gene_id,gene_name,log2 fold change (MLE): group him5gtsf1 vs him5,Benjamini-Hochberg adjusted p-values,him5_adultmale_polya_rep1.robustRPKM,him5_adultmale_polya_rep2.robustRPKM,him5_adultmale_polya_rep3.robustRPKM,him5gtsf1_adultmale_polya_rep1.robustRPKM,him5gtsf1_adultmale_polya_rep2.robustRPKM,him5gtsf1_adultmale_polya_rep3.robustRPKM,Input,Suggested Match,History
WBGene00044579,C06E2.9,2.04981816571018,7.96242653290538e-31,418.076093964174,406.457841319269,358.195451779036,162.865132983871,167.917539101505,167.814632366627,WBGene00044579,WBGene00044579,History: N.A.
WBGene00009550,F38H4.6,2.04838409114194,8.048181079628971e-31,70.9120986023032,70.2732733834347,59.2792705230566,161.303269762498,180.83980324385,172.835419730957,WBGene00009550,WBGene00009550,History: N.A.
WBGene00007313,clec-147,2.04579662104392,8.200969649619e-31,70.2742662764897,50.3874138830203,52.3860532416601,8.87927850136404,12.7060087706993,14.7902978824714,WBGene00007313,WBGene00007313,History: N.A.
WBGene00189952,K10D2.8,2.04443669220898,9.152446236684098e-31,46.5496299519747,44.1171401248474,41.8449583552524,96.8241051528822,99.0216325401044,101.530048393704,WBGene00189952,WBGene00189952,History: N.A.
WBGene00008841,F15A4.6,2.04168360988753,9.42664569287976e-31,130.753806518673,102.43117002854,100.967081221957,35.6852951198278,36.9835769188271,36.9157074510213,WBGene00008841,WBGene00008841,History: N.A.
WBGene00008706,gba-3,2.04029153547526,1.40677859189947e-30,17.6697415887028,16.8286064794815,18.0289136902451,5.10110868268087,3.69286141135631,2.80695052430461,WBGene00008706,WBGene00008706,History: N.A.
WBGene00001390,far-6,2.03987284603009,1.90710921195373e-30,272.470655302618,245.654479169694,241.707456401579,107.204901109461,107.343945599418,119.762941429824,WBGene00001390,WBGene00001390,History: N.A.
WBGene00195169,Y50D4A.6,2.03606504665403,3.0846628860075e-30,50.6512690753465,47.3994482895108,47.2931603526346,143.227929012968,122.708290831488,119.766488337727,WBGene00195169,WBGene00195169,History: N.A.
WBGene00017672,F21F3.2,2.0357793659767,4.18589049984859e-30,101.647036365743,94.650392594924,93.9787868616391,200.817738405946,209.969437151212,194.788745670974,WBGene00017672,WBGene00017672,History: N.A.
WBGene00013296,Y57G11B.3,2.03235858896322,4.77851901437046e-30,38.2488242410332,33.717878969091,34.1554015041531,107.021200220546,90.5124180458599,90.9801965188758,WBGene00013296,WBGene00013296,"History: Split into glb-34(WBGene00077763). History of WBGene00013296: Split into ""WBGene00077763"" on 2008-05-23"
WBGene00018841,F54H5.5,2.03038766910383,5.84260947209414e-30,184.29663341757,173.345524396018,153.045853103841,378.351566996795,386.826098993155,386.950483278926,WBGene00018841,WBGene00018841,"History: Split into F54H5.14(WBGene00255600). History of WBGene00018841: Split into ""WBGene00255600"" on 2014-11-13"
WBGene00012102,T27F6.1,2.02929225948185,5.94443461728164e-30,17.9698698267311,21.8709603062674,18.4272460318161,48.9300269778695,48.1184448985588,49.5091069927233,WBGene00012102,WBGene00012102,History: N.A.
WBGene00013198,Y54E5A.2,2.01998881006243,7.78480672665816e-30,29.6899657165095,31.1010793672118,29.8715984907734,68.4605761741533,65.0638472756632,62.6244701084953,WBGene00013198,WBGene00013198,History: N.A.
WBGene00020864,oac-50,2.01909249658126,1.56285258049642e-29,9.94891070659171,11.6120456464319,10.9503755426545,27.1956780247361,26.820900900223,26.0039144325898,WBGene00020864,WBGene00020864,History: N.A.
WBGene00018065,F35F11.2,2.018095599422,1.81536936940258e-29,46.4682810840975,46.390771288383,45.688291103828,126.963852580377,109.518033632599,105.967221862369,WBGene00018065,WBGene00018065,History: N.A.
WBGene00010793,LLC1.2,2.01749051749165,1.9291617745447e-29,197.073140003903,195.581482735,181.723902163087,92.9280820751492,83.9033132604704,81.2803817928059,WBGene00010793,WBGene00010793,History: N.A.
WBGene00023036,F39E9.10,2.01431180776118,2.11199978955827e-29,14.7431372487169,10.8119247684979,11.9355674093922,39.9388153197718,44.2601075770841,43.9277386546809,WBGene00023036,WBGene00023036,History: N.A.
WBGene00002229,klp-19,2.01371245454132,2.12844103527384e-29,61.4487631794891,62.5887362228588,63.9342035102009,127.445372500054,121.30344513562,120.259476735263,WBGene00002229,WBGene00002229,History: N.A.
WBGene00021878,Y54G2A.13,2.01319030429942,2.12844103527384e-29,78.1717051432354,77.1740543232573,76.7772294710943,153.269431951026,157.743100282267,148.128176492831,WBGene00021878,WBGene00021878,History: N.A.
WBGene00019834,R02F2.5,2.01301537011615,6.11548140896353e-29,35.0472673084123,30.1057601194399,32.5084126239276,108.708296037544,88.5147834664248,84.5655776617917,WBGene00019834,WBGene00019834,History: N.A.
WBGene00018471,F45E4.6,2.01187068804182,6.37280848840465e-29,40.9557947866609,43.9814148393313,37.687458304808,89.9742427315905,96.8833168765823,93.5384365059463,WBGene00018471,WBGene00018471,History: N.A.
WBGene00021288,clec-123,2.0102586105029,6.90326929816293e-29,258.827958134223,241.236392933262,253.82150364091,490.116194495869,491.941589918312,476.261227817736,WBGene00021288,WBGene00021288,History: N.A.
WBGene00019410,K05F1.9,2.00833944127707,8.64297579934368e-29,367.128488349415,366.92161590121,353.953380180918,741.195869110947,752.052832740239,685.119709119304,WBGene00019410,WBGene00019410,History: N.A.
WBGene00010779,K11H3.2,2.0074617098013,1.0831353680455e-28,65.8152967482262,63.8217842642706,56.0548421170178,158.832745652712,147.858543447147,139.718607378135,WBGene00010779,WBGene00010779,History: N.A.
WBGene00015796,C15F1.5,2.00693842575662,1.17794446103951e-28,62.3125871680283,59.7752235088408,55.4163974237557,125.98051882602,124.786055238647,124.31174588517,WBGene00015796,WBGene00015796,History: N.A.
WBGene00006047,ssp-19,2.00104035901915,1.2009357267482e-28,612.31788525302,545.970270999513,564.488168746995,237.832733207797,265.959086040843,215.496623623583,WBGene00006047,WBGene00006047,History: N.A.
WBGene00018196,nep-13,1.99893564544986,1.51463160504053e-28,47.0909299506535,44.4215427821432,43.0229188458091,93.8597861675635,99.9158012045896,90.5663923833067,WBGene00018196,WBGene00018196,History: N.A.
WBGene00017175,irld-3,1.99858571368352,1.85148385770984e-28,142.155417564484,141.956084150633,139.850838394799,283.32061761486,281.456479643561,270.797078578978,WBGene00017175,WBGene00017175,History: N.A.
WBGene00012609,Y38F1A.7,1.99545406110625,2.99724438089378e-28,71.0741761782189,70.63269958637,64.7006348735777,178.053271195368,157.079461299994,154.221804443175,WBGene00012609,WBGene00012609,History: N.A.
WBGene00044684,T08G11.2,1.99391747474738,3.28209951113562e-28,112.654529711545,119.334716124413,106.478523033344,271.433489733175,239.345538140322,239.934153296072,WBGene00044684,WBGene00044684,"History: Split into ""WBGene00001198"" on 2005-11-29"
WBGene00019682,K12H4.7,1.99346636892791,3.5482271151673e-28,212.734234299493,215.654900683409,215.794317709895,88.4631989255487,106.265238656592,99.7628172312493,WBGene00019682,WBGene00019682,History: N.A.
WBGene00009446,F35H8.1,1.99269912676991,5.04439829061466e-28,36.3889656926987,36.9756406035336,36.4656450122367,86.2591215719515,89.4168361561386,86.2979433065816,WBGene00009446,WBGene00009446,History: N.A.
WBGene00011708,T11B7.5,1.99161000216804,6.1369439279598685e-28,34.3166252349905,31.3326010498461,27.5556186746752,8.80322489785585,9.19388112776639,7.99149486141543,WBGene00011708,WBGene00011708,History: N.A.
WBGene00013449,Y67A6A.1,1.99046479012545,6.73300060143894e-28,397.582228514903,358.621906944591,357.871211332469,795.559757510622,761.036212164359,744.420580237197,WBGene00013449,WBGene00013449,History: N.A.
WBGene00008554,F07C6.3,1.98814047259055,7.68928263447388e-28,19.1648997202189,18.3837351862064,17.490625885913,4.19960060376041,4.93809792571974,5.55105699750021,WBGene00008554,WBGene00008554,History: N.A.
WBGene00044979,Y41E3.19,1.9866690522898,8.25941444699547e-28,12.6760484885013,14.1786109979555,14.3300553536799,45.7014397197008,37.982206679078,36.4775290404023,WBGene00044979,WBGene00044979,History: N.A.
WBGene00008649,F10D11.3,1.98658877538032,1.25705825180712e-27,111.421585932781,124.717836414081,98.8662833744653,261.859116197613,291.470177914061,279.77534510956,WBGene00008649,WBGene00008649,History: N.A.
WBGene00020223,T05A7.6,1.98216643107665,1.5246698316138199e-27,221.119171126822,222.935779630887,220.518862205246,434.87719500938,419.335162967011,403.83269497903,WBGene00020223,WBGene00020223,History: N.A.
WBGene00014168,ZK945.6,1.97643420389137,1.52903588111902e-27,84.2858632997089,80.501632529841,70.8198218410442,170.96001385099,182.722192955441,184.118047985865,WBGene00014168,WBGene00014168,History: N.A.
WBGene00000627,col-50,1.9719518390882,1.63130040063074e-27,3.44607113103876,3.24865345156743,3.80590932560513,17.5768998058748,12.6784213657502,13.8380422135625,WBGene00000627,WBGene00000627,History: N.A.
WBGene00044005,F37C12.18,1.97116408732741,1.73755044123877e-27,75.1348625447106,79.0692377436097,68.4610732427359,162.346159076559,159.230696207106,160.347682233355,WBGene00044005,WBGene00044005,History: N.A.
WBGene00020155,T02B11.3,1.96966883702549,2.60510124227235e-27,145.887553706563,121.310626524167,127.115963013192,59.4655636317798,58.400884441881,58.9758050245921,WBGene00020155,WBGene00020155,History: N.A.
WBGene00077437,Y59H11AR.6,1.96965640293723,3.22116801555172e-27,8.50829964396861,5.29632595985671,6.67156300295785,28.457657384812,31.9636249535749,30.6925789491116,WBGene00077437,WBGene00077437,History: N.A.
WBGene00016413,C34F11.1,1.96955657030367,4.00728967079029e-27,40.1754430966697,38.8022007695249,33.7918720828036,102.723921305965,91.7959976124949,88.654637276977,WBGene00016413,WBGene00016413,History: N.A.
WBGene00010547,K03H1.12,1.96192173486057,4.04987645206149e-27,226.125313869217,206.663850724615,219.316051147581,579.040159480394,492.256992247675,466.138248374415,WBGene00010547,WBGene00010547,History: N.A.
WBGene00021384,Y37F4.3,1.9612528805252,4.9091581649818896e-27,67.6722540059672,81.7998322974771,70.0837977592271,17.252463380585,23.0844092352821,20.8211138656989,WBGene00021384,WBGene00021384,History: N.A.
WBGene00011832,bgal-1,1.96078122602265,5.40612797164436e-27,10.4097600219652,10.5723262982614,10.2324741735866,3.72224149233435,3.30249114424844,3.46147283958086,WBGene00011832,WBGene00011832,History: N.A.
WBGene00008230,pfk-1.2,1.95916855321366,7.11066392543555e-27,73.8141111623387,80.3614274861418,74.935819711833,147.738102716157,148.418532915567,148.243767605675,WBGene00008230,WBGene00008230,History: Renamed on 2014-03-03
WBGene00008741,F13D12.6,1.95224784060199,7.45994943804899e-27,372.046562881198,408.411376480472,401.378049830459,194.057013935916,172.174505627293,157.820810302558,WBGene00008741,WBGene00008741,History: N.A.
WBGene00011501,rmd-1,1.94501208608603,1.23444468445145e-26,39.4025254772113,38.1988033548744,33.2226167104653,122.92818453753,96.6960096867287,93.0335997440982,WBGene00011501,WBGene00011501,History: N.A.
WBGene00022541,ZC190.7,1.94364999941147,1.40614526825066e-26,33.1537023982859,39.2249711617062,33.1069485758502,83.4285736499051,85.6314719163385,88.324652111491,WBGene00022541,WBGene00022541,History: N.A.
WBGene00013085,mpz-6,1.93770531888193,1.4782230526093598e-26,54.764457559053,51.4748323156274,50.2917228302751,105.724177798918,109.74975652841,110.113103837601,WBGene00013085,WBGene00013085,History: N.A.
WBGene00015165,B0361.11,1.93535639829337,2.10867585757827e-26,10.1524769091435,9.83635290436649,9.9187986835556,23.2239104444384,27.1437923954054,24.5176309315787,WBGene00015165,WBGene00015165,History: N.A.
WBGene00017955,F31E8.5,1.9311277090577,2.4569084779331695e-26,109.030751058521,123.339470548322,106.030906429399,228.510909602809,254.02020203163,247.681519275197,WBGene00017955,WBGene00017955,History: N.A.
WBGene00013747,spe-19,1.93084320239512,2.74007510656912e-26,27.9382079056799,26.5640541170526,27.5206561558462,60.4346363521385,58.9999660325058,62.1116164413495,WBGene00013747,WBGene00013747,History: N.A.
WBGene00016954,C55C3.4,1.93079450368697,3.29936956609302e-26,94.7191390973903,82.2052095480384,82.9229565145898,199.091785830545,192.950160687647,176.821077032076,WBGene00016954,WBGene00016954,History: N.A.
WBGene00013775,Y116A8A.4,1.91970070975423,3.44574982687383e-26,9.35607412476137,11.7304319201394,10.5853901006374,31.0885540684122,29.0487520739002,27.2210293716963,WBGene00013775,WBGene00013775,History: N.A.
WBGene00021633,Y47G6A.3,1.91320166716067,3.51824499646165e-26,109.809594170232,103.048196197971,91.985665248552,231.199026175657,216.758640360434,221.713386901097,WBGene00021633,WBGene00021633,History: N.A.
WBGene00016433,C35B1.3,1.9131221201587,3.750807092328e-26,627.315620268975,477.311840047727,529.274238047789,210.582277649763,158.10702038509,152.358975095542,WBGene00016433,WBGene00016433,History: N.A.
WBGene00007354,C06A1.3,1.90824890410997,3.95057473165552e-26,280.577650697397,263.249307225058,268.494554287941,534.562353986164,515.95642589831,498.396963851676,WBGene00007354,WBGene00007354,History: N.A.
WBGene00009393,clec-62,1.90775691658294,4.79852952250005e-26,144.138789361144,125.290251672086,130.736084111745,50.1614911342843,51.2441496396722,62.2477642915238,WBGene00009393,WBGene00009393,History: N.A.
WBGene00022166,Y71H2AM.1,1.90088697706755,5.65856510260289e-26,28.0814537973629,24.5677178676764,25.5467639074973,57.8895969889973,57.0293886328865,54.4523643606832,WBGene00022166,WBGene00022166,History: N.A.
WBGene00012754,Y41C4A.7,1.90014562325659,5.99756971270706e-26,69.0629090890466,62.061015604706,64.382477686151,151.500809526972,137.637232582093,136.224384432884,WBGene00012754,WBGene00012754,History: N.A.
WBGene00014813,M176.9,1.89957228308939,6.27866963044592e-26,70.4274537287432,72.3077191085136,69.9286997893228,136.290721543874,131.37387690174,135.893703346611,WBGene00014813,WBGene00014813,History: N.A.
WBGene00004243,puf-7,1.89525144732386,6.95269773529674e-26,4.68605034983789,4.86777121938498,5.3823816544902,13.9025430365655,13.6323749985724,14.0327479894285,WBGene00004243,WBGene00004243,History: N.A.
WBGene00016361,drd-10,1.89525144732386,7.262176675196539e-26,78.3691248442121,76.8509582136421,71.8786392876729,28.0848290376477,32.2515512577202,27.9710814510575,WBGene00016361,WBGene00016361,History: N.A.
WBGene00015933,C17H12.8,1.89525144732386,8.65340402030382e-26,63.8117336598744,61.8293146512166,68.7105332279938,18.2080003845865,26.3426999322718,23.0911141142245,WBGene00015933,WBGene00015933,History: N.A.
WBGene00010651,K08C9.2,1.89510312250674,8.74284655119655e-26,512.675529775364,473.865491616787,477.876304638277,919.794828434886,945.121872941404,906.863403503824,WBGene00010651,WBGene00010651,History: N.A.
WBGene00235095,B0035.21,1.89474204945174,1.00997648833321e-25,10.6985597734052,14.0098180098846,12.7312719033517,57.9933482725453,68.7060972272178,63.0757272990289,WBGene00235095,WBGene00235095,History: N.A.
WBGene00015422,C04E6.5,1.89126702451188,1.06924299568695e-25,43.4325941082199,44.131715360789,39.6419782662624,85.0289370561403,86.8613971401387,87.8471442469213,WBGene00015422,WBGene00015422,History: N.A.
WBGene00008510,lipl-7,1.88908904681615,1.65533054742023e-25,19.465258155098,20.3742559631549,18.6808219588624,5.38639436771497,7.21054711527846,6.39761321214794,WBGene00008510,WBGene00008510,History: N.A.
WBGene00018984,F56F10.1,1.88715890773653,1.86135416336434e-25,34.9724388047282,39.6753145836401,38.8339355264246,14.7883955034196,17.219867240527,14.4298940385209,WBGene00018984,WBGene00018984,History: N.A.
WBGene00017551,F18A12.2,1.88714775670638,2.09459607913459e-25,9.79908258155219,9.2701281726786,10.9039599360471,29.6287437034607,29.9055435492112,27.2709762145802,WBGene00017551,WBGene00017551,History: N.A.
WBGene00009178,uggt-2,1.88714775670638,2.27699678191701e-25,7.89577504349421,9.74367471672043,9.27973571191768,21.0815849556008,20.4697445477637,20.86868721555,WBGene00009178,WBGene00009178,History: N.A.
WBGene00012689,Y39B6A.30,1.88704634695204,2.2790133333796703e-25,25.264827902405,29.8698581017895,28.5155568079965,57.8880323949228,65.2038581673557,59.7977298187951,WBGene00012689,WBGene00012689,History: N.A.
WBGene00000389,cdc-25.4,1.88704634695204,2.67200773569691e-25,49.063416756456,47.280244378983,43.2903533549094,107.426894961037,99.2301970288703,97.9570037088559,WBGene00000389,WBGene00000389,History: N.A.
WBGene00013033,Y49E10.10,1.88668466273782,4.0605175433247e-25,153.058319810142,150.401201221685,157.957543390623,317.410940766982,290.022030697663,288.288420283382,WBGene00013033,WBGene00013033,History: N.A.
WBGene00270321,Y41C4A.32,1.88668466273782,4.13312195794198e-25,84.1335373163572,55.7660898174746,68.1894639065881,13.2764646359789,21.7900712849549,15.5777932571844,WBGene00270321,WBGene00270321,History: N.A.
WBGene00022122,trap-1,1.88667310793945,4.682262830087521e-25,138.491814382071,131.642770699386,142.854716883157,271.69179117748,257.596491924082,263.122778784506,WBGene00022122,WBGene00022122,History: N.A.
WBGene00006893,spon-1,1.88630123375595,4.89878326199815e-25,8.98070159840721,8.56719547383843,8.75029355548649,3.3155700947223,2.93542487806673,2.97492579564286,WBGene00006893,WBGene00006893,History: Renamed on 2006-04-24; Renamed on 2006-04-24
WBGene00012711,Y39E4A.1,1.87945421641595,5.017487709002771e-25,44.13353810828,46.2221333226949,45.1602532571699,134.669480525366,117.354628587977,103.968642637838,WBGene00012711,WBGene00012711,History: N.A.
WBGene00014253,ZK1320.3,1.87945421641595,5.71186031630932e-25,209.195193913679,194.771541028066,176.373125408554,89.9908217333837,81.0343618641751,89.357280340291,WBGene00014253,WBGene00014253,History: N.A.
WBGene00012452,Y17D7B.4,1.87944876108933,6.260425014748591e-25,33.5673836402645,26.1679035523757,25.4625438067033,77.9955823559817,73.9246727020042,77.1776577594547,WBGene00012452,WBGene00012452,History: N.A.
WBGene00007987,C36H8.1,1.87939907671382,7.49840348412875e-25,311.859809726973,319.318977908501,319.851406448588,585.115024419269,606.197464080109,562.429024780635,WBGene00007987,WBGene00007987,History: N.A.
WBGene00018119,F36H12.3,1.87939907671382,9.0379544885969e-25,225.132761055468,186.849606215396,199.627998391691,539.919992626017,445.313394341024,453.960753228039,WBGene00018119,WBGene00018119,History: N.A.
WBGene00044451,fipr-19,1.87939907671382,1.29775161322813e-24,528.590000771226,423.822521609908,429.367664278065,141.590041927059,181.169549095606,175.82814734079,WBGene00044451,WBGene00044451,History: N.A.
WBGene00008932,F18A11.5,1.87827460305503,1.32601799365355e-24,5.43575570219443,5.02077797041979,5.20721513620583,0.409964254867942,0.269951489070446,0.464205843190891,WBGene00008932,WBGene00008932,History: N.A.
WBGene00010035,F54C8.1,1.87808448830298,1.88647380367188e-24,235.841302854482,225.871563363117,221.254466703258,422.9260137232,436.226094141422,413.476808101501,WBGene00010035,WBGene00010035,History: N.A.
WBGene00044911,H38K22.6,1.87808448830298,4.40751080872933e-24,74.2810572885207,74.9405284850215,68.864607113584,155.394983807481,157.748762558917,152.671930848786,WBGene00044911,WBGene00044911,History: N.A.
WBGene00017247,F08D12.3,1.87808448830298,6.79153387559965e-24,45.0202556349971,34.1660568098099,36.4839523314495,12.6418912702563,14.1770917323752,13.0642283078895,WBGene00017247,WBGene00017247,"History: Split into F08D12.5(WBGene00043239). History of WBGene00017247: Split into ""WBGene00043239"" on 2014-06-30"
WBGene00010869,M05B5.1,1.87808448830298,8.99229589474313e-24,145.864559456808,132.007503369409,134.277809491853,267.464203484912,268.560861327048,254.45964650847,WBGene00010869,WBGene00010869,History: N.A.
WBGene00045036,K08E4.7,1.87808448830298,9.95120241252314e-24,28.55502818912,30.4181258043094,27.0627128440971,61.1354493646877,61.5939785966052,60.1100107631801,WBGene00045036,WBGene00045036,History: N.A.
WBGene00011072,tag-209,1.87808448830298,1.02199119696457e-23,98.9088685206799,76.1113094367227,80.227221359216,31.0548387874546,27.8402448546886,31.2160487143153,WBGene00011072,WBGene00011072,History: N.A.
WBGene00012486,Y18D10A.21,1.87808448830298,1.45512363586936e-23,55.6994669138903,56.9924423448037,52.9488861910533,108.960040831313,111.269360403143,108.213627978915,WBGene00012486,WBGene00012486,History: N.A.
WBGene00016358,C33F10.12,1.87808448830298,1.47454122426222e-23,246.164677973635,251.988164246932,223.405809241819,451.933676701969,489.741362561397,464.417774386648,WBGene00016358,WBGene00016358,History: N.A.
WBGene00008498,F01D5.8,1.87808448830298,1.68170605989731e-23,98.5062774244691,89.9216695837426,94.0226947472119,198.3298416467,182.948096757195,176.15871284973,WBGene00008498,WBGene00008498,History: N.A.
WBGene00012871,Y45F10B.3,1.87808448830298,1.97492999424175e-23,371.867181089395,339.814752160594,352.48062797245,741.80925550286,690.500270126403,670.288353806146,WBGene00012871,WBGene00012871,History: N.A.
WBGene00010605,K06G5.1,1.87808448830298,2.2107214970568602e-23,212.107469212697,217.571979810381,205.963687680889,87.9393270898729,102.455704294508,108.47888595842,WBGene00010605,WBGene00010605,History: N.A.
WBGene00014505,T05E11.9,1.87808448830298,2.2812660521446105e-23,104.690579034497,88.8584999809755,99.3192597279542,223.536079406519,204.248801287356,195.944584008322,WBGene00014505,WBGene00014505,History: N.A.
WBGene00006886,vap-1,1.87808448830298,2.42402455772205e-23,11.0011713593172,9.14378599818553,10.1938923003072,1.51442562387592,2.24646757001028,2.84800099496566,WBGene00006886,WBGene00006886,History: N.A.
WBGene00012365,W09G3.1,1.87808448830298,2.6987332429599803e-23,8.87981768073177,6.7196688255293,7.36458383056987,20.9964892759831,19.6066245080766,21.1919701484634,WBGene00012365,WBGene00012365,History: N.A.
WBGene00194659,linc-1,1.87808448830298,2.90259977799669e-23,1726.15619313719,1505.98366047877,1356.08318496656,397.5133532115,589.811334330439,558.039396295231,WBGene00194659,WBGene00194659,History: N.A.
WBGene00020082,gcp-2.1,1.87808448830298,4.02429277205874e-23,22.3477117157089,27.1694500275284,25.9976492841226,10.1170408994999,6.69240891506123,7.75650329457472,WBGene00020082,WBGene00020082,History: N.A.
WBGene00022094,Y69A2AR.23,1.87808448830298,4.3274456327126404e-23,61.7940462416452,58.370505756383,55.4676054285225,137.503322968323,120.631231992791,123.830267833454,WBGene00022094,WBGene00022094,History: N.A.
WBGene00018951,F56C9.7,1.87808448830298,4.36507113564128e-23,85.6422803485361,84.8595587972098,72.179421055149,35.2968657352255,34.3729449698081,36.2726073546284,WBGene00018951,WBGene00018951,History: N.A.
WBGene00003860,oig-2,1.87808448830298,4.4968144791365e-23,109.536861971923,103.418340580866,89.9462671474195,0.0,0.0,0.0,WBGene00003860,WBGene00003860,History: N.A.
WBGene00016040,C24A11.1,1.87758018188014,4.9316440916502804e-23,252.529958523062,191.940918551441,217.872266282884,547.37197417203,511.488655691306,483.774229507947,WBGene00016040,WBGene00016040,History: N.A.
WBGene00019507,K07H8.7,1.87758018188014,5.14762137185596e-23,8.58597383496099,9.250403048531,8.89510711138129,32.7151475384618,30.3674000482897,26.8160931031182,WBGene00019507,WBGene00019507,History: N.A.
WBGene00013116,Y51H4A.22,1.87758018188014,6.05785047559493e-23,17.8283995529348,19.5392311965634,16.6316831445079,45.5603846171196,40.8057739007511,43.8876419718162,WBGene00013116,WBGene00013116,History: N.A.
WBGene00018135,F37A4.5,1.87758018188014,6.059724328931691e-23,192.487251360106,187.411417867313,186.009804029783,335.099648208512,345.421074206762,333.940277176165,WBGene00018135,WBGene00018135,History: N.A.
WBGene00012012,T25B9.6,1.87750119721618,7.55162438331602e-23,75.5410701995418,82.158744440611,78.4000566775601,142.095830155565,152.610474262511,150.787390477492,WBGene00012012,WBGene00012012,History: N.A.
WBGene00044805,Y53C10A.15,1.87527464510421,8.20067491806768e-23,7.73156984527928,5.05346092466045,6.36563595167583,29.0169373606866,25.3132742731988,23.6116809862767,WBGene00044805,WBGene00044805,History: N.A.
WBGene00007249,C01G12.9,1.87468908568765,8.67135186603295e-23,63.819973581933,59.9121580293284,56.3728876836781,122.908237014653,120.241953694542,119.202123014822,WBGene00007249,WBGene00007249,History: N.A.
WBGene00019642,K11C4.1,1.87263647311417,9.4238561746323e-23,166.355070279427,149.226438740926,147.709651132196,308.93825656961,300.919440870467,290.313332387382,WBGene00019642,WBGene00019642,History: N.A.
WBGene00012253,clec-50,1.8716951979381,9.783443004851861e-23,548.330230142313,554.098260776402,523.796566673787,284.942118476081,237.336694981487,225.800881734679,WBGene00012253,WBGene00012253,History: N.A.
WBGene00015913,C17F4.7,1.86967575528487,1.12442868958531e-22,4993.42841070093,4965.03099012183,4723.30187614347,2503.66595880774,1887.63799346654,2053.45232717667,WBGene00015913,WBGene00015913,History: N.A.
WBGene00000216,asp-3,1.86967575528487,1.17497833916879e-22,1456.15027647856,1250.43725262113,1339.2725655442,593.089394979456,688.453478666704,673.155075382876,WBGene00000216,WBGene00000216,History: N.A.
WBGene00016048,C24B9.3,1.86967575528487,1.22489618728844e-22,50.4751563177642,51.8995159823306,48.2796800247663,24.5390298915182,21.4403233574886,24.640798141116,WBGene00016048,WBGene00016048,History: N.A.
WBGene00021120,W09G12.6,1.86967575528487,1.37495764287619e-22,60.8997183667769,54.1200256568385,56.0934624270578,23.363610951583,23.2657392824324,20.0855667935455,WBGene00021120,WBGene00021120,History: N.A.
WBGene00001694,grd-5,1.86967314431546,1.54780967938962e-22,149.116259693007,165.532248242487,144.754318113347,61.2467000011001,39.3458166517438,37.8997080377052,WBGene00001694,WBGene00001694,History: N.A.
WBGene00015089,B0252.5,1.86967314431546,1.66504343816285e-22,225.58798364131,217.940745877856,198.566551080708,413.861352914487,420.670762756908,397.47936694707,WBGene00015089,WBGene00015089,"History: Split into B0252.11(WBGene00305086). History of WBGene00015089: Split into ""WBGene00305086"" on 2019-10-21"
WBGene00010155,F56F3.4,1.86964943463115,1.68004139260445e-22,111.694645566631,102.221191216692,98.9168088775287,224.849090427021,202.601251202923,200.693415342955,WBGene00010155,WBGene00010155,History: N.A.
WBGene00005012,F26F4.2,1.86949157019285,2.14395939613509e-22,523.671225017165,450.918296923082,469.620972953313,982.229619364098,978.12285069384,903.143493758416,WBGene00005012,WBGene00005012,History: N.A.
WBGene00010265,F58G1.3,1.86829921494569,2.33828134464578e-22,296.894731540641,271.626090430051,270.469717966249,555.441219673452,534.186629265507,503.965325629244,WBGene00010265,WBGene00010265,History: N.A.
WBGene00021532,Y42G9A.2,1.86686458543514,2.41198359372928e-22,36.5316675189446,35.0085154846543,34.0058973207946,5.54305836269363,10.1440699434627,9.12938158275419,WBGene00021532,WBGene00021532,History: N.A.
WBGene00022243,Y73B6BL.22,1.86472450657302,2.49282936487488e-22,8.91942012150855,8.0847171124235,6.46208498124668,27.8527230125432,30.8791448212215,28.773180797122,WBGene00022243,WBGene00022243,History: N.A.
WBGene00003169,mec-5,1.8643351831731,2.68042290922374e-22,42.2042866989049,33.3693207796872,38.8264254940725,15.8219283696807,14.1161804897012,12.6347341949918,WBGene00003169,WBGene00003169,History: N.A.
WBGene00008508,F01G10.5,1.86428296659459,2.86380723543137e-22,55.6278910202204,62.643202039827,54.6045493544166,110.358840584545,111.093109391697,114.451924534528,WBGene00008508,WBGene00008508,History: N.A.
WBGene00018303,F41G3.10,1.86367060656303,3.14436202389446e-22,94.2137598544499,81.6207958067911,72.8021933274883,32.1882533989165,35.7474414215312,32.8816874002261,WBGene00018303,WBGene00018303,History: N.A.
WBGene00015210,B0496.1,1.86148047880287,3.30335397146554e-22,21.0571482064565,22.9459884865494,22.8716420325356,55.0409469479009,49.432883909339,48.0106160233044,WBGene00015210,WBGene00015210,History: N.A.
WBGene00017892,F28B4.3,1.86147797394768,3.50291107739833e-22,19.388260716146,25.8902801863801,23.7029601324962,9.01838723776522,8.17585657457092,6.12807755217333,WBGene00017892,WBGene00017892,History: N.A.
WBGene00016420,C34G6.3,1.86104550897087,3.76013757151173e-22,290.224516436972,258.259385286821,254.043692777952,577.895052206208,543.841979055228,507.404873074658,WBGene00016420,WBGene00016420,History: N.A.
