gene_id,gene_name,log2 fold change (MLE): group dpy f3 vs wt f3,Benjamini-Hochberg adjusted p-values,mutant_f1_smRNAseqRppH_rep1,mutant_f1_smRNAseqRppH_rep2,mutant_f1_smRNAseqRppH_rep3,mutant_f1_smRNAseqRppH_rep4,wt_smRNAseqRppH_rep1,wt_smRNAseqRppH_rep2,wt_smRNAseqRppH_rep3,wt_smRNAseqRppH_rep4,Input,Suggested Match,History
WBGene00194794,F45B8.5,-1.48669912744641,4.84916697311406e-05,11.8874109215906,9.39543050671556,11.0000927626906,12.6668597321339,30.8544545930521,29.4159631524369,30.04105354023,36.5514924448276,WBGene00194794,WBGene00194794,"History: Split into F20D1.22(WBGene00304908). History of WBGene00194794: Split into ""WBGene00304908"" on 2019-07-25"
WBGene00008111,C46C2.3,0.481803005883969,5.0057509464344e-05,3192.04954746474,2926.73092913458,3538.84645051476,2564.44479275829,2386.4858254772,2240.23607930678,2137.55842639915,1981.6562845069,WBGene00008111,WBGene00008111,History: N.A.
WBGene00012819,Y43F8B.9,0.62800869766071,5.0057509464344e-05,437.030293906043,478.266656604749,534.199850199667,376.204747857989,303.820166316354,315.19248685949,306.315000730252,251.867421017997,WBGene00012819,WBGene00012819,History: N.A.
WBGene00000021,abt-3,0.953736995587312,5.51395702837634e-05,21.379622134672,24.4801049319874,15.6241070760684,17.3727626017839,8.18978996816103,11.1914192116973,9.90533900666509,11.1724700070506,WBGene00000021,WBGene00000021,History: N.A.
WBGene00006753,unc-14,0.520948793528828,6.05704574842513e-05,102.97118392906,114.155262826966,111.306433141599,104.634172932329,80.1692773464502,71.3121604885039,76.2472750188002,73.8915523560379,WBGene00006753,WBGene00006753,History: N.A.
WBGene00006780,unc-44,1.09599686798102,6.80846600375234e-05,2.1552617749819,2.34224399246905,3.78434640294617,2.80693197635523,1.28794513755303,1.35665759451249,1.37799750551529,1.16822356075364,WBGene00006780,WBGene00006780,History: N.A.
WBGene00010263,wago-4,-0.474897142852418,7.16279493793013e-05,141.036741650524,149.697889400329,124.017964798242,151.464661415558,189.742531985412,186.675020601232,190.282654693939,222.055372682083,WBGene00010263,WBGene00010263,History: N.A.
WBGene00000787,cps-6,0.565883059873988,7.64849888157748e-05,396.715428717459,333.811456648893,407.541022621497,334.376460331986,255.306053119336,289.070294621744,223.276076811791,225.48686601372,WBGene00000787,WBGene00000787,History: N.A.
WBGene00012148,inos-1,-0.643796676669034,7.64849888157748e-05,149.407710255746,167.958821647298,140.268821357015,227.958065423188,287.016508685543,273.42866717207,283.876219800146,240.278587144004,WBGene00012148,WBGene00012148,History: N.A.
WBGene00016137,C26E6.1,0.806837919003588,7.64849888157748e-05,168.372988411023,241.201411231856,242.082075295064,195.527034408775,141.142769484,124.603481480354,100.630921344609,118.642887208112,WBGene00016137,WBGene00016137,History: N.A.
WBGene00016589,C42C1.11,0.616910123840867,7.64849888157748e-05,117.149820953293,98.4919202287764,120.999496831042,95.9804535993836,76.2599094603771,73.4679297625753,61.3003924650278,69.4754848670303,WBGene00016589,WBGene00016589,History: N.A.
WBGene00019303,K02D10.3,0.54731180309744,7.64849888157748e-05,1341.64283017939,1245.88296936293,1552.7772453598,1231.09454635132,966.141109552166,817.164818526388,835.073270938681,1034.63829867916,WBGene00019303,WBGene00019303,History: N.A.
WBGene00012241,W04A8.6,0.639620492831554,7.81406826791344e-05,133.322551380053,115.216509376416,164.788256545251,122.434430209814,89.4962584098249,81.7531635528063,79.0104476939001,90.8477514416886,WBGene00012241,WBGene00012241,"History: Split into W04A8.9(WBGene00195155). History of WBGene00012241: Split into ""WBGene00195155"" on 2010-05-21"
WBGene00022730,ZK402.3,0.725518491233415,7.81406826791344e-05,474.298417259725,404.661364475764,422.036892328562,406.351249008835,298.239795914625,303.522970300543,232.26134338884,204.306370454529,WBGene00022730,WBGene00022730,History: N.A.
WBGene00010621,egg-6,-0.556104535481017,8.11659560429506e-05,135.673266847796,118.274667156221,113.025546689234,148.603214532573,164.300092667399,206.419326119386,172.937367547058,216.831685628123,WBGene00010621,WBGene00010621,History: N.A.
WBGene00012999,rpoa-1,-0.57657478452618,8.11659560429506e-05,42.7630135962366,39.1716206563324,30.8045263441511,43.3167331140442,52.4192762701196,57.3051174980901,62.3024544826348,61.9056947316592,WBGene00012999,WBGene00012999,History: N.A.
WBGene00012172,W01B6.5,0.877317695032066,8.21800924275496e-05,55.9623028743145,57.2051933131522,53.9255297336435,50.8562781135933,32.6988950714387,36.0513186079829,24.060955635737,26.5316395176943,WBGene00012172,WBGene00012172,History: N.A.
WBGene00219317,F31E3.12,1.51611263293896,9.520073922632e-05,89.9947096972095,101.612783774767,75.2468877795111,68.3700088077921,25.6091416885545,26.2463361150813,37.5257005230439,26.4806396434087,WBGene00219317,WBGene00219317,History: N.A.
WBGene00219755,linc-17,0.646640210402462,9.520073922632e-05,693.808819896452,748.443256169158,887.549946932178,553.55096455313,464.825225020397,465.757061298469,477.826355367905,420.111390904488,WBGene00219755,WBGene00219755,History: N.A.
WBGene00010785,top-2,-0.479261140598474,9.52428568294693e-05,95.2086889098256,97.2989447598848,77.3734302602364,88.3306406309286,112.838304551174,125.921657944717,122.514463003938,137.838697933322,WBGene00010785,WBGene00010785,History: Renamed on 2015-07-16
WBGene00044386,C27A2.7,0.662165911896116,9.52428568294693e-05,239.949420505751,244.032829118657,290.936070456286,223.652756558568,165.178963891177,138.072480945827,149.099075148094,172.138984468071,WBGene00044386,WBGene00044386,History: N.A.
WBGene00001862,him-3,-0.687937306651491,9.62190470805218e-05,82.0007446877185,90.0617243863301,72.6279241079118,89.6890467093831,130.813819862447,124.647625368455,130.256773586593,155.622681220878,WBGene00001862,WBGene00001862,History: N.A.
WBGene00021192,Y14H12B.2,-0.526061654599137,9.77192970228748e-05,196.028103018144,161.187317640172,158.37568185616,181.648172820379,246.309267710518,242.8667151398,234.587720988075,279.785662481956,WBGene00021192,WBGene00021192,History: N.A.
WBGene00004459,rpn-2,-0.500348432114576,0.0001023127764067,92.9020669458746,84.7232666503785,77.9953273725623,95.8285501618077,117.570727570164,121.576748442425,123.608435811622,136.004266268741,WBGene00004459,WBGene00004459,History: N.A.
WBGene00018394,F43E2.6,0.571798974567644,0.0001062494918596,448.225255611419,376.344378656428,391.950277934046,403.932998863989,340.358997861702,262.034038758306,262.030742547348,228.599674816387,WBGene00018394,WBGene00018394,History: N.A.
WBGene00000821,csp-3,0.633097692643957,0.0001068876183741,260.544656442469,279.163534880599,280.74145598368,224.322697162957,170.824870632418,211.425623854287,148.491268940879,143.232911353187,WBGene00000821,WBGene00000821,History: N.A.
WBGene00016183,C28F5.1,0.811291537748442,0.0001089651726395,246.401841897503,219.091677930366,272.515250475015,184.108673280551,105.399910292465,149.941568748872,136.991781827798,126.366408788561,WBGene00016183,WBGene00016183,History: N.A.
WBGene00009630,F42E8.1,0.480721710417412,0.0001092361585419,538.848741329078,544.941367367376,583.264469173182,517.737026110646,430.991304035655,411.069723030866,346.204202310779,377.086814082366,WBGene00009630,WBGene00009630,History: N.A.
WBGene00017482,set-9,-0.552304344835441,0.0001110986348267,57.9811497117184,69.8221922057402,48.7948691809496,71.9449530700442,85.3328653612888,92.4269374432495,99.7530576733218,89.8783055136648,WBGene00017482,WBGene00017482,History: N.A.
WBGene00268190,Y50D4B.10,1.41335383261818,0.0001247642091733,58.9357944784095,90.7103148922003,107.351029968861,98.3012427517397,26.7746450197668,33.7733402378602,39.6646788214718,33.6264849127154,WBGene00268190,WBGene00268190,History: N.A.
WBGene00006504,kcc-1,1.30989121604659,0.0001418825499476,8.62104709992762,10.4336323300894,10.1464360078992,6.78341894285847,3.39874411298717,2.56664950313173,4.19390545156826,3.97196010656238,WBGene00006504,WBGene00006504,History: Renamed on 2006-02-02
WBGene00000247,bec-1,-0.859448934561558,0.0001450079270335,32.6104425588203,38.2931771663561,36.9875029231774,46.1109538879794,81.6615102383346,72.2806402450161,60.0893079322449,71.5118208134773,WBGene00000247,WBGene00000247,History: Renamed on 2008-02-29
WBGene00000543,clp-2,0.451244213553194,0.0001450079270335,222.736906500594,212.624750048701,228.685106773384,198.412556172817,161.657706909,174.538135165291,149.566720656132,144.458857844174,WBGene00000543,WBGene00000543,History: N.A.
WBGene00004165,pqn-84,1.39369439465494,0.0001450079270335,31.8410561589425,38.155138812536,33.4562689211742,24.5244381852383,17.0498517641594,13.28029930183,10.8500049524573,8.01704271180776,WBGene00004165,WBGene00004165,History: N.A.
WBGene00011326,T01D3.1,0.955534355199594,0.0001547551560805,6.57480368068395,9.14201741258644,8.92325457546686,6.07851477872003,3.23373069481552,3.97702900412548,4.40000278115174,4.01253231871541,WBGene00011326,WBGene00011326,"History: Split into ""WBGene00045409"" on 2007-05-02"
WBGene00012472,Y17G7B.21,-0.768979068909067,0.0001601039650866,57.0729896951939,50.4155734882499,35.8816791048575,51.3749520864633,71.8896300336093,95.3820544748982,81.1935486736306,85.5274441497905,WBGene00012472,WBGene00012472,History: N.A.
WBGene00002100,ins-17,0.49157388295117,0.0001603809726864,682.24847528219,726.641852667603,755.855370708847,587.841611801539,511.00515585063,462.855015193342,485.700538542408,487.055454381231,WBGene00002100,WBGene00002100,History: N.A.
WBGene00015797,C15F1.8,0.49829446563296,0.0001603809726864,368.246679834799,368.663881132828,394.618377119717,321.947422483322,280.505395094803,266.602123445276,220.088762595386,258.595411919387,WBGene00015797,WBGene00015797,History: N.A.
WBGene00009374,F34D10.4,-0.43411704014926,0.0001631458361773,167.576355987907,183.69138584111,157.375424966144,186.41773337494,219.22308359254,240.629124641284,233.195424678916,249.571618272634,WBGene00009374,WBGene00009374,History: N.A.
WBGene00020642,T20H9.6,0.930813161358211,0.000163593813946,27.9937461039707,37.2443630851869,25.6451524970844,27.3435025350452,13.6306721890693,19.684752086311,14.2666833785766,14.7689136211541,WBGene00020642,WBGene00020642,History: N.A.
WBGene00019529,K08D10.5,1.31812857964296,0.0001687138425543,20.6277852717484,21.7380582204726,20.9968603148538,23.28287232626,8.21785890005854,13.1014049264336,5.73420441539051,8.34843941625139,WBGene00019529,WBGene00019529,History: N.A.
WBGene00013700,Y106G6D.3,3.09794000055579,0.0001885803708076,9.29240999274815,9.96743328569723,6.75619358049993,3.16959387858309,0.440712283594388,0.451677876046623,1.10706251733633,1.15126748772669,WBGene00013700,WBGene00013700,History: N.A.
WBGene00017310,F09G2.1,0.552735479930165,0.0001972205405509,92.0770822555956,80.1810733941034,103.67758573417,78.8839365778894,64.6540654601887,57.9452561413943,58.440426971501,59.1839351555798,WBGene00017310,WBGene00017310,History: N.A.
WBGene00017264,F08F3.8,0.44703964563348,0.0002002831890785,1276.50257660786,1256.61809352012,1420.08214164099,1080.43950444594,1019.54294860215,950.120811767008,817.995547659423,899.419918729585,WBGene00017264,WBGene00017264,History: N.A.
WBGene00013247,Y57A10A.2,0.595051982078008,0.0002165937201794,157.16585132139,145.513541530165,155.407086705824,131.3894964813,98.9881155448929,104.506846274834,102.857964486784,82.9498615407874,WBGene00013247,WBGene00013247,History: N.A.
WBGene00001601,glh-4,-0.594887807225657,0.0002209391407695,53.6338395210519,40.8674652637131,46.7476960518857,48.5190476517081,62.4805530856116,70.3731157725437,66.4226076758449,86.06504764368,WBGene00001601,WBGene00001601,History: N.A.
WBGene00013729,Y111B2A.3,-0.454865702531608,0.0002476999260924,263.938842377827,239.367804088917,203.146518569705,251.255878533314,291.531263987636,337.830773370564,321.500487702757,362.824511747263,WBGene00013729,WBGene00013729,History: N.A.
WBGene00011562,sas-7,-0.458648773723795,0.0002534269979005,109.366857069891,105.310797004713,85.452671078291,106.659287260357,134.495565025943,144.655503257176,146.444834646232,135.593647125685,WBGene00011562,WBGene00011562,"History: Split into ""WBGene00044098"" on 2005-02-03"
WBGene00022315,Y81B9A.1,-0.485529079108184,0.0002534269979005,156.554220668465,141.815531286344,189.916601547853,149.271311629651,222.137227301927,216.475707569862,218.989266623763,229.076756610326,WBGene00022315,WBGene00022315,History: N.A.
WBGene00002915,let-805,0.930696923209498,0.0002650997745501,6.33273883013881,5.213744606602,7.34132905620325,4.54377323824135,2.92000713992322,2.87295490780271,3.76530681955871,2.55534654263874,WBGene00002915,WBGene00002915,History: N.A.
WBGene00013056,Y50E8A.14,0.660421381275421,0.0002650997745501,63.1061510970419,57.4242805502847,80.7166686596349,48.663403043011,47.9658540004418,35.1743392169779,40.509398101824,33.7555585363791,WBGene00013056,WBGene00013056,History: N.A.
WBGene00077712,nipi-4,-0.657745271493658,0.0002650997745501,58.6069524757401,59.1203082783787,47.8814329176236,56.9108503544497,98.3086207907809,82.3879487505799,86.6039061402425,85.6034825839979,WBGene00077712,WBGene00077712,History: N.A.
WBGene00009510,F37D6.4,0.902375319464463,0.0002963571875874,132.610770174127,87.5638907953815,105.936385928627,114.409467767017,75.7906177098517,58.2573027331714,46.6629590078337,56.0477719109265,WBGene00009510,WBGene00009510,History: N.A.
WBGene00016440,gipc-1,1.35426651178546,0.0003093938915393,32.5671613247292,25.7400457547695,25.6644056145747,26.9079635119332,9.76564820302565,9.2937300812904,13.4337299049072,10.4776037280397,WBGene00016440,WBGene00016440,History: N.A.
WBGene00001325,eor-2,0.922798518719418,0.0003139461213202,26.2728544292844,20.4407696469687,20.0571988433376,21.0290619129564,12.8109097407348,12.2916009727064,11.1834018390458,10.1465421207912,WBGene00001325,WBGene00001325,History: N.A.
WBGene00022311,Y77E11A.8,1.12014157337549,0.0003143002256498,69.693705281386,56.9509256070971,66.131136974561,44.1012197054274,38.4319526622396,28.9382680243204,24.9560417804859,16.9032962905969,WBGene00022311,WBGene00022311,History: N.A.
WBGene00011733,T12D8.5,0.615731358654534,0.0003143809228818,265.260240459931,219.569266380743,226.221504245281,218.638868076838,151.136371860082,164.654158301204,152.458779584874,137.562364244945,WBGene00011733,WBGene00011733,History: N.A.
WBGene00007735,C25G4.8,1.17731412674358,0.0003267698094353,31.4900114401628,49.777401671943,50.2170479479555,34.1761733513505,24.3935178742244,19.2860735630439,13.4223934239748,16.3858881417708,WBGene00007735,WBGene00007735,History: N.A.
WBGene00009961,cutl-7,1.06228862250495,0.0003374633157564,37.4996239760983,29.6385069397647,39.6109711229879,26.1084191188075,17.8521064501272,15.8888869229097,18.0950355033108,11.351903450511,WBGene00009961,WBGene00009961,History: N.A.
WBGene00000197,aars-2,-0.441311886972864,0.0003496233367386,154.407171590741,144.407511042813,129.455440763225,137.328762930308,178.404698903201,174.554765908221,195.194168043253,217.798122936618,WBGene00000197,WBGene00000197,History: Renamed on 2010-01-29; Renamed on 2015-03-03; Resurrected on 2015-03-05
WBGene00008107,aspm-1,-0.478454442144347,0.0003625625776179,96.0904104771929,98.5468808160459,75.1340738548042,107.823497352753,126.058792277281,133.946818794208,133.465792008068,136.247937185233,WBGene00008107,WBGene00008107,History: Renamed on 2006-09-21
WBGene00003992,pgl-1,-0.493789461489277,0.0003816303558119,128.708581514315,130.070984917849,109.009529061169,136.915257506619,164.396125199749,164.140667771834,175.344361651853,208.334401265386,WBGene00003992,WBGene00003992,History: N.A.
WBGene00000405,cdk-1,-0.508828012112443,0.0003995833038256,355.387271967552,385.216137020424,303.866562476565,410.387489603016,467.894697716231,489.901254575806,495.654331503324,623.026022424438,WBGene00000405,WBGene00000405,History: N.A.
WBGene00007920,C34C12.1,0.544595094133509,0.0003995833038256,295.404712674931,270.890444017732,322.996522247229,230.606077945391,206.037185403371,187.303398639444,210.046453577038,161.164467112037,WBGene00007920,WBGene00007920,History: N.A.
WBGene00219748,linc-46,0.662790745950371,0.0004082422544698,262.175554835016,272.651576115139,246.801288857749,219.074145755218,187.167922634218,173.04488086017,136.993869353426,135.910684725821,WBGene00219748,WBGene00219748,History: N.A.
WBGene00206377,F44E5.15,0.605153564039126,0.0004090579501562,189.437755603393,169.500635003599,211.018446164281,157.753811666818,120.245222756029,109.454009445436,109.958312944781,132.775657304587,WBGene00206377,WBGene00206377,History: N.A.
WBGene00019912,R06B10.1,1.38559615470933,0.0004117921744499,7.42231000628403,8.06624105909717,9.75868497925318,6.44435849568976,3.08016466728947,3.78816462327317,2.23522766843591,2.95030183888588,WBGene00019912,WBGene00019912,History: N.A.
WBGene00002226,klp-16,-0.453820861425762,0.0004152855852425,229.489260737963,230.933532768574,194.46207734968,256.254670410573,275.690995367585,316.762575060794,319.629952936854,340.599995389416,WBGene00002226,WBGene00002226,History: N.A.
WBGene00022812,uvs-1,0.636287278503937,0.0004247211711881,115.486306292023,123.491997321027,107.871799896104,102.924224518851,84.3486243791645,82.2867790653327,69.4944236260412,54.7911524565766,WBGene00022812,WBGene00022812,History: N.A.
WBGene00008848,inft-2,-0.491503810582072,0.0004345881242148,191.948909019788,173.982101685997,152.86464197082,212.424228009641,234.86934231328,245.225212491008,244.399983904537,305.766917880039,WBGene00008848,WBGene00008848,History: N.A.
WBGene00008937,srt-43,0.388489584538554,0.0004359389445326,592.31211994592,617.365705706561,589.093162208618,545.340518504426,451.45639436527,440.016700405515,425.355091813074,468.73718707139,WBGene00008937,WBGene00008937,History: N.A.
WBGene00017725,F22H10.1,0.459203370652767,0.0004573707937639,573.305605011832,532.275506326354,571.744261369266,538.093281522103,455.832263246946,408.900766208294,335.685813113624,410.348272270678,WBGene00017725,WBGene00017725,History: N.A.
WBGene00012452,Y17D7B.4,0.391750009865686,0.0004603423051749,4630.6961537372,4682.38239884513,5746.33374397647,4359.98137450423,3924.18024215753,3702.58938313746,3642.46658364729,3522.84890842257,WBGene00012452,WBGene00012452,History: N.A.
WBGene00016178,mesp-1,-0.608339823286711,0.0004653913622286,312.691439988117,249.872186101139,209.259959112912,340.489620394315,447.359693871937,369.143781485237,420.689906935124,471.947715749961,WBGene00016178,WBGene00016178,History: N.A.
WBGene00007013,mdt-8,0.526132591078314,0.000482561916156,280.126853390549,213.203208365973,244.069528093626,229.7056945122,177.578867575315,171.799175529926,170.482839632958,150.46340520666,WBGene00007013,WBGene00007013,History: N.A.
WBGene00022334,Y82E9BR.1,0.458955402958096,0.0005293577249952,257.21295134449,249.685399876457,222.878443668742,201.277003119189,174.725362122427,171.891931129086,155.46930130347,172.449309254493,WBGene00022334,WBGene00022334,History: N.A.
WBGene00016981,rpn-13,-0.643779273266561,0.0005358668005092,55.3618363366538,66.3400905986806,56.3523775829954,57.7584689904876,94.2694015028611,92.9691198677961,94.8206066236569,87.5070731284924,WBGene00016981,WBGene00016981,History: N.A.
WBGene00002253,lbp-1,1.04294856518549,0.0005632721112829,78.0981217876626,75.2759328499903,63.9841536608387,101.712060170007,31.619250362017,40.1834219464817,40.2430505281035,44.6032406921862,WBGene00002253,WBGene00002253,History: N.A.
WBGene00022592,klu-2,0.66623275059007,0.0005632721112829,91.7020087402095,86.1067498046008,98.1295609762064,73.1546697382089,64.0107516024409,53.869488538657,49.2404479723117,51.3199064385591,WBGene00022592,WBGene00022592,"History: Split into ZC328.8(WBGene00303104). History of WBGene00022592: Split into ""WBGene00303104"" on 2018-03-06"
WBGene00001112,duo-3,0.444689412869329,0.0006005429508619,127.156913823252,125.625962116036,148.100102124473,125.972568719971,100.12486343338,104.280167670864,94.03381283941,88.5399009888525,WBGene00001112,WBGene00001112,History: N.A.
WBGene00018199,F39E9.7,0.559850147531871,0.0006005429508619,2915.49187928936,2676.22669266793,2947.55924800901,2205.64704799171,2077.84649021837,2107.15376631852,1769.11128508922,1334.15302865068,WBGene00018199,WBGene00018199,History: N.A.
WBGene00012773,srt-48,2.06691419161739,0.0006367300778102,15.2620300844961,14.0730588571495,23.3026504966691,14.3553906060683,4.22236615263744,3.46194003971931,3.53550640335427,4.41201487116528,WBGene00012773,WBGene00012773,History: N.A.
WBGene00269420,K05F6.16,0.714515853120453,0.0006515867464528,134.049585040392,141.675342791229,158.660485837805,115.710758346715,73.4818699014633,94.4029401432483,82.3267919638208,81.7839937067602,WBGene00269420,WBGene00269420,History: N.A.
WBGene00000123,ama-1,-0.406127274412501,0.0006548625167157,77.8177595845973,70.2448137028415,70.2468386803057,83.8334667815461,94.0927255619808,107.861033739974,99.8493597364299,100.254757247605,WBGene00000123,WBGene00000123,History: Renamed on 2007-10-04
WBGene00003994,pgl-3,-0.50423666362022,0.000658697412447,85.2554703401948,86.3887243427833,73.4299689640205,96.0867017905499,113.215810048434,123.09889123219,118.498493178153,132.709375254822,WBGene00003994,WBGene00003994,History: Renamed on 2005-10-06
WBGene00020177,T02H6.7,1.52883709550062,0.000658697412447,33.7889426658453,45.0658734152183,81.6845598055282,39.4215486840535,19.6307766933487,18.6821331345464,11.7410025890678,18.3147306621377,WBGene00020177,WBGene00020177,History: N.A.
WBGene00002047,icp-1,-0.419795559555992,0.0006591431727299,258.471151913633,249.632604247811,193.860027574603,233.402300003217,300.432494951855,315.555093834387,304.174595130237,331.623338884423,WBGene00002047,WBGene00002047,History: N.A.
WBGene00006801,unc-68,0.549499227160001,0.0006772137420888,11.3532714037553,12.0430643929777,10.568028829701,10.1492132163435,7.6375309071162,8.0817059997663,7.1010751202085,7.28745475589924,WBGene00006801,WBGene00006801,History: N.A.
WBGene00015573,C07G1.7,1.07906779176234,0.0006990232893675,108.686398708523,89.0838288821504,92.1925250232296,64.6582231106779,53.4559753693129,41.0895310539501,44.7601975725628,27.9284824854346,WBGene00015573,WBGene00015573,History: N.A.
WBGene00004245,puf-9,-0.567852995690248,0.0007188246702915,33.3242429915389,36.9921614622544,43.4487107695269,34.6226652006727,58.1756134114018,49.6859260215887,56.6225931002221,54.0667719428011,WBGene00004245,WBGene00004245,History: N.A.
WBGene00000219,asp-6,1.57221744457857,0.0007198498549153,22.4381767791278,14.6501725312915,28.7978114765372,15.6701105421172,7.77312771252596,5.31102330799292,5.42388276467525,8.03765297411698,WBGene00000219,WBGene00000219,History: N.A.
WBGene00019812,R01H2.4,1.36795290157455,0.0007203001560342,18.2919919395063,23.4932865427782,19.3950777724523,14.8892519931435,10.1212600423515,7.26116467889658,5.5086309328733,6.60991198529357,WBGene00019812,WBGene00019812,History: N.A.
WBGene00235272,Y43B11AL.5,-0.730396252588414,0.0007203001560342,50.811088720851,46.5849784437996,40.3417617667008,53.8218886863261,87.042836364223,78.83550222802,83.0532048340898,73.5903534362685,WBGene00235272,WBGene00235272,History: N.A.
WBTransposon00000668,WBTransposon00000668,0.429691429285089,0.0007203001560342,223.792780082378,194.512008290003,250.506365453899,194.106508824223,180.664491755975,160.743035666342,150.763982413627,147.60833036981,,,
WBGene00014753,F40D4.14,1.18943055397774,0.0007866011446543,5.02021759531934,5.18868755397543,6.87889998362295,6.11903109957275,3.20511805128797,1.97091976027175,2.79108527862441,2.26062683731742,WBGene00014753,WBGene00014753,History: N.A.
WBGene00013926,nep-1,0.9263388001133,0.0008053509371073,31.4775598737571,26.8225204145671,44.5566825827308,24.5544116170043,13.7159281997418,18.4082398909156,13.672302342746,19.8344405195713,WBGene00013926,WBGene00013926,History: N.A.
WBGene00007988,best-8,0.731545996629282,0.0008099199405359,74.3525052186161,64.8872916564213,69.375927506065,52.451701168374,40.1119526261263,34.785383823755,43.921292250686,36.2713775491875,WBGene00007988,WBGene00007988,History: N.A.
WBGene00018120,F36H12.4,-2.42781732734599,0.0008487017244059,7.5385178902208,5.95820413952045,11.5100970635062,8.18156877198996,37.5406736116311,43.6047084093737,60.7721409769296,34.3234702363608,WBGene00018120,WBGene00018120,History: N.A.
WBGene00011124,sdz-27,1.50400573213089,0.0008580654429812,34.5036186376264,35.4517278204476,57.9495871574586,35.9489734669406,12.600337051338,19.9577722262043,19.1829418168126,6.73275917059584,WBGene00011124,WBGene00011124,History: N.A.
WBGene00007505,pezo-1,-0.385419784185239,0.0008722027222043,71.5995792391274,69.6128330462758,59.0058805387116,73.4804189565283,86.1301678286121,86.4384393154195,90.7736159947909,95.0260814949344,WBGene00007505,WBGene00007505,History: N.A.
WBGene00008110,C46C2.2,0.612634818230687,0.0008732587284207,80.2697904417791,70.6638009306714,87.684475006354,68.8436516081715,48.0977570617015,44.8535563015995,50.7955442546974,54.61604505456,WBGene00008110,WBGene00008110,History: N.A.
WBGene00002032,htp-1,-0.536582929230208,0.0009000202783651,309.451883086819,264.497911477253,208.282388515474,318.564032703868,366.766905236486,390.297268473072,371.551353164434,473.805347416493,WBGene00002032,WBGene00002032,History: N.A.
WBGene00008602,oac-14,2.0110433595469,0.0009193063588741,10.5505596365367,6.58328359165764,10.7393316351465,5.54447383744677,2.94962435519958,3.40089243634033,0.617450939728656,1.44473790535702,WBGene00008602,WBGene00008602,History: N.A.
WBGene00016416,C34F11.5,0.78728067957786,0.0009193063588741,31.859691403708,37.7713261352737,50.4462454010661,30.7354557923209,22.6232305578453,24.9928424745798,17.2209724918985,21.8740822668072,WBGene00016416,WBGene00016416,History: N.A.
WBGene00020129,R193.3,1.22324645314114,0.0009204044320666,43.5852314677186,29.1486267202955,42.0899326581046,35.9018705142848,20.7772281624122,20.5336901816775,16.154691253278,8.23833774123921,WBGene00020129,WBGene00020129,History: N.A.
WBGene00017075,nap-1,-0.531674100230427,0.0009221028187707,131.71325441303,112.166192022516,117.075111071011,131.673838357261,149.658792787308,186.836334492592,176.882888147771,199.095872416091,WBGene00017075,WBGene00017075,History: Renamed on 2013-01-09
WBGene00011400,T03F6.4,2.56618118811756,0.0009344299292965,13.4574778411206,11.3961014260534,5.87068320086099,7.92866092741531,0.63824947407719,2.61652037005061,1.0688486128224,2.08411444358561,WBGene00011400,WBGene00011400,History: N.A.
WBGene00010585,K05C4.9,0.370474745760892,0.0009405115588594,356.177372616657,349.266270668599,390.135482059173,327.735673930002,293.414833590596,284.155391944013,261.059026042323,260.690931598911,WBGene00010585,WBGene00010585,History: N.A.
WBGene00006381,tac-1,-0.600360101833083,0.0009455221367741,142.03670902916,118.80077765995,120.715652129456,137.091164545295,179.46273238731,167.97509623984,205.470148635203,231.4143376563,WBGene00006381,WBGene00006381,History: N.A.
WBGene00007615,set-31,-0.546245134960015,0.0010084349152592,142.914107924596,127.712660900518,91.3763479348792,142.478335623996,172.617739401287,175.446603900914,182.069598116755,210.204360363724,WBGene00007615,WBGene00007615,History: Renamed on 2007-05-03
WBGene00010100,F55C9.3,0.46118602366876,0.0010202520052589,512.412181310242,481.22845873235,607.487675387317,497.238476901878,356.242191913927,412.966382217826,367.55787119744,381.65354165425,WBGene00010100,WBGene00010100,History: N.A.
WBGene00021001,W03F9.3,0.514039500906072,0.0010330821891297,603.212308264369,651.988900892316,728.306720441998,505.609586819018,472.213010198156,499.637283857407,374.586903435385,393.289763124968,WBGene00021001,WBGene00021001,History: N.A.
WBGene00008005,C38D4.4,-0.430224174159243,0.0010400297576349,140.391536826876,137.763166050362,135.999892784177,143.092693527999,179.679407286204,183.688575357212,179.862044733172,207.336432219176,WBGene00008005,WBGene00008005,History: Renamed on 2021-12-09
WBGene00018950,F56C9.6,-0.768282265449542,0.0010490633594181,49.471523654574,33.5148982848025,44.1905512259615,42.5149377258764,63.0147021338093,67.3307997497682,74.0941127674387,81.430681938305,WBGene00018950,WBGene00018950,History: N.A.
WBGene00004178,prg-1,-0.35520069132657,0.0010551400152659,371.154172651998,378.003550154413,356.93797819926,347.319999969449,436.292620835736,497.535609639406,421.503311667406,501.808877847207,WBGene00004178,WBGene00004178,History: N.A.
WBGene00013591,gcn-2,-0.402083541438537,0.0010772784737707,55.5998991744288,52.455355525142,49.4364769635754,54.2845642514684,66.8303581821192,68.4931992204609,71.7203084479166,72.9005557897467,WBGene00013591,WBGene00013591,History: N.A.
WBGene00018315,F41H10.2,1.06622457810782,0.0010773289335137,64.0956110472879,69.6562996021231,101.941278340232,61.7372484147262,38.5683571082458,38.1649621770023,30.0671761954824,33.8734040289827,WBGene00018315,WBGene00018315,"History: Split into F41H10.1(WBGene00018314). History of WBGene00018315: Split into ""WBGene00018314"" on 2014-06-11"
