gene_id,gene_name,chr,start,end,strand,mean of normalized counts for all samples,log2 fold change (MLE): group pid2 tm1614 vs N2,BH adjusted p-values,tm1614_sensorOFF_rep1_RppH.robustRPKM,tm1614_sensorOFF_rep2_RppH.robustRPKM,tm1614_sensorOFF_rep3_RppH.robustRPKM,tm1614_sensorON_rep1_RppH.robustRPKM,tm1614_sensorON_rep2_RppH.robustRPKM,tm1614_sensorON_rep3_RppH.robustRPKM,WT_new_rep1_RppH.robustRPKM,WT_new_rep2_RppH.robustRPKM,WT_new_rep3_RppH.robustRPKM,WT_old_rep1_RppH.robustRPKM,WT_old_rep2_RppH.robustRPKM,WT_old_rep3_RppH.robustRPKM,WT_control_REP1_RppH.robustRPKM,WT_control_REP2_RppH.robustRPKM,WT_control_REP3_RppH.robustRPKM,WT_control_REP4_RppH.robustRPKM,RFK530_mut_REP1_RppH.robustRPKM,RFK530_mut_REP2_RppH.robustRPKM,RFK530_mut_REP3_RppH.robustRPKM,Input,Suggested Match,History
WBGene00000911,daf-15,IV,9386208.0,9394930.0,+,366.435591122835,1.01473966421153,1.09201461643004e-09,71.4643698077298,87.3023344236517,67.0101516372222,94.0600924236071,79.7755786732303,87.2922286016427,40.9975293530773,43.0700232141277,42.7033263099191,44.5980891807409,34.390942115681,37.026877653029,28.2312805224474,25.4088954318014,30.7616639476883,26.8066637685935,53.2363686453384,55.3931557659596,49.6532422093396,WBGene00000911,WBGene00000911,History: N.A.
WBGene00016931,C54G6.2,I,1006102.0,1010765.0,+,24.2980804730429,-3.57590913006414,1.0979600482951502e-09,2.79389940146237,4.83864272303818,5.91483986351729,2.54735154560494,1.40416276828457,0.501778949786546,22.8468137154675,28.0909413455268,41.0843865350347,39.4161000006754,28.8872889660373,44.2068159878735,8.62585452279906,16.232764524268,6.5166358854144,9.07326703347702,0.0,0.0,0.1871207309408,WBGene00016931,WBGene00016931,History: N.A.
WBGene00021269,Y23H5A.2,I,2621957.0,2623186.0,+,130.604448064835,0.876768294621777,1.19085411146496e-09,236.318582886936,245.136102279326,185.00659929861,289.904670268958,203.103921857594,250.896255689892,83.5176508276176,121.52221935378,122.816935423747,131.729855174671,110.004596048863,98.3107660645082,167.835038789327,110.377076286341,139.953561903984,112.860478966493,133.079502400852,184.286106372409,189.186644956727,WBGene00021269,WBGene00021269,History: N.A.
WBGene00011743,T13F2.2,IV,9796688.0,9797354.0,-,21.5297690771879,-1.23436989445138,1.1970930531468602e-09,16.9175064320444,14.7973501661393,17.9076493203712,25.7076997444821,23.1884440646169,29.002446728094,48.1651800703074,56.4197604459698,47.6544747757552,57.3607914482237,47.1656390740352,38.6075943279865,55.3964353312217,40.7931133615403,35.8720632041385,47.7420471237833,0.0,16.4479424878082,22.6609173372735,WBGene00011743,WBGene00011743,History: N.A.
WBGene00023172,Y23H5A.8,I,2632987.0,2634561.0,+,351.162573109275,-1.58194846802148,1.20366960071069e-09,145.237462399263,200.135271909208,138.103517786286,387.163011262415,353.627640594695,343.73892299364,521.449948116023,558.556255928842,550.736994637015,765.430294840703,646.007382679107,649.787349035892,766.341120509756,601.632796095974,782.304525514578,608.976334423369,125.686196711916,125.649617981188,107.164548341501,WBGene00023172,WBGene00023172,History: N.A.
WBGene00011924,T22C8.3,II,8620397.0,8621978.0,-,76.2081273567739,3.52539889437448,1.28768976871055e-09,67.0219565852689,57.3985623290863,38.2009374581503,274.200765427852,270.829313234877,242.724408802002,10.8921008439916,10.0068990441922,15.8586997620506,10.7488463056029,11.6161504627466,9.52444695488266,7.57959184483152,5.58149901725093,6.441984396161,6.68302869890875,17.6961063390172,7.16062512946316,17.7578078031366,WBGene00011924,WBGene00011924,History: N.A.
WBGene00017423,F13C5.2,X,593960.0,596289.0,+,388.839341674853,-2.15095414500734,1.3637765718634e-09,70.1772567691908,90.0275456009604,86.4019121483848,94.5396862326059,95.0533790902147,102.796135669386,322.5674716356,352.095811166209,437.040373486035,529.853294770715,380.283755161311,500.144190781678,144.69910241843,160.931527219922,143.659772244443,151.41214872275,20.9274991632184,37.7439289610938,30.8340198990154,WBGene00017423,WBGene00017423,History: N.A.
WBGene00013957,sre-23,I,8256360.0,8258939.0,-,31.8206196375247,3.01353548946563,1.38449372501166e-09,16.3661388376288,26.7007394013487,29.3754976659214,103.804575483401,72.1205788512413,93.2916831798455,6.80923154784463,6.76768667129351,7.47405692545832,9.23106939670991,4.36445931014944,4.33035517188905,1.83074776981282,0.898757003211847,4.1492642551662,5.43728870020865,21.3712742570813,13.8364162657856,10.7228950113341,WBGene00013957,WBGene00013957,History: N.A.
WBGene00013236,Y56A3A.18,III,11917836.0,11918719.0,-,230.021258481921,-0.62221673752625,1.43181410606842e-09,317.788004882438,335.549772296258,234.608654244545,383.849921270629,312.603481024403,301.468394002771,538.732912052135,404.469707927758,479.290616675116,495.504719107689,435.528663224682,443.814055310585,436.060097029293,467.253581248332,494.150150977089,403.937582801982,244.728707198387,274.109584105965,262.499880738695,WBGene00013236,WBGene00013236,History: N.A.
WBGene00021713,Y49F6A.5,II,3607937.0,3609862.0,-,17.2795080834468,-2.9525852175146,1.53827460183052e-09,1.30947297825728,2.51980435736493,0.693056715637369,6.96452423371063,2.19372394150529,2.35178824069285,2.27831389576445,7.70978819331292,14.7857381733028,17.5183872896028,13.7686639670255,17.9301607117195,28.6368724632702,31.4249094030366,36.2696070355742,24.7023147977531,3.9328606939549,2.54625423932668,1.75403266639076,WBGene00021713,WBGene00021713,History: N.A.
WBGene00002081,ina-1,III,9168040.0,9172802.0,-,46.8707144572422,1.98849504689128,1.54276231461585e-09,25.6300262854172,27.1464892446227,27.3580769725061,17.6735062830384,14.0718802700762,19.5341780486135,5.99568890698286,4.19443143594319,5.31628137377844,6.98514972741054,3.01950731944578,6.06204213237648,2.77065348242823,2.44832175756711,2.51179843507696,3.1886569571376,3.88119410575266,8.79481298743786,9.08769578259573,WBGene00002081,WBGene00002081,History: N.A.
WBGene00009649,F43C1.5,III,4229141.0,4230427.0,+,34.5146584796976,3.0183347884784,1.60827368615026e-09,20.6016820150689,27.1245606616876,34.4328177769042,140.053792318875,94.4578065395242,177.211599099615,11.3192420535599,12.2769826236617,13.6668469494095,14.9455409280065,8.55077742396624,12.3724433482544,2.78971088733382,4.10860344325416,0.0,3.62485913347244,13.0263004995543,72.74001694013,62.0906682561061,WBGene00009649,WBGene00009649,History: N.A.
WBGene00012219,W03C9.1,II,11960989.0,11962128.0,-,713.63442286892,1.32384005837563,1.61187630129373e-09,1201.04490522647,1225.41626119654,1073.62094965871,1420.66427273151,1190.06027336318,1306.22539334511,473.163027329801,444.893499241586,593.660723686746,499.850964357383,468.10206327564,444.67174903214,296.308796066234,290.929870262823,335.781781707334,265.765941190836,604.592591780968,652.07256292575,600.21879570409,WBGene00012219,WBGene00012219,History: N.A.
WBGene00010766,K11B4.1,I,14794899.0,14797166.0,+,89.8291178262409,1.41089185544151,1.72242379766717e-09,58.8041667424002,63.9332570413488,45.4394631150595,155.483467438552,103.438647543144,82.3766974293763,19.4392148322973,30.8936088426008,22.2355874327552,33.3748850497977,34.0068221222876,23.2609035345088,34.7973406807464,34.1656607705898,37.7184193984692,32.5769262726992,91.8382218863845,60.0305922349148,60.0605195469848,WBGene00010766,WBGene00010766,History: N.A.
WBGene00022519,ZC123.4,I,841742.0,846763.0,-,660.409605797221,1.53729279988875,1.72242379766717e-09,385.237958114171,457.817630091927,416.16419803236,698.341940215586,615.909180607089,766.91259385847,132.752119384588,185.428805620334,230.49606628143,200.032915811109,154.519520788025,170.946810605303,124.459419201009,112.201904332301,124.371079648415,122.444007768218,235.102361269317,244.993643545601,251.237890325645,WBGene00022519,WBGene00022519,History: N.A.
WBGene00016550,C40A11.7,II,2148732.0,2150363.0,-,180.118879160702,1.97423185144977,1.72874119512093e-09,207.5266036428,152.747988442847,116.426509931223,424.153379316986,305.943960733275,491.982192164384,186.853462810727,61.5626962590866,65.9382115793345,49.6374465787642,80.0092996429854,43.4131809637485,61.4018897581779,60.2872545749395,127.062026406305,65.9081982192381,317.874710165074,442.877412991343,361.027659075278,WBGene00016550,WBGene00016550,History: N.A.
WBGene00020183,T03D3.5,V,2823806.0,2826831.0,-,234.962594159764,-1.76971059398614,1.75907945799784e-09,89.1143650936727,102.771618521716,96.2683128732092,62.1436177875314,48.5706488463588,63.0324778285474,90.7983578875657,203.734652640085,249.712527079736,201.420147134168,114.45180563903,159.723360978925,326.63920894376,271.369739263155,331.001917529029,258.269188952875,21.9982498384134,52.8153420289823,35.9739953559695,WBGene00020183,WBGene00020183,History: N.A.
WBGene00010242,F58D5.2,I,12066010.0,12068668.0,-,43.1263532479966,-2.05731674029133,1.9307926080206403e-09,25.5367627535532,40.5405906654554,24.3282338685417,21.3429968283629,20.3209910905482,24.0783553054114,31.1014688200618,78.6461212108662,93.2091734703886,105.596532164233,81.6719114700327,82.5600425294735,91.9822430889134,83.8615880380101,156.353583895609,71.3453582718968,23.0090728450072,3.72419428462266,8.12401266902323,WBGene00010242,WBGene00010242,History: N.A.
WBGene00011333,nrde-2,II,10242595.0,10247638.0,-,574.672186342561,-0.562303612513142,1.9634056703018803e-09,94.6075658431761,96.8611552157585,92.6552736015951,80.1765549726295,80.4320362523549,86.4089337618611,142.622449874855,141.727303977113,163.921274533041,158.332759230571,135.682175725693,148.857427403196,123.264631098736,123.580306970856,139.096026088846,118.459144989207,109.286003204646,106.52573284459,109.260879219805,WBGene00011333,WBGene00011333,History: N.A.
WBGene00023421,rde-11,IV,13105323.0,13106927.0,+,1632.85690518654,1.03738619007513,2.02423420379288e-09,1713.98108554076,1734.27933310822,1472.47249838689,1642.48358597046,1457.03326058318,1630.6517558892,794.009210064751,586.163247571348,609.130412811618,529.85047278458,498.934872906114,504.864905075065,832.465335554608,903.433053634152,1015.78631499901,818.559098867776,1098.03514840299,1345.63502301772,970.90273748623,WBGene00023421,WBGene00023421,History: N.A.
WBGene00012239,W04A8.4,I,13841895.0,13843480.0,-,23.7857481218247,-2.33457964713155,2.09577530492443e-09,6.06798851162829,6.36903443220907,7.5909765166311,2.5147811018859,1.8482788524661,3.46754241948724,16.7960489421935,26.2327558725778,16.8030480326858,45.1738470073179,26.5845166209449,31.4722986920604,9.93482504426016,19.5089541693145,6.43331416144207,14.2262304619187,6.62710846410705,4.82691668383799,1.84728204771301,WBGene00012239,WBGene00012239,History: N.A.
WBGene00015534,C06E4.5,IV,7254990.0,7255909.0,+,63.0702155022695,1.80492629010386,2.1046218642809204e-09,69.0710563952624,147.959386541997,104.842182204017,320.820500381132,80.7806580813125,129.901715177093,28.3430941722684,35.4139225315927,29.4304359188794,32.7563543616161,34.2574866588155,27.7583339476259,83.8243811933375,41.1513540421322,56.9946632188171,28.0076556258761,109.594884330114,127.972552095126,104.303594336004,WBGene00015534,WBGene00015534,History: N.A.
WBGene00018608,F48E3.9,X,7481326.0,7485038.0,+,256.269914290869,3.73606977816071,2.19036276378628e-09,44.689979360938,38.2206367138321,49.9336693132208,184.238711458677,132.405248253418,215.519251496911,3.23978306126626,3.56075877650231,3.47707766910772,7.04562187169378,3.26319421126627,5.9807429330078,39.3911120345794,31.8816012769828,33.7805824872895,29.0501078258498,425.034836794646,414.380062703951,390.350185926988,WBGene00018608,WBGene00018608,History: N.A.
WBGene00013162,Y53F4B.16,II,15052085.0,15055718.0,-,18.7453140840379,-3.42196786603973,2.1937708842893804e-09,4.9321906401267,6.64367189769742,7.3092046400071,1.4989830394715,0.0,0.88581193662679,1.7162749684098,21.4443872658212,52.8418522845399,34.3915654057929,17.2867702433975,49.5255060813882,32.9931150429805,29.9023268649833,63.2725350679495,29.2082512126732,0.0,1.91811691193562,2.6426581207235,WBGene00013162,WBGene00013162,History: N.A.
WBGene00020363,fbxa-3,II,1818889.0,1820094.0,-,38.6564064634659,-2.22575165607548,2.19623104502009e-09,15.7186976872303,24.9540356732717,14.1428754895741,9.55440004449331,1.97498253218933,8.46914346312786,19.1439530033362,33.4593094215876,44.1650121217495,76.4683025767724,39.2532332751202,62.1777555649189,56.6180249885737,59.5609626673086,59.5775469658379,43.5400145964935,9.44188224128771,3.82060199860618,6.84291363331159,WBGene00020363,WBGene00020363,History: N.A.
WBGene00007717,C25D7.5,V,15053765.0,15056280.0,+,173.680589553931,3.01884784883477,2.2687512784236803e-09,67.2247265858809,53.4599162111071,50.1019109209047,513.897797957993,417.152670309439,451.521693953072,81.7542913508581,28.8927228219048,45.3922305792521,22.2472634832841,12.6222354609845,13.0454214383269,22.9433293729848,13.8626686888709,17.9998208358005,18.345730576771,168.938581708865,172.734052233888,137.138200031148,WBGene00007717,WBGene00007717,History: N.A.
WBGene00016446,C35D10.10,III,4860669.0,4861794.0,-,53.6144845323705,1.56799405135686,2.3140959191335102e-09,75.2813342806278,65.9931618736003,62.8644873126908,132.191949187025,80.5745849739622,95.393810567124,21.8299668175798,28.0336128938012,31.6289886543477,25.093437625342,29.3169511678843,27.3607747187112,15.0644387916026,24.2994546501032,21.9487611212057,11.9842281555619,35.1710113487967,39.8488788454625,45.3775410112294,WBGene00016446,WBGene00016446,History: N.A.
WBGene00022092,Y69A2AR.21,IV,2494513.0,2495174.0,-,34.3814613093948,-1.16780903849933,2.3140959191335102e-09,30.9610283672126,41.1371657406501,48.3793475671179,15.6827056485714,32.1088586977879,29.1266435708831,66.6939513803277,66.1049271572185,99.8835118325998,64.55107520577,68.467735776075,82.9932818554852,49.3116521595626,59.5895290762617,90.2688856663495,61.2575115433579,17.7120201037106,28.6682581622032,29.6229617579302,WBGene00022092,WBGene00022092,History: N.A.
WBGene00016740,C48B6.2,I,6916766.0,6917560.0,+,79.8890018175204,1.01469797820514,2.6902790287846603e-09,151.471863419717,134.715627366575,107.789690432048,185.68768782124,182.320941803087,171.454127174735,67.5463466022216,74.9429721896567,82.8923978018532,76.3713319032149,82.5335907878481,61.0015250300893,81.8719499543622,48.2314317251575,81.6451500643883,50.455337379576,107.04220845286,111.378853915889,111.677952515559,WBGene00016740,WBGene00016740,History: N.A.
WBGene00017463,F14D12.1,X,5603766.0,5609133.0,+,63.2205836633323,3.36490815598442,2.6902790287846603e-09,26.7042377418105,29.1576043738571,30.4904365907345,58.361576845719,72.8859158749763,81.9097198676451,5.481463117445,5.29977387519827,5.20010519908901,7.05507792837858,4.20653179275645,5.24968386870298,0.771969777022098,0.0,0.0,1.28966437691625,10.8139273546813,12.2522175073896,10.5501983127621,WBGene00017463,WBGene00017463,History: N.A.
WBGene00009654,sly-1,III,10507058.0,10518391.0,+,94.5352387450765,0.819090123733965,2.85726992244612e-09,38.3337009982006,37.4170880853037,34.990557082135,36.7238145729146,37.4613116178503,43.9021723494706,18.848781921787,20.2548995868737,18.8191232053289,23.8737789344934,22.8793421008599,19.2290661377276,18.5816866151927,16.8409580649279,22.676832906581,15.7867467242927,30.0342082680338,25.9267527561125,26.4180738361246,WBGene00009654,WBGene00009654,History: Renamed on 2005-03-17
WBGene00011850,T20B3.1,V,16815567.0,16820712.0,+,28.3174328648912,1.87281889751091,2.9052997283287e-09,19.4877662955416,33.5107213777636,25.0173492436749,23.942785240481,21.5333367773656,21.5955304610713,4.68915490230934,5.63362601729181,7.62149659166614,9.74935402141138,4.3597287017491,7.56990767529012,4.2671146804742,3.665946623116,2.41778068889806,2.37623542588785,7.47183852629976,11.2874922374603,11.3856859928136,WBGene00011850,WBGene00011850,History: N.A.
WBGene00004681,rsd-2,IV,13521970.0,13540271.0,-,70.0201462098734,-1.02032556947421,2.90638599489573e-09,7.0125491235444,5.85931094264348,8.00900209975179,7.01066471072048,7.41974527176396,8.61722318899524,14.2879311558555,17.2171829435262,22.8724313871927,16.7580692514788,16.0081641282538,13.89769097939,14.2437287088544,16.3160208777585,22.5977039308826,18.6841005673086,12.1934618363681,8.97093175269305,12.4831685462879,WBGene00004681,WBGene00004681,History: N.A.
WBGene00009924,cfp-1,IV,14077441.0,14083559.0,+,122.693718830293,-0.802323437188984,2.9204207585103e-09,37.6022974490394,45.6995903730694,31.4234792845722,30.6752294523619,42.4381245738619,43.3632958759523,64.7344774902769,68.8374150377496,71.3005542563471,72.5291942169308,52.7167195312414,76.4785469662067,51.9363075673795,54.4930561947393,49.622876422963,62.5695143908125,19.0205372818215,31.9406754628043,33.9321896408881,WBGene00009924,WBGene00009924,History: N.A.
WBGene00021469,Y39G10AR.11,I,2293132.0,2297312.0,+,73.834726650006,-1.84447328106458,2.92135213026923e-09,10.575318382983,13.4749788803717,6.35350319649153,13.0298630313893,11.0129837202905,7.69989246168266,8.95119978294067,38.3165141365763,46.5330406070375,54.9229317243577,31.8060298322426,48.4854830124481,25.002346111586,23.4654548118909,29.1663763543063,22.5226603063036,1.71685550517139,7.78081316368863,8.23135483157364,WBGene00021469,WBGene00021469,History: N.A.
WBGene00001760,gst-12,II,13616685.0,13618061.0,-,6.96833299566149,-2.7207182765959,3.03762949357242e-09,3.82158547500726,1.83845865700518,2.02262705822374,0.0,1.60054916944326,0.0,7.48019842000986,8.6539849543014,13.5473815040475,19.3658798532376,12.5570857275029,10.1748205437393,14.7484016141564,10.8605042066439,5.57104011882455,8.21296754716832,5.73885966064282,0.928878294766026,1.91962316286821,WBGene00001760,WBGene00001760,History: N.A.
WBGene00012199,mltn-3,II,13916340.0,13919838.0,+,165.78660297611,-8.85020861247705,3.24273447916206e-09,0.340419470261237,0.327532709242202,0.0,0.517298548920604,0.285147671798653,0.0,0.296142960703602,1.07923242598701,0.536344284351826,1.93208429233463,0.298282933394171,0.517916233182744,282.020307610236,250.672584497146,300.732056447527,252.319098220978,2.04482624120911,0.0,0.0,WBGene00012199,WBGene00012199,History: N.A.
WBGene00020944,W02D7.9,V,8326191.0,8326514.0,-,11.8086537151579,-3.32716718431709,3.638753600514009e-09,8.15651825262744,27.4671211292864,21.5847514422385,6.19728808856127,3.41609748105053,0.0,24.8347549533329,68.3406483480727,62.1127596432118,49.5997758629189,64.3222659952088,55.8421920673454,209.852878688992,87.5684435368199,142.685146923924,97.3842752276177,0.0,0.0,4.09710615358438,WBGene00020944,WBGene00020944,History: N.A.
WBGene00015105,pot-1,III,7132038.0,7133674.0,-,277.112046273566,1.25947790122089,4.21193404533403e-09,373.321131089772,415.03204181892,289.741326090551,358.234671336074,330.713472136213,307.57031979285,168.927814318556,133.37954310817,159.181732672558,159.76850878921,104.851665824649,132.454360292606,88.4904096849387,81.4537815498289,87.7438818714866,102.319887358472,146.340921346392,212.480909927728,196.761374193991,WBGene00015105,WBGene00015105,History: N.A.
WBGene00044642,clec-69,IV,3929650.0,3931654.0,+,8.84831087442842,-3.16652697823358,4.23350304927853e-09,0.62242223567886,0.0,0.658851182974933,4.72913783523468,2.0854535875206,0.558929171857906,4.8732044376374,7.8930650927159,10.460274658318,23.7190120261703,11.4529775063603,11.3634832756633,4.80414904515802,9.43387761002321,3.62942476989481,9.21490385639007,0.0,0.0,1.25059732250639,WBGene00044642,WBGene00044642,History: N.A.
WBGene00000973,dhs-9,III,5364512.0,5368045.0,-,9.18170959674088,-2.3533430625329,4.2486272636107805e-09,1.58708632021115,3.81751579794396,5.03992453811028,0.0,1.99410143375941,1.42518822717689,7.59364447542789,16.8916068377134,16.6701134136069,12.2246882233293,9.03915677344738,13.8839654688253,16.3331766181945,7.01604692536334,11.5681326765524,7.2005914248649,4.76664238996277,2.31455249828437,1.86015758570288,WBGene00000973,WBGene00000973,History: N.A.
WBGene00009211,wdr-46,IV,12372253.0,12374908.0,+,107.021038022738,0.969121843629334,4.2486272636107805e-09,70.5947894357345,73.9155376460062,67.2538866365916,74.4616407722879,66.0895454920566,69.3598823691269,31.7902117248916,34.0411994790552,33.1493734517592,39.7300737560524,32.3837953503402,38.8547369830288,27.7783977717496,23.6026155250771,26.6360064039848,23.9967878197659,39.9103674879963,46.4297980468915,41.4401324531235,WBGene00009211,WBGene00009211,History: N.A.
WBGene00003651,nhr-61,II,14816136.0,14840005.0,-,165.252963121251,-5.47574069280606,4.31433673924665e-09,2.83807299846183,5.91637849400917,0.500696484695895,4.31271173387472,3.96212114074528,2.12380184459568,6.58384073282653,11.3540482346192,8.19774229885238,10.7385088884981,5.80248946946584,4.67768314009019,360.225241502605,375.193967983629,380.630948776285,320.100370657869,8.52384579716943,1.83953277994057,1.58399372354387,WBGene00003651,WBGene00003651,History: N.A.
WBGene00015183,B0432.1,II,297399.0,299735.0,+,5.10636597245122,-4.73797196859484,4.4857094335370805e-09,0.856562261639559,0.82413663934715,0.0,0.0,0.717487558715942,0.0,5.96123092475882,13.1898667234525,12.1459282450081,15.279011415244,6.75484611548431,14.3349688448741,0.0,6.4913358476492,2.49736281188687,5.72705016699093,0.0,0.0,0.0,WBGene00015183,WBGene00015183,History: N.A.
WBGene00009793,pkn-1,X,10397243.0,10402573.0,+,135.039020501957,2.10679774583166,4.77338798239994e-09,19.8415919809407,18.1546701694249,17.0905746706628,71.8305985072611,64.6877861166087,64.4576379770533,7.10743105688645,7.04804849624167,8.07070446929414,5.36251966852061,5.96565866788343,6.36297086481657,18.0172689866344,17.6901995430478,14.7459377041692,15.0499609395429,63.097495443024,42.1751304344477,42.407090436851,WBGene00009793,WBGene00009793,History: N.A.
WBGene00015843,C16C8.5,II,3444689.0,3445381.0,-,12.145974568928,-1.72301416810375,4.77338798239994e-09,5.47399054683845,17.1170015527845,10.1401486742002,4.15911487746516,6.87781896852577,12.2889769505319,21.4290826189264,25.4115094092166,23.7173412419218,27.7394405911149,26.380361735375,36.435709626579,21.1254233471556,19.01343696945,27.9296051366112,27.449684523257,0.0,3.99154045196619,5.49928772534531,WBGene00015843,WBGene00015843,History: N.A.
WBGene00001044,dnj-26,IV,12251111.0,12252663.0,-,45.2178412685855,-1.65014475206113,5.084480572465781e-09,20.3293060928486,22.7145243990304,20.1308025850893,13.9513349449691,17.5778711984936,12.9555310603288,42.7867349624564,38.9076240357427,34.4404543125119,51.5758309332976,44.2451427025709,43.4005516747408,48.9292971951254,47.2127838871222,51.6234861570758,43.5331082493506,11.8174598131957,4.4630744306918,4.17249290681033,WBGene00001044,WBGene00001044,History: N.A.
WBGene00014005,ZK593.9,IV,10940959.0,10942869.0,+,9.70141062241059,2.29534185203249,5.2894083480749205e-09,9.00252685723188,9.62414598969155,12.1764863840718,5.32006366113832,13.4059420366791,11.6771523506763,0.870179681969827,1.13256850073072,1.05065449397535,1.21654117735774,1.31470159294661,1.14137488362176,3.86031988558457,3.15853589902394,2.91638341790815,3.10512643282203,3.00423525859154,4.37632592567618,5.69445260394461,WBGene00014005,WBGene00014005,History: N.A.
WBGene00022276,nlp-40,I,11495.0,16837.0,+,55.8860953432275,-4.7059498877814,5.308648590085781e-09,1.14647564250218,6.61845116521865,1.21357623493425,3.48434938685543,6.72230651166167,5.1476204149431,2.99207936800395,9.86554284790359,10.837905203238,58.5624206761904,11.0502354402025,27.908079205685,309.716433897285,223.002353043087,310.86403863041,238.176058867881,0.0,11.1465395371923,3.45532169316277,WBGene00022276,WBGene00022276,History: N.A.
WBGene00003391,mog-3,III,5308600.0,5311140.0,+,70.2675461530642,0.956666285199056,5.4711565569566205e-09,59.4174515778135,61.6084185699717,72.0544876434922,60.4857061930023,64.749591523304,57.5004777244136,23.0845626116936,27.6939698671289,27.2663695296101,40.224336174826,32.8552038950427,29.8401392281053,23.746898587748,32.0592505128797,26.9103584627809,23.1419578176368,41.5814912498089,42.0642633836691,39.4083370212465,WBGene00003391,WBGene00003391,History: N.A.
WBGene00044487,Y54G2A.44,IV,2801902.0,2803240.0,+,26.8189531110258,-3.40270623206517,5.7675011150037615e-09,3.83051441303298,17.1990384641326,16.2188225790278,3.88054487788416,4.27810338748384,4.58635339150693,54.4275704351081,53.2017878779389,103.938286963383,100.420231567947,116.354504012101,75.7609802035169,32.8508011031834,29.0290112439266,22.3362262708012,25.0013648645108,0.0,0.0,0.427579614159118,WBGene00044487,WBGene00044487,History: N.A.
WBGene00018252,F40H3.6,II,6187010.0,6187722.0,-,25.8602046261084,-1.74478878946549,5.80699042263569e-09,13.4381981047387,17.6311199073448,7.75893002662879,18.5641565693117,7.16311349603293,31.8139819087467,54.2007819941698,63.6280697049865,55.8181729729608,46.5543052734223,34.2540830337128,71.5573444797404,28.2879178501033,44.7476512120736,32.0563128148757,43.1741791277373,22.0146419768921,10.6897141463238,9.00020040295585,WBGene00018252,WBGene00018252,History: N.A.
WBGene00219413,Y38F2AL.12,IV,2317797.0,2318027.0,+,50.2753739668122,-4.34139641460935,5.849105828835991e-09,37.9065934977599,13.6768571766802,30.0938846697567,14.4006347491424,31.7519349683772,46.8046642352919,16.4881444942029,72.9635980019886,67.1887475749871,169.040623403335,70.5809835920451,151.387214332861,1121.56052968695,706.204809182691,1284.78489954187,771.6549836273,0.0,4.60680680294364,6.34696213387638,WBGene00219413,WBGene00219413,History: N.A.
WBGene00022366,Y92H12BL.5,I,1365309.0,1376409.0,+,97.5845379734189,-1.62406634552453,5.9998400410576915e-09,34.3528503573449,42.7401786771255,34.4825761840963,27.9012298264634,32.744182936139,41.4859523903723,61.8305418532607,67.0621305165336,87.0965246342426,80.6784793515918,63.3152941046287,75.6936071664306,134.099628549526,111.466648907014,96.7042397504631,95.0425493030692,10.6732837908198,8.06191190515137,14.8756925012728,WBGene00022366,WBGene00022366,"History: Split into Y92H12BL.6(WBGene00303097). History of WBGene00022366: Split into ""WBGene00303097"" on 2018-03-02"
WBGene00021027,W04C9.5,I,462657.0,467131.0,-,184.132982977205,-2.49999101493697,6.1540526742668705e-09,29.539822860867,23.4478010875877,21.1063866805456,58.3550045960742,121.862353114557,55.7056003822491,37.9041646063803,188.97262550886,243.953218046959,368.843594489079,222.59753553417,282.573230459701,254.602587144564,256.510106862624,230.385094211174,191.862814243038,13.3079502400852,20.1039388769901,14.0962598203052,WBGene00021027,WBGene00021027,History: N.A.
WBGene00008121,C46F11.6,III,3667022.0,3670436.0,-,104.726685567224,-3.55175992971983,6.7346145798081515e-09,9.05394315807796,11.3915709307891,5.89775366510101,21.1666084248227,23.3351093862755,18.1369429573229,9.69396430755172,22.3952190079071,25.6035662901002,79.6209146265072,70.1788529443619,70.9928066242746,245.485077334697,242.788094040113,286.309809471179,262.763790372021,0.0,4.7398836349743,4.19805439356224,WBGene00008121,WBGene00008121,History: N.A.
WBGene00206532,F11A6.15,I,11686110.0,11686948.0,-,15.3805686990707,-2.49977287452645,6.75861986873323e-09,25.3898698704576,38.3879929310064,15.3576461589024,27.5587368540003,6.07642118310758,16.2856132596651,69.4180065762567,90.3499004410361,81.9103725352883,185.274914971133,108.057612047998,99.3299168631542,18.6639064674723,77.8816688092956,105.751159777687,83.1472112739872,21.7873521629714,7.05289891070133,3.64388644632947,WBGene00206532,WBGene00206532,History: N.A.
WBGene00021417,nhr-236,IV,2327126.0,2329640.0,-,117.012927772965,-2.97686049619508,6.83959947785813e-09,30.2943726839435,47.1504695783014,44.3285101901797,1.35397272369654,3.73171518310411,4.00059630074382,29.4546363871982,119.851107063305,186.240500222551,184.942468608866,122.573535507899,146.403660072214,295.721483235156,220.578414423054,285.758025225359,220.422955829328,32.1126625358579,26.8546792219421,19.0960773767063,WBGene00021417,WBGene00021417,History: N.A.
WBGene00000267,bre-2,III,13134014.0,13139614.0,-,35.2796277347952,-3.00754965412743,6.86593384211347e-09,3.84849804877492,9.87416292776492,10.863311523981,1.9493816992188,2.14909418995667,4.60788556705391,33.4794483274307,54.9040496150009,73.0983820991303,68.6479526966596,46.6479031298065,61.4788452572418,11.5517605757203,12.9623545251962,13.0906365233412,14.70365394986,11.5585483305905,0.623613127472027,2.5775221811282,WBGene00000267,WBGene00000267,History: N.A.
