WBGene,biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Input,Suggested Match,History
WBGene00007600,protein_coding,783.038954169636,-2.07703007598353,0.380325416745933,-5.4611918755118,4.72948538899346e-08,1.77875063543908e-06,WBGene00007600,WBGene00007600,History: N.A.
WBGene00021148,protein_coding,1181.34927554098,-1.31468419024466,0.240755362284238,-5.4606642102224,4.74356501886876e-08,1.77875063543908e-06,WBGene00021148,WBGene00021148,History: N.A.
WBGene00009380,protein_coding,698.065942530877,-1.69923584067894,0.311444142767637,-5.45598907585402,4.87009871515506e-08,1.81958180980721e-06,WBGene00009380,WBGene00009380,History: N.A.
WBGene00022213,protein_coding,141.68585923001,2.73390781635469,0.501848657368591,5.44767386783448,5.10328206854366e-08,1.89982110797192e-06,WBGene00022213,WBGene00022213,History: N.A.
WBGene00020834,protein_coding,129.197991344806,-1.85581194734538,0.34104017404042,-5.44162268438625,5.2797412410257e-08,1.95844214667112e-06,WBGene00020834,WBGene00020834,History: N.A.
WBGene00018668,protein_coding,216.99820323092,1.6062689226079,0.295369625180016,5.43816555825248,5.38319422528551e-08,1.98255353039801e-06,WBGene00018668,WBGene00018668,History: N.A.
WBGene00045511,protein_coding,184.049637236723,-2.19042684510938,0.402757342357807,-5.4385770655012,5.37077780657457e-08,1.98255353039801e-06,WBGene00045511,WBGene00045511,History: N.A.
WBGene00021542,protein_coding,112.428867586931,-1.67712165059846,0.30923399513821,-5.42347114795345,5.84526538691718e-08,2.14506678540534e-06,WBGene00021542,WBGene00021542,History: N.A.
WBGene00013180,protein_coding,387.20621864991,-1.43434195394687,0.264761255233364,-5.41749189352735,6.04408890617484e-08,2.2101647092367e-06,WBGene00013180,WBGene00013180,History: N.A.
WBGene00012368,pseudogene,75.9947595914539,-2.15732692984495,0.399733741371456,-5.39690975908947,6.77984657350277e-08,2.47045151469825e-06,WBGene00012368,WBGene00012368,History: N.A.
WBGene00017423,protein_coding,4050.14101992873,-1.70043442062013,0.315969073465768,-5.38164827958821,7.38068696933403e-08,2.67991704323143e-06,WBGene00017423,WBGene00017423,History: N.A.
WBGene00020390,protein_coding,62.7082951690306,-3.20637953995071,0.59603989178258,-5.37947138128855,7.47048687556321e-08,2.70300563722133e-06,WBGene00020390,WBGene00020390,History: N.A.
WBGene00269376,,3730.1946879829,1.74941812243436,0.325276423346721,5.37825061046497,7.52130742560225e-08,2.71187839765071e-06,WBGene00269376,WBGene00269376,History: N.A.
WBGene00007088,protein_coding,2253.43477972095,0.974282961025351,0.181254853338162,5.37521033551393,7.64933335365266e-08,2.74842946142391e-06,WBGene00007088,WBGene00007088,History: N.A.
WBGene00008306,protein_coding,27.3628621235269,3.40547358275474,0.634023795215963,5.37120784495913,7.82109999815812e-08,2.80038830489606e-06,WBGene00008306,WBGene00008306,History: N.A.
WBGene00000545,protein_coding,591.609790667643,-1.60521445111907,0.299484387296578,-5.35992699188499,8.32555908782427e-08,2.97069776171778e-06,WBGene00000545,WBGene00000545,History: N.A.
WBGene00007769,protein_coding,1848.00760630947,-1.43422099232733,0.26772956570864,-5.35697650175901,8.46261215231917e-08,3.00918815567984e-06,WBGene00007769,WBGene00007769,History: N.A.
WBGene00001980,protein_coding,1145.24015340334,1.119677931995,0.209262171155603,5.35059884838161,8.76636527009717e-08,3.10648655207017e-06,WBGene00001980,WBGene00001980,History: N.A.
WBGene00015430,protein_coding,323.719901908878,-1.60245399759854,0.301061647287715,-5.32267730557896,1.02251039091233e-07,3.61100244900273e-06,WBGene00015430,WBGene00015430,History: N.A.
WBGene00002253,protein_coding,105.429541153391,-1.98697061413725,0.373588083610224,-5.31861347111467,1.04561001613105e-07,3.67997627520253e-06,WBGene00002253,WBGene00002253,History: N.A.
WBGene00018712,protein_coding,260.20896357071,-1.59265863658789,0.299535092255166,-5.3171019949514,1.05432974570725e-07,3.69804365229018e-06,WBGene00018712,WBGene00018712,History: N.A.
WBGene00194725,protein_coding,174.610184044993,-1.92708225986192,0.362904370301627,-5.31016548039978,1.09525742424552e-07,3.82857442671859e-06,WBGene00194725,WBGene00194725,History: N.A.
WBGene00017639,protein_coding,352.377711699993,-1.74507306916556,0.329623081814971,-5.29414705898884,1.19573182657975e-07,4.16567114719268e-06,WBGene00017639,WBGene00017639,History: N.A.
WBGene00012130,protein_coding,38.9324315394973,2.82439154263817,0.534412766922854,5.28503755421301,1.25678972366137e-07,4.36364162639598e-06,WBGene00012130,WBGene00012130,"History: Split into T28F3.11(WBGene00303083). History of WBGene00012130: Split into ""WBGene00303083"" on 2018-03-02"
WBGene00195448,ncRNA,43.1048696955197,2.16536876930838,0.409835390034068,5.28350850600867,1.26732976690467e-07,4.38547132762448e-06,WBGene00195448,WBGene00195448,History: N.A.
WBGene00018666,pseudogene,126.014764218802,1.45827414528576,0.276696915345245,5.27029418982216,1.36205273397421e-07,4.69748755610103e-06,WBGene00018666,WBGene00018666,History: N.A.
WBGene00000615,protein_coding,317.720381861855,-2.49442368939811,0.473672541449272,-5.26613529626617,1.39325620554145e-07,4.77413737613694e-06,WBGene00000615,WBGene00000615,History: N.A.
WBGene00004677,,6765.29807742208,1.44804431612387,0.274974798896238,5.26609828222947,1.39353699594377e-07,4.77413737613694e-06,WBGene00004677,WBGene00004677,History: N.A.
WBGene00003523,protein_coding,326.825175572079,-2.17027706590468,0.412508031012584,-5.26117530506569,1.43137479509967e-07,4.88752877055227e-06,WBGene00003523,WBGene00003523,History: N.A.
WBGene00011139,protein_coding,143.326739481124,1.9952284859705,0.379738309700279,5.25421964285168,1.48653394706371e-07,5.05912147264718e-06,WBGene00011139,WBGene00011139,History: N.A.
WBGene00045410,pseudogene,2625.50598603094,1.12856425539143,0.214838500352182,5.25308198270512,1.49574916233358e-07,5.07373860591575e-06,WBGene00045410,WBGene00045410,History: N.A.
WBGene00003588,protein_coding,286.864427199024,-1.26155644434372,0.240346659731415,-5.24890358681703,1.5300712269336e-07,5.17314573512764e-06,WBGene00003588,WBGene00003588,History: N.A.
WBGene00006789,protein_coding,28.3950363395186,-3.19954226065975,0.609699623344909,-5.24773534073476,1.5398028506538e-07,5.18903496599412e-06,WBGene00006789,WBGene00006789,History: N.A.
WBGene00045366,pseudogene,7854.30391219359,0.996058210144023,0.189892081412134,5.24539097542578,1.5595125840581e-07,5.23833673185898e-06,WBGene00045366,WBGene00045366,History: N.A.
WBGene00001555,protein_coding,66.3922693865003,-1.83650441006716,0.350243026419945,-5.24351456427049,1.57546366745566e-07,5.27473420090999e-06,WBGene00001555,WBGene00001555,History: N.A.
WBGene00022198,protein_coding,2830.21253297638,1.31073492014314,0.250714576702152,5.2279964626879,1.71356788414501e-07,5.71854757970982e-06,WBGene00022198,WBGene00022198,History: N.A.
WBGene00044705,protein_coding,622.471726931953,-1.47081129857693,0.281412292416708,-5.22653536540965,1.72715796103062e-07,5.74530738520896e-06,WBGene00044705,WBGene00044705,History: N.A.
WBGene00006961,protein_coding,3503.91757107444,0.924027973741412,0.176925724918983,5.22268864047069,1.76343762423389e-07,5.84712822543404e-06,WBGene00006961,WBGene00006961,History: Renamed on 2004-09-10
WBGene00017106,protein_coding,652.27917834704,-1.89249766133423,0.363159946394126,-5.21119600364837,1.87627092670345e-07,6.20131596030959e-06,WBGene00017106,WBGene00017106,History: N.A.
WBGene00007099,protein_coding,311.272358264797,1.38038779225057,0.265165807059732,5.20575336449629,1.93211125632007e-07,6.36547325085385e-06,WBGene00007099,WBGene00007099,History: N.A.
WBGene00012953,protein_coding,115.961900035354,-2.66847806825787,0.513036113673981,-5.20134547478193,1.97850934099818e-07,6.49757589948191e-06,WBGene00012953,WBGene00012953,History: N.A.
WBGene00001854,protein_coding,2167.73358857023,1.07455430347509,0.206795323809273,5.19622147967982,2.03379935855554e-07,6.65794888426182e-06,WBGene00001854,WBGene00001854,History: Renamed on 2010-11-12
WBGene00008922,protein_coding,235.316287295783,-1.63880858242033,0.315639223918505,-5.19203083214859,2.08012544896214e-07,6.78805494610682e-06,WBGene00008922,WBGene00008922,History: N.A.
WBGene00010449,protein_coding,65.0014213293036,-1.73784517811686,0.335274627627451,-5.18334832079186,2.17937475540357e-07,7.08949920432859e-06,WBGene00010449,WBGene00010449,History: N.A.
WBGene00012239,protein_coding,131.27698068916,-1.33229468619248,0.257453196711436,-5.17490053808019,2.28032423218488e-07,7.39456084348757e-06,WBGene00012239,WBGene00012239,History: N.A.
WBGene00001836,protein_coding,1852.1248982722,1.249199283971,0.241775495209445,5.1667737579809,2.38169264285528e-07,7.69906411696665e-06,WBGene00001836,WBGene00001836,History: N.A.
WBGene00015601,protein_coding,481.786405775088,-1.1151378076719,0.217468040735292,-5.12782385816991,2.93110481132878e-07,9.44548525450699e-06,WBGene00015601,WBGene00015601,History: N.A.
WBGene00019365,protein_coding,645.853724502952,-1.3826524025425,0.269943772454028,-5.1220014819122,3.02309514629733e-07,9.71157543570656e-06,WBGene00019365,WBGene00019365,History: N.A.
WBGene00004622,rRNA,12415.4399966347,1.45442780841018,0.284814876698641,5.10657247005076,3.28054830374632e-07,1.05059050025565e-05,WBGene00004622,WBGene00004622,History: N.A.
WBGene00019159,protein_coding,194.561142863014,-1.40249197420068,0.274952168859445,-5.10085801475394,3.38117149119387e-07,1.07946255161583e-05,WBGene00019159,WBGene00019159,History: N.A.
WBGene00195245,snoRNA,113.341911292732,1.87169348329522,0.367264067405079,5.09631529302542,3.46328144006702e-07,1.10226414228306e-05,WBGene00195245,WBGene00195245,History: Resurrected on 2010-10-06
WBGene00001736,protein_coding,84.9625202473904,-2.42291128821321,0.476074516943512,-5.0893530360935,3.59287180582236e-07,1.139990586512e-05,WBGene00001736,WBGene00001736,History: N.A.
WBGene00022601,protein_coding,68.8646381852391,-2.09823295574696,0.412326678607274,-5.08876350866796,3.60405725297837e-07,1.14003185253721e-05,WBGene00022601,WBGene00022601,History: N.A.
WBGene00022262,protein_coding,303.512109969255,-1.418384345538,0.278838018905836,-5.08676812116137,3.64216685238873e-07,1.1485634428695e-05,WBGene00022262,WBGene00022262,History: N.A.
WBGene00019141,protein_coding,249.311218941563,1.3687660704616,0.269384103641124,5.08109443712791,3.75266487727841e-07,1.17980122605168e-05,WBGene00019141,WBGene00019141,History: N.A.
WBGene00015752,protein_coding,56.6263097637529,-1.99871634983924,0.393553632250278,-5.07863779178176,3.8015067212709e-07,1.1915239303874e-05,WBGene00015752,WBGene00015752,History: N.A.
WBGene00006441,protein_coding,236.908139048625,1.88654583762319,0.372650385291121,5.06250875374619,4.13775059955447e-07,1.29298436916987e-05,WBGene00006441,WBGene00006441,History: Renamed on 2009-04-21
WBGene00008476,protein_coding,179.816070195239,-1.67782347695016,0.331475198573141,-5.06168631672135,4.15564353378856e-07,1.29465245076821e-05,WBGene00008476,WBGene00008476,History: N.A.
WBGene00004256,protein_coding,101.453681649312,-1.5117112151314,0.299873727437601,-5.04115925075817,4.62720191905653e-07,1.4372200659431e-05,WBGene00004256,WBGene00004256,History: N.A.
WBGene00012158,protein_coding,245.00574097173,-1.22125874298498,0.242297639676277,-5.04032455543787,4.64743010617195e-07,1.43916814579115e-05,WBGene00012158,WBGene00012158,History: N.A.
WBGene00014511,snRNA,156.584775907123,1.36540206465991,0.271022790367443,5.03796032359028,4.70518943563937e-07,1.45221856633404e-05,WBGene00014511,WBGene00014511,History: N.A.
WBGene00045053,protein_coding,75.8181012909138,-1.72554422103096,0.342543171704615,-5.03745035244477,4.71773874827292e-07,1.45221856633404e-05,WBGene00045053,WBGene00045053,History: N.A.
WBGene00017944,protein_coding,439.66398922419,-1.81880853050277,0.361399955265659,-5.03267502943047,4.83682653253001e-07,1.48444509534076e-05,WBGene00017944,WBGene00017944,History: N.A.
WBGene00021260,protein_coding,90.8905649694393,-1.7025022891891,0.340777518236656,-4.9959348785643,5.85514178994392e-07,1.79133679308126e-05,WBGene00021260,WBGene00021260,History: N.A.
WBGene00021319,protein_coding,303.594661055556,1.55911232243813,0.312109877422996,4.99539564499297,5.87152672674037e-07,1.79133679308126e-05,WBGene00021319,WBGene00021319,History: N.A.
WBGene00017900,protein_coding,558.680862781124,-1.41433548054031,0.283524113355747,-4.98841337973148,6.08771960309226e-07,1.85181606333591e-05,WBGene00017900,WBGene00017900,History: N.A.
WBGene00022361,protein_coding,1110.83817668248,-1.10414833883431,0.221501598219487,-4.98483237913344,6.2015552184988e-07,1.88089521803411e-05,WBGene00022361,WBGene00022361,History: N.A.
WBGene00018456,protein_coding,940.29644669831,-1.14116258115148,0.229145998928612,-4.98006767077351,6.35620437423628e-07,1.92214602660189e-05,WBGene00018456,WBGene00018456,History: N.A.
WBGene00000267,protein_coding,156.812520413001,-1.61168509676364,0.324373824155505,-4.96860405108089,6.74366111051318e-07,2.03335185297111e-05,WBGene00000267,WBGene00000267,History: N.A.
WBGene00009306,protein_coding,264.840003986106,-1.29465166098716,0.260607945645199,-4.96781346317716,6.77120490761109e-07,2.03570451916284e-05,WBGene00009306,WBGene00009306,History: N.A.
WBGene00018322,protein_coding,48.1264072073836,2.24985697163659,0.453564854327307,4.96038648094418,7.03530653614863e-07,2.1087165688888e-05,WBGene00018322,WBGene00018322,History: N.A.
WBGene00044530,protein_coding,54.9148768998151,-2.13911045235119,0.431285776530415,-4.9598446523319,7.05495748900926e-07,2.1087165688888e-05,WBGene00044530,WBGene00044530,History: N.A.
WBGene00020100,protein_coding,332.725177318525,-1.33303317737467,0.268855946161499,-4.95816884992354,7.11607052389397e-07,2.12083581625418e-05,WBGene00020100,WBGene00020100,"History: Split into R148.8(WBGene00305998). History of WBGene00020100: Split into ""WBGene00305998"" on 2020-01-20"
WBGene00018660,protein_coding,91.601239112832,2.04423686486245,0.413275362182414,4.94642810078805,7.55876282135678e-07,2.2462813318107e-05,WBGene00018660,WBGene00018660,History: Renamed on 2005-03-17
WBGene00023451,protein_coding,281.063367338546,-2.06274530371735,0.417234966646341,-4.9438457191096,7.65963290523495e-07,2.26971650916042e-05,WBGene00023451,WBGene00023451,History: N.A.
WBGene00018711,protein_coding,1385.49770218325,-1.02150907779748,0.206666412743267,-4.94279193332911,7.70116614475847e-07,2.27548496517906e-05,WBGene00018711,WBGene00018711,History: N.A.
WBGene00018579,protein_coding,72.9760145954303,-1.82996490741477,0.370300386688043,-4.94183903987226,7.73890958985755e-07,2.2801038768746e-05,WBGene00018579,WBGene00018579,History: N.A.
WBGene00198725,ncRNA,136.181010481036,2.33911220572495,0.475243876801173,4.92191971303096,8.56993736793174e-07,2.51775481874963e-05,WBGene00198725,WBGene00198725,History: N.A.
WBGene00021977,protein_coding,156.138113236919,-1.39255633039658,0.282993714169595,-4.92080304498225,8.61898323329614e-07,2.52497031539062e-05,WBGene00021977,WBGene00021977,History: N.A.
WBGene00006985,protein_coding,476.12611282933,-1.47766493701931,0.300430698539929,-4.91848850400659,8.72150381642822e-07,2.54056913432225e-05,WBGene00006985,WBGene00006985,History: N.A.
WBGene00219288,protein_coding,67.3173424441002,-2.00958462090479,0.408533996276909,-4.91901442528341,8.6981059968207e-07,2.54056913432225e-05,WBGene00219288,WBGene00219288,History: N.A.
WBGene00021417,protein_coding,330.236773371282,-1.40976913455432,0.286904531525141,-4.91372209096943,8.93633974622699e-07,2.59581790036881e-05,WBGene00021417,WBGene00021417,History: N.A.
WBGene00020930,protein_coding,944.991006679714,-3.61991708274907,0.73682539163007,-4.91285604957339,8.97591791637316e-07,2.59999060543933e-05,WBGene00020930,WBGene00020930,History: N.A.
WBGene00001247,protein_coding,555.522120922392,-2.04075655181828,0.41545370446478,-4.91211542919647,9.00989817272326e-07,2.60252296798662e-05,WBGene00001247,WBGene00001247,History: N.A.
WBGene00017467,protein_coding,59.8995312226176,-1.76957948137087,0.360881816121175,-4.90348751951716,9.4149927276388e-07,2.71193868735786e-05,WBGene00017467,WBGene00017467,History: N.A.
WBGene00019119,protein_coding,37.1219285558349,2.20604343544953,0.449998649189475,4.90233346127371,9.47048948405706e-07,2.72032555876313e-05,WBGene00019119,WBGene00019119,History: N.A.
WBGene00017119,protein_coding,454.651302052816,0.929929252227761,0.189832166219859,4.89869167457501,9.64768960397307e-07,2.76352708878251e-05,WBGene00017119,WBGene00017119,History: Renamed on 2017-01-05
WBGene00012142,protein_coding,53.9545378794848,-2.10161842934471,0.429107179423533,-4.89765384994968,9.6987691396873e-07,2.77046280799045e-05,WBGene00012142,WBGene00012142,History: N.A.
WBGene00021515,protein_coding,1625.88213862728,0.988420945530467,0.201964060788488,4.89404373070918,9.87848730670836e-07,2.81400445046344e-05,WBGene00021515,WBGene00021515,History: N.A.
WBGene00022441,protein_coding,499.776854759889,-1.10410729686938,0.225734908788731,-4.89116770992091,1.00239507061049e-06,2.84757519783342e-05,WBGene00022441,WBGene00022441,History: N.A.
WBGene00009469,protein_coding,90.1140202183962,1.52628144244191,0.312387510905457,4.8858593546777,1.02978692959482e-06,2.91735242252248e-05,WBGene00009469,WBGene00009469,History: N.A.
WBGene00000672,protein_coding,152.304643508629,-1.69179619015751,0.346409850027142,-4.88379932044354,1.04060985947372e-06,2.939936676957e-05,WBGene00000672,WBGene00000672,History: N.A.
WBGene00003976,protein_coding,296.558233825381,-1.154849039361,0.236499816796793,-4.88308640151412,1.04438080220839e-06,2.94252864272485e-05,WBGene00003976,WBGene00003976,History: N.A.
WBGene00011236,protein_coding,4696.67639166084,1.06528660799112,0.218761398090056,4.8696279018686,1.11808593401896e-06,3.14160821569579e-05,WBGene00011236,WBGene00011236,History: N.A.
WBGene00022712,protein_coding,198.13032167825,-1.89618687756192,0.389486581437328,-4.86842671335273,1.12490224631031e-06,3.15217172933477e-05,WBGene00022712,WBGene00022712,History: N.A.
WBGene00021790,protein_coding,276.7225216321,-1.79023326178771,0.368092375532,-4.86354344938633,1.15302700199005e-06,3.22222613672667e-05,WBGene00021790,WBGene00021790,History: N.A.
WBGene00012909,protein_coding,122.00985650007,-1.52904428788065,0.314682149001386,-4.85901184014705,1.17973079237514e-06,3.28794160296553e-05,WBGene00012909,WBGene00012909,History: N.A.
WBGene00018238,protein_coding,458.205435766286,1.40134182840846,0.288500334569308,4.85733172719011,1.18978173427267e-06,3.30701596868457e-05,WBGene00018238,WBGene00018238,History: N.A.
WBGene00003528,protein_coding,62.6522848484185,-1.76487145258438,0.363561119416627,-4.85440097504458,1.20751189829737e-06,3.34727491807595e-05,WBGene00003528,WBGene00003528,History: N.A.
WBGene00022307,protein_coding,91.2454602759761,-2.15416163531782,0.443935342846123,-4.85242202503462,1.21962742341274e-06,3.37179570783704e-05,WBGene00022307,WBGene00022307,History: N.A.
WBGene00023323,pseudogene,676.012924784384,1.06787564857602,0.220673725755788,4.83916082405659,1.30388506104955e-06,3.59509699185642e-05,WBGene00023323,WBGene00023323,History: N.A.
WBGene00010296,protein_coding,134.67466605291,-1.64778296775527,0.341311433963362,-4.82779890676662,1.3805038901257e-06,3.79620163066033e-05,WBGene00010296,WBGene00010296,History: N.A.
WBGene00007982,protein_coding,6592.84080511173,0.983622441123355,0.203883524512553,4.82443318299018,1.40401974142543e-06,3.85059882276037e-05,WBGene00007982,WBGene00007982,History: N.A.
WBGene00006950,protein_coding,33.6840968587953,3.498612092041,0.725545203021894,4.82204565266132,1.42093413159345e-06,3.88665060079353e-05,WBGene00006950,WBGene00006950,History: N.A.
WBGene00011303,protein_coding,1126.57660217697,1.6622212613213,0.344795476847601,4.8208905653829,1.42918748000243e-06,3.89598734691259e-05,WBGene00011303,WBGene00011303,History: N.A.
WBGene00020540,protein_coding,310.848159023934,-1.44765363414717,0.300311189315326,-4.82051180792712,1.43190380574076e-06,3.89598734691259e-05,WBGene00020540,WBGene00020540,History: N.A.
WBGene00004795,protein_coding,4395.01229472895,1.08210275204661,0.22463420431742,4.81717713174945,1.4560342445687e-06,3.95121713947171e-05,WBGene00004795,WBGene00004795,History: Renamed on 2013-10-16
WBGene00018241,protein_coding,40.4301660948169,-2.42016570931871,0.502873220274305,-4.81267566405419,1.48922871551464e-06,4.03068937385486e-05,WBGene00018241,WBGene00018241,"History: Split into F40G9.15(WBGene00077531). History of WBGene00018241: Split into ""WBGene00077531"" on 2008-01-15"
WBGene00206375,snoRNA,160.550620455335,1.46166822168343,0.304293501651162,4.80348155235687,1.55930261557564e-06,4.20930067325025e-05,WBGene00206375,WBGene00206375,History: N.A.
WBGene00002263,protein_coding,556.872010280629,-0.987375207471745,0.205603820051254,-4.80231936948255,1.56838279591407e-06,4.2227580656569e-05,WBGene00002263,WBGene00002263,History: N.A.
WBGene00012151,protein_coding,1094.60569883314,-1.20279440740007,0.250705524131131,-4.79763823142148,1.60547409224826e-06,4.31136688522501e-05,WBGene00012151,WBGene00012151,History: N.A.
WBGene00007059,protein_coding,144.287221356392,1.34351380830755,0.280697769728632,4.78633588576928,1.69853706613276e-06,4.54943226648337e-05,WBGene00007059,WBGene00007059,History: N.A.
WBGene00023401,,539.922367354788,1.25366293967204,0.261976956374119,4.78539394083858,1.70652282700492e-06,4.55898015338723e-05,WBGene00023401,WBGene00023401,History: N.A.
WBGene00016549,protein_coding,25.9908638686792,-3.67468277223384,0.772098851814929,-4.75934236088549,1.94224748506399e-06,5.17531164495604e-05,WBGene00016549,WBGene00016549,History: N.A.
WBGene00012103,protein_coding,116.621326704522,-1.57076319409575,0.33021750972452,-4.75675319399671,1.96731448112197e-06,5.22859456941489e-05,WBGene00012103,WBGene00012103,History: N.A.
WBGene00012112,protein_coding,1241.13404744613,0.955547471015593,0.201151624642611,4.75038405836058,2.03030675826107e-06,5.36833930543285e-05,WBGene00012112,WBGene00012112,History: N.A.
WBGene00019665,protein_coding,61.0128691793761,-2.03744476589352,0.428873139740066,-4.75069333353072,2.0272037052773e-06,5.36833930543285e-05,WBGene00019665,WBGene00019665,History: N.A.
WBGene00164985,protein_coding,756.265038170892,-1.65425110694862,0.349315864829399,-4.73568845135771,2.18312737233741e-06,5.75764947916709e-05,WBGene00164985,WBGene00164985,History: N.A.
WBGene00012569,pseudogene,247.966714740365,1.1639753605935,0.246304311973653,4.7257611986834,2.29254938471298e-06,6.03080848345925e-05,WBGene00012569,WBGene00012569,History: N.A.
WBGene00001535,protein_coding,62.5657510136393,-1.841174056744,0.390450723923178,-4.71550939448701,2.41106767749436e-06,6.29441263046123e-05,WBGene00001535,WBGene00001535,History: N.A.
WBGene00002032,protein_coding,2212.26534677618,0.80112235851407,0.169870076366461,4.71608876413175,2.40421578809967e-06,6.29441263046123e-05,WBGene00002032,WBGene00002032,History: N.A.
WBGene00194998,protein_coding,202.268979618206,-1.55512246188257,0.329757965586108,-4.71595116472321,2.40584140669548e-06,6.29441263046123e-05,WBGene00194998,WBGene00194998,History: N.A.
WBGene00013195,protein_coding,61.6505578639701,-2.54765049473312,0.540414064241519,-4.71425646241977,2.42594958982246e-06,6.31727075006292e-05,WBGene00013195,WBGene00013195,History: N.A.
WBGene00001072,protein_coding,75.3359395628419,-1.67834058612639,0.356553822181922,-4.70711707942387,2.51244623590513e-06,6.50963456900846e-05,WBGene00001072,WBGene00001072,"History: Split into T14B4.19(WBGene00302993). History of WBGene00001072: Split into ""WBGene00302993"" on 2018-03-06"
WBGene00200575,ncRNA,879.515362064526,1.4069288796725,0.298869146728757,4.707507934733,2.5076352310135e-06,6.50963456900846e-05,WBGene00200575,WBGene00200575,History: N.A.
WBGene00001119,protein_coding,67.8962178051148,-1.5812339232027,0.336033720365255,-4.70558109907532,2.53143845264869e-06,6.54240434178279e-05,WBGene00001119,WBGene00001119,History: N.A.
WBGene00014660,pseudogene,156.08885554043,1.67120463964673,0.356071528151163,4.69345203848271,2.68632993139017e-06,6.92535856312386e-05,WBGene00014660,WBGene00014660,History: N.A.
WBGene00021238,protein_coding,213.884715537295,-1.11409413402627,0.237428113293802,-4.69234295202293,2.70093857672387e-06,6.94565551201411e-05,WBGene00021238,WBGene00021238,History: N.A.
WBGene00020673,protein_coding,492.309622696759,-0.978298547362247,0.208714155595407,-4.68726495608991,2.76880408182443e-06,7.10246459994367e-05,WBGene00020673,WBGene00020673,History: N.A.
WBGene00002220,protein_coding,656.504159405368,1.40960710274147,0.300794643541906,4.68627727589534,2.78219279413812e-06,7.11909977497575e-05,WBGene00002220,WBGene00002220,History: Renamed on 2015-03-25
WBGene00017373,protein_coding,272.578453779486,1.41810339605176,0.302676277177285,4.68521487470636,2.79666375104207e-06,7.1384150001846e-05,WBGene00017373,WBGene00017373,History: N.A.
WBGene00003225,protein_coding,325.413638018952,-1.38290077340655,0.296413111158528,-4.6654507555401,3.07941239907845e-06,7.8407162121721e-05,WBGene00003225,WBGene00003225,History: Renamed on 2006-07-19
WBGene00012919,protein_coding,73.421931850193,-1.62372003706907,0.348164062932331,-4.66366351367129,3.10629149585891e-06,7.8896743609106e-05,WBGene00012919,WBGene00012919,History: N.A.
WBGene00016394,protein_coding,116.149194563786,-1.88625035332468,0.40473268800534,-4.66048433750375,3.15466167014602e-06,7.99284303256653e-05,WBGene00016394,WBGene00016394,History: N.A.
WBGene00003970,protein_coding,84.1478317058856,1.60430385775808,0.344585513726602,4.65574957115275,3.22804113595938e-06,8.13876777359734e-05,WBGene00003970,WBGene00003970,History: N.A.
WBGene00009081,protein_coding,97.3689699289406,-2.47857446295755,0.53234954653435,-4.65591542078569,3.22544335556244e-06,8.13876777359734e-05,WBGene00009081,WBGene00009081,History: N.A.
WBGene00001430,protein_coding,204.48134635592,-1.35378816371378,0.291180690858055,-4.64930610516933,3.33053612092168e-06,8.3767045070596e-05,WBGene00001430,WBGene00001430,History: N.A.
WBGene00004512,rRNA,1097.98020162204,1.97496572698419,0.424985447833548,4.64713730094051,3.36573156738878e-06,8.44462869170634e-05,WBGene00004512,WBGene00004512,History: N.A.
WBGene00002978,protein_coding,405.410467464891,-1.25825770927208,0.27091584176507,-4.64445970037884,3.40967594023319e-06,8.53412094555452e-05,WBGene00002978,WBGene00002978,History: N.A.
WBGene00011648,protein_coding,345.478168004883,0.946065302064329,0.203789800396966,4.64235845082271,3.44454609366396e-06,8.6005228372549e-05,WBGene00011648,WBGene00011648,History: Renamed on 2013-05-21
WBGene00268208,,33.6981259217085,-2.50237699650507,0.540682119243708,-4.62818522647896,3.68884016976893e-06,9.18824150498966e-05,WBGene00268208,WBGene00268208,History: N.A.
WBGene00014206,protein_coding,629.370156547238,-1.20404846861928,0.260223907444117,-4.62697098220251,3.71052477976438e-06,9.21998350094706e-05,WBGene00014206,WBGene00014206,History: N.A.
WBGene00021614,protein_coding,33.737261885871,-2.23572663164534,0.483262569399637,-4.62631863755311,3.72222510004018e-06,9.22682337298421e-05,WBGene00021614,WBGene00021614,History: N.A.
WBGene00013859,protein_coding,2651.67520944827,-1.30361541726403,0.281831029404336,-4.62552125654611,3.73657480532708e-06,9.24018210852106e-05,WBGene00013859,WBGene00013859,History: N.A.
WBGene00044528,protein_coding,55.1580446615912,-1.75219580279227,0.378944428631067,-4.62388590623185,3.76617073705357e-06,9.29108914844411e-05,WBGene00044528,WBGene00044528,History: N.A.
WBGene00007079,protein_coding,3192.93212747162,0.860803094942463,0.186329172501661,4.61979776642217,3.84114256808075e-06,9.4534277236393e-05,WBGene00007079,WBGene00007079,History: N.A.
WBGene00000903,protein_coding,73.9172213049014,-2.00532795762233,0.434544251261503,-4.61478422922583,3.935039160856e-06,9.66145805398741e-05,WBGene00000903,WBGene00000903,History: N.A.
WBGene00009660,protein_coding,131.001394952861,-1.2682255635363,0.274852888030685,-4.61419769907861,3.94616672021997e-06,9.66576513513263e-05,WBGene00009660,WBGene00009660,History: N.A.
WBGene00044281,protein_coding,532.996163689224,-1.04268229842318,0.226048508436326,-4.61264843389526,3.97570437202624e-06,9.71503874036365e-05,WBGene00044281,WBGene00044281,History: N.A.
