# Note: In the following rows commas have been replaced with semicolons to work better with r
# Random 5000 genes
chr,start,end,name,score,strand,Input,Suggested Match,History
chrII,961358,961915,C32B5.13,5459,-,C32B5.13,WBGene00016306,Public name for WBGene00016306. History: N.A.
chrII,6014347,6015812,ZK84.2,5179,+,ZK84.2,WBGene00022650,Public name for WBGene00022650. History: N.A.
chrII,5998416,5998993,ins-5,3209,+,ins-5,WBGene00002088,Public name for WBGene00002088. History: N.A.
chrII,1656268,1657310,ZC204.12,3839,-,ZC204.12,WBGene00022562,Public name for WBGene00022562. History: N.A.
chrII,5293431,5293513,ZK622.6,5583,-,ZK622.6,WBGene00195349,Public name for WBGene00195349. History: N.A.
chrII,11831481,11832512,clec-144,4917,-,clec-144,WBGene00012086,Public name for WBGene00012086. History: N.A.
chrII,2010654,2013391,math-32,4805,+,math-32,WBGene00019135,"Public name for WBGene00019135. History: Split into F59H6.15(WBGene00269394). History of WBGene00019135: Split into ""WBGene00269394"" on 2016-02-18"
chrII,5531255,5532265,C17C3.9,5105,-,C17C3.9,WBGene00015892,Public name for WBGene00015892. History: N.A.
chrII,10385272,10388073,ztf-27,3155,+,ztf-27,WBGene00011661,Public name for WBGene00011661. History: N.A.
chrII,5594717,5596444,C17G10.2,3124,+,C17G10.2,WBGene00015916,Sequence name for WBGene00015916(ttc-4). History: N.A.
chrII,8922389,8924311,B0457.6,5877,+,B0457.6,WBGene00007180,Public name for WBGene00007180. History: N.A.
chrII,6639375,6639458,T19D12.13,5745,+,T19D12.13,WBGene00197164,Public name for WBGene00197164. History: N.A.
chrII,7200191,7200377,mrpr-1,4368,+,mrpr-1,WBGene00045095,Public name for WBGene00045095. History: N.A.
chrII,3520703,3524183,col-72,4470,-,col-72,WBGene00000648,Public name for WBGene00000648. History: N.A.
chrII,8172177,8173487,decr-1.3,4443,-,decr-1.3,WBGene00011467,Public name for WBGene00011467. History: N.A.
chrII,7410886,7411988,K02A2.5,5788,-,K02A2.5,WBGene00019290,Public name for WBGene00019290. History: N.A.
chrII,6516326,6518619,C56E6.7,2745,+,C56E6.7,WBGene00043984,Public name for WBGene00043984. History: N.A.
chrII,11489540,11492570,B0334.3,3272,-,B0334.3,WBGene00007143,Sequence name for WBGene00007143(hacl-1). History: N.A.
chrII,7245873,7250139,F32A5.2,3771,+,F32A5.2,WBGene00017968,Sequence name for WBGene00017968(skpo-3). History: N.A.
chrII,2098997,2104391,math-42,4570,+,math-42,WBGene00020532,Public name for WBGene00020532. History: N.A.
chrII,3283665,3284661,scl-15,4444,-,scl-15,WBGene00017183,Public name for WBGene00017183. History: N.A.
chrII,14492751,14494439,cysl-2,2955,-,cysl-2,WBGene00010759,Public name for WBGene00010759. History: N.A.
chrII,7205646,7206851,srd-59,4472,+,srd-59,WBGene00005136,Public name for WBGene00005136. History: N.A.
chrII,449153,453156,W10D9.2,3685,-,W10D9.2,WBGene00021130,Public name for WBGene00021130. History: N.A.
chrII,247734,247755,21ur-15264,3816,-,21ur-15264,WBGene00167898,Public name for WBGene00167898. History: N.A.
chrII,6192803,6195175,cpb-2,4010,+,cpb-2,WBGene00000771,Public name for WBGene00000771. History: N.A.
chrII,4994032,4996294,T27F7.1,3227,+,T27F7.1,WBGene00020866,Sequence name for WBGene00020866(vps-24). History: N.A.
chrII,1787220,1788193,C08F1.6,3840,-,C08F1.6,WBGene00015610,Public name for WBGene00015610. History: N.A.
chrII,8608824,8610059,F28C6.9,5691,-,F28C6.9,WBGene00009208,Public name for WBGene00009208. History: N.A.
chrII,10207470,10207491,21ur-15355,4717,+,21ur-15355,WBGene00168785,Public name for WBGene00168785. History: N.A.
chrII,13963498,13963551,W07G1.20,5802,-,W07G1.20,WBGene00201067,Public name for WBGene00201067. History: N.A.
chrII,5355694,5357324,srg-69,5622,+,srg-69,WBGene00005226,Public name for WBGene00005226. History: N.A.
chrII,3191215,3191647,Y27F2A.9,5736,-,Y27F2A.9,WBGene00021300,Public name for WBGene00021300. History: N.A.
chrII,6702199,6705522,rpy-1,5855,-,rpy-1,WBGene00004507,Public name for WBGene00004507. History: N.A.
chrII,5990074,5990746,ins-3,4018,-,ins-3,WBGene00002086,Public name for WBGene00002086. History: N.A.
chrII,9795788,9797681,cyp-13A4,4072,-,cyp-13A4,WBGene00011671,Public name for WBGene00011671. History: Renamed on 2004-08-25
chrII,9321607,9321628,21ur-14760,3594,-,21ur-14760,WBGene00172655,Public name for WBGene00172655. History: N.A.
chrII,8883703,8884290,T07D4.5,3815,-,T07D4.5,WBGene00045407,Public name for WBGene00045407. History: N.A.
chrII,6666863,6673713,T19D12.1,3737,+,T19D12.1,WBGene00020576,Public name for WBGene00020576. History: N.A.
chrII,6446112,6449775,nhr-22,3421,-,nhr-22,WBGene00003621,Public name for WBGene00003621. History: N.A.
chrII,10600426,10602217,srv-2,5479,-,srv-2,WBGene00005713,Public name for WBGene00005713. History: N.A.
chrII,10908747,10910259,sra-11,4087,-,sra-11,WBGene00005037,Public name for WBGene00005037. History: N.A.
chrII,7203869,7205010,srd-58,3920,-,srd-58,WBGene00005135,Public name for WBGene00005135. History: N.A.
chrII,909890,911599,fbxc-27,4643,+,fbxc-27,WBGene00019926,Public name for WBGene00019926. History: N.A.
chrII,5078201,5081153,dsh-2,2671,-,dsh-2,WBGene00001102,Public name for WBGene00001102. History: N.A.
chrII,9831588,9834305,ZK938.3,5799,-,ZK938.3,WBGene00014160,Public name for WBGene00014160. History: N.A.
chrII,5435702,5436916,dct-5,4600,-,dct-5,WBGene00017218,Public name for WBGene00017218. History: N.A.
chrII,12413971,12414841,Y57A10C.11,3783,-,Y57A10C.11,WBGene00044047,Public name for WBGene00044047. History: N.A.
chrII,7098788,7099242,T02G5.1,4662,+,T02G5.1,WBGene00020163,"Public name for Dead gene WBGene00020161. History of WBGene00020161: Merged into ""WBGene00020163"" on 2012-02-06"
chrII,14980880,14982042,Y53F4B.40,3277,-,Y53F4B.40,WBGene00044056,Public name for WBGene00044056. History: N.A.
chrII,6023293,6024980,R12C12.9,4762,-,R12C12.9,WBGene00020029,Public name for WBGene00020029. History: N.A.
chrII,6818583,6818728,F31E8.11,3912,+,F31E8.11,WBGene00197199,Public name for WBGene00197199. History: N.A.
chrII,5812354,5815461,wago-5,4231,-,wago-5,WBGene00022877,Public name for WBGene00022877. History: N.A.
chrII,7372552,7374131,mtch-1,2925,-,mtch-1,WBGene00018395,Public name for WBGene00018395. History: N.A.
chrII,5634509,5636908,F59E12.8,5499,-,F59E12.8,WBGene00019123,Public name for WBGene00019123. History: N.A.
chrII,5818576,5818810,ZK1248.4,4026,+,ZK1248.4,WBGene00022875,Public name for WBGene00022875. History: N.A.
chrII,15233076,15244883,Y46E12BL.2,2870,+,Y46E12BL.2,WBGene00021595,Public name for WBGene00021595. History: N.A.
chrII,3631446,3634136,M151.2,4015,+,M151.2,WBGene00019794,Public name for WBGene00019794. History: N.A.
chrII,9866588,9868702,old-1,5228,-,old-1,WBGene00003862,Public name for WBGene00003862. History: N.A.
chrII,7779289,7781202,C06A8.2,3329,-,C06A8.2,WBGene00015513,Sequence name for WBGene00015513(snpc-1.1). History: N.A.
chrII,8567915,8567936,21ur-12386,5767,+,21ur-12386,WBGene00167900,Public name for WBGene00167900. History: N.A.
chrII,1440072,1444580,Y51H7C.12,5696,-,Y51H7C.12,WBGene00021790,Public name for WBGene00021790. History: N.A.
chrII,6399397,6399528,T25D10.9,4487,+,T25D10.9,WBGene00201244,Public name for WBGene00201244. History: N.A.
chrII,6299495,6301388,sdz-3,4423,+,sdz-3,WBGene00016211,Public name for WBGene00016211. History: N.A.
chrII,3051005,3052325,sri-31,4645,+,sri-31,WBGene00005543,Public name for WBGene00005543. History: N.A.
chrII,12490139,12491751,T21B4.15,5189,+,T21B4.15,WBGene00043054,Public name for WBGene00043054. History: N.A.
chrII,3698601,3699694,srx-104,4688,-,srx-104,WBGene00005995,Public name for WBGene00005995. History: N.A.
chrII,4627021,4627802,F35D11.1,5520,+,F35D11.1,WBGene00018043,Public name for WBGene00018043. History: N.A.
chrII,8792856,8794107,F07H5.7,5595,-,F07H5.7,WBGene00008558,Public name for WBGene00008558. History: N.A.
chrII,1627485,1627890,C08E3.15,3867,-,C08E3.15,WBGene00044416,Public name for WBGene00044416. History: N.A.
chrII,7047745,7050029,tcer-1,2973,-,tcer-1,WBGene00022855,Public name for WBGene00022855. History: Renamed on 2017-10-09
chrII,8966858,8969263,szy-20,2735,-,szy-20,WBGene00004105,Public name for WBGene00004105. History: Renamed on 2008-10-08
chrII,8602919,8603052,F28C6.11,5779,+,F28C6.11,WBGene00045130,Public name for WBGene00045130. History: N.A.
chrII,3695385,3698165,srx-103,4003,-,srx-103,WBGene00005994,Public name for WBGene00005994. History: N.A.
chrII,667761,668449,K07E8.1,5545,+,K07E8.1,WBGene00019494,Public name for WBGene00019494. History: N.A.
chrII,7201974,7203169,srd-56,5529,-,srd-56,WBGene00005134,Public name for WBGene00005134. History: N.A.
chrII,11260019,11261192,T05B9.1,2861,-,T05B9.1,WBGene00011464,Public name for WBGene00011464. History: N.A.
chrII,5857059,5858402,F55C12.4,5804,-,F55C12.4,WBGene00018871,Public name for WBGene00018871. History: N.A.
chrII,831186,831878,F28A10.10,5511,-,F28A10.10,WBGene00017878,Public name for WBGene00017878. History: N.A.
chrII,3855922,3856590,C49D10.7,4691,+,C49D10.7,WBGene00016775,Public name for WBGene00016775. History: N.A.
chrII,6110426,6113357,cec-9,2679,-,cec-9,WBGene00016236,Other name for WBGene00016236(heri-1). History: Renamed on 2018-06-11
chrII,4698717,4700991,scc-1,2744,+,scc-1,WBGene00004737,Public name for WBGene00004737. History: N.A.
chrII,11039351,11041150,cey-1,2767,-,cey-1,WBGene00000472,Public name for WBGene00000472. History: N.A.
chrII,4862309,4863452,mpst-4,4716,-,mpst-4,WBGene00017387,Public name for WBGene00017387. History: N.A.
chrII,1570088,1571141,fbxb-46,4481,-,fbxb-46,WBGene00019420,Public name for WBGene00019420. History: N.A.
chrII,1048852,1049910,fbxb-40,4290,-,fbxb-40,WBGene00019704,Public name for WBGene00019704. History: N.A.
chrII,4687237,4689389,sre-39,4216,+,sre-39,WBGene00017371,Public name for WBGene00017371. History: N.A.
chrII,5112714,5114146,F09C12.8,4064,+,F09C12.8,WBGene00017279,Public name for WBGene00017279. History: N.A.
chrII,174401,175644,T01D1.3,4872,-,T01D1.3,WBGene00020148,Public name for WBGene00020148. History: N.A.
chrII,43879,44981,nfyc-1,3261,+,nfyc-1,WBGene00017742,Public name for WBGene00017742. History: N.A.
chrII,8075456,8075591,K02C4.8,5275,+,K02C4.8,WBGene00045157,Public name for WBGene00045157. History: N.A.
chrII,11480367,11482319,B0334.9,4295,+,B0334.9,WBGene00007147,Public name for WBGene00007147. History: N.A.
chrII,6894113,6897487,C44B7.11,3650,-,C44B7.11,WBGene00016631,Public name for WBGene00016631. History: N.A.
chrII,1538897,1539915,fbxb-44,5256,+,fbxb-44,WBGene00019416,Public name for WBGene00019416. History: N.A.
chrII,14209828,14213027,hot-7,4107,+,hot-7,WBGene00001992,Public name for WBGene00001992. History: N.A.
chrII,4653185,4655931,fut-6,4882,-,fut-6,WBGene00020222,Public name for WBGene00020222. History: N.A.
chrII,11188146,11189381,F37H8.5,4404,+,F37H8.5,WBGene00009514,Public name for WBGene00009514. History: N.A.
chrII,6972644,6972748,C15F1.13,3347,+,C15F1.13,WBGene00196089,Public name for WBGene00196089. History: N.A.
chrII,41469,41984,F23F1.10,3485,-,F23F1.10,WBGene00017750,Public name for WBGene00017750. History: N.A.
chrII,8158296,8159876,pch-2,2663,+,pch-2,WBGene00008641,Public name for WBGene00008641. History: N.A.
chrII,6637579,6637729,T19D12.14,4509,+,T19D12.14,WBGene00198435,Public name for WBGene00198435. History: N.A.
chrII,4933874,4935015,gst-30,3682,-,gst-30,WBGene00001778,Public name for WBGene00001778. History: N.A.
chrII,11510610,11513826,B0334.6,5350,+,B0334.6,WBGene00007146,Public name for WBGene00007146. History: N.A.
chrII,303923,305530,col-69,4007,-,col-69,WBGene00000645,Public name for WBGene00000645. History: N.A.
chrII,5721746,5724713,rab-3,3343,-,rab-3,WBGene00004267,Public name for WBGene00004267. History: N.A.
chrII,7554042,7554796,ZK1290.14,4486,-,ZK1290.14,WBGene00044396,Public name for WBGene00044396. History: N.A.
chrII,4421890,4424904,ZK430.7,2635,-,ZK430.7,WBGene00022742,Public name for WBGene00022742. History: N.A.
chrII,3655700,3657735,F19B10.5,5554,+,F19B10.5,WBGene00017587,Public name for WBGene00017587. History: N.A.
chrII,3150142,3152578,T10D4.1,4326,+,T10D4.1,WBGene00020406,"Public name for WBGene00020406. History: Split into T10D4.19(WBGene00305132). History of WBGene00020406: Split into ""WBGene00305132"" on 2019-11-21"
chrII,1414997,1415048,Y51H7C.16,5510,+,Y51H7C.16,WBGene00195612,Public name for WBGene00195612. History: N.A.
chrII,5181763,5181970,C27D6.14,4363,+,C27D6.14,WBGene00202400,Public name for WBGene00202400. History: N.A.
chrII,15118352,15118875,Y53F4B.38,2983,-,Y53F4B.38,WBGene00014920,Public name for WBGene00014920. History: N.A.
chrII,10893214,10895028,sra-10,5785,-,sra-10,WBGene00005036,Public name for WBGene00005036. History: N.A.
chrII,3378963,3379555,Y49F6C.2,4157,+,Y49F6C.2,WBGene00021724,Public name for WBGene00021724. History: N.A.
chrII,5689412,5689982,C25H3.18,3190,-,C25H3.18,WBGene00194836,Public name for WBGene00194836. History: N.A.
chrII,6290620,6291625,C29F5.3,5124,-,C29F5.3,WBGene00016212,Public name for WBGene00016212. History: N.A.
chrII,10309194,10309215,21ur-14772,5735,-,21ur-14772,WBGene00167689,Public name for WBGene00167689. History: N.A.
chrII,13260424,13261131,Y48C3A.1,3332,+,Y48C3A.1,WBGene00012985,Public name for WBGene00012985. History: N.A.
chrII,7846436,7847614,T09A5.4,4785,+,T09A5.4,WBGene00011633,Public name for WBGene00011633. History: N.A.
chrII,1614799,1616470,fbxa-165,4255,-,fbxa-165,WBGene00015600,Public name for WBGene00015600. History: N.A.
chrII,11810724,11811612,F43G6.7,3080,+,F43G6.7,WBGene00009659,Public name for WBGene00009659. History: N.A.
chrII,98150,98962,C50D2.5,3230,+,C50D2.5,WBGene00016808,Sequence name for WBGene00016808(sftb-6). History: N.A.
chrII,11089572,11089722,C09H10.14,4820,+,C09H10.14,WBGene00199032,Public name for WBGene00199032. History: N.A.
chrII,7096306,7098551,T02G5.12,2644,-,T02G5.12,WBGene00020168,Sequence name for WBGene00020168(mct-5). History: N.A.
chrII,5393274,5395679,pink-1,2933,-,pink-1,WBGene00017137,Public name for WBGene00017137. History: N.A.
chrII,6204723,6204744,21ur-14845,4839,+,21ur-14845,WBGene00174005,Public name for WBGene00174005. History: N.A.
chrII,4774377,4775505,F26G1.10,4831,+,F26G1.10,WBGene00044663,Public name for WBGene00044663. History: N.A.
chrII,8038218,8039545,ubh-4,3038,-,ubh-4,WBGene00006724,Public name for WBGene00006724. History: N.A.
chrII,8435295,8437118,acp-3,4103,-,acp-3,WBGene00008801,Public name for WBGene00008801. History: N.A.
chrII,10100248,10103000,puf-12,2706,+,puf-12,WBGene00014165,Public name for WBGene00014165. History: N.A.
chrII,9251725,9252966,H32K21.1,4207,-,H32K21.1,WBGene00044006,Sequence name for WBGene00044006(nlp-82). History: N.A.
chrII,10488667,10490454,clec-61,4262,-,clec-61,WBGene00014047,Public name for WBGene00014047. History: N.A.
chrII,3934488,3936073,Y14H12B.1,2831,+,Y14H12B.1,WBGene00021191,Public name for WBGene00021191. History: N.A.
chrII,10899981,10902144,gly-1,4824,-,gly-1,WBGene00001626,Public name for WBGene00001626. History: N.A.
chrII,7832793,7835088,cex-2,4193,-,cex-2,WBGene00023408,Public name for WBGene00023408. History: N.A.
chrII,7256980,7258071,F32A5.8,4167,+,F32A5.8,WBGene00017971,Public name for WBGene00017971. History: N.A.
chrII,10141313,10144133,F27E5.3,5058,-,F27E5.3,WBGene00009193,Public name for WBGene00009193. History: N.A.
chrII,7533251,7534466,wrt-10,3719,-,wrt-10,WBGene00006956,Public name for WBGene00006956. History: N.A.
chrII,9401595,9401719,Y51B9A.12,4711,+,Y51B9A.12,WBGene00199646,Public name for WBGene00199646. History: N.A.
chrII,6118370,6118573,C29H12.10,5868,+,C29H12.10,WBGene00200009,Public name for WBGene00200009. History: N.A.
chrII,7574402,7575729,F35D2.2,5315,+,F35D2.2,WBGene00018040,Public name for WBGene00018040. History: N.A.
chrII,297073,297094,21ur-15113,4966,+,21ur-15113,WBGene00169585,Public name for WBGene00169585. History: N.A.
chrII,7070143,7072375,kars-1,2692,-,kars-1,WBGene00002238,Public name for WBGene00002238. History: Renamed on 2010-01-29
chrII,10251205,10268115,F54B3.1,3163,+,F54B3.1,WBGene00010013,Public name for WBGene00010013. History: N.A.
chrII,10102911,10105645,ZK945.4,2898,-,ZK945.4,WBGene00014166,Public name for WBGene00014166. History: N.A.
chrII,1298475,1299723,Y57G7A.1,5279,+,Y57G7A.1,WBGene00021965,Public name for WBGene00021965. History: N.A.
chrII,1414934,1414985,Y51H7C.24,5075,-,Y51H7C.24,WBGene00198388,Public name for WBGene00198388. History: N.A.
chrII,9654283,9655539,ZK1307.1,3659,-,ZK1307.1,WBGene00014244,Public name for WBGene00014244. History: N.A.
chrII,5156647,5157107,msp-45,3860,-,msp-45,WBGene00003438,Public name for WBGene00003438. History: N.A.
chrII,7494414,7496130,R10H1.1,5303,+,R10H1.1,WBGene00019998,Public name for WBGene00019998. History: N.A.
chrII,11052081,11054486,F45E10.2,3669,-,F45E10.2,WBGene00009729,Public name for WBGene00009729. History: N.A.
chrII,14297220,14299767,Y54G11A.7,3738,+,Y54G11A.7,WBGene00013216,Public name for WBGene00013216. History: N.A.
chrII,7120546,7121740,F10E7.11,5450,-,F10E7.11,WBGene00017352,Public name for WBGene00017352. History: N.A.
chrII,8600299,8602421,cpf-1,3309,-,cpf-1,WBGene00000773,Public name for WBGene00000773. History: N.A.
chrII,8273418,8275971,gei-14,3090,-,gei-14,WBGene00001571,Public name for WBGene00001571. History: N.A.
chrII,5194320,5194781,msp-49,4440,+,msp-49,WBGene00003442,Public name for WBGene00003442. History: N.A.
chrII,779386,781702,Y39F10A.2,5534,-,Y39F10A.2,WBGene00021453,"Public name for WBGene00021453. History: Split into Y39F10A.5(WBGene00269331). History of WBGene00021453: Split into ""WBGene00269331"" on 2015-10-30"
chrII,7719165,7719312,B0495.22,5219,+,B0495.22,WBGene00201744,Public name for WBGene00201744. History: N.A.
chrII,11574872,11577214,pcs-1,3065,-,pcs-1,WBGene00003960,Public name for WBGene00003960. History: N.A.
chrII,7353534,7356383,haf-2,3027,-,haf-2,WBGene00001812,Public name for WBGene00001812. History: N.A.
chrII,8709018,8710363,srg-15,5748,-,srg-15,WBGene00005172,Public name for WBGene00005172. History: N.A.
chrII,981288,982440,fbxc-16,4467,+,fbxc-16,WBGene00016296,Public name for WBGene00016296. History: N.A.
chrII,5754447,5755021,F10C1.8,3923,+,F10C1.8,WBGene00017327,Public name for WBGene00017327. History: N.A.
chrII,1057218,1059278,K02E7.6,3563,+,K02E7.6,WBGene00019311,Public name for WBGene00019311. History: N.A.
chrII,14095376,14097315,Y39G8C.2,3581,-,Y39G8C.2,WBGene00012731,Public name for WBGene00012731. History: N.A.
chrII,4617148,4618087,clec-137,5582,-,clec-137,WBGene00018048,Public name for WBGene00018048. History: N.A.
chrII,5199751,5200211,msp-50,3696,+,msp-50,WBGene00003443,Public name for WBGene00003443. History: N.A.
chrII,10109574,10109679,ZK945.14,5098,+,ZK945.14,WBGene00200336,Public name for WBGene00200336. History: N.A.
chrII,4998122,4998751,F59A6.11,5379,-,F59A6.11,WBGene00044664,Public name for WBGene00044664. History: N.A.
chrII,10729742,10731566,glb-12,5794,-,glb-12,WBGene00008256,Public name for WBGene00008256. History: N.A.
chrII,5679395,5679587,C25H3.20,3877,+,C25H3.20,WBGene00201757,Public name for WBGene00201757. History: N.A.
chrII,7880758,7882716,perm-1,2876,+,perm-1,WBGene00011350,Public name for WBGene00011350. History: N.A.
chrII,6042767,6043248,R12C12.10,4880,-,R12C12.10,WBGene00044395,Public name for WBGene00044395. History: N.A.
chrII,6234101,6234224,T24H7.7,4204,+,T24H7.7,WBGene00199512,Public name for WBGene00199512. History: N.A.
chrII,6749824,6750970,F41G3.20,4770,-,F41G3.20,WBGene00044315,Public name for WBGene00044315. History: N.A.
chrII,6528582,6531578,abch-1,5680,-,abch-1,WBGene00016973,Public name for WBGene00016973. History: N.A.
chrII,8924509,8926517,B0457.2,5825,-,B0457.2,WBGene00007178,Public name for WBGene00007178. History: N.A.
chrII,10595202,10596503,C14A4.7,4686,-,C14A4.7,WBGene00007558,Public name for WBGene00007558. History: N.A.
chrII,9091046,9093634,C07H4.1,4929,-,C07H4.1,WBGene00007421,Public name for WBGene00007421. History: N.A.
chrII,3563731,3565840,W10G11.17,4436,+,W10G11.17,WBGene00021146,"Public name for Dead gene WBGene00021147. History of WBGene00021147: Merged into ""WBGene00021146"" on 2017-01-13"
chrII,8801034,8804827,F07H5.8,4279,+,F07H5.8,WBGene00008559,Sequence name for WBGene00008559(appg-2). History: N.A.
chrII,5029933,5031706,F33G12.2,3471,-,F33G12.2,WBGene00018014,Sequence name for WBGene00018014(wdr-83). History: N.A.
chrII,3582054,3583508,srh-59,5768,+,srh-59,WBGene00005281,Public name for WBGene00005281. History: N.A.
chrII,6335445,6336461,C32D5.14,3575,+,C32D5.14,WBGene00044755,Public name for WBGene00044755. History: N.A.
chrII,2133670,2135709,hpo-7,5147,-,hpo-7,WBGene00016548,Public name for WBGene00016548. History: N.A.
chrII,3685954,3687136,srx-99,4767,-,srx-99,WBGene00005990,Public name for WBGene00005990. History: N.A.
chrII,10592690,10593471,crn-5,2932,+,crn-5,WBGene00000798,Public name for WBGene00000798. History: Renamed on 2007-06-04
chrII,3801172,3802591,srh-164,3862,+,srh-164,WBGene00005380,Public name for WBGene00005380. History: N.A.
chrII,5138511,5142027,nas-29,4632,-,nas-29,WBGene00003547,Public name for WBGene00003547. History: N.A.
chrII,14220839,14226202,Y48B6A.13,3198,-,Y48B6A.13,WBGene00012984,Public name for WBGene00012984. History: N.A.
chrII,9835161,9836866,arrd-5,5160,+,arrd-5,WBGene00014161,Public name for WBGene00014161. History: N.A.
chrII,11050201,11052269,F33A8.6,4931,+,F33A8.6,WBGene00009354,Sequence name for WBGene00009354(ilkp-1). History: N.A.
chrII,9698627,9700373,Y53C12A.8,5079,-,Y53C12A.8,WBGene00044158,Public name for WBGene00044158. History: N.A.
chrII,171385,173779,T01D1.7,5397,-,T01D1.7,WBGene00044428,Public name for WBGene00044428. History: N.A.
chrII,11578649,11582692,smc-6,2698,+,smc-6,WBGene00010056,Public name for WBGene00010056. History: N.A.
chrII,5031809,5034036,F33G12.3,3298,-,F33G12.3,WBGene00018015,Public name for WBGene00018015. History: N.A.
chrII,1072412,1074734,K02E7.4,5432,+,K02E7.4,WBGene00019309,Public name for WBGene00019309. History: N.A.
chrII,14489724,14492825,vnut-1,2701,+,vnut-1,WBGene00010758,Public name for WBGene00010758. History: N.A.
chrII,6759249,6760515,F41G3.2,5784,+,F41G3.2,WBGene00018300,"Sequence name for Dead gene WBGene00018299. History of WBGene00018299: Merged into ""WBGene00018300"" on 2020-07-13"
chrII,8391036,8392232,F49E12.10,5025,+,F49E12.10,WBGene00009903,Public name for WBGene00009903. History: N.A.
chrII,14256274,14269077,Y54G11A.1,4253,-,Y54G11A.1,WBGene00013212,"Public name for WBGene00013212. History: Split into Y54G11A.19(WBGene00235256). History of WBGene00013212: Split into ""WBGene00235256"" on 2013-09-04"
chrII,10737342,10738569,C52A11.3,4542,+,C52A11.3,WBGene00008257,Public name for WBGene00008257. History: N.A.
chrII,911984,913037,fbxc-31,5652,+,fbxc-31,WBGene00019925,Public name for WBGene00019925. History: N.A.
chrII,1706740,1707698,math-29,3824,+,math-29,WBGene00018441,Public name for WBGene00018441. History: N.A.
chrII,8283610,8285661,cct-4,2948,+,cct-4,WBGene00000379,Public name for WBGene00000379. History: N.A.
chrII,3741884,3742507,F12E12.1,3405,+,F12E12.1,WBGene00017402,Public name for WBGene00017402. History: N.A.
chrII,11567052,11567257,F54D5.20,4608,+,F54D5.20,WBGene00198029,Public name for WBGene00198029. History: N.A.
chrII,761588,765324,C08G5.7,4532,-,C08G5.7,WBGene00044418,Public name for WBGene00044418. History: N.A.
chrII,5699580,5701389,C25H3.1,3555,+,C25H3.1,WBGene00016111,Public name for WBGene00016111. History: N.A.
chrII,9736099,9737952,mab-3,5344,+,mab-3,WBGene00003100,Public name for WBGene00003100. History: N.A.
chrII,13237044,13237838,rmo-1,3072,-,rmo-1,WBGene00008860,Other name for WBGene00008860(romo-1). History: Renamed on 2017-02-02
chrII,12619106,12619322,nspe-2,4286,-,nspe-2,WBGene00012604,Public name for WBGene00012604. History: N.A.
chrII,4730056,4731265,F41C3.7,5221,+,F41C3.7,WBGene00018273,Public name for WBGene00018273. History: N.A.
chrII,13504011,13506835,F54F11.1,4165,+,F54F11.1,WBGene00010069,Public name for WBGene00010069. History: N.A.
chrII,4742123,4745277,acs-11,3248,+,acs-11,WBGene00018269,Public name for WBGene00018269. History: N.A.
chrII,656802,658184,K07E8.4,4474,+,K07E8.4,WBGene00023320,Public name for WBGene00023320. History: N.A.
chrII,11814775,11816512,F43G6.5,3792,-,F43G6.5,WBGene00009658,Sequence name for WBGene00009658(pap-3). History: N.A.
chrII,3225464,3225971,ZC239.17,5677,-,ZC239.17,WBGene00022575,Public name for WBGene00022575. History: N.A.
chrII,3753923,3757359,T24E12.5,4264,+,T24E12.5,WBGene00020774,Public name for WBGene00020774. History: N.A.
chrII,7811188,7812052,cki-1,3749,+,cki-1,WBGene00000516,Public name for WBGene00000516. History: N.A.
chrII,1074728,1075525,K02E7.11,4278,-,K02E7.11,WBGene00019315,Public name for WBGene00019315. History: N.A.
chrII,960534,964288,C32B5.7,4722,+,C32B5.7,WBGene00016300,Public name for WBGene00016300. History: N.A.
chrII,4028579,4030020,K07D4.9,3772,+,K07D4.9,WBGene00019488,Public name for WBGene00019488. History: N.A.
chrII,7813277,7813427,T05A6.8,4123,+,T05A6.8,WBGene00195775,Public name for WBGene00195775. History: N.A.
chrII,4043063,4044340,rpn-11,2920,-,rpn-11,WBGene00004467,Public name for WBGene00004467. History: N.A.
chrII,7435808,7436956,srd-52,3637,-,srd-52,WBGene00005130,Public name for WBGene00005130. History: N.A.
chrII,6482502,6482609,T28D9.15,5074,+,T28D9.15,WBGene00201390,Public name for WBGene00201390. History: N.A.
chrII,7854706,7855669,T09A5.7,2904,-,T09A5.7,WBGene00011635,Sequence name for WBGene00011635(mdmh-35). History: N.A.
chrII,11293932,11294515,C47G2.6,3542,+,C47G2.6,WBGene00044038,Public name for WBGene00044038. History: N.A.
chrII,1371302,1371356,F54D12.14,3914,+,F54D12.14,WBGene00196749,Public name for WBGene00196749. History: N.A.
chrII,1866,4663,2L52.1,4586,+,2L52.1,WBGene00007063,Public name for WBGene00007063. History: N.A.
chrII,5233144,5235913,pho-1,3445,-,pho-1,WBGene00004020,Public name for WBGene00004020. History: N.A.
chrII,3709557,3710955,srx-110,5361,+,srx-110,WBGene00006001,Public name for WBGene00006001. History: N.A.
chrII,9462475,9464032,R09D1.9,5672,-,R09D1.9,WBGene00011165,Public name for WBGene00011165. History: N.A.
chrII,10785390,10787221,cdl-1,2799,+,cdl-1,WBGene00000411,Public name for WBGene00000411. History: N.A.
chrII,4120339,4127852,rhgf-2,3577,+,rhgf-2,WBGene00006476,Public name for WBGene00006476. History: N.A.
