WBGene,biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Input,Suggested Match,History
WBGene00014954,pseudogene,214.746226695484,1.68743182638009,0.331186642735367,5.09510834266473,3.48541872224398e-07,1.87156861761657e-05,WBGene00014954,WBGene00014954,History: N.A.
WBGene00019139,protein_coding,1625.01935576409,1.05367548656806,0.206934804972612,5.09182342094419,3.54636306238298e-07,1.89642497480571e-05,WBGene00019139,WBGene00019139,History: N.A.
WBGene00206421,protein_coding,121.598379523981,1.46777437287045,0.289235794260578,5.07466365503883,3.88182015245023e-07,2.06726891328636e-05,WBGene00206421,WBGene00206421,History: N.A.
WBGene00002189,protein_coding,344.511356800617,1.53894631311212,0.30397474753623,5.0627439469415,4.13264742106625e-07,2.19182747032862e-05,WBGene00002189,WBGene00002189,History: N.A.
WBGene00195184,protein_coding,29.7857844686864,2.91602475016184,0.576522739930313,5.05795270194255,4.23781505034768e-07,2.23843120679793e-05,WBGene00195184,WBGene00195184,History: N.A.
WBGene00011628,protein_coding,11.3954137210904,7.0901304093093,1.40473234690158,5.04731767937715,4.48055999406019e-07,2.35702954809483e-05,WBGene00011628,WBGene00011628,History: N.A.
WBGene00016635,protein_coding,10534.2266550636,1.12809781948432,0.223855046492721,5.03941205328603,4.66964147010671e-07,2.44655183257696e-05,WBGene00016635,WBGene00016635,History: N.A.
WBGene00194650,pseudogene,3717.23802282473,0.950629425677252,0.189316066610349,5.02138800313151,5.12994127592502e-07,2.67687782466716e-05,WBGene00194650,WBGene00194650,History: N.A.
WBGene00269384,,530.159605994673,1.79858020883469,0.358510533866364,5.01681272635944,5.25357314548277e-07,2.73038112753785e-05,WBGene00269384,WBGene00269384,History: N.A.
WBGene00011200,protein_coding,349.661318924299,-1.8253992138672,0.364368961524274,-5.00975496439369,5.44993809747829e-07,2.82110595677866e-05,WBGene00011200,WBGene00011200,History: N.A.
WBGene00012775,protein_coding,117.463631668225,-1.66456852316639,0.332583723079509,-5.00496087948493,5.58733770455228e-07,2.88070666273351e-05,WBGene00012775,WBGene00012775,History: N.A.
WBGene00007202,protein_coding,640.187124493839,1.79164033058549,0.358115850440628,5.00296294727264,5.64557952337735e-07,2.8877250834793e-05,WBGene00007202,WBGene00007202,History: N.A.
WBGene00008254,protein_coding,46.9356961034506,3.1990623353843,0.639350653991764,5.00361157904675,5.62660735841136e-07,2.8877250834793e-05,WBGene00008254,WBGene00008254,History: N.A.
WBGene00010357,protein_coding,50.2840962556374,2.20509122352111,0.441688844531117,4.99240868503701,5.96309088536647e-07,3.03812437588691e-05,WBGene00010357,WBGene00010357,History: N.A.
WBGene00022165,protein_coding,121.560320624874,-1.82550371673827,0.366259229104408,-4.98418489331194,6.22235584610501e-07,3.1577845884096e-05,WBGene00022165,WBGene00022165,"History: Split into Y71H2AL.4(WBGene00303095). History of WBGene00022165: Split into ""WBGene00303095"" on 2018-03-02"
WBGene00018274,protein_coding,796.618326694352,4.94393325718658,0.994267948046913,4.97243551589708,6.61169666578614e-07,3.3422643184351e-05,WBGene00018274,WBGene00018274,History: N.A.
WBGene00018669,protein_coding,59.9853088389025,2.04083959762316,0.4120488797542,4.95290655526254,7.31130898661299e-07,3.68154278582719e-05,WBGene00018669,WBGene00018669,History: N.A.
WBGene00045511,protein_coding,268.03240776476,-1.3313561476144,0.268856216147647,-4.95192622544111,7.34824640099402e-07,3.68580064632805e-05,WBGene00045511,WBGene00045511,History: N.A.
WBGene00197324,ncRNA,189343.628415903,1.25193739576593,0.25305908697413,4.94721375444589,7.5283292282579e-07,3.7615485923894e-05,WBGene00197324,WBGene00197324,History: N.A.
WBGene00019858,protein_coding,232.80459047748,-1.49601531366523,0.302606590116296,-4.94376316487454,7.66287883982437e-07,3.81405057946797e-05,WBGene00019858,WBGene00019858,History: N.A.
WBGene00017071,protein_coding,3041.8489337112,-1.52467388971624,0.30869476880821,-4.93909856523522,7.84845364072832e-07,3.87659689178111e-05,WBGene00017071,WBGene00017071,History: N.A.
WBGene00020164,pseudogene,13166.8870759652,1.06932545746222,0.216490575830248,4.93936261826328,7.83783405915771e-07,3.87659689178111e-05,WBGene00020164,WBGene00020164,History: N.A.
WBGene00016953,protein_coding,579.56750538435,-1.6742070658869,0.339271169835231,-4.93471657700827,8.02672330470129e-07,3.94957514395967e-05,WBGene00016953,WBGene00016953,History: N.A.
WBGene00006926,protein_coding,85.4509187947025,1.92953895398385,0.391478012861528,4.92885651451991,8.27122901645001e-07,4.0391688566747e-05,WBGene00006926,WBGene00006926,History: N.A.
WBGene00021487,protein_coding,3040.18679036516,-1.86756307099646,0.378875485004298,-4.92922647390416,8.25558298421262e-07,4.0391688566747e-05,WBGene00021487,WBGene00021487,History: N.A.
WBGene00202271,ncRNA,18.1798993327965,-3.84538271778003,0.781184379181644,-4.9225033426915,8.5444104672388e-07,4.15688781415554e-05,WBGene00202271,WBGene00202271,History: N.A.
WBGene00010811,protein_coding,262.297151486753,-1.42377801991579,0.289531332298572,-4.91752657169262,8.76445631972074e-07,4.24797113234105e-05,WBGene00010811,WBGene00010811,History: N.A.
WBGene00219304,pseudogene,2478.39804470169,1.0232215538558,0.208201404448557,4.91457565603801,8.89749620075581e-07,4.29636187813362e-05,WBGene00219304,WBGene00219304,History: N.A.
WBGene00013456,protein_coding,112.73800953199,-1.66672468232868,0.340285229848119,-4.89802241217639,9.68059954577771e-07,4.65712411605611e-05,WBGene00013456,WBGene00013456,History: N.A.
WBGene00011812,protein_coding,4990.5063319746,1.84898187090124,0.377570704347032,4.89704802203565,9.72870695032092e-07,4.66293320904085e-05,WBGene00011812,WBGene00011812,History: N.A.
WBGene00021913,protein_coding,1496.51528493349,-1.32495017385592,0.271010937388508,-4.88891771905328,1.01391860394155e-06,4.84174193860058e-05,WBGene00021913,WBGene00021913,History: N.A.
WBGene00206412,protein_coding,107.986717016624,-1.48114776022687,0.303155865832915,-4.88576315736938,1.03028990676241e-06,4.90183150125454e-05,WBGene00206412,WBGene00206412,History: N.A.
WBGene00195142,protein_coding,3707.57202132723,1.24877114787221,0.256073497766475,4.87661221783686,1.07923302548801e-06,5.1158807995752e-05,WBGene00195142,WBGene00195142,History: N.A.
WBGene00219661,lincRNA,1816.60698477686,1.11173965782716,0.228228976904502,4.87115910041672,1.10945454201414e-06,5.23994570372444e-05,WBGene00219661,WBGene00219661,History: N.A.
WBGene00009070,protein_coding,532.906629055609,2.13081013457713,0.437739100681799,4.86776285522196,1.12868654051158e-06,5.31139364391286e-05,WBGene00009070,WBGene00009070,History: N.A.
WBGene00219689,lincRNA,1658.19430772387,1.41433063875383,0.290888452752412,4.86210650636458,1.16143098470719e-06,5.44568056996224e-05,WBGene00219689,WBGene00219689,History: N.A.
WBGene00219748,lincRNA,461.097114440171,2.02219176404142,0.416875071544742,4.85083398378351,1.22943422089895e-06,5.74372139084959e-05,WBGene00219748,WBGene00219748,History: N.A.
WBGene00013644,pseudogene,910.383826365267,1.1174865183329,0.230561244013225,4.84680989259758,1.25462546285997e-06,5.84032666002549e-05,WBGene00013644,WBGene00013644,History: N.A.
WBGene00007791,protein_coding,467.433451599129,-1.30362439577504,0.27003401232795,-4.82763035862247,1.38167244881081e-06,6.40868213622248e-05,WBGene00007791,WBGene00007791,History: N.A.
WBGene00044420,protein_coding,955.193767090174,1.02243859210542,0.211874265182753,4.82568560756309,1.39522456965455e-06,6.44842898424981e-05,WBGene00044420,WBGene00044420,History: N.A.
WBGene00012452,protein_coding,4567.7619284749,1.06145831293339,0.220495325984161,4.81397194337641,1.47959589723915e-06,6.81403932603979e-05,WBGene00012452,WBGene00012452,History: N.A.
WBGene00009142,protein_coding,696.646020527255,-1.11781464279004,0.232308576063426,-4.81176658103594,1.49602016941491e-06,6.86524716751716e-05,WBGene00009142,WBGene00009142,History: N.A.
WBGene00001394,protein_coding,126.750835472942,-1.42653682302652,0.296530609726804,-4.8107573931096,1.50359434994876e-06,6.87562349211553e-05,WBGene00001394,WBGene00001394,History: N.A.
WBGene00010100,protein_coding,387.256386352031,1.35072722810029,0.281513424032624,4.79809171708898,1.60184430649897e-06,7.27349725277304e-05,WBGene00010100,WBGene00010100,History: N.A.
WBGene00012150,protein_coding,150.418266346208,-1.41529598956817,0.294952285404214,-4.79838963657661,1.59946399708377e-06,7.27349725277304e-05,WBGene00012150,WBGene00012150,History: N.A.
WBGene00010812,protein_coding,806.658989625347,0.913399289414087,0.19045486481459,4.79588321518221,1.61959622720569e-06,7.32838978191219e-05,WBGene00010812,WBGene00010812,History: N.A.
WBGene00019881,protein_coding,1303.29307714394,0.800616968619917,0.167088402390255,4.79157713621547,1.65475377849622e-06,7.45962944535906e-05,WBGene00019881,WBGene00019881,History: N.A.
WBGene00021939,protein_coding,2216.42480803816,-1.01191776565946,0.211215463863396,-4.79092651243526,1.66012926378441e-06,7.45962944535906e-05,WBGene00021939,WBGene00021939,History: N.A.
WBGene00007153,protein_coding,38.8248455472041,2.8706626537589,0.600213568437921,4.78273535406724,1.72925731504232e-06,7.74336294600782e-05,WBGene00007153,WBGene00007153,History: N.A.
WBGene00002058,protein_coding,201.201995850947,1.46838867932218,0.30775186086437,4.77133972544626,1.83004571471122e-06,8.16642123933719e-05,WBGene00002058,WBGene00002058,History: N.A.
WBGene00018468,protein_coding,3805.80469623854,-1.15258495281902,0.241702155447024,-4.76861677417536,1.85495139724955e-06,8.22086507938577e-05,WBGene00018468,WBGene00018468,History: Renamed on 2014-01-06; Renamed on 2017-04-28
WBGene00022020,protein_coding,2220.88108924546,-1.76542410978901,0.370189573796072,-4.76897307421613,1.85167404874119e-06,8.22086507938577e-05,WBGene00022020,WBGene00022020,History: N.A.
WBGene00013622,protein_coding,1163.15193760591,-1.33161905053491,0.279590649630397,-4.76274529314639,1.9097683466569e-06,8.43491883074638e-05,WBGene00013622,WBGene00013622,History: N.A.
WBGene00020930,protein_coding,623.796885374959,-1.25283530883456,0.263201760137513,-4.7599807394145,1.93611434618392e-06,8.52219583468236e-05,WBGene00020930,WBGene00020930,History: N.A.
WBGene00219707,lincRNA,4904.7523484142,0.909027417534861,0.191132443961886,4.75600792148156,1.97458724478395e-06,8.66207916432173e-05,WBGene00219707,WBGene00219707,History: N.A.
WBGene00007778,protein_coding,40.7416532389176,3.35804683822254,0.707081936670485,4.74916224565846,2.04261025643138e-06,8.9302092325941e-05,WBGene00007778,WBGene00007778,History: N.A.
WBGene00003878,protein_coding,88.677354156097,2.3561880343123,0.496386290798845,4.74668232783068,2.06780328043211e-06,9.00991321618585e-05,WBGene00003878,WBGene00003878,History: Renamed on 2009-04-29
WBGene00020633,protein_coding,34.8305706960943,2.71318894927554,0.573444143360005,4.73139185514745,2.22985602902276e-06,9.68341170187366e-05,WBGene00020633,WBGene00020633,History: N.A.
WBGene00008270,protein_coding,2252.62012684661,0.929345597978965,0.196645607905302,4.72599214332063,2.28994502504773e-06,9.88971263495418e-05,WBGene00008270,WBGene00008270,History: N.A.
WBGene00219755,lincRNA,256.222097794612,1.22133173495007,0.258441742439976,4.72575259483761,2.29264646510027e-06,9.88971263495418e-05,WBGene00219755,WBGene00219755,History: N.A.
WBGene00045392,protein_coding,298.937347250016,1.39549660520077,0.295619976943033,4.7205761249,2.3517757050163e-06,0.000101110728899,WBGene00045392,WBGene00045392,History: N.A.
WBGene00235355,pseudogene,267.300739517893,-1.31668175336361,0.27908549005122,-4.71784381596466,2.38357364365492e-06,0.0001018014076651,WBGene00235355,WBGene00235355,History: N.A.
WBGene00268190,pseudogene,25.4640115826326,3.93372726341006,0.833786504395839,4.71790709332772,2.38283259042512e-06,0.0001018014076651,WBGene00268190,WBGene00268190,History: N.A.
WBGene00044167,protein_coding,9537.48971236087,1.1084093938607,0.235025821376417,4.71611752006375,2.40387619475414e-06,0.0001023307955141,WBGene00044167,WBGene00044167,History: N.A.
WBGene00013604,protein_coding,536.004930180726,1.10142262018944,0.233989832991276,4.70713879363512,2.51217872523805e-06,0.0001065905078141,WBGene00013604,WBGene00013604,History: N.A.
WBGene00017225,protein_coding,106.137771425626,1.2648869133812,0.268796043269195,4.70574974987426,2.52934638955219e-06,0.000106968207932,WBGene00017225,WBGene00017225,History: N.A.
WBGene00045302,protein_coding,188.740580673602,-1.11260205096453,0.23649303668151,-4.70458693658237,2.54380453779333e-06,0.0001072292329758,WBGene00045302,WBGene00045302,History: N.A.
WBGene00000497,protein_coding,528.017435648267,-0.878522806913268,0.186870863944606,-4.70122943924362,2.58599745080895e-06,0.0001083022427537,WBGene00000497,WBGene00000497,History: N.A.
WBGene00015061,protein_coding,26.3049433085281,3.09101827428665,0.657400006451143,4.7018835472378,2.57772508913438e-06,0.0001083022427537,WBGene00015061,WBGene00015061,History: Renamed on 2009-04-21
WBGene00009917,protein_coding,373.230480838204,-1.30216175962935,0.277237725231135,-4.69691402403382,2.64121559168689e-06,0.000109332077145,WBGene00009917,WBGene00009917,History: N.A.
WBGene00012222,protein_coding,500.392593871217,-0.934423075446676,0.198982031381938,-4.69601736878988,2.65282993768169e-06,0.000109332077145,WBGene00012222,WBGene00012222,History: N.A.
WBGene00014121,protein_coding,556.784852938692,-1.92740474990443,0.41028077291001,-4.6977701056617,2.63017234519662e-06,0.000109332077145,WBGene00014121,WBGene00014121,History: N.A.
WBGene00195233,ncRNA,1410.36422125484,1.0666420622214,0.227110757624276,4.69657216319983,2.64563793590355e-06,0.000109332077145,WBGene00195233,WBGene00195233,History: N.A.
WBGene00220029,snoRNA,470.126183682842,-1.0022231894429,0.213351735039558,-4.69751600218802,2.63344558550003e-06,0.000109332077145,WBGene00220029,WBGene00220029,History: N.A.
WBGene00022736,protein_coding,324.923183603387,-1.55438087985309,0.331267877531073,-4.6922173421638,2.70259788065857e-06,0.0001110295846781,WBGene00022736,WBGene00022736,History: N.A.
WBGene00014825,pseudogene,37.8377506328717,2.10573465352964,0.449092833555687,4.68886273881841,2.74727581104581e-06,0.0001125078995909,WBGene00014825,WBGene00014825,History: N.A.
WBGene00010783,protein_coding,1003.5750182299,1.16664576912706,0.248912249527746,4.68697611845341,2.77271307270003e-06,0.0001131914191602,WBGene00010783,WBGene00010783,History: N.A.
WBGene00044693,protein_coding,185.474760553071,-1.15928376819049,0.247483122758726,-4.68429424708968,2.80926199766851e-06,0.0001143228286535,WBGene00044693,WBGene00044693,History: N.A.
WBGene00018199,pseudogene,3759.00093228168,0.99894869869084,0.213619402397436,4.67630134472668,2.92095287894214e-06,0.0001184954583272,WBGene00018199,WBGene00018199,History: N.A.
WBGene00003883,protein_coding,136.836646991144,1.36293261063333,0.291569422114538,4.67447032253584,2.94713247046426e-06,0.0001191838790633,WBGene00003883,WBGene00003883,History: N.A.
WBGene00015922,protein_coding,89.8807889931582,2.2401647308873,0.480404251335504,4.66308265311918,3.11507566091394e-06,0.0001255831592769,WBGene00015922,WBGene00015922,History: N.A.
WBGene00016968,protein_coding,163.667529146747,1.40280270271509,0.300952875762201,4.66120384848396,3.14365168798076e-06,0.0001263416040191,WBGene00016968,WBGene00016968,History: N.A.
WBGene00011523,protein_coding,330.985554095148,-1.15304555609338,0.24899447918252,-4.63080771862484,3.6424201265405e-06,0.000145933618754,WBGene00011523,WBGene00011523,History: N.A.
WBGene00021020,protein_coding,127.044403683014,-1.44419618639816,0.312652541293513,-4.61917302966162,3.85272479734682e-06,0.0001538830605014,WBGene00021020,WBGene00021020,History: N.A.
WBGene00020955,protein_coding,3603.14167043084,1.07845346867125,0.233768109879401,4.61334725779156,3.96235474361663e-06,0.0001577748699604,WBGene00020955,WBGene00020955,History: N.A.
WBGene00009061,protein_coding,437.677576095714,1.0658534335693,0.231129868039356,4.61149155066278,3.99789910593394e-06,0.0001587018783125,WBGene00009061,WBGene00009061,"History: Split into pals-15(WBGene00044707). History of WBGene00009061: Split into ""WBGene00044707"" on 2006-01-13"
WBGene00021531,protein_coding,6339.96201417643,-1.0481564736968,0.227475374922689,-4.60777995883308,4.069910242492e-06,0.0001610663866914,WBGene00021531,WBGene00021531,History: N.A.
WBGene00004493,protein_coding,462.742894843815,-0.944240948010517,0.205388562388712,-4.59733948681852,4.2792006224542e-06,0.0001688327294365,WBGene00004493,WBGene00004493,History: N.A.
WBGene00195186,protein_coding,3143.23488187261,1.04049361847972,0.226444603043808,4.59491462588942,4.32926483090432e-06,0.0001702888029687,WBGene00195186,WBGene00195186,History: N.A.
WBGene00018661,protein_coding,481.786075379507,1.76482366510956,0.38419402584454,4.59357394022487,4.35718534296648e-06,0.000170867683404,WBGene00018661,WBGene00018661,History: N.A.
WBGene00219687,lincRNA,149.413459155003,1.7786179224703,0.38730275519255,4.59231931253896,4.38346985923733e-06,0.0001713791040736,WBGene00219687,WBGene00219687,History: N.A.
WBGene00007307,protein_coding,36.9554257043073,3.73985311143681,0.814632183470263,4.59084871347134,4.41447239461467e-06,0.0001720713471647,WBGene00007307,WBGene00007307,History: N.A.
WBGene00021055,protein_coding,4837.03159598338,0.777140413792212,0.169321971294186,4.58971985650925,4.43841287928891e-06,0.0001724849882008,WBGene00021055,WBGene00021055,History: N.A.
WBGene00008051,protein_coding,167.656740271117,1.34050912514683,0.292283875085217,4.58632596394856,4.51114108085213e-06,0.0001747864572673,WBGene00008051,WBGene00008051,History: N.A.
WBGene00009884,protein_coding,29.0939798954592,2.7971360638295,0.612581255022528,4.56614700645163,4.96770453177256e-06,0.0001919016846139,WBGene00009884,WBGene00009884,History: N.A.
WBGene00009371,protein_coding,100.775302584722,1.79690598162222,0.39405854860729,4.55999746223747,5.11542389771952e-06,0.0001970199424416,WBGene00009371,WBGene00009371,History: N.A.
WBGene00194695,protein_coding,50.7780057645924,2.24570373671276,0.493613420044581,4.54951920980985,5.37686256062405e-06,0.0002064747133443,WBGene00194695,WBGene00194695,History: N.A.
WBGene00001008,protein_coding,3739.53928558574,-1.24344586713883,0.273826240570576,-4.54100331855648,5.59871502948997e-06,0.0002143579029486,WBGene00001008,WBGene00001008,History: N.A.
WBGene00197123,ncRNA,839.485423775493,1.54323406590505,0.340187585916437,4.53642087422944,5.72169422007541e-06,0.0002184201914513,WBGene00197123,WBGene00197123,History: N.A.
WBGene00017460,protein_coding,371.319905949558,0.927049656970244,0.204398250542425,4.53550680844905,5.746532429286e-06,0.0002187231651982,WBGene00017460,WBGene00017460,History: N.A.
WBGene00023421,protein_coding,5334.96631607427,0.943305074029745,0.208195962173866,4.53085191557167,5.87463076149899e-06,0.0002229430987816,WBGene00023421,WBGene00023421,History: N.A.
WBGene00007176,protein_coding,661.576163015745,0.980385983930962,0.216468116232944,4.52900871034492,5.92610562883477e-06,0.0002242389852127,WBGene00007176,WBGene00007176,History: N.A.
WBGene00003786,protein_coding,38.9180195957132,2.0785035409389,0.459263237477245,4.52573463610156,6.01860630322903e-06,0.0002270751725075,WBGene00003786,WBGene00003786,History: N.A.
WBGene00011212,protein_coding,42.7025807797284,2.26651987250028,0.501051002725889,4.52353125763572,6.08163331174194e-06,0.000228786095021,WBGene00011212,WBGene00011212,History: N.A.
WBGene00015488,protein_coding,1150.23077248527,1.69701542420229,0.376017142296812,4.51313313493228,6.38768959972762e-06,0.0002396031626378,WBGene00015488,WBGene00015488,History: N.A.
WBGene00194667,pseudogene,255.778188688082,1.06244217625352,0.235676317167471,4.50805659653344,6.54241262253378e-06,0.0002446975773069,WBGene00194667,WBGene00194667,History: N.A.
WBGene00219493,protein_coding,936.700917552004,1.30708827718601,0.290038050490082,4.50660964993178,6.5871652650063e-06,0.0002456613996958,WBGene00219493,WBGene00219493,History: N.A.
WBGene00012355,pseudogene,130.463590116903,-1.53213935921401,0.340153250138828,-4.50426200128529,6.66039941917474e-06,0.0002476788186308,WBGene00012355,WBGene00012355,History: N.A.
WBGene00003089,protein_coding,235.922848416886,1.12472511414385,0.249779089328917,4.50287939300945,6.70389320177993e-06,0.000248581896631,WBGene00003089,WBGene00003089,History: N.A.
WBGene00000407,protein_coding,586.411861507025,1.08785028188186,0.241653897350443,4.50168730489903,6.74161164380641e-06,0.0002492662750928,WBGene00000407,WBGene00000407,History: N.A.
WBGene00003548,protein_coding,94.5405750636533,-2.81271983213557,0.625049039384208,-4.4999986479567,6.79538947101165e-06,0.0002505388465651,WBGene00003548,WBGene00003548,History: N.A.
WBGene00195344,ncRNA,1926.26295974171,1.2540757869371,0.279084808029156,4.49352938912418,7.00523484617113e-06,0.0002575418867735,WBGene00195344,WBGene00195344,History: N.A.
WBGene00020301,protein_coding,48930.6746049046,1.37048366332972,0.30530086327079,4.48896098310128,7.15714033876579e-06,0.0002623811703228,WBGene00020301,WBGene00020301,History: N.A.
WBGene00010950,protein_coding,76.0226246501649,-1.51269025914758,0.338679786287028,-4.46643207063319,7.9534900429852e-06,0.0002907517362889,WBGene00010950,WBGene00010950,History: N.A.
WBGene00023314,pseudogene,186.944078567613,-1.4321617196976,0.320740713892985,-4.46516970768929,8.00053092196888e-06,0.0002916475229892,WBGene00023314,WBGene00023314,History: N.A.
WBGene00006526,protein_coding,11.395396996217,6.08435738015029,1.36296816254144,4.46404952614974,8.04249615290173e-06,0.0002923537716705,WBGene00006526,WBGene00006526,History: N.A.
WBGene00022943,tRNA,35.490743086435,3.13869235120065,0.70442647832129,4.45567060267302,8.36313583582579e-06,0.0003031578175109,WBGene00022943,WBGene00022943,History: N.A.
WBGene00017190,protein_coding,167.082510252118,1.14916856473408,0.258079690433604,4.45276636376673,8.47709794756037e-06,0.0003064305154731,WBGene00017190,WBGene00017190,History: N.A.
WBGene00007721,pseudogene,445.242688504816,6.25824358341531,1.4057826184045,4.45178614494334,8.51589555548349e-06,0.0003069754996755,WBGene00007721,WBGene00007721,History: N.A.
WBGene00008698,protein_coding,20.9879711124969,3.77285615192793,0.847831009581591,4.45000962372189,8.58664415719997e-06,0.000308666005662,WBGene00008698,WBGene00008698,History: N.A.
WBGene00012426,pseudogene,25.1581980130982,2.43687572058355,0.548851494868669,4.43995460223107,8.99778563853364e-06,0.0003225494292195,WBGene00012426,WBGene00012426,History: N.A.
WBGene00020408,protein_coding,233.033974418678,1.45597589272979,0.328435423520426,4.43306594984035,9.2902432993545e-06,0.0003321133661241,WBGene00020408,WBGene00020408,History: N.A.
WBGene00009899,protein_coding,115.571780303772,1.34291848755311,0.302982301473703,4.43233311325834,9.32188495623342e-06,0.0003323264826959,WBGene00009899,WBGene00009899,History: N.A.
WBGene00007119,protein_coding,1875.63713245315,-1.23934261512735,0.279680243233395,-4.4312841007261,9.36735735728883e-06,0.0003330301416502,WBGene00007119,WBGene00007119,History: N.A.
WBGene00011968,protein_coding,462.404078079193,1.4559716960846,0.329739002374132,4.41552769190651,1.00763878856851e-05,0.0003572048601835,WBGene00011968,WBGene00011968,History: N.A.
WBGene00044641,protein_coding,1030.15903659096,-0.929997145759903,0.210646455263226,-4.41496698626033,1.01025406712899e-05,0.0003572048601835,WBGene00044641,WBGene00044641,History: N.A.
WBGene00006930,protein_coding,102.84459670914,2.01209740261972,0.456295057198186,4.40964102257585,1.03542113464842e-05,0.0003641137202034,WBGene00006930,WBGene00006930,History: N.A.
WBGene00012664,protein_coding,54.3913683092129,1.69193403525208,0.383656796527455,4.41001971179991,1.03361210085079e-05,0.0003641137202034,WBGene00012664,WBGene00012664,History: N.A.
WBGene00004240,pseudogene,3503.6332807166,-1.63401488314604,0.371020453689527,-4.40410998072196,1.06219049457597e-05,0.0003718967301181,WBGene00004240,WBGene00004240,History: N.A.
WBGene00013755,protein_coding,1156.01568041184,0.968974959146291,0.220027387252465,4.40388340399854,1.06330105976144e-05,0.0003718967301181,WBGene00013755,WBGene00013755,History: N.A.
WBGene00011627,protein_coding,14.3405051574457,5.01152670296749,1.14150439388224,4.39028244641562,1.13203523273286e-05,0.0003948697559783,WBGene00011627,WBGene00011627,History: N.A.
WBGene00021626,protein_coding,498.149130666813,-0.845728573863521,0.192706385419829,-4.38868993376125,1.14035516896874e-05,0.0003967025871404,WBGene00021626,WBGene00021626,History: N.A.
WBGene00002497,protein_coding,21.7502090948223,3.09735467106234,0.706035394269693,4.38696798517611,1.14941700205107e-05,0.0003987829872263,WBGene00002497,WBGene00002497,History: N.A.
WBGene00012195,protein_coding,415.04151382717,0.825363803414402,0.188339466698257,4.38231995600124,1.17422193245455e-05,0.0004062996264142,WBGene00012195,WBGene00012195,History: N.A.
WBGene00003941,protein_coding,2869.47563133842,1.08949520040101,0.248671372269117,4.38126508274518,1.17992214086853e-05,0.0004071832646661,WBGene00003941,WBGene00003941,History: N.A.
WBGene00001650,protein_coding,1265.42020481057,0.880489570438876,0.201354794072938,4.37282645537574,1.22648218815142e-05,0.0004221251594911,WBGene00001650,WBGene00001650,History: N.A.
WBGene00000035,protein_coding,42.8351933213215,2.1880397801386,0.500644420178978,4.37044675212077,1.23992589205661e-05,0.0004256201848568,WBGene00000035,WBGene00000035,History: Renamed on 2019-05-20
WBGene00014505,ncRNA,579.56917478118,1.23557614466221,0.283081655899325,4.36473405787067,1.27277506206764e-05,0.0004357402666195,WBGene00014505,WBGene00014505,History: N.A.
WBGene00012890,protein_coding,1380.53943622739,0.921778943300702,0.211478905511035,4.35872760487975,1.30820820681735e-05,0.0004466892454992,WBGene00012890,WBGene00012890,History: N.A.
WBGene00002263,protein_coding,708.359703542721,-1.88520140101088,0.432713615576,-4.35669535958887,1.32040842412036e-05,0.0004496685635932,WBGene00002263,WBGene00002263,History: N.A.
WBGene00019132,protein_coding,923.462131951985,1.5009920766241,0.344797224693355,4.35326031976911,1.34127722934629e-05,0.0004555766043299,WBGene00019132,WBGene00019132,History: N.A.
WBGene00003691,protein_coding,242.1299676922,1.01295573525391,0.23290787973361,4.34916902086993,1.36654360698831e-05,0.0004629434769119,WBGene00003691,WBGene00003691,History: N.A.
WBGene00016183,protein_coding,38.1237813445425,2.82660728175154,0.650345147579617,4.34631870826022,1.38441373499925e-05,0.0004677727975097,WBGene00016183,WBGene00016183,History: N.A.
WBGene00004567,rRNA,354.585227675835,1.61586255362521,0.372087104120341,4.34269969512999,1.40742456875302e-05,0.000474309410006,WBGene00004567,WBGene00004567,History: N.A.
WBGene00000534,protein_coding,493.046187960684,0.941714793977084,0.217347046232194,4.33277014940907,1.4724481441524e-05,0.0004923760060329,WBGene00000534,WBGene00000534,History: Renamed on 2006-01-04
WBGene00007694,protein_coding,29.3273235628099,2.18049474857314,0.503241423848691,4.33289996657498,1.47157984929946e-05,0.0004923760060329,WBGene00007694,WBGene00007694,History: N.A.
WBGene00220146,ncRNA,53.3315408590134,2.67272829208482,0.616804589318477,4.33318483417574,1.46967619532197e-05,0.0004923760060329,WBGene00220146,WBGene00220146,History: N.A.
WBGene00011950,protein_coding,19.2879580907387,5.31038239297045,1.22620752433684,4.33073707963294,1.48611043218827e-05,0.0004956637913131,WBGene00011950,WBGene00011950,History: N.A.
WBGene00011721,pseudogene,85.3686629832026,2.57548738860787,0.595016319136486,4.32843151654316,1.50175013733908e-05,0.0004995925071286,WBGene00011721,WBGene00011721,History: N.A.
WBGene00004313,protein_coding,467.959907752858,1.11291212391251,0.257193925903079,4.32713222135695,1.51063287104882e-05,0.0005012589739549,WBGene00004313,WBGene00004313,History: N.A.
WBGene00003523,protein_coding,578.553264679416,-1.32684198114866,0.307853284258958,-4.30998156911835,1.63268152810071e-05,0.0005401109198293,WBGene00003523,WBGene00003523,History: N.A.
WBGene00004120,protein_coding,216.123191731988,-1.52292902573983,0.353433093284806,-4.30895989842301,1.64024102845938e-05,0.0005401109198293,WBGene00004120,WBGene00004120,History: N.A.
WBGene00013524,protein_coding,110.606567210122,-1.59523486625322,0.370175589668599,-4.3094004866214,1.63697696572069e-05,0.0005401109198293,WBGene00013524,WBGene00013524,History: N.A.
