# Table S2. mRNAs significantly upregulated 1.3 fold or greater in wild type gonads relative to whole animals.
# * mean reads across all libraries
gene_id,public_name,baseMean*,fold_change,pvalue_adj,Input,Suggested Match,History
R05D3.3,R05D3.3,106.675537290816,1.7729,0.0012386427047257,R05D3.3,WBGene00019878,Public name for WBGene00019878. History: N.A.
Y47H9C.10,fbxa-216,94.9178847307737,1.77277,0.0022995599015971,Y47H9C.10,WBGene00012953,Sequence name for WBGene00012953(fbxa-216). History: N.A.
Y75B12B.4,bath-36,189.908695811736,1.77246,1.48146828507169e-05,Y75B12B.4,WBGene00013569,Sequence name for WBGene00013569(bath-36). History: N.A.
Y54E5A.6,dus-2,782.14217089644,1.77243,2.13203229950937e-16,Y54E5A.6,WBGene00013201,Sequence name for WBGene00013201(dus-2). History: N.A.
T27C5.9,Transposon,200.187785590891,1.7722,3.30384595694989e-05,T27C5.9,,Sequence name for Suppressed gene WBGene00012082. Molecular name for Suppressed gene WBGene00012082. Public name for Suppressed gene WBGene00012082. History of WBGene00012082: Killed on 2005-11-21; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
F55A12.10,zhp-1,705.715368532252,1.77185,2.4905657325901004e-16,F55A12.10,WBGene00018867,Sequence name for WBGene00018867(zhp-1). History: N.A.
C37A2.6,C37A2.6,82.7474253060702,1.77167,0.0105572727164429,C37A2.6,WBGene00016492,Public name for WBGene00016492. History: N.A.
K03E5.3,cdk-2,506.397502579355,1.77065,1.3030852056868202e-09,K03E5.3,WBGene00019362,Sequence name for WBGene00019362(cdk-2). History: N.A.
Y73B6BL.288,Y73B6BL.288,110.4807531071,1.77061,0.0007880380157759,Y73B6BL.288,WBGene00219218,Public name for WBGene00219218. History: N.A.
F10E7.5,F10E7.5,2817.43376275753,1.77049,2.21035428984357e-16,F10E7.5,WBGene00017347,Public name for WBGene00017347. History: N.A.
T07D3.1,fbxa-200,82.3396853686979,1.7703,0.0151984850633579,T07D3.1,WBGene00020304,Sequence name for WBGene00020304(fbxa-200). History: N.A.
C43H8.1,arch-1,569.125693372617,1.77008,2.31041946466859e-09,C43H8.1,WBGene00016621,Sequence name for WBGene00016621(arch-1). History: N.A.
Y41E3.10,eef-1B.2,14193.7362601749,1.76947,1.9325896390072702e-44,Y41E3.10,WBGene00012768,Sequence name for WBGene00012768(eef-1B.2). History: N.A.
Y71F9B.7,plk-2,3873.18685432527,1.76934,3.87992680432291e-24,Y71F9B.7,WBGene00004043,Sequence name for WBGene00004043(plk-2). History: N.A.
F14D2.14,F14D2.14,160.75443955006,1.76897,5.7782380224421e-05,F14D2.14,WBGene00017462,Public name for WBGene00017462. History: N.A.
Y111B2A.2,Y111B2A.2,1101.25875555108,1.76893,1.19953023533896e-14,Y111B2A.2,WBGene00013728,Public name for WBGene00013728. History: N.A.
Y71F9B.4,snr-7,1513.69411717576,1.76884,1.95553636159907e-08,Y71F9B.4,WBGene00004920,Sequence name for WBGene00004920(snr-7). History: N.A.
F33D4.8,mrps-24,1141.52807261454,1.76881,5.37912261639279e-08,F33D4.8,WBGene00023487,Sequence name for WBGene00023487(mrps-24). History: N.A.
Y111B2A.12,Y111B2A.12,2478.8741386001,1.76864,5.933086876835741e-23,Y111B2A.12,WBGene00013735,Public name for WBGene00013735. History: N.A.
C29G2.1,C29G2.1,124.991047322154,1.76787,0.0041063402204605,C29G2.1,WBGene00016230,"Public name for Dead gene WBGene00016229. History of WBGene00016229: Merged into ""WBGene00016230"" on 2015-09-09"
Y39G10AR.21,nsun-4,924.176585272272,1.76775,1.02808363262868e-15,Y39G10AR.21,WBGene00021476,Sequence name for WBGene00021476(nsun-4). History: N.A.
Y54E5B.1,smp-1,451.589415263106,1.7661,6.91103124912554e-10,Y54E5B.1,WBGene00004889,Sequence name for WBGene00004889(smp-1). History: N.A.
Y71F9AL.8,Y71F9AL.8,333.692926762604,1.76545,1.99834776219713e-08,Y71F9AL.8,WBGene00022113,Public name for WBGene00022113. History: N.A.
C01G10.8,ahsa-1,6807.05309931296,1.76497,2.6286788144003597e-30,C01G10.8,WBGene00007235,Sequence name for WBGene00007235(ahsa-1). History: N.A.
C06A5.8,C06A5.8,1157.71839584093,1.76482,3.24179605848432e-21,C06A5.8,WBGene00015505,Public name for WBGene00015505. History: N.A.
Y45G5AM.2,pid-5,2343.29035558676,1.76475,7.699864891040719e-12,Y45G5AM.2,WBGene00021555,Sequence name for WBGene00021555(pid-5). History: N.A.
W02D9.4,W02D9.4,441.763821953836,1.76453,1.18279597542458e-09,W02D9.4,WBGene00012210,Public name for WBGene00012210. History: N.A.
VY35H6BL.1,VY35H6BL.1,59.6497748866366,1.76407,0.0245545730490123,VY35H6BL.1,WBGene00021342,"Public name for Dead gene WBGene00012160. History of WBGene00012160: Merged into ""WBGene00021342"" on 2013-10-17"
Y54H5A.1,Y54H5A.1,6981.16652454735,1.76386,4.57446859868423e-42,Y54H5A.1,WBGene00021899,Public name for WBGene00021899. History: N.A.
C01G8.6,hpo-32,607.345954277421,1.76183,4.04070891586757e-12,C01G8.6,WBGene00015313,Sequence name for WBGene00015313(hpo-32). History: N.A.
F25H2.12,F25H2.12,1138.78468358091,1.76126,3.11311683982467e-14,F25H2.12,WBGene00009123,Public name for WBGene00009123. History: N.A.
F44B9.8,F44B9.8,4594.665296888,1.76112,7.680774810253531e-31,F44B9.8,WBGene00018409,Public name for WBGene00018409. History: N.A.
C39E9.13,rfc-3,3966.73374374068,1.76001,9.01646700885327e-33,C39E9.13,WBGene00004339,Sequence name for WBGene00004339(rfc-3). History: N.A.
C14B9.4,plk-1,7222.35027273529,1.75914,2.596589555337e-32,C14B9.4,WBGene00004042,Sequence name for WBGene00004042(plk-1). History: N.A.
B0513.3,rpl-29,9081.66958029524,1.75856,0.0057453253106312,B0513.3,WBGene00004443,Sequence name for WBGene00004443(rpl-29). History: N.A.
K07E8.7,K07E8.7,891.617598282451,1.75855,3.1671498980391604e-17,K07E8.7,WBGene00019498,Public name for WBGene00019498. History: N.A.
T28D9.10,snr-3,3373.61538611815,1.75806,7.76556192182645e-15,T28D9.10,WBGene00004916,Sequence name for WBGene00004916(snr-3). History: N.A.
F29G9.7,F29G9.7,169.104361277257,1.75804,5.94106600674826e-05,F29G9.7,WBGene00017933,Public name for WBGene00017933. History: N.A.
Y37D8A.12,enu-3.5,164.488629584226,1.75718,0.0012990278682283,Y37D8A.12,WBGene00012552,Sequence name for WBGene00012552(enu-3.5). History: N.A.
Y67H2A.10,Y67H2A.10,222.150204835986,1.75548,1.77822889794745e-05,Y67H2A.10,WBGene00013465,Public name for WBGene00013465. History: N.A.
Y111B2A.16,taf-7.2,1399.54178387753,1.75491,5.6437383302138494e-11,Y111B2A.16,WBGene00006389,Sequence name for WBGene00006389(taf-7.2). History: N.A.
F37C12.4,rpl-36,15198.1801990909,1.75446,5.0702120394697805e-14,F37C12.4,WBGene00004450,Sequence name for WBGene00004450(rpl-36). History: N.A.
C56A3.10,Pseudogene,50.392457519771,1.7544,0.0385486029587185,C56A3.10,WBGene00077568,Public name for WBGene00077568. History: N.A.
Y39G10AR.13,icp-1,2976.36828237865,1.75407,3.84067060702802e-14,Y39G10AR.13,WBGene00002047,Sequence name for WBGene00002047(icp-1). History: N.A.
C55B7.11,C55B7.11,1421.69865853117,1.75336,1.40261972792128e-12,C55B7.11,WBGene00016947,Public name for WBGene00016947. History: N.A.
K07C5.4,nol-56,8422.12030059838,1.75305,4.13092105075412e-25,K07C5.4,WBGene00010627,Sequence name for WBGene00010627(nol-56). History: N.A.
C26E6.3,ntl-9,347.168751969895,1.75294,3.39969621289534e-08,C26E6.3,WBGene00016139,Sequence name for WBGene00016139(ntl-9). History: N.A.
F59A1.9,Pseudogene,253.967053838098,1.75232,2.06483656887153e-05,F59A1.9,WBGene00010295,Sequence name for WBGene00010295(fbxa-193). History: N.A.
F15D3.7,timm-23,2095.8152303684,1.75208,5.55036880694427e-22,F15D3.7,WBGene00008857,Sequence name for WBGene00008857(timm-23). History: N.A.
F12F6.3,rib-1,1215.3010611594,1.75134,1.39064472299557e-19,F12F6.3,WBGene00004360,Sequence name for WBGene00004360(rib-1). History: N.A.
F36H12.2,F36H12.2,543.658110466707,1.74942,1.06749321991943e-11,F36H12.2,WBGene00018118,Public name for WBGene00018118. History: N.A.
T05B9.1,T05B9.1,5614.60269165709,1.74939,4.9480466996934294e-42,T05B9.1,WBGene00011464,Public name for WBGene00011464. History: N.A.
Y43E12A.1,cyb-2.1,2758.01495598846,1.74842,7.35265713787487e-25,Y43E12A.1,WBGene00000866,Sequence name for WBGene00000866(cyb-2.1). History: N.A.
C17H12.13,anat-1,1808.79056749453,1.74786,3.2288777273952697e-12,C17H12.13,WBGene00015938,Sequence name for WBGene00015938(anat-1). History: N.A.
F59A6.5,F59A6.5,9310.84569016951,1.74697,1.4002953442304098e-30,F59A6.5,WBGene00019087,Public name for WBGene00019087. History: N.A.
F49D11.10,F49D11.10,1613.70021503627,1.74638,1.2912782272847801e-19,F49D11.10,WBGene00045433,Public name for WBGene00045433. History: N.A.
B0414.5,cpb-3,2106.90322959043,1.74608,1.61984636909603e-14,B0414.5,WBGene00000772,Sequence name for WBGene00000772(cpb-3). History: N.A.
C53H9.2,C53H9.2,7918.35704431948,1.74548,9.17384057001411e-20,C53H9.2,WBGene00016907,Public name for WBGene00016907. History: N.A.
ZK418.8,tofu-7,1288.41929074096,1.74446,2.3460349681482e-17,ZK418.8,WBGene00022737,Sequence name for WBGene00022737(tofu-7). History: N.A.
C10G11.6,C10G11.6,337.724684434883,1.74419,2.50250702129424e-07,C10G11.6,WBGene00015686,Public name for WBGene00015686. History: N.A.
C35E7.8,C35E7.8,1099.763209754,1.74364,9.066423622485511e-20,C35E7.8,WBGene00016460,Public name for WBGene00016460. History: N.A.
F57G4.8,fbxa-192,327.09597812532,1.7435,8.25719680042976e-07,F57G4.8,WBGene00010212,Sequence name for WBGene00010212(fbxa-192). History: N.A.
Y46G5A.35,alkb-7,369.296287134219,1.74325,3.7016286105087103e-09,Y46G5A.35,WBGene00012920,Sequence name for WBGene00012920(alkb-7). History: N.A.
F08B4.5,pole-2,1931.51040446231,1.74259,2.93819405048461e-20,F08B4.5,WBGene00017237,Sequence name for WBGene00017237(pole-2). History: N.A.
C14B9.7,rpl-21,19802.7527375802,1.74252,1.83227639994029e-24,C14B9.7,WBGene00004433,Sequence name for WBGene00004433(rpl-21). History: N.A.
W01A11.2,dgtr-1,981.081748993598,1.74238,1.81072408716028e-11,W01A11.2,WBGene00020910,Sequence name for WBGene00020910(dgtr-1). History: N.A.
ZK430.7,ZK430.7,1583.7240308235,1.74225,2.5703428660754002e-25,ZK430.7,WBGene00022742,Public name for WBGene00022742. History: N.A.
M162.9,Pseudogene,164.398327886586,1.74137,0.0006744964933169,M162.9,WBGene00014811,Public name for WBGene00014811. History: N.A.
R12E2.12,mrps-6,1038.06848835512,1.74101,1.26854830707949e-16,R12E2.12,WBGene00020037,Sequence name for WBGene00020037(mrps-6). History: N.A.
C09E7.7,C09E7.7,2844.74163128271,1.74086,9.12373866757807e-32,C09E7.7,WBGene00015641,Public name for WBGene00015641. History: N.A.
F25B5.2,nop-1,3888.37977899016,1.74086,6.46118856588768e-27,F25B5.2,WBGene00017774,Sequence name for WBGene00017774(nop-1). History: N.A.
F55A12.2,F55A12.2,611.830792153494,1.74008,9.73043758890341e-06,F55A12.2,WBGene00018863,Public name for WBGene00018863. History: N.A.
Y39H10A.7,chk-1,2211.06159526094,1.7397,1.70900539728136e-21,Y39H10A.7,WBGene00000498,Sequence name for WBGene00000498(chk-1). History: N.A.
Y55F3AM.12,dcap-1,1055.62402312656,1.73964,9.93590331342522e-15,Y55F3AM.12,WBGene00021929,Sequence name for WBGene00021929(dcap-1). History: Renamed on 2005-12-19
Y39G10AR.7,ekl-7,556.837808755629,1.73875,1.50972414330301e-08,Y39G10AR.7,WBGene00021465,Sequence name for WBGene00021465(ekl-7). History: N.A.
T13F2.6,T13F2.6,1779.13416885972,1.73844,4.1318353602735003e-22,T13F2.6,WBGene00011746,Public name for WBGene00011746. History: N.A.
Y43B11AR.4,rps-4,18704.3354501567,1.7383,1.78410098735205e-26,Y43B11AR.4,WBGene00004473,Sequence name for WBGene00004473(rps-4). History: N.A.
M4.1,M4.1,1699.81684322699,1.73816,1.66935986630942e-13,M4.1,WBGene00019766,Sequence name for WBGene00019766(slmp-1). History: N.A.
C56A3.8,C56A3.8,575.323209056078,1.73799,9.06292088479238e-12,C56A3.8,WBGene00008346,Public name for WBGene00008346. History: N.A.
T05C3.3,Transposon,96.271858759986,1.73717,0.0046321931912511,T05C3.3,,Sequence name for Suppressed gene WBGene00020255. Molecular name for Suppressed gene WBGene00020255. Public name for Suppressed gene WBGene00020255. History of WBGene00020255: Suppressed on 2007-07-26. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
WBTransposon00000275,Transposon,96.271858759986,1.73717,0.0046321931912511,,,
T26A5.8,T26A5.8,398.047246787185,1.73701,6.68218788476521e-07,T26A5.8,WBGene00020823,Public name for WBGene00020823. History: N.A.
Y48A6B.3,Y48A6B.3,2047.30645298776,1.73683,1.1960342839042299e-26,Y48A6B.3,WBGene00012964,Public name for WBGene00012964. History: N.A.
F31E3.6,F31E3.6,657.452905689016,1.7366,1.55123623640142e-07,F31E3.6,WBGene00017952,Public name for WBGene00017952. History: N.A.
Y18D10A.18,Pseudogene,51.6221208707308,1.73654,0.0215224060925198,Y18D10A.18,WBGene00012485,Sequence name for WBGene00012485(fbxa-121). History: N.A.
Y102A5C.2,Y102A5C.2,286.824489155936,1.73654,3.3120898711361e-07,Y102A5C.2,WBGene00013611,Public name for WBGene00013611. History: N.A.
T01E8.4,mec-15,1914.62040333117,1.73587,2.1439722249818397e-22,T01E8.4,WBGene00003177,"Sequence name for WBGene00003177(mec-15). History: N.A.. Public name for Dead gene WBGene00011332. History of WBGene00011332: Merged into ""WBGene00003177"" on 2010-02-12"
ZK1127.11,him-14,2135.91191831287,1.7353,1.49101064254416e-20,ZK1127.11,WBGene00001872,Sequence name for WBGene00001872(him-14). History: N.A.
F30F8.1,F30F8.1,2349.81138827804,1.73491,1.14844361959898e-25,F30F8.1,WBGene00009270,Public name for WBGene00009270. History: N.A.
Y110A7A.13,chp-1,2079.73503409686,1.73488,8.366542388107021e-25,Y110A7A.13,WBGene00000502,Sequence name for WBGene00000502(chp-1). History: N.A.
F42H10.2,F42H10.2,782.247832780641,1.73468,7.56517358686276e-09,F42H10.2,WBGene00018366,Public name for WBGene00018366. History: N.A.
F53G12.1,rab-11.1,506.437858727345,1.73468,1.19667439684354e-06,F53G12.1,WBGene00004274,Sequence name for WBGene00004274(rab-11.1). History: N.A.
M04B2.1,mep-1,3044.96623479109,1.73465,7.907271404415971e-25,M04B2.1,WBGene00003218,Sequence name for WBGene00003218(mep-1). History: N.A.
C27H6.2,ruvb-1,4900.95557407171,1.7346,6.99930034662038e-27,C27H6.2,WBGene00007784,Sequence name for WBGene00007784(ruvb-1). History: N.A.
F28F8.3,lsm-5,678.817489068526,1.73398,4.10407677777763e-10,F28F8.3,WBGene00003079,Sequence name for WBGene00003079(lsm-5). History: N.A.
C16A3.2,C16A3.2,673.73966007844,1.73384,2.57347394769092e-09,C16A3.2,WBGene00015807,Public name for WBGene00015807. History: N.A.
Y43F4B.3,set-25,1336.11521484627,1.73253,1.3490086635331e-11,Y43F4B.3,WBGene00012802,Sequence name for WBGene00012802(set-25). History: N.A.
F59H6.1,bath-19,197.644566190964,1.73053,0.0001599960417045,F59H6.1,WBGene00019132,Sequence name for WBGene00019132(bath-19). History: N.A.
Y54F10AM.11,Y54F10AM.11,888.491167532154,1.73042,1.05898821113756e-12,Y54F10AM.11,WBGene00021853,Public name for WBGene00021853. History: N.A.
Y105C5B.20,Y105C5B.20,146.327210687921,1.73039,0.0001153556394634,Y105C5B.20,WBGene00013659,Public name for WBGene00013659. History: N.A.
F28C6.2,aptf-3,732.669084506683,1.73013,6.86999796016584e-12,F28C6.2,WBGene00009203,Sequence name for WBGene00009203(aptf-3). History: N.A.
C53H9.3,C53H9.3,478.924525180406,1.72966,1.61937084788451e-05,C53H9.3,WBGene00044746,Public name for WBGene00044746. History: N.A.
F31F6.1,F31F6.1,126.839090382269,1.72957,0.0053318683070959,F31F6.1,WBGene00009300,Public name for WBGene00009300. History: N.A.
F28D1.7,rps-23,53625.1965808593,1.72933,1.82101844729187e-20,F28D1.7,WBGene00004492,Sequence name for WBGene00004492(rps-23). History: N.A.
Y106G6H.3,rpl-30,11376.8579559414,1.72856,1.09916425098233e-16,Y106G6H.3,WBGene00004444,Sequence name for WBGene00004444(rpl-30). History: N.A.
Y48C3A.10,mrpl-20,1195.28099257744,1.72808,2.09406738810545e-12,Y48C3A.10,WBGene00012992,Sequence name for WBGene00012992(mrpl-20). History: N.A.
W03F9.5,ttb-1,397.179396792739,1.72722,3.1566778490344904e-09,W03F9.5,WBGene00006648,Sequence name for WBGene00006648(ttb-1). History: N.A.
Y62E10A.20,Y62E10A.20,369.484931175513,1.7271,3.42287043531744e-07,Y62E10A.20,WBGene00044745,Public name for WBGene00044745. History: N.A.
F21F3.4,F21F3.4,649.491459888261,1.72698,4.20533085113972e-14,F21F3.4,WBGene00017674,Public name for WBGene00017674. History: N.A.
T03D8.2,mrps-12,785.861196617431,1.72691,4.38073018304874e-08,T03D8.2,WBGene00011391,Sequence name for WBGene00011391(mrps-12). History: N.A.
C47E12.7,rrp-1,1576.16239743131,1.72682,7.109179250525131e-14,C47E12.7,WBGene00008151,Sequence name for WBGene00008151(rrp-1). History: N.A.
Y73B6BL.23,Y73B6BL.23,447.07745454708,1.72676,7.09899154054348e-08,Y73B6BL.23,WBGene00022244,Public name for WBGene00022244. History: N.A.
B0412.4,rps-29,5964.87413750508,1.72568,3.37224162868246e-19,B0412.4,WBGene00004498,Sequence name for WBGene00004498(rps-29). History: N.A.
VF36H2L.1,aph-1,654.779225032487,1.72561,3.92165302954374e-08,VF36H2L.1,WBGene00000147,Sequence name for WBGene00000147(aph-1). History: N.A.
C07H6.2,C07H6.2,463.310788683028,1.72478,1.31729939487437e-06,C07H6.2,WBGene00015579,Public name for WBGene00015579. History: N.A.
W09D10.3,mrpl-12,1721.10629228397,1.72467,4.344915183430969e-22,W09D10.3,WBGene00012361,Sequence name for WBGene00012361(mrpl-12). History: N.A.
F36F12.8,ztf-28,288.273833069929,1.7245,9.46071483051279e-06,F36F12.8,WBGene00018099,Sequence name for WBGene00018099(ztf-28). History: N.A.
Y39B6A.34,Y39B6A.34,460.375947051988,1.72418,6.24399068593697e-08,Y39B6A.34,WBGene00012693,Public name for WBGene00012693. History: N.A.
C06G3.11,tin-9.1,657.246964508189,1.72383,5.35096394110926e-05,C06G3.11,WBGene00006572,Sequence name for WBGene00006572(tin-9.1). History: N.A.
Y71F9AL.10,Y71F9AL.10,245.73185993542,1.72369,1.67405856634107e-05,Y71F9AL.10,WBGene00022115,Public name for WBGene00022115. History: N.A.
F13B10.2,rpl-3,31829.9777644369,1.72287,9.47199245447208e-41,F13B10.2,WBGene00004414,Sequence name for WBGene00004414(rpl-3). History: N.A.
C01F6.8,icln-1,1995.21592627386,1.7221,4.53400875893766e-13,C01F6.8,WBGene00002046,Sequence name for WBGene00002046(icln-1). History: Renamed on 2010-11-16
C01G5.2,prg-2,5669.05934455561,1.72193,1.0287677614442e-14,C01G5.2,WBGene00004179,"Sequence name for WBGene00004179(prg-2). History: Renamed on 2007-11-05. Public name for Dead gene WBGene00015304. History of WBGene00015304: Merged into ""WBGene00004179"" on 2007-11-05"
F10G8.6,nubp-1,3091.79134127343,1.72106,1.1748870699754501e-25,F10G8.6,WBGene00008664,Sequence name for WBGene00008664(nubp-1). History: N.A.
F25H2.5,ndk-1,11125.9024677811,1.72063,1.69688681471443e-26,F25H2.5,WBGene00009119,Sequence name for WBGene00009119(ndk-1). History: N.A.
ZK616.5,ZK616.5,243.179178376269,1.72025,1.05707416023152e-05,ZK616.5,WBGene00022775,Public name for WBGene00022775. History: N.A.
M18.3,M18.3,1660.62541995432,1.72,1.53251551826764e-20,M18.3,WBGene00010889,Public name for WBGene00010889. History: N.A.
F52C6.2,F52C6.2,747.888781749351,1.71982,2.72395910672789e-12,F52C6.2,WBGene00018659,Public name for WBGene00018659. History: N.A.
ZK512.2,ZK512.2,2535.44878801936,1.71823,1.34385705337408e-16,ZK512.2,WBGene00013983,Public name for WBGene00013983. History: N.A.
T26A5.2,T26A5.2,2086.10389844899,1.71765,2.1061965812678898e-18,T26A5.2,WBGene00020819,Public name for WBGene00020819. History: N.A.
D1014.8,spr-1,3000.18794017039,1.71589,1.50505685188496e-19,D1014.8,WBGene00005006,Sequence name for WBGene00005006(spr-1). History: Renamed on 2007-02-07
K11H3.6,mrpl-36,450.860724040396,1.71571,0.0006170328324902,K11H3.6,WBGene00010783,Sequence name for WBGene00010783(mrpl-36). History: N.A.
C48A7.2,pitr-1,1240.14937602036,1.71531,2.28514639349264e-13,C48A7.2,WBGene00016739,Sequence name for WBGene00016739(pitr-1). History: Renamed on 2016-08-03
B0336.10,rpl-23,41054.4347322177,1.71531,3.33683253760189e-14,B0336.10,WBGene00004435,Sequence name for WBGene00004435(rpl-23). History: N.A.
K01C8.6,mrpl-10,1455.22898244409,1.7152,1.06227180020648e-12,K01C8.6,WBGene00010458,Sequence name for WBGene00010458(mrpl-10). History: N.A.
W02G9.10,W02G9.10,85.3534098621696,1.71499,0.0039168017595415,W02G9.10,WBGene00020955,"Public name for Dead gene WBGene00219305. History of WBGene00219305: Merged into ""WBGene00020955"" on 2015-09-09"
W05B10.1,his-74,609.233941161617,1.71491,7.62140309104202e-11,W05B10.1,WBGene00012276,Sequence name for WBGene00012276(his-74). History: N.A.
F23B2.13,rpb-12,383.448807353906,1.71488,5.43267276205058e-05,F23B2.13,WBGene00009078,Sequence name for WBGene00009078(rpb-12). History: N.A.
R107.7,gst-1,3153.53940426507,1.7145,6.03642975014175e-12,R107.7,WBGene00001749,Sequence name for WBGene00001749(gst-1). History: N.A.
C24G6.8,C24G6.8,2217.42055017353,1.71438,9.68317602552934e-24,C24G6.8,WBGene00016062,"Public name for WBGene00016062. History: Split into cox-16(WBGene00302991). History of WBGene00016062: Split into ""WBGene00302991"" on 2018-03-06"
Y73B6BL.32,lsm-8,781.073950333689,1.71356,3.1909447408818597e-12,Y73B6BL.32,WBGene00003082,Sequence name for WBGene00003082(lsm-8). History: N.A.
F28F8.9,F28F8.9,904.182486374584,1.71338,3.77377606518875e-10,F28F8.9,WBGene00044188,Public name for WBGene00044188. History: N.A.
K11H12.1,K11H12.1,534.900621997663,1.71316,3.06900232857674e-06,K11H12.1,WBGene00019658,Public name for WBGene00019658. History: N.A.
D2096.7,D2096.7,1109.67973884341,1.71293,1.93416216309857e-17,D2096.7,WBGene00017074,Public name for WBGene00017074. History: N.A.
ZK858.1,gld-4,1685.08554731337,1.71196,9.351850469823201e-16,ZK858.1,WBGene00014115,Sequence name for WBGene00014115(gld-4). History: N.A.
F55G1.2,his-59,10814.362502719,1.71166,2.88517439987444e-34,F55G1.2,WBGene00001933,Sequence name for WBGene00001933(his-59). History: N.A.
W02B12.3,rsp-1,3720.25987396301,1.71161,2.8763726117059097e-16,W02B12.3,WBGene00004698,Sequence name for WBGene00004698(rsp-1). History: N.A.
W07E6.1,nol-2,3833.64984899983,1.71026,8.36791177700357e-28,W07E6.1,WBGene00021073,Sequence name for WBGene00021073(nsun-1). History: Renamed on 2017-08-01; Renamed on 2020-06-01
Y62F5A.12,Y62F5A.12,553.838256434412,1.70995,2.11541056612257e-08,Y62F5A.12,WBGene00077453,Public name for WBGene00077453. History: N.A.
F27D4.3,Pseudogene,242.187044299231,1.70993,3.08200741103403e-06,F27D4.3,WBGene00014746,Public name for WBGene00014746. History: N.A.
T28A8.3,T28A8.3,2111.73555917671,1.70976,6.06498519861091e-22,T28A8.3,WBGene00012109,Public name for WBGene00012109. History: N.A.
ZK637.7,lin-9,1063.73789534072,1.70908,1.0997349218096001e-16,ZK637.7,WBGene00002998,Sequence name for WBGene00002998(lin-9). History: N.A.
C48D1.2,ced-3,708.161063798466,1.70844,3.63282727752639e-08,C48D1.2,WBGene00000417,Sequence name for WBGene00000417(ced-3). History: N.A.
F54D7.7,Pseudogene,46031.0500521251,1.70831,0.0093195033726779,F54D7.7,WBGene00023068,Sequence name for WBGene00023068(rpl-41.2). History: N.A.
T07A9.9,nog-1,4220.42939404837,1.70723,5.04343781086534e-25,T07A9.9,WBGene00020297,Sequence name for WBGene00020297(nog-1). History: Renamed on 2005-03-17
R03D7.7,nos-1,632.189080855131,1.70722,7.72102259310351e-10,R03D7.7,WBGene00003783,Sequence name for WBGene00003783(nos-1). History: N.A.
W05F2.3,W05F2.3,1038.45345023264,1.7069,1.9753143653605e-08,W05F2.3,WBGene00021035,Public name for WBGene00021035. History: N.A.
W03D2.4,pcn-1,3810.8084484558,1.70635,8.81598519876766e-16,W03D2.4,WBGene00003955,Sequence name for WBGene00003955(pcn-1). History: N.A.
F43D9.6,urm-1,413.785365005548,1.70608,0.0001822529049066,F43D9.6,WBGene00185048,Sequence name for WBGene00185048(urm-1). History: N.A.
T23D8.3,T23D8.3,5814.32740859753,1.70578,3.05908362680772e-27,T23D8.3,WBGene00011944,Public name for WBGene00011944. History: N.A.
C43H8.2,mafr-1,552.508035922849,1.70553,3.01772176483699e-10,C43H8.2,WBGene00016622,Sequence name for WBGene00016622(mafr-1). History: N.A.
F32D1.1,figl-1,1287.36842266062,1.70449,1.2320602314476699e-18,F32D1.1,WBGene00017981,Sequence name for WBGene00017981(figl-1). History: N.A.
F56A8.4,F56A8.4,1099.91191134494,1.70425,1.9102141405384e-09,F56A8.4,WBGene00010140,Public name for WBGene00010140. History: N.A.
K04G2.2,aho-3,1065.65968174395,1.70422,1.9244446233542902e-14,K04G2.2,WBGene00045192,"Sequence name for WBGene00045192(aho-3). History: N.A.. Public name for Dead gene WBGene00010561. History of WBGene00010561: Merged into ""WBGene00045192"" on 2012-04-27"
Y65B4A.6,Y65B4A.6,1881.49497243564,1.70413,2.6802617833148e-26,Y65B4A.6,WBGene00022029,Public name for WBGene00022029. History: N.A.
ZK593.7,lsm-7,1292.33412615974,1.70318,4.01860679497784e-06,ZK593.7,WBGene00003081,Sequence name for WBGene00003081(lsm-7). History: N.A.
T20D3.6,T20D3.6,714.507503347683,1.70255,9.07794342728509e-12,T20D3.6,WBGene00011859,Public name for WBGene00011859. History: N.A.
C38D4.4,C38D4.4,3774.73249436917,1.70207,5.50582020040791e-25,C38D4.4,WBGene00008005,Sequence name for WBGene00008005(mip-1). History: Renamed on 2021-12-09
ZC404.3,spe-39,1346.11681580094,1.70172,1.4332353161248899e-11,ZC404.3,WBGene00004975,Sequence name for WBGene00004975(spe-39). History: N.A.
R151.3,rpl-6,33510.8934454653,1.70163,3.75187040587052e-33,R151.3,WBGene00004417,Sequence name for WBGene00004417(rpl-6). History: N.A.
EEED8.1,tofu-6,3771.88290321393,1.70155,8.382537481522719e-30,EEED8.1,WBGene00017132,Sequence name for WBGene00017132(tofu-6). History: Renamed on 2006-10-16; Renamed on 2014-03-28; Renamed on 2014-09-02; Renamed on 2015-03-25; Renamed on 2015-03-25
Y39A1A.14,Y39A1A.14,1705.73625529054,1.7012,1.3093962600536199e-11,Y39A1A.14,WBGene00012652,Public name for WBGene00012652. History: N.A.
Y49A3A.3,Y49A3A.3,900.03090068082,1.70104,8.08144226665956e-12,Y49A3A.3,WBGene00013026,Public name for WBGene00013026. History: N.A.
