...1,baseMean,log2FoldChange,pvalue,padj,Input,Suggested Match,History
wdfy-3,1972.17809493932,1.57812934887644,6.48763916989263e-06,0.0008450518634647,wdfy-3,WBGene00007752,"Public name for WBGene00007752. History: Split into C26H9A.4(WBGene00303042). History of WBGene00007752: Split into ""WBGene00303042"" on 2018-03-02"
set-16,996.09599255458,1.21773768816718,6.68549221072946e-06,0.0008659034402879,set-16,WBGene00011729,Public name for WBGene00011729. History: Renamed on 2007-05-03
ZC8.6,12347.0570790645,1.60270387575531,7.08993127950462e-06,0.0009088137136065,ZC8.6,WBGene00022501,Public name for WBGene00022501. History: N.A.
snrp-200,975.310979193125,1.51769668905045,7.0960809044964e-06,0.0009088137136065,snrp-200,WBGene00012896,Public name for WBGene00012896. History: Renamed on 2005-03-17
F07H5.8,26.5251987785106,2.22757992457244,7.46894727870687e-06,0.0009512534242464,F07H5.8,WBGene00008559,Sequence name for WBGene00008559(appg-2). History: N.A.
ina-1,612.49389578799,1.09728505369041,7.5787444696578e-06,0.0009585630893823,ina-1,WBGene00002081,Public name for WBGene00002081. History: N.A.
pap-1,606.455852271816,0.976289352763813,7.60996651112718e-06,0.0009585630893823,pap-1,WBGene00012528,Public name for WBGene00012528. History: N.A.
gst-24,87.7982425915752,-1.77187350414741,7.70513959366457e-06,0.0009652476786052,gst-24,WBGene00001772,Public name for WBGene00001772. History: N.A.
Y32H12A.8,577.333144781247,1.26967472106711,7.81877449557789e-06,0.000969593959475,Y32H12A.8,WBGene00021316,Public name for WBGene00021316. History: N.A.
xrn-2,123.752099640197,1.26424177627625,7.82442235563319e-06,0.000969593959475,xrn-2,WBGene00006964,Public name for WBGene00006964. History: N.A.
rps-21,243.510063874724,-1.0736208551658,7.94790715349019e-06,0.0009796009220094,rps-21,WBGene00004490,Public name for WBGene00004490. History: N.A.
Y41E3.11,332.257007475417,1.21748694043434,8.03714950260589e-06,0.0009853029537285,Y41E3.11,WBGene00012769,Sequence name for WBGene00012769(hrpu-1). History: N.A.
F33H1.4,150.997945732028,1.324741109727,8.15953131249882e-06,0.0009949854007395,F33H1.4,WBGene00009365,Public name for WBGene00009365. History: N.A.
C25H3.11,22.9550701499241,2.15654143445706,8.75859441003513e-06,0.0010623850626987,C25H3.11,WBGene00016120,Public name for WBGene00016120. History: N.A.
pod-1,200.29519514105,1.3389046328317,9.5457401510921e-06,0.0011457387066166,pod-1,WBGene00004075,Public name for WBGene00004075. History: N.A.
rps-25,886.988843880367,-0.951183810326422,9.52281423200181e-06,0.0011457387066166,rps-25,WBGene00004494,Public name for WBGene00004494. History: N.A.
ZC247.1,6324.70933914134,1.843469729834,9.62825799393317e-06,0.001149624033911,ZC247.1,WBGene00013859,Public name for WBGene00013859. History: N.A.
ptr-24,74.9237509651762,1.41053023688826,1.08823636336047e-05,0.0012926330896393,ptr-24,WBGene00004238,Public name for WBGene00004238. History: N.A.
M05D6.9,51.1651604608167,1.56329702541403,1.09825298241397e-05,0.0012978066815381,M05D6.9,WBGene00010881,Public name for WBGene00010881. History: N.A.
C44B11.6,2331.62338859692,-1.11765493292043,1.10510800521276e-05,0.0012992103086924,C44B11.6,WBGene00016635,Public name for WBGene00016635. History: N.A.
nra-4,677.894267676306,1.087935671768,1.110912942115e-05,0.0012993713876523,nra-4,WBGene00015344,Public name for WBGene00015344. History: N.A.
unc-62,6043.82652372638,1.2712208111057,1.12153281526402e-05,0.0013051339994887,unc-62,WBGene00006796,Public name for WBGene00006796. History: N.A.
ain-1,921.374288945924,0.830116505494231,1.2703446302761e-05,0.001448888091994,ain-1,WBGene00015547,Public name for WBGene00015547. History: N.A.
ndk-1,17860.7894330852,-1.10795171932248,1.2542703077581e-05,0.001448888091994,ndk-1,WBGene00009119,Public name for WBGene00009119. History: N.A.
pde-6,1035.60649941466,1.33943566789887,1.26876159466519e-05,0.001448888091994,pde-6,WBGene00022389,Public name for WBGene00022389. History: N.A.
pqn-15,65.0865263532952,1.47158277104261,1.25991615771398e-05,0.001448888091994,pqn-15,WBGene00004106,Public name for WBGene00004106. History: N.A.
math-41,9.74129683129074,2.36167481390439,1.30722679525045e-05,0.0014803541844917,math-41,WBGene00020360,Public name for WBGene00020360. History: N.A.
unc-77,2635.41043149085,1.41924419631125,1.31084798016063e-05,0.0014803541844917,unc-77,WBGene00006809,Public name for WBGene00006809. History: N.A.
him-1,474.791098795055,1.08640654216648,1.32945899699755e-05,0.0014867242685936,him-1,WBGene00001860,Public name for WBGene00001860. History: N.A.
lfi-1,11933.5546214689,1.57156352831215,1.32870202909123e-05,0.0014867242685936,lfi-1,WBGene00022500,Public name for WBGene00022500. History: N.A.
mgl-2,270.509378306232,1.67478258024463,1.34727572280779e-05,0.0014993347546295,mgl-2,WBGene00003233,"Public name for WBGene00003233. History: Split into maf-1(WBGene00077521). History of WBGene00003233: Split into ""WBGene00077521"" on 2008-01-09"
T11F9.1,7.23501748026057,2.43178747009777,1.37136864889703e-05,0.0015187742162301,T11F9.1,WBGene00011709,Public name for WBGene00011709. History: N.A.
unc-27,215.940125759747,-1.16232692216778,1.43468423782705e-05,0.0015812565457781,unc-27,WBGene00006764,Public name for WBGene00006764. History: N.A.
rbc-1,2097.43915613098,1.47923244094078,1.48669164043129e-05,0.0016307371223391,rbc-1,WBGene00004313,Public name for WBGene00004313. History: N.A.
C12D5.3,3474.14592182254,-1.21251154204335,1.5253603022467e-05,0.0016651849966193,C12D5.3,WBGene00015706,Public name for WBGene00015706. History: N.A.
pxf-1,1115.811788205,1.17055761015124,1.6200314656423e-05,0.0017601526706089,pxf-1,WBGene00004254,Public name for WBGene00004254. History: N.A.
him-4,2374.11431667827,1.34022690596902,1.64604237105779e-05,0.0017799774224764,him-4,WBGene00001863,Public name for WBGene00001863. History: N.A.
vab-3,377.982018047206,1.64357062655686,1.66289039453965e-05,0.0017897540983484,vab-3,WBGene00006870,Public name for WBGene00006870. History: Renamed on 2013-10-08
nrx-1,3406.73476592574,0.950775070061784,1.70003759270588e-05,0.0018211851314384,nrx-1,WBGene00007799,Public name for WBGene00007799. History: N.A.
gei-3,158.655719377675,1.81800044020267,1.72279787645552e-05,0.0018369833171043,gei-3,WBGene00001560,Public name for WBGene00001560. History: N.A.
F07B7.12,256.186506845282,1.50668599349503,1.78097074605068e-05,0.0018815094171987,F07B7.12,WBGene00017190,Public name for WBGene00017190. History: N.A.
trr-1,593.447214528513,1.42633642107055,1.77711756455463e-05,0.0018815094171987,trr-1,WBGene00007028,Public name for WBGene00007028. History: N.A.
gcy-5,243.232569400935,1.34226086593349,1.81006993849726e-05,0.0019034795110114,gcy-5,WBGene00001532,Public name for WBGene00001532. History: N.A.
C01H6.2,55.3941125284311,1.40784988660843,1.85930551452535e-05,0.0019374808600224,C01H6.2,WBGene00007252,Sequence name for WBGene00007252(mlt-2). History: N.A.
C10G8.4,570.774780937015,-1.40954812314945,1.853467601227e-05,0.0019374808600224,C10G8.4,WBGene00015683,Public name for WBGene00015683. History: N.A.
Y39E4B.6,852.81096306931,1.30394103484632,1.91677292012699e-05,0.0019883266603579,Y39E4B.6,WBGene00012717,Public name for WBGene00012717. History: N.A.
nkb-1,506.244496897101,0.818401760841485,1.96692918355172e-05,0.002031164483465,nkb-1,WBGene00007646,Public name for WBGene00007646. History: N.A.
F39E9.6,41.1325461035576,-1.97281859924876,2.0183300818044e-05,0.0020748976289401,F39E9.6,WBGene00018198,Public name for WBGene00018198. History: N.A.
rig-1,537.832394413488,0.954585780570491,2.06115921474275e-05,0.0021000922221323,rig-1,WBGene00004369,Public name for WBGene00004369. History: N.A.
syd-2,437.398896952847,1.24324179073473,2.0545137233171e-05,0.0021000922221323,syd-2,WBGene00006364,Public name for WBGene00006364. History: Renamed on 2008-01-14
xpo-2,78.1394415049397,1.41746374077407,2.18619983265895e-05,0.0022176385470666,xpo-2,WBGene00002079,Public name for WBGene00002079. History: Renamed on 2008-01-30
C53D6.6,236.150869404357,1.3160877681907,2.29500792055594e-05,0.0023177557964204,C53D6.6,WBGene00008283,Public name for WBGene00008283. History: N.A.
Y34B4A.4,402.308276786494,0.939233227318753,2.35556870562082e-05,0.0023684830077349,Y34B4A.4,WBGene00021320,Public name for WBGene00021320. History: N.A.
his-35,1481.87311401737,-0.918845963012548,2.40850199036761e-05,0.0024111313593527,his-35,WBGene00001909,Public name for WBGene00001909. History: N.A.
rps-12,848.30174520284,-1.15437967958806,2.48401723306524e-05,0.0024759171768704,rps-12,WBGene00004481,Public name for WBGene00004481. History: N.A.
Y79H2A.3,691.412743785777,1.20263824013905,2.63059616180779e-05,0.0025994145262691,Y79H2A.3,WBGene00013580,Public name for WBGene00013580. History: N.A.
gei-8,1049.22060185106,1.23874548457223,2.62552701266464e-05,0.0025994145262691,gei-8,WBGene00001565,Public name for WBGene00001565. History: N.A.
C34B2.6,172.033662890526,1.14889999564094,2.69501938285897e-05,0.0026516446073837,C34B2.6,WBGene00016391,Sequence name for WBGene00016391(lonp-1). History: N.A.
F59E12.9,433.759095704925,1.07647243678637,2.77666628586912e-05,0.002720302333485,F59E12.9,WBGene00019124,Public name for WBGene00019124. History: N.A.
lron-15,100.731955174456,1.37787079665895,2.79506431618164e-05,0.0027266744446154,lron-15,WBGene00016974,Public name for WBGene00016974. History: N.A.
ark-1,208.960567839194,0.985485108010978,2.82556616093507e-05,0.0027447501796371,ark-1,WBGene00000186,Public name for WBGene00000186. History: N.A.
ephx-1,225.154872592561,1.23843785004619,2.83926553111763e-05,0.0027464203502477,ephx-1,WBGene00019487,Public name for WBGene00019487. History: Renamed on 2006-06-29; Renamed on 2012-12-21
C33D12.2,83.567467235658,1.68231286757172,2.87818410511376e-05,0.0027723685130139,C33D12.2,WBGene00016343,Sequence name for WBGene00016343(cnnm-3). History: N.A.
eef-1B.1,3405.01665032049,-1.06627173700718,2.89612963284568e-05,0.0027779820850622,eef-1B.1,WBGene00018846,Public name for WBGene00018846. History: N.A.
arrd-4,26.7641394224152,1.80246177585518,2.92415176376645e-05,0.002793174132681,arrd-4,WBGene00014159,Public name for WBGene00014159. History: N.A.
lin-13,1199.52540918652,1.31702529976086,2.94163058476459e-05,0.0027982108363372,lin-13,WBGene00003002,Public name for WBGene00003002. History: N.A.
cnt-1,228.677715219198,1.22381217968837,2.97605576607341e-05,0.002819259439555,cnt-1,WBGene00000565,Public name for WBGene00000565. History: Renamed on 2014-12-10
Y75B8A.13,581.480062865395,1.51334701119866,2.99929195256441e-05,0.0028295789305571,Y75B8A.13,WBGene00013549,Public name for WBGene00013549. History: N.A.
T20F5.6,288.159261327873,1.18851726174955,3.04416098377296e-05,0.0028601389570899,T20F5.6,WBGene00020628,Public name for WBGene00020628. History: N.A.
E01G4.3,2659.98282035016,-1.35904901447646,3.11563055142119e-05,0.0028685072446317,E01G4.3,WBGene00008446,Public name for WBGene00008446. History: N.A.
F40D4.16,11.0018400219706,-2.22642673713864,3.09503008215593e-05,0.0028685072446317,F40D4.16,WBGene00194681,Public name for WBGene00194681. History: N.A.
F59A6.12,86.137201862444,-1.40212122646206,3.10542885848313e-05,0.0028685072446317,F59A6.12,WBGene00044665,Public name for WBGene00044665. History: N.A.
gst-1,1102.68080399529,-0.930221976751005,3.09121684233961e-05,0.0028685072446317,gst-1,WBGene00001749,Public name for WBGene00001749. History: N.A.
ptp-3,8679.73836958397,1.37005907336846,3.09039173585238e-05,0.0028685072446317,ptp-3,WBGene00004215,Public name for WBGene00004215. History: Renamed on 2015-07-01
ndx-8,735.711714471357,1.64850859742082,3.16308192798272e-05,0.0029005461279601,ndx-8,WBGene00003585,Public name for WBGene00003585. History: N.A.
ptc-2,73.8783109075338,1.69263553909761,3.22830882951343e-05,0.0029485649369161,ptc-2,WBGene00004209,Public name for WBGene00004209. History: N.A.
C10C5.1,1619.47526266149,1.71643367777656,3.35630212949763e-05,0.0030533026316957,C10C5.1,WBGene00007505,Sequence name for WBGene00007505(pezo-1). History: N.A.
ubl-1,667.838274562198,-1.05887142250831,3.44044581536309e-05,0.0031174790639209,ubl-1,WBGene00006725,Public name for WBGene00006725. History: N.A.
vhp-1,2818.25629358266,1.23912110546053,3.48433435652923e-05,0.0031448175245445,vhp-1,WBGene00006923,Public name for WBGene00006923. History: N.A.
mex-5,57.6987766180412,-1.37881970118569,3.54660038368217e-05,0.0031884632861142,mex-5,WBGene00003230,Public name for WBGene00003230. History: N.A.
F55C9.6,10.2910038383121,2.14415906233047,3.58328011443167e-05,0.0032088553368494,F55C9.6,WBGene00010103,Public name for WBGene00010103. History: N.A.
ten-1,2210.21581575338,1.72813405705649,3.60476343660921e-05,0.0032155331433566,ten-1,WBGene00006498,Public name for WBGene00006498. History: Renamed on 2005-07-26; Renamed on 2010-08-17
cdh-4,1791.63617399846,1.33454536715684,3.73331838276377e-05,0.00330449127123,cdh-4,WBGene00000396,Public name for WBGene00000396. History: N.A.
plc-1,3440.83719940748,1.47987756447743,3.72057175991835e-05,0.00330449127123,plc-1,WBGene00004036,Public name for WBGene00004036. History: Renamed on 2019-05-20
anc-1,3378.09638184452,1.39840861792941,3.75061100804446e-05,0.0033070291292084,anc-1,WBGene00000140,Public name for WBGene00000140. History: N.A.
nhr-135,83.3524584183168,1.39785700436543,3.89283151836577e-05,0.0034192782589477,nhr-135,WBGene00003725,"Public name for WBGene00003725. History: Split into nhr-286(WBGene00044699). History of WBGene00003725: Split into ""WBGene00044699"" on 2005-12-21"
tag-170,257.597296228139,-0.97489375293456,4.11249515468505e-05,0.0035984332603494,tag-170,WBGene00006515,Other name for WBGene00006515(txdc-9). History: N.A.
F46F11.7,42.5123227998124,-1.9844685397646,4.12964201243873e-05,0.0035996974576105,F46F11.7,WBGene00018510,Public name for WBGene00018510. History: N.A.
H03A11.2,2185.45053079581,1.87101040616175,4.20004919170565e-05,0.0036472018075701,H03A11.2,WBGene00010357,Public name for WBGene00010357. History: N.A.
rict-1,275.547100350115,1.09975699032199,4.31454318497797e-05,0.0037324868873818,rict-1,WBGene00009245,Public name for WBGene00009245. History: Renamed on 2009-04-22
sop-3,302.341161400811,0.966499924924792,4.44385121714188e-05,0.0038298980884578,sop-3,WBGene00004946,Public name for WBGene00004946. History: N.A.
Y51H7C.1,24.8927191688387,-1.7221700219278,4.55875953830989e-05,0.0039142158208147,Y51H7C.1,WBGene00021779,Public name for WBGene00021779. History: N.A.
dlc-6,123.173654734425,1.99469882384924,4.58733036321579e-05,0.0039240503200269,dlc-6,WBGene00013712,Public name for WBGene00013712. History: N.A.
rpl-15,854.469700502955,-0.918063862199719,4.99649287515889e-05,0.0042581635376586,rpl-15,WBGene00004427,Public name for WBGene00004427. History: N.A.
C52B9.8,510.441368650805,0.864983024707441,5.04816188278857e-05,0.0042749498363363,C52B9.8,WBGene00016868,Public name for WBGene00016868. History: N.A.
nhr-105,412.307214925299,-1.12701142245348,5.05348486650889e-05,0.0042749498363363,nhr-105,WBGene00003695,Public name for WBGene00003695. History: N.A.
che-3,125.131662518229,1.3616998441153,5.09281687868565e-05,0.0042923833435245,che-3,WBGene00000485,Public name for WBGene00000485. History: Renamed on 2011-09-22
F10C2.4,308.229572738852,1.38739616615803,5.12104254149911e-05,0.0043003626470281,F10C2.4,WBGene00008645,Public name for WBGene00008645. History: N.A.
Y53F4B.14,260.072218417494,-1.03625693064747,5.15363115033019e-05,0.0043119340920189,Y53F4B.14,WBGene00013161,Public name for WBGene00013161. History: N.A.
F13D2.1,455.890255944604,1.03435567959939,5.33657426323427e-05,0.004448762363078,F13D2.1,WBGene00008735,Public name for WBGene00008735. History: N.A.
scpl-1,422.681719392195,0.901457318803432,5.46753344411764e-05,0.0045414204422607,scpl-1,WBGene00007054,Public name for WBGene00007054. History: Renamed on 2007-02-02
col-179,3074.99379346995,-0.943060792823164,5.6094382681473e-05,0.0046424683139811,col-179,WBGene00000752,Public name for WBGene00000752. History: N.A.
F42H10.5,596.498700318622,1.20328052648011,5.69811287733036e-05,0.0046718360336406,F42H10.5,WBGene00018369,Sequence name for WBGene00018369(mig-39). History: N.A.
Y69A2AR.31,901.21396339246,1.122099543585,5.68203035142567e-05,0.0046718360336406,Y69A2AR.31,WBGene00022100,Public name for WBGene00022100. History: N.A.
bet-2,618.969524780598,0.950620596286841,5.70605927772906e-05,0.0046718360336406,bet-2,WBGene00010199,Public name for WBGene00010199. History: N.A.
dpf-3,470.007649609192,1.13271564758542,5.7600651448184e-05,0.004699270229358,dpf-3,WBGene00001056,Public name for WBGene00001056. History: N.A.
C18B2.2,175.309883311681,1.55299069163757,5.91826982073154e-05,0.0047528975441651,C18B2.2,WBGene00015953,Public name for WBGene00015953. History: Renamed on 2012-08-30; Renamed on 2013-08-27
Y39B6A.43,201.960152464529,1.21191994050857,5.87538312586964e-05,0.0047528975441651,Y39B6A.43,WBGene00012701,Public name for WBGene00012701. History: N.A.
ptc-1,978.826229450002,0.880387578091895,5.89784460604345e-05,0.0047528975441651,ptc-1,WBGene00004208,Public name for WBGene00004208. History: N.A.
rpl-36,328.315764182062,-0.960552525373138,5.91706504423677e-05,0.0047528975441651,rpl-36,WBGene00004450,Public name for WBGene00004450. History: N.A.
sea-2,1744.03454545858,1.24317472470756,5.92945996785711e-05,0.0047528975441651,sea-2,WBGene00004751,Public name for WBGene00004751. History: N.A.
D1086.7,291.941985754475,-1.27542083384791,6.11208947538504e-05,0.0048822178126551,D1086.7,WBGene00008394,"Public name for WBGene00008394. History: Split into D1086.18(WBGene00045405). History of WBGene00008394: Split into ""WBGene00045405"" on 2007-05-02"
F36A2.13,1142.65973533199,1.20526622137504,6.15559091095502e-05,0.0048998931122793,F36A2.13,WBGene00009460,Sequence name for WBGene00009460(ubr-5). History: Renamed on 2016-11-04
F35C5.4,9.45086214192597,2.21807599487759,6.34706744314463e-05,0.0050348277209027,F35C5.4,WBGene00009392,Public name for WBGene00009392. History: N.A.
F27D4.6,257.862309492266,0.968913619715387,6.57632323668316e-05,0.0051893039270306,F27D4.6,WBGene00009190,Public name for WBGene00009190. History: N.A.
F49E10.4,162.680861572957,1.19941384642602,6.58707717673252e-05,0.0051893039270306,F49E10.4,WBGene00018641,Public name for WBGene00018641. History: N.A.
set-2,267.052268761581,1.04978791340888,6.61576365201867e-05,0.0051940541685797,set-2,WBGene00004782,Public name for WBGene00004782. History: N.A.
F46C5.2,807.469262916248,-0.909817544093534,6.73025778017003e-05,0.00524939168832,F46C5.2,WBGene00009779,Public name for WBGene00009779. History: N.A.
pgp-2,548.164441762171,1.7360925989636,6.73204430257844e-05,0.00524939168832,pgp-2,WBGene00003996,Public name for WBGene00003996. History: Renamed on 2007-06-13
Y73B3A.17,65.2914501869231,1.3349655904442,6.81210896804808e-05,0.0052938168844916,Y73B3A.17,WBGene00023191,Public name for WBGene00023191. History: N.A.
col-178,4551.14798893341,-0.875591706718228,6.83574288755623e-05,0.0052942366789603,col-178,WBGene00000751,Public name for WBGene00000751. History: N.A.
F16H6.5,9.72448140813785,2.11209503000759,6.97876009698756e-05,0.0053687273564912,F16H6.5,WBGene00008894,"Public name for Dead gene WBGene00008895. History of WBGene00008895: Merged into ""WBGene00008894"" on 2014-09-18"
ptp-4,1225.21053692586,1.04664405712837,6.97311910908442e-05,0.0053687273564912,ptp-4,WBGene00010558,Public name for WBGene00010558. History: N.A.
swsn-7,583.211567745488,0.818577541460171,7.04834228182429e-05,0.0054041219669171,swsn-7,WBGene00007433,Public name for WBGene00007433. History: N.A.
lars-1,378.497616990128,0.931199840772766,7.21319805181169e-05,0.0055120855112594,lars-1,WBGene00003073,Public name for WBGene00003073. History: Renamed on 2010-01-29
polq-1,271.696315014373,0.997277216636055,7.27086977884597e-05,0.0055376973315629,polq-1,WBGene00020964,Public name for WBGene00020964. History: N.A.
K05B2.6,5.05222687808836,2.2204422600372,7.36973524130448e-05,0.0055502725208611,K05B2.6,WBGene00195360,Public name for WBGene00195360. History: N.A.
aman-2,680.603641576801,1.11465360885321,7.3842229830432e-05,0.0055502725208611,aman-2,WBGene00010284,Public name for WBGene00010284. History: N.A.
che-11,278.270217018223,1.82852632220835,7.35785807866816e-05,0.0055502725208611,che-11,WBGene00000490,Public name for WBGene00000490. History: Renamed on 2018-06-11
col-142,1018.1777021021,-0.956645308635152,7.33176022458999e-05,0.0055502725208611,col-142,WBGene00000715,Public name for WBGene00000715. History: N.A.
tsr-1,158.345890371348,1.13667089460364,7.45111828352597e-05,0.0055822511977069,tsr-1,WBGene00006647,Public name for WBGene00006647. History: N.A.
ZC15.1,5.80366987944955,2.21531233431515,7.57343821213942e-05,0.0055996156646,ZC15.1,WBGene00013830,Public name for WBGene00013830. History: N.A.
daf-2,326.43029094502,1.12169746673759,7.53634831552856e-05,0.0055996156646,daf-2,WBGene00000898,Public name for WBGene00000898. History: N.A.
gcn-1,442.363366663801,1.2921099558714,7.57326282267149e-05,0.0055996156646,gcn-1,WBGene00021697,Public name for WBGene00021697. History: N.A.
npp-12,246.680150700088,1.26547432339181,7.55302012812557e-05,0.0055996156646,npp-12,WBGene00003798,Public name for WBGene00003798. History: N.A.
npp-14,133.107417456807,1.21332721277259,7.59642517640396e-05,0.0055996156646,npp-14,WBGene00003800,Public name for WBGene00003800. History: N.A.
cpsf-1,178.578089836464,1.16981062900078,7.6890416248834e-05,0.0056497204887965,cpsf-1,WBGene00022301,Public name for WBGene00022301. History: N.A.
C41H7.6,339.178883222035,-0.863190312683538,8.16801006277164e-05,0.0059634277289503,C41H7.6,WBGene00016576,Sequence name for WBGene00016576(lido-9). History: N.A.
F13H8.14,23.1481656329276,1.8913063636513,8.14876557309683e-05,0.0059634277289503,F13H8.14,WBGene00199174,Public name for WBGene00199174. History: N.A.
mlc-3,1104.27365559558,-1.0108465101244,8.21842569010498e-05,0.0059811875855764,mlc-3,WBGene00003371,Public name for WBGene00003371. History: N.A.
sid-3,337.827890979253,0.896772786309974,8.39520036138947e-05,0.00609050532547,sid-3,WBGene00002207,Public name for WBGene00002207. History: Renamed on 2012-11-07
rpl-23,622.767457613074,-0.983790752041526,8.4472622947877e-05,0.0061089428425239,rpl-23,WBGene00004435,Public name for WBGene00004435. History: N.A.
tag-80,11749.9943156061,1.54415031158966,8.50490043251001e-05,0.0061120640255577,tag-80,WBGene00018468,Other name for WBGene00018468(cla-1). History: Renamed on 2014-01-06; Renamed on 2017-04-28
unc-80,9724.97207222326,1.41125513952408,8.48797600348368e-05,0.0061120640255577,unc-80,WBGene00006812,Public name for WBGene00006812. History: N.A.
rps-24,792.18914048559,-1.01461900249694,8.56331467906281e-05,0.0061348121567973,rps-24,WBGene00004493,Public name for WBGene00004493. History: N.A.
clec-265,26.1215107527073,2.04494467629853,8.68935974332182e-05,0.0062057187574969,clec-265,WBGene00019738,Public name for WBGene00019738. History: N.A.
C44B7.11,73.4456680649983,1.66181784767611,8.87121003522698e-05,0.0062963619212872,C44B7.11,WBGene00016631,Public name for WBGene00016631. History: N.A.
Y53H1B.2,175.804946374577,-1.37825158054113,8.8610458852938e-05,0.0062963619212872,Y53H1B.2,WBGene00013181,Public name for WBGene00013181. History: N.A.
crml-1,215.415279296493,1.03896927326838,8.98840353214165e-05,0.0063598503387144,crml-1,WBGene00010641,Public name for WBGene00010641. History: N.A.
cnt-2,689.717919368966,0.869847255937771,9.09483561422659e-05,0.0063761194634906,cnt-2,WBGene00000566,Public name for WBGene00000566. History: N.A.
hda-4,233.616328000568,1.03573685632524,9.08637818785795e-05,0.0063761194634906,hda-4,WBGene00001837,Public name for WBGene00001837. History: N.A.
rps-27,534.867586069538,-0.972544758313581,9.04708153165589e-05,0.0063761194634906,rps-27,WBGene00004496,Public name for WBGene00004496. History: N.A.
gls-1,241.896265834592,1.17771954655849,9.33867465944292e-05,0.0065271072124307,gls-1,WBGene00007975,Public name for WBGene00007975. History: N.A.
pcm-1,3638.72666269127,-1.02766209842757,9.46679753618436e-05,0.0065965450917029,pcm-1,WBGene00003954,Public name for WBGene00003954. History: N.A.
F54D7.7,1245.32203585072,-1.097678602848,9.63126974855123e-05,0.0066908139086526,F54D7.7,WBGene00023068,Sequence name for WBGene00023068(rpl-41.2). History: N.A.
C28H8.3,1677.21290876837,1.16200997124943,9.72888391473763e-05,0.0067179115585951,C28H8.3,WBGene00016194,Public name for WBGene00016194. History: N.A.
gcy-18,127.144589112155,1.7563155363204,9.71453835484648e-05,0.0067179115585951,gcy-18,WBGene00001543,Public name for WBGene00001543. History: N.A.
C33D9.6,170.358756072666,1.02637889165188,9.82283387883624e-05,0.0067454399156784,C33D9.6,WBGene00007900,Public name for WBGene00007900. History: N.A.
xrn-1,110.836486565085,1.29364401306852,9.82759839405277e-05,0.0067454399156784,xrn-1,WBGene00012730,Public name for WBGene00012730. History: N.A.
F26F2.1,8.34461327280867,2.17833009433901,0.0001014852826665,0.006937043074223,F26F2.1,WBGene00009166,Public name for WBGene00009166. History: N.A.
rgs-6,725.969406841109,0.95215998095013,0.0001016726923855,0.006937043074223,rgs-6,WBGene00004349,Public name for WBGene00004349. History: N.A.
C37A2.7,377.43648470118,-0.993050109588752,0.0001021492846069,0.0069488793757108,C37A2.7,WBGene00016493,Public name for WBGene00016493. History: N.A.
ins-18,1502.7904696252,-1.10405794737709,0.000105459243913,0.0071528200198433,ins-18,WBGene00002101,Public name for WBGene00002101. History: N.A.
F15E6.6,62.5902186599919,1.7085891953725,0.0001078028243797,0.0072902057489875,F15E6.6,WBGene00017487,Public name for WBGene00017487. History: N.A.
unc-83,409.299540371401,1.09382467026811,0.0001085476789427,0.0073189868816521,unc-83,WBGene00006815,Public name for WBGene00006815. History: N.A.
dpy-28,327.471484082538,1.65404312459479,0.0001091371963688,0.0073297424557506,dpy-28,WBGene00001087,Public name for WBGene00001087. History: N.A.
ymel-1,495.42394059569,1.07130717167885,0.000109346648631,0.0073297424557506,ymel-1,WBGene00010842,Public name for WBGene00010842. History: N.A.
hmr-1,2432.88012533214,1.21244343048541,0.0001102532137121,0.0073689647940287,hmr-1,WBGene00001980,Public name for WBGene00001980. History: N.A.
Y9D1A.1,202.169784243711,1.63679585370377,0.0001146702397849,0.0076419047879969,Y9D1A.1,WBGene00021186,Public name for WBGene00021186. History: N.A.
rps-28,229.366582305837,-1.07871459581622,0.0001156392211666,0.007684142449985,rps-28,WBGene00004497,Public name for WBGene00004497. History: N.A.
C36A4.5,43.742235902569,1.37202192517929,0.0001205600815171,0.0079420685884521,C36A4.5,WBGene00007966,Sequence name for WBGene00007966(maph-1.3). History: N.A.
F10F2.2,5620.39224512468,1.25110947529325,0.0001202639353448,0.0079420685884521,F10F2.2,WBGene00008654,Sequence name for WBGene00008654(pfas-1). History: N.A.
nos-3,423.87334998506,0.94295083778611,0.0001200319635063,0.0079420685884521,nos-3,WBGene00003785,Public name for WBGene00003785. History: N.A.
glr-3,222.206439232774,1.57184727380689,0.0001210875966147,0.0079539631873745,glr-3,WBGene00001614,Public name for WBGene00001614. History: N.A.
F39E9.18,26.9201652368656,-1.82710882088745,0.0001227761500478,0.0079707424955886,F39E9.18,WBGene00195025,Public name for WBGene00195025. History: N.A.
R10E4.6,7.20130434772817,2.14417666785296,0.0001217814913782,0.0079707424955886,R10E4.6,WBGene00011202,Public name for WBGene00011202. History: N.A.
T11G6.5,578.831168093653,0.88512894147953,0.000123281051361,0.0079707424955886,T11G6.5,WBGene00011720,Public name for WBGene00011720. History: N.A.
che-12,58.7563369277977,1.52283477592165,0.0001230176003903,0.0079707424955886,che-12,WBGene00000491,Public name for WBGene00000491. History: N.A.
imb-1,165.539086331097,1.02108687945555,0.0001221984503181,0.0079707424955886,imb-1,WBGene00002075,Public name for WBGene00002075. History: Renamed on 2015-03-05
rpm-1,1801.20935407388,1.44714523185639,0.0001234291640538,0.0079707424955886,rpm-1,WBGene00004457,Public name for WBGene00004457. History: N.A.
