gene_id,gene_name,log2 fold change (MLE): group rrf3 Embryo vs N2 Embryo,Benjamini-Hochberg adjusted p-values,N2_Embryo_rep1.robustRPKM,N2_Embryo_rep2.robustRPKM,N2_Embryo_rep3.robustRPKM,rrf3_Embryo_rep1.robustRPKM,rrf3_Embryo_rep2.robustRPKM,rrf3_Embryo_rep3.robustRPKM,Input,Suggested Match,History
WBGene00012936,pola-1,-0.679476221496941,6.619271065346041e-09,84.2054523816189,89.0175818340149,82.1665176401765,58.9890212578552,44.9200833254463,55.5841625231717,WBGene00012936,WBGene00012936,History: N.A.
WBGene00004418,rpl-7,0.730542901651129,6.65195265157378e-09,666.348765349412,779.675498510971,542.780262108627,1141.65085081759,1110.35339795515,1047.35841799416,WBGene00004418,WBGene00004418,History: N.A.
WBGene00022611,ZC449.1,1.38998376988363,6.66107584992258e-09,3.2868879418098,3.61107352250277,3.33450435998377,9.83212537515279,8.98209528318737,7.96084888732648,WBGene00022611,WBGene00022611,History: N.A.
WBGene00003248,mig-17,2.15142846929808,6.690366601346311e-09,1.12971858941689,0.728496786357022,1.33320042118498,5.16347425364771,5.1576369298781,3.97989903454206,WBGene00003248,WBGene00003248,History: N.A.
WBGene00002173,itr-1,1.42497663971849,6.71652345730317e-09,0.84939957086053,0.666117452080573,1.30231346208606,2.74533491843878,2.87426861535296,1.97078150958839,WBGene00002173,WBGene00002173,History: N.A.
WBGene00019207,fgt-1,0.58495781577335,6.770278805548291e-09,80.3695934576873,80.5701740141674,81.5605437435426,121.174209067419,114.702042818391,127.927722976242,WBGene00019207,WBGene00019207,History: N.A.
WBGene00018740,tra-4,-0.708902089066655,6.79385437896484e-09,79.9627247558862,87.8882401169712,69.3826806043776,49.8013130698958,44.4734138972504,50.8490137788573,WBGene00018740,WBGene00018740,History: N.A.
WBGene00018236,fbxb-71,-0.939157214288281,6.801168371658621e-09,33.8158905782212,29.6648459864966,31.9134023363098,14.1950342591852,16.8885346546928,18.6912823864345,WBGene00018236,WBGene00018236,History: N.A.
WBGene00014955,Y102A5C.6,-1.16294105237823,6.9177438006897815e-09,23.8108436381788,20.5919231594146,22.7532715430858,10.8298596957166,9.63746882670394,9.58106895157088,WBGene00014955,WBGene00014955,History: N.A.
WBGene00020571,lpr-7,1.48158203978733,6.929228330093631e-09,4.48945150689616,5.35201147297592,5.14382388282918,13.3051437613437,17.2982283316037,11.0837785221255,WBGene00020571,WBGene00020571,History: N.A.
WBGene00011978,T24B8.4,0.80221833343911,7.1008575820123805e-09,10.3269045291826,10.6350079048323,12.811547044474,19.7704286894766,21.0052949447469,18.11580936483,WBGene00011978,WBGene00011978,History: N.A.
WBGene00019170,H06I04.6,1.20591205081654,7.135170277921961e-09,5.96008353314827,6.46407847595334,6.63805274895414,16.0142513892151,14.0359939211199,13.9050194742528,WBGene00019170,WBGene00019170,History: N.A.
WBGene00017911,fbxb-106,-0.984077741814883,7.17037633470175e-09,39.2871660626403,37.0138227178416,44.4625478078506,24.0638326813551,17.1178966829855,20.0068670041967,WBGene00017911,WBGene00017911,History: N.A.
WBGene00043981,T14E8.4,1.70917558202629,7.17037633470175e-09,1.7246710871646,2.3528166378783,2.1852846561039,5.88322683324721,7.25409575196284,7.23027846246182,WBGene00043981,WBGene00043981,History: N.A.
WBGene00022296,xpc-1,-0.837894678021632,7.1741310262378e-09,21.5832519858712,20.9557404673202,27.9943631159528,14.6697068095694,11.6818782139256,13.1437464232818,WBGene00022296,WBGene00022296,History: N.A.
WBGene00019592,K09F6.9,2.67408496246896,7.18995695799862e-09,0.117871560394296,0.43071903446495,0.580812963785673,2.75502984303056,2.49199883500626,1.87511833824252,WBGene00019592,WBGene00019592,History: N.A.
WBGene00000542,clp-1,-0.687107361986765,7.2671882799556e-09,62.4894275899961,54.8797105814474,68.7851561541853,41.3331763059228,36.1935482371795,38.1671373239357,WBGene00000542,WBGene00000542,History: N.A.
WBGene00019057,F58F9.3,2.88593406258269,7.35203933904315e-09,0.293921927662107,0.954694667217724,0.82760138168779,5.01315695662386,5.80517806834667,4.21734656581734,WBGene00019057,WBGene00019057,History: N.A.
WBGene00004495,rps-26,0.712268057299921,7.36364533768559e-09,386.452224514234,400.529219474244,311.031565103268,658.798838097995,587.460854313124,552.336787981595,WBGene00004495,WBGene00004495,History: N.A.
WBGene00013232,faah-4,-0.645523140948718,7.373212426405181e-09,57.1437034838742,59.7971639780451,58.9697360154845,35.8203885405213,35.6795905443164,40.9603151408795,WBGene00013232,WBGene00013232,History: N.A.
WBGene00001700,grd-11,-1.29360881259327,7.384464990897351e-09,5.32382037553928,5.46076582363959,5.69535781937161,1.82536326147978,2.39684595618432,2.49094492500969,WBGene00001700,WBGene00001700,History: N.A.
WBGene00013784,Y116A8C.3,2.21930838117118,7.391095163952261e-09,2.886260370736,3.04685212488179,2.43806893524241,13.3098731744598,15.0944942236467,10.4434253776331,WBGene00013784,WBGene00013784,"History: Split into Y116A8C.463(WBGene00194672). History of WBGene00013784: Renamed on 2006-09-01; Split into ""WBGene00194672"" on 2009-06-12"
WBGene00006596,top-3,-0.811392581980249,7.405534011596e-09,19.4207193423896,20.066249064676,21.4019032055821,12.0143755999356,10.8794106858153,11.823150494017,WBGene00006596,WBGene00006596,History: N.A.
WBGene00013720,Y106G6H.8,-0.87254313785668,7.411714645992261e-09,73.0980166620626,75.3566367784934,67.7368127306987,41.1259578418222,36.220603387952,40.7925240755509,WBGene00013720,WBGene00013720,History: N.A.
WBGene00009223,mdt-28,-0.774887569911046,7.513463578677641e-09,116.040164918724,130.429183992741,103.910728960255,73.6685085576947,61.9872508447256,69.1010138169854,WBGene00009223,WBGene00009223,History: N.A.
WBGene00020234,T05A12.3,-0.601824959392242,7.52800922296442e-09,84.9406330548851,87.7367865599688,93.4935907316873,57.403807789107,55.8105434810805,62.1965213822734,WBGene00020234,WBGene00020234,History: N.A.
WBGene00021917,Y55D5A.3,2.05091613719836,7.542440032385221e-09,1.69986682883235,2.07051640725005,1.79487986922691,7.67463635213485,9.17920623509477,6.08205105414751,WBGene00021917,WBGene00021917,History: N.A.
WBGene00003090,lys-1,2.04504983114765,7.55236354948999e-09,2.21879636449534,1.41005038925111,2.54653767513463,10.8778578882479,8.85581956556568,5.95805176436314,WBGene00003090,WBGene00003090,History: N.A.
WBGene00009475,F36F2.1,2.24284204162364,7.55236354948999e-09,1.72592539340981,1.05112847198719,1.93629464680237,7.25716829167828,9.18224068343694,6.05653195881542,WBGene00009475,WBGene00009475,History: N.A.
WBGene00077543,F27D4.8,-1.16010935034289,7.581666081947821e-09,69.3531874140645,68.4026383871837,53.4641194312317,29.9503582120137,26.3779885758977,29.2906416284091,WBGene00077543,WBGene00077543,History: N.A.
WBGene00004701,rsp-4,-0.728291092511301,7.60144895086753e-09,606.223963441414,673.622824864548,492.424830845453,376.668171721476,320.232610334153,372.855983730589,WBGene00004701,WBGene00004701,History: N.A.
WBGene00010409,H21P03.2,-0.735377230851734,7.61481463507189e-09,74.5230643328134,74.9903807671387,74.9414156872232,49.3445420916527,38.6377902019429,46.9545043360404,WBGene00010409,WBGene00010409,History: N.A.
WBGene00016654,C44E4.5,-0.832873960548098,7.66690787395923e-09,35.5972112390774,28.7814380099079,35.6427462874878,19.2496477051971,17.3633750043288,19.6419596802272,WBGene00016654,WBGene00016654,History: N.A.
WBGene00020274,T05H4.11,-0.590163260381512,7.8121974456022e-09,297.211907427314,319.414182372231,275.713634086826,195.419476390345,189.577794557145,207.700005824568,WBGene00020274,WBGene00020274,History: N.A.
WBGene00021842,Y54E10BR.3,-0.675721148454197,7.8325338264466e-09,84.2559315116146,86.7180989389432,85.0804159443119,56.9147721794138,49.0515046085106,54.3992379556651,WBGene00021842,WBGene00021842,History: N.A.
WBGene00194892,dsb-2,-0.773742564969152,7.93925258419512e-09,60.8609737513361,56.2233138798378,56.5608575024886,34.3424733053671,32.4338484558717,34.8751528108736,WBGene00194892,WBGene00194892,History: N.A.
WBGene00016531,C39D10.3,1.70950579321749,8.15960337679172e-09,2.27574910052507,2.56663670892689,2.40295073629357,7.18803089018681,8.08918784382822,8.36059541907511,WBGene00016531,WBGene00016531,History: N.A.
WBGene00011094,R07B7.10,-0.872520624834913,8.25096465517548e-09,38.2005049068,37.017185318134,35.6746851553852,19.0638997321534,18.2069071439794,23.3547190240172,WBGene00011094,WBGene00011094,History: N.A.
WBGene00004790,sgn-1,1.62864910313669,8.34744897168583e-09,4.01266599791478,2.33272426693144,3.37030238165982,10.0240940885524,11.0355708218832,9.21668655047744,WBGene00004790,WBGene00004790,History: N.A.
WBGene00022887,ZK1290.5,2.20374889292038,8.384119847503981e-09,1.88511268697674,1.14807721454912,1.0947639636404,6.5198407871361,7.00073747138111,5.64492299074058,WBGene00022887,WBGene00022887,History: N.A.
WBGene00016390,C34B2.5,-0.900366154841661,8.42964258958749e-09,62.2352320317113,63.7255478070834,55.09034971272,32.6863531193062,27.9480043602829,36.4492364116328,WBGene00016390,WBGene00016390,History: N.A.
WBGene00002324,let-49,-0.741421876347074,8.445629382110271e-09,96.9878116054862,102.071467275674,88.8529576304121,61.599635358734,50.9406274366565,59.7412340921187,WBGene00002324,WBGene00002324,History: N.A.
WBGene00017640,F20D6.11,1.09626761428785,8.6075790702118e-09,7.14655655452641,6.79401863286606,6.01226738247346,13.8188611993987,16.2436265050559,12.5595601528972,WBGene00017640,WBGene00017640,History: N.A.
WBGene00012221,W03C9.5,-0.925312700989148,8.64111357692182e-09,127.223706494764,163.591923891195,123.979226117062,82.6053073729404,64.3404454851573,71.380555228896,WBGene00012221,WBGene00012221,History: N.A.
WBGene00015369,ugt-51,1.01370579741187,8.72087241994045e-09,8.68640082867438,8.01312576917866,10.9928182927983,19.0036671537091,18.0162384926569,19.0063535812826,WBGene00015369,WBGene00015369,History: N.A.
WBGene00009042,F22B5.4,1.50049558692134,8.87074903733229e-09,7.70131973922347,10.2143914615582,7.40895547829073,19.9464017442593,29.1359560147518,22.1005180612543,WBGene00009042,WBGene00009042,History: N.A.
WBGene00016115,mdt-26,-0.579110979885622,9.01494060349124e-09,79.8099062755643,85.5964793034821,85.5095226313314,58.4486702682207,52.9298544752919,56.5884401694139,WBGene00016115,WBGene00016115,History: N.A.
WBGene00015552,C06G3.6,0.634464814345863,9.068209154509293e-09,56.8608645483773,56.9433474149603,49.3627906562942,83.8059403644115,87.6521870746671,81.7535167653505,WBGene00015552,WBGene00015552,History: N.A.
WBGene00000853,cut-6,1.20944212745089,9.0820657641689e-09,5.52789457808198,4.88344243171523,5.58030709794177,12.3179643502937,14.3973699533512,10.2888695648477,WBGene00000853,WBGene00000853,History: N.A.
WBGene00015227,B0507.10,4.9889598637301,9.08741206115079e-09,0.149358928275849,0.0909630408450453,0.0788536281503226,4.7411402815623,3.42775953114728,2.09649183189764,WBGene00015227,WBGene00015227,History: N.A.
WBGene00004492,rps-23,0.68276208097019,9.0976159733184e-09,651.006625880754,758.170949762795,554.884516780064,1076.51749934733,1056.0339683982,1019.27668920448,WBGene00004492,WBGene00004492,History: N.A.
WBGene00006515,txdc-9,-0.846129789077992,9.11950609589094e-09,197.236241947008,235.836235194679,152.658447461861,113.380189294785,101.869400570583,110.465215582585,WBGene00006515,WBGene00006515,History: N.A.
WBGene00020765,T24C12.3,-0.78880653190695,9.11950609589094e-09,40.2015793131166,40.886558470517,38.5801520316001,24.3478856258837,19.1299811015071,25.8518728534138,WBGene00020765,WBGene00020765,History: N.A.
WBGene00018009,dhhc-3,-0.641792291873666,9.140798850360153e-09,86.596306369676,82.5066239352859,93.2619673278709,54.9516763285554,55.610921370666,57.6506971443976,WBGene00018009,WBGene00018009,"History: Split into F33D11.17(WBGene00303057). History of WBGene00018009: Split into ""WBGene00303057"" on 2018-03-02"
WBGene00017606,ets-6,-0.696682517054231,9.164541225017913e-09,45.2938504277567,41.1660339616226,48.0699465826786,28.5515038642978,24.8884071737709,29.640466105525,WBGene00017606,WBGene00017606,History: N.A.
WBGene00003407,mrp-1,0.641341853165476,9.2337330292391e-09,14.6182484866179,13.9604546399541,15.9024205428292,22.9209897086835,23.8284469760794,22.6546909986494,WBGene00003407,WBGene00003407,History: N.A.
WBGene00017546,rpa-1,-0.830035683497713,9.323884140451551e-09,347.233864249023,396.991835304939,279.573251668797,217.737815593131,156.697124107398,201.488592787645,WBGene00017546,WBGene00017546,History: N.A.
WBGene00007588,C14C10.5,-0.717118164145991,9.35691477884001e-09,40.9387988859651,37.5089635806587,44.7883783488954,28.1042247854524,21.3369890505902,25.5664439159881,WBGene00007588,WBGene00007588,History: N.A.
WBGene00015194,B0432.13,-0.67908793755392,9.54849288401225e-09,65.3191546037439,62.9758621420675,68.094318538433,40.4766006127408,37.9560582905292,44.3067653491982,WBGene00015194,WBGene00015194,History: N.A.
WBGene00018659,F52C6.2,-1.12851340042088,9.62498660879723e-09,26.9717331311471,37.6890199234638,31.6597317023545,13.2327348157037,15.1964005880863,15.5023923791987,WBGene00018659,WBGene00018659,History: N.A.
WBGene00010251,sta-2,1.98994580568462,9.64743920363668e-09,1.41134317687972,1.14605417099925,0.931393350123579,4.62494197529941,5.39834375500067,3.85203436807919,WBGene00010251,WBGene00010251,"History: Split into marc-1(WBGene00077696), F58E6.13(WBGene00077697). History of WBGene00010251: Split into ""WBGene00077697"" on 2008-03-27"
WBGene00015819,fbxc-44,-0.889041033708866,9.663385466873072e-09,48.1375485994427,46.8805966345048,43.7305410288276,24.9639947941523,21.443506833431,28.6101961465666,WBGene00015819,WBGene00015819,"History: Split into fbxc-43(WBGene00045297). History of WBGene00015819: Split into ""WBGene00045297"" on 2007-02-28"
WBGene00009456,F36A2.9,-0.665076854897287,9.685100203619841e-09,66.0968881440629,60.944363141857,69.1411043793035,41.6241832346302,37.7728887882121,44.4199034221145,WBGene00009456,WBGene00009456,History: N.A.
WBGene00006440,tag-63,-0.755005499278736,9.70166585976759e-09,39.9334154410046,38.5072578149557,35.6702838200303,21.6429415457644,20.5341892970711,25.478611781419,WBGene00006440,WBGene00006440,History: Renamed on 2021-04-19
WBGene00020762,zer-1,-0.719170836095861,9.70980249829668e-09,117.647908520796,110.741356077434,147.773297538059,76.8259802784823,69.6605799066386,82.0701002932724,WBGene00020762,WBGene00020762,History: N.A.
WBGene00010890,ddb-1,-0.594947697166972,9.73977314357648e-09,47.9399164845769,47.1934467384264,44.3907481252675,31.1237346516537,29.2372953784839,32.0323943900627,WBGene00010890,WBGene00010890,History: N.A.
WBGene00020261,vet-1,-0.768103397872235,9.76153686026303e-09,227.088742050295,212.546496268691,202.100396034855,135.345752048884,99.795457974658,141.864369814213,WBGene00020261,WBGene00020261,History: N.A.
WBGene00003414,mrp-8,-1.16038551149743,9.91290149364932e-09,5.31061469660738,4.08696284556276,4.9192614903272,2.12721736945349,2.01450605356757,2.28146711332864,WBGene00003414,WBGene00003414,History: N.A.
WBGene00003578,ndx-1,1.36942062906323,9.994840383532712e-09,5.81306522429182,6.39536462763058,4.55398740977017,14.9255243699308,16.040349693604,12.1954837994233,WBGene00003578,WBGene00003578,History: N.A.
WBGene00002249,lap-1,-0.576141726387692,1.00075421824424e-08,133.039858099384,135.513935023115,126.548021316703,91.4700472362156,84.1736283119659,89.3971320508619,WBGene00002249,WBGene00002249,History: N.A.
WBGene00008750,F13E9.1,-0.789230335363892,1.00576338013371e-08,35.491109268171,34.82940039351,43.8607148055811,21.3140569545481,21.1182681099297,23.6800470848767,WBGene00008750,WBGene00008750,History: N.A.
WBGene00009163,drsh-1,-0.683262479172617,1.01639208913242e-08,31.1816467335819,30.8521227073583,31.9942671742863,19.7970409596788,17.5407564929186,21.258534244363,WBGene00009163,WBGene00009163,History: N.A.
WBGene00011427,T04C12.1,1.59506976421733,1.01639208913242e-08,9.40494501486987,11.8251953098559,11.212000252624,31.6223442287038,36.7120836148444,29.2416933636557,WBGene00011427,WBGene00011427,"History: Split into T04C12.11(WBGene00077693). History of WBGene00011427: Split into ""WBGene00077693"" on 2008-03-27"
WBGene00013724,Y106G6H.14,-0.870257995486688,1.02139747970169e-08,76.5753962701083,79.4915906940313,66.1412822580781,43.7973553141737,33.9675912195085,43.8981192363753,WBGene00013724,WBGene00013724,History: N.A.
WBGene00018437,btb-8,-0.940635178010716,1.02755104784711e-08,91.3755186136946,98.5536400014762,79.2185762631093,54.2698079081586,34.3075844587269,51.7587088133937,WBGene00018437,WBGene00018437,History: N.A.
WBGene00004783,seu-1,-0.632605749215811,1.03303948379866e-08,94.7557785432071,97.8557281336104,110.650074018409,63.1489776584676,61.6505280548281,70.8404395182831,WBGene00004783,WBGene00004783,History: N.A.
WBGene00000001,aap-1,-0.680793281719644,1.06415132613272e-08,61.8638759198944,57.3027085499625,63.5210264784281,39.0055347314408,34.4512483273679,40.6114480520349,WBGene00000001,WBGene00000001,History: N.A.
WBGene00015595,bath-33,-1.50308081388647,1.06440775445046e-08,15.7309831703228,16.0454446539721,12.8290603403848,4.7263096523859,4.90970107694867,6.10367861478225,WBGene00015595,WBGene00015595,History: N.A.
WBGene00019148,H03E18.1,1.04621938412028,1.06951177491706e-08,4.92485689472672,4.2797767275692,4.92643783638181,10.0973181140198,11.3685508937565,7.73481852507293,WBGene00019148,WBGene00019148,History: N.A.
WBGene00008258,mans-2,1.19981903295067,1.07339214268987e-08,4.4598617109996,3.40266060545188,5.0196359617858,10.1237940954308,10.674977594477,8.89718164303265,WBGene00008258,WBGene00008258,History: N.A.
WBGene00044630,bus-17,1.52202819420648,1.0740812663369e-08,4.78568317073073,3.34638307108785,2.99447470884545,10.6649964270085,10.5762738064777,10.8640612688627,WBGene00044630,WBGene00044630,History: N.A.
WBGene00206362,B0041.11,-0.776776551136574,1.07410059432844e-08,64.2087484562899,67.0752727701012,78.2733378805316,38.7654290837053,40.3745705109247,43.1859810132235,WBGene00206362,WBGene00206362,History: N.A.
WBGene00007645,C17E4.6,-0.675024884827314,1.0891773925522e-08,94.8707071627504,95.2134475849967,111.187283302567,65.1861533123791,56.8410217135945,66.7574192681408,WBGene00007645,WBGene00007645,History: N.A.
WBGene00009966,isy-1,-0.826701266607219,1.0891773925522e-08,205.158594107882,235.006048124536,161.247784204595,124.01580687737,99.0241642331435,116.033058110972,WBGene00009966,WBGene00009966,History: N.A.
WBGene00012960,Y47H10A.4,2.38360923160818,1.09540730210707e-08,1.03346742306999,0.734306482950729,1.0912324669835,4.73315087810276,5.53417304948133,4.75486601766678,WBGene00012960,WBGene00012960,History: N.A.
WBGene00007694,C23H4.6,-0.701236191062072,1.11005087378318e-08,21.1613382631407,20.5040558139592,19.9489982295669,12.6701488782196,12.0057804483895,13.2387189630786,WBGene00007694,WBGene00007694,History: N.A.
WBGene00002132,inx-10,1.1322676543063,1.11443443162287e-08,4.39791127226973,4.34850932179294,5.40857952385716,10.2956469581826,10.4493522141369,10.3128302176632,WBGene00002132,WBGene00002132,History: N.A.
WBGene00015554,C06G3.8,-0.973331002560805,1.12233539943626e-08,82.6864355553372,90.3029022415373,58.8960025268696,40.9015518002762,34.9703446130432,42.2288114136303,WBGene00015554,WBGene00015554,History: N.A.
WBGene00020442,gen-1,-0.855656334903065,1.12233539943626e-08,31.1526802615861,28.7397151834472,37.6950286974295,18.6895696154917,16.5116241626956,18.8020818088542,WBGene00020442,WBGene00020442,History: N.A.
WBGene00013596,nyn-2,-0.716218693417385,1.12545119769961e-08,63.5909388310543,58.8110846628414,67.8480741794725,41.0499235675955,33.8814123401674,40.9922553994385,WBGene00013596,WBGene00013596,History: N.A.
WBGene00017887,F28B3.6,-0.816961981432501,1.13193514942774e-08,68.1028532638428,72.946490174446,63.2355224457103,41.1796681171805,34.1670224233712,40.6674329542296,WBGene00017887,WBGene00017887,History: N.A.
WBGene00045269,F46G11.6,2.22873113339356,1.14129499145111e-08,2.26871452510053,2.17124223443485,2.39552296748021,8.90608055970777,13.253309992964,9.85679897697957,WBGene00045269,WBGene00045269,History: N.A.
WBGene00003826,ntl-3,-0.656003526432502,1.14983251148029e-08,91.0613464343596,93.3239082634799,112.05949470188,65.7174500815098,58.8833934227398,63.5794622905495,WBGene00003826,WBGene00003826,History: N.A.
WBGene00020576,T19D12.1,1.51983480038888,1.15939840606575e-08,0.932051855202428,0.807796994144234,1.00307426611496,2.904287808316,3.12629158983791,1.84501602974991,WBGene00020576,WBGene00020576,History: N.A.
WBGene00012919,Y46G5A.34,-1.60842179347087,1.16900893925405e-08,21.2027105194504,21.7979920830131,16.6368228572894,6.45118862224922,5.84404903671011,7.28107667179996,WBGene00012919,WBGene00012919,History: N.A.
WBGene00009937,lsl-1,-0.887074563216168,1.16973707511408e-08,34.4806935433867,30.8393239307773,35.0556752231752,18.2966183581578,17.4297145163135,18.6221596113762,WBGene00009937,WBGene00009937,History: N.A.
WBGene00020895,T28D9.3,1.23978583459552,1.17157264551491e-08,3.84696086877637,3.31128187591066,4.44110299563248,9.76920836114422,9.67411863833881,8.01574150457055,WBGene00020895,WBGene00020895,History: N.A.
WBGene00021024,W04C9.2,-0.765054065770186,1.17271072373971e-08,197.753534117972,229.361697525457,177.124089958014,116.415001762308,111.402184762286,127.569054234297,WBGene00021024,WBGene00021024,History: N.A.
WBGene00002050,ifa-1,1.2075002267644,1.19699025777618e-08,7.3399425804801,6.07063484298924,9.37679036825304,20.0923303847716,20.2291621036311,12.3803016451305,WBGene00002050,WBGene00002050,History: N.A.
WBGene00010461,K01D12.1,1.46613160545629,1.19983449853989e-08,8.13242902055074,5.47418861037417,9.37789291098376,24.9429953675707,24.2003944453544,14.6194243374613,WBGene00010461,WBGene00010461,History: N.A.
WBGene00009739,F45H10.2,-0.81181120224802,1.2102065403027e-08,372.614964398654,428.522553847635,297.522248880515,229.323597627379,185.380951613086,211.11339970728,WBGene00009739,WBGene00009739,History: N.A.
WBGene00017016,snap-1,-0.59437028327925,1.21517566060334e-08,137.840170440476,139.881958589954,127.736084756877,91.3120728108672,84.5792897376842,92.6871129203353,WBGene00017016,WBGene00017016,History: Renamed on 2005-03-17
WBGene00012423,Y10G11A.1,-0.82110227394729,1.21631158916811e-08,42.1522716076275,43.2874407998276,44.5083476349063,27.6584533501594,21.7100872038808,24.2611366905149,WBGene00012423,WBGene00012423,History: N.A.
WBGene00013917,cdk-11.2,-0.687993064115055,1.23947967349259e-08,44.799516792685,45.7648479267941,42.5163250797395,28.3710515013641,24.574975436422,29.6983915786302,WBGene00013917,WBGene00013917,History: N.A.
WBGene00018953,F56C9.10,-0.561384075661541,1.2412373642692e-08,85.7756238238514,84.4510335568032,90.5403739640467,61.7890303625917,55.0981273243636,59.8651424830888,WBGene00018953,WBGene00018953,History: N.A.
WBGene00009812,suca-1,-0.594200067547398,1.26236573112852e-08,176.126021734246,187.732965540793,164.163308306322,119.48498018716,108.444841479107,121.839962739053,WBGene00009812,WBGene00009812,History: N.A.
WBGene00010519,K03A11.1,-0.940749249970824,1.26499766908505e-08,50.0114231376622,42.0111904427662,59.9083834249209,28.8418248209477,20.1846187005709,30.2178644380381,WBGene00010519,WBGene00010519,History: N.A.
WBGene00014030,glb-1,-0.761929046539679,1.26587976289054e-08,172.152399504033,192.070438201723,146.513469521915,104.745049244509,104.621182211539,91.5771939324566,WBGene00014030,WBGene00014030,History: N.A.
WBGene00000553,cmk-1,1.33145844288529,1.26678915284194e-08,4.20439502823748,4.2676229792787,4.29141726954577,12.4829411338505,10.5261906862003,9.11460370573698,WBGene00000553,WBGene00000553,History: N.A.
WBGene00011600,zim-2,-0.828187003251082,1.2696189657965e-08,20.6415434755058,18.9534672489746,20.6935502659912,12.4662427545612,10.3356997247593,11.2074142789295,WBGene00011600,WBGene00011600,History: N.A.
WBGene00271694,T10E9.14,-1.33300564445601,1.28877671145672e-08,21.9596015477295,19.4240050254916,16.4241394153493,7.80301664199104,6.87230123870164,8.31753838162901,WBGene00271694,WBGene00271694,History: N.A.
WBGene00004462,rpn-6.1,-0.609627710229195,1.30658926350092e-08,169.895780913778,165.630531675547,180.471053690357,123.826442663977,102.927090323433,111.527848373187,WBGene00004462,WBGene00004462,History: N.A.
WBGene00006826,unc-97,0.766117694018015,1.30658926350092e-08,47.9058736714499,53.6664070054364,39.876078361283,74.087818410354,88.1879246500667,78.009083540263,WBGene00006826,WBGene00006826,History: N.A.
WBGene00012532,crp-1,1.8282298307837,1.32256883261468e-08,2.4096573761837,2.93507411793346,2.42869174702994,10.1710432308938,9.32350592472059,7.99462218563635,WBGene00012532,WBGene00012532,"History: Split into Y32F6B.9(WBGene00303085). History of WBGene00012532: Split into ""WBGene00303085"" on 2018-03-02"
WBGene00017983,F32D1.3,0.971191134202158,1.32675240072209e-08,6.1237776760294,5.79551651324621,6.23347039033202,11.3130762851204,11.6917144403984,12.6152763449089,WBGene00017983,WBGene00017983,History: N.A.
WBGene00009482,F36G3.1,1.15129041057977,1.33133938568086e-08,3.07960253435094,3.36035889550125,2.98075715423148,7.3560658968784,7.79045617682796,5.73360182283172,WBGene00009482,WBGene00009482,History: N.A.
WBGene00013095,ing-3,-0.655455569224359,1.33365500874261e-08,66.5249749006907,75.8902353228019,78.1650654588453,46.4303486721341,44.5608739049146,49.0339752604205,WBGene00013095,WBGene00013095,History: N.A.
WBGene00003107,mab-10,-1.57074873276669,1.35129207183546e-08,5.35759039306518,4.00321746788123,6.4651996638595,1.91973759229905,1.57804106577269,1.85372774118887,WBGene00003107,WBGene00003107,History: N.A.
WBGene00004383,rnh-2,-1.0297419029686,1.35814482639368e-08,80.4792546515242,96.7360742676298,56.2785745532433,40.4583349987459,31.6913074341811,42.2098734530439,WBGene00004383,WBGene00004383,History: N.A.
WBGene00003036,lin-53,-0.753029615874744,1.36394863505524e-08,564.312569635862,638.121069411687,457.794425337933,359.915815496635,285.091454797031,340.101571816688,WBGene00003036,WBGene00003036,History: N.A.
WBGene00018132,F37A4.2,-0.781721280292818,1.36641538015096e-08,142.388844956309,164.018043689845,119.38460846666,84.3262512765434,76.7031436068202,86.553798936022,WBGene00018132,WBGene00018132,History: N.A.
WBGene00000535,cpi-1,1.79908488069755,1.36931065986006e-08,7.87492263022754,4.91298582118114,5.27298182487229,28.2098610385559,18.9143277725896,16.176168990721,WBGene00000535,WBGene00000535,History: Renamed on 2006-01-04
WBGene00013227,Y56A3A.6,1.0299484027193,1.38168045814405e-08,4.35884219254008,4.76851224324121,5.11386341292342,9.40782667302933,10.2729149969758,9.36633740569641,WBGene00013227,WBGene00013227,History: N.A.
WBGene00009285,F31C3.3,-0.645403512540547,1.38404543736163e-08,65.4238617505162,61.2528597569311,74.3478868572802,43.6454613708396,38.5174026477288,46.3890511717476,WBGene00009285,WBGene00009285,History: N.A.
WBGene00021845,rpb-7,-0.798265250079034,1.38469593729269e-08,293.083705868404,328.62546243737,221.292850700362,169.355221313725,150.021608813212,165.305469150918,WBGene00021845,WBGene00021845,History: N.A.
WBGene00002997,lin-8,-0.743959485413829,1.3938791813157e-08,48.3327872122612,52.3418007539837,47.2606549976969,29.3495669781627,27.8372311884088,31.1344350058149,WBGene00002997,WBGene00002997,History: N.A.
WBGene00018010,F33E11.2,-1.40749207179829,1.40370977911241e-08,15.7355059504762,13.9277103895061,20.6026404866629,6.75935373690171,4.81502566752515,7.46060027146811,WBGene00018010,WBGene00018010,History: N.A.
WBGene00014793,H40L08.2,1.28997409344227,1.40881305410972e-08,10.8971054813502,11.4568487319979,7.38818687814462,19.8904884858528,29.1009788766789,23.5072805941778,WBGene00014793,WBGene00014793,"History: Split into H40L08.7(WBGene00303024). History of WBGene00014793: Split into ""WBGene00303024"" on 2018-03-02"
WBGene00016980,C56G2.5,-0.93424954454955,1.41139688479754e-08,13.9459557448264,15.2415978904314,13.464715457994,7.82921724732129,6.89537673126138,7.59775140629573,WBGene00016980,WBGene00016980,History: N.A.
