# Note: In the following rows commas have been replaced with semicolons to work better with r
# Pseudogenes (Ensembl 2018; D. R. Zerbino et al.; 2018)
chr,start,end,name,score,strand,Input,Suggested Match,History
chrII,13645710,13648780,fbxa-168,235,+,fbxa-168,WBGene00007838,"Public name for WBGene00007838. History: Split into fbxa-169(WBGene00045289). History of WBGene00007838: Split into ""WBGene00045289"" on 2007-02-26"
chrII,13995326,13995802,fbxa-177,236,+,fbxa-177,WBGene00008501,Public name for WBGene00008501. History: N.A.
chrII,904452,906046,fbxa-200,237,+,fbxa-200,WBGene00020304,Public name for WBGene00020304. History: N.A.
chrII,1753518,1756170,fbxb-12,238,-,fbxb-12,WBGene00018109,"Public name for WBGene00018109. History: Split into F36H5.16(WBGene00270292), F36H5.17(WBGene00270293). History of WBGene00018109: Split into ""WBGene00270292"" on 2016-07-01; Split into ""WBGene00270293"" on 2016-07-01"
chrII,1646602,1647574,fbxb-27,239,-,fbxb-27,WBGene00044695,Public name for WBGene00044695. History: N.A.
chrII,993299,993586,fbxb-28,240,+,fbxb-28,WBGene00018454,Public name for WBGene00018454. History: N.A.
chrII,981288,982440,fbxc-16,241,+,fbxc-16,WBGene00016296,Public name for WBGene00016296. History: N.A.
chrII,929491,930191,fbxc-35,242,-,fbxc-35,WBGene00019930,Public name for WBGene00019930. History: N.A.
chrII,948450,949654,fbxc-41,243,-,fbxc-41,WBGene00016304,Public name for WBGene00016304. History: N.A.
chrII,951993,952850,fbxc-57,244,-,fbxc-57,WBGene00016305,Public name for WBGene00016305. History: N.A.
chrII,956680,957968,fbxc-6,245,+,fbxc-6,WBGene00016301,Public name for WBGene00016301. History: N.A.
chrII,314876,315892,K01A2.3,246,+,K01A2.3,WBGene00019278,Public name for WBGene00019278. History: N.A.
chrII,314876,315892,K01A2.3,247,+,K01A2.3,WBGene00019278,Public name for WBGene00019278. History: N.A.
chrII,1062870,1063215,K02E7.5,248,+,K02E7.5,WBGene00019310,Public name for WBGene00019310. History: N.A.
chrII,1057218,1059278,K02E7.6,249,+,K02E7.6,WBGene00019311,Public name for WBGene00019311. History: N.A.
chrII,1054102,1054694,K02E7.8,250,-,K02E7.8,WBGene00023315,Public name for WBGene00023315. History: N.A.
chrII,4048527,4049132,K07D4.1,251,-,K07D4.1,WBGene00023318,Public name for WBGene00023318. History: N.A.
chrII,667761,668449,K07E8.1,252,+,K07E8.1,WBGene00019494,Public name for WBGene00019494. History: N.A.
chrII,662335,664823,K07E8.2,253,+,K07E8.2,WBGene00023319,Public name for WBGene00023319. History: N.A.
chrII,656802,658184,K07E8.4,254,+,K07E8.4,WBGene00023320,Public name for WBGene00023320. History: N.A.
chrII,655810,656446,K07E8.8,255,-,K07E8.8,WBGene00023321,Public name for WBGene00023321. History: N.A.
chrII,1484100,1485958,lips-14,256,-,lips-14,WBGene00019208,Public name for WBGene00019208. History: N.A.
chrII,12610246,12612291,lips-16,257,-,lips-16,WBGene00012588,Public name for WBGene00012588. History: N.A.
chrII,8471828,8473471,M05D6.10,258,-,M05D6.10,WBGene00044168,Public name for WBGene00044168. History: N.A.
chrII,1874280,1875111,math-11,259,+,math-11,WBGene00015840,Public name for WBGene00015840. History: N.A.
chrII,1890855,1891704,math-12,260,+,math-12,WBGene00015826,Public name for WBGene00015826. History: N.A.
chrII,1908165,1909740,math-30,261,+,math-30,WBGene00018662,Public name for WBGene00018662. History: N.A.
chrII,2010654,2013391,math-32,262,+,math-32,WBGene00019135,"Public name for WBGene00019135. History: Split into F59H6.15(WBGene00269394). History of WBGene00019135: Split into ""WBGene00269394"" on 2016-02-18"
chrII,2104528,2106871,math-35,263,+,math-35,WBGene00020075,Public name for WBGene00020075. History: N.A.
chrII,1937091,1941675,math-47,264,-,math-47,WBGene00022688,"Public name for WBGene00022688. History: Split into ZK250.13(WBGene00235352). History of WBGene00022688: Split into ""WBGene00235352"" on 2013-09-27"
chrII,7078107,7078525,msh-4,265,+,msh-4,WBGene00003420,Public name for WBGene00003420. History: N.A.
chrII,7078107,7078525,msh-4,266,+,msh-4,WBGene00003420,Public name for WBGene00003420. History: N.A.
chrII,4787153,4787515,msp-42,267,+,msp-42,WBGene00003437,Public name for WBGene00003437. History: N.A.
chrII,5012866,5013268,msp-71,268,-,msp-71,WBGene00003460,Public name for WBGene00003460. History: N.A.
chrII,3866799,3868245,nhr-75,269,+,nhr-75,WBGene00003665,Public name for WBGene00003665. History: N.A.
chrII,10935665,10942138,R03D7.3,270,-,R03D7.3,WBGene00014814,Public name for WBGene00014814. History: N.A.
chrII,9446028,9447644,R09D1.4,271,-,R09D1.4,WBGene00011160,Public name for WBGene00011160. History: N.A.
chrII,9462475,9464032,R09D1.9,272,-,R09D1.9,WBGene00011165,Public name for WBGene00011165. History: N.A.
chrII,6057354,6061460,R12C12.8,273,-,R12C12.8,WBGene00020028,Public name for WBGene00020028. History: N.A.
chrII,6057354,6061460,R12C12.8,274,-,R12C12.8,WBGene00020028,Public name for WBGene00020028. History: N.A.
chrII,2123691,2129286,sdz-29,275,-,sdz-29,WBGene00020081,Public name for WBGene00020081. History: Renamed on 2005-08-22
chrII,6299495,6301388,sdz-3,276,+,sdz-3,WBGene00016211,Public name for WBGene00016211. History: N.A.
chrII,12832845,12835755,snf-4,277,-,snf-4,WBGene00004903,Public name for WBGene00004903. History: N.A.
chrII,9526971,9528191,sra-15,278,+,sra-15,WBGene00005041,Public name for WBGene00005041. History: N.A.
chrII,9530456,9531193,sra-16,279,+,sra-16,WBGene00005042,Public name for WBGene00005042. History: N.A.
chrII,9546377,9547587,sra-5,280,-,sra-5,WBGene00005031,Public name for WBGene00005031. History: N.A.
chrII,2170329,2173224,srb-14,281,-,srb-14,WBGene00016338,Public name for WBGene00016338. History: N.A.
chrII,5163857,5165010,srb-4,282,-,srb-4,WBGene00005069,Public name for WBGene00005069. History: N.A.
chrII,7435808,7436956,srd-52,283,-,srd-52,WBGene00005130,Public name for WBGene00005130. History: N.A.
chrII,12421139,12422559,sre-25,284,-,sre-25,WBGene00013283,Public name for WBGene00013283. History: N.A.
chrII,8712017,8713362,srg-18,285,-,srg-18,WBGene00005175,Public name for WBGene00005175. History: N.A.
chrII,3801172,3802591,srh-164,286,+,srh-164,WBGene00005380,Public name for WBGene00005380. History: N.A.
chrII,3593825,3595169,srh-306,287,-,srh-306,WBGene00005510,Public name for WBGene00005510. History: N.A.
chrII,14289619,14290799,srh-43,288,+,srh-43,WBGene00005266,Public name for WBGene00005266. History: N.A.
chrII,12510617,12511750,srh-66,289,+,srh-66,WBGene00005287,Public name for WBGene00005287. History: N.A.
chrII,3885033,3887997,srh-90,290,-,srh-90,WBGene00005311,Public name for WBGene00005311. History: N.A.
chrII,2634214,2635326,sri-41,291,+,sri-41,WBGene00005553,Public name for WBGene00005553. History: N.A.
chrII,671548,673851,sri-44,292,-,sri-44,WBGene00005556,Public name for WBGene00005556. History: N.A.
chrII,2652845,2654469,sri-49,293,-,sri-49,WBGene00005561,Public name for WBGene00005561. History: N.A.
chrII,2655343,2656480,sri-52,294,+,sri-52,WBGene00005564,Public name for WBGene00005564. History: N.A.
chrII,2666287,2668167,sri-55,295,-,sri-55,WBGene00005567,Public name for WBGene00005567. History: N.A.
chrII,3134101,3135286,sri-56,296,+,sri-56,WBGene00005568,Public name for WBGene00005568. History: N.A.
chrII,3187288,3188831,sri-58,297,+,sri-58,WBGene00005570,Public name for WBGene00005570. History: N.A.
chrII,2668593,2670080,sri-59,298,-,sri-59,WBGene00005571,Public name for WBGene00005571. History: N.A.
chrII,2578540,2579600,sri-75,299,-,sri-75,WBGene00005587,Public name for WBGene00005587. History: N.A.
chrII,2606778,2608563,sri-76,300,-,sri-76,WBGene00005588,Public name for WBGene00005588. History: N.A.
chrII,10472380,10473609,sri-8,301,-,sri-8,WBGene00005520,Public name for WBGene00005520. History: N.A.
chrII,1520390,1521849,sru-41,302,-,sru-41,WBGene00005704,Public name for WBGene00005704. History: N.A.
chrII,3691786,3693234,srx-100,303,+,srx-100,WBGene00005991,Public name for WBGene00005991. History: N.A.
chrII,3695385,3698165,srx-103,304,-,srx-103,WBGene00005994,Public name for WBGene00005994. History: N.A.
chrII,3701710,3703253,srx-106,305,-,srx-106,WBGene00005997,Public name for WBGene00005997. History: N.A.
chrII,3703723,3704948,srx-107,306,-,srx-107,WBGene00005998,Public name for WBGene00005998. History: N.A.
chrII,3707612,3709224,srx-109,307,+,srx-109,WBGene00006000,Public name for WBGene00006000. History: N.A.
chrII,3685954,3687136,srx-99,308,-,srx-99,WBGene00005990,Public name for WBGene00005990. History: N.A.
chrII,3238171,3240046,srz-68,309,-,srz-68,WBGene00023480,Public name for WBGene00023480. History: N.A.
chrII,1746194,1747588,str-179,310,-,str-179,WBGene00006223,Public name for WBGene00006223. History: N.A.
chrII,1791986,1792968,str-21,311,+,str-21,WBGene00006088,Public name for WBGene00006088. History: N.A.
chrII,1802112,1803308,str-22,312,-,str-22,WBGene00006089,Public name for WBGene00006089. History: N.A.
chrII,12564119,12565878,str-223,313,+,str-223,WBGene00006254,Public name for WBGene00006254. History: N.A.
chrII,8711538,8711985,T01B7.1,314,+,T01B7.1,WBGene00014827,Public name for WBGene00014827. History: N.A.
chrII,7078724,7081881,T02G5.11,315,-,T02G5.11,WBGene00020167,Public name for WBGene00020167. History: N.A.
chrII,7078724,7081881,T02G5.11,316,-,T02G5.11,WBGene00020167,Public name for WBGene00020167. History: N.A.
chrII,7082059,7084405,T02G5.4,317,+,T02G5.4,WBGene00020164,Public name for WBGene00020164. History: N.A.
chrII,630081,631987,T04B8.2,318,+,T04B8.2,WBGene00020204,Public name for WBGene00020204. History: N.A.
chrII,7822697,7825145,T05A6.5,319,+,T05A6.5,WBGene00011459,Public name for WBGene00011459. History: N.A.
chrII,893869,897386,T07D3.3,320,+,T07D3.3,WBGene00020306,Public name for WBGene00020306. History: N.A.
chrII,885490,887037,T07D3.5,321,+,T07D3.5,WBGene00020308,Public name for WBGene00020308. History: N.A.
chrII,880528,882212,T07D3.6,322,+,T07D3.6,WBGene00020309,Public name for WBGene00020309. History: N.A.
chrII,9470459,9471863,T19H5.5,323,-,T19H5.5,WBGene00044806,Public name for WBGene00044806. History: N.A.
chrII,1166496,1169173,T23F4.1,324,+,T23F4.1,WBGene00020739,Public name for WBGene00020739. History: N.A.
chrII,1173715,1174612,T23F4.5,325,-,T23F4.5,WBGene00044430,Public name for WBGene00044430. History: N.A.
chrII,3761805,3762841,T24E12.7,326,-,T24E12.7,WBGene00023348,Public name for WBGene00023348. History: N.A.
chrII,14031327,14032570,W01G7.2,327,+,W01G7.2,WBGene00014851,Public name for WBGene00014851. History: N.A.
chrII,449153,453156,W10D9.2,328,-,W10D9.2,WBGene00021130,Public name for WBGene00021130. History: N.A.
chrII,3586491,3587952,W10G11.8,329,+,W10G11.8,WBGene00023358,Public name for WBGene00023358. History: N.A.
chrII,14583630,14585658,wee-1.2,330,+,wee-1.2,WBGene00006939,Public name for WBGene00006939. History: N.A.
chrII,779386,781702,Y39F10A.2,331,-,Y39F10A.2,WBGene00021453,"Public name for WBGene00021453. History: Split into Y39F10A.5(WBGene00269331). History of WBGene00021453: Split into ""WBGene00269331"" on 2015-10-30"
chrII,13992934,13993453,Y39G8B.8,332,-,Y39G8B.8,WBGene00014885,Public name for WBGene00014885. History: N.A.
chrII,12131465,12132830,Y43F11A.6,333,-,Y43F11A.6,WBGene00014576,Public name for WBGene00014576. History: N.A.
chrII,12825476,12825764,Y46G5A.37,334,-,Y46G5A.37,WBGene00044042,Public name for WBGene00044042. History: N.A.
chrII,12754539,12754807,Y46G5A.41,335,-,Y46G5A.41,WBGene00077634,Public name for WBGene00077634. History: N.A.
chrII,12749022,12749311,Y46G5A.42,336,-,Y46G5A.42,WBGene00077635,Public name for WBGene00077635. History: N.A.
chrII,12742475,12744186,Y46G5A.43,337,-,Y46G5A.43,WBGene00077636,Public name for WBGene00077636. History: N.A.
chrII,12744636,12746764,Y46G5A.6,338,-,Y46G5A.6,WBGene00012898,"Public name for WBGene00012898. History: Split into Y46G5A.42(WBGene00077635), Y46G5A.43(WBGene00077636). History of WBGene00012898: Renamed on 2005-03-17; Split into ""WBGene00077636"" on 2008-02-22"
chrII,14217031,14217989,Y48B6A.16,339,-,Y48B6A.16,WBGene00050948,Public name for WBGene00050948. History: N.A.
chrII,9394393,9395175,Y51B9A.10,340,+,Y51B9A.10,WBGene00044170,Public name for WBGene00044170. History: N.A.
chrII,9407210,9407488,Y51B9A.2,341,-,Y51B9A.2,WBGene00014909,Public name for WBGene00014909. History: N.A.
chrII,15118352,15118875,Y53F4B.38,342,-,Y53F4B.38,WBGene00014920,Public name for WBGene00014920. History: N.A.
chrII,14980880,14982042,Y53F4B.40,343,-,Y53F4B.40,WBGene00044056,Public name for WBGene00044056. History: N.A.
chrII,15001589,15001742,Y53F4B.44,344,+,Y53F4B.44,WBGene00044727,Public name for WBGene00044727. History: N.A.
chrII,15117609,15117887,Y53F4B.46,345,+,Y53F4B.46,WBGene00044729,Public name for WBGene00044729. History: N.A.
chrII,14985729,14987149,Y53F4B.6,346,+,Y53F4B.6,WBGene00013153,Public name for WBGene00013153. History: N.A.
chrII,14994120,14997368,Y53F4B.8,347,+,Y53F4B.8,WBGene00013155,Public name for WBGene00013155. History: N.A.
chrII,14786121,14786436,Y54E2A.13,348,+,Y54E2A.13,WBGene00044171,Public name for WBGene00044171. History: N.A.
chrII,12222340,12222868,Y57A10A.37,349,+,Y57A10A.37,WBGene00044051,Public name for WBGene00044051. History: N.A.
chrII,12156875,12159188,Y57A10A.6,350,+,Y57A10A.6,WBGene00013251,Public name for WBGene00013251. History: N.A.
chrII,12412658,12412893,Y57A10C.12,351,-,Y57A10C.12,WBGene00044052,Public name for WBGene00044052. History: N.A.
chrII,1290706,1292224,Y57G7A.8,352,-,Y57G7A.8,WBGene00021971,Public name for WBGene00021971. History: N.A.
chrII,11820520,11821081,Y6D1A.3,353,-,Y6D1A.3,WBGene00194891,Public name for WBGene00194891. History: N.A.
chrII,3227260,3228298,ZC239.1,354,+,ZC239.1,WBGene00023399,Public name for WBGene00023399. History: N.A.
chrII,1970838,1974723,ZK250.10,355,-,ZK250.10,WBGene00022693,Public name for WBGene00022693. History: N.A.
chrII,4939420,4940276,ZK546.3,356,+,ZK546.3,WBGene00022760,Public name for WBGene00022760. History: N.A.
chrII,4930822,4932108,ZK546.7,357,+,ZK546.7,WBGene00022763,Public name for WBGene00022763. History: N.A.
chrII,10479859,10480021,ZK666.13,358,-,ZK666.13,WBGene00044046,Public name for WBGene00044046. History: N.A.
chrII,10442713,10442824,ZK673.12,359,+,ZK673.12,WBGene00044036,Public name for WBGene00044036. History: N.A.
chrII,10006051,10006476,ZK892.8,360,+,ZK892.8,WBGene00044037,Public name for WBGene00044037. History: N.A.
chrII,9845497,9847252,ZK938.8,361,-,ZK938.8,WBGene00044804,Public name for WBGene00044804. History: N.A.
chrIII,13782485,13783358,3R5.2,362,+,3R5.2,WBGene00007066,Public name for WBGene00007066. History: N.A.
chrIII,7105378,7106398,B0280.6,363,-,B0280.6,WBGene00023224,Public name for WBGene00023224. History: N.A.
chrIII,4373150,4375295,B0284.5,364,+,B0284.5,WBGene00045188,Public name for WBGene00045188. History: N.A.
chrIII,4350796,4352137,B0285.11,365,-,B0285.11,WBGene00014641,Public name for WBGene00014641. History: N.A.
chrIII,12804497,12804660,BE10.6,366,-,BE10.6,WBGene00044128,Public name for WBGene00044128. History: N.A.
chrIII,185650,186921,btb-1,367,+,btb-1,WBGene00001963,Public name for WBGene00001963. History: N.A.
chrIII,10010752,10010975,C05B5.10,368,-,C05B5.10,WBGene00044130,Public name for WBGene00044130. History: N.A.
chrIII,10003303,10003721,C05B5.9,369,+,C05B5.9,WBGene00023482,Public name for WBGene00023482. History: N.A.
chrIII,6545286,6546351,C09E7.6,370,-,C09E7.6,WBGene00015640,Public name for WBGene00015640. History: N.A.
chrIII,3719885,3723579,C14B1.7,371,-,C14B1.7,WBGene00007578,Public name for WBGene00007578. History: N.A.
chrIII,9652228,9653557,C15H7.2,372,+,C15H7.2,WBGene00014678,Public name for WBGene00014678. History: N.A.
chrIII,7678954,7680792,C18H2.2,373,-,C18H2.2,WBGene00015989,Public name for WBGene00015989. History: N.A.
chrIII,7684304,7687092,C18H2.3,374,-,C18H2.3,WBGene00015990,Public name for WBGene00015990. History: N.A.
chrIII,3855053,3856913,C36A4.12,375,+,C36A4.12,WBGene00164983,Public name for WBGene00164983. History: N.A.
chrIII,3830259,3832221,C36A4.14,376,-,C36A4.14,WBGene00194650,Public name for WBGene00194650. History: N.A.
chrIII,3830259,3832221,C36A4.14,377,-,C36A4.14,WBGene00194650,Public name for WBGene00194650. History: N.A.
chrIII,4632373,4634395,clec-152,378,+,clec-152,WBGene00008658,Public name for WBGene00008658. History: N.A.
chrIII,4638294,4640528,clec-154,379,+,clec-154,WBGene00008657,Public name for WBGene00008657. History: N.A.
chrIII,4682739,4685500,clec-155,380,-,clec-155,WBGene00011405,Public name for WBGene00011405. History: N.A.
chrIII,6859808,6860732,clec-159,381,+,clec-159,WBGene00020065,Public name for WBGene00020065. History: N.A.
chrIII,4043092,4047607,E03A3.1,382,-,E03A3.1,WBGene00014728,Public name for WBGene00014728. History: N.A.
chrIII,4049472,4051246,E03A3.10,383,+,E03A3.10,WBGene00189944,Public name for WBGene00189944. History: N.A.
chrIII,4060565,4062797,E03A3.5,384,+,E03A3.5,WBGene00008465,Public name for WBGene00008465. History: N.A.
chrIII,4741782,4742702,F17C8.8,385,+,F17C8.8,WBGene00044224,Public name for WBGene00044224. History: N.A.
chrIII,6562968,6563691,F27B3.7,386,-,F27B3.7,WBGene00017849,Public name for WBGene00017849. History: N.A.
chrIII,9921111,9921804,F40F12.8,387,+,F40F12.8,WBGene00014755,Public name for WBGene00014755. History: N.A.
chrIII,6065469,6066166,F40H6.6,388,+,F40H6.6,WBGene00044412,Public name for WBGene00044412. History: N.A.
chrIII,1934437,1936186,F53A3.5,389,+,F53A3.5,WBGene00023289,Public name for WBGene00023289. History: N.A.
chrIII,9174998,9175143,F54G8.6,390,-,F54G8.6,WBGene00044739,Public name for WBGene00044739. History: N.A.
chrIII,9601239,9602357,F58A4.12,391,-,F58A4.12,WBGene00014777,Public name for WBGene00014777. History: N.A.
chrIII,9012925,9016884,F59B2.11,392,+,F59B2.11,WBGene00010313,Public name for WBGene00010313. History: N.A.
chrIII,1279618,1281717,fbxa-33,393,+,fbxa-33,WBGene00013841,Public name for WBGene00013841. History: N.A.
chrIII,1282392,1284136,fbxa-34,394,-,fbxa-34,WBGene00013842,Public name for WBGene00013842. History: N.A.
chrIII,1289738,1290930,fbxa-49,395,+,fbxa-49,WBGene00013843,Public name for WBGene00013843. History: N.A.
chrIII,106050,107452,fbxa-57,396,-,fbxa-57,WBGene00016224,Public name for WBGene00016224. History: N.A.
chrIII,109320,111044,fbxa-58,397,-,fbxa-58,WBGene00016225,Public name for WBGene00016225. History: N.A.
chrIII,2251946,2252979,fbxa-68,398,+,fbxa-68,WBGene00020641,Public name for WBGene00020641. History: N.A.
chrIII,960256,961336,fbxa-70,399,-,fbxa-70,WBGene00020458,Public name for WBGene00020458. History: N.A.
chrIII,2217193,2219716,fbxa-8,400,-,fbxa-8,WBGene00016526,Public name for WBGene00016526. History: N.A.
chrIII,13478459,13479528,fbxb-86,401,+,fbxb-86,WBGene00012098,Public name for WBGene00012098. History: N.A.
chrIII,13601658,13603055,gln-4,402,-,gln-4,WBGene00001605,Public name for WBGene00001605. History: N.A.
chrIII,9945306,9946575,K03H1.8,403,+,K03H1.8,WBGene00010543,Public name for WBGene00010543. History: N.A.
chrIII,10140366,10140663,K08E5.4,404,-,K08E5.4,WBGene00044226,Public name for WBGene00044226. History: N.A.
chrIII,383247,384176,K10F12.1,405,+,K10F12.1,WBGene00023325,Public name for WBGene00023325. History: N.A.
chrIII,8671622,8673545,kin-31,406,+,kin-31,WBGene00002212,Public name for WBGene00002212. History: N.A.
chrIII,9504679,9506997,lrg-1,407,+,lrg-1,WBGene00003067,Public name for WBGene00003067. History: N.A.
chrIII,10926993,10928810,M142.3,408,+,M142.3,WBGene00014809,Public name for WBGene00014809. History: N.A.
chrIII,966642,972014,R06B10.1,409,-,R06B10.1,WBGene00019912,Public name for WBGene00019912. History: N.A.
chrIII,6493499,6494728,srb-10,410,+,srb-10,WBGene00005075,Public name for WBGene00005075. History: N.A.
chrIII,7174010,7175744,srb-9,411,-,srb-9,WBGene00005074,Public name for WBGene00005074. History: N.A.
chrIII,10101919,10104236,srt-57,412,-,srt-57,WBGene00011818,Public name for WBGene00011818. History: N.A.
chrIII,12769462,12771493,srw-5,413,+,srw-5,WBGene00005752,Public name for WBGene00005752. History: N.A.
chrIII,150479,151804,srz-7,414,-,srz-7,WBGene00020547,Public name for WBGene00020547. History: N.A.
chrIII,2063431,2065845,srz-86,415,+,srz-86,WBGene00023471,Public name for WBGene00023471. History: N.A.
chrIII,2071502,2072337,srz-87,416,+,srz-87,WBGene00023470,Public name for WBGene00023470. History: N.A.
chrIII,4041199,4042787,T02C12.4,417,-,T02C12.4,WBGene00011369,Public name for WBGene00011369. History: N.A.
chrIII,13361197,13364664,T03F6.8,418,-,T03F6.8,WBGene00044229,Public name for WBGene00044229. History: N.A.
chrIII,941893,942857,T12B5.9,419,-,T12B5.9,WBGene00023345,Public name for WBGene00023345. History: N.A.
chrIII,10195815,10196989,T20G5.15,420,-,T20G5.15,WBGene00194683,Public name for WBGene00194683. History: N.A.
chrIII,9413376,9414518,T26G10.6,421,+,T26G10.6,WBGene00043993,Public name for WBGene00043993. History: N.A.
chrIII,9916100,9916981,ttr-4,422,-,ttr-4,WBGene00009590,Public name for WBGene00009590. History: Renamed on 2007-09-20
chrIII,146981,150175,ver-2,423,-,ver-2,WBGene00006895,"Public name for WBGene00006895. History: Split into sqst-5(WBGene00269434). History of WBGene00006895: Split into ""WBGene00269434"" on 2016-04-19"
chrIII,2428197,2429360,W04B5.1,424,+,W04B5.1,WBGene00021018,Public name for WBGene00021018. History: N.A.
chrIII,10967679,10969373,W05B2.3,425,-,W05B2.3,WBGene00014854,Public name for WBGene00014854. History: N.A.
chrIII,12390988,12395253,wht-9,426,-,wht-9,WBGene00013032,Public name for WBGene00013032. History: Renamed on 2007-06-04
chrIII,12528185,12536747,Y111B2A.25,427,+,Y111B2A.25,WBGene00014613,Public name for WBGene00014613. History: N.A.
chrIII,1716485,1722669,Y22D7AR.12,428,-,Y22D7AR.12,WBGene00021265,Public name for WBGene00021265. History: N.A.
chrIII,10684631,10685126,Y39A1A.25,429,-,Y39A1A.25,WBGene00044808,Public name for WBGene00044808. History: N.A.
chrIII,13162373,13164763,Y39E4B.14,430,+,Y39E4B.14,WBGene00014884,Public name for WBGene00014884. History: N.A.
chrIII,11647668,11649793,Y41C4A.1,431,+,Y41C4A.1,WBGene00012749,Public name for WBGene00012749. History: N.A.
chrIII,10586307,10587607,Y45F3A.6,432,+,Y45F3A.6,WBGene00014898,Public name for WBGene00014898. History: N.A.
chrIII,11168766,11170462,Y47D3A.5,433,-,Y47D3A.5,WBGene00012924,Public name for WBGene00012924. History: N.A.
chrIII,11101168,11107107,Y48A6C.1,434,-,Y48A6C.1,WBGene00012974,Public name for WBGene00012974. History: N.A.
chrIII,11107997,11116123,Y48A6C.2,435,-,Y48A6C.2,WBGene00012975,Public name for WBGene00012975. History: N.A.
chrIII,12387789,12388884,Y49E10.26,436,+,Y49E10.26,WBGene00014904,Public name for WBGene00014904. History: N.A.
chrIII,12382433,12383643,Y49E10.5,437,-,Y49E10.5,WBGene00014902,Public name for WBGene00014902. History: N.A.
chrIII,12377629,12378728,Y49E10.7,438,-,Y49E10.7,WBGene00013031,Public name for WBGene00013031. History: N.A.
chrIII,12389783,12390455,Y49E10.8,439,+,Y49E10.8,WBGene00014903,Public name for WBGene00014903. History: N.A.
chrIII,3105659,3110743,Y53G8B.3,440,-,Y53G8B.3,WBGene00021819,Public name for WBGene00021819. History: N.A.
chrIII,5156394,5156847,Y54H5A.5,441,+,Y54H5A.5,WBGene00050920,Public name for WBGene00050920. History: N.A.
chrIII,10223432,10224071,Y70G10A.1,442,+,Y70G10A.1,WBGene00014946,Public name for WBGene00014946. History: N.A.
chrIII,12315774,12316952,Y75B8A.41,443,-,Y75B8A.41,WBGene00044000,Public name for WBGene00044000. History: N.A.
chrIII,1333912,1335459,Y82E9BL.9,444,-,Y82E9BL.9,WBGene00023395,Public name for WBGene00023395. History: N.A.
chrIII,1276240,1277352,ZC47.11,445,-,ZC47.11,WBGene00014979,Public name for WBGene00014979. History: N.A.
chrIII,1277951,1278983,ZC47.8,446,-,ZC47.8,WBGene00014978,Public name for WBGene00014978. History: N.A.
chrIII,9207196,9207776,ZC84.5,447,+,ZC84.5,WBGene00014980,Public name for WBGene00014980. History: N.A.
chrIII,12987305,12992349,ZK1010.6,448,+,ZK1010.6,WBGene00014180,"Public name for WBGene00014180. History: Split into ZK1010.12(WBGene00271703). History of WBGene00014180: Split into ""WBGene00271703"" on 2017-04-28"
chrIII,8436625,8437737,ZK1236.8,449,-,ZK1236.8,WBGene00023223,Public name for WBGene00023223. History: N.A.
chrIII,8898244,8898385,ZK637.18,450,-,ZK637.18,WBGene00194716,Public name for WBGene00194716. History: N.A.
chrIII,8898903,8899449,ZK637.6,451,-,ZK637.6,WBGene00014987,Public name for WBGene00014987. History: N.A.
chrIII,7647086,7648006,ZK783.3,452,-,ZK783.3,WBGene00022818,Public name for WBGene00022818. History: N.A.
chrIV,12950292,12957104,abt-3,453,-,abt-3,WBGene00000021,Public name for WBGene00000021. History: N.A.
chrIV,13858860,13858993,B0513.11,454,-,B0513.11,WBGene00045278,Public name for WBGene00045278. History: N.A.
chrIV,13853564,13854112,B0513.12,455,-,B0513.12,WBGene00045279,Public name for WBGene00045279. History: N.A.
chrIV,13854329,13857326,B0513.6,456,+,B0513.6,WBGene00007198,Public name for WBGene00007198. History: N.A.
chrIV,13847753,13852688,B0513.7,457,-,B0513.7,WBGene00007199,Public name for WBGene00007199. History: N.A.
chrIV,10111699,10112007,C04G2.12,458,+,C04G2.12,WBGene00045104,Public name for WBGene00045104. History: N.A.
chrIV,10093039,10093490,C04G2.3,459,+,C04G2.3,WBGene00014665,Public name for WBGene00014665. History: N.A.
chrIV,7258641,7259526,C06E4.4,460,+,C06E4.4,WBGene00015533,Public name for WBGene00015533. History: N.A.
chrIV,7028446,7030992,C06G3.4,461,+,C06G3.4,WBGene00015550,Public name for WBGene00015550. History: N.A.
chrIV,13612782,13618037,C08F11.14,462,-,C08F11.14,WBGene00007461,Public name for WBGene00007461. History: N.A.
chrIV,13652246,13652739,C08F11.16,463,-,C08F11.16,WBGene00045068,Public name for WBGene00045068. History: N.A.
chrIV,13611787,13612186,C08F11.18,464,-,C08F11.18,WBGene00045285,Public name for WBGene00045285. History: N.A.
chrIV,13611303,13611555,C08F11.19,465,+,C08F11.19,WBGene00045286,Public name for WBGene00045286. History: N.A.
chrIV,13621806,13623110,C08F11.2,466,+,C08F11.2,WBGene00007451,Public name for WBGene00007451. History: N.A.
chrIV,13636535,13636951,C08F11.6,467,-,C08F11.6,WBGene00014672,Public name for WBGene00014672. History: N.A.
chrIV,8873806,8873994,C09G9.9,468,+,C09G9.9,WBGene00045323,Public name for WBGene00045323. History: N.A.
chrIV,11467993,11469022,C10C6.9,469,+,C10C6.9,WBGene00045175,Public name for WBGene00045175. History: N.A.
chrIV,6823090,6824120,C17H12.7,470,+,C17H12.7,WBGene00023238,Public name for WBGene00023238. History: N.A.
chrIV,2094699,2094930,C23H5.4,471,+,C23H5.4,WBGene00023240,Public name for WBGene00023240. History: N.A.
