gene_id,gene_name,log2 fold change (MLE): group rrf3 L2 vs N2 L2,Benjamini-Hochberg adjusted p-values,N2_L2_rep1.robustRPKM,N2_L2_rep2.robustRPKM,N2_L2_rep3.robustRPKM,rrf3_L2_rep1.robustRPKM,rrf3_L2_rep2.robustRPKM,rrf3_L2_rep3.robustRPKM,Input,Suggested Match,History
WBGene00021939,Y55F3BR.2,3.77068397554722,1.67762799586643e-06,1.45473503951439,1.22304291347178,5.68903159473104,39.0808594760079,36.7712840586678,38.5146191627806,WBGene00021939,WBGene00021939,History: N.A.
WBGene00002138,inx-16,-1.03430902579426,1.75427056148595e-06,40.6472652712734,36.8950577932788,52.7821884838512,19.1149570528207,22.4635852281901,22.0343807288213,WBGene00002138,WBGene00002138,History: N.A.
WBGene00004119,pqn-31,-1.09677484956319,1.82831952417155e-06,52.4229084766296,45.7378643721185,36.4946265095082,17.7346224618776,24.019695166753,21.0273201298787,WBGene00004119,WBGene00004119,History: N.A.
WBGene00195144,C16D2.3,3.67212776407994,1.82831952417155e-06,0.0,0.390012315929184,4.11435080507137,21.1322593938574,23.3493492931741,16.7038527527143,WBGene00195144,WBGene00195144,History: N.A.
WBGene00007875,dod-24,-1.63619279923914,1.87449402813327e-06,30.2655063200957,27.2466219916355,60.8747859309693,11.2641240262457,13.5655188963073,13.2607572763684,WBGene00007875,WBGene00007875,History: N.A.
WBGene00011112,R07E5.4,-1.33266411618504,1.87449402813327e-06,29.3672695834363,31.9837564717982,19.8473964892527,10.1940828766143,11.1977255794009,10.7437926155956,WBGene00011112,WBGene00011112,History: N.A.
WBGene00044376,Y49F6B.12,4.59027786810509,1.87449402813327e-06,0.302945971584267,0.300178018439878,0.487178963089695,9.35221198736582,9.45848862556135,8.03521006714138,WBGene00044376,WBGene00044376,History: N.A.
WBGene00021066,W06H8.2,1.1180607138231,1.88503065458796e-06,5.61712322312495,5.84409079650137,5.53277983863063,11.1205763463899,12.4955502076752,13.1852775195498,WBGene00021066,WBGene00021066,History: N.A.
WBGene00012271,W05B2.2,3.75630967425886,1.91367905625158e-06,0.554920328705938,0.274925069628496,1.65091878101813,11.5447267360062,10.10657475984,12.0691459881652,WBGene00012271,WBGene00012271,History: N.A.
WBGene00008041,ufc-1,0.792220158591113,1.91466564065293e-06,74.8530770208874,87.6204941797129,80.8052743779226,151.588863866968,137.16131372606,132.824831923856,WBGene00008041,WBGene00008041,History: N.A.
WBGene00001059,dpf-6,3.92040400436816,1.94776792153291e-06,2.10611075602504,2.32311683836079,10.1287988840454,68.2710576143484,76.55032953507,75.9295968431555,WBGene00001059,WBGene00001059,History: N.A.
WBGene00001713,grl-4,-2.03945351996534,1.95554360728073e-06,39.3608634613135,41.4713095938033,13.8199988580602,8.98121024238939,6.82729511496318,7.23833619284288,WBGene00001713,WBGene00001713,History: N.A.
WBGene00015332,tyr-1,-1.14301585012093,1.96679841719878e-06,18.8131709144662,17.0463032187929,26.2095010814449,9.31731567398013,8.95203596967774,9.87311445936439,WBGene00015332,WBGene00015332,History: N.A.
WBGene00000800,cars-1,0.616231278659612,2.13902006290713e-06,57.425497497136,57.6876248904599,54.4163249435026,89.3340098084238,84.5186232605381,86.0075117087635,WBGene00000800,WBGene00000800,History: Renamed on 2010-01-29
WBGene00000655,col-79,5.27688767019919,2.21053801730966e-06,0.0,0.0,0.282162219403359,6.12308361938069,3.04340378768966,3.22663359572497,WBGene00000655,WBGene00000655,History: N.A.
WBGene00009334,F32D8.12,-0.856083184670122,2.21363121078959e-06,108.934920516717,100.975759733727,102.078423423781,48.7093571384007,56.1868591694582,67.3106881614932,WBGene00009334,WBGene00009334,History: N.A.
WBGene00000677,col-103,-1.40999032370744,2.23533490405724e-06,390.432829102723,412.82720233851,221.876052686935,169.150268925802,108.784216428369,107.961329910839,WBGene00000677,WBGene00000677,History: N.A.
WBGene00010661,tyr-2,-1.60477355490889,2.25426224569052e-06,11.2471536670896,9.44439898935895,5.59470035032037,2.81452186535953,3.17428494395036,2.62921447216829,WBGene00010661,WBGene00010661,History: N.A.
WBGene00015684,C10G8.8,0.667678803778652,2.3059171054365e-06,64.64732197641,64.1333676496789,60.3850106009094,104.955876967984,98.9458855099163,96.5969535066516,WBGene00015684,WBGene00015684,History: N.A.
WBGene00020029,R12C12.9,-1.03198991364439,2.44972275796179e-06,31.5983415894522,25.4583255446877,32.9877720943962,15.017911142724,13.6931536259648,15.3880833716168,WBGene00020029,WBGene00020029,History: N.A.
WBGene00004859,sma-5,-0.854703285757815,2.4579830878183e-06,21.9506317180258,21.5514426398861,19.3422725866095,10.829791948195,12.1003019294046,11.7505239264389,WBGene00004859,WBGene00004859,History: N.A.
WBGene00020660,T21G5.2,2.59785519610562,2.51529589906648e-06,0.537006303156842,0.709466387150848,2.73467095961718,8.88957866120026,8.19683351760957,7.5964409199066,WBGene00020660,WBGene00020660,History: N.A.
WBGene00003017,lin-31,1.4748561534032,2.53247247528978e-06,3.0790156926759,3.0508833787732,4.48309900756767,11.5045259377593,9.35339430749955,8.91709917204122,WBGene00003017,WBGene00003017,History: N.A.
WBGene00009383,F35B12.3,-1.1018836395191,2.55591027480626e-06,217.917603871786,204.232928203628,135.197176558744,76.0635414639683,94.0000927371244,89.3800901058973,WBGene00009383,WBGene00009383,History: N.A.
WBGene00011590,bus-19,0.845067091816271,2.59171195848857e-06,12.1511849412398,12.3730698483411,13.8676528932655,22.17186561274,22.6113208181298,24.2387994149979,WBGene00011590,WBGene00011590,History: N.A.
WBGene00009608,nhr-265,-3.28563501143687,2.64218980473558e-06,2.78120026634954,4.69504797513987,3.97560368733367,0.553031430173536,0.428808908080209,0.218569993039338,WBGene00009608,WBGene00009608,History: N.A.
WBGene00018052,F35F10.1,-2.27111522021103,2.70947995080324e-06,19.0179743411516,19.5598140944128,6.38769917229658,3.23116019749828,3.13171684402887,2.93715625132829,WBGene00018052,WBGene00018052,History: N.A.
WBGene00000963,dhp-1,-0.919242155472754,2.72630174388082e-06,33.326931806384,33.7196413216876,26.2313797563953,16.4846664026105,16.9093391751237,15.8805489782478,WBGene00000963,WBGene00000963,History: N.A.
WBGene00003003,lin-14,-0.880047663999983,2.90752768029744e-06,48.8137461175585,41.5053939296506,54.8419386864442,23.5276543415358,27.4885405777533,27.8199042756843,WBGene00003003,WBGene00003003,History: N.A.
WBGene00003943,pbo-4,-0.960134030831442,2.90752768029744e-06,11.0876548556108,10.1835006999082,11.4526546910275,5.43765037586109,5.90273519761538,5.47449124321364,WBGene00003943,WBGene00003943,History: N.A.
WBGene00011102,R07E3.1,-0.790816325450019,2.9317597433965e-06,156.684509872317,152.016913113018,185.771631139405,86.6497044512216,103.941240966439,95.1631430926381,WBGene00011102,WBGene00011102,History: N.A.
WBGene00007210,agmo-1,2.41512235299719,2.96955863285604e-06,1.29315067007193,1.02506834114721,4.78299922035782,13.6251129287314,11.1029500772477,13.5823953768024,WBGene00007210,WBGene00007210,History: Renamed on 2015-03-25
WBGene00007340,C05D12.2,-1.76931187531903,2.99327081157535e-06,2.80433821064283,2.20958105302737,2.98839727358904,0.589545018490915,0.949404685347699,0.7886186121034,WBGene00007340,WBGene00007340,History: N.A.
WBGene00007992,fipr-24,-4.21425557088357,3.04759164323769e-06,25.617284057957,15.2299346172822,3.91363243033099,1.7191921240846,0.266605063396662,0.543569555135835,WBGene00007992,WBGene00007992,History: N.A.
WBGene00008436,DH11.2,-0.817462964836388,3.04759164323769e-06,92.4918869967456,93.0364489869926,93.3147273970047,52.0481503230829,45.2465888477222,60.9305068404684,WBGene00008436,WBGene00008436,History: N.A.
WBGene00015933,C17H12.8,-1.26486310402629,3.04759164323769e-06,33.1579406996764,24.1331709595166,36.2813214477194,9.63510463963989,14.3191424739217,14.8693408735335,WBGene00015933,WBGene00015933,History: N.A.
WBGene00020396,T10B5.10,2.08467879989316,3.10512157293726e-06,2.95823417393414,3.85244140279893,11.0096336831148,24.3907014281375,25.1574053787919,26.542893292636,WBGene00020396,WBGene00020396,History: N.A.
WBGene00013079,ttr-26,0.969816480629315,3.31422800739725e-06,216.617743081001,232.874623411245,328.52156835243,491.577464039875,501.827162163457,531.102703905416,WBGene00013079,WBGene00013079,History: N.A.
WBGene00020487,T13C5.7,2.32366063042461,3.35890734128197e-06,1.56051268963986,2.23347888961375,6.27379983014221,15.3599589581398,15.8797176667517,20.0513370704408,WBGene00020487,WBGene00020487,History: N.A.
WBGene00009048,cth-1,1.37485791277335,3.3930754782972e-06,4.39709571802813,3.40631957470545,3.14987021205954,9.76485833444107,10.1507555716674,8.39712212324183,WBGene00009048,WBGene00009048,History: N.A.
WBGene00006916,vha-7,-0.98668988994535,3.42012237166621e-06,7.10546006079462,6.1127160118666,7.24125095137865,3.47473488858651,3.35346414906266,3.50627348384351,WBGene00006916,WBGene00006916,History: N.A.
WBGene00019620,fah-1,-0.810911099753922,3.4413061370407e-06,92.421672658267,99.9532020747891,77.5419621708838,54.8389722872602,49.4123142776332,49.6249535339294,WBGene00019620,WBGene00019620,History: Renamed on 2005-03-17
WBGene00004004,pgp-10,-1.1017730224427,3.4615669098116e-06,5.63915115733328,5.5876274282142,5.14153484575427,2.02739463372441,2.82959827789902,2.72431884181174,WBGene00004004,WBGene00004004,History: N.A.
WBGene00000857,cwn-1,0.922334837758768,3.46904599548813e-06,10.9973249105352,12.8780891711681,13.9170602283317,25.4119704431754,21.9149053183825,24.4620471670906,WBGene00000857,WBGene00000857,History: N.A.
WBGene00009340,best-14,-0.917388550555004,3.48008986645726e-06,68.3937725285716,58.4135741392243,83.1380436043871,35.4420327656125,37.4668349911797,38.2761949732127,WBGene00009340,WBGene00009340,History: N.A.
WBGene00011397,T03E6.8,-1.5457469870118,3.48469243280289e-06,6.26696473705224,4.51614895148849,5.5429796656238,1.6823198577149,2.01594552427883,1.87377872796561,WBGene00011397,WBGene00011397,History: N.A.
WBGene00000868,cyb-3,0.696504749359856,3.51756523055902e-06,45.7023959824364,44.1838952526697,42.2868663154366,73.4716118754225,66.83565547749,73.8709532106646,WBGene00000868,WBGene00000868,History: N.A.
WBGene00020329,bath-26,-1.21063844555155,3.51756523055902e-06,13.8215911376126,14.4950320971623,13.0604066643821,6.22897561740361,5.5647883812626,6.10104706014716,WBGene00020329,WBGene00020329,History: N.A.
WBGene00020509,hex-1,1.34776599911311,3.60006499170269e-06,10.5533490330823,8.90972718536576,17.7938285480359,35.3398265994181,28.97077298239,30.7903794013651,WBGene00020509,WBGene00020509,History: N.A.
WBGene00005008,spr-3,1.52106815357752,3.61885205290705e-06,1.50686898440717,1.66374116088593,2.83866832145996,5.48974762497114,5.91448166989193,5.98371348009909,WBGene00005008,WBGene00005008,History: N.A.
WBGene00012239,W04A8.4,0.999690696599732,3.61885205290705e-06,24.6760298792461,27.6866751059015,37.9901237448908,58.8375572114035,61.105485825845,60.9836756083619,WBGene00012239,WBGene00012239,History: N.A.
WBGene00020894,T28D9.1,0.905863345766488,3.61885205290705e-06,504.126860692099,503.597292396375,448.357304300708,1120.18249113924,793.48386476755,814.823722913214,WBGene00020894,WBGene00020894,History: N.A.
WBGene00013560,zip-12,-0.980783941245097,3.70978144258065e-06,18.1338632902299,16.9436766455666,18.7377076998377,8.96718440650851,8.85675390179161,9.45073438929384,WBGene00013560,WBGene00013560,"History: Split into Y75B8A.63(WBGene00303096). History of WBGene00013560: Split into ""WBGene00303096"" on 2018-03-02"
WBGene00011815,bath-43,0.807109642060243,3.83856243628478e-06,29.1466282799928,29.4987440204355,33.7236104449867,51.6865958999818,49.7548613857268,60.2566354942389,WBGene00011815,WBGene00011815,History: Renamed on 2020-03-30
WBGene00015541,C06E7.4,1.1164072945998,3.88564024865983e-06,11.2146599642764,12.3764555846917,7.93743757671542,20.460527238156,23.692159428959,23.9387219773645,WBGene00015541,WBGene00015541,History: N.A.
WBGene00011831,T19B10.2,1.29742045116478,3.95831472265624e-06,153.055884646098,159.904415879762,298.193892798574,532.222218695126,483.063685210066,487.336600227455,WBGene00011831,WBGene00011831,History: Renamed on 2005-03-17
WBGene00001854,hil-3,0.990032547097334,3.96664218335468e-06,113.505599670389,119.41403315086,82.6637709685876,240.819806409487,186.214668881348,199.617706698772,WBGene00001854,WBGene00001854,History: Renamed on 2010-11-12
WBGene00044200,H37A05.4,1.7499571757474,4.05805649416031e-06,5.68248162725791,3.98831474774564,2.37974356284209,15.7308910076228,11.704576850219,12.8111766392113,WBGene00044200,WBGene00044200,History: N.A.
WBGene00012124,T28D6.4,0.971695868621485,4.24034777396271e-06,7.20570487242528,8.17900357395281,10.4997152434024,16.7550048484579,17.6388351871667,16.4740961833271,WBGene00012124,WBGene00012124,History: N.A.
WBGene00019812,R01H2.4,1.52764570631239,4.27730615153897e-06,2.84160351287497,3.5359204819168,1.85975792895147,7.36197676371178,7.42769547948494,8.7638933330341,WBGene00019812,WBGene00019812,History: N.A.
WBGene00002195,kin-9,-1.29738457143445,4.30467631534315e-06,7.33796437527656,7.65359889451005,6.13313391134046,2.39748036856453,2.71307050638304,3.43161737728659,WBGene00002195,WBGene00002195,History: N.A.
WBGene00009683,F44D12.6,2.9923042680893,4.32557189364894e-06,0.727888183694032,0.480825082405384,0.390181576737753,5.21056384604448,3.03012099050604,4.37607121046926,WBGene00009683,WBGene00009683,History: N.A.
WBGene00022160,Y71G12B.25,1.6862929109705,4.33702755795682e-06,9.58655696746658,10.341616893348,24.9274982275385,51.7800949441675,46.1031822640623,46.9168715811364,WBGene00022160,WBGene00022160,History: N.A.
WBGene00010269,F58G1.7,1.59517769329633,4.44677566173019e-06,1.84492023750731,1.72360281555801,1.69536374252132,5.87230991123051,3.78524461711126,6.2635365747226,WBGene00010269,WBGene00010269,History: N.A.
WBGene00014035,seb-2,1.25999711196707,4.48616991731678e-06,2.90697482167113,3.51410557867406,4.30083164396595,9.28623247703658,8.59201288408584,7.95706710778223,WBGene00014035,WBGene00014035,History: Renamed on 2012-08-30
WBGene00022155,Y71G12B.17,1.46436461225397,4.60952288355518e-06,3.66765104568747,3.92880053546311,6.45601681050296,12.6395384196256,13.8237665868192,12.6200063995691,WBGene00022155,WBGene00022155,History: N.A.
WBGene00000445,ceh-22,1.15046241953092,4.62366271455325e-06,4.48520387419277,5.65628447600889,6.28390256738882,11.4929130956763,13.0841432656894,11.9684631160123,WBGene00000445,WBGene00000445,History: Renamed on 2006-12-04
WBGene00007533,cbl-1,-1.772609107053,4.6712415415825e-06,12.5823560197999,12.0563807201083,27.6274193260852,4.63961464256164,6.04373170638433,4.62086388168838,WBGene00007533,WBGene00007533,History: N.A.
WBGene00021915,Y55D5A.1,0.87817562230297,4.69742182351531e-06,26.9870873079998,28.9113284833119,24.9023573764722,53.1974873365405,42.8027905706074,52.5091703637843,WBGene00021915,WBGene00021915,History: N.A.
WBGene00015802,kynu-1,-0.993523734096178,4.71672623398242e-06,35.3101690674226,34.7059576155112,25.2498630435078,16.3065033208135,15.8970733289518,15.6029170031036,WBGene00015802,WBGene00015802,History: Renamed on 2016-02-19
WBGene00018299,F41G3.2,1.89017814042217,4.82690237898478e-06,1.93017925519461,2.62974747250685,5.04399159100472,10.5247634173546,11.6760492697645,13.8227184188569,WBGene00018299,WBGene00018300,"History: Merged into ""WBGene00018300"" on 2020-07-13"
WBGene00185095,W09C2.7,3.48586687715402,5.08059902488256e-06,0.382442432212762,0.757896273507777,2.15257087946723,17.9661673392812,11.5424865922335,9.33224113897214,WBGene00185095,WBGene00185095,History: N.A.
WBGene00001843,hgo-1,-0.90402871725294,5.2178292933638e-06,40.8615126187561,40.4176327561147,52.2024317835833,21.7850579018657,23.8557858773454,25.6787280931166,WBGene00001843,WBGene00001843,History: N.A.
WBGene00019871,R04E5.8,0.708874967477053,5.40020902935638e-06,12.4171531150159,11.5297147382382,11.911793328292,20.7155781053596,18.7254767155136,19.203590157666,WBGene00019871,WBGene00019871,History: N.A.
WBGene00003006,lin-17,0.957641473913561,5.57005101077049e-06,8.86296244870738,10.3092849066337,11.9290305817014,22.1756588025179,20.3527186539249,18.0396387443952,WBGene00003006,WBGene00003006,History: N.A.
WBGene00016505,ttr-33,-1.44534533220802,5.58374378554168e-06,28.7782976322588,25.6084511586144,16.1753512719107,9.00037161748745,8.86876247809543,8.00356882542621,WBGene00016505,WBGene00016505,History: N.A.
WBGene00001761,gst-13,-1.13747154022515,5.58624360837277e-06,53.0905007315562,64.4485300209165,88.0588531943466,28.913887128129,30.9529852856428,33.618656223182,WBGene00001761,WBGene00001761,History: N.A.
WBGene00001976,hmg-11,0.997551944585154,5.66864051552009e-06,168.139221812207,201.110934076428,137.152719265102,398.330248791594,295.606232593267,317.042605215842,WBGene00001976,WBGene00001976,History: N.A.
WBGene00004993,spp-8,-1.47051195097767,5.66864051552009e-06,41.7554342319448,36.9052317349976,79.7154042344674,16.6985986270135,19.5834585933516,20.8713857340242,WBGene00004993,WBGene00004993,History: N.A.
WBGene00007460,C08F11.13,-1.70704237448992,5.66864051552009e-06,16.1921700845122,13.9834994264968,31.4143195290372,6.87889972624428,4.71534754345019,7.3286428347911,WBGene00007460,WBGene00007460,History: N.A.
WBGene00017379,F11C7.7,1.39959475523474,5.66864051552009e-06,7.80182561714035,7.50317310772699,9.04079769376238,21.5594008071375,22.4481463379989,20.4497805827911,WBGene00017379,WBGene00017379,History: N.A.
WBGene00017841,F26G1.5,2.34737957196067,5.71486107136445e-06,1.00524815071637,0.996063411387717,1.38563816932036,5.78252903520332,5.52983631495313,6.09434840778126,WBGene00017841,WBGene00017841,History: N.A.
WBGene00012203,rga-1,0.759972374910949,5.84970353083085e-06,25.5679075601421,25.1907619020641,22.4802499637117,39.2756310588052,41.5343473211464,43.0328939955757,WBGene00012203,WBGene00012203,History: N.A.
WBGene00009241,F28H7.8,-1.48143812079108,5.86572981784589e-06,7.30352816370196,7.96047711203541,10.4400728884835,3.3765502500268,2.78701591103824,3.0994507816549,WBGene00009241,WBGene00009241,History: N.A.
WBGene00015805,C15H9.11,-0.936435804065494,5.86572981784589e-06,67.1376423383835,63.4575005692637,56.8547528977921,32.2745113943493,32.705908571919,32.836160874817,WBGene00015805,WBGene00015805,History: N.A.
WBGene00015059,B0228.1,-2.00575204001079,6.14645529428499e-06,11.1169410616706,9.87091411640851,7.0813777526478,1.7440479138304,3.00510660481913,2.14444374696828,WBGene00015059,WBGene00015059,History: N.A.
WBGene00006607,tre-1,-0.812210465366182,6.46831028661234e-06,32.7824431354038,29.8211907802495,35.3591255535469,16.8926485897253,18.327130543477,20.530406474871,WBGene00006607,WBGene00006607,History: N.A.
WBGene00016594,C42D4.1,-1.34360338268736,6.51461340002666e-06,554.135081613183,531.634110281612,267.047454378472,200.023687673751,149.928257707242,183.122101228894,WBGene00016594,WBGene00016594,History: N.A.
WBGene00003957,pcp-2,-1.58646237129655,6.7430248258946e-06,12.2191666826334,11.3755818243706,26.6538613864364,5.65969430027553,5.60563015004254,5.48595711981269,WBGene00003957,WBGene00003957,History: N.A.
WBGene00016721,C46G7.1,-0.749564698449526,6.7430248258946e-06,287.769543584709,249.690384799971,244.310881163269,143.712063553347,165.932812474391,154.853950320867,WBGene00016721,WBGene00016721,History: N.A.
WBGene00044571,C46F4.3,6.77811136007444,6.7430248258946e-06,0.0,0.0,0.0,3.78446998295224,5.13519687470564,4.23782930948494,WBGene00044571,WBGene00044571,History: N.A.
WBGene00012471,Y17G7B.20,-0.640386102948444,6.75773189034191e-06,246.233392159294,257.183315999511,238.584150472291,173.005028167371,148.641420196338,154.497919292999,WBGene00012471,WBGene00012471,History: N.A.
WBGene00006568,thk-1,0.887401148440335,6.86676845304889e-06,15.5260542190491,16.9329405107187,15.0813661617332,30.9092472303295,29.0633005728682,27.9696734426006,WBGene00006568,WBGene00006568,History: N.A.
WBGene00008861,F15D4.4,1.18230542878388,6.89309114108217e-06,4.71376912499838,4.16423892458143,3.33354578535413,8.9186146873128,10.0478801407578,8.61625011264947,WBGene00008861,WBGene00008861,History: N.A.
WBGene00015660,catp-3,-1.37567322425808,6.89309114108217e-06,3.79021221956546,4.09699838586312,5.71738402050602,1.80787307710157,1.92338169320641,1.5287203027535,WBGene00015660,WBGene00015660,History: N.A.
WBGene00012107,T27F6.8,1.00312676003152,6.99856636849516e-06,13.4364267635466,14.8716425835423,12.5278280210288,28.87445263832,22.0167372963807,30.9369964700371,WBGene00012107,WBGene00012107,History: N.A.
WBGene00019647,K11D12.7,0.840644314951379,6.99856636849516e-06,31.1630994905606,29.5160878754905,32.5499032421259,52.8994929557566,60.5718396230708,53.4830866112051,WBGene00019647,WBGene00019647,History: N.A.
WBGene00000679,col-105,3.36487534311698,7.0739618957956e-06,0.370614315752574,0.122409363762424,0.595999006391517,5.14024660055626,2.95708686010295,3.53880591822969,WBGene00000679,WBGene00000679,History: N.A.
WBGene00018350,ifo-1,-1.0212308105428,7.0739618957956e-06,21.4789219149703,21.7062093492616,32.4144770482582,12.5859172339908,12.9562003882927,11.7340738224975,WBGene00018350,WBGene00018350,History: Renamed on 2013-10-04
WBGene00019306,K02E7.1,6.53777988390103,7.09982194850403e-06,0.0,0.234349505624115,0.0,9.84086684711758,5.90740693105235,6.27310259627704,WBGene00019306,WBGene00019306,History: N.A.
WBGene00009097,fipr-2,-1.42641407025057,7.27176929906046e-06,179.1347305408,217.828115317173,96.5175277919874,70.3717755252163,58.8725373043469,54.405053885733,WBGene00009097,WBGene00009097,History: N.A.
WBGene00020135,aakg-4,-1.36114407800323,7.41821660763376e-06,13.3540245674703,11.1258783287048,7.31937340175803,4.09335667179217,3.70288617829031,4.55920711058983,WBGene00020135,WBGene00020135,History: N.A.
WBGene00009995,F53F4.13,0.637350771748089,7.4897543446507e-06,294.962771727285,304.881921641978,265.175090212345,452.322128101639,443.463380886527,449.275975413791,WBGene00009995,WBGene00009995,History: N.A.
WBGene00017301,hach-1,-0.78160845110209,7.49577751199274e-06,218.168370367198,214.256103306603,169.730737470044,126.381379167537,110.711755778428,113.216955657608,WBGene00017301,WBGene00017301,History: N.A.
WBGene00017536,F17A9.4,0.903417425041221,7.49577751199274e-06,23.6086850691341,20.0701113921071,23.135547250905,34.2985243650863,45.2313396362665,45.3273795359648,WBGene00017536,WBGene00017536,History: N.A.
WBGene00000731,col-158,-2.00215443368287,7.50861615562884e-06,5.14410232012495,4.65769642427929,4.77803973174976,1.42851292942029,0.830729099679237,1.41144808416233,WBGene00000731,WBGene00000731,History: N.A.
WBGene00023209,ZC513.7,0.555459138421824,7.66009356413003e-06,1237.92352790999,1319.2498640134,1240.36065661437,1901.54677946049,1799.67414681883,1879.80530412108,WBGene00023209,WBGene00023209,History: N.A.
WBGene00011794,nep-21,1.3463384648266,7.66748237658052e-06,10.2853046483378,9.82735392794314,19.9368366536876,31.800955404261,35.9353841241808,34.2562680524543,WBGene00011794,WBGene00011794,History: N.A.
WBGene00016845,C50F7.5,-0.979179058273318,7.67396324834062e-06,109.865622726318,105.706389210059,82.7063010941307,61.1223563659045,44.5206839282164,45.836128230246,WBGene00016845,WBGene00016845,History: N.A.
WBGene00011075,R07A4.4,2.1131155659764,8.02421359680658e-06,0.462374130263661,0.572686894772757,1.02239700935651,2.79271981057086,3.12782317678442,3.12727275410544,WBGene00011075,WBGene00011075,History: N.A.
WBGene00000740,col-167,-1.48606471943298,8.18517859516259e-06,384.32295024961,400.885255963321,178.226752596394,147.021954386058,99.2183263557964,97.7744485989452,WBGene00000740,WBGene00000740,History: N.A.
WBGene00019489,K07E1.1,-1.90219610179974,8.51689072690506e-06,19.3923648434951,22.2491568494113,8.29792307479167,5.02307806096894,4.13083660268119,4.2110922160497,WBGene00019489,WBGene00019489,History: N.A.
WBGene00006640,tsp-14,1.12125685551805,9.0325482652834e-06,14.2631848686311,15.2361743479513,24.3014639110523,41.2775155220233,37.3032126953964,38.7030074990129,WBGene00006640,WBGene00006640,History: N.A.
WBGene00012531,Y32F6B.1,-1.2460121934268,9.0858808067973e-06,23.9939716964785,17.7490760208939,32.9640946417706,8.99519303773055,10.2898100782158,12.2014372063651,WBGene00012531,WBGene00012531,History: N.A.
WBGene00000557,cnc-3,0.958397565279618,9.09671981536321e-06,86.8170337614958,92.8087810844455,88.8808858375159,217.298087694615,146.091111088564,159.048328574343,WBGene00000557,WBGene00000557,History: N.A.
WBGene00020248,T05C1.1,1.18739446356552,9.26904637764431e-06,6.18044503633232,7.85910204534282,7.86838229784789,18.6648107683568,14.0434917396268,17.3763144466273,WBGene00020248,WBGene00020248,History: N.A.
WBGene00008546,gfat-1,0.624754874852073,1.00684747402529e-05,34.1458169698853,34.7066969122668,37.7092813577214,54.7268803952475,55.2690650795539,54.3846519786643,WBGene00008546,WBGene00008546,History: N.A.
WBGene00012216,W02D9.10,0.939940390233477,1.00918185658105e-05,34.3093032153153,37.2464233273308,26.2681463216246,66.4152897578557,58.0408346381721,62.9390162845938,WBGene00012216,WBGene00012216,History: N.A.
WBGene00006652,ttx-1,0.872323579063783,1.01732680326153e-05,10.1108218016249,11.0620290076633,10.218705620328,20.1678248993851,18.9990821871085,18.3253009593743,WBGene00006652,WBGene00006652,History: N.A.
WBGene00001386,far-2,0.952815784773861,1.03844376178002e-05,93.3933465408086,99.7017029446301,79.5388476874061,217.609510530912,151.473365894382,158.776595626852,WBGene00001386,WBGene00001386,History: N.A.
WBGene00001768,gst-20,-0.966710544992149,1.04408821546458e-05,82.6356517054876,85.4122198172356,62.4113818761565,45.3580539450041,36.5434940386029,36.1330709545558,WBGene00001768,WBGene00001768,History: N.A.
WBGene00022423,nhr-41,1.06119393159144,1.06065073859235e-05,4.18250061599996,3.8482655660381,5.35337769967339,9.85280095680363,9.54956759531019,8.64839166957412,WBGene00022423,WBGene00022423,History: N.A.
WBGene00003090,lys-1,-1.06291209597639,1.11060158575271e-05,180.624762374828,166.328450203071,250.831592670958,75.0586546618861,106.157223197312,104.808754141896,WBGene00003090,WBGene00003090,History: N.A.
WBGene00020110,hsp-75,-0.759865775699896,1.1149174053161e-05,63.9678931880477,56.4345828518097,69.2776179003906,33.5500382940611,39.9333025891946,38.4770493923881,WBGene00020110,WBGene00020110,History: N.A.
WBGene00021587,clec-76,-1.61568136953419,1.1411483446538e-05,9.06721418326102,8.85782856071256,17.8159241173464,3.34250035350444,4.25305318422715,4.06470306771202,WBGene00021587,WBGene00021587,History: N.A.
WBGene00019756,M03E7.4,4.48689505787793,1.15691709615433e-05,0.0621248651405524,0.0,0.149858045097867,1.33415646864445,2.32757277698146,1.38412973414629,WBGene00019756,WBGene00019756,History: N.A.
WBGene00004123,pqn-36,-1.51738727485026,1.19557725784851e-05,7.2221504752804,7.45558427194859,3.76611588446195,2.51467373622057,2.07562014332856,1.8594678337499,WBGene00004123,WBGene00004123,History: N.A.
WBGene00018146,F37C4.6,-0.954023097038874,1.19890954679831e-05,17.4009126255255,18.9478389336314,19.5288214907848,11.3890107212163,8.31886836926984,9.26330534353777,WBGene00018146,WBGene00018146,History: N.A.
WBGene00020134,T01B6.1,1.64136281413689,1.21141599144673e-05,3.59172307624479,4.13602619826971,8.82008790601812,17.9804903735494,16.0632550303413,18.0231714557303,WBGene00020134,WBGene00020134,History: N.A.
WBGene00008807,F14F3.4,3.17084960607394,1.24776133990411e-05,8.22165479833176,10.542575069153,34.6093683106141,151.571841228655,158.546325032952,171.888637238974,WBGene00008807,WBGene00008807,History: N.A.
WBGene00015434,C04E12.4,-1.02726954264529,1.24971962656416e-05,9.28275762694827,9.75539413083171,10.2233882770852,4.98377385078922,4.50836533131434,4.89439441377133,WBGene00015434,WBGene00015434,History: N.A.
WBGene00006666,twk-11,0.807206405258038,1.27724439296894e-05,7.5366396463776,7.08806139244024,8.29028567139266,11.51189663596,14.1297976949841,14.4430385704984,WBGene00006666,WBGene00006666,History: N.A.
