...1,baseMean,log2FoldChange,pvalue,padj,Input,Suggested Match,History
nas-28,973.1540963,-1.741126699,1.32e-09,1.38e-07,nas-28,WBGene00003546,Public name for WBGene00003546. History: N.A.
Y47G6A.32,89.0713523,-1.394198343,1.35e-09,1.41e-07,Y47G6A.32,WBGene00044437,Public name for WBGene00044437. History: N.A.
nhr-5,1525.451342,0.760264164,1.52e-09,1.58e-07,nhr-5,WBGene00003604,Public name for WBGene00003604. History: N.A.
gnrr-2,78.58078018,-1.414245579,1.72e-09,1.76e-07,gnrr-2,WBGene00007614,Public name for WBGene00007614. History: N.A.
pept-3,141.6471154,-1.10583559,1.72e-09,1.76e-07,pept-3,WBGene00003878,Public name for WBGene00003878. History: Renamed on 2009-04-29
ttr-20,1583.760288,-0.853491122,1.82e-09,1.86e-07,ttr-20,WBGene00018085,Public name for WBGene00018085. History: N.A.
F32A7.5,1043.006964,-0.737538551,1.95e-09,1.98e-07,F32A7.5,WBGene00009306,Sequence name for WBGene00009306(maph-1.1). History: N.A.
ceh-43,1629.094597,1.119990669,2.03e-09,2.06e-07,ceh-43,WBGene00000463,Public name for WBGene00000463. History: Renamed on 2013-07-26
Y55F3BR.2,10972.45177,0.651507238,2.08e-09,2.09e-07,Y55F3BR.2,WBGene00021939,Public name for WBGene00021939. History: N.A.
nhr-149,461.7504686,-1.037536289,2.13e-09,2.13e-07,nhr-149,WBGene00015397,Public name for WBGene00015397. History: N.A.
F36F12.3,688.0198964,0.914753949,2.26e-09,2.25e-07,F36F12.3,WBGene00018094,Public name for WBGene00018094. History: N.A.
ZK355.2,3929.099924,1.181256397,2.51e-09,2.48e-07,ZK355.2,WBGene00022712,Public name for WBGene00022712. History: N.A.
ZC116.1,434.9056376,-1.081371474,2.99e-09,2.95e-07,ZC116.1,WBGene00013853,Public name for WBGene00013853. History: N.A.
M117.4,152.2496671,-1.157555666,3.19e-09,3.13e-07,M117.4,WBGene00010920,Public name for WBGene00010920. History: N.A.
his-11,239.5984016,1.376474473,3.41e-09,3.33e-07,his-11,WBGene00001885,Public name for WBGene00001885. History: N.A.
F23A7.6,275.6349274,0.964511245,3.63e-09,3.53e-07,F23A7.6,WBGene00009071,Public name for WBGene00009071. History: N.A.
Y57A10A.23,233.23392,-1.000375914,4.39e-09,4.25e-07,Y57A10A.23,WBGene00013263,Sequence name for WBGene00013263(txdc-12.1). History: N.A.
Y39A1A.9,358.4553439,-1.210744678,4.72e-09,4.54e-07,Y39A1A.9,WBGene00012648,Public name for WBGene00012648. History: N.A.
mks-5,222.5692332,1.356873234,4.75e-09,4.54e-07,mks-5,WBGene00007490,"Public name for WBGene00007490. History: Split into C09G5.13(WBGene00206538). History of WBGene00007490: Renamed on 2011-07-12; Split into ""WBGene00206538"" on 2011-08-01"
mpk-2,487.1439677,-0.878779523,4.74e-09,4.54e-07,mpk-2,WBGene00003402,Public name for WBGene00003402. History: N.A.
ZC123.4,4690.999771,1.609067122,4.92e-09,4.68e-07,ZC123.4,WBGene00022519,Sequence name for WBGene00022519(cdk-14). History: N.A.
T16G12.4,10312.63227,0.961375063,5.23e-09,4.94e-07,T16G12.4,WBGene00011805,Public name for WBGene00011805. History: N.A.
C29H12.6,67.16470302,-1.484467265,5.9e-09,5.55e-07,C29H12.6,WBGene00016237,Public name for WBGene00016237. History: N.A.
W03A5.2,117.6572519,-1.291313971,6.03e-09,5.65e-07,W03A5.2,WBGene00020967,Public name for WBGene00020967. History: N.A.
ZC412.10,149.8296404,-1.13403442,6.83e-09,6.37e-07,ZC412.10,WBGene00050943,Public name for WBGene00050943. History: N.A.
Y44A6D.5,564.3740607,-0.944796082,7.87e-09,7.31e-07,Y44A6D.5,WBGene00012855,Public name for WBGene00012855. History: N.A.
hsp-4,4158.792548,-0.626889661,8.57e-09,7.92e-07,hsp-4,WBGene00002008,Public name for WBGene00002008. History: N.A.
ZK836.3,937.5891792,-1.076046964,8.8e-09,8.1e-07,ZK836.3,WBGene00014099,Public name for WBGene00014099. History: N.A.
str-245,145.1205351,-1.161995967,9.02e-09,8.26e-07,str-245,WBGene00006272,Public name for WBGene00006272. History: N.A.
F35G2.3,570.925655,-0.843122748,1.05e-08,9.5e-07,F35G2.3,WBGene00009437,Public name for WBGene00009437. History: N.A.
K01A11.1,335.0494146,-0.812867397,1.04e-08,9.5e-07,K01A11.1,WBGene00010449,Public name for WBGene00010449. History: N.A.
C17C3.1,1281.108463,-0.663764168,1.06e-08,9.54e-07,C17C3.1,WBGene00015887,Public name for WBGene00015887. History: N.A.
Y32G9A.2,1074.586457,0.763532562,1.29e-08,1.16e-06,Y32G9A.2,WBGene00021301,Public name for WBGene00021301. History: N.A.
F28H1.4,154.9483557,-1.082689592,1.35e-08,1.21e-06,F28H1.4,WBGene00017909,Public name for WBGene00017909. History: N.A.
F53A2.9,108.5542828,-1.465633263,1.59e-08,1.42e-06,F53A2.9,WBGene00009953,Public name for WBGene00009953. History: N.A.
fkb-5,1375.340615,0.866143388,1.9e-08,1.69e-06,fkb-5,WBGene00001430,Public name for WBGene00001430. History: N.A.
Y53G8AL.1,918.7563405,-0.821601501,2.08e-08,1.84e-06,Y53G8AL.1,WBGene00021799,Public name for WBGene00021799. History: N.A.
clec-163,38.73850866,-1.481114998,2.3e-08,2.02e-06,clec-163,WBGene00012661,Public name for WBGene00012661. History: N.A.
his-45,139.6419211,1.472423847,2.44e-08,2.14e-06,his-45,WBGene00001919,Public name for WBGene00001919. History: N.A.
F07H5.5,1598.929969,0.70619914,2.52e-08,2.2e-06,F07H5.5,WBGene00014309,Public name for WBGene00014309. History: N.A.
ZC190.8,1248.42482,-1.671785694,2.53e-08,2.2e-06,ZC190.8,WBGene00022542,Public name for WBGene00022542. History: N.A.
F28H7.8,472.3350484,-0.84305652,2.82e-08,2.45e-06,F28H7.8,WBGene00009241,Public name for WBGene00009241. History: N.A.
phg-1,94.39591366,-1.180674406,3.19e-08,2.75e-06,phg-1,WBGene00004017,Public name for WBGene00004017. History: N.A.
B0513.6,544.9695479,-0.836861327,3.24e-08,2.79e-06,B0513.6,WBGene00007198,Public name for WBGene00007198. History: N.A.
fbxa-109,472.5970059,-0.78616114,3.36e-08,2.87e-06,fbxa-109,WBGene00014906,Public name for WBGene00014906. History: N.A.
F27C1.13,57.2939305,-1.320891943,3.4e-08,2.88e-06,F27C1.13,WBGene00017860,Public name for WBGene00017860. History: N.A.
T07C4.10,16556.70049,0.863848834,3.39e-08,2.88e-06,T07C4.10,WBGene00011562,"Sequence name for WBGene00011562(sas-7). History: Split into ""WBGene00044098"" on 2005-02-03"
C35E7.4,185.2998857,-1.014056687,3.47e-08,2.93e-06,C35E7.4,WBGene00016456,Public name for WBGene00016456. History: N.A.
F40F12.9,143.4072721,-1.110251935,3.56e-08,2.99e-06,F40F12.9,WBGene00043995,Public name for WBGene00043995. History: N.A.
sid-2,115.3084337,-1.395166433,3.59e-08,3.01e-06,sid-2,WBGene00004796,Public name for WBGene00004796. History: N.A.
B0284.2,50.57978845,-1.461741247,3.71e-08,3.1e-06,B0284.2,WBGene00007132,Sequence name for WBGene00007132(pals-27). History: N.A.
F47B3.3,93.47289351,-1.175768969,3.82e-08,3.16e-06,F47B3.3,WBGene00018527,Public name for WBGene00018527. History: N.A.
Y57G11C.5,916.7626296,-0.967651819,3.82e-08,3.16e-06,Y57G11C.5,WBGene00013303,Public name for WBGene00013303. History: N.A.
xbp-1,1911.665022,-0.791230005,3.89e-08,3.21e-06,xbp-1,WBGene00006959,Public name for WBGene00006959. History: N.A.
fbxa-193,20922.9236,1.471365087,4.19e-08,3.44e-06,fbxa-193,WBGene00010295,Public name for WBGene00010295. History: N.A.
T10B5.4,299.2906629,-1.255548915,4.38e-08,3.58e-06,T10B5.4,WBGene00020390,Public name for WBGene00020390. History: N.A.
fozi-1,8479.42849,0.777972402,4.43e-08,3.61e-06,fozi-1,WBGene00010453,Public name for WBGene00010453. History: N.A.
ZC449.1,66.65078382,-1.306745809,4.68e-08,3.78e-06,ZC449.1,WBGene00022611,Public name for WBGene00022611. History: N.A.
nekl-1,1594.388497,-0.853561716,4.67e-08,3.78e-06,nekl-1,WBGene00021461,Public name for WBGene00021461. History: N.A.
acs-16,1685.397425,-0.939616543,5.13e-08,4.13e-06,acs-16,WBGene00018579,Public name for WBGene00018579. History: N.A.
hpo-24,1439.495305,0.596553807,5.22e-08,4.19e-06,hpo-24,WBGene00011945,Other name for WBGene00011945(alg-5). History: N.A.
W02D9.10,412.6287122,-1.131732499,5.36e-08,4.28e-06,W02D9.10,WBGene00012216,Public name for WBGene00012216. History: N.A.
F40F4.7,892.9700216,0.820893628,5.43e-08,4.31e-06,F40F4.7,WBGene00018238,Public name for WBGene00018238. History: N.A.
F47B7.1,703.4198074,-0.880224201,5.43e-08,4.31e-06,F47B7.1,WBGene00018532,Public name for WBGene00018532. History: N.A.
Y37E11B.1,356.8450198,-1.107305108,5.7e-08,4.5e-06,Y37E11B.1,WBGene00021374,Public name for WBGene00021374. History: N.A.
Y75B8A.10,1170.497526,-0.710509834,5.86e-08,4.61e-06,Y75B8A.10,WBGene00013547,Public name for WBGene00013547. History: N.A.
F26B1.2,1804.604292,-0.603890901,5.99e-08,4.7e-06,F26B1.2,WBGene00017816,Sequence name for WBGene00017816(hrpk-1). History: N.A.
Y18H1A.14,2827.005817,0.818173218,6.49e-08,5.07e-06,Y18H1A.14,WBGene00044461,Public name for WBGene00044461. History: N.A.
alh-5,210.4380548,-1.049035347,6.77e-08,5.26e-06,alh-5,WBGene00000111,Public name for WBGene00000111. History: N.A.
fbxa-106,2120.799083,0.732933718,7.16e-08,5.55e-06,fbxa-106,WBGene00013348,Public name for WBGene00013348. History: N.A.
M03C11.1,368.6995046,0.848852443,7.68e-08,5.93e-06,M03C11.1,WBGene00010838,Public name for WBGene00010838. History: N.A.
acdh-2,368.2578559,0.816549912,8.71e-08,6.7e-06,acdh-2,WBGene00015894,Public name for WBGene00015894. History: N.A.
F26D2.16,195.5863217,0.945070752,9.17e-08,7.03e-06,F26D2.16,WBGene00009154,Public name for WBGene00009154. History: N.A.
pgp-1,137.285268,-0.988437106,9.59e-08,7.32e-06,pgp-1,WBGene00003995,Public name for WBGene00003995. History: N.A.
hnd-1,198.4052968,1.089772817,1.01e-07,7.72e-06,hnd-1,WBGene00001981,Public name for WBGene00001981. History: N.A.
nab-1,99.12776869,-1.239149328,1.03e-07,7.82e-06,nab-1,WBGene00003516,Public name for WBGene00003516. History: N.A.
F31D5.1,912.456644,-0.734933791,1.05e-07,7.87e-06,F31D5.1,WBGene00017944,Public name for WBGene00017944. History: N.A.
Y39G8C.2,962.4376412,-0.631485457,1.05e-07,7.87e-06,Y39G8C.2,WBGene00012731,Public name for WBGene00012731. History: N.A.
clec-157,125.8102797,-1.06990545,1.05e-07,7.87e-06,clec-157,WBGene00017810,Public name for WBGene00017810. History: N.A.
C36E6.2,1025.069332,0.877900157,1.06e-07,7.9e-06,C36E6.2,WBGene00016490,Public name for WBGene00016490. History: N.A.
T03G6.3,388.9641515,0.885817429,1.11e-07,8.23e-06,T03G6.3,WBGene00020195,Public name for WBGene00020195. History: N.A.
acl-1,324.3696298,0.795989292,1.14e-07,8.41e-06,acl-1,WBGene00010339,Public name for WBGene00010339. History: N.A.
ppk-3,990.0247572,0.618435594,1.14e-07,8.41e-06,ppk-3,WBGene00004089,Public name for WBGene00004089. History: N.A.
W01B6.3,148.374642,-1.079918834,1.29e-07,9.43e-06,W01B6.3,WBGene00012170,Public name for WBGene00012170. History: N.A.
Y49A3A.4,77.00930157,-1.280040439,1.29e-07,9.43e-06,Y49A3A.4,WBGene00013027,Public name for WBGene00013027. History: N.A.
Y9C9A.13,343.2366302,0.911471948,1.29e-07,9.43e-06,Y9C9A.13,WBGene00021180,Public name for WBGene00021180. History: N.A.
glr-2,286.6385393,-0.900006482,1.29e-07,9.43e-06,glr-2,WBGene00001613,Public name for WBGene00001613. History: N.A.
frpr-15,983.4820688,-1.004872215,1.4e-07,1.02e-05,frpr-15,WBGene00010735,Public name for WBGene00010735. History: N.A.
F36F12.4,172.1989238,0.923612684,1.41e-07,1.02e-05,F36F12.4,WBGene00018094,"Public name for Dead gene WBGene00018095. History of WBGene00018095: Merged into ""WBGene00018094"" on 2015-07-23"
Y70C5A.2,81.79782638,-1.111430018,1.52e-07,1.09e-05,Y70C5A.2,WBGene00013490,"Public name for WBGene00013490. History: Split into Y70C5A.3(WBGene00050904). History of WBGene00013490: Split into ""WBGene00050904"" on 2007-09-27"
chl-1,666.5144725,0.714994724,1.54e-07,1.1e-05,chl-1,WBGene00010839,Public name for WBGene00010839. History: N.A.
his-59,544.7410296,0.810344317,1.54e-07,1.1e-05,his-59,WBGene00001933,Public name for WBGene00001933. History: N.A.
sdc-1,1122.421515,0.705058101,1.69e-07,1.21e-05,sdc-1,WBGene00004745,Public name for WBGene00004745. History: N.A.
cutl-15,337.7438588,-0.749970495,1.7e-07,1.21e-05,cutl-15,WBGene00011888,Public name for WBGene00011888. History: N.A.
C31H5.5,382.6489414,-0.72406306,1.71e-07,1.21e-05,C31H5.5,WBGene00007856,Public name for WBGene00007856. History: N.A.
F36F12.1,303.9825926,-1.048377922,1.71e-07,1.21e-05,F36F12.1,WBGene00018092,Public name for WBGene00018092. History: N.A.
D1081.6,418.637769,-0.811833702,1.84e-07,1.29e-05,D1081.6,WBGene00008384,"Public name for WBGene00008384. History: Split into D1081.20(WBGene00304985). History of WBGene00008384: Split into ""WBGene00304985"" on 2019-09-26"
col-157,5112.79425,-0.632015109,1.94e-07,1.36e-05,col-157,WBGene00000730,Public name for WBGene00000730. History: N.A.
duox-2,442.6753786,-0.968905199,2.21e-07,1.54e-05,duox-2,WBGene00018771,Public name for WBGene00018771. History: N.A.
F39F10.2,10704.85396,-0.644825825,2.25e-07,1.57e-05,F39F10.2,WBGene00018202,Public name for WBGene00018202. History: N.A.
ptr-22,51.97280086,-1.452608093,2.27e-07,1.58e-05,ptr-22,WBGene00004236,Public name for WBGene00004236. History: N.A.
C50F4.6,718.0689018,-0.804091721,2.65e-07,1.82e-05,C50F4.6,WBGene00001910,Public name for WBGene00001910. History: N.A.
Y102A5C.4,4343.2229,-0.735684747,2.64e-07,1.82e-05,Y102A5C.4,WBGene00013613,Public name for WBGene00013613. History: N.A.
fat-2,2175.448233,-1.416506692,2.71e-07,1.86e-05,fat-2,WBGene00001394,Public name for WBGene00001394. History: N.A.
W06F12.2,130.0205172,-1.340824028,2.83e-07,1.94e-05,W06F12.2,WBGene00012306,Public name for WBGene00012306. History: N.A.
F22E5.13,369.233076,-0.773546505,2.9e-07,1.98e-05,F22E5.13,WBGene00017711,Public name for WBGene00017711. History: N.A.
ser-3,1639.285432,0.944289603,2.96e-07,2.01e-05,ser-3,WBGene00004778,Public name for WBGene00004778. History: N.A.
K02D10.2,1912.457923,-0.62808933,3.01e-07,2.04e-05,K02D10.2,WBGene00019302,Public name for WBGene00019302. History: N.A.
R10E4.3,250.9710899,-0.916029213,3.11e-07,2.1e-05,R10E4.3,WBGene00011200,Public name for WBGene00011200. History: N.A.
F17A2.13,406.7552876,0.792523555,3.15e-07,2.12e-05,F17A2.13,WBGene00008904,Public name for WBGene00008904. History: N.A.
clp-3,485.3227215,-0.940043068,3.2e-07,2.15e-05,clp-3,WBGene00000544,Public name for WBGene00000544. History: N.A.
Y87G2A.20,534.2131869,-0.887072572,3.45e-07,2.31e-05,Y87G2A.20,WBGene00044261,Public name for WBGene00044261. History: N.A.
F58D5.2,690.9807292,-0.749281677,3.51e-07,2.34e-05,F58D5.2,WBGene00010242,Public name for WBGene00010242. History: N.A.
T01D3.1,478.0247615,-0.73990838,4.55e-07,3.02e-05,T01D3.1,WBGene00011326,"Public name for WBGene00011326. History: Split into ""WBGene00045409"" on 2007-05-02"
K01B6.3,127.4375397,-1.022677447,4.87e-07,3.23e-05,K01B6.3,WBGene00010454,Public name for WBGene00010454. History: N.A.
tir-1,332.4210076,-0.743031297,4.98e-07,3.29e-05,tir-1,WBGene00006575,Public name for WBGene00006575. History: Renamed on 2005-11-09
cutl-18,506.5550595,-1.492176448,5.02e-07,3.3e-05,cutl-18,WBGene00009830,Public name for WBGene00009830. History: N.A.
tag-163,2241.612936,0.815601069,5.19e-07,3.41e-05,tag-163,WBGene00006508,Other name for WBGene00006508(tns-1). History: Renamed on 2015-11-05
sru-17,20.97390968,-1.493851651,5.26e-07,3.44e-05,sru-17,WBGene00005680,Public name for WBGene00005680. History: N.A.
srh-71,136.813028,0.995788077,5.56e-07,3.62e-05,srh-71,WBGene00005292,Public name for WBGene00005292. History: N.A.
pxn-1,2427.830321,-0.956811963,5.73e-07,3.73e-05,pxn-1,WBGene00004256,Public name for WBGene00004256. History: N.A.
his-68,651.0588929,0.647231833,5.8e-07,3.76e-05,his-68,WBGene00001942,Public name for WBGene00001942. History: N.A.
W05B2.4,213.9565413,-0.97912769,5.9e-07,3.81e-05,W05B2.4,WBGene00012272,Sequence name for WBGene00012272(dhc-4). History: N.A.
his-61,511.5679935,0.825534146,5.93e-07,3.82e-05,his-61,WBGene00001935,Public name for WBGene00001935. History: N.A.
dgn-1,96.39782858,-1.049766279,6.12e-07,3.93e-05,dgn-1,WBGene00000961,Public name for WBGene00000961. History: N.A.
gas-1,283.1416558,0.727134965,6.33e-07,4.05e-05,gas-1,WBGene00001520,Public name for WBGene00001520. History: Renamed on 2008-02-26
klc-2,4481.469879,-1.429685445,6.47e-07,4.13e-05,klc-2,WBGene00002215,Public name for WBGene00002215. History: N.A.
Y71H2AM.12,1597.785008,-0.781843327,6.69e-07,4.24e-05,Y71H2AM.12,WBGene00022177,Public name for WBGene00022177. History: N.A.
ain-1,1980.907652,0.674551385,6.67e-07,4.24e-05,ain-1,WBGene00015547,Public name for WBGene00015547. History: N.A.
C05D2.8,7352.767828,-0.511724501,6.77e-07,4.28e-05,C05D2.8,WBGene00015469,Public name for WBGene00015469. History: N.A.
H10E21.4,150.6120258,-0.893220458,7.46e-07,4.7e-05,H10E21.4,WBGene00019184,Public name for WBGene00019184. History: N.A.
C07A9.12,198.8534619,-0.866885205,7.85e-07,4.93e-05,C07A9.12,WBGene00043994,Public name for WBGene00043994. History: N.A.
Y53F4B.11,925.8546016,-0.789971036,7.96e-07,4.99e-05,Y53F4B.11,WBGene00013158,Public name for WBGene00013158. History: N.A.
gst-37,77.95837712,1.253318782,8.06e-07,5.03e-05,gst-37,WBGene00001785,Public name for WBGene00001785. History: N.A.
pxl-1,104.1812497,-1.010240295,8.21e-07,5.11e-05,pxl-1,WBGene00016197,Public name for WBGene00016197. History: N.A.
F53B3.5,1166.164775,0.746816633,8.23e-07,5.11e-05,F53B3.5,WBGene00018743,Public name for WBGene00018743. History: N.A.
Y55F3AM.10,11947.47099,0.639188007,8.6e-07,5.32e-05,Y55F3AM.10,WBGene00021927,Sequence name for WBGene00021927(abhd-14). History: N.A.
ptr-11,103.0370046,-1.029834541,8.75e-07,5.4e-05,ptr-11,WBGene00004225,Public name for WBGene00004225. History: N.A.
Y47H9C.15,791.6574012,-0.642573189,8.8e-07,5.41e-05,Y47H9C.15,WBGene00000821,"Public name for Dead gene WBGene00012957. History of WBGene00012957: Merged into ""WBGene00000821"" on 2016-04-19"
C10C6.7,268.0028796,0.761737807,9.01e-07,5.53e-05,C10C6.7,WBGene00007515,Public name for WBGene00007515. History: N.A.
pry-1,7971.022254,0.643369529,9.04e-07,5.53e-05,pry-1,WBGene00004202,Public name for WBGene00004202. History: N.A.
C56G7.3,2043.29719,1.490768719,9.19e-07,5.6e-05,C56G7.3,WBGene00008348,Public name for WBGene00008348. History: N.A.
Y54F10AM.11,18194.66949,0.781281302,9.29e-07,5.65e-05,Y54F10AM.11,WBGene00021853,Public name for WBGene00021853. History: N.A.
F39E9.10,2800.001018,0.763276433,9.44e-07,5.72e-05,F39E9.10,WBGene00023036,Public name for WBGene00023036. History: N.A.
F22F1.2,174.8771439,-1.481326305,1.11e-06,6.69e-05,F22F1.2,WBGene00017714,Public name for WBGene00017714. History: N.A.
M04C9.3,880.0025048,0.607890379,1.12e-06,6.73e-05,M04C9.3,WBGene00010858,Public name for WBGene00010858. History: N.A.
C43H6.6,134.7032928,1.04703438,1.12e-06,6.73e-05,C43H6.6,WBGene00016619,Public name for WBGene00016619. History: N.A.
cav-1,327.7375001,0.727617786,1.14e-06,6.85e-05,cav-1,WBGene00000301,Public name for WBGene00000301. History: N.A.
sms-2,3981.753897,0.682603401,1.15e-06,6.85e-05,sms-2,WBGene00004893,Public name for WBGene00004893. History: N.A.
Y116A8C.40,1825.288098,0.853803585,1.21e-06,7.24e-05,Y116A8C.40,WBGene00013812,Public name for WBGene00013812. History: N.A.
gon-1,1560.165826,-0.591190417,1.23e-06,7.33e-05,gon-1,WBGene00001650,Public name for WBGene00001650. History: N.A.
T11F9.10,26406.7111,-0.532400067,1.3e-06,7.69e-05,T11F9.10,WBGene00011712,Public name for WBGene00011712. History: N.A.
R08A2.7,325.0005678,-0.793580201,1.42e-06,8.37e-05,R08A2.7,WBGene00011137,Public name for WBGene00011137. History: N.A.
Y39G10AR.11,1784.874915,-0.617190237,1.5e-06,8.81e-05,Y39G10AR.11,WBGene00021469,Public name for WBGene00021469. History: N.A.
Y80D3A.11,362.41559,-0.677228384,1.51e-06,8.89e-05,Y80D3A.11,WBGene00013589,Public name for WBGene00013589. History: N.A.
math-46,88.45605107,-1.057057045,1.52e-06,8.91e-05,math-46,WBGene00021175,Public name for WBGene00021175. History: N.A.
agr-1,2294.460233,-0.639515427,1.61e-06,9.41e-05,agr-1,WBGene00018304,Public name for WBGene00018304. History: N.A.
F29B9.12,1311.60169,-0.568035798,1.7e-06,9.91e-05,F29B9.12,WBGene00044482,Public name for WBGene00044482. History: N.A.
D1025.1,1375.258142,0.715593656,1.77e-06,0.000102553,D1025.1,WBGene00008353,Public name for WBGene00008353. History: N.A.
F19B2.6,3165.191248,-0.655632523,1.81e-06,0.000104821,F19B2.6,WBGene00008945,Public name for WBGene00008945. History: N.A.
B0286.1,2072.849293,-0.724434487,1.83e-06,0.00010584,B0286.1,WBGene00015115,Public name for WBGene00015115. History: N.A.
Y77E11A.2,1228.117812,-1.313614628,1.89e-06,0.000108819,Y77E11A.2,WBGene00022307,Sequence name for WBGene00022307(nadk-1). History: N.A.
T28F3.4,119.956823,-0.91939385,2e-06,0.000114842,T28F3.4,WBGene00012130,"Sequence name for WBGene00012130(slc-17.4). History: Split into T28F3.11(WBGene00303083). History of WBGene00012130: Split into ""WBGene00303083"" on 2018-03-02"
F13H8.15,133.2794323,-0.963022381,2.03e-06,0.000116338,F13H8.15,WBGene00219306,Sequence name for WBGene00219306(linc-4). History: N.A.
nit-1,5514.992013,-0.54894297,2.04e-06,0.000116355,nit-1,WBGene00014206,Public name for WBGene00014206. History: N.A.
dgk-2,908.6120952,0.76405744,2.08e-06,0.000118374,dgk-2,WBGene00000959,Public name for WBGene00000959. History: N.A.
C47G2.6,198.7016929,-0.883776992,2.19e-06,0.000124194,C47G2.6,WBGene00044038,Public name for WBGene00044038. History: N.A.
Y45G12C.3,112.1517734,-0.966448759,2.27e-06,0.000128694,Y45G12C.3,WBGene00021566,Public name for WBGene00021566. History: N.A.
acy-1,242.4861931,-0.719038561,2.28e-06,0.000128706,acy-1,WBGene00000068,Public name for WBGene00000068. History: N.A.
K08H2.3,1646.852945,0.624847232,2.29e-06,0.000129036,K08H2.3,WBGene00010690,Public name for WBGene00010690. History: N.A.
E04A4.3,126.3638388,-0.875206396,2.32e-06,0.000130172,E04A4.3,WBGene00017118,Public name for WBGene00017118. History: N.A.
Y39E4B.6,3958.896592,-0.630319419,2.36e-06,0.000131901,Y39E4B.6,WBGene00012717,Public name for WBGene00012717. History: N.A.
seld-1,1217.785089,0.670362256,2.36e-06,0.000131901,seld-1,WBGene00012867,Public name for WBGene00012867. History: N.A.
F13H10.5,4360.174168,-0.630634665,2.43e-06,0.000135207,F13H10.5,WBGene00008776,Public name for WBGene00008776. History: N.A.
H05C05.3,489.5840459,-0.694193049,2.64e-06,0.000146421,H05C05.3,WBGene00019159,Public name for WBGene00019159. History: N.A.
F42C5.3,96.23817535,-1.056080315,2.65e-06,0.000146619,F42C5.3,WBGene00018345,Public name for WBGene00018345. History: N.A.
eor-2,398.9318993,0.63065982,2.66e-06,0.000147009,eor-2,WBGene00001325,Public name for WBGene00001325. History: N.A.
F59H6.2,2723.66824,-0.847123539,2.69e-06,0.000148179,F59H6.2,WBGene00019133,Public name for WBGene00019133. History: N.A.
D1054.8,11.8132352,-1.423867468,2.7e-06,0.000148339,D1054.8,WBGene00008375,Public name for WBGene00008375. History: N.A.
T11F9.19,133.3219923,-0.910095895,2.71e-06,0.000148339,T11F9.19,WBGene00011716,Public name for WBGene00011716. History: N.A.
fbxb-17,215.5322655,-0.723835986,2.73e-06,0.000149166,fbxb-17,WBGene00019037,Public name for WBGene00019037. History: N.A.
C32D5.8,174.1368287,0.807465879,2.87e-06,0.000156346,C32D5.8,WBGene00016316,Public name for WBGene00016316. History: N.A.
Y11D7A.1,39.18566119,-1.260613566,3.02e-06,0.000164425,Y11D7A.1,WBGene00012426,Public name for WBGene00012426. History: N.A.
C09G5.7,2072.481058,1.409664051,3.37e-06,0.00018302,C09G5.7,WBGene00007489,Public name for WBGene00007489. History: N.A.
EGAP1.1,42.28522518,-1.217474294,3.48e-06,0.000188392,EGAP1.1,WBGene00017146,Public name for WBGene00017146. History: N.A.
T02G5.4,13270.43895,0.642095261,3.5e-06,0.00018884,T02G5.4,WBGene00020164,Public name for WBGene00020164. History: N.A.
Y57G11C.28,399.2341943,0.888144489,3.52e-06,0.000189194,Y57G11C.28,WBGene00014924,Public name for WBGene00014924. History: N.A.
drh-2,302.2297463,-1.062949501,3.74e-06,0.000200804,drh-2,WBGene00001091,Public name for WBGene00001091. History: N.A.
atg-11,222.0301194,0.707961788,3.91e-06,0.000209543,atg-11,WBGene00020334,Other name for WBGene00020334(epg-7). History: Renamed on 2013-04-05; Renamed on 2016-01-05
col-72,318.1604486,-0.731250203,3.97e-06,0.000212029,col-72,WBGene00000648,Public name for WBGene00000648. History: N.A.
Y41C4A.13,1297.34198,-0.886395735,4.03e-06,0.000214682,Y41C4A.13,WBGene00012759,Sequence name for WBGene00012759(sup-1). History: N.A.
F31E3.12,958.5764718,-0.904676888,4.16e-06,0.000220716,F31E3.12,WBGene00219317,Public name for WBGene00219317. History: N.A.
M110.10,4276.625666,0.709020121,4.17e-06,0.000220716,M110.10,WBGene00195142,Public name for WBGene00195142. History: N.A.
avr-14,168.2491568,0.978309634,4.35e-06,0.000230119,avr-14,WBGene00000232,Public name for WBGene00000232. History: N.A.
ugt-29,397.6993991,-0.720762309,4.42e-06,0.000232783,ugt-29,WBGene00021709,Public name for WBGene00021709. History: N.A.
spat-3,1552.634013,0.551850755,4.52e-06,0.000237587,spat-3,WBGene00020496,Public name for WBGene00020496. History: N.A.
eva-1,208.4708935,-1.062962099,4.58e-06,0.000240333,eva-1,WBGene00009304,Public name for WBGene00009304. History: Renamed on 2007-10-09
F54F7.6,477.3614227,0.935371932,4.66e-06,0.000243752,F54F7.6,WBGene00010066,Public name for WBGene00010066. History: N.A.
Y102A5C.35,6787.203422,-0.613868144,4.72e-06,0.00024651,Y102A5C.35,WBGene00044220,Public name for WBGene00044220. History: N.A.
bbs-1,334.3455985,0.741177731,4.91e-06,0.000255654,bbs-1,WBGene00000241,Public name for WBGene00000241. History: N.A.
C24A3.4,54.10962118,-1.086500817,4.96e-06,0.000257636,C24A3.4,WBGene00016034,Public name for WBGene00016034. History: N.A.
F49E8.6,83.21156564,-1.080259899,5.05e-06,0.000260786,F49E8.6,WBGene00018637,Public name for WBGene00018637. History: N.A.
