gene_id,gene_name,log2 fold change (MLE): group him5gtsf1 vs him5,Benjamini-Hochberg adjusted p-values,him5_adultmale_smRNA_rep1,him5_adultmale_smRNA_rep2,him5_adultmale_smRNA_rep3,him5gtsf1_adultmale_smRNA_rep1,him5gtsf1_adultmale_smRNA_rep2,him5gtsf1_adultmale_smRNA_rep3,Input,Suggested Match,History
WBGene00010373,H08M01.1,0.747042427160315,3.7699780778779495e-11,3326.53232971379,3506.37582439846,3402.30709860588,0.0,0.0,0.0,WBGene00010373,WBGene00010373,History: N.A.
WBGene00008874,F15H10.7,0.746396751943982,3.8234422405311896e-11,1567.94611722562,1977.30172363281,1874.43704444651,0.0,0.0,0.0,WBGene00008874,WBGene00008874,History: N.A.
WBGene00011734,mlc-5,0.740476928415906,3.8234422405311896e-11,4604.98998055279,6033.43787229093,6500.43390107857,0.0,0.0,0.0,WBGene00011734,WBGene00011734,History: N.A.
WBGene00014102,best-25,0.732632819081683,3.8234422405311896e-11,3743.47047641592,4078.5605360416,4265.57904899841,0.0,0.0,49.3722653390506,WBGene00014102,WBGene00014102,History: N.A.
WBGene00011401,T03F6.6,0.719567343944213,3.88546475742468e-11,4978.33268011912,4839.34086073551,5076.60032870929,0.0,0.0,0.0,WBGene00011401,WBGene00011401,"History: Split into T03F6.10(WBGene00185005). History of WBGene00011401: Split into ""WBGene00185005"" on 2009-02-27"
WBGene00013894,ZC434.8,0.719567343944213,3.96751023182604e-11,2986.55553260568,3312.5946499414,3421.46610191022,0.0,0.0,0.0,WBGene00013894,WBGene00013894,History: N.A.
WBGene00020105,R148.7,0.703223705330997,4.01664901684629e-11,4126.6802717165,4716.18304135656,5331.98758450939,0.0,0.0,0.0,WBGene00020105,WBGene00020105,History: N.A.
WBGene00001558,gdi-1,0.70235778654976,4.07352501575968e-11,1935.12337252529,2287.81943893433,2406.85769324307,0.0,0.0,0.0,WBGene00001558,WBGene00001558,History: N.A.
WBGene00003962,pdi-1,0.686520237079491,4.1640309105899095e-11,2171.0514892055,2027.13041061075,3114.24382201148,0.0,0.0,0.0,WBGene00003962,WBGene00003962,History: N.A.
WBGene00007354,C06A1.3,0.684307905362908,4.2992191029777e-11,4979.20107810577,6659.80343978417,6222.38985924171,0.0,44.4272304847023,0.0,WBGene00007354,WBGene00007354,History: N.A.
WBGene00006038,ssp-9,0.68266935876209,4.366937443398901e-11,7210.69814889652,10407.8674710751,10055.5737280203,0.0,0.0,0.0,WBGene00006038,WBGene00006038,History: N.A.
WBGene00022030,Y65B4A.7,0.678420409953131,4.4804345626946e-11,6713.06271746297,7672.03428883352,8349.53826518255,0.0,0.0,0.0,WBGene00022030,WBGene00022030,History: N.A.
WBGene00020985,W03D8.2,0.676563280002021,4.5564106902195096e-11,4735.76932951703,5943.38881961413,6031.91703131244,0.0,0.0,69.4513437001108,WBGene00020985,WBGene00020985,History: N.A.
WBGene00022288,Y75B7B.1,0.676563280002021,4.5984415844946095e-11,2806.84197719948,2833.41818399135,3344.20544219013,0.0,0.0,0.0,WBGene00022288,WBGene00022288,History: N.A.
WBGene00013809,Y116A8C.33,0.676563280002021,4.6527328398804e-11,1412.72088174731,2059.91794657157,1605.03527266475,0.0,0.0,0.0,WBGene00013809,WBGene00013809,History: N.A.
WBGene00007561,ccm-3,0.676563280002021,4.7889945097556495e-11,5670.49728782402,7128.5344152311,7238.67964318774,0.0,50.5953637977754,0.0,WBGene00007561,WBGene00007561,History: N.A.
WBGene00016410,C34E10.9,0.676563280002021,4.79040872115942e-11,6132.04152344832,8152.32379172643,8219.25767505314,0.0,0.0,0.0,WBGene00016410,WBGene00016410,History: N.A.
WBGene00009377,F34D10.8,0.676563280002021,4.863411665091069e-11,11218.4854974777,10765.4614709854,13751.8034220733,0.0,0.0,0.0,WBGene00009377,WBGene00009377,History: N.A.
WBGene00019209,emc-1,0.676563280002021,4.865299101109229e-11,1104.9250147123,1432.10163330375,1132.15592419838,0.0,0.0,0.0,WBGene00019209,WBGene00019209,History: N.A.
WBGene00045355,D1086.17,0.676563280002021,4.92482196771766e-11,6741.276158342,9142.58136605714,9715.98149035271,82.6883536739711,0.0,0.0,WBGene00045355,WBGene00045355,History: N.A.
WBGene00004505,rpt-5,0.676563280002021,4.9769211079496597e-11,3561.6625089112,4645.88925373412,4243.53463511668,0.0,36.125021974835,59.8221219011001,WBGene00004505,WBGene00004505,History: N.A.
WBGene00003431,msp-33,0.676563280002021,5.0723396305232886e-11,7327.32989422429,7604.02286624451,9555.95355992338,0.0,0.0,0.0,WBGene00003431,WBGene00003431,History: N.A.
WBGene00020628,T20F5.6,0.676563280002021,5.0723396305232886e-11,1145.50822670694,1411.51231269715,1427.28699337514,0.0,0.0,0.0,WBGene00020628,WBGene00020628,History: N.A.
WBGene00016278,erp-44.1,0.676563280002021,5.1227659458224086e-11,1821.04778478186,2518.17938720626,2016.88861817796,0.0,0.0,0.0,WBGene00016278,WBGene00016278,History: N.A.
WBGene00008272,C53B4.2,0.676563280002021,5.25338253339937e-11,2032.28348911989,2634.05793637738,2944.15303616203,0.0,0.0,0.0,WBGene00008272,WBGene00008272,History: N.A.
WBGene00006519,tag-174,0.676563280002021,5.30539320571816e-11,5872.6557617162,8108.00162540679,6996.96225080532,0.0,0.0,0.0,WBGene00006519,WBGene00006519,History: Renamed on 2017-09-05
WBGene00001038,dnj-20,0.676563280002021,5.3297960428470896e-11,1350.76439152883,1853.72036590576,1686.28332596987,0.0,0.0,0.0,WBGene00001038,WBGene00001038,History: N.A.
WBGene00004958,spe-4,0.676563280002021,5.34193309465494e-11,1828.25388564673,2221.51277875151,3063.19064460146,0.0,0.0,0.0,WBGene00004958,WBGene00004958,History: N.A.
WBGene00019810,R01H2.2,0.676563280002021,5.3599811859977686e-11,5034.48517653353,5771.45710561415,5212.33830541275,0.0,0.0,68.2310374318888,WBGene00019810,WBGene00019810,History: N.A.
WBGene00011215,R10E9.3,0.676563280002021,5.41998313859005e-11,3816.79739147604,5080.16776418661,5561.96005005876,0.0,0.0,0.0,WBGene00011215,WBGene00011215,History: N.A.
WBGene00000064,act-2,0.676563280002021,5.445895967038469e-11,4177.69226714152,5469.32246827224,5991.0657696851,51.2434867838694,0.0,0.0,WBGene00000064,WBGene00000064,History: N.A.
WBGene00012768,eef-1B.2,0.676563280002021,5.4650131808369296e-11,3298.73581005237,3407.0520737275,3827.92040914773,0.0,0.0,45.0173528217452,WBGene00012768,WBGene00012768,History: N.A.
WBGene00235290,Y59H11AR.10,0.676563280002021,5.4650131808369296e-11,15725.056594755,17336.5873039246,13880.3249493824,0.0,0.0,0.0,WBGene00235290,WBGene00235290,History: N.A.
WBGene00021968,Y57G7A.5,0.676563280002021,5.48871813276352e-11,4428.67224735681,4305.02659073526,4748.87826120431,0.0,0.0,0.0,WBGene00021968,WBGene00021968,History: N.A.
WBGene00019693,ostd-1,0.676563280002021,5.5185600452411196e-11,2376.43131704571,3501.21938936258,3251.67864191837,0.0,0.0,0.0,WBGene00019693,WBGene00019693,History: N.A.
WBGene00016083,C25A8.2,0.676563280002021,5.5417339626425697e-11,6492.74984835704,7555.99297370373,8253.30596699619,0.0,0.0,0.0,WBGene00016083,WBGene00016083,History: N.A.
WBGene00020282,mps-3,0.676563280002021,5.6388875602409095e-11,4927.34575870462,6076.58334616627,6965.94996560757,0.0,0.0,0.0,WBGene00020282,WBGene00020282,History: N.A.
WBGene00011909,T22A3.6,0.676563280002021,5.6539689738997686e-11,2549.95786123593,2099.65950356059,2653.90591441436,0.0,0.0,0.0,WBGene00011909,WBGene00011909,"History: Split into T22A3.12(WBGene00206474). History of WBGene00011909: Split into ""WBGene00206474"" on 2011-04-11"
WBGene00018773,F53G12.8,0.676563280002021,5.6624068923961096e-11,10689.141132753,12849.5768990344,13926.472715023,0.0,96.8306244316492,0.0,WBGene00018773,WBGene00018773,History: N.A.
WBGene00011290,R102.3,0.676563280002021,5.7129035599604194e-11,2988.64347470485,2940.63178601116,2898.58815881397,0.0,0.0,0.0,WBGene00011290,WBGene00011290,History: N.A.
WBGene00010876,M05D6.3,0.676563280002021,5.75522774574658e-11,2279.4762199093,2624.91190187607,3729.1076488667,0.0,0.0,0.0,WBGene00010876,WBGene00010876,History: N.A.
WBGene00008313,C54G4.3,0.676563280002021,5.78111896165056e-11,3057.32899485889,3459.90578335222,4648.45331303502,0.0,0.0,0.0,WBGene00008313,WBGene00008313,History: N.A.
WBGene00010300,F59A1.15,0.676563280002021,5.879112759999589e-11,2347.52877400056,2202.38308537893,2048.93418672231,0.0,0.0,0.0,WBGene00010300,WBGene00010300,History: N.A.
WBGene00017195,glo-4,0.676563280002021,5.879112759999589e-11,633.163241633425,855.909849690996,919.401713862894,0.0,0.0,0.0,WBGene00017195,WBGene00017195,History: N.A.
WBGene00008141,C47E8.1,0.676563280002021,6.33435212506594e-11,7915.31863535662,8997.39976288763,12320.7378764181,0.0,75.7509238882424,0.0,WBGene00008141,WBGene00008141,History: N.A.
WBGene00018895,F55F8.7,0.676563280002021,6.35967957838958e-11,4277.91414519039,3460.74642327237,5387.6743854906,43.6686441386228,0.0,0.0,WBGene00018895,WBGene00018895,History: N.A.
WBGene00010114,F55D12.6,0.676563280002021,6.38583654299513e-11,5209.86865660022,5530.87154925477,5635.56235585225,0.0,0.0,0.0,WBGene00010114,WBGene00010114,History: N.A.
WBGene00000263,F23H11.5,0.676563280002021,6.541479357967709e-11,8299.42806703031,8355.84604066434,6974.80740813973,0.0,0.0,0.0,WBGene00000263,WBGene00000263,History: N.A.
WBGene00020661,smz-2,0.676563280002021,6.580060924351289e-11,6048.54109584527,6666.38612687416,6394.51812725894,0.0,0.0,83.706118086544,WBGene00020661,WBGene00020661,History: N.A.
WBGene00015908,C17F3.3,0.676563280002021,6.65558850608587e-11,3239.66753797154,4335.88002252579,3650.1175917166,0.0,0.0,0.0,WBGene00015908,WBGene00015908,History: N.A.
WBGene00013148,Y53F4A.2,0.676563280002021,6.69285652318452e-11,9797.44288494596,12169.433699529,10457.1887010539,0.0,0.0,0.0,WBGene00013148,WBGene00013148,History: N.A.
WBGene00020713,T23B3.5,0.676563280002021,6.69285652318452e-11,3353.76137205211,5339.86241959919,5270.36370003408,0.0,0.0,0.0,WBGene00020713,WBGene00020713,History: N.A.
WBGene00007448,C08F8.6,0.676563280002021,6.94790871463028e-11,3094.57560450816,2609.50299253018,3131.75016176324,0.0,0.0,0.0,WBGene00007448,WBGene00007448,History: N.A.
WBGene00012207,W02B12.12,0.676563280002021,7.07357175911499e-11,2392.06573360523,3183.84603196797,3156.94660117307,0.0,0.0,0.0,WBGene00012207,WBGene00012207,History: N.A.
WBGene00013279,Y57A10B.7,0.676563280002021,7.14562706124578e-11,8334.98336934416,6165.88302408062,9040.68155424124,0.0,62.2083711746581,0.0,WBGene00013279,WBGene00013279,History: N.A.
WBGene00018698,vha-18,0.676563280002021,7.157492566288459e-11,2144.11739178302,2671.36911644869,2320.73157883853,0.0,0.0,0.0,WBGene00018698,WBGene00018698,History: N.A.
WBGene00006376,syp-2,0.676563280002021,7.361158820276759e-11,3965.37071275497,3706.40397545475,4270.24994092773,0.0,0.0,0.0,WBGene00006376,WBGene00006376,History: N.A.
WBGene00004953,spd-2,0.676563280002021,7.38819237274783e-11,1275.70870897734,1273.1608625866,1443.94320726761,0.0,0.0,0.0,WBGene00004953,WBGene00004953,History: N.A.
WBGene00018000,F33D11.1,0.676563280002021,7.500049403870369e-11,6197.6248552499,7667.66151351929,8223.25342501671,0.0,0.0,0.0,WBGene00018000,WBGene00018000,History: N.A.
WBGene00004302,ran-1,0.676563280002021,7.604467958707449e-11,2701.36307559381,4929.40134145361,3726.72224339035,0.0,0.0,0.0,WBGene00004302,WBGene00004302,History: N.A.
WBGene00003989,pfn-1,0.676563280002021,7.6418947163299e-11,4279.10189720535,5798.27511503951,5156.26167480887,0.0,0.0,0.0,WBGene00003989,WBGene00003989,History: N.A.
WBGene00004759,sel-1,0.67656328000202,7.810969423311279e-11,1851.21629092807,2809.47269920007,2734.52785785837,0.0,0.0,74.2430822928865,WBGene00004759,WBGene00004759,History: N.A.
WBGene00007244,C01G12.3,0.67656328000202,7.932168554868578e-11,4701.64644191372,3667.58850598,5238.68846180985,0.0,0.0,0.0,WBGene00007244,WBGene00007244,History: N.A.
WBGene00013170,Y53F4B.24,0.67656328000202,8.142967884359338e-11,4724.53532779932,6642.2325539507,5826.75089274537,0.0,46.3356166739077,0.0,WBGene00013170,WBGene00013170,"History: Split into Y53F4B.62(WBGene00219491), Y53F4B.63(WBGene00219492). History of WBGene00013170: Split into ""WBGene00219491"" on 2012-05-18; Split into ""WBGene00219492"" on 2012-05-18"
WBGene00016778,nep-3,0.67656328000202,8.15252728223935e-11,1888.8605254071,1473.4334531464,2083.77643046046,0.0,0.0,0.0,WBGene00016778,WBGene00016778,History: N.A.
WBGene00015215,B0496.6,0.67656328000202,8.26762510266459e-11,4236.28152555919,4647.46537364345,5137.43841520514,0.0,0.0,0.0,WBGene00015215,WBGene00015215,History: N.A.
WBGene00016512,C38C3.3,0.67656328000202,8.30901384299705e-11,2895.88134829376,2932.32314518279,3486.23173015789,0.0,0.0,0.0,WBGene00016512,WBGene00016512,"History: Split into C38C3.10(WBGene00045390). History of WBGene00016512: Split into ""WBGene00045390"" on 2007-04-20"
WBGene00017301,hach-1,0.67656328000202,8.30901384299705e-11,2504.63353283371,1832.86840306946,2212.95766650857,0.0,0.0,0.0,WBGene00017301,WBGene00017301,History: N.A.
WBGene00011884,enol-1,0.67656328000202,8.52154285998494e-11,1738.49586103549,2789.7722406143,1948.03364161765,0.0,0.0,0.0,WBGene00011884,WBGene00011884,History: N.A.
WBGene00017978,msrp-1,0.67656328000202,8.52154285998494e-11,7497.97254061537,10652.6189385913,8658.56705810316,0.0,0.0,0.0,WBGene00017978,WBGene00017978,History: N.A.
WBGene00015422,C04E6.5,0.67656328000202,8.583569019294649e-11,1877.37341484553,2097.34021259642,2503.87192538066,0.0,0.0,0.0,WBGene00015422,WBGene00015422,History: N.A.
WBGene00009307,F32A11.1,0.67656328000202,8.88612472037439e-11,1875.25033129592,2949.77483081803,3138.12353402585,0.0,0.0,0.0,WBGene00009307,WBGene00009307,History: N.A.
WBGene00018158,comp-1,0.67656328000202,9.456648471511208e-11,2104.13189530089,2989.41015798074,2343.04630555814,0.0,0.0,0.0,WBGene00018158,WBGene00018158,History: N.A.
WBGene00006433,sdhb-1,0.67656328000202,9.48748889161984e-11,2561.05944396926,3009.76212479485,3142.4540302187,0.0,0.0,0.0,WBGene00006433,WBGene00006433,History: Renamed on 2006-07-19
WBGene00000266,bre-1,0.67656328000202,9.545660536190868e-11,1562.78623293003,1581.58525173998,1721.6920568397,0.0,0.0,0.0,WBGene00000266,WBGene00000266,History: Renamed on 2006-12-15
WBGene00012765,Y41E3.7,0.67656328000202,9.612558628782807e-11,1758.52679816537,1853.88873287814,2014.0408933517,0.0,0.0,0.0,WBGene00012765,WBGene00012765,History: N.A.
WBGene00004698,rsp-1,0.67656328000202,9.78964721371185e-11,2254.46462012564,2707.17353145095,3182.66231528919,0.0,22.4821416458644,0.0,WBGene00004698,WBGene00004698,History: N.A.
WBGene00015944,C18A3.7,0.67656328000202,9.810158344313028e-11,13079.5975206033,12531.4822941545,14546.6146064879,0.0,111.665958195504,0.0,WBGene00015944,WBGene00015944,History: N.A.
WBGene00044911,H38K22.6,0.67656328000202,9.983579750560019e-11,7804.41648438877,9036.88678379059,9127.62483343691,0.0,0.0,0.0,WBGene00044911,WBGene00044911,History: N.A.
WBGene00017737,F23C8.8,0.67656328000202,1.00607613319143e-10,3332.05637379027,3670.89785721481,3056.87761728732,0.0,0.0,0.0,WBGene00017737,WBGene00017737,History: N.A.
WBGene00003463,msp-76,0.67656328000202,1.05080895904015e-10,6938.04906362047,6646.59912908098,9164.83599165218,0.0,0.0,0.0,WBGene00003463,WBGene00003463,History: N.A.
WBGene00006911,vha-2,0.67656328000202,1.05112463811629e-10,4965.0440016848,6033.02899197971,6953.66263512281,0.0,0.0,187.635352937694,WBGene00006911,WBGene00006911,History: N.A.
WBGene00004973,spe-27,0.67656328000202,1.05684397837205e-10,6892.30368517901,9515.76454498291,6337.38238836677,0.0,0.0,0.0,WBGene00004973,WBGene00004973,History: N.A.
WBGene00016587,C42C1.9,0.67656328000202,1.0595383722613e-10,3478.83140023081,3381.70468397541,4662.95141303669,0.0,199.757991883069,110.26472592388,WBGene00016587,WBGene00016587,History: N.A.
WBGene00013723,Y106G6H.13,0.67656328000202,1.06549965836736e-10,5341.98261777137,7171.06190057014,6592.0034119061,0.0,0.0,0.0,WBGene00013723,WBGene00013723,History: N.A.
WBGene00013085,mpz-6,0.67656328000202,1.07276342536644e-10,2557.94767895071,4351.43001805751,3510.25228758994,0.0,0.0,0.0,WBGene00013085,WBGene00013085,History: N.A.
WBGene00010139,F56A8.3,0.67656328000202,1.09602273038168e-10,1244.57601005181,1879.55461061398,1906.51787405806,0.0,0.0,0.0,WBGene00010139,WBGene00010139,History: N.A.
WBGene00003902,pab-1,0.67656328000202,1.13189289792444e-10,1386.28983248704,1330.52747498796,1583.74249636954,80.07042124105,0.0,0.0,WBGene00003902,WBGene00003902,History: N.A.
WBGene00002193,kin-5,0.67656328000202,1.13450148225371e-10,1893.7187057708,1709.35821439425,2465.77730251594,0.0,0.0,0.0,WBGene00002193,WBGene00002193,History: N.A.
WBGene00003964,pdi-3,0.67656328000202,1.17642198155739e-10,2516.22139451899,4127.57458636802,3255.58221771899,0.0,31.1041855873291,51.5077439436808,WBGene00003964,WBGene00003964,History: N.A.
WBGene00013388,Y62F5A.10,0.67656328000202,1.19069173034464e-10,3473.8279443439,4221.05115166439,4225.11110160094,0.0,38.1703169203316,63.2090785550902,WBGene00013388,WBGene00013388,History: N.A.
WBGene00009454,F36A2.7,0.67656328000202,1.20946289281989e-10,4544.92489384993,6332.51473886363,5956.54438568557,0.0,0.0,0.0,WBGene00009454,WBGene00009454,History: N.A.
WBGene00018745,F53C3.1,0.67656328000202,1.22087143580312e-10,5436.51303092097,5749.78527530068,6917.77882113113,66.1506829391769,0.0,0.0,WBGene00018745,WBGene00018745,History: N.A.
WBGene00019001,ipgm-1,0.67656328000202,1.22778652444701e-10,1717.76688901415,1623.42439743803,1918.7150848665,0.0,0.0,0.0,WBGene00019001,WBGene00019001,History: N.A.
WBGene00007559,C14A4.8,0.67656328000202,1.23373618430257e-10,5021.66526733069,4387.1381993103,4600.89092727779,0.0,0.0,0.0,WBGene00007559,WBGene00007559,History: N.A.
WBGene00015004,B0034.4,0.67656328000202,1.27686349678446e-10,5103.92635138227,3839.20026762345,4452.20563587339,0.0,0.0,0.0,WBGene00015004,WBGene00015004,History: N.A.
WBGene00010284,aman-2,0.67656328000202,1.28575858417835e-10,789.223451798637,1132.51686632583,850.764332925924,0.0,0.0,0.0,WBGene00010284,WBGene00010284,History: N.A.
WBGene00009492,F36H1.3,0.67656328000202,1.28819061651897e-10,3502.31319620919,3692.60657357813,3899.98460344235,40.9765641205927,0.0,0.0,WBGene00009492,WBGene00009492,History: N.A.
WBGene00011008,R04B5.11,0.67656328000202,1.30521213970651e-10,10411.68053372,12585.2349808788,14481.4575113779,0.0,107.439557387308,0.0,WBGene00011008,WBGene00011008,History: N.A.
WBGene00044177,C30G7.3,0.67656328000202,1.30521213970651e-10,2309.50162391224,3558.14781643656,3815.9680323184,0.0,0.0,0.0,WBGene00044177,WBGene00044177,History: N.A.
WBGene00009178,uggt-2,0.67656328000202,1.30849254106202e-10,1151.15358474623,1326.23896097323,1419.16219320391,16.2118817240713,0.0,20.9461604123692,WBGene00009178,WBGene00009178,History: N.A.
WBGene00004971,spe-17,0.67656328000202,1.34166517699321e-10,10759.7653736977,12216.5321336428,12306.9098877801,130.923226650454,0.0,0.0,WBGene00004971,WBGene00004971,History: N.A.
WBGene00016388,C34B2.3,0.67656328000202,1.34166517699321e-10,2636.98713977641,2827.23989253972,2980.12032948122,0.0,0.0,0.0,WBGene00016388,WBGene00016388,History: N.A.
WBGene00045104,C04G2.12,0.67656328000202,1.36350405482204e-10,9886.68726908913,10471.3132574081,11735.5176429903,0.0,0.0,0.0,WBGene00045104,WBGene00045104,History: N.A.
WBGene00006529,tba-2,0.67656328000202,1.39681824457795e-10,1168.69497270427,1767.21341549683,1817.90640342352,0.0,0.0,0.0,WBGene00006529,WBGene00006529,History: N.A.
WBGene00015073,B0238.9,0.67656328000202,1.42141752756773e-10,1306.27177325717,1554.41219648507,2072.90320656911,0.0,0.0,0.0,WBGene00015073,WBGene00015073,History: N.A.
WBGene00012637,Y38H8A.3,0.67656328000202,1.42298482979381e-10,2925.37143354147,2513.99296514241,3826.39278507193,0.0,0.0,0.0,WBGene00012637,WBGene00012637,History: N.A.
WBGene00014240,htas-1,0.67656328000202,1.44479856872878e-10,6883.39247408807,5132.98502426464,8678.66944161091,0.0,0.0,0.0,WBGene00014240,WBGene00014240,History: N.A.
WBGene00006048,ssp-31,0.67656328000202,1.44516921511018e-10,12614.4854196651,11540.9855705915,13509.9731196672,0.0,0.0,182.27434285376,WBGene00006048,WBGene00006048,History: N.A.
WBGene00017833,F26F12.2,0.67656328000202,1.47100759286613e-10,6408.12870104433,6176.8715352081,6881.07911853487,81.9045778097628,63.9036229957685,0.0,WBGene00017833,WBGene00017833,History: N.A.
WBGene00006888,vbh-1,0.67656328000202,1.51620794950168e-10,644.929101403069,910.812804506396,1098.2310751264,0.0,0.0,0.0,WBGene00006888,WBGene00006888,History: N.A.
WBGene00021296,Y25C1A.13,0.67656328000202,1.56629401686044e-10,3090.89719792476,3639.37628670323,2645.27833220101,0.0,0.0,0.0,WBGene00021296,WBGene00021296,History: N.A.
WBGene00010035,F54C8.1,0.67656328000202,1.59803872956656e-10,2823.22218457073,3734.18313355999,3349.93585845583,0.0,0.0,0.0,WBGene00010035,WBGene00010035,History: N.A.
WBGene00016395,C34B2.10,0.67656328000202,1.6148010155575003e-10,8887.16016979232,11367.153187158,11076.2188990021,0.0,92.5122775444744,0.0,WBGene00016395,WBGene00016395,History: Renamed on 2005-03-17
WBGene00010906,M88.3,0.67656328000202,1.62074226544416e-10,2780.14022762097,2271.68391176454,3636.43002269247,0.0,0.0,0.0,WBGene00010906,WBGene00010906,History: N.A.
WBGene00011191,R10D12.10,0.67656328000202,1.6236697877544e-10,2047.26346569817,2160.68564314284,2012.34607624513,0.0,0.0,0.0,WBGene00011191,WBGene00011191,History: N.A.
WBGene00012609,Y38F1A.7,0.67656328000202,1.65557846741089e-10,9914.75762183667,10948.7044066557,10773.3787080462,120.641297855916,0.0,0.0,WBGene00012609,WBGene00012609,History: N.A.
WBGene00010326,F59C6.5,0.67656328000202,1.69354523314117e-10,3852.4577962891,3413.07312005825,3093.89376256103,0.0,0.0,0.0,WBGene00010326,WBGene00010326,History: N.A.
WBGene00020377,T09B4.3,0.67656328000202,1.69411985600988e-10,3712.58686981154,4482.06301031804,4494.69752423273,0.0,0.0,0.0,WBGene00020377,WBGene00020377,History: N.A.
WBGene00008660,clec-153,0.67656328000202,1.69867349883911e-10,1694.89453872774,1774.31065812934,2050.44557166457,0.0,0.0,0.0,WBGene00008660,WBGene00008660,History: N.A.
WBGene00007986,C36F7.5,0.67656328000202,1.7157771217320802e-10,2529.64279806119,3360.65630961827,3051.6113293169,0.0,0.0,0.0,WBGene00007986,WBGene00007986,History: N.A.
WBGene00012712,ttm-1,0.67656328000202,1.74891288177404e-10,1728.49492607268,1655.52710903646,1976.1263024506,0.0,0.0,0.0,WBGene00012712,WBGene00012712,History: N.A.
WBGene00007190,rmd-3,0.67656328000202,1.80056532361337e-10,2565.23368241837,4282.51103755366,5232.32426517277,0.0,0.0,0.0,WBGene00007190,WBGene00007190,History: N.A.
WBGene00012180,W01D2.3,0.67656328000202,1.81848238365923e-10,3640.22252982091,4058.9707423072,3539.8673670152,0.0,0.0,0.0,WBGene00012180,WBGene00012180,History: N.A.
WBGene00009238,selt-1.2,0.67656328000202,1.83312732927561e-10,4258.68538440623,5089.90039025583,5302.74688713106,0.0,0.0,0.0,WBGene00009238,WBGene00009238,History: N.A.
WBGene00007778,C27D8.2,0.67656328000202,1.96267227910471e-10,1651.66443510837,1937.7340082202,2366.53549157877,0.0,0.0,0.0,WBGene00007778,WBGene00007778,History: N.A.
WBGene00000063,act-1,0.67656328000202,1.98822774283898e-10,1835.39061421729,2388.94352882014,2251.63382135772,0.0,0.0,0.0,WBGene00000063,WBGene00000063,History: N.A.
WBGene00012711,Y39E4A.1,0.67656328000202,1.98822774283898e-10,12766.6429602526,12807.3331797242,14237.2971016387,0.0,121.201478221188,0.0,WBGene00012711,WBGene00012711,History: N.A.
WBGene00019530,scrm-8,0.67656328000202,1.99477675995708e-10,2789.13901936464,2844.60911951199,3922.36323183978,0.0,0.0,0.0,WBGene00019530,WBGene00019530,History: N.A.
WBGene00009962,F53B6.7,0.67656328000202,2.0224421227200704e-10,2769.15153106911,2520.92822810234,3927.73719822769,0.0,0.0,0.0,WBGene00009962,WBGene00009962,History: N.A.
WBGene00006768,unc-32,0.67656328000202,2.03963852671078e-10,1457.18984988002,1770.63256804201,1661.33078750464,0.0,0.0,24.6861326695253,WBGene00006768,WBGene00006768,History: N.A.
WBGene00022089,Y69A2AR.18,0.67656328000202,2.14921789692072e-10,2118.39719628598,2995.27697541835,2856.66323581608,0.0,0.0,0.0,WBGene00022089,WBGene00022089,History: N.A.
WBGene00011171,R09E10.1,0.67656328000202,2.19866754982723e-10,2921.43932570703,2718.16572172377,2908.9059734753,0.0,0.0,0.0,WBGene00011171,WBGene00011171,History: N.A.
WBGene00000065,act-3,0.67656328000202,2.2012555933916e-10,1662.777400189,3771.49204526762,2997.73575251126,0.0,0.0,0.0,WBGene00000065,WBGene00000065,History: N.A.
WBGene00001746,gsk-3,0.67656328000202,2.21384441680118e-10,1492.23612837474,1761.41112004257,1657.27665515088,64.847526896285,0.0,41.8923208247385,WBGene00001746,WBGene00001746,History: N.A.
WBGene00011133,R08A2.2,0.67656328000202,2.257182762494e-10,2622.07205414419,2622.74566263116,2512.83226972902,0.0,0.0,0.0,WBGene00011133,WBGene00011133,History: N.A.
WBGene00000150,apm-1,0.67656328000202,2.2675987645836e-10,1758.95969674592,1792.58539337225,2256.26681275969,0.0,0.0,0.0,WBGene00000150,WBGene00000150,History: Renamed on 2015-03-05
WBGene00009502,F37A8.2,0.67656328000202,2.36145217478926e-10,4391.56853240101,4743.28754159424,4173.40149722114,0.0,41.3609339021692,0.0,WBGene00009502,WBGene00009502,History: N.A.
WBGene00022705,ZK354.2,0.67656328000202,2.36145217478926e-10,2273.97843254666,1945.23157809857,1950.71500289296,0.0,0.0,0.0,WBGene00022705,WBGene00022705,History: N.A.
WBGene00010685,aipl-1,0.67656328000202,2.38039343193937e-10,1576.95477932649,1418.52967064737,1787.72046790384,0.0,0.0,0.0,WBGene00010685,WBGene00010685,History: Renamed on 2009-02-16
WBGene00001046,dnj-28,0.67656328000202,2.41007414331691e-10,1435.23944016314,1989.40691510608,1995.01486601909,0.0,0.0,0.0,WBGene00001046,WBGene00001046,History: N.A.
WBGene00044127,BE10.5,0.67656328000202,2.43241152225264e-10,6925.59983824751,6942.62413230896,8025.8633768166,0.0,0.0,0.0,WBGene00044127,WBGene00044127,History: N.A.
WBGene00009941,F52F12.8,0.67656328000202,2.46029258394644e-10,9845.67974816505,12374.3608962579,11997.2174070154,0.0,236.037889752423,0.0,WBGene00009941,WBGene00009941,History: N.A.
WBGene00011379,T02E1.7,0.67656328000202,2.48405359596872e-10,2535.20151279661,5421.72472807089,5478.19751495607,0.0,0.0,0.0,WBGene00011379,WBGene00011379,History: N.A.
