# Table S2.  Normalized siRNA reads (reads per million total) from mutator targets in each of the mutator mutants. Related to Figure 3.
Sequence ID,wild type...2,mut-2,mut-7,rde-2,mut-15,wild type...8,mut-16,control,mut-14 smut-1,Input,Suggested Match,History
F34H10.3,189.622784776695,5.7376207730405,13.3876990328843,23.4815265424871,7.74064076360758,146.088649556201,0.285421382214409,105.790613892423,3.4872573871445,F34H10.3,WBGene00009380,Public name for WBGene00009380. History: N.A.
F34H10.5,8.87244803634155,0.0,0.388049247329979,0.506795536888211,0.0,10.7915540465992,0.214066036660807,9.6682812696387,0.0871814346786126,F34H10.5,WBGene00009382,Public name for WBGene00009382. History: N.A.
F35A5.8,15.4752000633864,1.62824373288987,3.10439397863983,4.3922279863645,2.87509514076853,13.5297095509602,2.06930502105447,20.737762723283,2.0923544322867,F35A5.8,WBGene00001335,Public name for WBGene00001335. History: Renamed on 2017-04-03
F35B3.2,25.297315342604,0.784891750332453,2.47839310851079,5.91374549522908,7.70586037650001,23.3200775603051,0.0873971875573809,25.8282751329446,0.109889964262801,F35B3.2,,Sequence name for Suppressed gene WBGene00018029. Molecular name for Suppressed gene WBGene00018029. Public name for Suppressed gene WBGene00018029. History of WBGene00018029: Killed on 2005-11-21; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
F35B3.6,25.297315342604,0.784891750332453,2.47839310851079,5.91374549522908,7.70586037650001,23.3200775603051,0.0873971875573809,25.8282751329446,0.109889964262801,F35B3.6,,Sequence name for Suppressed gene WBGene00018032. Molecular name for Suppressed gene WBGene00018032. Public name for Suppressed gene WBGene00018032. History of WBGene00018032: Killed on 2005-11-21; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
F35C8.3,15.0625280616961,0.620283326815189,0.582073870994968,1.35145476503523,1.54812815272152,15.4625252010974,0.0713553455536022,16.9545222264679,0.217953586696532,F35C8.3,WBGene00002177,Sequence name for WBGene00002177(jkk-1). History: N.A.
F35C8.8,24.4508161001505,1.62824373288987,1.8432339248174,2.36504583881165,1.43754757038426,19.994636241337,0.677875782759221,19.0563225024763,0.741042194768207,F35C8.8,WBGene00018038,Public name for WBGene00018038. History: N.A.
F35D11.3,15.2688640625413,3.87677079259493,4.65804979971662,5.74368275139973,3.87032038180379,13.3775898007179,3.21458474509554,10.999421444444,2.0923544322867,F35D11.3,WBGene00018044,Public name for WBGene00018044. History: N.A.
F35E8.3,124.740662167716,1.17813104679564,4.65388147931097,13.5740819804262,15.4611794545655,97.7954895169029,0.252325165266546,106.245352444568,0.356307980091856,F35E8.3,,Sequence name for Suppressed gene WBGene00023437. Molecular name for Suppressed gene WBGene00023437. Public name for Suppressed gene WBGene00023437. History of WBGene00023437: Killed on 2005-11-21; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
F35F11.2,51.7903362121332,0.620561231531504,1.7462216129849,3.71650060384688,3.09625630544303,35.2913346451783,0.547057649244284,52.0896168404085,0.610270042750288,F35F11.2,WBGene00018065,Public name for WBGene00018065. History: N.A.
F35G12.5,45.3939201859335,24.1910497457924,73.341307745366,114.366859491106,91.1183998458949,49.7700029910322,6.63604713648501,47.1503861917887,10.0258649880404,F35G12.5,WBGene00009442,Public name for WBGene00009442. History: N.A.
F35G2.3,22.6969600929667,1.08549582192658,0.970123118324947,1.74562907150384,1.87986989973327,28.227161890545,0.107033018330403,32.47281426433,0.435907173393063,F35G2.3,WBGene00009437,Public name for WBGene00009437. History: N.A.
F35H12.2,101.549107466238,5.28056990065037,8.73110806492452,12.5033698886563,7.41054947304861,90.6538251289348,7.27824524646743,97.2516635762832,6.45741670339554,F35H12.2,WBGene00018075,Sequence name for WBGene00018075(tbc-11). History: N.A.
F36A2.3,33.6327681377598,0.465212495111392,0.970123118324947,0.506795536888211,0.774064076360758,29.07276873748,0.570842764428818,22.6293829716906,0.741042194768207,F36A2.3,WBGene00009453,Public name for WBGene00009453. History: N.A.
F36A4.8,135.35641655442,2.32606247555696,7.1789110756046,14.5281387241287,46.0568125434651,103.727773224028,0.570842764428818,182.40123395293,0.697451477428901,F36A4.8,WBGene00018085,Sequence name for WBGene00018085(ttr-20). History: N.A.
F36D1.9,141.133824578084,1.08549582192658,1.39697729038792,1.85825030192344,2.01315899451477,121.846769458558,0.144057018381801,112.086673385889,1.07523769436956,F36D1.9,WBGene00009468,Public name for WBGene00009468. History: N.A.
F36H1.10,9.0787840371867,0.0,0.0,0.506795536888211,0.110580582337251,13.7713115072274,0.0,28.0940636893124,0.174362869357225,F36H1.10,WBGene00009495,Sequence name for WBGene00009495(hrg-6). History: N.A.
F36H5.8,18.2034205190057,0.775354158518987,0.776098494659957,3.71650060384688,2.65393397609403,21.2207051587977,0.356776727768011,18.6087168881411,0.261544304035838,F36H5.8,WBGene00018106,"Public name for WBGene00018106. History: Split into F36H5.13(WBGene00206519), F36H5.15(WBGene00270291). History of WBGene00018106: Split into ""WBGene00206519"" on 2011-07-20; Split into ""WBGene00270291"" on 2016-07-01"
F37A4.9,122.56358450202,74.5890700495265,62.2819041964616,71.4581707012378,193.737180254864,90.7618015710248,28.3994275303337,88.3456716015536,34.6110295674092,F37A4.9,WBGene00018137,Sequence name for WBGene00018137(bath-41). History: N.A.
F37B1.5,32.844747167242,2.64109239092412,2.53785058738998,2.91031463119572,2.1074349162748,30.0068011780162,0.36497017163362,23.3049968156195,0.479709515501134,F37B1.5,WBGene00001764,Sequence name for WBGene00001764(gst-16). History: N.A.
F37B12.3,36.3151361487468,20.624420616605,25.4172257001136,37.671801575357,39.1455261473869,44.1326240114655,11.4168552885764,42.6665456029708,15.9542025461861,F37B12.3,WBGene00009505,Public name for WBGene00009505. History: N.A.
F37D6.3,5263.83771756068,408.689176955358,669.190927020548,857.160184723595,1886.00712205299,2986.68338337447,23.1904873049207,3071.57092335869,57.7577004745809,F37D6.3,WBGene00009509,Public name for WBGene00009509. History: N.A.
F37H8.2,4297.59347832633,823.012594129287,1106.72086303564,1315.30335007054,2875.6006620897,3456.04094136966,15.1273332573637,3697.50192718182,65.7838413046806,F37H8.2,WBGene00009511,Public name for WBGene00009511. History: N.A.
F37H8.3,8.6661120354964,0.930424990222784,0.388049247329979,0.591261459702913,1.21638640570976,11.9190298425126,0.0,18.0754823736723,0.0,F37H8.3,WBGene00009512,Sequence name for WBGene00009512(bigr-1). History: N.A.
F38A1.1,71.2719352891831,5.59899564945491,6.49892610014272,11.0997062183213,31.5134127846027,65.8723964078201,0.559152641092899,71.4982493468403,0.584193053547616,F38A1.1,WBGene00009515,Sequence name for WBGene00009515(clec-170). History: N.A.
F38A1.2,58.9793072776544,5.04553459871334,5.8660030175173,10.2241060039547,30.515487700051,55.3372759038442,0.312835366789566,59.842394033638,0.286977684979673,F38A1.2,,Sequence name for Suppressed gene WBGene00009516. Molecular name for Suppressed gene WBGene00009516. Public name for Suppressed gene WBGene00009516. History of WBGene00009516: Killed on 2005-11-21; Suppressed on 2012-11-21. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
F38B2.5,9.2576085712525,0.0932271071552591,0.129349749109993,0.502773350087511,0.0921504852810425,10.0935928396052,0.20217347906854,9.84229395482769,0.203423347583429,,,
F38E1.9,24.9666561022634,7.44339992178227,5.4326894626197,12.3320247309465,8.84644658698009,19.3281565013717,3.0682798588049,18.8461424748754,2.70262447503699,F38E1.9,WBGene00018181,Sequence name for WBGene00018181(mpdu-1). History: N.A.
F38E11.3,78.614016322003,1.55070831703797,3.10439397863983,4.7300916776233,2.98567572310578,77.0710240492198,0.570842764428818,65.8564086482636,0.453343460328786,F38E11.3,WBGene00000775,Sequence name for WBGene00000775(cpin-1). History: Renamed on 2006-01-04
F38E9.2,14.0263314793712,2.88821260095983,2.9766137054782,2.84499905253095,4.09029107345869,14.6911327459952,1.52838029559961,16.0627617992181,1.3277627537195,F38E9.2,WBGene00003555,Sequence name for WBGene00003555(nas-39). History: N.A.
F38E9.3,103.865776374641,0.796214877545808,1.90906370784659,3.75350472241333,0.686521115343767,102.374485594891,0.728702308659506,109.875531980081,1.23178372290952,F38E9.3,,Sequence name for Suppressed gene WBGene00018185. Molecular name for Suppressed gene WBGene00018185. Public name for Suppressed gene WBGene00018185. History of WBGene00018185: Killed on 2005-11-21; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
F38E9.4,83.7896110098689,0.710741311975738,2.42530779581236,5.37766375253602,1.5112679586091,95.8421538180867,0.22001231545694,90.9028619373638,0.820958509890269,F38E9.4,WBGene00018186,Public name for WBGene00018186. History: N.A.
F38H4.7,79.9552003274965,20.3142789531975,75.6696032293458,84.8037865059607,90.51020664304,78.2253445069406,11.6309213252372,72.8273795636915,16.2157468502219,F38H4.7,WBGene00006415,Sequence name for WBGene00006415(tag-30). History: N.A.
F39B2.7,19.1568767894002,4.13659590113015,13.5070367583534,16.8756435219783,17.3736795065147,19.9829478635619,2.94525872779969,18.114683005108,3.82596143995631,F39B2.7,WBGene00009557,Sequence name for WBGene00009557(mtcu-1). History: N.A.
F39B2.8,38.7067121858148,1.66432562533318,1.00965687336248,2.83442249425406,1.10883855122134,33.9694242136195,1.44712704621991,41.2736761554694,1.23435001547717,F39B2.8,WBGene00009558,Public name for WBGene00009558. History: N.A.
F39C12.1,228.620288936429,8.52889574370885,15.1339206458692,30.4077322132927,11.2792193983996,219.253775312436,9.3475502675219,174.379362899498,9.85150211868323,F39C12.1,WBGene00018193,Public name for WBGene00018193. History: N.A.
F39C12.3,105.158025729956,1.09060380306996,4.76334329348873,6.02193520321082,2.43712041042538,68.3530015011651,0.508229371387997,55.0135665714541,1.11865949458811,F39C12.3,WBGene00006640,Sequence name for WBGene00006640(tsp-14). History: N.A.
F39D8.3,10.0924852563779,0.310141663407595,0.970123118324947,1.77378437910874,0.884644658698009,10.3535534356264,0.178388363884006,11.2008994608862,0.270262447503699,F39D8.3,WBGene00009561,Public name for WBGene00009561. History: N.A.
F39E9.1,56.5741884630938,5.03202680786845,17.5148979165573,22.9858446718654,2.98482435935183,58.1747592202169,2.36698580220198,92.9090264185244,10.8209888762619,F39E9.1,WBGene00018194,"Public name for WBGene00018194. History: Split into ""WBGene00195075"" on 2010-04-22"
F39E9.10,753.917357754712,77.5871061291333,233.036507996563,300.225676052576,68.5968212432081,710.919125248441,48.5573126492263,727.409722190111,158.481318006605,F39E9.10,WBGene00023036,Public name for WBGene00023036. History: N.A.
F39E9.6,441.089260809163,67.1829791428263,128.042562985114,157.798244041877,55.9129899697046,487.936219953846,23.8122715548414,471.382431655228,66.4625738668404,F39E9.6,WBGene00018198,Public name for WBGene00018198. History: N.A.
F39E9.7,677.19475477379,69.0840555240417,314.61092727278,460.846074877013,74.6418930776445,491.821048974488,33.4656570646395,396.644742087387,122.707869310147,F39E9.7,WBGene00018199,Public name for WBGene00018199. History: N.A.
F39F10.2,744.563459049732,7.90861241689366,11.8355020435644,20.6096851667873,103.061102738318,637.788897552556,1.99794967550086,952.185585041011,1.74362869357225,F39F10.2,WBGene00018202,Public name for WBGene00018202. History: N.A.
F39F10.4,45.3939201859335,1.08549582192658,2.32829548397987,7.09513751643496,0.552902911686255,45.4614347709348,0.142710691107204,16.0787721114644,0.0,F39F10.4,WBGene00018204,Public name for WBGene00018204. History: N.A.
F39G3.8,39.3313263037498,0.54482360905014,1.43374799186579,2.4138056580285,1.03892862689262,34.0168938467145,0.194513929031374,31.1245816994865,0.410532038271507,F39G3.8,WBGene00006570,Sequence name for WBGene00006570(tig-2). History: N.A.
F40A3.5,171.671552703167,2.48113330726076,8.92513268858951,22.2990036230813,13.7119922098191,145.04170774571,0.570842764428818,110.694814536443,0.784632912107514,F40A3.5,WBGene00077712,"Sequence name for WBGene00077712(nipi-4). History: N.A.. Public name for Dead gene WBGene00018220. History of WBGene00018220: Merged into ""WBGene00077712"" on 2012-04-12"
F40A3.7,17.3322240709928,0.465212495111392,1.7462216129849,1.35145476503523,1.87986989973327,15.3014572302526,0.142710691107204,20.8778827416836,0.0,F40A3.7,WBGene00018222,Public name for WBGene00018222. History: N.A.
F40B1.1,222.137899576543,37.4237607178498,29.8151171698534,55.4096453664444,154.204622069297,206.066335199521,15.0797630269946,212.877337955052,13.1208059191312,F40B1.1,WBGene00018223,Sequence name for WBGene00018223(bath-13). History: N.A.
F40B1.2,38.841908255559,0.99412312156595,0.885624576322162,0.989688048111873,0.623292349852224,31.8587776961592,1.22244154668959,41.2381204431164,1.12003926496829,F40B1.2,WBGene00018224,Sequence name for WBGene00018224(bath-18). History: N.A.
F40C5.1,13.9276800570478,0.155070831703797,0.0970123118324947,0.253397768444106,0.387032038180379,10.2278161486425,0.142710691107204,25.5719033581023,0.174362869357225,F40C5.1,WBGene00018228,Public name for WBGene00018228. History: N.A.
F40C5.2,23.6800961925667,6.42822559789573,5.96168106209196,6.75370393566589,8.2252614852047,21.614413252592,2.20124880262266,24.8967136302678,2.94007255078474,F40C5.2,WBGene00018229,Public name for WBGene00018229. History: N.A.
F40C5.3,19.6332896426722,0.516902772345991,0.485061559162473,0.816503920542118,0.276451455843128,14.1845592261394,0.121304087441124,16.9091010584236,0.0726511955655105,F40C5.3,WBGene00001736,Sequence name for WBGene00001736(grl-27). History: N.A.
F40D4.13,555.318956941253,6.97818742667088,10.1862927424119,18.8359007876785,39.7352892531856,417.313690127881,2.1644454817926,529.116542816918,5.97192827548496,F40D4.13,WBGene00009572,Public name for WBGene00009572. History: N.A.
F40F4.3,38.9975041597338,1.39563748533418,0.970123118324947,2.19611399318225,0.552902911686255,34.5893467389132,0.570842764428818,26.1323834317046,0.34872573871445,F40F4.3,WBGene00002253,Sequence name for WBGene00002253(lbp-1). History: N.A.
F40F4.7,35.9024641470565,1.55070831703797,1.94024623664989,6.92620567080555,3.42799805245478,28.4284968541009,0.927619492196829,47.3605662193896,1.65644725889364,F40F4.7,WBGene00018238,Public name for WBGene00018238. History: N.A.
F40F8.3,18.3639040752185,2.74263474084821,3.70139282068595,4.77232463903066,6.44247080221089,18.4030092701331,2.21816910853385,18.2881645444589,1.57471466388244,F40F8.3,WBGene00009576,"Public name for WBGene00009576. History: Split into F40F8.12(WBGene00044917). History of WBGene00009576: Split into ""WBGene00044917"" on 2006-07-18"
F40F9.6,264.110081081795,54.4298619280329,35.1184568833631,34.6310283540278,58.9394503857548,149.108674009541,41.3861004210893,114.618175051659,40.9752742989479,F40F9.6,WBGene00009583,Sequence name for WBGene00009583(aagr-3). History: N.A.
F40G12.7,122.80430983634,17.6263845369983,21.0840091049288,38.5023831497016,86.9624129597199,193.872147573481,2.22390826975394,221.300886394566,2.91331294217697,F40G12.7,WBGene00009602,Public name for WBGene00009602. History: N.A.
F40G9.5,13.5150080553575,0.155070831703797,0.776098494659957,1.35145476503523,0.2553110503963,12.6841027040252,0.306073823691712,17.9929116485434,0.348103014181032,F40G9.5,WBGene00018241,"Public name for WBGene00018241. History: Split into F40G9.15(WBGene00077531). History of WBGene00018241: Split into ""WBGene00077531"" on 2008-01-15"
F41B5.1,792.94925124792,30.2388121822405,71.2070368850511,115.127052796439,332.792262543957,847.351749952498,9.22862469159922,737.836986892753,13.8618481138994,F41B5.1,WBGene00023284,Public name for WBGene00023284. History: N.A.
F41E6.6,32.6010881335341,4.03184162429873,2.32829548397987,3.04077322132927,4.64438445816455,29.07276873748,0.0,22.0689028980883,0.435907173393063,F41E6.6,WBGene00007055,"Sequence name for WBGene00007055(tag-196). History: N.A.. Public name for Dead gene WBGene00018287. History of WBGene00018287: Merged into ""WBGene00007055"" on 2005-10-05"
F41G3.12,56.948736233262,3.79923537674303,8.34305881759454,19.258230401752,34.6117222715596,55.8100518977109,0.435267607876974,66.714643760967,0.301436415055445,F41G3.12,WBGene00018304,Sequence name for WBGene00018304(agr-1). History: N.A.
F41G4.2,33.6327681377598,2.55866872311266,1.55219698931991,1.77378437910874,2.26690193791365,24.9655354809385,1.71252829328645,29.9506539331199,1.22054008550058,F41G4.2,WBGene00000294,Sequence name for WBGene00000294(cas-1). History: N.A.
F41G4.5,19.3955840794443,4.72966036696582,2.32829548397987,1.18252291940583,2.93038543193715,14.4961173760288,3.85318865989452,23.0847730314924,14.4721181566497,F41G4.5,WBGene00018309,Public name for WBGene00018309. History: N.A.
F41G4.7,1105.5826818618,27.7576788749797,38.0288262383379,186.247359806418,52.1387445720139,669.089773220055,30.8017241639716,639.68291400316,81.7616554894255,F41G4.7,WBGene00018310,"Public name for WBGene00018310. History: Split into F41G4.13(WBGene00304806). History of WBGene00018310: Split into ""WBGene00304806"" on 2019-05-20"
F41H10.12,18.6734080764863,7.36586450593037,14.9398960222042,11.4028995799848,40.748944591277,18.2409476981696,0.356776727768011,29.6704138963188,0.392316456053757,F41H10.12,WBGene00018322,Public name for WBGene00018322. History: N.A.
F42A10.2,267.205121094472,1.70577914874177,5.62671408628469,12.3320247309465,37.1550756653164,267.896302507554,0.856264146643227,266.613365011667,1.22054008550058,F42A10.2,WBGene00003593,Sequence name for WBGene00003593(nfm-1). History: N.A.
F42A9.1,34.6917139706688,11.6397113005802,15.9282526670237,21.6232762405637,13.944558136481,38.6893135745656,11.6969515799934,34.9908728928002,11.9873360060232,F42A9.1,WBGene00006483,"Sequence name for WBGene00006483(dgk-4). History: Renamed on 2007-08-01. Public name for Dead gene WBGene00018331. History of WBGene00018331: Merged into ""WBGene00006483"" on 2004-05-28"
F42A9.8,16.7132160684573,3.25648746577974,7.76098494659957,13.1766839590935,12.1638640570976,18.3617486763031,3.2466682226889,17.0946422448684,2.17953586696532,F42A9.8,WBGene00018337,Public name for WBGene00018337. History: N.A.
F42E8.1,68.7098882814357,7.44339992178227,29.3947304852459,17.0621164085698,50.7564872927982,71.7557810113426,0.570842764428818,91.4166353381659,0.784632912107514,F42E8.1,WBGene00009630,Public name for WBGene00009630. History: N.A.
F42F12.3,48.9016322003011,2.01592081214937,2.91036935497484,1.52038661066463,2.54335339375677,40.3072597039023,0.356776727768011,31.982394199928,0.34872573871445,F42F12.3,WBGene00009635,Public name for WBGene00009635. History: N.A.
F42G4.7,12.7584427189252,0.478135064420041,0.840773369214955,2.30873522360185,0.958365046922842,10.4761292703615,0.594627879613352,11.2621464789451,0.682921238315799,F42G4.7,WBGene00009644,Public name for WBGene00009644. History: N.A.
F42G8.3,21.8716160895861,6.0477624364481,9.79824349508196,28.2679288353202,11.7399718248048,22.0394673439253,1.51035481421791,17.5967389774704,2.92057806173352,F42G8.3,WBGene00004056,Sequence name for WBGene00004056(pmk-2). History: N.A.
F42G8.4,386.46732958297,2.48113330726076,13.7757482802142,41.3883021792039,35.7175280949321,428.682404403341,1.60549527495605,419.67697011198,1.13335865082196,F42G8.4,WBGene00004057,Sequence name for WBGene00004057(pmk-3). History: N.A.
F42G9.4,25.9983361064892,0.310141663407595,0.582073870994968,0.844659228147019,1.43754757038426,19.7308264284836,0.0,19.6168025760785,0.0871814346786126,F42G9.4,WBGene00018363,Sequence name for WBGene00018363(nlp-52). History: N.A.
F43C11.6,76.3870865351037,1.39609627477709,1.35817236565493,2.54799203045126,2.43540568242755,76.9649237192189,0.21523579642398,72.4447954548425,0.350154942561641,F43C11.6,WBGene00018383,Public name for WBGene00018383. History: N.A.
F43E2.1,623.237890552782,177.866243964256,554.328349810875,595.991551380536,1090.87744475698,688.686376339502,71.7121222813703,671.350038161687,80.0325570349664,F43E2.1,WBGene00018390,Public name for WBGene00018390. History: N.A.
F43G6.4,111.937280458495,0.155070831703797,0.970123118324947,2.53397768444106,3.75973979946654,89.3927238188443,0.394914929701833,70.6217183968511,0.261544304035838,F43G6.4,WBGene00009657,Public name for WBGene00009657. History: N.A.
F43G6.5,24.6571521009957,1.08549582192658,2.13427086031488,2.44951176162635,2.5986436849254,24.8447345028049,0.570842764428818,16.5341621712662,0.261544304035838,F43G6.5,WBGene00009658,Sequence name for WBGene00009658(pap-3). History: N.A.
F43G6.7,91.8195203760928,9.92453322904303,8.53708344125953,9.29125150961721,14.3754757038426,36.1597594546496,8.84806284864668,30.0907739515204,8.63096203318265,F43G6.7,WBGene00009659,Public name for WBGene00009659. History: N.A.
F43G6.8,27.6490241132504,0.155070831703797,1.35817236565493,0.844659228147019,1.65870873505877,22.1065789984439,0.0,18.9174316070441,0.174362869357225,F43G6.8,WBGene00009660,Public name for WBGene00009660. History: N.A.
F43G9.2,16.7132160684573,3.56662912918734,3.6864678496348,4.5611598319939,6.19251261088606,11.2747579591335,3.1396352043585,11.9102015640477,4.57702532062716,F43G9.2,WBGene00009665,Sequence name for WBGene00009665(lmd-1). History: N.A.
F43G9.6,50.86182420833,4.57458953526202,4.36555403246226,4.22329614073509,16.6423776417563,19.1268215378158,3.85318865989452,14.7826619412592,1.3513122375185,F43G9.6,WBGene00001414,Sequence name for WBGene00001414(fer-1). History: N.A.
F43G9.7,67.22805149347,0.243515570734183,0.558100129623715,8.32181079168159,1.00396189403226,51.5125715037251,0.128187634771512,47.9287883228231,0.216854542750985,F43G9.7,,Sequence name for Suppressed gene WBGene00009669. Molecular name for Suppressed gene WBGene00009669. Public name for Suppressed gene WBGene00009669. History of WBGene00009669: Killed on 2005-11-21; Suppressed on 2012-11-21. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
F44E5.2,15.0070511895578,4.19147336281735,9.3152460276606,8.61743850724429,8.64185724377492,17.0100163033536,0.96329716497363,23.7008645020814,0.533078147461934,F44E5.2,WBGene00009689,"Public name for WBGene00009689. History: Split into F44E5.15(WBGene00206377). History of WBGene00009689: Split into ""WBGene00206377"" on 2010-12-13"
F44F1.3,20.1177600824023,0.939546803852418,0.679086182827463,0.853105820428489,0.387032038180379,24.4904244443903,0.0713553455536022,23.480612083474,0.174362869357225,F44F1.3,WBGene00009695,Sequence name for WBGene00009695(clp-8). History: N.A.
F44F1.4,413.70368169453,3.79923537674303,6.98488645193962,16.3019231032375,8.34883396646246,415.796966735759,1.07033018330403,411.812734079248,2.13594514962601,F44F1.4,WBGene00009696,Public name for WBGene00009696. History: N.A.
F44F1.5,37.5531521538177,0.465212495111392,0.776098494659957,2.67475422246556,0.829354367529383,36.4013614109168,0.428132073321613,30.5811940159224,0.435907173393063,F44F1.5,WBGene00009697,Public name for WBGene00009697. History: N.A.
F44F1.6,14.4435200591607,0.232606247555696,0.388049247329979,0.337863691258807,0.442322329349004,15.9859961063429,0.142710691107204,18.6359624472746,0.130772152017919,F44F1.6,WBGene00009698,Public name for WBGene00009698. History: N.A.
F44F1.7,86.8674563558091,6.20283326815189,10.2833050542444,11.1495018115406,28.4192096606735,66.360003988043,2.42608174882248,63.6845483630549,1.56926582421503,F44F1.7,WBGene00006902,"Sequence name for WBGene00006902(vet-6). History: N.A.. Public name for Dead gene WBGene00009699. History of WBGene00009699: Merged into ""WBGene00006902"" on 2004-07-16"
F44F4.3,35.4943578428536,1.72222217789467,3.30553796260657,5.41113699915363,8.07765066585154,41.7375028436243,0.832116204363363,50.6065381041141,0.704983850224422,F44F4.3,WBGene00009702,Public name for WBGene00009702. History: N.A.
F44F4.8,25.804930381143,0.802753411982147,2.47415700832175,6.06370980722942,7.5902021581989,23.8916972226026,0.101022805892795,26.7279379212516,0.129148297055563,F44F4.8,,Sequence name for Suppressed gene WBGene00009703. Molecular name for Suppressed gene WBGene00009703. Public name for Suppressed gene WBGene00009703. History of WBGene00009703: Killed on 2005-11-21; Suppressed on 2012-11-21. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
F44G3.3,35.7718864970067,0.0951629578861152,0.262173214781094,4.38380812534259,0.507609716759567,26.2179447342785,0.104117182203234,24.3341045954156,0.0893141872838171,F44G3.3,,"Public name for Dead gene WBGene00014756. History of WBGene00014756: Killed on 2010-07-09. Remark: [100629 pad] Removed following correspondence with Rebecca Robilotto and Mark Gerstein, this is no longer believed to be a valid Pseudogene"
F44G4.2,20.8399360853604,5.11733744622531,6.20878795727966,5.06795536888211,6.85599610490957,17.4758748366569,3.1396352043585,13.9419418308558,3.87957384319826,F44G4.2,WBGene00009712,Public name for WBGene00009712. History: N.A.
F44G4.3,33.6327681377598,13.9563748533418,11.8355020435644,14.0213431872405,89.2385299461616,21.905244034888,2.85421382214409,21.6485428428866,3.96675527787687,F44G4.3,WBGene00009713,Public name for WBGene00009713. History: N.A.
F45C12.11,17.6976133767342,3.87677079259493,1.9435776837622,4.33172131598144,6.30714018321389,16.8542118783011,0.144148535425543,13.9364186659501,0.175231399708653,F45C12.11,WBGene00018442,Sequence name for WBGene00018442(sdz-18). History: Renamed on 2005-08-22
F45C12.2,180.750336740353,8.37382491200506,3.88049247329979,9.1223196639878,3.09625630544303,120.881512118996,0.285421382214409,90.5175318867623,0.871814346786126,F45C12.2,WBGene00018433,Sequence name for WBGene00018433(ceh-82). History: N.A.
F45C12.5,16.5756587345606,0.465212495111392,0.776098494659957,1.68931845629404,1.54812815272152,17.7577437856353,0.713553455536022,10.1003179930404,0.0,F45C12.5,WBGene00018436,"Sequence name for WBGene00018436(fbxb-11). History: Split into F45C12.17(WBGene00269388). History of WBGene00018436: Split into ""WBGene00269388"" on 2016-02-18"
F45C12.6,10.7294720439479,0.620283326815189,1.16414774198994,1.18252291940583,1.87986989973327,10.5499520903321,0.0,7.77666102123113,0.0871814346786126,F45C12.6,WBGene00018437,Sequence name for WBGene00018437(btb-8). History: N.A.
F45C12.8,31.9820801309986,0.465212495111392,0.485061559162473,0.549028498295562,0.110580582337251,30.1896984162547,0.285421382214409,49.1924130472493,0.468081274286361,F45C12.8,WBGene00018439,Sequence name for WBGene00018439(fbxa-184). History: N.A.
F45D11.10,188.906112366619,3.61972985665987,5.65364326849237,5.78519514548742,14.205721659273,158.740943861264,0.17743644691352,138.651622346588,1.68227912159688,F45D11.10,WBGene00018456,Sequence name for WBGene00018456(fbxc-39). History: N.A.
F45D11.6,23.0855595612251,0.310141663407595,0.194024623664989,0.0675727382517615,0.0884644658698009,22.448848436489,0.156981760217925,33.0940130125724,0.122054008550058,F45D11.6,,Sequence name for Suppressed gene WBGene00018453. Molecular name for Suppressed gene WBGene00018453. Public name for Suppressed gene WBGene00018453. History of WBGene00018453: Killed on 2008-02-22; Suppressed on 2012-11-22. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
F45D11.9,40.648192166495,2.63620413896455,1.35817236565493,1.68931845629404,4.9761262051763,30.9250504021948,0.356776727768011,39.9342052441598,0.871814346786126,F45D11.9,WBGene00018455,Sequence name for WBGene00018455(fbxc-42). History: N.A.
F45D3.1,14.0308480574704,1.86084998044557,0.582073870994968,1.01359107377642,1.99045048207052,17.6772098002129,0.499487418875216,24.2757931878972,0.0,F45D3.1,WBGene00009721,Public name for WBGene00009721. History: N.A.
F45F2.3,21.2311749590451,1.97667529493805,2.57416138839474,3.98491453634693,3.02755902210215,11.3755079386467,0.713899905393052,9.5353471448055,1.03387738908459,F45F2.3,WBGene00001879,Sequence name for WBGene00001879(his-5). History: N.A.
