# Table S5. Small RNAs significantly downregulated 1.3 fold or greater in wild type gonads relative to whole animals.
# * mean reads across all libraries
class,gene_id,public_name,baseMean*,fold_change,pvalue_adj,Input,Suggested Match,History
piRNA,21ur-6058,21ur-6058,6.87745455996679,-14.7923,0.0002418215967212,21ur-6058,WBGene00169926,Public name for WBGene00169926. History: N.A.
piRNA,21ur-6546,21ur-6546,10.0591733655982,-14.7804,0.0003818479724808,21ur-6546,WBGene00172641,Public name for WBGene00172641. History: N.A.
piRNA,21ur-5711,21ur-5711,10.8835208454961,-14.7688,0.0001035336547321,21ur-5711,WBGene00174498,Public name for WBGene00174498. History: N.A.
piRNA,21ur-7793,21ur-7793,4.90826050515648,-14.7173,0.0022322434192632,21ur-7793,WBGene00168469,Public name for WBGene00168469. History: N.A.
piRNA,21ur-10970,21ur-10970,19.3333109735809,-14.7081,5.78274632771081e-05,21ur-10970,WBGene00173012,Public name for WBGene00173012. History: N.A.
piRNA,21ur-6328,21ur-6328,7.44638635828157,-14.652,0.0053737673126108,21ur-6328,WBGene00165290,Public name for WBGene00165290. History: N.A.
mut,W04B5.2,W04B5.2,391.817622058014,-14.604,2.3450769627841e-150,W04B5.2,WBGene00021019,"Public name for WBGene00021019. History: Split into W04B5.8(WBGene00306003). History of WBGene00021019: Split into ""WBGene00306003"" on 2020-01-20"
piRNA,21ur-1984,21ur-1984,16.4240537765282,-14.5963,0.0001336746933217,21ur-1984,WBGene00047155,Public name for WBGene00047155. History: N.A.
piRNA,21ur-7543,21ur-7543,2.69260669982346,-14.5889,0.0186367752379147,21ur-7543,WBGene00166484,Public name for WBGene00166484. History: N.A.
piRNA,21ur-7127,21ur-7127,3.47770529756034,-14.5839,0.0035763677453245,21ur-7127,WBGene00170018,Public name for WBGene00170018. History: N.A.
piRNA,21ur-10971,21ur-10971,2.50462810408609,-14.5069,0.031517921097514,21ur-10971,WBGene00170499,Public name for WBGene00170499. History: N.A.
miRNA,miR-2214-3p,miR-2214-3p,3.27497752760117,-14.4974,0.0055258152920941,,,
miRNA,miR-82-5p,miR-82-5p,19.1272446390546,-14.4365,6.8975689264384e-08,,,
piRNA,21ur-15352,21ur-15352,21.563399964575,-14.4148,1.92348347078153e-14,21ur-15352,WBGene00173382,Public name for WBGene00173382. History: N.A.
piRNA,21ur-6314,21ur-6314,13.7740907901717,-14.4063,0.0002924615025924,21ur-6314,WBGene00166864,Public name for WBGene00166864. History: N.A.
piRNA,21ur-10012,21ur-10012,6.22481296397439,-14.3909,0.0087826126724038,21ur-10012,WBGene00171641,Public name for WBGene00171641. History: N.A.
piRNA,21ur-1526,21ur-1526,10.544528678555,-14.3653,6.04194118838624e-05,21ur-1526,WBGene00050153,Public name for WBGene00050153. History: N.A.
piRNA,21ur-4848,21ur-4848,11.0034566743778,-14.3465,1.17080194189865e-06,21ur-4848,WBGene00047273,Public name for WBGene00047273. History: N.A.
piRNA,21ur-9100,21ur-9100,2.21523097565685,-14.2762,0.0423912511196337,21ur-9100,WBGene00165115,Public name for WBGene00165115. History: N.A.
piRNA,21ur-4392,21ur-4392,58.6369004624877,-14.2598,4.8532114018393504e-14,21ur-4392,WBGene00048860,Public name for WBGene00048860. History: N.A.
piRNA,21ur-5638,21ur-5638,4.95404814843089,-14.2499,0.0046403100741871,21ur-5638,WBGene00168070,Public name for WBGene00168070. History: N.A.
piRNA,21ur-488,21ur-488,3.99009967897432,-14.2476,0.0015163441843151,21ur-488,WBGene00045939,Public name for WBGene00045939. History: N.A.
piRNA,21ur-7924,21ur-7924,3.40978451390748,-14.2357,0.0316659062207135,21ur-7924,WBGene00171051,Public name for WBGene00171051. History: N.A.
piRNA,21ur-4795,21ur-4795,3.22169399334377,-14.2152,0.0087774821774105,21ur-4795,WBGene00046527,Public name for WBGene00046527. History: N.A.
piRNA,21ur-1063,21ur-1063,25.9385423856302,-14.1925,1.47701091290218e-10,21ur-1063,WBGene00048209,Public name for WBGene00048209. History: N.A.
piRNA,21ur-3213,21ur-3213,173.119102993378,-14.1644,1.3417836413592701e-17,21ur-3213,WBGene00049751,Public name for WBGene00049751. History: N.A.
piRNA,21ur-4692,21ur-4692,7.85192197873156,-14.1278,0.0008195292956086,21ur-4692,WBGene00050730,Public name for WBGene00050730. History: N.A.
mut,Y119D3B.8,fbxa-61,23.3702136644284,-14.1157,1.05615334361877e-14,Y119D3B.8,WBGene00022486,Sequence name for WBGene00022486(fbxa-61). History: N.A.
piRNA,21ur-4421,21ur-4421,14.2506719116813,-14.1034,5.27830559228915e-05,21ur-4421,WBGene00047229,Public name for WBGene00047229. History: N.A.
piRNA,21ur-5822,21ur-5822,3.43476791965381,-14.0901,0.0113811800379548,21ur-5822,WBGene00166256,Public name for WBGene00166256. History: N.A.
piRNA,21ur-8969,21ur-8969,9.38064183637616,-14.0743,7.46892203838289e-05,21ur-8969,WBGene00171779,Public name for WBGene00171779. History: N.A.
piRNA,21ur-8823,21ur-8823,3.66659042078106,-14.0391,0.0253517087888266,21ur-8823,WBGene00166983,Public name for WBGene00166983. History: N.A.
piRNA,21ur-7897,21ur-7897,6.91780197496908,-14.0359,0.005155604470348,21ur-7897,WBGene00166249,Public name for WBGene00166249. History: N.A.
piRNA,21ur-4539,21ur-4539,8.13291668869446,-14.0074,0.000236092096457,21ur-4539,WBGene00046374,Public name for WBGene00046374. History: N.A.
piRNA,21ur-7786,21ur-7786,7.1943744546604,-14.0011,0.0001798975095551,21ur-7786,WBGene00167011,Public name for WBGene00167011. History: N.A.
piRNA,21ur-6815,21ur-6815,16.5568928169983,-13.9823,0.0006112040830531,21ur-6815,WBGene00173746,Public name for WBGene00173746. History: N.A.
piRNA,21ur-1632,21ur-1632,32.9297666949644,-13.9692,1.79665348288051e-10,21ur-1632,WBGene00048519,Public name for WBGene00048519. History: N.A.
miRNA,miR-241-3p,miR-241-3p,20.2954945684236,-13.9547,3.36881777152346e-11,,,
piRNA,21ur-6473,21ur-6473,33.0142135182473,-13.9459,4.28288707927362e-07,21ur-6473,WBGene00174125,Public name for WBGene00174125. History: N.A.
piRNA,21ur-7085,21ur-7085,6.41133151963439,-13.9316,0.001112961202242,21ur-7085,WBGene00171048,Public name for WBGene00171048. History: N.A.
piRNA,21ur-5154,21ur-5154,6.69190339992113,-13.9014,0.0002135709574658,21ur-5154,WBGene00050798,Public name for WBGene00050798. History: N.A.
piRNA,21ur-8259,21ur-8259,6.14068296602235,-13.8556,0.0035372193856606,21ur-8259,WBGene00169779,Public name for WBGene00169779. History: N.A.
piRNA,21ur-3577,21ur-3577,9.78392281409177,-13.8418,0.0007743071103596,21ur-3577,WBGene00045912,Public name for WBGene00045912. History: N.A.
piRNA,21ur-2106,21ur-2106,38.6208495765735,-13.8203,3.03569020564018e-10,21ur-2106,WBGene00048494,Public name for WBGene00048494. History: N.A.
piRNA,21ur-4375,21ur-4375,144.145364545623,-13.8126,2.89920669715092e-08,21ur-4375,WBGene00046132,Public name for WBGene00046132. History: N.A.
piRNA,21ur-9142,21ur-9142,2.71135527464066,-13.793,0.0152138769035375,21ur-9142,WBGene00174024,Public name for WBGene00174024. History: N.A.
piRNA,21ur-4125,21ur-4125,6.86330100837849,-13.7823,0.0004737844242277,21ur-4125,WBGene00045965,Public name for WBGene00045965. History: N.A.
piRNA,21ur-1555,21ur-1555,4.81052783880841,-13.7701,0.0040490589427914,21ur-1555,WBGene00047113,Public name for WBGene00047113. History: N.A.
piRNA,21ur-2242,21ur-2242,5.91248809250968,-13.7664,0.0131755797296477,21ur-2242,WBGene00050617,Public name for WBGene00050617. History: N.A.
piRNA,21ur-3545,21ur-3545,5.44340286198307,-13.7615,0.0037130487183042,21ur-3545,WBGene00045894,Public name for WBGene00045894. History: N.A.
piRNA,21ur-6582,21ur-6582,4.69814876904065,-13.7539,0.0091616867124777,21ur-6582,WBGene00171187,Public name for WBGene00171187. History: N.A.
mut,F47F6.1,lin-42,14.9278223696371,-13.7198,3.44115852054233e-08,F47F6.1,WBGene00018572,Sequence name for WBGene00018572(lin-42). History: N.A.
piRNA,21ur-5013,21ur-5013,109.641207690326,-13.7095,5.82938133305066e-09,21ur-5013,WBGene00045862,Public name for WBGene00045862. History: N.A.
piRNA,21ur-7611,21ur-7611,7.63789092255197,-13.6321,0.0064767928229135,21ur-7611,WBGene00174291,Public name for WBGene00174291. History: N.A.
mut,F07H5.5,F07H5.5,144.244301052939,-13.6273,5.1972841663850895e-49,F07H5.5,WBGene00014309,Public name for WBGene00014309. History: N.A.
piRNA,21ur-7192,21ur-7192,3.22374965605464,-13.5949,0.0053182434832853,21ur-7192,WBGene00170154,Public name for WBGene00170154. History: N.A.
miRNA,miR-2212-5p,miR-2212-5p,8.23821526818075,-13.5067,0.0004911844184562,,,
piRNA,21ur-1391,21ur-1391,7.18179286797581,-13.4574,0.0005624645022008,21ur-1391,WBGene00048229,Public name for WBGene00048229. History: N.A.
piRNA,21ur-4475,21ur-4475,43.0917119715752,-13.4555,3.8005729383034096e-11,21ur-4475,WBGene00046490,Public name for WBGene00046490. History: N.A.
piRNA,21ur-4632,21ur-4632,3.70203190770459,-13.4534,0.0300783677044636,21ur-4632,WBGene00047919,Public name for WBGene00047919. History: N.A.
mut,ZK380.5,ZK380.5,189.806322139795,-13.4357,1.0247524872327401e-106,ZK380.5,WBGene00044559,Public name for WBGene00044559. History: N.A.
piRNA,21ur-5628,21ur-5628,21.4423344202348,-13.3549,1.21914316768856e-10,21ur-5628,WBGene00174722,Public name for WBGene00174722. History: N.A.
piRNA,21ur-24,21ur-24,4.21237062640771,-13.35,0.0067989188008551,21ur-24,WBGene00047009,Public name for WBGene00047009. History: N.A.
piRNA,21ur-2660,21ur-2660,5.68557151946118,-13.321,0.018734051250399,21ur-2660,WBGene00050453,Public name for WBGene00050453. History: N.A.
piRNA,21ur-8029,21ur-8029,2.7467967615642,-13.2826,0.0267015567491557,21ur-8029,WBGene00165573,Public name for WBGene00165573. History: N.A.
piRNA,21ur-5315,21ur-5315,2.76306684399436,-13.2726,0.0285713255053241,21ur-5315,WBGene00047808,Public name for WBGene00047808. History: N.A.
piRNA,21ur-3307,21ur-3307,6.42965726477542,-13.1943,0.0002619742328996,21ur-3307,WBGene00050445,Public name for WBGene00050445. History: N.A.
piRNA,21ur-13893,21ur-13893,3.25919114297818,-13.1696,0.0064219664440514,21ur-13893,WBGene00174306,Public name for WBGene00174306. History: N.A.
piRNA,21ur-1461,21ur-1461,2.46374638889043,-13.0704,0.0373154544229483,21ur-1461,WBGene00046518,Public name for WBGene00046518. History: N.A.
piRNA,21ur-5875,21ur-5875,7.66170795266046,-13.0309,0.0010578275834248,21ur-5875,WBGene00171021,Public name for WBGene00171021. History: N.A.
piRNA,21ur-5518,21ur-5518,2.44705347678409,-13.0248,0.0375306812599227,21ur-5518,WBGene00173610,Public name for WBGene00173610. History: N.A.
piRNA,21ur-6080,21ur-6080,16.8765848685185,-13.0236,0.0001321578193422,21ur-6080,WBGene00165610,Public name for WBGene00165610. History: N.A.
piRNA,21ur-262,21ur-262,2.24432570682492,-13.0223,0.0269864601686114,21ur-262,WBGene00048917,Public name for WBGene00048917. History: N.A.
piRNA,21ur-9141,21ur-9141,4.71841825206622,-13.0159,0.0031121684108182,21ur-9141,WBGene00169607,Public name for WBGene00169607. History: N.A.
piRNA,21ur-809,21ur-809,2.75714291791507,-12.9903,0.0291682531388968,21ur-809,WBGene00047643,Public name for WBGene00047643. History: N.A.
mut,R52.10,sdz-29,18.4301495657078,-12.9827,7.72058934192724e-12,R52.10,WBGene00020081,Sequence name for WBGene00020081(sdz-29). History: Renamed on 2005-08-22
piRNA,21ur-14538,21ur-14538,12.919982484274,-12.9667,6.11824867905669e-06,21ur-14538,WBGene00173602,Public name for WBGene00173602. History: N.A.
piRNA,21ur-1492,21ur-1492,3.25284438722272,-12.9614,0.0070092268106523,21ur-1492,WBGene00050664,Public name for WBGene00050664. History: N.A.
piRNA,21ur-1633,21ur-1633,3.25284438722272,-12.9614,0.0070092268106523,21ur-1633,WBGene00049049,Public name for WBGene00049049. History: N.A.
piRNA,21ur-5008,21ur-5008,40.5723235715188,-12.924,2.75445176964783e-10,21ur-5008,WBGene00047124,Public name for WBGene00047124. History: N.A.
piRNA,21ur-3276,21ur-3276,23.8967206033779,-12.908,2.69908290908024e-09,21ur-3276,WBGene00049186,Public name for WBGene00049186. History: N.A.
piRNA,21ur-5038,21ur-5038,9.40683569979015,-12.908,0.0005926958361446,21ur-5038,WBGene00046290,Public name for WBGene00046290. History: N.A.
piRNA,21ur-6508,21ur-6508,2.4740925452413,-12.8132,0.0395942681993809,21ur-6508,WBGene00166921,Public name for WBGene00166921. History: N.A.
piRNA,21ur-5457,21ur-5457,287.091163837668,-12.7986,4.50499097872561e-12,21ur-5457,WBGene00173197,Public name for WBGene00173197. History: N.A.
piRNA,21ur-5911,21ur-5911,6.94852953917185,-12.7963,0.0005440419365939,21ur-5911,WBGene00172887,Public name for WBGene00172887. History: N.A.
piRNA,21ur-2929,21ur-2929,13.0978069290185,-12.7788,6.62382523943487e-05,21ur-2929,WBGene00047569,Public name for WBGene00047569. History: N.A.
piRNA,21ur-5665,21ur-5665,22.3441867993357,-12.7559,4.69579917287046e-07,21ur-5665,WBGene00170903,Public name for WBGene00170903. History: N.A.
piRNA,21ur-3026,21ur-3026,8.32314032309892,-12.7126,0.0004261920425078,21ur-3026,WBGene00047458,Public name for WBGene00047458. History: N.A.
piRNA,21ur-1261,21ur-1261,2.26942103739759,-12.6944,0.0492719116042372,21ur-1261,WBGene00049553,Public name for WBGene00049553. History: N.A.
piRNA,21ur-3379,21ur-3379,5.71864643882401,-12.6322,0.0004977666474171,21ur-3379,WBGene00048962,Public name for WBGene00048962. History: N.A.
piRNA,21ur-10841,21ur-10841,4.70263186744323,-12.5554,0.0095366253042579,21ur-10841,WBGene00170882,Public name for WBGene00170882. History: N.A.
piRNA,21ur-3016,21ur-3016,25.8845646576347,-12.4647,1.40980753242455e-08,21ur-3016,WBGene00046451,Public name for WBGene00046451. History: N.A.
piRNA,21ur-7162,21ur-7162,2.46580205160129,-12.3975,0.0435219908508474,21ur-7162,WBGene00173077,Public name for WBGene00173077. History: N.A.
piRNA,21ur-1278,21ur-1278,34.3534613823673,-12.2945,3.8883015588355e-08,21ur-1278,WBGene00049549,Public name for WBGene00049549. History: N.A.
piRNA,21ur-6277,21ur-6277,8.74390881557787,-12.2495,0.0005948152933787,21ur-6277,WBGene00174102,Public name for WBGene00174102. History: N.A.
piRNA,21ur-4684,21ur-4684,34.7158194434661,-12.2364,0.0001491023273757,21ur-4684,WBGene00047013,Public name for WBGene00047013. History: N.A.
piRNA,21ur-1956,21ur-1956,15.6139916471231,-12.2265,1.86454055389999e-05,21ur-1956,WBGene00047465,Public name for WBGene00047465. History: N.A.
piRNA,21ur-5951,21ur-5951,2.97184967725981,-12.2036,0.0192682919178082,21ur-5951,WBGene00165041,Public name for WBGene00165041. History: N.A.
piRNA,21ur-1077,21ur-1077,29.7198306823897,-12.1579,7.35606020418767e-16,21ur-1077,WBGene00047717,Public name for WBGene00047717. History: N.A.
piRNA,21ur-2432,21ur-2432,6.92688009660056,-12.1519,0.0034590026928883,21ur-2432,WBGene00050702,Public name for WBGene00050702. History: N.A.
piRNA,21ur-470,21ur-470,7.17448898235079,-12.1175,0.0015096130274588,21ur-470,WBGene00048053,Public name for WBGene00048053. History: N.A.
piRNA,21ur-7645,21ur-7645,3.74739672130283,-12.0715,0.0064897792849029,21ur-7645,WBGene00170428,Public name for WBGene00170428. History: N.A.
piRNA,21ur-11001,21ur-11001,2.98219583361068,-12.059,0.0381166452343486,21ur-11001,WBGene00174346,Public name for WBGene00174346. History: N.A.
piRNA,21ur-5778,21ur-5778,14.9771172233531,-12.0534,8.32930030972132e-07,21ur-5778,WBGene00171777,Public name for WBGene00171777. History: N.A.
piRNA,21ur-12509,21ur-12509,10.8401196438605,-12.0069,0.0004970595352493,21ur-12509,WBGene00169596,Public name for WBGene00169596. History: N.A.
piRNA,21ur-1083,21ur-1083,20.6535722565317,-11.9739,1.52384052866154e-05,21ur-1083,WBGene00050080,Public name for WBGene00050080. History: N.A.
piRNA,21ur-5320,21ur-5320,45.9036829514225,-11.9719,1.8344339439986e-13,21ur-5320,WBGene00049630,Public name for WBGene00049630. History: N.A.
piRNA,21ur-954,21ur-954,6.93437598758355,-11.9637,0.000536367183398,21ur-954,WBGene00046402,Public name for WBGene00046402. History: N.A.
piRNA,21ur-1010,21ur-1010,33.8147734504482,-11.9512,4.1630973913503096e-11,21ur-1010,WBGene00047987,Public name for WBGene00047987. History: N.A.
piRNA,21ur-7094,21ur-7094,3.55307136980999,-11.9474,0.0094215542792594,21ur-7094,WBGene00165542,Public name for WBGene00165542. History: N.A.
piRNA,21ur-2151,21ur-2151,21.6949522723844,-11.9343,2.16436401961811e-05,21ur-2151,WBGene00048647,Public name for WBGene00048647. History: N.A.
piRNA,21ur-3469,21ur-3469,13.5030290152169,-11.8673,5.22638415333013e-08,21ur-3469,WBGene00048688,Public name for WBGene00048688. History: N.A.
piRNA,21ur-7876,21ur-7876,12.7253148379458,-11.8403,0.0003471656326881,21ur-7876,WBGene00168082,Public name for WBGene00168082. History: N.A.
piRNA,21ur-8662,21ur-8662,12.35189655268,-11.7747,4.47412723058996e-07,21ur-8662,WBGene00166811,Public name for WBGene00166811. History: N.A.
piRNA,21ur-4904,21ur-4904,8.44779315841233,-11.7593,0.0001700500733219,21ur-4904,WBGene00050310,Public name for WBGene00050310. History: N.A.
piRNA,21ur-8156,21ur-8156,5.84524038262019,-11.7582,0.0005802723190287,21ur-8156,WBGene00173874,Public name for WBGene00173874. History: N.A.
piRNA,21ur-6082,21ur-6082,4.28930866356106,-11.7563,0.0250114577130083,21ur-6082,WBGene00173844,Public name for WBGene00173844. History: N.A.
piRNA,21ur-6608,21ur-6608,5.55184385359555,-11.7458,0.0007324465204101,21ur-6608,WBGene00166750,Public name for WBGene00166750. History: N.A.
mut,C55B7.4,acdh-1,13.0909766828242,-11.65,5.57826128878686e-06,C55B7.4,WBGene00016943,Sequence name for WBGene00016943(acdh-1). History: Renamed on 2004-08-25
piRNA,21ur-8032,21ur-8032,3.98321862302548,-11.6385,0.0258243792959608,21ur-8032,WBGene00165632,Public name for WBGene00165632. History: N.A.
piRNA,21ur-2352,21ur-2352,4.47492069173772,-11.6071,0.0029526219267942,21ur-2352,WBGene00049582,Public name for WBGene00049582. History: N.A.
piRNA,21ur-1642,21ur-1642,13.3971860771608,-11.593,8.19606677995157e-05,21ur-1642,WBGene00048255,Public name for WBGene00048255. History: N.A.
piRNA,21ur-10859,21ur-10859,3.08719093722178,-11.5705,0.0212489862247233,21ur-10859,WBGene00174303,Public name for WBGene00174303. History: N.A.
piRNA,21ur-426,21ur-426,9.75938908676528,-11.5636,0.0004570737132078,21ur-426,WBGene00047927,Public name for WBGene00047927. History: N.A.
piRNA,21ur-1895,21ur-1895,12.1964195497835,-11.5527,0.0054847081726607,21ur-1895,WBGene00045823,Public name for WBGene00045823. History: N.A.
piRNA,21ur-3860,21ur-3860,3.7764914524709,-11.5405,0.0068613135077166,21ur-3860,WBGene00047140,Public name for WBGene00047140. History: N.A.
piRNA,21ur-1493,21ur-1493,22.554189244293,-11.4882,6.62240309673809e-11,21ur-1493,WBGene00050072,Public name for WBGene00050072. History: N.A.
piRNA,21ur-1325,21ur-1325,20.5290416117894,-11.4685,4.8609748700357e-07,21ur-1325,WBGene00045651,Public name for WBGene00045651. History: N.A.
piRNA,21ur-2926,21ur-2926,23.7255218293777,-11.4465,8.15593811513171e-06,21ur-2926,WBGene00048774,Public name for WBGene00048774. History: N.A.
piRNA,21ur-1400,21ur-1400,4.29094149659575,-11.4392,0.0018741960894809,21ur-1400,WBGene00046976,Public name for WBGene00046976. History: N.A.
piRNA,21ur-209,21ur-209,5.77526393625646,-11.4387,0.0005505073591186,21ur-209,WBGene00048971,Public name for WBGene00048971. History: N.A.
piRNA,21ur-6346,21ur-6346,5.53605746897255,-11.4369,0.0071777074388917,21ur-6346,WBGene00173797,Public name for WBGene00173797. History: N.A.
piRNA,21ur-13900,21ur-13900,5.70110832167446,-11.4176,0.0202141291625416,21ur-13900,WBGene00165673,Public name for WBGene00165673. History: N.A.
piRNA,21ur-3509,21ur-3509,7.0368419964214,-11.3873,0.0093473500676008,21ur-3509,WBGene00046317,Public name for WBGene00046317. History: N.A.
piRNA,21ur-2914,21ur-2914,11.7331781648045,-11.3821,4.3474426065164e-05,21ur-2914,WBGene00045629,Public name for WBGene00045629. History: N.A.
piRNA,21ur-472,21ur-472,9.7935012165293,-11.3754,1.24343936367066e-05,21ur-472,WBGene00050514,Public name for WBGene00050514. History: N.A.
piRNA,21ur-2974,21ur-2974,4.51036217866126,-11.3677,0.0036250406154021,21ur-2974,WBGene00046445,Public name for WBGene00046445. History: N.A.
piRNA,21ur-2037,21ur-2037,16.948639481073,-11.3231,0.0001022072357278,21ur-2037,WBGene00050795,Public name for WBGene00050795. History: N.A.
piRNA,21ur-15275,21ur-15275,1.99877248378555,-11.2431,0.0478341578902774,21ur-15275,WBGene00171056,Public name for WBGene00171056. History: N.A.
piRNA,21ur-6236,21ur-6236,12.3247460137055,-11.2337,2.23784853187058e-05,21ur-6236,WBGene00166910,Public name for WBGene00166910. History: N.A.
piRNA,21ur-2565,21ur-2565,4.50401542290579,-11.1861,0.0031573332057131,21ur-2565,WBGene00050791,Public name for WBGene00050791. History: N.A.
piRNA,21ur-3538,21ur-3538,13.7984306045662,-11.1138,6.47987429075964e-06,21ur-3538,WBGene00049202,Public name for WBGene00049202. History: N.A.
piRNA,21ur-7535,21ur-7535,11.07509634054,-11.089,0.0014817937739898,21ur-7535,WBGene00167633,Public name for WBGene00167633. History: N.A.
mut,WBY53G8AM.1,WBY53G8AM.1,64.7126786793349,-11.0718,6.36505168399509e-10,,,
piRNA,21ur-3063,21ur-3063,143.681135527683,-11.0705,4.75722700325864e-16,21ur-3063,WBGene00050858,Public name for WBGene00050858. History: N.A.
piRNA,21ur-38,21ur-38,21.399361311345,-11.0636,1.02441451215009e-10,21ur-38,WBGene00046219,Public name for WBGene00046219. History: N.A.
piRNA,21ur-713,21ur-713,8.29302061926476,-11.0635,0.0012776394850508,21ur-713,WBGene00049138,Public name for WBGene00049138. History: N.A.
piRNA,21ur-6475,21ur-6475,52.1815231600976,-11.0459,7.12770505922948e-13,21ur-6475,WBGene00170545,Public name for WBGene00170545. History: N.A.
piRNA,21ur-5,21ur-5,3.78889327153264,-11.0336,0.0092717429044664,21ur-5,WBGene00048241,Public name for WBGene00048241. History: N.A.
mut,WBTransposon00000086,WBTransposon00000086,65.0086145688776,-10.9892,3.8664256486369203e-10,,,
piRNA,21ur-2551,21ur-2551,5.26655805058804,-10.978,0.0012980475667035,21ur-2551,WBGene00049677,Public name for WBGene00049677. History: N.A.
piRNA,21ur-1229,21ur-1229,16.6851296564717,-10.9482,1.57149583556367e-05,21ur-1229,WBGene00049084,Public name for WBGene00049084. History: N.A.
piRNA,21ur-1155,21ur-1155,25.5345801135891,-10.9046,1.71539374702682e-13,21ur-1155,WBGene00050088,Public name for WBGene00050088. History: N.A.
piRNA,21ur-3558,21ur-3558,8.03895305293273,-10.9041,0.0002586093677881,21ur-3558,WBGene00048506,Public name for WBGene00048506. History: N.A.
piRNA,21ur-2688,21ur-2688,20.9773322131213,-10.8983,1.65691810760766e-07,21ur-2688,WBGene00046218,Public name for WBGene00046218. History: N.A.
piRNA,21ur-7489,21ur-7489,22.8525024214503,-10.873,8.70930504731072e-06,21ur-7489,WBGene00174668,Public name for WBGene00174668. History: N.A.
piRNA,21ur-6736,21ur-6736,4.48188228252733,-10.8656,0.0296839440992966,21ur-6736,WBGene00172541,Public name for WBGene00172541. History: N.A.
mut,C36A4.11,C36A4.11,701.33446735641,-10.8649,2.79429572469006e-121,C36A4.11,WBGene00044167,Public name for WBGene00044167. History: N.A.
mut,K06B9.6,K06B9.6,701.33446735641,-10.8649,2.79429572469006e-121,K06B9.6,WBGene00044478,Public name for WBGene00044478. History: N.A.
piRNA,21ur-4258,21ur-4258,114.525492906119,-10.813,2.4531836776836704e-09,21ur-4258,WBGene00048765,Public name for WBGene00048765. History: N.A.
piRNA,21ur-60,21ur-60,112.885555953197,-10.7659,8.95413713792399e-10,21ur-60,WBGene00047701,Public name for WBGene00047701. History: N.A.
miRNA,miR-1829a-5p,miR-1829a-5p,16.2760582723647,-10.7457,0.0007164338596695,,,
mut,WBY60A3A.27,WBY60A3A.27,74.8778783459242,-10.7354,1.1683304563040201e-09,,,
miRNA,miR-72-5p,miR-72-5p,7615.7870342838,-10.7326,5.0692506186596696e-55,,,
piRNA,21ur-7211,21ur-7211,7.76286427104858,-10.6899,0.0082121981629914,21ur-7211,WBGene00166123,Public name for WBGene00166123. History: N.A.
piRNA,21ur-3910,21ur-3910,11.4472360784009,-10.6788,8.04599775067346e-07,21ur-3910,WBGene00050673,Public name for WBGene00050673. History: N.A.
piRNA,21ur-1848,21ur-1848,66.2531851105364,-10.6757,7.51705543749101e-22,21ur-1848,WBGene00049851,Public name for WBGene00049851. History: N.A.
piRNA,21ur-8093,21ur-8093,6.41159400145672,-10.6752,0.0003064882322588,21ur-8093,WBGene00174134,Public name for WBGene00174134. History: N.A.
piRNA,21ur-4409,21ur-4409,2.55901017118481,-10.6669,0.0196675740084225,21ur-4409,WBGene00045876,Public name for WBGene00045876. History: N.A.
piRNA,21ur-7052,21ur-7052,8.24422018340994,-10.6601,0.0007006395587682,21ur-7052,WBGene00169931,Public name for WBGene00169931. History: N.A.
piRNA,21ur-3841,21ur-3841,3.31151754736603,-10.6485,0.0085299139695541,21ur-3841,WBGene00050819,Public name for WBGene00050819. History: N.A.
miRNA,miR-4816-3p,miR-4816-3p,3.31151754736603,-10.6485,0.0085299139695541,,,
piRNA,21ur-2758,21ur-2758,6.78203088412769,-10.6452,0.0002924581940638,21ur-2758,WBGene00045710,Public name for WBGene00045710. History: N.A.
piRNA,21ur-3588,21ur-3588,7.81257123438674,-10.6414,0.0292236343156085,21ur-3588,WBGene00050571,Public name for WBGene00050571. History: N.A.
piRNA,21ur-4797,21ur-4797,7.50000330086872,-10.596,0.0008208153618274,21ur-4797,WBGene00047741,Public name for WBGene00047741. History: N.A.
piRNA,21ur-8928,21ur-8928,4.36182447044283,-10.5824,0.0483556762733709,21ur-8928,WBGene00173955,Public name for WBGene00173955. History: N.A.
piRNA,21ur-2868,21ur-2868,4.6301865370258,-10.5767,0.0076313064861943,21ur-2868,WBGene00255588,"Public name for Dead gene WBGene00049442. History of WBGene00049442: Merged into ""WBGene00255588"" on 2018-04-03. Remark: Map position created from combination of previous interpolated map position (based on known location of sequence) and allele information.  Therefore this is not a genetic map position based on recombination frequencies or genetic experiments.  This was done on advice of the CGC....This gene has been reclassified as a miRNA based on miRBase v22 annotation. H25K10.45"
piRNA,21ur-32,21ur-32,109.869130608011,-10.5661,1.4847927639886e-11,21ur-32,WBGene00047989,Public name for WBGene00047989. History: N.A.
piRNA,21ur-1355,21ur-1355,7.05552970310761,-10.5511,0.0004926534107123,21ur-1355,WBGene00048878,Public name for WBGene00048878. History: N.A.
piRNA,21ur-5020,21ur-5020,3.96906507143718,-10.5257,0.0229514525760738,21ur-5020,WBGene00048467,Public name for WBGene00048467. History: N.A.
piRNA,21ur-5485,21ur-5485,16.1665805246602,-10.5092,3.28365785669717e-05,21ur-5485,WBGene00173328,Public name for WBGene00173328. History: N.A.
piRNA,21ur-826,21ur-826,9.70326489547335,-10.4972,0.0001112131482746,21ur-826,WBGene00049561,Public name for WBGene00049561. History: N.A.
