# Supplemental Table 3
# Normalized siRNA counts (reads per million) for 3'UTR of genes with significant gene expression differences between control and postdauer animals (Hall et al 2010). Dauer and L3 siRNA counts normalized to total siRNAs.
Gene,...2,PD1/CON1 ratio,PD2/CON2 ratio,CON1 rpm,CON2 rpm,PD1 rpm,PD2 rpm,Input,Suggested Match,History
pro-2,,2.31500749307789,,0.103601726182993,0.0,0.239838772409432,0.0,pro-2,WBGene00007413,Public name for WBGene00007413. History: N.A.
rba-1,,2.45715548864943,0.0,0.227752664250666,0.506493371647869,0.559623709018056,0.0,rba-1,WBGene00004312,Public name for WBGene00004312. History: N.A.
C47F8.1,,,6.43243860187171,0.0,0.0422078653862177,1.39905927254514,0.271499502612911,C47F8.1,WBGene00008157,Public name for WBGene00008157. History: N.A.
F56D12.6,,0.819051829549811,0.0,0.683257992751999,0.268143668870841,0.559623709018056,0.0,F56D12.6,WBGene00018974,Sequence name for WBGene00018974(fcho-1). History: N.A.
nrd-1,,0.546034553033207,,2.049773978256,0.0,1.11924741803611,0.0,nrd-1,WBGene00017004,Public name for WBGene00017004. History: N.A.
F19C7.1,,,1.71532039113304,0.0,0.189935014367951,0.0,0.325799403135493,F19C7.1,WBGene00017591,Sequence name for WBGene00017591(nspg-10). History: N.A.
D1037.1,,,,0.0,0.0,0.0,0.0,D1037.1,WBGene00017025,Public name for WBGene00017025. History: N.A.
T09A5.11,,,,0.0,0.0,0.0,0.0,T09A5.11,WBGene00011638,Sequence name for WBGene00011638(ostb-1). History: N.A.
lig-1,,0.0,,0.455505328501333,0.0,0.0,0.0,lig-1,WBGene00002985,Public name for WBGene00002985. History: N.A.
F52F12.7,,0.0,,0.227752664250666,0.0,0.0,0.0,F52F12.7,WBGene00009940,Sequence name for WBGene00009940(strl-1). History: N.A.
clec-12,,1.27157796537608,2.1871239691794,45.5505328501333,12.0038929080545,57.9210538833688,26.2540019026685,clec-12,WBGene00012103,Public name for WBGene00012103. History: N.A.
mes-2,,,23.585520297409,0.0,0.0180891575217178,0.0,0.426642191891504,mes-2,WBGene00003220,Public name for WBGene00003220. History: N.A.
rsa-2,,,,0.0,0.0,0.279811854509028,0.0,rsa-2,WBGene00012972,Public name for WBGene00012972. History: N.A.
lin-13,,,0.0,0.0,0.253246685823934,0.0,0.0,lin-13,WBGene00003002,Public name for WBGene00003002. History: N.A.
R12C12.6,,0.0,,0.227752664250666,0.0,0.0,0.0,R12C12.6,WBGene00020026,Public name for WBGene00020026. History: N.A.
fbxc-47,,1.41758970499006,0.0,2.96078463525866,0.506493371647869,4.19717781763542,0.0,fbxc-47,WBGene00019723,Public name for WBGene00019723. History: N.A.
T21C9.1,,1.711233286738,0.708848005340428,6.37707459901866,13.5571391633591,10.9126623258521,9.60995105406967,T21C9.1,WBGene00011890,Sequence name for WBGene00011890(mics-1). History: N.A.
Y48C3A.11,,1.22857774432472,,0.227752664250666,0.0,0.279811854509028,0.271499502612911,Y48C3A.11,WBGene00012993,Sequence name for WBGene00012993(dmsr-3). History: N.A.
T01G1.3,,,,0.0,0.0,0.0,0.0,T01G1.3,WBGene00011338,Sequence name for WBGene00011338(sec-31). History: N.A.
exoc-7,,,,0.0,0.0,0.0,0.0,exoc-7,WBGene00016606,Public name for WBGene00016606. History: N.A.
kle-2,,,,0.0,0.0,0.0,0.0,kle-2,WBGene00016202,Public name for WBGene00016202. History: Renamed on 2006-03-22; Renamed on 2007-07-06
F52C9.7,,,,0.0,0.0,0.0,0.0,F52C9.7,WBGene00003391,"Sequence name for WBGene00003391(mog-3). History: N.A.. Public name for Dead gene WBGene00018677. History of WBGene00018677: Merged into ""WBGene00003391"" on 2012-08-14"
F35G12.4,,,0.0031906746067148,0.0,1.51948011494361,0.0,0.0048481666181587,F35G12.4,WBGene00009441,Sequence name for WBGene00009441(wdr-48). History: N.A.
nhr-205,,2.33922518682769,1.59356564398968,0.357502446063614,0.591627310021301,0.836278726184513,0.942796955295978,nhr-205,WBGene00011002,Public name for WBGene00011002. History: N.A.
T24E12.11,,,,0.0,0.0,0.0,0.0,T24E12.11,WBGene00020778,Public name for WBGene00020778. History: N.A.
zyg-1,,,0.0,0.0,0.275822361631709,0.0,0.0,zyg-1,WBGene00006988,Public name for WBGene00006988. History: N.A.
nhr-125,,,,0.0,0.0,0.0,0.0,nhr-125,WBGene00003715,Public name for WBGene00003715. History: N.A.
fbxb-17,,0.614288872162358,1.07207524445815,0.455505328501333,0.253246685823934,0.279811854509028,0.271499502612911,fbxb-17,WBGene00019037,Public name for WBGene00019037. History: N.A.
C52D10.1,,,,0.0,0.0,0.279811854509028,0.271499502612911,C52D10.1,WBGene00016877,"Public name for Dead gene WBGene00016875. History of WBGene00016875: Merged into ""WBGene00016877"" on 2015-03-09"
dnj-23,,,0.0,0.0,0.0211038060697659,1.39905927254514,0.0,dnj-23,WBGene00001041,Public name for WBGene00001041. History: N.A.
C01F1.1,,0.0,,0.227752664250666,0.0,0.0,0.0,C01F1.1,WBGene00015296,Sequence name for WBGene00015296(gtf-2F1). History: N.A.
T20D3.2,,,,0.0,0.0,0.0,0.0,T20D3.2,WBGene00011856,Sequence name for WBGene00011856(nspg-7.1). History: N.A.
Y71A12B.12,,1.85035786928309,0.0,0.455505328501333,0.0281384925085832,0.842847869092822,0.0,Y71A12B.12,WBGene00013509,Public name for WBGene00013509. History: N.A.
cpt-2,,,,0.0,0.0,0.559623709018056,0.0,cpt-2,WBGene00011122,Public name for WBGene00011122. History: N.A.
dif-1,,,,0.0,0.0,0.0,0.0,dif-1,WBGene00000996,Public name for WBGene00000996. History: Renamed on 2016-04-26
R02C2.1,,1.72116787766246,0.804056433343614,24.1417824105706,2.02597348659147,41.5520603945907,1.62899701567747,R02C2.1,WBGene00019814,Public name for WBGene00019814. History: N.A.
C05C10.2,,1.66115715359256,0.550043176316397,1.27973379357592,0.578394157700257,2.12583894589278,0.318141759664296,C05C10.2,WBGene00007329,Public name for WBGene00007329. History: N.A.
C36B1.9,,1.57959995698892,4.28830097783261,1.59426864975466,0.506493371647869,2.51830669058125,2.17199602090329,C36B1.9,WBGene00007976,Public name for WBGene00007976. History: N.A.
M05B5.4,,,,0.0,0.0,0.0,0.0,M05B5.4,WBGene00010872,Sequence name for WBGene00010872(plag-15). History: N.A.
dsc-4,,,,0.0,0.0,0.0,0.0,dsc-4,WBGene00001099,Public name for WBGene00001099. History: N.A.
F08G12.2,,0.0,0.0,0.227752664250666,0.0407002878655078,0.0,0.0,F08G12.2,WBGene00008586,Sequence name for WBGene00008586(snrp-40.1). History: N.A.
ZK813.3,,0.420352647781874,,0.150570247120751,0.0,0.0632926020543786,0.0079853433708509,ZK813.3,WBGene00022822,Public name for WBGene00022822. History: N.A.
cyn-8,,,,0.0,0.0,0.0,0.0,cyn-8,WBGene00000884,Public name for WBGene00000884. History: N.A.
glp-1,,,,0.0,0.0,0.0,0.0,glp-1,WBGene00001609,Public name for WBGene00001609. History: N.A.
Y9C9A.13,,4.60716654121768,,0.911010657002666,0.0,4.19717781763542,0.271499502612911,Y9C9A.13,WBGene00021180,Public name for WBGene00021180. History: N.A.
EEED8.10,,,,0.0,0.0,0.0,0.0,EEED8.10,WBGene00017138,Public name for WBGene00017138. History: N.A.
F21A3.5,,,,0.0,0.0,0.279811854509028,0.0,F21A3.5,WBGene00008995,Sequence name for WBGene00008995(prde-1). History: N.A.
taf-7.2,,4.26380379835074,0.847798714338877,0.679884975794447,0.423607757351182,2.89889614223396,0.359134112066307,taf-7.2,WBGene00006389,Public name for WBGene00006389. History: N.A.
C04A11.2,,0.552859957303124,0.193748528817809,1.518351170922,1.75162299469777,0.839435563527084,0.339374378266139,C04A11.2,WBGene00007286,Public name for WBGene00007286. History: N.A.
Y38F2AR.6,,,,0.0,0.0,0.0,0.0,Y38F2AR.6,WBGene00021423,"Public name for Dead gene WBGene00021424. History of WBGene00021424: Merged into ""WBGene00021423"" on 2013-09-12"
tba-7,,8.70072834948637,0.0,0.0333965119223965,0.0184728262507411,0.290573978057154,0.0,tba-7,WBGene00006533,Public name for WBGene00006533. History: N.A.
T10C6.5,,,,0.0,0.0,0.0,0.0,T10C6.5,WBGene00011687,Sequence name for WBGene00011687(cwc-15). History: N.A.
nhr-50,,,,0.0,0.0,0.0,0.0,nhr-50,WBGene00003640,Public name for WBGene00003640. History: N.A.
H40L08.1,,,,0.0,0.0,0.0,0.0,H40L08.1,WBGene00010433,Public name for WBGene00010433. History: N.A.
K12H4.7,,,,0.0,0.0,0.0,0.0,K12H4.7,WBGene00019682,Public name for WBGene00019682. History: N.A.
pak-1,,,,0.0,0.0,0.0,0.0,pak-1,WBGene00003911,Public name for WBGene00003911. History: N.A.
C33A12.12,,,0.306307212702329,0.0,0.88636340038377,0.0,0.271499502612911,C33A12.12,WBGene00007887,Sequence name for WBGene00007887(gadr-2). History: N.A.
fbxb-96,,0.838806289896571,0.0,0.697492534267666,0.0211038060697659,0.585061124899617,0.0,fbxb-96,WBGene00016886,Public name for WBGene00016886. History: N.A.
fbxa-181,,0.858183142742229,1.19883735119843,0.112445362135846,0.108345263362625,0.0964987142645285,0.129888348544545,fbxa-181,WBGene00009427,Public name for WBGene00009427. History: N.A.
D2045.9,,,,0.0,0.0,0.0,0.0,D2045.9,WBGene00008426,Public name for WBGene00008426. History: N.A.
Y73B3A.4,,1.44972173830317,0.390264369277579,6.83257992751999,3.83528025164617,9.9053396496196,1.49677322841145,Y73B3A.4,WBGene00022206,Public name for WBGene00022206. History: N.A.
hmp-1,,,,0.0,0.0,0.0,0.0,hmp-1,WBGene00001978,Public name for WBGene00001978. History: N.A.
K11G12.6,,,,0.0,0.0,0.0,0.0,K11G12.6,WBGene00019657,Public name for WBGene00019657. History: N.A.
F36F12.8,,1.55619847614464,0.804056433343614,3.41628996376,1.01298674329574,5.31642523567153,0.814498507838734,F36F12.8,WBGene00018099,Sequence name for WBGene00018099(ztf-28). History: N.A.
M70.5,,1.35018188680243,1.14801395227707,6.37707459901866,2.02597348659147,8.61021061438289,2.32584582955044,M70.5,WBGene00019787,Public name for WBGene00019787. History: N.A.
Y53C12A.6,,4.91431097729886,0.714716829638768,0.227752664250666,0.759740057471803,1.11924741803611,0.542999005225822,Y53C12A.6,WBGene00013141,Public name for WBGene00013141. History: N.A.
Y87G2A.7,,1.22857774432472,0.532124907782154,1.59426864975466,1.02043523481919,1.9586829815632,0.542999005225822,Y87G2A.7,WBGene00013596,Sequence name for WBGene00013596(nyn-2). History: N.A.
B0285.1,,1.18762513237093,0.0,4.55505328501333,1.52909893056457,5.40969576057059,0.0,B0285.1,WBGene00007135,Sequence name for WBGene00007135(cdk-12). History: N.A.
clh-5,,,,0.0,0.0,0.0,0.0678748756532278,clh-5,WBGene00000532,Public name for WBGene00000532. History: N.A.
drsh-1,,,9.11263957789429,0.0,0.0506493371647869,0.0,0.461549154441949,drsh-1,WBGene00009163,Public name for WBGene00009163. History: N.A.
emb-27,,,,0.0,0.0,0.0,0.0,emb-27,WBGene00001281,Public name for WBGene00001281. History: N.A.
C06G4.5,,,0.0,0.0,0.253246685823934,0.0,0.0,C06G4.5,WBGene00015559,Sequence name for WBGene00015559(npr-17). History: N.A.
dnj-2,,,2.1441504889163,0.0,0.126623342911967,0.0,0.271499502612911,dnj-2,WBGene00001020,Public name for WBGene00001020. History: N.A.
Y106G6D.7,,0.162264997345906,1.25075472981334,0.431103224795524,0.162801404708717,0.069952963627257,0.203624626959683,Y106G6D.7,WBGene00013703,Sequence name for WBGene00013703(rbm-12). History: N.A.
F40G9.9,,0.0,,0.0207047669543638,0.0,0.0,0.217554451940244,F40G9.9,WBGene00018245,"Public name for WBGene00018245. History: Split into F40G9.18(WBGene00189954). History of WBGene00018245: Split into ""WBGene00189954"" on 2009-04-20"
W06B4.1,,,,0.0,0.0,0.0,0.0,W06B4.1,WBGene00021056,Public name for WBGene00021056. History: N.A.
fbxb-103,,1.22857774432472,,0.227752664250666,0.0,0.279811854509028,1.62899701567747,fbxb-103,WBGene00018746,Public name for WBGene00018746. History: N.A.
ZK563.5,,1.22857774432472,0.536037622229076,0.227752664250666,0.506493371647869,0.279811854509028,0.271499502612911,ZK563.5,WBGene00022769,Sequence name for WBGene00022769(sorf-1). History: Renamed on 2016-03-01
calu-1,,,,0.0,0.0,0.0,0.0,calu-1,WBGene00019760,Public name for WBGene00019760. History: N.A.
ife-2,,0.244716713128637,0.357358414819384,1.14341129762536,0.759740057471803,0.279811854509028,0.271499502612911,ife-2,WBGene00002060,Public name for WBGene00002060. History: N.A.
F35G2.3,,0.614288872162358,,0.911010657002666,0.0,0.559623709018056,0.0,F35G2.3,WBGene00009437,Public name for WBGene00009437. History: N.A.
F10G7.9,,,,0.0,0.0,0.0,0.0,F10G7.9,WBGene00017372,Public name for WBGene00017372. History: N.A.
wve-1,,1.36818885163434,2.14615438392392,5.01055861351466,3.76352710841161,6.85539043547119,8.07711020273411,wve-1,WBGene00006958,Public name for WBGene00006958. History: N.A.
mcm-7,,,,0.0,0.0,0.0,0.0,mcm-7,WBGene00003159,Public name for WBGene00003159. History: N.A.
C35E7.3,,0.409525914774905,0.0,0.683257992751999,0.126623342911967,0.279811854509028,0.0,C35E7.3,WBGene00016455,Public name for WBGene00016455. History: N.A.
F58G11.2,,,,0.0,0.0,0.0,0.0,F58G11.2,WBGene00010280,Sequence name for WBGene00010280(rde-12). History: N.A.
T05F1.1,,,,0.0,0.0,0.0,0.0,T05F1.1,WBGene00011488,Sequence name for WBGene00011488(nra-2). History: N.A.
Y113G7B.14,,,,0.0,0.0,0.0,0.0,Y113G7B.14,WBGene00013763,Public name for WBGene00013763. History: N.A.
ZK185.3,,0.409525914774905,,0.341628996376,0.0,0.139905927254514,2.17199602090329,ZK185.3,WBGene00022683,Public name for WBGene00022683. History: N.A.
ppfr-2,,1.84286661648707,,0.455505328501333,0.0,0.839435563527084,0.0,ppfr-2,WBGene00017064,Public name for WBGene00017064. History: N.A.
syn-3,,,,0.0,0.0,0.0,0.0,syn-3,WBGene00006373,Other name for WBGene00006373(syx-5). History: Renamed on 2010-04-16
F32B6.3,,,,0.0,0.0,0.279811854509028,0.020884556239493,F32B6.3,WBGene00009320,Sequence name for WBGene00009320(prp-18). History: N.A.
elks-1,,,0.0,0.0,0.0044429598560951,0.0,0.0,elks-1,WBGene00018330,Public name for WBGene00018330. History: N.A.
Y46G5A.12,,,,0.0,0.0,0.0,0.0,Y46G5A.12,WBGene00012903,Sequence name for WBGene00012903(vps-2). History: N.A.
skp-1,,0.0,,0.227752664250666,0.0,0.0,0.0,skp-1,WBGene00004806,Public name for WBGene00004806. History: N.A.
B0495.8,,,,0.0,0.0,0.0,0.0,B0495.8,WBGene00015207,Sequence name for WBGene00015207(luc-7L). History: N.A.
tag-197,,,,0.0,0.0,0.0,0.0,tag-197,WBGene00007059,Other name for WBGene00007059(vps-52). History: N.A.
hpl-2,,,,0.0,0.0,0.279811854509028,0.0,hpl-2,WBGene00001996,Public name for WBGene00001996. History: N.A.
fbxc-8,,0.692895308459764,0.827246185936384,256.596282211059,252.771163002483,177.794360112261,209.103980508508,fbxc-8,WBGene00019072,"Public name for WBGene00019072. History: Split into F58H7.11(WBGene00271786). History of WBGene00019072: Split into ""WBGene00271786"" on 2017-09-21"
Y73C8B.1,,0.0,,0.683257992751999,0.0,0.0,0.0,Y73C8B.1,WBGene00022258,Public name for WBGene00022258. History: N.A.
F27C1.4,,,,0.0,0.0,0.0,0.0,F27C1.4,WBGene00017854,Public name for WBGene00017854. History: N.A.
spdl-1,,0.614288872162358,2.1441504889163,0.455505328501333,0.253246685823934,0.279811854509028,0.542999005225822,spdl-1,WBGene00015515,Public name for WBGene00015515. History: N.A.
mtk-1,,0.614288872162358,0.0,0.455505328501333,0.253246685823934,0.279811854509028,0.0,mtk-1,WBGene00003472,Public name for WBGene00003472. History: N.A.
Y59A8B.19,,,0.0,0.0,0.506493371647869,0.0,0.0,Y59A8B.19,WBGene00013351,Public name for WBGene00013351. History: N.A.
D2096.1,,1.68350826605848,1.2965019330022,15.8174225322088,15.3541857498596,26.6287615807131,19.9067315043679,D2096.1,WBGene00017069,Sequence name for WBGene00017069(timm-17B.2). History: N.A.
Y50D4A.4,,,0.0,0.0,0.253246685823934,0.559623709018056,0.0,Y50D4A.4,WBGene00021738,Public name for WBGene00021738. History: N.A.
exo-3,,0.614288872162358,1.07207524445815,0.455505328501333,0.253246685823934,0.279811854509028,0.271499502612911,exo-3,WBGene00001372,Public name for WBGene00001372. History: N.A.
C35E7.5,,,,0.0,0.0,0.279811854509028,0.0,C35E7.5,WBGene00016457,Public name for WBGene00016457. History: N.A.
K09A9.4,,0.0,,0.231426086972365,0.0,0.0,0.0,K09A9.4,WBGene00010702,Sequence name for WBGene00010702(usp-33). History: N.A.
Y47D3A.28,,1.22857774432472,,0.227752664250666,0.0,0.279811854509028,0.0,Y47D3A.28,WBGene00012935,Sequence name for WBGene00012935(mcm-10). History: N.A.
Y65B4A.1,,2.04762957387453,0.682229701018824,1.366515985504,2.78571354406328,2.79811854509028,1.90049651829038,Y65B4A.1,WBGene00022025,Sequence name for WBGene00022025(cus-2). History: N.A.
C53D5.1,,0.113514086710437,0.0,0.0850004828356482,0.0613614187284535,0.0096487521790348,0.0,C53D5.1,WBGene00016902,Public name for WBGene00016902. History: N.A.
hda-2,,0.0,,1.13876332125333,0.0,0.0,0.0,hda-2,WBGene00001835,Public name for WBGene00001835. History: N.A.
cyn-4,,,8.57660195566521,0.0,0.0633116714559836,0.0,0.542999005225822,cyn-4,WBGene00000880,Public name for WBGene00000880. History: N.A.
C08B11.9,,,0.0,0.0,0.177272680076754,0.0,0.0,C08B11.9,WBGene00007436,Public name for WBGene00007436. History: N.A.
K09H9.2,,,,0.0,0.0,0.279811854509028,1.08599801045164,K09H9.2,WBGene00019595,Sequence name for WBGene00019595(dscc-1). History: N.A.
T05E11.3,,,0.0,0.0,0.0633116714559836,0.0,0.0,T05E11.3,WBGene00011480,Sequence name for WBGene00011480(enpl-1). History: N.A.
Y24F12A.3,,0.962590511585072,1.54799386289332,14.8153108095058,21.8214228462446,14.2610776114141,33.7794286455867,Y24F12A.3,WBGene00012498,Public name for WBGene00012498. History: N.A.
aqp-11,,,,0.0,0.0,0.0,0.0,aqp-11,WBGene00000179,Public name for WBGene00000179. History: N.A.
tim-1,,2.30261362176004,0.0,0.0246366889499873,0.304885457790235,0.0567287755713059,0.0,tim-1,WBGene00006571,Public name for WBGene00006571. History: N.A.
evl-14,,,,0.0,0.0,0.279811854509028,0.0,evl-14,WBGene00001352,Public name for WBGene00001352. History: N.A.
gpr-1,,7.37147383742213,5.36037622229076,0.0759174788326674,0.0506493371647869,0.559623709018056,0.271499502612911,gpr-1,WBGene00001688,Public name for WBGene00001688. History: N.A.
Y73B3A.10,,1.63810365909962,1.07207524445815,2.733031971008,0.506493371647869,4.47698967214445,0.542999005225822,Y73B3A.10,WBGene00022211,"Public name for Dead gene WBGene00022212. History of WBGene00022212: Merged into ""WBGene00022211"" on 2015-10-02"
R144.10,,1.53572218040589,0.0,1.82202131400533,0.253246685823934,2.79811854509028,0.0,R144.10,WBGene00020098,Public name for WBGene00020098. History: N.A.
F23C8.9,,,,0.0,0.0,0.0,0.0,F23C8.9,WBGene00017738,Sequence name for WBGene00017738(tipn-1). History: N.A.
Y4C6B.1,,0.0,,0.227752664250666,0.0,0.0,0.271499502612911,Y4C6B.1,WBGene00021155,Public name for WBGene00021155. History: N.A.
npp-3,,,0.0,0.0,0.253246685823934,0.279811854509028,0.0,npp-3,WBGene00003789,Public name for WBGene00003789. History: N.A.
rpn-5,,,,0.0,0.0,0.0,0.0,rpn-5,WBGene00004461,Public name for WBGene00004461. History: N.A.
klp-16,,0.0,,0.455505328501333,0.0,0.0,0.0,klp-16,WBGene00002226,Public name for WBGene00002226. History: N.A.
fbxc-52,,2.45715548864943,,0.227752664250666,0.0,0.559623709018056,0.0,fbxc-52,WBGene00016710,Public name for WBGene00016710. History: N.A.
F48E3.4,,,,0.0,0.0,0.0,0.0,F48E3.4,WBGene00018605,Public name for WBGene00018605. History: N.A.
nex-3,,2.45715548864943,0.0,0.455505328501333,0.506493371647869,1.11924741803611,0.0,nex-3,WBGene00003590,Public name for WBGene00003590. History: N.A.
C54G7.2,,,,0.0,0.0,0.279811854509028,0.0,C54G7.2,WBGene00016934,Sequence name for WBGene00016934(mboa-3). History: N.A.
K01D12.6,,,,0.0,0.0,0.0,0.0,K01D12.6,WBGene00010465,"Sequence name for WBGene00010465(miga-1). History: Split into ""WBGene00303067"" on 2018-03-02"
Y75B12B.1,,0.819051829549811,,0.683257992751999,0.0,0.559623709018056,0.0,Y75B12B.1,WBGene00013567,Public name for WBGene00013567. History: N.A.
ucp-4,,0.0,,0.227752664250666,0.0,0.0,0.0,ucp-4,WBGene00006729,Public name for WBGene00006729. History: Renamed on 2016-04-27
brf-1,,0.0,,0.227752664250666,0.0,0.0,0.0,brf-1,WBGene00000271,Public name for WBGene00000271. History: N.A.
T12A2.8,,0.285379322787574,0.0,1.21753841276435,0.253246685823934,0.347460287702549,0.0,T12A2.8,WBGene00020442,Sequence name for WBGene00020442(gen-1). History: N.A.
F52H2.7,,,,0.0,0.0,0.0,0.0,F52H2.7,WBGene00018719,Sequence name for WBGene00018719(ccd-5). History: N.A.
T25E12.5,,4.38937726812528,,0.0759174788326674,0.0,0.333230455841492,0.0,T25E12.5,WBGene00012020,Sequence name for WBGene00012020(gyg-2). History: N.A.
set-20,,0.0,,0.227752664250666,0.0,0.0,0.0,set-20,WBGene00020920,Public name for WBGene00020920. History: N.A.
eor-2,,,,0.0,0.0,0.0,0.0,eor-2,WBGene00001325,Public name for WBGene00001325. History: N.A.
ZK430.1,,0.392238257768283,0.0090343803436439,0.0078392467035079,0.337662163349684,0.0030748524691997,0.0030505684113586,ZK430.1,WBGene00022739,Sequence name for WBGene00022739(toe-1). History: N.A.
K07B1.7,,0.245715548864943,,1.13876332125333,0.0,0.279811854509028,0.271499502612911,K07B1.7,WBGene00019467,Public name for WBGene00019467. History: N.A.
vha-3,,,,0.0,0.0,0.0,0.0,vha-3,WBGene00006912,Public name for WBGene00006912. History: N.A.
W02A11.3,,,0.0068722704238939,0.0,0.513071201065459,0.279811854509028,0.0035259640404338,W02A11.3,WBGene00012194,Sequence name for WBGene00012194(toe-4). History: N.A.
scm-1,,0.548617545086775,2.14415370514525,0.106679575687676,0.0844154775257495,0.0585262869246718,0.180999758908442,scm-1,WBGene00004743,Public name for WBGene00004743. History: N.A.
E01A2.1,,3.6073109542831,,0.0810938413857565,0.0,0.292530702355736,0.0,E01A2.1,WBGene00017084,Public name for WBGene00017084. History: N.A.
Y43F4B.5,,1.35143551875719,1.31947722394849,2.27752664250666,1.64610345785557,3.07793039959931,2.17199602090329,Y43F4B.5,WBGene00012803,Public name for WBGene00012803. History: N.A.
F46B6.6,,,0.0,0.0,0.0506493371647869,0.0,0.0,F46B6.6,WBGene00009771,Public name for WBGene00009771. History: N.A.
T07F10.3,,1.22857774432472,0.0,0.911010657002666,0.253246685823934,1.11924741803611,0.0,T07F10.3,WBGene00011589,Public name for WBGene00011589. History: N.A.
trt-1,,,,0.0,0.0,0.0,0.0,trt-1,WBGene00006618,Public name for WBGene00006618. History: N.A.
C27C12.4,,0.0,,0.227752664250666,0.0,0.0,0.0,C27C12.4,WBGene00007774,Public name for WBGene00007774. History: N.A.
F48F7.6,,,,0.0,0.0,0.0,0.0,F48F7.6,WBGene00009851,Public name for WBGene00009851. History: N.A.
oma-2,,1.75511106332102,0.0,1.59426864975466,1.01298674329574,2.79811854509028,0.0,oma-2,WBGene00003865,Public name for WBGene00003865. History: N.A.
T25D3.4,,0.918200208916367,2.27885185353841,21.6365031038133,29.4272648927412,19.866641670141,67.0603771453891,T25D3.4,WBGene00020798,Public name for WBGene00020798. History: N.A.
F08F8.2,,,,0.0,0.0,0.279811854509028,0.0,F08F8.2,WBGene00017268,Sequence name for WBGene00017268(hmgr-1). History: N.A.
Y14H12B.2,,,0.0,0.0,0.14013430684736,0.0,0.0,Y14H12B.2,WBGene00021192,Public name for WBGene00021192. History: N.A.
F19F10.9,,0.0465766379960386,2.50150961845252,0.690604838195397,0.126623342911967,0.0321660515469398,0.316749510214897,F19F10.9,WBGene00017605,Sequence name for WBGene00017605(snu-66). History: Renamed on 2021-04-19
sas-5,,,,0.0,0.0,0.0,0.0246817482830371,sas-5,WBGene00009385,Public name for WBGene00009385. History: N.A.
acdh-12,,,,0.0,0.0,0.0,0.271499502612911,acdh-12,WBGene00017125,Public name for WBGene00017125. History: N.A.
F25D7.4,,,0.0,0.0,0.0237484612098253,0.069952963627257,0.0,F25D7.4,WBGene00009113,Sequence name for WBGene00009113(maph-1.2). History: N.A.
C25G4.10,,0.0,0.0,0.113876332125333,0.0723561235934996,0.0,0.0,C25G4.10,WBGene00007736,Sequence name for WBGene00007736(igdb-2). History: N.A.
ZC373.2,,,0.0,0.0,0.253246685823934,0.0,0.0,ZC373.2,WBGene00013867,Public name for WBGene00013867. History: N.A.
fbxc-26,,,0.0,0.0,0.0145492753472708,0.0,0.0,fbxc-26,WBGene00019043,Public name for WBGene00019043. History: N.A.
R166.2,,,,0.0,0.0,0.0,0.0,R166.2,WBGene00011302,Public name for WBGene00011302. History: N.A.
ztf-9,,1.22857774432472,0.0,0.227752664250666,0.253246685823934,0.279811854509028,0.0,ztf-9,WBGene00013966,Public name for WBGene00013966. History: N.A.
Y37D8A.21,,,1.07207524445815,0.0,0.253246685823934,0.0,0.271499502612911,Y37D8A.21,WBGene00012558,Sequence name for WBGene00012558(rbm-7). History: N.A.
lst-3,,,,0.0,0.0,0.0,0.0,lst-3,WBGene00003085,Other name for WBGene00003085(ccar-1). History: Renamed on 2015-11-23
Y54E10BR.1,,1.3849530675266,0.0,0.01308917336715,0.759740057471803,0.0181278908062219,0.0,Y54E10BR.1,WBGene00021840,Sequence name for WBGene00021840(pign-1). History: N.A.
Y34B4A.7,,,,0.0,0.0,0.0,0.0,Y34B4A.7,WBGene00021323,Public name for WBGene00021323. History: N.A.
R08E3.1,,,,0.0,0.0,0.0,0.0,R08E3.1,WBGene00019957,Public name for WBGene00019957. History: N.A.
Y53C12A.3,,,,0.0,0.0,0.0,0.0,Y53C12A.3,WBGene00013139,"Public name for WBGene00013139. History: Split into Y53C12A.10(WBGene00175030). History of WBGene00013139: Split into ""WBGene00175030"" on 2008-11-27"
K04C1.2,,,,0.0,0.0,0.0,0.0,K04C1.2,WBGene00010552,Public name for WBGene00010552. History: N.A.
uri-1,,,0.0,0.0,0.0316558357279918,0.279811854509028,0.0,uri-1,WBGene00016944,Public name for WBGene00016944. History: N.A.
mcm-5,,,,0.0,0.0,0.0038863068472758,0.0246817482830371,mcm-5,WBGene00003157,Public name for WBGene00003157. History: N.A.
B0303.7,,,,0.0,0.0,0.0,0.0,B0303.7,WBGene00015128,Public name for WBGene00015128. History: N.A.
gpr-2,,,0.677100296942053,0.0,0.400973834805667,0.0,0.271499502612911,gpr-2,WBGene00001689,Public name for WBGene00001689. History: N.A.
ckb-4,,,0.0,0.0,0.009379497502861,0.0,0.0,ckb-4,WBGene00000514,Public name for WBGene00000514. History: N.A.
dnj-10,,1.22857774432472,,0.227752664250666,0.0,0.279811854509028,0.0,dnj-10,WBGene00001028,Public name for WBGene00001028. History: N.A.
Y116A8C.13,,1.13677921731623,2.74805844641922,2.05979577874102,0.35455371729414,2.34153303318848,0.974334337519494,Y116A8C.13,WBGene00013792,Sequence name for WBGene00013792(rad-54.B). History: N.A.
shc-1,,1.22857774432472,,0.227752664250666,0.0,0.279811854509028,0.008227249427679,shc-1,WBGene00018788,Public name for WBGene00018788. History: N.A.
