...1,baseMean,log2FoldChange,pvalue,padj,Input,Suggested Match,History
Y35H6.3,338.490590715455,-0.805247398131469,4.45579116702011e-08,5.13997921899745e-06,Y35H6.3,WBGene00021342,Public name for WBGene00021342. History: N.A.
C09E8.4,2191.60385450915,0.746534441683463,5.59082822586344e-08,6.41136448607105e-06,C09E8.4,,Public name for Dead gene WBGene00206410. History of WBGene00206410: Killed on 2013-10-28. Remark: This overlapped one of the published anr- genes.
egl-21,1430.94920364288,-1.73184270787675,5.6370071991286e-08,6.42651785655041e-06,egl-21,WBGene00001189,Public name for WBGene00001189. History: N.A.
Y54F10AM.11,15196.722285869,0.733181392659691,6.18629520402833e-08,7.01173401177513e-06,Y54F10AM.11,WBGene00021853,Public name for WBGene00021853. History: N.A.
haf-4,8349.74851389048,0.749796992743418,7.24462779442389e-08,8.1638161186297e-06,haf-4,WBGene00001814,Public name for WBGene00001814. History: N.A.
Y53F4B.11,615.67872208383,-1.11208090619083,7.45690987705508e-08,8.35473896857407e-06,Y53F4B.11,WBGene00013158,Public name for WBGene00013158. History: N.A.
pqn-96,2982.39860430324,0.752008735612123,7.74420390126203e-08,8.62704314600591e-06,pqn-96,WBGene00004175,Public name for WBGene00004175. History: N.A.
D1025.1,811.443279199173,0.858233841158077,7.91258827367037e-08,8.76454024972749e-06,D1025.1,WBGene00008353,Public name for WBGene00008353. History: N.A.
C53A5.13,3504.80319058941,-0.96471482966739,8.30175265113106e-08,9.14365355558192e-06,C53A5.13,WBGene00008270,Public name for WBGene00008270. History: N.A.
tra-2,1445.66870732583,0.624372734727546,8.8929925966485e-08,9.73982531863272e-06,tra-2,WBGene00006605,Public name for WBGene00006605. History: N.A.
C06A5.12,707.4412740965,1.05190018562069,9.07543987620361e-08,9.88411734003293e-06,C06A5.12,WBGene00044414,Public name for WBGene00044414. History: N.A.
nhr-149,279.848067329943,-1.11974742020932,9.81217500182886e-08,1.05684172188206e-05,nhr-149,WBGene00015397,Public name for WBGene00015397. History: N.A.
srt-19,180.25698602163,-0.98489375359752,9.76227401718779e-08,1.05684172188206e-05,srt-19,WBGene00018552,Public name for WBGene00018552. History: N.A.
ptr-19,161.255768663275,-1.03709858193698,9.98395864440697e-08,1.06943557017975e-05,ptr-19,WBGene00004233,Public name for WBGene00004233. History: N.A.
ZC239.20,501.875487157226,1.01347069954006,1.01893734209974e-07,1.08547450733521e-05,ZC239.20,WBGene00044371,Public name for WBGene00044371. History: N.A.
B0564.2,1000.76721475871,0.769734279189501,1.10025109589257e-07,1.16572799534922e-05,B0564.2,WBGene00007202,Public name for WBGene00007202. History: N.A.
lnp-1,738.729376903685,0.973114871268862,1.25200153388234e-07,1.31933891367764e-05,lnp-1,WBGene00015492,Public name for WBGene00015492. History: N.A.
F47B7.1,581.651460743868,-0.787106921441627,1.25952808679731e-07,1.32013441140395e-05,F47B7.1,WBGene00018532,Public name for WBGene00018532. History: N.A.
his-63,300.424662614805,1.45872337342541,1.31561982809867e-07,1.37155125929323e-05,his-63,WBGene00001937,Public name for WBGene00001937. History: N.A.
F49E7.2,2251.70993955038,0.558352254969736,1.32821004101305e-07,1.37731142284837e-05,F49E7.2,WBGene00018634,Sequence name for WBGene00018634(pigx-1). History: N.A.
ZK1055.5,263.756264938982,-1.52611201954233,1.35845664002259e-07,1.40122286757886e-05,ZK1055.5,WBGene00022846,Public name for WBGene00022846. History: N.A.
T11F9.19,104.450436234094,-1.22703255997,1.36574534953714e-07,1.4013266099593e-05,T11F9.19,WBGene00011716,Public name for WBGene00011716. History: N.A.
F11A10.6,1850.82072344113,0.936028419100854,1.54830665874156e-07,1.58032661320245e-05,F11A10.6,WBGene00008687,Public name for WBGene00008687. History: N.A.
Y102A5C.4,3650.58808124514,-0.771639767714903,1.66936278097922e-07,1.69501184454114e-05,Y102A5C.4,WBGene00013613,Public name for WBGene00013613. History: N.A.
ZK355.2,2957.15561947967,0.805348207829156,1.83340631259747e-07,1.8519303660149e-05,ZK355.2,WBGene00022712,Public name for WBGene00022712. History: N.A.
Y58A7A.3,1239.21742772189,0.817778324987218,1.92005976046837e-07,1.92946211496551e-05,Y58A7A.3,WBGene00021977,Public name for WBGene00021977. History: N.A.
cya-2,863.218317638025,-0.715584462821468,2.0353344255555e-07,2.03481254493356e-05,cya-2,WBGene00000864,Public name for WBGene00000864. History: N.A.
F08A8.8,306.472380443778,-0.839744436578603,2.06247825347718e-07,2.05142926283356e-05,F08A8.8,WBGene00045468,Public name for WBGene00045468. History: N.A.
C05D2.8,4972.34231861244,-0.635431641980098,2.12054206517129e-07,2.09847551068601e-05,C05D2.8,WBGene00015469,Public name for WBGene00015469. History: N.A.
clec-157,63.4334523465738,-1.68143371927701,2.13682453122422e-07,2.1039087998089e-05,clec-157,WBGene00017810,Public name for WBGene00017810. History: N.A.
W03G9.2,4956.74019723515,-0.622599398693377,2.46192560129302e-07,2.41182108528681e-05,W03G9.2,WBGene00021014,Sequence name for WBGene00021014(pid-4). History: N.A.
Y71H2AM.13,179.473971444151,-1.04219253868032,2.65955718761378e-07,2.59240336862653e-05,Y71H2AM.13,WBGene00022178,Sequence name for WBGene00022178(cest-25). History: N.A.
agr-1,1719.39785148053,-0.771998376124908,2.73131275087121e-07,2.64910159593205e-05,agr-1,WBGene00018304,Public name for WBGene00018304. History: N.A.
prdx-3,1477.48240812661,0.565581555224606,2.84742101296066e-07,2.7480432003796e-05,prdx-3,WBGene00011110,Public name for WBGene00011110. History: N.A.
F58H7.5,16890.2448136873,-0.446084700234996,2.91518300001108e-07,2.79958091552788e-05,F58H7.5,WBGene00019070,Public name for WBGene00019070. History: N.A.
F07B7.1,9374.55023820985,-0.458754484642191,3.10546866752832e-07,2.96770155262082e-05,F07B7.1,WBGene00017185,Public name for WBGene00017185. History: N.A.
Y53C10A.2,40.2888456483747,1.61732565624619,3.32269535613002e-07,3.1598022423295e-05,Y53C10A.2,WBGene00013134,"Other name for WBGene00013134(hsf-2). History: Split into Y53C10A.15(WBGene00044805). History of WBGene00013134: N.A.. Public name for Dead gene WBGene00013133. History of WBGene00013133: Merged into ""WBGene00013134"" on 2014-11-13"
Y18H1A.14,1787.89202356645,0.993662248453042,3.67613442810997e-07,3.47894372213611e-05,Y18H1A.14,WBGene00044461,Public name for WBGene00044461. History: N.A.
seld-1,793.881786192558,0.750347733986275,3.78302167450917e-07,3.56280229683847e-05,seld-1,WBGene00012867,Public name for WBGene00012867. History: N.A.
C55C3.6,26.3759637102991,-1.67941140577873,4.18215725216384e-07,3.91976709764106e-05,C55C3.6,WBGene00016956,Public name for WBGene00016956. History: N.A.
B0250.12,431.827975457054,-0.969774918422175,4.54041802627775e-07,4.23518896757343e-05,B0250.12,WBGene00050927,Public name for WBGene00050927. History: N.A.
M162.9,2203.39591860327,0.732190868041655,4.61027450578182e-07,4.27987149953412e-05,M162.9,WBGene00014811,Public name for WBGene00014811. History: N.A.
Y44A6D.5,391.096945455511,-1.2896031565877,5.2888711412628e-07,4.88656601416675e-05,Y44A6D.5,WBGene00012855,Public name for WBGene00012855. History: N.A.
Y81B9A.1,2439.40276313524,-1.02682355530314,5.38756093702654e-07,4.95426888996851e-05,Y81B9A.1,WBGene00022315,Public name for WBGene00022315. History: N.A.
Y61A9LA.5,507.654879627642,0.671435620102242,5.54053996097848e-07,5.07102472015378e-05,Y61A9LA.5,WBGene00022017,Public name for WBGene00022017. History: N.A.
djr-1.1,1584.06031397679,1.01543921535988,5.69742193825476e-07,5.19024489188208e-05,djr-1.1,WBGene00015184,Public name for WBGene00015184. History: N.A.
Y73B3A.1,8084.4415143555,-0.524442709182901,5.82780126339437e-07,5.28432491301736e-05,Y73B3A.1,WBGene00022203,Public name for WBGene00022203. History: N.A.
gcy-23,480.955010188407,-0.973062014579113,5.89695317764995e-07,5.32227324992063e-05,gcy-23,WBGene00001548,Public name for WBGene00001548. History: N.A.
ugt-40,156.56680336254,-1.37889880800612,6.0187176619325e-07,5.4071382866071e-05,ugt-40,WBGene00017331,Public name for WBGene00017331. History: N.A.
Y52B11A.12,351.549454408171,-0.744102601335464,6.11258488518454e-07,5.466277171407e-05,Y52B11A.12,WBGene00077539,Public name for WBGene00077539. History: N.A.
F52G3.4,574.056364500501,-1.0698518469892,6.19304636491805e-07,5.51294241479805e-05,F52G3.4,WBGene00018712,Public name for WBGene00018712. History: N.A.
C36E6.2,589.100609164478,0.731452407313006,6.96688893798164e-07,6.17361362936145e-05,C36E6.2,WBGene00016490,Public name for WBGene00016490. History: N.A.
F47H4.2,140.607894559073,-0.977426840915823,7.14587461072923e-07,6.23574709272169e-05,F47H4.2,WBGene00009835,Public name for WBGene00009835. History: N.A.
Y57G7A.5,688.956325504607,-0.647729443458534,7.18741514892424e-07,6.23574709272169e-05,Y57G7A.5,WBGene00021968,Public name for WBGene00021968. History: N.A.
Y66D12A.14,4155.67166651046,-0.630620999628271,7.19693816805529e-07,6.23574709272169e-05,Y66D12A.14,WBGene00013440,Sequence name for WBGene00013440(nrps-1). History: N.A.
srg-34,1373.82445178181,1.01337407295898,7.16543233446584e-07,6.23574709272169e-05,srg-34,WBGene00005191,Public name for WBGene00005191. History: N.A.
tag-344,83.3512738086075,-1.64579366816889,7.19384270978574e-07,6.23574709272169e-05,tag-344,WBGene00015230,Public name for WBGene00015230. History: N.A.
ZC513.7,2181.48259970394,-0.475319057702311,7.30543459066414e-07,6.30174545774325e-05,ZC513.7,WBGene00023209,Public name for WBGene00023209. History: N.A.
AH9.7,586.409413757224,-0.764799811257554,7.40896034396292e-07,6.36289347601573e-05,AH9.7,WBGene00175029,Public name for WBGene00175029. History: N.A.
set-33,521.982414969215,-1.26471956924781,7.50989012673903e-07,6.42128543950778e-05,set-33,WBGene00022431,Public name for WBGene00022431. History: N.A.
unc-53,129.945378397101,-1.15077107765973,7.79628223353596e-07,6.6370533686805e-05,unc-53,WBGene00006788,Public name for WBGene00006788. History: N.A.
let-805,196.711248228823,-0.853485048149812,7.93732897121522e-07,6.72774905625394e-05,let-805,WBGene00002915,Public name for WBGene00002915. History: N.A.
W04A8.2,18763.4074946933,-0.663651043525961,8.18994213338185e-07,6.91181480044499e-05,W04A8.2,WBGene00012237,Public name for WBGene00012237. History: N.A.
C09F5.1,1466.55305835249,0.769662781708742,8.40183158457887e-07,7.06007356643815e-05,C09F5.1,WBGene00015647,Public name for WBGene00015647. History: N.A.
Y6B3B.1,485.319687059719,-0.702246128902224,8.52763657825203e-07,7.13503326579499e-05,Y6B3B.1,WBGene00012387,Public name for WBGene00012387. History: N.A.
ver-1,244.114393718969,-0.894239408059757,8.624967702335e-07,7.18563014346243e-05,ver-1,WBGene00006894,Public name for WBGene00006894. History: N.A.
clec-104,39.7299667236418,1.57003547222896,8.81328305341164e-07,7.31127460111745e-05,clec-104,WBGene00012480,Public name for WBGene00012480. History: N.A.
W09B7.1,9458.09298688422,-0.454479216563797,1.00931024373402e-06,8.33370366564088e-05,W09B7.1,WBGene00021106,Public name for WBGene00021106. History: N.A.
fbxb-52,162.238836147325,-1.07712698270437,1.01312529815691e-06,8.33370366564088e-05,fbxb-52,WBGene00019417,"Public name for WBGene00019417. History: Split into K05F6.16(WBGene00269420). History of WBGene00019417: Split into ""WBGene00269420"" on 2016-02-18"
Y75B8A.10,570.68551675137,-1.21165455681834,1.03548798519833e-06,8.48186481993341e-05,Y75B8A.10,WBGene00013547,Public name for WBGene00013547. History: N.A.
nfya-1,435.662362305612,0.765679942463855,1.04983637123216e-06,8.56341424986233e-05,nfya-1,WBGene00011614,Public name for WBGene00011614. History: Renamed on 2007-07-16
nekl-1,1857.89521291666,-1.12764826464189,1.05971319273931e-06,8.60796195518868e-05,nekl-1,WBGene00021461,Public name for WBGene00021461. History: N.A.
pxn-1,1496.44702300124,-1.04792377964873,1.16576175043838e-06,9.43009349576603e-05,pxn-1,WBGene00004256,Public name for WBGene00004256. History: N.A.
inos-1,9521.66263290285,-0.416171284710039,1.21500557556507e-06,9.78782384117395e-05,inos-1,WBGene00012148,Public name for WBGene00012148. History: N.A.
K05C4.4,3101.60539894215,0.669796848624544,1.26207698630469e-06,0.0001012518141893,K05C4.4,WBGene00010581,Public name for WBGene00010581. History: N.A.
Y48G1C.5,3382.02734601728,0.714859337674928,1.27097180164214e-06,0.0001015475216107,Y48G1C.5,WBGene00021678,Public name for WBGene00021678. History: N.A.
Y15E3A.3,1293.4768940637,0.703768217373542,1.27800278984739e-06,0.0001016925077064,Y15E3A.3,WBGene00012442,Public name for WBGene00012442. History: N.A.
Y54F10BM.9,6252.94901105434,0.748193077338823,1.32048160621091e-06,0.0001046454833865,Y54F10BM.9,WBGene00021863,Public name for WBGene00021863. History: N.A.
F26B1.2,1318.7016721044,-0.558163108031463,1.39033821544664e-06,0.0001097353988264,F26B1.2,WBGene00017816,Sequence name for WBGene00017816(hrpk-1). History: N.A.
C44B12.3,2490.76830367898,-0.49427298216902,1.48556140528799e-06,0.0001167783048229,C44B12.3,WBGene00016637,Public name for WBGene00016637. History: N.A.
anoh-1,114.163271934086,-1.4002762220162,1.50718374619725e-06,0.0001180021973177,anoh-1,WBGene00010138,Public name for WBGene00010138. History: Split into F56A8.9(WBGene00185001). History of WBGene00010138: N.A.
lron-13,974.747705711287,0.807214118569749,1.61482233161125e-06,0.000125923845419,lron-13,WBGene00013574,Public name for WBGene00013574. History: N.A.
Y87G2A.2,357.86987990532,-0.721118155534294,1.68277023434429e-06,0.0001306996243766,Y87G2A.2,WBGene00013594,Public name for WBGene00013594. History: N.A.
Y71H2AL.2,980.075590837673,-0.688569069243789,1.77349374135172e-06,0.0001371994463795,Y71H2AL.2,WBGene00022165,"Public name for WBGene00022165. History: Split into Y71H2AL.4(WBGene00303095). History of WBGene00022165: Split into ""WBGene00303095"" on 2018-03-02"
K09H9.1,332.873047973516,-0.79888260317078,1.92181051340014e-06,0.0001480857547776,K09H9.1,WBGene00019594,Public name for WBGene00019594. History: N.A.
ZK682.2,317.960549603577,0.89847941602187,1.95303546211515e-06,0.0001498993162753,ZK682.2,WBGene00022788,Sequence name for WBGene00022788(slc-17.7). History: N.A.
Y69H2.7,475.624438497462,0.655060618975967,2.01412677723841e-06,0.0001539819667539,Y69H2.7,WBGene00013482,Public name for WBGene00013482. History: N.A.
W03G1.8,6698.41391523861,-0.584675595685881,2.06380080731221e-06,0.0001568108190632,W03G1.8,WBGene00021013,Public name for WBGene00021013. History: N.A.
sra-28,151.973467768962,-1.21506697859727,2.06721623489446e-06,0.0001568108190632,sra-28,WBGene00005054,Public name for WBGene00005054. History: N.A.
dyf-13,29.7326370128477,-1.49150727137779,2.09475940630472e-06,0.000158284242736,dyf-13,WBGene00001129,Public name for WBGene00001129. History: N.A.
Y66D12A.21,1230.85642978435,0.623678655652311,2.14658024339402e-06,0.000161573675077,Y66D12A.21,WBGene00013446,Public name for WBGene00013446. History: N.A.
T20F7.1,1484.58761303099,0.557106897515099,2.1793749059947e-06,0.0001629394810476,T20F7.1,WBGene00020630,Public name for WBGene00020630. History: N.A.
nlp-12,338.303263506826,-1.14621619490272,2.18144162879904e-06,0.0001629394810476,nlp-12,WBGene00003750,Public name for WBGene00003750. History: N.A.
K09F6.6,622.649498147478,0.714357842021209,2.24281573902438e-06,0.0001668843237873,K09F6.6,WBGene00019589,"Public name for WBGene00019589. History: Split into K09F6.15(WBGene00271744). History of WBGene00019589: Split into ""WBGene00271744"" on 2017-06-29"
his-59,298.824528987439,0.838198627803269,2.3140561425805e-06,0.0001715305114053,his-59,WBGene00001933,Public name for WBGene00001933. History: N.A.
kin-1,337.062644360824,-1.01001642027499,2.36606932355994e-06,0.0001740623451426,kin-1,WBGene00002189,Public name for WBGene00002189. History: N.A.
twk-45,251.334362684872,-0.776636885851119,2.36420737237728e-06,0.0001740623451426,twk-45,WBGene00006695,Public name for WBGene00006695. History: N.A.
W04G5.3,159.979786967136,-0.975543396973627,2.41000759260945e-06,0.0001766281880372,W04G5.3,WBGene00012264,Public name for WBGene00012264. History: N.A.
kvs-4,1478.71981607049,-0.976203733930333,2.43228961797835e-06,0.0001775935809081,kvs-4,WBGene00012967,Public name for WBGene00012967. History: N.A.
C05D11.13,233.514264862053,-1.37245294432368,2.52256922731683e-06,0.0001834980861438,C05D11.13,WBGene00015488,Public name for WBGene00015488. History: N.A.
pho-10,51.6141350051905,-1.31518468247787,2.54626040951326e-06,0.0001845328872991,pho-10,WBGene00007328,"Public name for WBGene00007328. History: Split into C05C10.8(WBGene00086567). History of WBGene00007328: Split into ""WBGene00086567"" on 2008-07-18"
R102.4,884.409410402441,-1.54940758694144,2.741005350966e-06,0.0001979107382114,R102.4,WBGene00011291,Public name for WBGene00011291. History: N.A.
R01H10.4,20.1699577851559,-1.55150643340327,2.91451758059834e-06,0.0002096624362869,R01H10.4,WBGene00010972,Public name for WBGene00010972. History: N.A.
F43G6.4,2335.70474549702,-0.643539511852644,2.92588535948754e-06,0.0002097063789823,F43G6.4,WBGene00009657,Public name for WBGene00009657. History: N.A.
dcar-1,393.557163196156,-1.26063858063034,2.93798960550515e-06,0.0002098025910597,dcar-1,WBGene00007395,Public name for WBGene00007395. History: N.A.
ZK930.6,262.287236778662,-1.41671709975155,3.01330007684497e-06,0.0002143952007229,ZK930.6,WBGene00014156,Public name for WBGene00014156. History: N.A.
T26G10.7,815.609249266464,0.896274704147326,3.03365659693205e-06,0.0002150586740261,T26G10.7,WBGene00206420,Public name for WBGene00206420. History: N.A.
jmjd-3.2,1258.53314659759,-0.743382912952669,3.08664992695694e-06,0.0002180226098769,jmjd-3.2,WBGene00009089,Public name for WBGene00009089. History: N.A.
ceh-20,3462.24387632217,0.907088725269339,3.10765564467582e-06,0.0002187138873391,ceh-20,WBGene00000443,Public name for WBGene00000443. History: N.A.
Y48G1C.6,6313.29326029236,0.394040371267707,3.22769976982423e-06,0.0002263453489666,Y48G1C.6,WBGene00021679,Public name for WBGene00021679. History: N.A.
F57F5.1,670.531542736327,-1.07853971969014,3.34555786399054e-06,0.0002337693568404,F57F5.1,WBGene00010204,Sequence name for WBGene00010204(cpr-9). History: N.A.
fbxb-12,32.6962318375255,-1.44543823088513,3.41829619700448e-06,0.0002379988727164,fbxb-12,WBGene00018109,"Public name for WBGene00018109. History: Split into F36H5.16(WBGene00270292), F36H5.17(WBGene00270293). History of WBGene00018109: Split into ""WBGene00270292"" on 2016-07-01; Split into ""WBGene00270293"" on 2016-07-01"
btb-4,703.669638897051,-0.671117574815193,3.60649852582533e-06,0.0002502088568005,btb-4,WBGene00019142,Public name for WBGene00019142. History: N.A.
Y40H7A.4,650.944307249818,-0.570650121220912,3.81139252034459e-06,0.0002634861602273,Y40H7A.4,WBGene00012744,Public name for WBGene00012744. History: N.A.
R09B5.12,52.5648655172291,-1.45696186181222,3.94023128861769e-06,0.0002714304203943,R09B5.12,WBGene00019980,Sequence name for WBGene00019980(chil-14). History: N.A.
C29G2.1,1469.57285320392,0.540788524858405,3.98822643482369e-06,0.0002728086819189,C29G2.1,WBGene00016230,"Public name for Dead gene WBGene00016229. History of WBGene00016229: Merged into ""WBGene00016230"" on 2015-09-09"
dhs-19,281.739468410406,-0.798691926543007,3.97802429311753e-06,0.0002728086819189,dhs-19,WBGene00000982,Public name for WBGene00000982. History: N.A.
Y23B4A.2,142.563186773751,1.21040530634631,4.0864623507585e-06,0.0002785509913567,Y23B4A.2,WBGene00021268,Sequence name for WBGene00021268(capa-1). History: Renamed on 2015-04-14
Y73B3A.11,651.033798948132,0.5880569929047,4.4113580327035e-06,0.000298609114054,Y73B3A.11,WBGene00022213,Public name for WBGene00022213. History: N.A.
ZC317.6,224.632936457713,1.00556188874602,4.40679236463974e-06,0.000298609114054,ZC317.6,WBGene00022589,Public name for WBGene00022589. History: N.A.
blmp-1,78.6190839855536,-1.16573353727858,4.52251706784518e-06,0.0003050742914797,blmp-1,WBGene00003847,Public name for WBGene00003847. History: Renamed on 2005-05-18; Renamed on 2014-08-14
Y94H6A.12,554.965309348649,0.895004910749719,4.71257343810819e-06,0.0003167986868135,Y94H6A.12,WBGene00050885,Public name for WBGene00050885. History: N.A.
R10E4.3,337.00988200594,-1.12449662482174,4.84992655618978e-06,0.0003249117464361,R10E4.3,WBGene00011200,Public name for WBGene00011200. History: N.A.
VH15N14R.1,2071.13672465089,-0.67081832918318,4.89922701793911e-06,0.0003270905161463,VH15N14R.1,WBGene00012151,Public name for WBGene00012151. History: N.A.
Y39E4B.6,2433.18021858607,-0.649275403354476,4.94748103738977e-06,0.0003291847877949,Y39E4B.6,WBGene00012717,Public name for WBGene00012717. History: N.A.
rrf-2,2629.08182481093,-0.689660257041407,5.08772440025859e-06,0.0003373645822552,rrf-2,WBGene00004509,Public name for WBGene00004509. History: N.A.
C18H2.2,4686.65900255444,0.486906351684754,5.22730625253126e-06,0.0003454452047223,C18H2.2,WBGene00015989,Public name for WBGene00015989. History: N.A.
F33H2.3,615.351679744398,-0.571393360730451,5.43315909312459e-06,0.0003578359341907,F33H2.3,WBGene00009367,Public name for WBGene00009367. History: N.A.
ahr-1,107.235314282603,-1.06185640591691,5.45750198384453e-06,0.0003582289601853,ahr-1,WBGene00000096,Public name for WBGene00000096. History: N.A.
B0284.2,38.6069772862969,-1.49785480687866,5.53112059772212e-06,0.0003606327627177,B0284.2,WBGene00007132,Sequence name for WBGene00007132(pals-27). History: N.A.
Y77E11A.2,722.46723760637,-1.03195642911362,5.52671297984064e-06,0.0003606327627177,Y77E11A.2,WBGene00022307,Sequence name for WBGene00022307(nadk-1). History: N.A.
W09C5.9,210.48799932036,-0.86772066429081,5.5623005051432e-06,0.0003614568278258,W09C5.9,WBGene00012355,Public name for WBGene00012355. History: N.A.
K09H9.8,558.662651256011,-1.10883160420789,5.62395661660109e-06,0.0003642492831914,K09H9.8,WBGene00045387,Public name for WBGene00045387. History: N.A.
bath-35,438.049681867129,0.758728317008755,5.76109655982351e-06,0.0003716523813715,bath-35,WBGene00012196,Public name for WBGene00012196. History: N.A.
ser-3,1254.44840690117,1.03790180579847,5.77638735858262e-06,0.0003716523813715,ser-3,WBGene00004778,Public name for WBGene00004778. History: N.A.
Y40B1B.8,1187.83650768289,0.550481721113743,5.95461522864523e-06,0.0003806072914178,Y40B1B.8,WBGene00012740,Sequence name for WBGene00012740(slc-25A46). History: N.A.
nra-3,269.653541527103,0.705410945114641,5.94646033569867e-06,0.0003806072914178,nra-3,WBGene00007651,Public name for WBGene00007651. History: N.A.
cchl-1,1265.55879960506,0.527916860854538,6.00057155784121e-06,0.0003822913154252,cchl-1,WBGene00011527,Public name for WBGene00011527. History: N.A.
hda-4,1062.57033653049,0.559778794446717,6.27828246002984e-06,0.0003986811614276,hda-4,WBGene00001837,Public name for WBGene00001837. History: N.A.
F13H6.4,114.678435006872,0.99601552466719,6.71263417128717e-06,0.0004248792310689,F13H6.4,WBGene00017432,Public name for WBGene00017432. History: N.A.
his-72,1460.89311791243,-0.636887835301978,6.91406181110598e-06,0.0004362124110275,his-72,WBGene00001946,Public name for WBGene00001946. History: N.A.
T26F2.2,112.607091635119,-0.983693439945498,7.01685744974284e-06,0.0004370403705518,T26F2.2,WBGene00012058,"Public name for WBGene00012058. History: Split into eol-1(WBGene00045401). History of WBGene00012058: Split into ""WBGene00045401"" on 2007-04-27"
Y71H2AM.12,1364.67435976887,-0.795019485908409,6.97644041049795e-06,0.0004370403705518,Y71H2AM.12,WBGene00022177,Public name for WBGene00022177. History: N.A.
his-61,341.253755554584,0.812575716994498,7.00802186933469e-06,0.0004370403705518,his-61,WBGene00001935,Public name for WBGene00001935. History: N.A.
lin-36,4501.563907699,0.452785727523596,6.95499935987969e-06,0.0004370403705518,lin-36,WBGene00003021,Public name for WBGene00003021. History: N.A.
his-15,85.039020087212,1.13568820448839,7.12785444990893e-06,0.0004425398805763,his-15,WBGene00001889,Public name for WBGene00001889. History: N.A.
EEED8.15,252.989921418951,0.713848062675265,7.34046706211574e-06,0.0004540232960058,EEED8.15,WBGene00017143,Public name for WBGene00017143. History: N.A.
ugt-52,144.494750136235,-1.00754360596123,7.35939274366968e-06,0.0004540232960058,ugt-52,WBGene00018931,Public name for WBGene00018931. History: N.A.
msp-33,21.8816987209592,-1.45656357287588,7.43931217834721e-06,0.0004575059650374,msp-33,WBGene00003431,Public name for WBGene00003431. History: N.A.
Y39G10AR.16,63.5478887577382,-1.35496507158783,7.69719110067335e-06,0.0004718765424768,Y39G10AR.16,WBGene00021472,Public name for WBGene00021472. History: N.A.
C16A3.10,2078.78261009224,0.624051834504365,7.84002623966087e-06,0.0004791263684708,C16A3.10,WBGene00015814,Sequence name for WBGene00015814(oatr-1). History: N.A.
gst-24,39.7083071265816,-1.32718841348193,8.04433763768493e-06,0.0004900761320208,gst-24,WBGene00001772,Public name for WBGene00001772. History: N.A.
rga-2,255.097699840362,-0.788533583258339,8.08057439518633e-06,0.000490750149016,rga-2,WBGene00013135,Public name for WBGene00013135. History: N.A.
ceh-99,716.282451269706,0.727468173705221,8.19081344245099e-06,0.0004959003355918,ceh-99,WBGene00044032,Public name for WBGene00044032. History: N.A.
C41D11.6,7651.76254491874,-0.736951430856517,8.24610778761076e-06,0.0004977023879859,C41D11.6,WBGene00016565,Sequence name for WBGene00016565(sosi-1). History: N.A.
duox-2,347.040044049632,-0.818793412536918,8.80466706565158e-06,0.0005297746433483,duox-2,WBGene00018771,Public name for WBGene00018771. History: N.A.
Y81G3A.1,193.184858876076,-1.29455589994362,8.84862383087713e-06,0.0005307812971783,Y81G3A.1,WBGene00013590,Public name for WBGene00013590. History: N.A.
alh-4,1477.29850039153,0.478581776609684,9.41185107850203e-06,0.0005596212994424,alh-4,WBGene00000110,Public name for WBGene00000110. History: N.A.
gpa-9,4876.27959474202,-0.662867587109062,9.38154066192833e-06,0.0005596212994424,gpa-9,WBGene00001671,Public name for WBGene00001671. History: N.A.
hlh-30,7300.34612272998,-0.874741566152868,9.41553148074467e-06,0.0005596212994424,hlh-30,WBGene00020930,Public name for WBGene00020930. History: N.A.
C08F11.7,7391.10770322367,-0.606776003004614,1.00350311440815e-05,0.000594628973112,C08F11.7,WBGene00007454,Public name for WBGene00007454. History: N.A.
msp-50,32.9131543824995,-1.36716226637784,1.02379655989991e-05,0.0006048155737954,msp-50,WBGene00003443,Public name for WBGene00003443. History: N.A.
W10G11.19,2099.32076832875,0.627109516293343,1.03558654407239e-05,0.0006099323165163,W10G11.19,WBGene00021148,Public name for WBGene00021148. History: N.A.
his-31,612.641868402024,0.575766819719422,1.06682840069236e-05,0.0006264403515511,his-31,WBGene00001905,Public name for WBGene00001905. History: N.A.
sulp-8,85.3526278657106,1.22261751426393,1.08521590013375e-05,0.0006353238430362,sulp-8,WBGene00013963,Public name for WBGene00013963. History: N.A.
K04A8.10,30.759940858643,-1.35896785641991,1.12250375679338e-05,0.00065518595026,K04A8.10,WBGene00019379,Public name for WBGene00019379. History: N.A.
T05B9.2,177.304515930741,-0.918010172430869,1.13757394974637e-05,0.0006600298854257,T05B9.2,WBGene00011465,Public name for WBGene00011465. History: N.A.
fbxa-93,476.791698803525,0.741593474782707,1.13515249388193e-05,0.0006600298854257,fbxa-93,WBGene00012368,Public name for WBGene00012368. History: N.A.
Y47A7.2,244.374475447999,-0.967734631224096,1.15197692152299e-05,0.0006660264758322,Y47A7.2,WBGene00021614,Public name for WBGene00021614. History: N.A.
alh-5,136.084330930983,-0.947688032366269,1.15474197912945e-05,0.0006660264758322,alh-5,WBGene00000111,Public name for WBGene00000111. History: N.A.
fbxa-79,90.5964758942381,-1.10125569791555,1.16445373185291e-05,0.0006696467699844,fbxa-79,WBGene00022329,Public name for WBGene00022329. History: N.A.
