gene_id,gene_name,chr,start,end,strand,mean of normalized counts for all samples,log2 fold change (MLE): group pid2 xf23 vs N2,BH adjusted p-values,WT_new_rep1_RppH.robustRPKM,WT_new_rep2_RppH.robustRPKM,WT_new_rep3_RppH.robustRPKM,WT_old_rep1_RppH.robustRPKM,WT_old_rep2_RppH.robustRPKM,WT_old_rep3_RppH.robustRPKM,xf23_new_rep1_RppH.robustRPKM,xf23_new_rep2_RppH.robustRPKM,xf23_new_rep3_RppH.robustRPKM,xf23_sensorOFF_rep1_RppH.robustRPKM,xf23_sensorOFF_rep2_RppH.robustRPKM,xf23_sensorOFF_rep3_RppH.robustRPKM,xf23_sensorON_rep1_RppH.robustRPKM,xf23_sensorON_rep2_RppH.robustRPKM,xf23_sensorON_rep3_RppH.robustRPKM,WT_control_REP1_RppH.robustRPKM,WT_control_REP2_RppH.robustRPKM,WT_control_REP3_RppH.robustRPKM,WT_control_REP4_RppH.robustRPKM,Input,Suggested Match,History
WBGene00011857,T20D3.3,IV,9333342.0,9335916.0,-,148.474757283274,0.527965304923272,1.09256751037379e-06,86.5515875985567,71.9788778411712,66.184081061757,73.4739078730755,65.3404926336563,74.2452890044418,104.5791689596,107.817281025154,116.797989526335,99.4607275775949,93.8543721835486,85.57208222724,96.7962774763479,75.6736496181133,106.208522708645,56.7657746192663,59.6577051405787,50.3088842325988,63.5624456452117,WBGene00011857,WBGene00011857,"History: Split into T20D3.14(WBGene00303026). History of WBGene00011857: Split into ""WBGene00303026"" on 2018-03-06"
WBGene00003915,pan-1,III,4562738.0,4566276.0,+,3165.99731031479,1.04104988708769,1.10407091582497e-06,641.771808570562,685.582294735621,773.642256542728,456.048441060218,560.370092236545,353.764265770778,1077.37608931315,997.262819489813,1056.29430871232,1934.56794217391,1971.82749372289,1740.2205609239,1618.10983354241,1345.65597159841,1494.32196166247,911.255025016695,925.284278531192,940.466999993868,903.766778503192,WBGene00003915,WBGene00003915,History: N.A.
WBGene00020909,W01A11.1,V,6499224.0,6502428.0,+,12.4829082956882,-1.26973633591782,1.14993370431142e-06,8.12739309348139,9.59357854115055,10.2893778497622,12.6522250200388,8.52981017954099,10.3126090265955,3.77307208418574,4.2680832942154,2.12037522978417,2.40750791398731,2.27180264308768,4.19610301126088,3.20429514475235,5.9154351521432,5.58003127338193,9.93474592076396,6.9974092866005,6.37293038895837,7.64748910733315,WBGene00020909,WBGene00020909,History: N.A.
WBGene00002028,hst-1,IV,8688273.0,8691513.0,-,77.587082991549,1.01731279876045,1.17385777754592e-06,14.5748979513702,14.6172284849652,16.5407731131352,17.133010003579,10.7738445436353,15.1334539613828,37.6923320270473,39.9725696963241,45.2860372477451,22.7029221038669,23.477495337723,21.4108748219034,23.511049884047,20.4556726412188,22.5857443147534,13.933604925623,8.67760116762725,19.7579368018143,10.6283693593244,WBGene00002028,WBGene00002028,History: N.A.
WBGene00004360,rib-1,IV,11578757.0,11584066.0,+,64.1453269531348,0.962390543193938,1.20540498318889e-06,25.6944577576964,22.7689146914866,17.7079922731997,23.7736785307294,20.8700499983415,18.1670818291509,41.3077120145815,36.6383024201073,39.0416176167505,28.7536063302044,31.3723423263557,29.7559871806421,31.3334649950004,34.3059409416963,35.7517436783533,10.5940822642117,9.401873391067,7.13567481346363,12.0075753488694,WBGene00004360,WBGene00004360,History: N.A.
WBGene00011271,flad-1,II,9944026.0,9947121.0,+,59.4802438417832,0.667475555376875,1.2271977837641e-06,15.0405426586811,23.9904770394258,20.9059897849013,21.617756916486,21.244322587651,21.4128093443372,31.6537374850272,37.7647469575281,32.2419003413863,27.9293554988533,33.0554823737321,33.4150675499897,26.4620192512706,26.4835521694062,28.5266753649719,12.2787054118671,17.0608294342878,18.7962673114605,15.555475917323,WBGene00011271,WBGene00011271,History: N.A.
WBGene00010069,F54F11.1,II,13504082.0,13506905.0,+,24.5559006097472,4.51282830665781,1.23998228509188e-06,0.74543040369779,1.91774469825631,0.445647395905272,5.44206411932703,2.95550440431464,1.28636228384376,0.0,0.831855049941652,0.0,36.5996638963564,36.307740596847,53.9765158734726,76.4414120025427,48.9550157100191,110.930654607512,0.0,3.27313026498221,0.0,0.822347966623392,WBGene00010069,WBGene00010069,History: N.A.
WBGene00014121,ZK858.8,I,9124664.0,9126155.0,+,149.781345743659,1.98114712581119,1.24266293993184e-06,15.1428112957507,17.6333589887033,30.4941936743246,40.0020422370228,21.3295253375861,24.7560647732463,227.485725929177,218.790555878675,208.552451381515,329.103227201145,275.52065571951,200.236018813155,196.042007546599,131.990647382495,143.409420387708,66.2471685783182,111.984799124549,127.48849256411,98.0339039038681,WBGene00014121,WBGene00014121,History: N.A.
WBGene00011222,R10H10.3,IV,10388483.0,10393294.0,+,22.5247248674981,1.43735916835821,1.24854376607688e-06,5.14159054920291,8.81840251164582,6.14768710183272,9.90547132980028,3.9638529657867,5.42217917290781,28.5548631850225,33.7886938604871,33.7834574426117,17.9804425088758,17.6456065798819,19.4298963174792,11.8698939975608,13.0499011552904,12.2244886804258,13.5675473703014,7.52544907982464,9.51923005577606,9.45354637261176,WBGene00011222,WBGene00011222,History: N.A.
WBGene00017160,F01F1.3,III,5873025.0,5874680.0,+,1049.52542466218,3.49923504122397,1.2723687082531e-06,38.9611624332712,508.943872987914,665.02475399624,103.762022541835,43.3473979299481,82.3271861660005,340.953327916209,364.68525389442,305.6316296124,2729.77185491594,2674.13889117851,2503.63798879784,2518.0700424367,1997.17544284043,2382.76145949103,28.3252304748398,15.1291354470289,37.0971632115156,26.7537205141477,WBGene00017160,WBGene00017160,History: N.A.
WBGene00022211,Y73B3A.9,X,150363.0,157246.0,-,126.185764438791,-1.11815081957233,1.28102254629575e-06,43.4909698157418,51.7039467576755,56.7907833004132,59.3239959351286,55.8142528717844,52.3380533264915,15.9574270873593,15.5817374203212,20.3041991700545,23.3418835478861,16.0437456355025,19.3370413768939,22.0921585252744,15.6862448230259,28.72025187224,31.2578932260227,23.1168957704602,27.4615364033297,22.7267074412283,WBGene00022211,WBGene00022211,History: N.A.
WBGene00009172,F26F2.7,V,20580996.0,20590321.0,+,93.1052911999937,0.782540207863027,1.28232104084415e-06,23.2015213150937,25.7457225740909,27.5744326216387,24.4892885369716,19.3954976533148,26.5312221042775,47.0641096816852,40.2409880409274,39.2600726139726,42.5823012640301,35.2007972859675,34.0420071702015,29.6023115107886,31.1290045547404,34.2579962758493,18.2564962044866,12.2742384936833,13.0419714415484,17.7318780303169,WBGene00009172,WBGene00009172,History: N.A.
WBGene00013862,wdr-5.3,V,10737116.0,10739350.0,+,166.367766756408,1.48949745030271,1.29943059422682e-06,45.9188542211456,45.2513102744138,46.9942449131384,57.8846224758642,47.8294336112098,38.948723163251,182.221887742942,185.863178462521,177.193944216744,71.0366423561883,63.334138538993,69.1636429655195,82.9404377376321,78.8913958650893,58.2884892432437,19.6387724170863,29.6174260039146,18.1557381487383,28.1189342496937,WBGene00013862,WBGene00013862,History: Renamed on 2010-07-27
WBGene00010692,K08H2.5,X,13241109.0,13242278.0,-,14.7110204569562,-2.78285279617232,1.39112377360558e-06,9.41195193422897,11.1756112767396,4.76116578884099,8.58907244392189,10.7644569358425,4.99749692381473,0.0,3.23174358060399,1.07034915752684,3.64587460456864,2.58027424797978,7.94310234559767,1.94100434327491,2.06727667396108,2.11256775046568,45.1348520745251,32.8498185486606,41.016831528935,28.3539273348231,WBGene00010692,WBGene00010692,History: N.A.
WBGene00003025,lin-40,V,3704988.0,3712796.0,+,434.745242127525,0.977802343009587,1.41068596608625e-06,66.1393674224313,63.2150165111073,74.6480409244911,61.4542523663627,56.8167839612468,61.2174956683947,193.764826563896,217.844003125758,170.966504892545,118.085708042961,79.762575551863,83.1173535598799,102.494556955315,98.8136309716997,93.9606858024043,71.9925982403339,66.5896737399446,73.4709442394508,58.9239471084558,WBGene00003025,WBGene00003025,History: Renamed on 2007-03-01
WBGene00002071,ile-2,X,768596.0,770776.0,+,16.7255535534714,-1.96709294727692,1.42518709545925e-06,7.7020301530104,8.45429928608944,11.0509783250467,16.4001781239538,11.7059404050045,14.6202263196985,0.675391302078565,1.14599970626403,0.0,5.17141428049842,9.75982887755492,3.38001802228831,6.53879503179146,3.42099939021807,1.99768491207178,19.8158948091544,18.7883610376622,20.5339282774142,17.5599861875956,WBGene00002071,WBGene00002071,History: N.A.
WBGene00021831,Y54E10A.11,I,3176419.0,3192857.0,-,131.929670074748,0.405870899194786,1.43835571723668e-06,20.7130694111281,17.7372394951326,16.8056106120708,17.4169738713435,17.5979544074099,19.5314306461831,21.0175305912553,23.4447347960052,22.747773085406,28.311664339547,22.4975206683486,24.9971764480413,25.8813603615599,24.0798366529747,26.0464201887121,19.7644766506975,18.6230071050478,20.7082097143716,18.2802852454363,WBGene00021831,WBGene00021831,History: N.A.
WBGene00003504,mut-7,III,9539031.0,9542380.0,-,222.606494720288,-0.480792904536205,1.44770748386703e-06,65.407956951215,64.0258000661163,60.2220073345621,54.074012905415,63.4774576519043,64.4983687797329,59.3547370507878,50.356371940417,51.5500678559866,39.5943448717075,41.1529090251042,49.5071228393634,43.075265512111,43.5999253734205,35.2451086950806,59.537108641383,68.3813201856156,77.4685983352395,65.2430972755476,WBGene00003504,WBGene00003504,History: N.A.
WBGene00021089,W08E12.8,IV,3292120.0,3294633.0,+,5.30480243543887,-2.96526822103499,1.45695803635271e-06,5.61845064605277,3.8545083521978,5.03839369916043,12.8180849091587,4.64087468446101,10.5035201358482,1.23170534979617,3.13492481630904,0.0,1.17888300746899,0.0,3.08205500103976,0.627618139922568,0.891263910399197,0.0,13.899260821848,15.0762363720393,12.4825165469681,9.29728940777521,WBGene00021089,WBGene00021089,History: N.A.
WBGene00019873,arrd-26,IV,2066200.0,2071741.0,+,28.7873404479474,-4.809227248964,1.4628269877017e-06,0.0,2.16496589808458,2.15612957594487,2.7426848346741,5.36224141260269,3.63047604777124,2.37193125716716,0.670779668918467,0.0,2.27020971730103,1.42816240427528,2.6378684712701,1.20862273099147,0.572111051237681,0.0,80.2986474004908,84.4589156969414,100.158123486945,67.9691316710475,WBGene00019873,WBGene00019873,History: N.A.
WBGene00235295,C42D4.19,IV,7175646.0,7176276.0,+,12.0490808838279,5.05610885283881,1.46800147814185e-06,4.62471107600262,0.594892232928488,1.38241641178778,0.0,0.0,0.0,16.7285695977419,10.3217932727454,17.0928207298928,65.5001834251905,103.013499951233,63.4232406676549,1.54983254960471,4.40175237380828,0.0,0.0,0.0,0.0,1.27547847884444,WBGene00235295,WBGene00235295,History: N.A.
WBGene00011333,nrde-2,II,10242595.0,10247638.0,-,633.707089235243,-0.423965800046738,1.48110527501522e-06,135.966505634477,133.53518811963,154.754272823995,147.793309266774,127.292955167631,140.027275705772,119.302585306546,112.628455472051,101.621139865908,90.9690669137097,95.0030889020046,103.739463127476,95.9619623241804,85.2105444732928,85.1205905000211,117.954851567389,118.765793999611,131.856008328688,113.468201110083,WBGene00011333,WBGene00011333,History: N.A.
WBGene00020912,W01A11.7,V,6504538.0,6505500.0,-,241.835296901375,2.77024200374568,1.56833766415285e-06,24.0428577036575,75.0783017089065,115.981365201649,54.4737345017515,27.9403294417648,34.3364605716734,223.554520988005,215.568134990733,237.781981256138,63.668308376551,48.2605684649583,39.1120296839265,957.977959466395,955.593600400279,846.701696573837,73.8355855365489,60.6726585704019,49.7321726328593,68.1385490783655,WBGene00020912,WBGene00020912,History: N.A.
WBGene00009142,F26A3.4,I,7656978.0,7658291.0,-,476.018936061391,2.14681034049401,1.57770584781579e-06,167.266081377155,165.47929415729,181.970961169818,89.7509582002635,66.1758346241686,74.3291913114366,1363.51733181279,1323.43482868352,1327.69522862306,386.813050839309,382.065867105297,336.305249712188,235.283237937139,149.636340200644,179.447795581003,172.620893746483,157.607962073061,179.427937165367,172.64618092101,WBGene00009142,WBGene00009142,History: N.A.
WBGene00000897,daf-1,IV,132416.0,138076.0,+,5.37528593288123,-2.18925033822776,1.59223879256569e-06,1.90353107888268,2.65845441051083,1.46314953023619,3.47421373377837,3.50404602175544,3.51948720859652,0.357687233580808,0.303460722218715,0.804046287134159,0.0,0.646100671694136,0.298342924100648,0.911301539167568,1.03529215831971,0.528986964716607,1.61453813706587,3.18410112177469,1.81246140261976,2.39994030579371,WBGene00000897,WBGene00000897,History: N.A.
WBTransposon00000668,WBTransposon00000668,,,,,834.649448766665,0.410060304321585,1.59301551078306e-06,90.3845391560548,91.3947193741191,97.6244678550711,107.605547412699,103.046983812861,92.9548982300055,129.800516993775,115.593396407277,129.535008813912,158.101552211366,133.807831415945,148.812876805011,132.533036345283,101.342046285225,137.553239484602,116.433038730712,99.5399585613968,103.894791940112,93.539648221261,,,
WBGene00015218,B0507.1,V,8776570.0,8779318.0,+,3.18404035713014,2.85351345097107,1.62174904358987e-06,0.333578276826489,0.343274419000933,0.199426116322673,0.608827585479177,0.33064524248466,0.575643966077285,2.63263420201772,1.48901237595051,0.493158910165701,2.51973227700438,1.98141766343884,1.8298756384976,2.45935155320001,1.90497821084343,4.21787938010052,0.0,0.0,0.0,0.183999348763625,WBGene00015218,WBGene00015218,History: N.A.
WBGene00004367,ric-8,IV,2642979.0,2650104.0,+,88.7246996204736,0.742404558108992,1.64171249360254e-06,30.6691366092805,21.5940936850274,20.7477344018454,19.6405321599772,17.0663712970951,24.8374311647426,26.1860459883061,29.7216180249829,29.8295763430263,37.2558753369504,38.9910377654752,33.64769820684,31.0138236519236,40.7131611527586,33.7551040999417,17.5701617607089,14.1753611475921,12.5516717632947,16.7684788382153,WBGene00004367,WBGene00004367,History: N.A.
WBGene00009797,F46G10.2,X,13322963.0,13327854.0,+,8.95987405288727,1.49007965230169,1.64171249360254e-06,1.12091101100146,1.0093060308053,1.67531090299096,0.511455325311856,1.11105524185282,1.45073668944622,4.42317271534387,4.69075724781607,4.14286009446702,2.82232172604283,5.99227745800415,3.07443244126802,5.07113387418061,3.46733255826365,3.54329685764421,0.831893104423881,3.28122539341992,1.86774670509044,2.16400223368662,WBGene00009797,WBGene00009797,History: N.A.
WBGene00019995,R10F2.4,III,2920074.0,2922167.0,-,71.2336062142695,2.81379574902606,1.6676963801015e-06,24.2797331490137,6.24636844574912,15.3217818973146,9.84754459687747,10.6961111775197,9.31081272115482,24.8393912208894,34.6210149356668,21.9357866033625,312.460134265353,243.569697662472,224.941093567949,263.988144282669,286.297310646447,305.68939181292,64.06897369309,47.3824571692662,49.4471116786145,44.6417467595556,WBGene00019995,WBGene00019995,History: N.A.
WBGene00015539,C06E7.2,IV,5839387.0,5844004.0,+,28.7726285144043,1.61651562503764,1.6957774864794e-06,5.85389662605383,7.63046616105288,7.4660009196897,13.1771678847999,4.25511196671706,8.08148612766136,31.3130327905127,29.6144218009079,30.5786834228691,14.7394212988948,12.054117009219,16.2701365037667,12.8168126920812,10.0290213384874,16.7016550283659,4.63415079525221,2.8560034459087,1.30056070796481,4.30528901010639,WBGene00015539,WBGene00015539,History: N.A.
WBGene00012904,tiar-2,II,12768686.0,12773903.0,+,92.0798075104096,0.714824420476124,1.70643866637968e-06,21.973039598128,24.8386443582188,30.6514620274748,19.7481366915834,20.4598483150792,22.4061379587438,31.5297267603063,37.1523900855429,38.3910445619885,54.906389475194,51.0204374685012,37.9868561538534,45.7435885233476,46.8974165742277,33.676937028971,36.5682609399101,31.6733859138337,26.627738530163,25.7094486724962,WBGene00012904,WBGene00012904,History: N.A.
WBGene00219773,linc-32,V,410589.0,410930.0,-,4.20114887109763,-3.73720236196605,1.72868040328931e-06,15.568683851276,42.7232528808489,52.7428795886667,47.3584205804031,36.007519307528,71.6435055185043,6.82609224390855,0.0,0.0,6.5333516291793,0.0,5.69356725382917,3.47825014949453,0.0,5.04758554118899,46.217694763336,30.3826442917432,69.1779161305252,14.3126210984835,WBGene00219773,WBGene00219773,History: N.A.
WBGene00003961,pct-1,IV,8176479.0,8188879.0,+,76.7292351631957,0.520517269252893,1.76920330823547e-06,14.3366043356081,14.9912842697979,18.6626215591351,14.3492792697357,17.6485834429074,16.7594628980787,21.5950625716304,22.1918555364026,23.92994902185,27.9467449280813,23.8991319886862,21.8175947896733,23.4024714990311,24.429725674636,20.6916669872142,19.9071453974958,15.5685216413303,9.24725205418245,17.8566987038222,WBGene00003961,WBGene00003961,History: N.A.
WBGene00007614,gnrr-2,V,14409078.0,14411986.0,+,51.3628215622309,5.92791731190619,1.77308817622529e-06,2.20904152127501,0.568312969881317,0.990488444514073,1.0079533868453,1.09480910509137,2.85904728561862,196.13231735747,163.932884058038,210.645757596073,0.0,1.96821894301625,2.42358183672338,2.5910279342701,1.05127148489004,1.61145501030648,0.0,0.0,0.0,1.21849121943222,WBGene00007614,WBGene00007614,History: N.A.
WBGene00000267,bre-2,III,13134014.0,13139614.0,-,39.5765622211599,-2.25844192247807,1.7978851199892e-06,31.9170201019899,51.7304879732462,69.0104868851619,64.0783887853154,43.7636661559079,57.8319494370321,5.59760928921452,2.3744970439649,0.786430249544365,12.7241879538555,13.9027922312901,9.92141961993549,9.62642470951656,7.0882679071185,7.76095898938683,11.054153911836,12.4573596313564,12.4092623418802,14.0841567241415,WBGene00000267,WBGene00000267,History: N.A.
WBGene00007145,B0334.5,II,11497665.0,11499620.0,+,26.1333074426369,0.979026586730129,1.79851968401391e-06,8.67256237214948,12.6432517938054,12.6739466356391,10.1127513259217,8.59630763664584,10.393004986406,17.7449371726836,17.2054271987932,14.2460362709808,18.8036434912099,14.8818368745992,19.558271069674,29.063479278909,16.9674919639569,20.6196194609591,5.72125491518735,7.05196031576606,9.63391957452035,7.44134573908396,WBGene00007145,WBGene00007145,History: N.A.
WBGene00003546,nas-28,III,6181078.0,6183218.0,-,80.2294964829483,2.22352336083861,1.80878484477592e-06,8.19075335147451,12.8773860862833,12.2418802730605,13.2882529500033,6.7656124918046,12.563988250233,22.7445028046698,24.3743551982903,22.2000731889452,156.393744520977,162.173863377042,125.807257150876,39.9533137988459,29.0179779984188,29.2111275696921,20.2627778246219,15.3184249081363,25.7796551577443,20.581817381514,WBGene00003546,WBGene00003546,History: N.A.
WBGene00011409,T04A8.7,III,4695361.0,4698010.0,+,51.1431392645641,-0.667809114604554,1.87582244177726e-06,16.5954835570989,24.4183516799991,16.1875929469386,18.5985745919613,21.0669872828321,22.1067005250888,13.7866599667121,13.3210809539264,10.3303591494753,13.1954116844581,12.1057406366674,10.221599112656,12.4889290164292,13.8556231038505,13.5928127978571,12.9647066680878,20.8807487910813,22.31617358686,21.8409985002639,WBGene00011409,WBGene00011409,History: N.A.
WBGene00018137,bath-41,III,6720415.0,6722258.0,-,176.83395835228,-0.589515320183926,1.90018659238802e-06,121.203386389983,117.458520853845,137.837664264878,116.012259637611,95.748834374633,103.791847974696,67.7256323636583,72.7126060276076,70.0576523642364,79.1621519787557,69.8282394843696,60.9883323396098,74.2112178343562,64.185338233628,70.9097807931108,89.2757347908406,88.0322863761435,104.775332423562,72.8869270149312,WBGene00018137,WBGene00018137,History: N.A.
WBGene00020481,T13C2.6,II,6783427.0,6788255.0,+,58.1477643068226,0.60584687443868,1.92596443796846e-06,9.77883169082243,10.6920157513093,11.6923346737484,12.6421579421705,7.87544056432897,11.9531080903288,17.4180927350558,18.1876369324971,17.4687910749855,16.9275871099443,15.9734208614822,15.1987704816033,15.9757686668573,15.1245108534869,13.0780415310519,5.44307882588883,11.0327147798981,8.82604069300903,11.2373590884107,WBGene00020481,WBGene00020481,History: N.A.
WBGene00003889,osm-9,IV,3551090.0,3557431.0,-,13.2125742883862,1.30691177633445,1.93553694923798e-06,2.60109836865956,1.21668394073722,1.41367104370646,2.15789672905489,1.8750747942504,1.83625419578949,7.15374467161616,4.7498199999451,3.49585342232243,6.54925892010252,3.65187336174946,7.26400163027666,3.64520615667027,3.82607971552935,3.90990365225318,2.10591930921635,3.11488153217089,2.3640800903736,2.08690461373366,WBGene00003889,WBGene00003889,History: N.A.
WBGene00001872,him-14,II,7065020.0,7069966.0,-,67.8336182497895,0.628601301103512,1.97426590342131e-06,14.7508390201088,19.9731613796318,14.8524251261128,14.1696682817651,18.2122974103713,16.7467035049321,27.2316127583409,24.8359555679572,21.8074982711492,26.063770488694,26.1317839236779,19.5904660857868,23.0687294840667,22.4142525711585,24.9189710253826,6.91418121126419,17.4234692141268,12.9362966498365,13.2752693447144,WBGene00001872,WBGene00001872,History: N.A.
WBGene00013965,ZK287.4,V,9680173.0,9685715.0,-,5.02757634173423,-3.14099680587831,1.9884762352187e-06,0.825841263571896,2.29458432700988,2.36985670592191,2.71309902158869,1.14601191187711,0.855074637657075,0.0,0.0,0.0,0.6238112707161,0.392432380766603,0.362418518100885,0.110702324971765,0.157205441921724,0.0,2.94194266958067,1.2087361522772,0.550431669891813,0.728844845053968,WBGene00013965,WBGene00013965,History: N.A.
WBGene00011962,T23G5.2,III,9231421.0,9236322.0,-,77.3576963254889,0.904542548470187,1.99384406217594e-06,14.5643134212675,13.2094589063337,14.462665815697,14.1920495660881,13.212843219289,17.8913656210426,42.5354281037453,39.1171228713303,38.684144170398,20.5110233064213,24.0469567351666,21.1244989831614,21.1776683030953,21.1456731682947,21.3688452522594,16.8547463473652,17.3425987024765,12.3397426648949,13.6162190552021,WBGene00011962,WBGene00011962,History: N.A.
WBGene00014015,panl-3,III,9819294.0,9823120.0,+,172.398488635998,1.00339479208508,1.99384406217594e-06,32.4977769827971,38.8363262502089,39.9536462574133,38.7448111625796,34.5500059970845,39.5727487473909,96.8678803355889,95.6357518942942,107.324991102622,57.0799336823788,54.4851665123717,59.5190683200021,47.2513712482798,42.9043589126324,46.3934211538273,21.7844390120684,27.2348664762436,30.5686917365515,29.056717513043,WBGene00014015,WBGene00014015,History: N.A.
WBGene00005292,srh-71,II,3123506.0,3124899.0,+,3.15681117370998,-4.88848090655058,1.99777607158151e-06,0.0,2.33865943718592,0.776371394585688,2.37018265368971,3.21802771816494,1.68074842817408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4930360069975,4.75182235221868,8.65549857984604,5.37235920888634,WBGene00005292,WBGene00005292,History: N.A.
WBGene00007640,C17D12.7,I,11604027.0,11611314.0,-,117.793818496476,0.712428289163608,2.00314626834501e-06,25.6643605012868,29.5009208522127,27.258586741348,38.8681398787598,23.8149559711522,30.1535718005592,48.4817033467962,46.3112748767516,60.949291846013,50.1834872528849,46.05737719908,41.9357523836253,38.2453858807272,36.3807485353311,32.3977960318404,25.1258445025311,25.1754983272848,22.7467545509508,20.0296222810343,WBGene00007640,WBGene00007640,History: N.A.
WBGene00022149,lin-65,I,1755329.0,1766400.0,+,98.288739705059,-0.51327223159131,2.00607019348859e-06,36.5306350885313,35.5928738570278,34.6952801885275,34.9918086209168,30.5597353269302,32.8610657814843,21.1286285080127,21.1057857488245,22.5984808217013,22.5057032683505,27.0850129140072,19.6128637223178,23.6160459845254,25.8921676409035,23.1834988347598,16.9206550187925,30.3363292852009,38.8532598694213,31.8684908650913,WBGene00022149,WBGene00022149,History: N.A.
WBTransposon00000093,WBTransposon00000093,,,,,8.54835494155077,1.85468715323477,2.02014630937583e-06,1.17313637303259,0.301809001692796,1.05202008213704,0.713713327124856,0.387607134992084,0.67481300136066,3.60053298111253,4.36382977018572,2.89058918296721,2.70766744252154,0.929106516672614,1.71609389761661,2.35884781492899,2.97754431498334,4.94451433801832,0.0,1.71705194228575,1.30317903553333,0.970640222899741,,,
WBGene00013195,Y54E2A.10,II,14791101.0,14792554.0,+,8.29252068237087,-2.4003324929565,2.04080911526953e-06,0.734160397594368,10.5770040204478,7.46146568694961,16.079360076111,13.8263985739644,13.3025974406996,0.965678276406069,1.63855681543582,1.08537565757851,1.848529294649,1.74433226699281,1.6109229163102,5.41269812680521,0.698766305561358,2.14222582903593,13.0767127732117,6.44728898847467,14.6797629801816,13.3635984900095,WBGene00013195,WBGene00013195,History: N.A.
WBGene00013923,ghi-1,II,11646747.0,11649139.0,+,23.8309618797901,2.68342537981787,2.05780511707977e-06,1.80207429601692,1.62264839677512,3.77072627628795,2.46678055508263,1.78622930201123,3.10977442774157,4.14812895140102,3.01650817314826,1.3320846373992,52.1802212292041,25.1546815520414,35.5876251412304,24.760346657303,20.1535501329632,22.3478588473715,2.67484780826022,5.27518409836761,9.00825746828907,3.23053594840521,WBGene00013923,WBGene00013923,History: N.A.
WBGene00022129,lron-11,I,2735345.0,2742508.0,-,171.299241189778,-1.96387187724895,2.06619307908954e-06,119.210589902107,140.716235084042,176.737660411266,160.992919647323,163.159246398451,157.631756085349,13.5928916127343,9.88471407878549,12.5495823860516,34.8480889015671,31.1299862176192,36.0376224822987,37.1051115296241,36.1818309944795,35.5386193722476,43.8256823307782,35.652598065474,35.6686893838037,35.2189936976038,WBGene00022129,WBGene00022129,History: N.A.
WBGene00004382,rnh-1.0,II,4995551.0,4998035.0,+,93.2199715756431,1.06669702820413,2.10135220583688e-06,23.4114513013007,28.0300613168186,26.6467629678776,36.5663460627099,33.0233578209249,30.6886853729719,79.3544524831594,94.9570802969157,88.524963732486,45.9108570445176,34.7653507120189,35.5640571775607,59.1440734029283,53.9928857401834,77.0709485017572,18.7115347010945,30.9711822689177,48.0122225859539,28.0622159100465,WBGene00004382,WBGene00004382,History: Renamed on 2006-03-24
WBGene00022622,ZC477.10,IV,7105169.0,7107733.0,+,3.47266913116797,2.91309494023449,2.13567252387631e-06,0.0,0.567391132136173,0.329627270937233,0.0,0.0,0.951469913110711,7.25237699879984,4.30702566003853,3.26052833387737,2.08240648034669,3.93005274753124,6.04912660382499,2.95637157880801,1.0495662594482,3.75396264498808,1.63679859799865,0.807000487067795,0.0,0.9123860651588,WBGene00022622,WBGene00022622,History: N.A.
WBGene00004856,sma-2,III,8749763.0,8757069.0,+,6.3676454262123,2.43319164082278,2.16909173472918e-06,0.891583643504767,0.688124523859575,1.06604701656553,0.406816596461168,0.0,0.0,7.62284268286968,7.46214890701757,3.29527166858262,2.80612807679505,3.17754428702034,4.40178084738662,6.27453518771113,6.36450097327689,3.90236285446677,5.29356766251105,1.95743921420575,2.971248201016,0.491791046269202,WBGene00004856,WBGene00004856,History: N.A.
WBGene00017153,E_BE45912.2,III,1028339.0,1030896.0,-,56.731830989707,-1.39661235984929,2.16909173472918e-06,26.7016516676186,78.0718170825301,75.762279984175,33.2630901657619,17.6445824038136,29.2559202709603,15.052299418145,16.5541229389885,15.6648668783931,15.4739419197333,12.5876845326944,12.5549547236869,12.499148292822,14.5224897519909,14.016175810758,31.4553097152796,26.0544434060429,26.8366323642265,26.4176720848941,WBGene00017153,WBGene00017153,History: N.A.
WBGene00001745,gsa-1,I,1068484.0,1075010.0,+,802.045577207804,-1.96190457013792,2.16923826040236e-06,318.156918461298,351.460890298707,490.458860697684,546.602614905659,320.022835031896,540.151980039071,19.7253989107063,17.7193760811101,22.1703939467139,148.074232426036,186.536417973977,146.78420249329,130.46747814207,109.148989442227,140.140361543651,335.198229148623,361.086294491913,372.369881593593,351.634852330285,WBGene00001745,WBGene00001745,History: N.A.
WBGene00014871,Y37H9A.5,I,13796060.0,13796675.0,-,18.4518104897077,-1.14243311160361,2.21075842786214e-06,29.9725763923697,37.1527485911491,30.1361237022595,48.4878097685931,28.3586274305782,32.9143760322988,8.9601010416034,19.7644758960085,12.0848640350825,22.2971900290428,12.9479092523875,14.9470402856036,17.3494281003846,14.2637947664288,21.201882353371,64.7109473773895,35.8929234668991,45.402339744984,26.3019509966119,WBGene00014871,WBGene00014871,History: N.A.
