# Table S1. ALG-3/4 26G-RNA targets and mRNA-Seq expression. Related to Figure 2.
# List of 1408 ALG-3/4 26G-RNA target genes and their expression by mRNA-Seq (RPM) in WT and alg-3/4 males grown at 25°C.
#
# WT RPM = WT male 25°C mRNA-Seq RPM normalized to the total number of genome-matching reads
# alg-3/4 RPM = alg-3/4 male 25°C mRNA-Seq RPM normalized to the total number of genome-matching reads
# Ratio = Expression of alg-3/4 relative to WT (alg-3/4 RPM)/ (alg-3/4 RPM + WT RPM)
Cosmid ID,WT RPM,alg-3/4  RPM,Ratio,Positively or Negatively Regulated,Input,Suggested Match,History
M01H9.4,24.9741780913766,101.198733113823,0.802063867332344,Negatively-regulated,M01H9.4,WBGene00019720,"Public name for WBGene00019720. History: Split into M01H9.10(WBGene00271788). History of WBGene00019720: Split into ""WBGene00271788"" on 2017-09-21"
M117.4,29.8445090094897,65.3944180695347,0.686635392430175,Negatively-regulated,M117.4,WBGene00010920,Public name for WBGene00010920. History: N.A.
M88.3,75.5816768044009,226.992968938523,0.750204857321002,Negatively-regulated,M88.3,WBGene00010906,Public name for WBGene00010906. History: N.A.
MTCE.16,506.880605778351,1397.55886005798,0.733842626730193,Negatively-regulated,MTCE.16,WBGene00010961,Sequence name for WBGene00010961(nduo-2). History: N.A.
MTCE.23,3073.28866641771,12960.1166645711,0.808319654934578,Negatively-regulated,MTCE.23,WBGene00010962,Sequence name for WBGene00010962(ctc-3). History: N.A.
MTCE.3,820.705688246236,4931.18050572651,0.85731538132548,Negatively-regulated,MTCE.3,WBGene00010957,Sequence name for WBGene00010957(nduo-6). History: N.A.
MTCE.34,1781.95521155802,5091.00771578633,0.74072969250737,Negatively-regulated,MTCE.34,WBGene00010966,Sequence name for WBGene00010966(nduo-3). History: N.A.
MTCE.35,547.161538183797,1327.92483939601,0.708193955901902,Negatively-regulated,MTCE.35,WBGene00010967,Sequence name for WBGene00010967(nduo-5). History: N.A.
R02D5.10,23.6558930308348,55.3471406929543,0.700569814653692,Negatively-regulated,R02D5.10,WBGene00194788,Public name for WBGene00194788. History: N.A.
R02D5.7,66.7931097341217,268.633997140882,0.800871460996704,Negatively-regulated,R02D5.7,WBGene00010980,Public name for WBGene00010980. History: N.A.
R02F2.5,6.92099656784485,29.7352948948506,0.811192123052376,Negatively-regulated,R02F2.5,WBGene00019834,Public name for WBGene00019834. History: N.A.
R05H5.4,58.7735422824919,142.868799690102,0.708525790230705,Negatively-regulated,R05H5.4,WBGene00011039,Public name for WBGene00011039. History: N.A.
R09B3.3,545.770015064336,1428.71703527495,0.723588962018994,Negatively-regulated,R09B3.3,WBGene00011156,Sequence name for WBGene00011156(rbm-3.2). History: N.A.
R10E4.3,11.9378036037959,79.8555282820695,0.869949119848496,Negatively-regulated,R10E4.3,WBGene00011200,Public name for WBGene00011200. History: N.A.
R10E9.3,16.7348964629899,37.2852721142463,0.690210214004369,Negatively-regulated,R10E9.3,WBGene00011215,Public name for WBGene00011215. History: N.A.
T01C3.5,106.19518543254,256.23461147672,0.70699101912107,Negatively-regulated,T01C3.5,WBGene00011322,Sequence name for WBGene00011322(irld-14). History: N.A.
T01H3.5,39.6217898751753,127.943075494836,0.763543569902415,Negatively-regulated,T01H3.5,WBGene00011351,Public name for WBGene00011351. History: N.A.
T04A8.13,22.1545128229954,86.7666612752086,0.79660049566652,Negatively-regulated,T04A8.13,WBGene00011414,"Public name for WBGene00011414. History: Split into T04A8.18(WBGene00119203). History of WBGene00011414: Split into ""WBGene00119203"" on 2008-08-26"
T05H4.12,189.796429688571,510.610767022513,0.72901987503869,Negatively-regulated,T05H4.12,WBGene00020275,Sequence name for WBGene00020275(atp-4). History: N.A.
T07A5.2,17.3574199638014,82.8174424219862,0.826728786539726,Negatively-regulated,T07A5.2,WBGene00006785,"Sequence name for WBGene00006785(unc-50). History: N.A.. Public name for Dead gene WBGene00011555. History of WBGene00011555: Merged into ""WBGene00006785"" on 2007-10-01"
T13F3.8,26.5854153875945,75.8191943070849,0.740388489669955,Negatively-regulated,T13F3.8,WBGene00044205,Public name for WBGene00044205. History: N.A.
T21E3.2,8.64209095244118,39.7244955235895,0.821321048639147,Negatively-regulated,T21E3.2,WBGene00020653,Public name for WBGene00020653. History: N.A.
T25E12.16,43.1372167032869,97.162399138838,0.692535033368673,Negatively-regulated,T25E12.16,WBGene00194715,Public name for WBGene00194715. History: N.A.
T26A5.9,216.271987987787,709.175167892618,0.766305416129308,Negatively-regulated,T26A5.9,WBGene00001005,Sequence name for WBGene00001005(dlc-1). History: N.A.
T28F12.1,8.93504318811715,24.5664643369566,0.733294294848379,Negatively-regulated,T28F12.1,WBGene00020904,Public name for WBGene00020904. History: N.A.
W01B11.2,16.5518013156924,45.648323803423,0.733894404810358,Negatively-regulated,W01B11.2,WBGene00020914,Sequence name for WBGene00020914(sulp-6). History: N.A.
W02B12.15,157.315350557997,394.399194591661,0.714860969425188,Negatively-regulated,W02B12.15,WBGene00044026,Sequence name for WBGene00044026(cisd-1). History: N.A.
W03B1.3,17.5038960816393,36.8787348793557,0.678134437920194,Negatively-regulated,W03B1.3,WBGene00020973,Public name for WBGene00020973. History: N.A.
W03C9.1,32.7740313662494,97.2204758866795,0.747881413924041,Negatively-regulated,W03C9.1,WBGene00012219,Public name for WBGene00012219. History: N.A.
W03C9.8,73.823963390345,247.465022552653,0.770225664058579,Negatively-regulated,W03C9.8,WBGene00012223,Public name for WBGene00012223. History: N.A.
W03D8.2,38.3767428735524,96.0589409298494,0.71453455073971,Negatively-regulated,W03D8.2,WBGene00020985,Public name for WBGene00020985. History: N.A.
W03D8.3,25.9995109162425,72.5378580540398,0.736145675615881,Negatively-regulated,W03D8.3,WBGene00020986,Public name for WBGene00020986. History: N.A.
W03G1.2,39.6217898751753,137.264393523397,0.776004043312435,Negatively-regulated,W03G1.2,WBGene00021010,Public name for WBGene00021010. History: N.A.
W08E3.4,43.1005976738274,123.935779893772,0.741968795651207,Negatively-regulated,W08E3.4,WBGene00012345,Public name for WBGene00012345. History: N.A.
Y106G6D.4,14.7940879016366,66.9044135134138,0.818918491215908,Negatively-regulated,Y106G6D.4,WBGene00013701,Public name for WBGene00013701. History: N.A.
Y106G6E.5,28.0501765659743,64.8717273389612,0.698131706441666,Negatively-regulated,Y106G6E.5,WBGene00000426,Sequence name for WBGene00000426(ced-12). History: N.A.
Y106G6G.3,89.899717323064,317.56365719735,0.77936736662804,Negatively-regulated,Y106G6G.3,WBGene00013712,Sequence name for WBGene00013712(dlc-6). History: N.A.
Y37E11AL.12,45.5540726476137,118.941179579402,0.723067553434639,Negatively-regulated,Y37E11AL.12,WBGene00195010,Public name for WBGene00195010. History: N.A.
Y37F4.1,40.4274085232842,110.75235813375,0.732587174744107,Negatively-regulated,Y37F4.1,WBGene00021382,Public name for WBGene00021382. History: N.A.
Y38F1A.1,206.751040328317,591.279369774363,0.74092335616419,Negatively-regulated,Y38F1A.1,WBGene00012605,Public name for WBGene00012605. History: N.A.
Y38F2AR.2,47.0188338259936,110.520051142384,0.70154140779001,Negatively-regulated,Y38F2AR.2,WBGene00021420,Sequence name for WBGene00021420(trap-3). History: N.A.
Y38F2AR.9,105.169852607674,397.303031983736,0.790695466695295,Negatively-regulated,Y38F2AR.9,WBGene00021427,Sequence name for WBGene00021427(sec-61.B). History: N.A.
Y38H6C.15,13.5490409000137,165.954306957101,0.924519285786253,Negatively-regulated,Y38H6C.15,WBGene00012627,Public name for WBGene00012627. History: N.A.
Y39A1C.3,170.974248546389,365.128513679542,0.681079336662073,Negatively-regulated,Y39A1C.3,WBGene00000475,Sequence name for WBGene00000475(cey-4). History: N.A.
Y39E4A.1,15.9658968443405,58.2509780850296,0.784875112842804,Negatively-regulated,Y39E4A.1,WBGene00012711,Public name for WBGene00012711. History: N.A.
Y39E4B.11,123.589224425801,278.768389639224,0.692837366299156,Negatively-regulated,Y39E4B.11,WBGene00012720,Public name for WBGene00012720. History: N.A.
Y39E4B.13,16.075753932719,73.931700002236,0.821395304167404,Negatively-regulated,Y39E4B.13,WBGene00012721,Public name for WBGene00012721. History: N.A.
Y41E3.19,26.5121773286755,64.2619214866254,0.707932354331381,Negatively-regulated,Y41E3.19,WBGene00044979,Public name for WBGene00044979. History: N.A.
Y41E3.8,15.6729446086645,52.1529195616716,0.768923775607136,Negatively-regulated,Y41E3.8,WBGene00012766,Public name for WBGene00012766. History: N.A.
Y43F8C.9,77.8154376014301,233.875063557741,0.750343891417813,Negatively-regulated,Y43F8C.9,WBGene00012831,Public name for WBGene00012831. History: N.A.
Y45F3A.1,59.2129706360059,164.357196391459,0.735148157630836,Negatively-regulated,Y45F3A.1,WBGene00012859,Public name for WBGene00012859. History: N.A.
Y46G5A.22,60.2016844314123,198.157863635215,0.766984867089615,Negatively-regulated,Y46G5A.22,WBGene00012912,Public name for WBGene00012912. History: N.A.
Y47G6A.13,51.7426886262686,104.712376358234,0.669280833884195,Negatively-regulated,Y47G6A.13,WBGene00021639,Public name for WBGene00021639. History: N.A.
Y50E8A.10,21.1291799981295,124.400393876504,0.854811778557592,Negatively-regulated,Y50E8A.10,WBGene00013053,Public name for WBGene00013053. History: N.A.
Y52B11A.1,13.9518502240682,36.2398906530992,0.722028963725086,Negatively-regulated,Y52B11A.1,WBGene00013121,Sequence name for WBGene00013121(spe-38). History: N.A.
Y54E10BL.4,30.2106993040846,78.1713025946658,0.721257231137812,Negatively-regulated,Y54E10BL.4,WBGene00001046,Sequence name for WBGene00001046(dnj-28). History: N.A.
Y56A3A.21,54.6722109830283,170.629485158342,0.757337774551315,Negatively-regulated,Y56A3A.21,WBGene00013238,Sequence name for WBGene00013238(trap-4). History: N.A.
Y57A10B.7,35.7767917819281,123.006551928308,0.774681708131696,Negatively-regulated,Y57A10B.7,WBGene00013279,Public name for WBGene00013279. History: N.A.
Y57E12AM.1,103.558615311456,496.265810305661,0.827351786808428,Negatively-regulated,Y57E12AM.1,WBGene00021960,Sequence name for WBGene00021960(tmem-258). History: N.A.
Y57G11B.3,48.0075476214,142.026686846401,0.74737421519945,Negatively-regulated,Y57G11B.3,WBGene00013296,"Public name for WBGene00013296. History: Split into glb-34(WBGene00077763). History of WBGene00013296: Split into ""WBGene00077763"" on 2008-05-23"
Y57G11B.7,100.098117027534,272.321870628817,0.731222489809277,Negatively-regulated,Y57G11B.7,WBGene00013299,Sequence name for WBGene00013299(irld-18). History: N.A.
Y57G11C.1130,45.6639297359922,127.130001025055,0.735731865495091,Negatively-regulated,Y57G11C.1130,WBGene00194649,Public name for WBGene00194649. History: N.A.
Y57G11C.16,1121.8972055506,2274.63390596039,0.669693234444861,Negatively-regulated,Y57G11C.16,WBGene00004487,Sequence name for WBGene00004487(rps-18). History: N.A.
Y57G11C.8,86.0913382592764,186.426360571231,0.684089001819948,Negatively-regulated,Y57G11C.8,WBGene00013306,Public name for WBGene00013306. History: N.A.
Y62F5A.10,28.0135575365148,122.425784449893,0.813788353720359,Negatively-regulated,Y62F5A.10,WBGene00013388,Public name for WBGene00013388. History: N.A.
Y66D12A.3,24.4615116789437,69.0532531835495,0.738420860974065,Negatively-regulated,Y66D12A.3,WBGene00013429,Public name for WBGene00013429. History: N.A.
Y67A6A.1,65.6579198208773,204.662459393464,0.757110729084853,Negatively-regulated,Y67A6A.1,WBGene00013449,Public name for WBGene00013449. History: N.A.
Y67H2A.5,350.370873868463,1016.34308722634,0.743639939415121,Negatively-regulated,Y67H2A.5,WBGene00013463,Sequence name for WBGene00013463(kdp-1). History: N.A.
Y69E1A.3,12.6701841929858,41.0794260507318,0.764273933605561,Negatively-regulated,Y69E1A.3,WBGene00013475,Public name for WBGene00013475. History: N.A.
Y69F12A.1,74.3000107733185,215.69704148335,0.743790462023188,Negatively-regulated,Y69F12A.1,WBGene00022102,Public name for WBGene00022102. History: N.A.
Y6E2A.8,8.93504318811715,23.8114666150171,0.727145175414634,Negatively-regulated,Y6E2A.8,WBGene00012401,Sequence name for WBGene00012401(irld-57). History: N.A.
Y71A12C.2,20.2137042616421,75.2674652025906,0.788296431903108,Negatively-regulated,Y71A12C.2,WBGene00013513,Public name for WBGene00013513. History: N.A.
Y71F9AM.6,44.8949301173428,95.0135594687023,0.679112180753464,Negatively-regulated,Y71F9AM.6,WBGene00022122,Sequence name for WBGene00022122(trap-1). History: N.A.
Y71H2AM.1,214.880464868326,562.066765610086,0.723429782050949,Negatively-regulated,Y71H2AM.1,WBGene00022166,Public name for WBGene00022166. History: N.A.
Y73F8A.15,95.0263814473935,267.501500557972,0.737878419387376,Negatively-regulated,Y73F8A.15,WBGene00013524,Public name for WBGene00013524. History: N.A.
Y76B12C.4,12.9265173992023,43.9060213681778,0.772550766170917,Negatively-regulated,Y76B12C.4,WBGene00022298,Public name for WBGene00022298. History: N.A.
ZC155.2,92.5729064736072,252.517699614864,0.731743186165218,Negatively-regulated,ZC155.2,WBGene00022530,Public name for WBGene00022530. History: N.A.
ZC190.7,18.8221811421812,39.782572271431,0.678828421828845,Negatively-regulated,ZC190.7,WBGene00022541,Public name for WBGene00022541. History: N.A.
ZC190.8,20.6897516446155,45.0094795771664,0.68508380905139,Negatively-regulated,ZC190.8,WBGene00022542,Public name for WBGene00022542. History: N.A.
ZC250.5,161.050491562866,358.043150442879,0.689746746000246,Negatively-regulated,ZC250.5,WBGene00045306,Public name for WBGene00045306. History: N.A.
ZC376.8,27.7850547926876,67.959668021694,0.709800666021521,Negatively-regulated,ZC376.8,WBGene00013879,Public name for WBGene00013879. History: N.A.
ZC395.4,46.7625006197771,119.754254049183,0.719172399721925,Negatively-regulated,ZC395.4,WBGene00022596,Public name for WBGene00022596. History: N.A.
ZK1010.9,14.2081834302847,32.9875927739749,0.69895222469077,Negatively-regulated,ZK1010.9,WBGene00004906,Sequence name for WBGene00004906(snf-7). History: N.A.
ZK1098.9,90.7785740300919,221.388562771817,0.709198812661382,Negatively-regulated,ZK1098.9,WBGene00014225,"Public name for WBGene00014225. History: Split into ZK1098.12(WBGene00194691). History of WBGene00014225: Split into ""WBGene00194691"" on 2009-07-03"
ZK1251.3,80.9280551054873,215.929348474716,0.727384076902018,Negatively-regulated,ZK1251.3,WBGene00014241,Public name for WBGene00014241. History: N.A.
ZK354.3,36.6922675184155,95.5652885731966,0.722569593732705,Negatively-regulated,ZK354.3,WBGene00022706,Public name for WBGene00022706. History: N.A.
ZK484.7,98.3953321576672,203.559001184475,0.674138366988838,Negatively-regulated,ZK484.7,WBGene00022753,Public name for WBGene00022753. History: N.A.
ZK520.5,47.8486210335457,109.416592933396,0.695745678102698,Negatively-regulated,ZK520.5,WBGene00000878,Sequence name for WBGene00000878(cyn-2). History: N.A.
ZK616.6,17.7968483173153,76.6613071507867,0.811590135027301,Negatively-regulated,ZK616.6,WBGene00022776,Sequence name for WBGene00022776(perm-3). History: Renamed on 2012-12-11
ZK616.61,29.8445090094897,73.1767022802964,0.710307143200435,Negatively-regulated,ZK616.61,WBGene00194816,Public name for WBGene00194816. History: N.A.
ZK617.3,46.6526435313986,136.160935314409,0.744807558465078,Negatively-regulated,ZK617.3,WBGene00004971,Sequence name for WBGene00004971(spe-17). History: N.A.
ZK652.3,64.0833015541189,191.01442365071,0.748789208125382,Negatively-regulated,ZK652.3,WBGene00044324,"Sequence name for WBGene00044324(ufm-1). History: Renamed on 2013-03-15. Public name for Dead gene WBGene00022784. History of WBGene00022784: Merged into ""WBGene00044324"" on 2006-07-24"
ZK673.6,48.2272617981569,124.63270086787,0.721003863159833,Negatively-regulated,ZK673.6,WBGene00014062,Public name for WBGene00014062. History: N.A.
ZK930.4,119.817464391473,436.79522051596,0.784738171370638,Negatively-regulated,ZK930.4,WBGene00014154,Public name for WBGene00014154. History: N.A.
ZK945.8,12.1208987510934,64.0005761213386,0.840768997560726,Negatively-regulated,ZK945.8,WBGene00014170,Public name for WBGene00014170. History: N.A.
ZK970.8,80.9280551054873,292.706809121186,0.78340336287143,Negatively-regulated,ZK970.8,WBGene00014174,Public name for WBGene00014174. History: N.A.
ZK973.4,20.5066564973181,52.6175335444036,0.719563984426798,Negatively-regulated,ZK973.4,WBGene00022833,Public name for WBGene00022833. History: N.A.
AC3.10,123.62584345526,66.1494157914743,0.348567121204512,,AC3.10,WBGene00004964,"Sequence name for WBGene00004964(spe-10). History: N.A.. Public name for Dead gene WBGene00044023. History of WBGene00044023: Merged into ""WBGene00004964"" on 2005-12-22"
AH6.2,158.230826294485,86.1858937967935,0.352618649675878,,AH6.2,WBGene00007080,Sequence name for WBGene00007080(sfxn-1.1). History: N.A.
B0025.5,514.790316141602,515.692482458644,0.500437739629554,,B0025.5,WBGene00194700,Public name for WBGene00194700. History: N.A.
B0035.10,4.33569308800439,6.04404714786543,0.582292717401414,,B0035.10,WBGene00001919,Sequence name for WBGene00001919(his-45). History: N.A.
B0035.2,32.1998449843245,41.9894886894082,0.5659774338191,,B0035.2,WBGene00001020,Sequence name for WBGene00001020(dnj-2). History: N.A.
B0205.10,103.375520164159,93.6487558944269,0.475315822840939,,B0205.10,WBGene00015024,Public name for WBGene00015024. History: N.A.
B0205.3,124.541319191748,105.002760097441,0.457440507385749,,B0205.3,WBGene00004466,Sequence name for WBGene00004466(rpn-10). History: N.A.
B0205.7,91.9503829727958,109.648899924762,0.543895287467266,,B0205.7,WBGene00002191,Sequence name for WBGene00002191(kin-3). History: N.A.
B0207.11,140.910025360143,123.209820545753,0.466492096128407,,B0207.11,WBGene00015034,Public name for WBGene00015034. History: N.A.
B0207.9,77.7055805130516,92.109722076627,0.542411200121287,,B0207.9,WBGene00015032,Public name for WBGene00015032. History: N.A.
B0218.7,247.544639146197,149.257241952668,0.376150540262888,,B0218.7,WBGene00015051,Public name for WBGene00015051. History: N.A.
B0240.2,14.0617073124467,13.5899589949122,0.491469803080024,,B0240.2,WBGene00007117,Sequence name for WBGene00007117(spe-42). History: N.A.
B0244.9,139.921311564736,162.208356721324,0.536883245003741,,B0244.9,WBGene00015084,Public name for WBGene00015084. History: N.A.
B0252.5,758.782909430228,666.053182620301,0.467459510842234,,B0252.5,WBGene00015089,"Public name for WBGene00015089. History: Split into B0252.11(WBGene00305086). History of WBGene00015089: Split into ""WBGene00305086"" on 2019-10-21"
B0261.5,41.1964081419336,54.5921429710148,0.569923465139825,,B0261.5,WBGene00015093,Public name for WBGene00015093. History: N.A.
B0261.6,296.357805415705,472.222036699278,0.614408563461428,,B0261.6,WBGene00015094,Public name for WBGene00015094. History: N.A.
B0280.11,66.2072052627697,51.7173439528603,0.438562998941746,,B0280.11,WBGene00015106,"Public name for WBGene00015106. History: Split into B0280.17(WBGene00044674). History of WBGene00015106: Split into ""WBGene00044674"" on 2005-11-18"
B0280.17,508.052414721055,284.285680684167,0.358793401873194,,B0280.17,WBGene00044674,Public name for WBGene00044674. History: N.A.
B0303.3,270.285056440544,231.377763400556,0.461221669714021,,B0303.3,WBGene00015125,Public name for WBGene00015125. History: N.A.
B0336.2,520.429646678365,315.530971022897,0.377447171961939,,B0336.2,WBGene00000182,Sequence name for WBGene00000182(arf-1). History: Renamed on 2020-09-10
B0361.11,56.0271150730297,58.5994385720786,0.511220452056044,,B0361.11,WBGene00015165,Public name for WBGene00015165. History: N.A.
B0379.2,225.719697588337,164.066231884773,0.420913684869407,,B0379.2,WBGene00007156,Public name for WBGene00007156. History: N.A.
B0379.7,91.5109546192818,78.4036095860318,0.461429601121738,,B0379.7,WBGene00007159,Public name for WBGene00007159. History: N.A.
B0393.1,513.728364287277,578.850945736281,0.529802221610622,,B0393.1,WBGene00004469,Sequence name for WBGene00004469(rps-0). History: N.A.
B0393.4,51.8525457146471,40.13103275848,0.436284752394192,,B0393.4,WBGene00007169,Public name for WBGene00007169. History: N.A.
B0464.4,114.544324149305,131.514795487088,0.534484540469097,,B0464.4,WBGene00000268,Sequence name for WBGene00000268(bre-3). History: N.A.
B0495.2,16.8081345219089,15.5064916736819,0.479859849834737,,B0495.2,WBGene00015203,Sequence name for WBGene00015203(cdk-11.1). History: N.A.
B0495.7,68.9170134427725,51.049461352683,0.425531061404638,,B0495.7,WBGene00015206,Public name for WBGene00015206. History: N.A.
B0496.6,38.9260283154448,57.49598036309,0.59629519391966,,B0496.6,WBGene00015215,Public name for WBGene00015215. History: N.A.
B0511.4,91.9137639433363,52.9079172836111,0.365331467190331,,B0511.4,WBGene00015230,Sequence name for WBGene00015230(tag-344). History: N.A.
B0524.2,11.1321849556869,20.8495524751003,0.65192056936311,,B0524.2,WBGene00015241,Public name for WBGene00015241. History: N.A.
C01F6.2,135.30731385284,109.997360411811,0.448411188011601,,C01F6.2,WBGene00007222,Public name for WBGene00007222. History: N.A.
C01G10.1,35.4472205167926,34.3233579743295,0.491946013873125,,C01G10.1,WBGene00007230,Public name for WBGene00007230. History: N.A.
C01G10.14,104.592004322803,83.4069214125775,0.443656372430434,,C01G10.14,WBGene00007239,"Public name for WBGene00007239. History: Split into C01G10.19(WBGene00077584). History of WBGene00007239: Split into ""WBGene00077584"" on 2008-02-06"
C01G12.3,188.954192011002,150.709160648706,0.443701563529268,,C01G12.3,WBGene00007244,Public name for WBGene00007244. History: N.A.
C01G12.8,139.62835932906,81.1912934824241,0.367681465162604,,C01G12.8,WBGene00007248,Sequence name for WBGene00007248(catp-4). History: N.A.
C01G12.9,29.6614138621922,26.5991505114093,0.472784992606475,,C01G12.9,WBGene00007249,Public name for WBGene00007249. History: N.A.
C01H6.6,33.1402216608444,21.7787804405644,0.396561838475316,,C01H6.6,WBGene00007255,Sequence name for WBGene00007255(cnnm-4). History: N.A.
C02B10.6,82.9604112404894,83.2239796568768,0.500792999917032,,C02B10.6,WBGene00015331,Public name for WBGene00015331. History: N.A.
C02E11.1,55.9904960435702,50.0040798915359,0.471760742947359,,C02E11.1,WBGene00015344,Sequence name for WBGene00015344(nra-4). History: N.A.
C02F5.1,51.5595934789711,25.8441527894698,0.333887622180982,,C02F5.1,WBGene00002231,Sequence name for WBGene00002231(knl-1). History: N.A.
C02F5.10,110.333135761463,118.650795840195,0.518162104258916,,C02F5.10,WBGene00015351,Public name for WBGene00015351. History: N.A.
C02F5.2,66.7198716752027,120.335021527598,0.643313946335174,,C02F5.2,WBGene00015345,Public name for WBGene00015345. History: N.A.
C02F5.5,885.88756068414,551.380644007249,0.383631003738541,,C02F5.5,WBGene00015348,Public name for WBGene00015348. History: N.A.
C02F5.9,108.831755553624,130.120953538892,0.544546885586942,,C02F5.9,WBGene00003952,Sequence name for WBGene00003952(pbs-6). History: N.A.
C03B8.3,29.1121284202997,15.3903381779988,0.34583112700066,,C03B8.3,WBGene00015386,Public name for WBGene00015386. History: N.A.
C03C10.2,102.752996663347,65.5686483130592,0.389543770928866,,C03C10.2,WBGene00007269,Public name for WBGene00007269. History: N.A.
C03C10.4,120.439987892284,104.538146114709,0.464659139325334,,C03C10.4,WBGene00007270,Sequence name for WBGene00007270(rei-1). History: N.A.
C03C11.1,77.2859264354458,82.446332003279,0.51615329808228,,C03C11.1,WBGene00007274,Public name for WBGene00007274. History: N.A.
C04A2.7,72.1761070646677,55.5794476843203,0.435045253363127,,C04A2.7,WBGene00001023,Sequence name for WBGene00001023(dnj-5). History: N.A.
C04C3.9,15.5997065497455,9.69881688953135,0.383374820779998,,C04C3.9,WBGene00195067,Public name for WBGene00195067. History: N.A.
C04E6.5,178.261435408829,208.669754994528,0.539294221220573,,C04E6.5,WBGene00015422,Public name for WBGene00015422. History: N.A.
C04G2.2,88.3983371152246,110.229667403177,0.554955317959531,,C04G2.2,WBGene00007305,Sequence name for WBGene00007305(ttbk-5). History: N.A.
C04G2.5,155.411161026103,203.326694193109,0.566783491719499,,C04G2.5,WBGene00007306,Public name for WBGene00007306. History: N.A.
C04G2.8,779.771472355233,658.553732171527,0.457861497593797,,C04G2.8,WBGene00007307,Sequence name for WBGene00007307(spch-1). History: N.A.
C05B5.12,68.9170134427725,115.224267717546,0.625738384090141,,C05B5.12,WBGene00194886,Public name for WBGene00194886. History: N.A.
C05C12.1,84.150529697923,142.229955463846,0.628278340167926,,C05C12.1,WBGene00007335,Public name for WBGene00007335. History: N.A.
C05C12.5,498.531467061586,631.642709524209,0.558889702676072,,C05C12.5,WBGene00007337,Public name for WBGene00007337. History: N.A.
C05D11.12,190.235858042085,128.843265086379,0.403797226916992,,C05D11.12,WBGene00002855,Sequence name for WBGene00002855(let-721). History: N.A.
C05D2.3,37.8274574316599,63.7682691299726,0.627666844739654,,C05D2.3,WBGene00015467,Sequence name for WBGene00015467(basl-1). History: N.A.
C06A1.1,179.836053675587,207.275913046332,0.535441760691495,,C06A1.1,WBGene00007352,Sequence name for WBGene00007352(cdc-48.1). History: Renamed on 2005-03-17
C06A1.3,184.303575269646,115.035518287061,0.384298345131685,,C06A1.3,WBGene00007354,Public name for WBGene00007354. History: N.A.
C06A6.7,70.6014887979093,116.124457309089,0.621897811901015,,C06A6.7,WBGene00015511,Public name for WBGene00015511. History: N.A.
C06B3.4,72.3592022119652,59.0640525548107,0.449418580141132,,C06B3.4,WBGene00007363,Sequence name for WBGene00007363(stdh-1). History: Renamed on 2004-08-25
C06C6.8,8.73949757080344,6.79497949745609,0.437412824879685,,C06C6.8,WBGene00007382,Public name for WBGene00007382. History: N.A.
C06C6.9,4.68723577081556,2.17787804405644,0.317238446846791,,C06C6.9,WBGene00007383,Public name for WBGene00007383. History: N.A.
C06E7.3,92.6249054954397,88.5269675022846,0.488689219919888,,C06E7.3,WBGene00015540,Sequence name for WBGene00015540(sams-4). History: N.A.
C06E7.6,76.3140573935908,119.725215675263,0.610720565328828,,C06E7.6,WBGene00004973,Sequence name for WBGene00004973(spe-27). History: N.A.
C07E3.4,32.1566345295623,20.916340735118,0.394105298050583,,C07E3.4,WBGene00007415,"Public name for WBGene00007415. History: Split into emc-5(WBGene00195248). History of WBGene00007415: Split into ""WBGene00195248"" on 2010-08-24"
C07G1.6,203.015899323449,137.641892384367,0.404047392235852,,C07G1.6,WBGene00015572,Public name for WBGene00015572. History: N.A.
C07H6.9,43.1005976738274,76.8355373943112,0.640637096990486,,C07H6.9,WBGene00015582,Public name for WBGene00015582. History: N.A.
C08F11.10,169.802439603685,297.556217565951,0.636676379053245,,C08F11.10,WBGene00007457,Public name for WBGene00007457. History: N.A.
C08F8.4,67.7818235295281,50.2944636307434,0.425948891520242,,C08F8.4,WBGene00007446,Sequence name for WBGene00007446(mboa-4). History: N.A.
C08F8.6,104.03466269443,125.242506720206,0.54624935853823,,C08F8.6,WBGene00007448,Public name for WBGene00007448. History: N.A.
C09B9.2,177.345959672342,165.92526858318,0.48336491650174,,C09B9.2,WBGene00015627,Public name for WBGene00015627. History: N.A.
C09B9.3,42.478074173016,23.0564688930775,0.351821616728515,,C09B9.3,WBGene00015628,"Sequence name for WBGene00015628(best-6). History: Split into C09B9.85(WBGene00220250). History of WBGene00015628: Split into ""WBGene00220250"" on 2012-08-17"
C09F9.1,100.37275974848,104.596222862551,0.510302688387944,,C09F9.1,WBGene00007478,Public name for WBGene00007478. History: N.A.
C09G9.4,63.936825436281,50.2363868829019,0.440001519292117,,C09G9.4,WBGene00006409,Sequence name for WBGene00006409(hdl-2). History: N.A.
C09G9.6,34.8246970159812,38.0402698361858,0.522065287058516,,C09G9.6,WBGene00003864,Sequence name for WBGene00003864(oma-1). History: N.A.
C09H10.3,103.741710458754,75.7320791853226,0.421967348744966,,C09H10.3,WBGene00003831,Sequence name for WBGene00003831(nuo-1). History: N.A.
C09H5.7,165.920822480979,124.516547372187,0.428720820034756,,C09H5.7,WBGene00015661,Public name for WBGene00015661. History: N.A.
C10G11.9,305.158090575412,204.122345638538,0.40080539349991,,C10G11.9,WBGene00015689,Sequence name for WBGene00015689(spch-2). History: N.A.
