gene_id,gene_name,chr,start,end,strand,mean of normalized counts for all samples,log2 fold change (MLE): group pid4 vs N2,BH adjusted p-values,WT_new_rep1_RppH.robustRPKM,WT_new_rep2_RppH.robustRPKM,WT_new_rep3_RppH.robustRPKM,WT_old_rep1_RppH.robustRPKM,WT_old_rep2_RppH.robustRPKM,WT_old_rep3_RppH.robustRPKM,W03_xf184_sensorOFF_rep1_RppH.robustRPKM,W03_xf184_sensorOFF_rep2_RppH.robustRPKM,W03_xf184_sensorOFF_rep3_RppH.robustRPKM,W03_xf184_sensorON_rep1_RppH.robustRPKM,W03_xf184_sensorON_rep2_RppH.robustRPKM,W03_xf184_sensorON_rep3_RppH.robustRPKM,WT_control_REP1_RppH.robustRPKM,WT_control_REP2_RppH.robustRPKM,WT_control_REP3_RppH.robustRPKM,WT_control_REP4_RppH.robustRPKM,Input,Suggested Match,History
WBGene00012343,W08E3.2,I,13333380.0,13336146.0,-,24.5545627938255,1.2459896001486,1.79450492994654e-06,4.57609634549535,9.35851145937402,9.01830594050908,4.305873028892,6.09822056983492,6.30052618430395,18.678811203522,13.8452706155328,16.3985467929794,14.9115740372182,13.6871911118276,10.4355779378361,5.93515004759556,5.96155480440922,4.00174544118902,3.85745136053483,WBGene00012343,WBGene00012343,History: N.A.
WBGene00000795,crn-2,V,5594615.0,5595842.0,+,47.7805249442945,1.04478127881419,1.84891669762265e-06,13.6410362631297,22.0624084133807,22.4302139176766,22.1475616467354,22.7408050463133,19.5793505123969,52.5160000129492,54.8161364701315,56.1707939192556,40.6320668209914,50.73015608533,38.8193448971673,41.2126149372366,25.2975340576616,48.8852423745749,21.4458658477851,WBGene00000795,WBGene00000795,History: N.A.
WBGene00043308,tmem-107,I,14758786.0,14759261.0,-,23.8835241403739,2.26518453220751,2.04882522924081e-06,4.03283784886436,16.1284464157369,16.1045166145066,31.3062297865324,13.7939357830619,28.8424087548137,102.813540271589,153.055251634249,143.894753400464,36.7122674335546,29.9192209863156,50.5818601222175,17.2608128443014,23.1168054533327,12.9311303668225,14.2979304408474,WBGene00043308,WBGene00043308,History: Killed on 2004-10-04; Resurrected on 2015-11-30
WBGene00021028,W04C9.6,I,484126.0,487990.0,-,16.3261919526711,1.79241169449435,2.05138195489811e-06,3.72599149079859,6.20886750605812,8.85665057086609,5.89197360112879,5.46188451037389,3.13504442987105,14.1777270004625,11.9654398225772,11.8174435159802,22.6126284916822,24.8384206990994,14.4650505784292,5.31583004262907,4.44956626705905,1.9912066688042,1.3548763516968,WBGene00021028,WBGene00021028,"History: Split into W04C9.9(WBGene00235388). History of WBGene00021028: Split into ""WBGene00235388"" on 2013-10-17"
WBGene00022302,Y76B12C.8,IV,1979988.0,1980363.0,+,1997.52089471774,-0.504405900078107,2.1197675145152e-06,6028.30492040986,4518.40631397902,6257.75502735114,5462.9642732966,4815.56150997964,5782.00163006655,4165.7706359109,4228.15132639614,4197.14443661086,3455.75728312532,3408.69765999325,3469.31720291393,5662.35571353295,5415.06652743253,5744.75568991691,4564.76895835349,WBGene00022302,WBGene00022302,History: N.A.
WBGene00007761,rad-26,IV,8894083.0,8901386.0,+,272.583142928926,0.440791587587654,2.212317907566e-06,49.9409224895192,46.4530650811504,42.5017694268684,48.1955432288091,45.0047804174586,48.2199334329342,65.2642727984033,64.5334097298603,61.9015666106265,60.6715265738806,49.9114531671696,61.7949001672234,37.3771283627895,42.5296493928119,38.0645287248837,42.5344451991369,WBGene00007761,WBGene00007761,History: N.A.
WBGene00017138,EEED8.10,II,5395889.0,5398902.0,-,289.727674428465,0.56986983076416,2.64372935160756e-06,92.5424536936324,79.7816703620745,91.2429898420571,84.9418554721523,79.858360322826,81.6848984702343,116.934472082054,124.991284032389,119.619110406254,101.927874225763,115.797700727484,112.004162556692,66.7619730700195,68.5603095721422,64.9454693443716,58.09570664519,WBGene00017138,WBGene00017138,History: N.A.
WBGene00012474,attf-6,I,12787944.0,12806581.0,-,221.306161132197,0.586989117735517,2.84616511310254e-06,37.3672715587004,27.2386333021248,21.5050227691518,25.8413035598698,24.2913624081553,26.1775607695917,41.5909041012416,43.4438278893279,43.9676219503367,37.1823216164431,44.1774396631028,38.6387281475284,24.8943404608714,29.9589313855079,28.5026356049344,30.7970213365427,WBGene00012474,WBGene00012474,History: N.A.
WBGene00020957,W02H5.2,V,2638843.0,2646620.0,+,38.6654113125713,0.787113355113288,3.00175670183783e-06,6.98081415847835,9.97079576225005,10.9990118183417,8.88844878539705,8.77121872496039,10.0691108919055,13.6607734170477,15.3333832834634,16.7183493828534,14.3741058730582,17.3705464710412,16.6774946097304,12.3307461811179,5.71643269065151,9.59301273333907,7.97789876600368,WBGene00020957,WBGene00020957,"History: Split into W02H5.19(WBGene00302982). History of WBGene00020957: Split into ""WBGene00302982"" on 2018-03-06"
WBGene00003616,nhr-17,X,12663760.0,12667854.0,-,22.0343433886608,1.43732426479027,3.12588837829911e-06,8.1860589170978,5.11536546767774,6.12933095029729,9.70856545618833,8.499887934552,6.88773940413461,20.2466405881232,23.8984089807783,20.8632051838626,9.31505293090191,12.8724487436257,15.1260253350555,4.37960922915111,5.86545810009934,1.6405165390745,3.90689718131078,WBGene00003616,WBGene00003616,History: N.A.
WBGene00019723,fbxc-47,IV,3805485.0,3806711.0,+,65.5549346924946,-0.811958830894656,3.60981492650192e-06,53.134156777553,62.6111218392133,71.0163740371448,63.5074954704163,50.4422047488914,50.4550551733897,30.6158533455515,37.672010392364,34.5641157626068,25.0486434963773,27.4223999489472,30.6016093520628,41.1517755292986,41.3348547466035,51.1117531106693,47.1986597982598,WBGene00019723,WBGene00019723,History: N.A.
WBGene00019536,rpi-2,IV,1711279.0,1714179.0,+,1250.5605027646,-0.531483691973662,3.62509510048971e-06,1106.72115674549,895.656369623911,1242.23070147299,1139.74136869044,908.504103840553,1104.0795359116,872.109850344241,735.928619390726,850.372178152841,639.18280554659,618.055439033147,703.406193220061,1041.50892316695,1103.5965176521,1143.60471896643,964.933429774241,WBGene00019536,WBGene00019536,History: N.A.
WBGene00013670,hpo-13,I,14418197.0,14431806.0,+,78.8460381607492,0.654865284829754,3.82343009623469e-06,12.7617319432338,18.1683241784589,17.7259166362326,16.9897752564407,18.1650243454973,16.8068422656732,26.8132991701852,24.4597972299424,25.4542585097709,21.3091447879592,31.4996795047843,26.5944837563918,15.0405809558362,15.1074946613517,10.6747757965029,18.0072672770839,WBGene00013670,WBGene00013670,History: N.A.
WBGene00006599,tpa-1,IV,92016.0,110756.0,+,31.9770801530807,1.01150603904675,3.8796575732067e-06,8.89596584308314,5.63309709373163,5.58244798612099,9.20771464309777,6.95492560490516,6.98605056344967,10.8319796598689,13.3317357192729,9.47206359919022,14.1720150019236,12.8170575836518,15.4083397431125,2.53835483004433,4.24941276715674,5.70491045595112,5.01398013197139,WBGene00006599,WBGene00006599,History: Renamed on 2011-03-29
WBGene00009448,zfp-2,II,9557646.0,9559516.0,+,41.3938264094965,0.745997379037992,4.21183373983967e-06,19.5274944667504,17.8504940799171,15.5960081146345,17.8056446539794,23.4453289095476,15.4915281397925,25.9001965906887,31.5990722587236,27.3014599085702,28.8868600055486,29.8743353796502,27.49141974416,6.36792140523274,16.7901602108556,12.5228231905264,16.7374861806295,WBGene00009448,WBGene00009448,History: N.A.
WBTransposon00000027,WBTransposon00000027,,,,,7.69391391691684,-2.5246716529003,4.21183373983967e-06,2.57350763628731,6.68991489841939,7.04702142719723,3.10764209592706,2.01198548530289,4.76376120575,1.17509088652482,0.901572861324408,0.349808495325024,1.1713748993439,0.996135442160919,0.461117343456509,7.34318864747559,6.63827183626107,8.25184745630568,3.6496218843004,,,
WBGene00000196,aars-1,II,11460215.0,11464129.0,-,212.459872324619,0.873384834845803,4.24759794170991e-06,63.4920392616312,50.4884607987828,54.2373801254942,63.8442785953756,53.6893113354987,51.7613285714986,105.149207542778,85.6684569534091,81.1602708376076,90.030053624093,75.3411076743782,93.428038181598,34.7314500290007,29.2287823270305,42.1937075308989,33.9135172792284,WBGene00000196,WBGene00000196,History: Renamed on 2010-01-29
WBGene00001597,gld-3,II,7132643.0,7137522.0,+,108.416136852099,0.487204333467052,4.4377509329105e-06,20.4944060164539,20.9361656585875,17.664494021352,19.0221762739848,21.3345250608834,17.2439667626908,27.6331159473533,24.4528495842445,27.4031809705292,27.5034837540581,25.4367988460301,26.5433143025024,20.9759033135194,15.9615322291175,18.5714830456705,17.2538062047378,WBGene00001597,WBGene00001597,History: N.A.
WBGene00020313,T07E3.2,III,6907441.0,6908012.0,+,649.685759078146,-0.552624622530307,4.46319511026129e-06,1221.98720929709,1161.27380931016,1562.85440045789,1680.25398680675,1215.52216858182,1485.51758054306,932.973201780437,983.371815721654,1001.72764010211,854.402071763625,799.848336804557,833.51763135425,1149.05604023311,1301.99252936667,1272.15981618046,1137.20229338774,WBGene00020313,WBGene00020313,History: N.A.
WBGene00044528,lgc-29,V,4139008.0,4143120.0,+,21.3003102789717,-1.47603015003339,4.5814579015861e-06,16.0378315592551,20.9151435924171,21.4808006685416,24.0577663127679,20.4431804293896,28.1618311682477,4.24524290982116,8.54990374185189,9.47813091482774,6.74446023717026,4.49841473066973,5.62232985491927,11.9379096156682,10.9917682561361,8.94341807306686,12.1707363081633,WBGene00044528,WBGene00044528,History: N.A.
WBGene00003252,mig-21,III,5877020.0,5878419.0,-,31.118733311504,1.40600005722619,4.77175859800009e-06,21.3060839390969,11.0456095964128,21.1580978278591,17.0159960856306,11.5675270477532,16.5989921471073,45.0397404710826,46.9963532961093,48.8040830287026,30.9791448690432,26.4718866121217,21.915811862346,11.2582035893617,7.9158029723371,7.59078785345246,8.60833041133328,WBGene00003252,WBGene00003252,History: N.A.
WBGene00020914,sulp-6,I,3287336.0,3293127.0,+,15.7502130590713,2.07412188261956,5.01519544870389e-06,1.31086507515667,1.96594351625856,1.86954918360156,2.26133803429382,1.60131731980369,1.37870022728555,3.24217236951304,4.01829128058737,4.67726731894434,16.0352936746704,11.8393459053007,13.211937651426,2.805294630527,3.28740421719239,2.10161774604191,2.86000667738675,WBGene00020914,WBGene00020914,History: N.A.
WBGene00018383,F43C11.6,II,2342433.0,2343925.0,+,240.216965151783,-0.717061163003634,5.41405196675131e-06,250.822841819612,214.513254538574,320.547216586652,364.815143853901,261.940592396123,301.045227677574,168.42407397967,171.576947188488,183.837664042405,198.67156919073,196.711739252552,211.49209807199,406.962254052636,387.629359735761,339.047930349616,283.007816418275,WBGene00018383,WBGene00018383,History: N.A.
WBGene00020798,T25D3.4,II,147241.0,152825.0,+,33.6525768802736,0.928259016411969,5.49826334316772e-06,6.64324064250911,10.1291175709297,8.5271007821827,9.16806040260209,5.19372997368886,9.22286326462065,18.453026072695,14.933610941356,15.5766468935718,13.4180313687925,11.9999571869618,13.3911693637515,4.73891825505692,5.71200134748046,7.45544822505757,6.70348706566267,WBGene00020798,WBGene00020798,History: N.A.
WBGene00011591,T07F10.5,V,12865915.0,12866547.0,+,53.6810985365625,-1.00897190780251,5.558953163601e-06,71.8877828467542,120.106635663548,118.714309638629,130.53860838142,109.076928338151,82.7707094509001,54.7078737236391,80.6340496171267,46.2859187853906,57.046345470531,39.0537868714744,50.8450580698733,124.153381569571,108.439760680644,175.911900409589,94.9310715294847,WBGene00011591,WBGene00011591,History: N.A.
WBGene00020146,got-1.2,X,16791347.0,16793137.0,-,5884.2608942144,-0.426491451155039,5.70878485372306e-06,3828.83406712154,3038.42871538774,4282.37759356427,3887.64629158574,3115.10753074877,3748.00042437989,2723.6305872385,2612.08670100113,2760.64216705326,2460.76889158401,2683.86055448392,2463.27595035744,3408.00466187516,3386.23816945442,3405.04695078813,3070.67091923407,WBGene00020146,WBGene00020146,History: N.A.
WBGene00002184,kel-1,II,11688970.0,11696003.0,+,494.75216236341,-0.858874259046072,5.74145832253236e-06,187.624952274632,185.444812245071,258.159827421566,217.382589512224,125.455510280031,225.060378935983,111.092009161941,147.404452687679,138.604606082254,127.270381645711,126.303586023089,108.08650596006,290.346588801313,276.871808801971,298.740856232517,240.741706860114,WBGene00002184,WBGene00002184,History: N.A.
WBGene00019197,H14A12.5,III,7467574.0,7468676.0,-,33.1355705938149,-1.64462318365583,5.74145832253236e-06,134.241813679563,51.5178816483684,76.5820000627674,35.0874147132813,42.404504215561,31.9457058993189,21.6703865228589,16.6263159790126,16.5882288052072,19.2873734909769,17.4954167847883,13.3629179515917,42.5602848349732,44.6927953533083,43.4788797935094,40.67844742634,WBGene00019197,WBGene00019197,History: N.A.
WBGene00017077,D2096.10,IV,8387626.0,8389239.0,-,87.840948589821,1.51493993633895,6.12616693580476e-06,28.0976407502844,99.8847319007384,105.079561308549,40.39206939671,39.6625007553562,38.0887911607284,213.828013777468,265.224999942074,218.544291095683,231.802610716476,144.00417006758,167.81647581532,106.897565884563,82.7667954812514,110.114816875948,85.993928005237,WBGene00017077,WBGene00017077,History: N.A.
WBGene00004874,smc-4,III,4587415.0,4593124.0,+,218.486285460328,-0.368865814346831,6.18169310910916e-06,31.7650929671452,36.3449504834308,41.281647077112,36.3360491080334,35.1927966601692,36.303130940152,28.4397615945849,29.5562211168372,27.9382233937189,27.4477866652009,28.601625267437,27.8493853249715,35.8673646483832,35.7835089369911,39.7609831150317,36.9683853702326,WBGene00004874,WBGene00004874,History: N.A.
WBGene00009647,phlp-2,III,4209492.0,4216724.0,+,21.6023050382444,1.75404430142467,6.18198928279009e-06,2.2691386837167,3.15101395938519,3.45198313512309,2.6096200175103,3.20310575385269,3.81850071775997,11.8961098574049,13.2490627899836,13.5369404038179,4.73383302768832,4.22895982064786,5.64695775856934,2.87764850792512,1.44522540712951,0.808433422462428,1.6502465713518,WBGene00009647,WBGene00009647,History: N.A.
WBGene00021358,Y37E11AL.2,IV,3698501.0,3699722.0,+,18.4158637312659,3.41178119189927,6.40276532547797e-06,1.21213301680859,1.817872098662,0.69149520723028,2.09101801968824,0.0,1.01988715540359,21.2164570954588,21.2322321655607,18.9475478479092,62.7584398423233,88.3629904598614,58.6408208630477,24.2107110852413,8.68515056370791,3.88665516683139,7.27263897410095,WBGene00021358,WBGene00021358,History: N.A.
WBGene00009058,F22E12.1,V,10453748.0,10457347.0,-,50.8331739663194,1.32175859659964,6.42376254248077e-06,6.82603799545288,12.718961748471,19.2935174347527,7.49344545940413,8.79333084339701,7.04874218301927,18.4176989419477,23.5512244549442,18.3459484396475,28.9514509426905,22.8187869027956,26.4073989142771,5.31198078119342,6.66951641767722,7.95905924098419,6.93871324936687,WBGene00009058,WBGene00009058,History: N.A.
WBGene00012623,fbxa-149,V,20516298.0,20518036.0,-,1304.31498356712,-0.899916533547781,6.60417197389084e-06,693.66862860612,849.690123382252,993.15087592963,950.465373953851,973.067651777248,929.173806555398,584.001690912669,587.39431856288,574.349306445357,599.896194692898,676.621082736621,600.855947103982,1565.34229340396,1446.2037084169,1563.30906550798,1330.51740452268,WBGene00012623,WBGene00012623,History: N.A.
WBGene00009976,swan-2,V,13800976.0,13804282.0,-,13.8105582436607,1.23994328234584,6.79808112329365e-06,2.34040430464363,2.92497854746025,2.00272371579712,3.70092106033579,3.04957290216597,2.95381974047932,6.53065986548388,6.37707886435198,6.0973674685807,9.09921569227481,8.05251044732723,7.33862900043552,4.45203790552457,3.35388335832945,6.25367592842465,3.19139058717841,WBGene00009976,WBGene00009976,History: Renamed on 2005-07-28
WBGene00020560,T19C3.2,III,614707.0,617447.0,-,65.5858531054307,-0.994942413672198,7.12526071301183e-06,64.5254055818297,66.0258275144228,79.9474217648721,99.1363943240193,59.1168676416938,107.734879760627,41.4323221989987,41.7958571770451,50.0205571344471,36.7122674335546,24.0654603585582,28.0006725676561,60.4128449550551,69.350416359998,64.6556518341127,61.0411645743872,WBGene00020560,WBGene00020560,History: N.A.
WBGene00007165,B0391.10,V,15585067.0,15593185.0,+,1419.75162888816,-1.04963951194327,7.21791393575671e-06,324.563577825722,525.577433940652,639.293509898783,756.420946687016,682.533052253125,618.554642449273,348.912092150287,363.265866028699,364.058968373859,378.321360091271,349.171686567985,333.682073717268,972.540191955328,912.231099625969,1107.79373076055,847.363783180446,WBGene00007165,WBGene00007165,History: N.A.
WBGene00044209,Y32F6A.6,V,10447881.0,10449037.0,+,445.122739058893,-0.887796672048357,7.3608963272362e-06,380.124914071175,357.15127165046,351.417864314428,357.145877762752,320.899234500581,241.305300968491,223.418517761744,236.81016275322,223.745825890962,247.654458762399,181.183229111061,215.124937277218,590.741350479888,502.175405593591,519.645795805357,500.291446518381,WBGene00044209,WBGene00044209,History: N.A.
WBGene00020941,W02D7.5,V,8297700.0,8299244.0,-,46.2587785688748,2.08458928905565,7.4298209188292e-06,5.15010843079132,28.3204954152531,52.2968184189314,15.1033326794669,15.0989595839663,4.33329458455734,87.7928479644026,105.246711726122,95.2050909632192,73.8409675881478,65.7844493624179,65.5180129287394,14.6952032428448,14.7605804051478,33.0272259969927,11.236354359024,WBGene00020941,WBGene00020941,History: N.A.
WBGene00013604,Y87G2A.18,I,13512313.0,13514320.0,-,103.010657553621,-0.632946336661063,8.69153797535862e-06,124.504357173666,166.514797605868,198.322130141582,154.808321821768,203.841652104142,182.305791186086,103.363654961863,137.838582930409,113.189448878802,108.556616261366,105.355419264774,98.5051049549924,198.390789138119,185.37060976729,160.724191115931,161.396449932788,WBGene00013604,WBGene00013604,History: N.A.
WBGene00017220,F07F6.8,II,5424141.0,5425733.0,-,25.4587546160219,0.865298229552319,8.7829622338445e-06,14.4434501609608,16.4465226354293,12.3595056281075,10.3816695219072,15.6833138250436,14.178150371046,26.2580000064746,23.42569934621,23.4499430925048,29.6751049816229,24.847423388733,25.8795632647782,13.7375383124122,18.3982065873902,12.8645374669934,12.6924512160361,WBGene00017220,WBGene00017220,History: N.A.
WBGene00013152,Y53F4B.5,II,14982592.0,14984009.0,-,2597.86443338829,-0.529131812847776,8.93798166207168e-06,5417.67728259795,4040.85943227034,5572.18919281734,4924.43396124938,4666.83502256498,4697.66588569781,3943.03772992174,3699.30889361083,3813.25034517618,3203.48819239706,3324.75661095309,3669.36511145225,6498.26616889295,5316.03490924305,6354.83309004021,4694.73999837782,WBGene00013152,WBGene00013152,History: N.A.
WBGene00009572,F40D4.13,V,17156033.0,17157254.0,-,1352.71187786834,-0.518635737590772,9.02077202797027e-06,1116.66835890903,934.716780912023,1019.82902831495,1209.55887811603,1142.84905740687,1211.63491323374,942.881210898795,833.465773618494,934.281044456721,711.120747177937,638.782806854335,757.253392225595,1240.5681958722,1159.65352869816,1356.47304739946,1138.65238964595,WBGene00009572,WBGene00009572,History: N.A.
WBGene00011433,pde-1,I,13310915.0,13318704.0,-,728.986375709754,-0.6515039859711,9.07488072180003e-06,201.303567120326,235.003551591714,321.768653706429,321.13592784383,215.46136509976,338.107878915489,192.296920041173,196.567087067011,190.49537663871,182.380713354893,169.1959447665,181.376948089256,346.825206629159,313.751161263284,327.038990597156,299.909609608483,WBGene00011433,WBGene00011433,History: N.A.
WBGene00021014,W03G9.2,I,4962451.0,4964745.0,+,158.243299870632,-0.716771706500646,9.51734544977751e-06,106.49434061626,75.3362001028155,74.5080005821044,75.8239169067784,97.6906815317752,78.1923449537006,59.6362068905739,66.5795175462811,57.3554702885789,42.8708794125349,39.2118848876416,40.5031851799284,86.0005329288173,74.8653869458752,82.1460289275729,89.5957653087192,WBGene00021014,WBGene00021014,History: N.A.
WBGene00002081,ina-1,III,9168040.0,9172802.0,-,34.7950911474524,1.0429089814111,9.58061219441307e-06,7.20528044463416,4.84017600905792,6.03722917526405,7.76852201744397,3.52071028169135,7.00978142359502,12.3375280676647,11.5693164863595,10.2529917750875,10.6330894781155,10.1681192664088,8.87584250699523,3.21240386180947,2.90402590840113,2.88792979816058,3.80725238607391,WBGene00002081,WBGene00002081,History: N.A.
WBGene00016150,hint-3,V,7760474.0,7761633.0,+,192.59983356471,-1.98785850190019,9.91711208322587e-06,91.8881648690171,140.708635049821,189.816214853343,147.668117362171,89.798477465515,98.4743639766493,83.1781319959415,72.2886411608193,76.2550934391367,38.5225012749806,41.1833422645084,39.8611482340113,411.226852281937,383.948352425732,440.402775190599,342.396827908209,WBGene00016150,WBGene00016150,History: N.A.
WBGene00017837,F26G1.1,II,4791620.0,4795643.0,+,182.019124623537,0.443701033650613,1.02449806476795e-05,47.465180355597,45.4310447099815,44.2491543009674,43.6864580354488,42.4259857273217,44.076967110953,63.2132225127005,57.2868713251877,59.9937518198008,54.8347649499094,53.213010322122,54.7103814645132,34.6848485050975,37.3276683801914,42.6888886645358,34.7298598763213,WBGene00017837,WBGene00017837,"History: Split into F26G1.15(WBGene00270318). History of WBGene00017837: Split into ""WBGene00270318"" on 2016-08-31"
WBGene00044154,Y7A5A.10,X,15793767.0,15794936.0,-,422.485441622855,-0.665798794849009,1.02449806476795e-05,1323.55497734257,1096.41701415313,1577.11360787698,1273.02338715298,955.357774604657,1372.68500925687,961.354910831363,817.275798790576,908.161155279649,801.806118600897,960.329907101024,838.849300637966,1566.79168441638,1864.86266214964,1648.71912176987,1379.79102238634,WBGene00044154,WBGene00044154,History: N.A.
WBGene00189951,linc-29,IV,6354024.0,6357243.0,+,10450.7176549237,-1.05969361264247,1.02449806476795e-05,23473.5686817851,17499.5005810611,20904.7817984445,20317.3200743003,17217.1219701519,18393.3405592601,8787.26052643929,8560.43431827525,8547.57058326696,6798.28094155983,6509.45213350921,6715.76723919983,10006.6063651423,10849.6695865008,10720.6060541157,10117.7922532296,WBGene00189951,WBGene00189951,History: N.A.
WBGene00018330,elks-1,IV,3342519.0,3350027.0,-,37.7923535141017,1.64486298321489,1.04091513459589e-05,6.59675190463291,5.09657213758305,6.32918933727673,4.39677144482732,6.15369773387121,7.82115702763491,9.12771787293599,7.70343221607489,9.37432913119089,26.2729389381358,31.5309281928228,22.5653854639004,4.27795979637749,5.58608949132536,6.73025067202538,3.92525409099004,WBGene00018330,WBGene00018330,History: N.A.
WBGene00003414,mrp-8,III,12283208.0,12303216.0,-,45.3192836232045,1.08887019297872,1.07139985732816e-05,4.06793374786555,4.74506804656024,5.74641270312252,8.52122928751118,3.40750480303615,7.33447329321098,12.2356604176686,16.9656285500129,14.2184818330348,10.2498613409192,8.2478393414002,9.19785261603066,5.52730971882769,5.8294950460837,4.96901483354393,5.3885735551775,WBGene00003414,WBGene00003414,History: N.A.
WBGene00044070,set-18,I,10590678.0,10593972.0,+,10.3328750820841,2.06993002372146,1.09793313468817e-05,0.0,1.43521560441545,2.1837503585117,2.06358143484029,0.467609691935974,0.402602020586455,10.9242117591504,5.58763749899549,7.1543747536324,10.6174244959375,5.86501855811663,9.85956932868063,4.09594944658186,3.42847652068202,3.06852618978201,4.17583331176234,WBGene00044070,WBGene00044070,History: Renamed on 2005-10-05; Renamed on 2007-05-03
WBGene00001838,hda-10,II,13882705.0,13888031.0,+,29.5170761200754,1.07034775217421,1.13466569335563e-05,5.20326680560823,10.9248925516433,10.6860570822253,12.117620819013,13.7293271845464,7.88043955049554,18.2149789514139,17.6209049216956,20.1569977224174,15.6903427432608,28.1966207125331,23.3078438632388,5.93875366025348,6.7108212552366,16.6840631630224,8.51425029754822,WBGene00001838,WBGene00001838,History: N.A.
WBGene00013236,Y56A3A.18,III,11917836.0,11918719.0,-,311.778976034798,-0.458753145209947,1.13466569335563e-05,647.418799792836,466.738962503121,544.287837866029,551.074704244379,507.821336517864,513.199917207917,385.081722227274,370.05712315912,408.743924621881,344.120486396468,460.529456058272,354.116118151849,505.585107831759,554.223112850465,568.147079735146,482.300964519028,WBGene00013236,WBGene00013236,History: N.A.
WBGene00018756,F53C3.13,II,3919794.0,3927982.0,-,46.9389412673899,0.89492502394439,1.15385255053166e-05,9.71997780208327,9.2323160307473,14.2322523956178,14.5319823205706,10.7654535276935,10.9045023647689,18.9858257223585,17.2150991913759,18.2766673011122,17.1438134488569,23.2011054496497,21.4798744375336,7.39593745061436,6.964538504962,12.4666852307741,6.89219709341418,WBGene00018756,WBGene00018756,History: N.A.
WBGene00018804,F54D10.3,II,3812284.0,3813426.0,+,408.272641967467,-1.26339758746147,1.15385255053166e-05,188.783568867129,359.700390850967,431.732193161152,292.813233510643,190.963665844183,265.433761729082,185.255632806044,171.142048371407,171.634298684474,141.328928073014,162.384513817768,140.941518456489,574.10964460394,563.611727160813,512.403849438947,524.788773557229,WBGene00018804,WBGene00018804,History: N.A.
WBGene00219700,linc-6,X,1982710.0,1982883.0,-,1510.30504341956,-0.821258436333692,1.18695957164275e-05,5663.93534089786,6271.06323055847,7190.01217447538,7587.16274567926,6921.31679295425,5905.23455109331,4700.1609442223,4457.34513766852,4455.26352653572,4903.87013356793,3663.45983603681,4977.20520168126,11102.1415947782,9097.67524962067,11323.0997156035,9096.12590667618,WBGene00219700,WBGene00219700,History: N.A.
WBGene00005423,srh-213,V,3592768.0,3594973.0,-,29.3699550147313,-1.17408677759236,1.22959835987805e-05,21.5754794280885,24.5916172218798,29.5400067378736,46.8962908433706,20.2414249729868,39.9378771781156,16.4193212996293,12.5975059928259,17.0095701880854,11.7845269329764,10.0215438743077,10.0512436043466,17.2376361905998,27.2082239411708,30.4395943932001,30.1265557356147,WBGene00005423,WBGene00005423,History: N.A.
WBGene00011305,R186.1,V,12961474.0,12963336.0,-,40.0800684914074,-1.86803632847492,1.23941020991441e-05,75.638644367349,14.4233291564753,45.3744179929067,43.7182589148195,12.192741885457,73.4838439613087,10.088246145916,12.7483551091732,13.7790807667155,7.98592032150513,9.05495274539361,10.4789860353288,22.2500620528605,30.1712173085751,32.5043199620994,37.0032881675883,WBGene00011305,WBGene00011305,History: N.A.
WBGene00044218,F23H12.10,V,12373663.0,12374231.0,-,31.9614324485449,-1.04349166423017,1.28410741614525e-05,33.1859378793223,67.3358045474778,75.7273885713051,72.40209432408,82.0319480753193,73.9127786996933,25.2550854541269,37.6134554787165,47.7620073115761,25.5454451995299,37.7805355625952,26.2332702797866,66.8414164813496,64.3413363628494,93.89061057915,70.2745661233171,WBGene00044218,WBGene00044218,History: N.A.
WBGene00016469,C36B7.6,X,7097434.0,7100338.0,-,86.3617523652551,1.19197186634276,1.3181100614846e-05,8.42929222508533,10.8357097553033,16.2580725608142,23.1965884249678,30.204519806002,21.9526530335233,39.7109168443868,51.560677455602,37.3738017920911,52.7550769216806,45.8338946888421,58.9755043579552,28.6332765762222,22.4333167675052,28.3152386252438,23.6452893977625,WBGene00016469,WBGene00016469,History: N.A.
WBGene00016551,C40A11.8,II,2150552.0,2151290.0,-,78.949260153893,-1.30496181400536,1.3181100614846e-05,52.184048619439,71.8850749415877,82.0324787922384,88.0208234864165,82.7289498684507,69.2764215694103,37.9479621203178,33.1776372986702,49.6524521205932,41.5667693053714,38.9018523149717,51.9458982987204,158.827506551082,134.606905908487,193.354520369945,134.726777678538,WBGene00016551,WBGene00016551,History: N.A.
WBGene00020207,T04B8.5,II,614767.0,624543.0,-,99.12988080952,0.618125030471429,1.3181100614846e-05,16.6555100955224,19.3845632644347,20.0424415590932,16.3862027048481,24.4151047654733,15.1087625575626,25.3502753048051,29.0225421089262,27.5916363728277,26.9482034427711,34.5849271491825,34.5060843530376,23.0196587937718,21.6303239608507,17.5235861712559,20.0145642661072,WBGene00020207,WBGene00020207,History: N.A.
WBGene00017071,aagr-1,IV,8366539.0,8375371.0,+,750.967747342979,-0.605960999412621,1.33690729758238e-05,234.890280510297,232.419504112239,314.785265865055,236.368356215886,204.136188224777,223.843635801363,157.444154726043,160.005884486699,162.940890435766,137.219597453485,119.825228662738,140.29099250303,175.303631615877,191.234910067948,205.242349270008,199.971888607307,WBGene00017071,WBGene00017071,History: N.A.
