gene_id,gene_name,log2 fold change (MLE): group dpy f3 vs wt f3,Benjamini-Hochberg adjusted p-values,mutant_f1_RNAseq_rep1.robustRPKM,mutant_f1_RNAseq_rep2.robustRPKM,mutant_f1_RNAseq_rep3.robustRPKM,mutant_f1_RNAseq_rep4.robustRPKM,wt_RNAseq_rep1.robustRPKM,wt_RNAseq_rep2.robustRPKM,wt_RNAseq_rep3.robustRPKM,wt_RNAseq_rep4.robustRPKM,Input,Suggested Match,History
WBGene00016177,C28C12.1,1.34193006319691,2.38704012377232e-13,11.9541322249562,13.4900621849884,12.2674624275309,13.4563314502717,4.97064808180568,4.37635439090753,4.55771994792193,6.34155882615891,WBGene00016177,WBGene00016177,History: N.A.
WBGene00013198,Y54E5A.2,1.27292471386374,2.45043457072726e-13,6.50816620896893,8.44393385690248,7.31781555942564,7.7907691112086,2.99954124238677,4.13766101840503,2.46305482635273,2.78945158719645,WBGene00013198,WBGene00013198,History: N.A.
WBGene00018991,F56F11.4,-0.67353310920965,2.53738752768327e-13,19.9845333693341,20.9511990443747,18.4219292222462,22.952725185517,31.4286044926726,31.1790510258733,34.8347560144131,33.8603750774573,WBGene00018991,WBGene00018991,History: N.A.
WBGene00004243,puf-7,-0.634932924587642,2.59021499176362e-13,48.2882291500498,53.2349522570369,42.8939754930303,55.9553143429656,79.4014692440304,74.6471330060007,79.6139402447667,77.4900258328306,WBGene00004243,WBGene00004243,History: N.A.
WBGene00004915,snr-2,-0.654867198984172,2.66383540999691e-13,210.560130732025,223.495259701718,206.506116928777,266.104940112025,329.406874503996,350.396496775892,384.46298390717,363.243627165262,WBGene00004915,WBGene00004915,History: N.A.
WBGene00013538,tag-349,-0.653647997126023,2.66909183703649e-13,50.8499450984307,53.0487052848137,47.6912778117452,61.3762048472401,76.5627082285488,82.7277895223022,89.9404551745584,85.7870747354347,WBGene00013538,WBGene00013538,History: Renamed on 2018-05-24
WBGene00013158,Y53F4B.11,1.0699476725112,2.68734512212023e-13,18.7279085468392,20.6013748399251,21.8847464768782,22.0159648716922,9.41316202292339,12.145275008713,7.98298824709412,10.0025707234713,WBGene00013158,WBGene00013158,History: N.A.
WBGene00003395,mom-2,-0.524948186107283,2.75031866467499e-13,51.6250312078573,51.1972976128155,48.3129445187652,54.7948499364198,73.5082379790109,70.2627038188746,75.7084983350615,76.8656275389817,WBGene00003395,WBGene00003395,History: N.A.
WBGene00022261,clec-210,1.39298298347735,2.75870727966679e-13,11.9696975012908,7.39981895542634,11.3354974798742,12.1356654176851,4.41546945559202,3.58749985069876,3.86767450888542,4.45321078260551,WBGene00022261,WBGene00022261,History: N.A.
WBGene00020140,ant-1.4,1.10865245498733,2.76877846900551e-13,20.765872898493,27.5510717947694,25.7417060926251,22.3486803577092,12.0042271435464,13.6427067649234,8.19753797925532,10.7819940672255,WBGene00020140,WBGene00020140,History: Renamed on 2008-06-04; Renamed on 2008-11-21; Renamed on 2014-03-03
WBGene00016416,C34F11.5,0.828555737408945,2.77953721152994e-13,12.5445495691223,15.3406983621367,13.6914529761759,12.1607309855102,7.79276233288696,8.47639594748625,6.66792038596959,7.29737801826607,WBGene00016416,WBGene00016416,History: N.A.
WBGene00009671,mfap-1,-0.509028451085937,2.79915522699052e-13,54.9510608033687,56.5785399991094,50.4649454406736,55.9489743413313,77.3172112794038,75.2349508841952,78.1928744503299,79.4388320024697,WBGene00009671,WBGene00009671,History: N.A.
WBGene00001497,fars-1,-0.534684341739775,2.8324339192686697e-13,56.5745002249194,60.8669093800153,52.6536464907158,58.3646673713955,87.0195990079756,79.238253449236,85.3630463160216,79.3551671853232,WBGene00001497,WBGene00001497,History: Renamed on 2010-01-29; Renamed on 2015-03-04
WBGene00007071,AC3.5,0.762682415029702,3.02544428649875e-13,16.283649392619,15.5262351209462,18.603324945712,14.2689664695501,10.5307910020692,8.90231444432656,9.92703123947257,8.77544477748732,WBGene00007071,WBGene00007071,History: N.A.
WBGene00008218,nasp-2,-0.623995179746426,3.10449080347051e-13,249.143812717777,267.548846456718,249.540596912409,314.895559378018,384.99223652176,406.332524215172,443.582886210521,431.269140034766,WBGene00008218,WBGene00008218,History: N.A.
WBGene00008385,D1081.7,-0.652994344794692,3.12745607487942e-13,70.0245987016202,72.2479335111315,55.1053127080195,65.6963572941912,100.433211723664,97.7289877237643,102.595197758174,112.929249454393,WBGene00008385,WBGene00008385,History: N.A.
WBGene00018890,F55F8.2,-0.570432820405077,3.30538051042401e-13,23.2142598012586,23.5481761602102,21.046934650984,22.771640070866,35.930582713392,31.9225816590275,32.8168169968441,33.8536409743218,WBGene00018890,WBGene00018890,History: N.A.
WBGene00008341,ttr-44,0.804798590737639,3.37391070452964e-13,80.2024892482804,64.1576701231663,77.2856414277215,76.7365137950236,44.3759408997715,48.0773789515413,35.9313497116561,42.2113440067113,WBGene00008341,WBGene00008341,History: N.A.
WBGene00002075,imb-1,-0.514328550127083,3.40134203407077e-13,24.8061059457408,27.7942777150699,24.2303730638322,26.5873536321981,37.6662650082231,36.4938889921801,36.7284534596045,36.8390858154346,WBGene00002075,WBGene00002075,History: Renamed on 2015-03-05
WBGene00001402,fbf-2,-0.774644631850443,3.52768210740244e-13,7.07800772086842,7.92965350032026,6.58747165085882,6.87704368044758,12.2674720411753,12.2646804649048,12.0814428351579,12.1044237895131,WBGene00001402,WBGene00001402,History: N.A.
WBGene00018613,skpt-1,-0.559943471187267,3.54715996396665e-13,45.7566114940926,48.1280168481767,41.3734887876457,48.2896812863288,67.6013259985546,64.7327566597537,70.9451876432158,67.336436241692,WBGene00018613,WBGene00018613,History: N.A.
WBGene00015093,B0261.5,2.08920229343843,3.58446487676003e-13,5.80740040493894,7.94994653526308,5.80415008620052,6.92490156834876,1.28788018022526,1.72352867939488,1.54029355441461,1.66915970985879,WBGene00015093,WBGene00015093,History: N.A.
WBGene00007413,pro-2,-0.545269044028796,3.5886144388677497e-13,22.8583280984268,25.4371625436025,23.2418029070522,25.2550762618055,34.8549699839687,34.8670596286861,36.3596671383942,35.1912391564492,WBGene00007413,WBGene00007413,History: N.A.
WBGene00018068,F35H10.2,1.52577520724177,3.67777146929528e-13,11.6759625932837,15.7028402387692,13.5252127264325,11.3833675065256,5.29890672548084,3.50994361670761,4.79128941844594,4.63019015374749,WBGene00018068,WBGene00018068,History: N.A.
WBGene00006974,zen-4,-0.518297904259528,3.7994654141081e-13,36.0411921697359,39.2434241085573,33.1321716856053,37.1482827695505,53.9030365560374,51.1105869798145,52.5784383182622,50.9008641671934,WBGene00006974,WBGene00006974,History: N.A.
WBGene00003949,pbs-3,-0.570517821099528,3.86868058497321e-13,129.323547767484,130.009039460294,124.305547679461,147.106068733187,182.81706827563,192.87646602965,212.136929781752,200.364366734222,WBGene00003949,WBGene00003949,History: N.A.
WBGene00001229,eif-3.F,-0.49691804638914,3.87839105683375e-13,75.1929884252564,75.4049765854949,69.6561809740449,79.6604723008818,107.50504053979,104.541545525627,104.836298829346,106.31535948349,WBGene00001229,WBGene00001229,History: N.A.
WBGene00003021,lin-36,-0.463525430166142,3.89211044392899e-13,35.3330108059494,36.5604370187161,34.0784501066982,33.7319215408588,48.5032075316052,46.3519638067563,49.5278356985126,48.2933129066766,WBGene00003021,WBGene00003021,History: N.A.
WBGene00010623,K07A12.5,1.08599697717171,3.91989743831706e-13,11.6584287719428,12.2355281593692,12.4437806681294,10.4038748608619,5.32920243819464,6.47093485021532,4.80335305437622,5.36788083209909,WBGene00010623,WBGene00010623,History: N.A.
WBGene00000417,ced-3,-0.525173392951217,3.96373826670406e-13,49.4210489363924,50.803555158055,43.0300469893106,49.8412631208827,70.7030405510059,68.8826328876493,70.878111119972,67.4018266056039,WBGene00000417,WBGene00000417,History: N.A.
WBGene00003231,mex-6,-0.536624093901639,4.06481328119782e-13,138.005764648839,143.24526252595,124.048891336951,151.029889985732,195.640305233858,193.887132810182,212.834553737658,204.65102680458,WBGene00003231,WBGene00003231,History: N.A.
WBGene00018482,F45F2.10,-0.481112007655014,4.18630950720721e-13,31.2582160651179,32.1485573379526,29.9932887430813,28.9293189996074,44.9094004118756,42.1690745502675,41.7685547715596,41.9095146315064,WBGene00018482,WBGene00018482,History: N.A.
WBGene00001606,gln-5,-0.625669418876272,4.19791974109808e-13,123.381397525024,123.634518752439,114.342764363096,143.677731504915,174.294923645545,194.300219778377,208.995533166973,201.621778648465,WBGene00001606,WBGene00001606,History: N.A.
WBGene00016291,C31H1.8,-0.600314275662736,4.26643670462661e-13,42.1216752252426,44.4451882484616,38.7407959020415,48.4818257399944,66.9816313598699,63.2445601956145,69.814762664651,63.4260576837611,WBGene00016291,WBGene00016291,History: N.A.
WBGene00010991,R03D7.5,1.59581260145238,4.27319567512063e-13,6.31368659408746,8.94105392825344,7.26168390923093,6.14313739556865,2.22140279606901,2.2189559516096,2.23276740879246,2.83543155841398,WBGene00010991,WBGene00010991,History: N.A.
WBGene00015165,B0361.11,1.70755201312032,4.27582697683576e-13,3.06811807790254,3.73507208788478,3.45834687542021,3.77082969980942,1.19827931500355,0.908038185931302,1.02790135345757,1.17481540287068,WBGene00015165,WBGene00015165,History: N.A.
WBGene00007709,clec-87,-0.61740750448068,4.31618555009073e-13,635.277636511462,647.313802224602,589.624029251476,772.641417036344,970.654082038281,974.766169351059,1086.64781294105,1025.43001715201,WBGene00007709,WBGene00007709,History: Renamed on 2006-06-15
WBGene00018849,spt-16,-0.479538881714641,4.35504315884189e-13,74.668623266781,80.8537025329346,71.9707682428541,81.9706722426895,105.381550358451,105.371382265503,107.934665056842,112.819207121553,WBGene00018849,WBGene00018849,History: N.A.
WBGene00019606,clec-88,-0.571339454516238,4.35504315884189e-13,129.770482811024,134.039578816052,115.907408624593,139.19699695432,181.465881215512,184.542559701617,209.845594851479,195.242623500126,WBGene00019606,WBGene00019606,History: Renamed on 2006-06-15
WBGene00007784,ruvb-1,-0.705911205576903,4.6011312567542e-13,37.3196629164825,44.2507744289584,34.064910793982,44.0524431045506,59.2355946901569,63.7578349822011,68.7106918265116,68.8064724841792,WBGene00007784,WBGene00007784,History: N.A.
WBGene00004302,ran-1,-0.602966095034971,4.84024032176085e-13,463.036327323135,506.931652465026,441.88068552217,575.756703572316,719.445590897806,762.149281802608,778.139813929581,759.059515793925,WBGene00004302,WBGene00004302,History: N.A.
WBGene00019811,egg-2,-0.590171998938866,5.40451339828342e-13,66.883192406654,71.2499600536811,63.4716777769161,79.4583022089041,105.498694619038,100.398459508861,112.799970802438,104.434963648299,WBGene00019811,WBGene00019811,History: N.A.
WBGene00010677,gtbp-1,-0.60029388545514,5.46254285610121e-13,124.37263809935,150.861657843593,122.157877792241,145.517609323954,194.33740415701,199.681380578735,216.515642069496,212.587810200631,WBGene00010677,WBGene00010677,History: N.A.
WBGene00016115,mdt-26,-0.512785030711119,5.51772994105992e-13,28.7323638815535,30.4656960392543,27.3246168008042,30.7764541737582,43.2401399876534,40.2609716294409,41.5525570739691,42.3243924250441,WBGene00016115,WBGene00016115,History: N.A.
WBGene00016083,C25A8.2,1.28586656885706,5.54828104914941e-13,17.4849102332739,21.0093778924453,21.3195139540073,20.8207623445854,7.24729106835318,8.53204189844253,7.97192307223787,9.34494344604044,WBGene00016083,WBGene00016083,History: N.A.
WBGene00009701,egg-3,-0.64336141651187,5.63913971330568e-13,43.8031574675337,49.0497679756431,42.5602141000979,53.671166632007,68.00018268141,72.2776508028515,76.5290255675222,78.558794823879,WBGene00009701,WBGene00009701,History: N.A.
WBGene00000868,cyb-3,-0.635422815357896,5.80436688262612e-13,272.277734370022,306.603640956358,268.040647227151,349.129529271028,434.839597330509,459.878620971089,494.575424542911,468.64367226411,WBGene00000868,WBGene00000868,History: N.A.
WBGene00004305,ran-4,-0.523021587556597,5.80436688262612e-13,108.01002627149,113.396500490062,106.469338606605,119.915606305417,168.20073981654,157.406095811424,158.385839258357,159.446809859007,WBGene00004305,WBGene00004305,History: N.A.
WBGene00007624,hrde-1,-0.5682944677032,5.94643262449376e-13,126.397569033987,138.596447342752,118.223935042019,136.777791666755,171.976440281684,191.135106549333,201.415410281071,206.528842504198,WBGene00007624,WBGene00007624,History: Renamed on 2012-08-29
WBGene00007186,B0464.6,-0.573469322923131,6.1733140943799e-13,39.9518380175535,41.6397184434234,35.0099727544379,37.8722645964261,61.1108221255971,54.5895819812688,59.5753358225831,54.6122895842972,WBGene00007186,WBGene00007186,History: N.A.
WBGene00015087,B0252.1,1.59486157253812,6.38655204574872e-13,3.62523916673894,2.98177595153513,3.03241255406508,2.61989902547599,1.3211805678828,1.10679090358806,0.728424357791995,0.88803764678434,WBGene00015087,WBGene00015087,History: N.A.
WBGene00000796,crn-3,-0.536016878687187,6.57195375541402e-13,34.1966266104376,37.4582928788035,31.8478309531391,33.8761025059454,50.8840957690365,46.6664507357954,51.009746067756,50.6867195734748,WBGene00000796,WBGene00000796,History: Renamed on 2007-06-04
WBGene00017920,jmjd-1.2,-0.496642964455444,6.58185997994237e-13,28.8816211281553,30.0708809827306,26.3111390643741,28.8852629703384,39.6623739274572,40.3718478802457,40.763727644593,40.2538028742717,WBGene00017920,WBGene00017920,History: N.A.
WBGene00015282,C01B10.8,-0.650943832560234,6.696416693651999e-13,21.6119538217751,24.9866582695589,19.8750341017591,22.7971393066049,37.0944349060749,34.2150680205135,36.3681373368607,32.5038909078909,WBGene00015282,WBGene00015282,History: N.A.
WBGene00008948,F19B6.1,-0.628742217233738,6.74986174664353e-13,47.5468746498415,52.262358441328,41.19962996389,53.3691149105269,73.6356352718688,73.3742459354025,80.0886800968603,73.4497168903364,WBGene00008948,WBGene00008948,History: N.A.
WBGene00007111,sart-3,-0.602593898130732,6.97779746976552e-13,28.3122256686879,33.6565936956984,26.8783861232994,29.6556137110015,46.4009689341193,41.9316775348255,46.5756087943244,45.0810208652149,WBGene00007111,WBGene00007111,History: N.A.
WBGene00003950,pbs-4,-0.542754630220552,7.36537796490607e-13,141.036211007719,152.366274807315,144.912937399786,171.240260858992,222.360125621902,215.369851627866,228.674686056683,221.591631188515,WBGene00003950,WBGene00003950,History: N.A.
WBGene00011011,R04D3.3,-0.593863992778625,7.37468504423927e-13,49.6730641868163,53.8946861786388,49.6182964195726,57.2421095015344,76.1179979072598,73.06117929559,86.1619218008373,82.3438405912736,WBGene00011011,WBGene00011011,History: N.A.
WBGene00004094,ppw-2,-0.715797050946595,7.6728060134474e-13,30.6532971297248,38.0728677168877,26.8279923557516,32.5839390150676,49.1708986788106,51.2815540691463,52.9307693267557,57.0994491664506,WBGene00004094,WBGene00004094,History: Renamed on 2011-10-14
WBGene00002225,klp-15,-0.65470826578075,7.920871183145589e-13,66.9284362412601,72.7078896037971,61.184615077322,81.7575852579519,106.838923663111,104.001713559854,117.694158214853,116.348817035748,WBGene00002225,WBGene00002225,History: N.A.
WBGene00020509,hex-1,0.617869229377379,8.2305772465438e-13,31.3016852280386,28.6715598946576,32.7636496794678,29.7502445269723,18.5697296142683,19.4565768238239,21.4162579857709,20.4049149553682,WBGene00020509,WBGene00020509,History: N.A.
WBGene00015467,basl-1,1.02217802686329,8.310761499420699e-13,12.1447153287096,13.0174848514654,10.7776716441364,11.7958607982433,7.00968575769334,6.24730849185952,4.74693732158562,5.46230658071321,WBGene00015467,WBGene00015467,History: N.A.
WBGene00009921,F52B5.2,-0.590474500765781,8.6480121878501e-13,36.4228950993174,42.2017034677956,36.9513458941295,42.2630314649301,60.4777633611099,58.2661144272813,61.1120242571289,57.8400990874559,WBGene00009921,WBGene00009921,History: N.A.
WBGene00000382,cdc-6,-0.601529858035549,8.82446029447984e-13,32.9200802430028,36.8393681024289,29.9318541883575,33.2412602888238,52.5956890898852,47.7758674529854,52.431686262729,48.9422321739305,WBGene00000382,WBGene00000382,History: N.A.
WBGene00006528,tba-1,-0.576364949562161,8.82446029447984e-13,262.467116919752,296.994949119646,279.781248153718,319.217334395987,385.918249389807,432.987405225946,461.169294730522,447.332605979381,WBGene00006528,WBGene00006528,History: N.A.
WBGene00008124,C47A4.3,1.29045958300557,8.82446029447984e-13,10.709142219235,13.1435437056525,13.6974816676514,10.641559415377,4.24744711528301,5.89653594596722,3.7635032196899,5.7712791459237,WBGene00008124,WBGene00008124,History: N.A.
WBGene00008185,best-10,2.14417649547673,9.00580863338045e-13,6.4586684442015,4.74256133614314,4.41371187697749,3.07181986044952,0.621514694672651,1.24166020966317,1.28843207697997,1.07096930653699,WBGene00008185,WBGene00008185,History: N.A.
WBGene00009367,F33H2.3,-0.712378491910666,9.06639221356704e-13,33.3441573250244,32.1610175479168,31.0519150569026,38.8684145320686,50.372832722224,55.3641066988842,59.6109650282979,56.5004041632085,WBGene00009367,WBGene00009367,History: N.A.
WBGene00012030,T25G3.3,-0.58502469892948,9.06639221356704e-13,41.0922756020065,45.5282217277159,36.3507798508733,41.4922127795482,64.6380175762318,61.3236406349567,60.1363093284258,60.6029294310712,WBGene00012030,WBGene00012030,History: N.A.
WBGene00007601,C15C6.2,0.698010491183658,9.16142308388704e-13,106.082040205663,126.556581225164,120.651296922445,109.677420249722,62.5991468845162,83.4650114666697,69.4390108166475,69.7744918306324,WBGene00007601,WBGene00007601,History: N.A.
WBGene00001001,dis-3,-0.545933345140251,9.16398479013298e-13,22.4096963922967,23.466037227582,19.6232861061185,22.0830910701333,32.5219710033639,31.722025385412,31.8563149875057,31.7613399786077,WBGene00001001,WBGene00001001,History: N.A.
WBGene00019597,K09H9.5,1.67971239180136,9.21471405604816e-13,11.763323406441,9.58594028917057,11.904067207445,10.9508297358864,2.53476682686244,3.71356306384319,3.54692426082095,4.00382490748457,WBGene00019597,WBGene00019597,"History: Split into K09H9.8(WBGene00045387). History of WBGene00019597: Split into ""WBGene00045387"" on 2007-04-27"
WBGene00015916,C17G10.2,-0.649606034280951,9.50171440851681e-13,18.4777419849351,19.131334711325,19.8229395031193,19.0712325116161,31.3467965795355,27.8418254226836,31.3545527723523,29.5435040437134,WBGene00015916,WBGene00015916,History: N.A.
WBGene00022765,ZK546.14,-0.669315800248831,9.50171440851681e-13,50.3799208263285,58.399965373519,47.8689979055106,60.0477536959827,78.3996443619425,83.3401032895063,87.6600730574186,95.2667973737341,WBGene00022765,WBGene00022765,History: N.A.
WBGene00077732,szy-4,-0.55252390107859,9.50171440851681e-13,41.5610561760796,48.5988311595964,40.1530670482303,45.9156789821324,66.5778755028832,61.9714569870044,65.5832488498001,64.3686585783949,WBGene00077732,WBGene00077732,History: Renamed on 2012-08-15
WBGene00003901,paa-1,-0.41719810934148,9.61334603423686e-13,116.529771868761,126.035562215558,119.176265585093,123.372960282901,158.465546652098,164.518237990991,167.287875215868,157.520392842514,WBGene00003901,WBGene00003901,History: N.A.
WBGene00003799,npp-13,-0.5399896834866,9.7068296996729e-13,20.6922572236032,22.3587944566834,18.9214423984513,20.9768400233304,30.5871694468695,30.2537137848155,30.7012355106418,29.0573567586663,WBGene00003799,WBGene00003799,History: N.A.
WBGene00019883,met-2,-0.537553626389038,9.81204635388469e-13,22.4213721416308,23.441121969779,19.5480340420729,22.0718151887246,31.9500091701775,30.4326538193259,32.2654825993803,32.347066145988,WBGene00019883,WBGene00019883,History: N.A.
WBGene00011832,bgal-1,0.814603003636183,9.87649968787783e-13,14.4099073462387,13.011434783534,14.5654281295981,11.9543693740872,7.81426735994087,6.81446512520695,7.95943563565794,8.12188688089828,WBGene00011832,WBGene00011832,History: N.A.
WBGene00008621,F09C8.1,1.63042194549589,9.93525288628282e-13,6.63817486924176,7.34757526003085,6.20959270842383,5.00407672429062,2.10860284242581,2.62797465822767,2.00348621372622,1.3569403936123,WBGene00008621,WBGene00008621,History: N.A.
WBGene00016844,sucg-1,-0.580202992789363,9.9360182466933e-13,50.8607440362756,57.0797758740196,47.2157522990802,55.633704004143,84.0020662139431,76.9170775080571,77.8460841319541,76.3780734625817,WBGene00016844,WBGene00016844,History: N.A.
WBGene00008296,cdr-2,1.01637678064141,9.94551336763074e-13,20.1836659897613,22.1928530066411,21.6807642923964,25.6946067128326,10.2048682521652,13.6743786634181,10.061628640553,10.3093219213034,WBGene00008296,WBGene00008296,History: N.A.
WBGene00000692,col-118,-0.889329542081126,1.01779950694869e-12,17.9728113040745,17.3818454291885,23.8529771486468,20.1099626843703,30.8091495903891,37.7967430862168,38.7554363301336,39.6092193458646,WBGene00000692,WBGene00000692,History: N.A.
WBGene00015634,C09D4.3,1.17004351909005,1.02240078378476e-12,14.5520125687824,16.8062498920252,14.3892175470353,11.3715965590409,7.13391424320892,7.37081390089859,4.44668440421561,6.39561801615239,WBGene00015634,WBGene00015634,History: N.A.
WBGene00022420,wdr-4,-0.608006124679664,1.03425683997783e-12,55.2638207616533,58.7719519084228,47.8850170826098,60.9237079606164,87.6619980867707,81.5225121352221,87.9718448801218,82.4822931021527,WBGene00022420,WBGene00022420,History: N.A.
WBGene00015987,C18G1.9,1.03421674271786,1.04316352732379e-12,16.1495918668209,16.8012705760853,16.0350593602303,12.7752085003197,8.49169239440072,7.89418691426542,7.18930431858869,6.55299737944564,WBGene00015987,WBGene00015987,History: N.A.
WBGene00014158,ZK938.1,0.709839690934457,1.05728462956988e-12,85.6711149159055,90.6450670249244,82.9434544170226,70.8574736848075,48.2867447702125,58.2740568340637,47.6800037589601,47.4764660140836,WBGene00014158,WBGene00014158,History: N.A.
WBGene00003835,nxf-2,-0.726017855056341,1.09909326859128e-12,16.4876319396578,19.1368337453806,15.3244541851278,19.8530470126274,29.681246665394,28.1776940782835,29.7364365718263,29.530799508951,WBGene00003835,WBGene00003835,History: N.A.
WBGene00000550,clu-1,-0.521603729290569,1.12083359212663e-12,39.1453943708503,44.6837881079927,36.5931569112284,40.4374426202298,57.0043452749832,57.8805802623867,56.2324752824549,59.8171138202416,WBGene00000550,WBGene00000550,History: N.A.
WBGene00016741,C48B6.3,-0.539329525872844,1.12083359212663e-12,53.0220194002492,52.6532611996248,47.4247429959968,53.9139954851583,73.8528078445375,71.4625165571894,77.0860767448674,78.495821441424,WBGene00016741,WBGene00016741,History: N.A.
WBGene00011800,T16G1.6,0.826411676191459,1.1320958237664998e-12,14.6719976296986,15.1664588015439,14.9123246674543,16.5068531267384,8.45039300866745,8.29701027335463,8.65351994688851,9.16665176187256,WBGene00011800,WBGene00011800,History: N.A.
WBGene00003036,lin-53,-0.602602603097658,1.13751773656506e-12,94.4559886784587,106.954203941482,88.9197391044898,113.997293270456,151.569635915428,152.173341912002,161.667995915077,148.528218132573,WBGene00003036,WBGene00003036,History: N.A.
WBGene00009738,hecw-1,1.21773259290669,1.14620221743341e-12,4.11244161939195,4.39431157730988,4.270275267307,3.69641504634175,2.42986627364247,1.80446591483921,1.50720517300969,1.32974507598915,WBGene00009738,WBGene00009738,History: N.A.
WBGene00004110,pqn-20,-0.560445332655798,1.17750309518151e-12,40.5137649749347,43.663252777007,36.5158174891065,39.3995940716548,53.5836861439014,58.2982827030514,61.488897162109,62.7460610832019,WBGene00004110,WBGene00004110,History: N.A.
WBGene00004105,szy-20,-0.574118905960589,1.18778730096277e-12,24.3071790040179,27.9987216762427,23.6141119687484,25.7485299430928,39.5260776842447,38.0411141834448,36.5358395995317,37.2621643934923,WBGene00004105,WBGene00004105,History: Renamed on 2008-10-08
WBGene00002064,iff-1,-0.752280529816692,1.19485086502517e-12,594.223063436821,696.418773374339,679.036227949046,825.907947285402,994.968250364025,1135.44192075736,1272.07653220002,1306.66505717391,WBGene00002064,WBGene00002064,History: N.A.
WBGene00015971,swsn-2.2,-0.561551275366055,1.20169375911166e-12,37.1115637564644,39.0880021207919,34.6512883821377,39.8294249211859,51.7887979983445,56.9668010872957,56.5820718516896,57.0262441846062,WBGene00015971,WBGene00015971,History: N.A.
WBGene00007740,C26C6.6,1.96439233379092,1.22282342893688e-12,11.0950849490044,8.49306792767289,12.4161150765347,13.557852113722,2.45538999512354,2.66985027163047,2.86320956336277,3.71684232886876,WBGene00007740,WBGene00007740,History: N.A.
WBGene00017989,nol-10,-0.498442874651493,1.22689182279867e-12,30.9566121143155,33.5061831618395,29.8233168661003,33.3438202644673,44.8379561777883,44.8722203547718,45.4340561095852,45.1620287580869,WBGene00017989,WBGene00017989,History: N.A.
WBGene00017931,picc-1,-0.48038469648614,1.26171608711515e-12,53.981760770624,54.0119231339298,51.7946853330706,56.1060030303286,78.2637051289688,71.2936922084039,77.6552281615978,74.0122253366007,WBGene00017931,WBGene00017931,History: N.A.
WBGene00001856,hil-5,-0.643564069455089,1.26986712390482e-12,231.938775111518,283.177203090419,245.134035307924,268.50345148721,344.310212725217,402.374944807582,439.14343663407,421.409883380613,WBGene00001856,WBGene00001856,History: Renamed on 2010-11-12
WBGene00004312,rba-1,-0.51491626237644,1.28836933525593e-12,47.8074887542248,52.9600438655464,47.3378932322038,51.5974490337455,71.4283325112503,70.0648146567063,73.1863084842183,70.7213212623595,WBGene00004312,WBGene00004312,History: N.A.
WBGene00002083,inf-1,-0.570686477985002,1.31488419197149e-12,265.534340151023,319.746767816613,247.728441025747,288.74048908039,400.192013212298,424.986808183941,423.406681955521,417.490974014826,WBGene00002083,WBGene00002083,History: N.A.
WBGene00002226,klp-16,-0.635041591709228,1.31538950436926e-12,64.9881151068657,67.2226528402745,61.4362248781853,80.6631025964894,99.47905149228,103.698997110885,109.779058064612,113.037452032229,WBGene00002226,WBGene00002226,History: N.A.
WBGene00011918,T22C1.8,0.871302105665035,1.33865198556277e-12,14.0938306713172,16.0541934288449,14.9020047195875,13.1582448197507,7.7032854431786,9.34930345009211,8.05998131218939,6.65786801224819,WBGene00011918,WBGene00011918,History: N.A.
WBGene00011885,T21B10.3,-0.52892546002382,1.42786653884147e-12,39.636512459114,42.0089717661657,34.3550879431966,39.5787862644967,57.4153047789686,53.9337714590382,56.0818017693089,57.058912845299,WBGene00011885,WBGene00011885,History: N.A.
WBGene00007787,C27H6.8,-0.490419622110027,1.43800953160708e-12,56.2178683591431,58.0020858209032,54.4828039599343,58.0615375705001,82.9725687772563,79.8023729295172,79.2625816473786,76.4901336591009,WBGene00007787,WBGene00007787,History: N.A.
WBGene00004467,rpn-11,-0.525151066677822,1.45889922176972e-12,130.874480385827,147.101142836072,129.716644487184,155.023063426269,199.331949043718,203.938749445577,205.023917919063,201.483504365221,WBGene00004467,WBGene00004467,History: N.A.
WBGene00019246,rpb-5,-0.608375050908323,1.47343318170428e-12,89.3960624571929,99.4127789042927,84.5337404292448,107.796020217793,147.787541391368,140.578704328236,151.409539908739,141.281821560609,WBGene00019246,WBGene00019246,History: Renamed on 2015-03-04
WBGene00022541,ZC190.7,1.74205636063153,1.55277179767291e-12,7.850141345012,9.31414812836151,9.99651255614448,7.90601453058035,2.93164316902998,2.98264389359636,2.13836125358318,2.40111213063328,WBGene00022541,WBGene00022541,History: N.A.
WBGene00044393,ZK1248.20,1.85294792578817,1.57883298493203e-12,8.43613919720033,7.54530980653227,8.66386270809805,7.72109280997842,2.84034922639146,2.080628455399,2.11974865664725,1.9142449841039,WBGene00044393,WBGene00044393,History: N.A.
WBGene00045036,K08E4.7,1.71439467131541,1.6258840857681498e-12,5.86405363824706,6.34486716835233,6.71056781627791,5.36873994679679,2.63011126713892,1.66727057281492,1.25823612922089,1.84641222033233,WBGene00045036,WBGene00045036,History: N.A.
WBGene00018316,F41H10.3,-0.528543401805036,1.70053005177127e-12,26.9608720417424,29.5129529543846,24.4643221690381,27.983993711949,38.7761902607727,38.1196046703159,39.6788149110457,40.5615825354248,WBGene00018316,WBGene00018316,History: N.A.
WBGene00017548,F18A1.7,-0.559837019915575,1.71008924813744e-12,132.9907540962,135.230968028238,118.7981682958,150.229551713822,198.569819850381,190.309837212605,197.731436545963,205.334802150658,WBGene00017548,WBGene00017548,History: N.A.
