gene_id,gene_name,log2 fold change (MLE): group dpy f4 vs wt f3,Benjamini-Hochberg adjusted p-values,Mutant_f2_smRNAseqRppH_rep1,Mutant_f2_smRNAseqRppH_rep2,Mutant_f2_smRNAseqRppH_rep3,Mutant_f2_smRNAseqRppH_rep4,wt_smRNAseqRppH_rep1,wt_smRNAseqRppH_rep2,wt_smRNAseqRppH_rep3,wt_smRNAseqRppH_rep4,Input,Suggested Match,History
WBGene00001785,gst-37,1.31152106884858,1.62090998340617e-06,90.4112563564123,133.629171028004,177.606186164246,100.11239904391,50.0856686722638,34.6698998545447,65.5951643785009,51.9827207072316,WBGene00001785,WBGene00001785,History: N.A.
WBGene00012999,rpoa-1,-0.533649053277597,1.70195065924713e-06,41.8946068177895,42.1154525491776,43.5396108431914,39.1041995912873,54.1275762154034,59.1490985388677,64.1902487365972,63.7077563399659,WBGene00012999,WBGene00012999,History: N.A.
WBGene00018196,nep-13,0.890984043164635,1.81919590004371e-06,54.7743336843907,49.1485291302801,56.6425654995781,73.4128460906888,27.9182682501972,35.4659001742081,26.1239339763563,36.1001264549404,WBGene00018196,WBGene00018196,History: N.A.
WBGene00014864,Y18D10A.22,1.44270437120216,1.87354747654002e-06,33.7519566674855,52.5114631659446,42.9494462165957,44.0614450881877,13.6177250961973,16.5668144215129,17.0658490846399,16.0648923732386,WBGene00014864,WBGene00014864,History: N.A.
WBGene00011480,enpl-1,0.892078818035247,1.93668573533726e-06,40.288782256226,37.8760604894309,44.4663762793449,42.9053138759612,18.6700526956631,18.4786063640326,24.8515490659255,26.3632376203966,WBGene00011480,WBGene00011480,History: N.A.
WBTransposon00000645,WBTransposon00000645,-1.26028414684697,1.94761686256571e-06,12.2976544158023,16.6950979412546,10.8426977678051,10.2213017447594,33.6061272413001,27.2746008477001,32.0879885040773,26.1342963776273,,,
WBGene00011320,T01C3.3,-0.750818839262316,1.94937653791884e-06,145.283070868101,98.5057502184171,110.3470387411,100.798100407224,189.837850067494,203.460069831328,186.258352324168,189.458731901966,WBGene00011320,WBGene00011320,History: N.A.
WBGene00013591,gcn-2,-0.496012752549705,2.03227567846766e-06,51.2606664931536,56.1490416956449,52.0541684520736,45.3158951149287,69.0083031166793,70.6971936680588,73.8934681942653,75.0226754652042,WBGene00013591,WBGene00013591,History: N.A.
WBGene00001862,him-3,-0.727681015276519,2.03849418874615e-06,91.4368977491542,85.59188662271,77.0917667917273,85.4983887382703,135.076931778794,128.65857356981,134.20361630344,160.152824375324,WBGene00001862,WBGene00001862,History: N.A.
WBGene00019912,R06B10.1,1.56397215974646,2.0466916874643e-06,8.62989716200371,8.63423192961275,9.21844978045986,9.93158807024363,3.18054463258089,3.9100613063206,2.30295613890808,3.03618449798241,WBGene00019912,WBGene00019912,History: N.A.
WBGene00020988,W03D8.7,-0.416387531616636,2.05422562510537e-06,804.57247515484,714.437121584702,731.898960749617,707.429322153882,1003.36536008331,1019.64011159894,903.286899565849,1024.64293684184,WBGene00020988,WBGene00020988,History: N.A.
WBGene00013380,memi-2,-0.752635862524715,2.05693387190128e-06,86.4596849649674,67.3426113440084,83.2069420885086,70.5109302441105,149.915719187396,118.556622848787,136.786662005895,117.262225062822,WBGene00013380,WBGene00013380,History: N.A.
WBGene00008658,clec-152,1.588828114323,2.1611992567291e-06,22.0397428065178,30.403394086339,17.5670403656232,22.9325866913672,9.05104989073609,5.66656617905647,7.14179621923537,8.50932368468634,WBGene00008658,WBGene00008658,History: N.A.
WBGene00002225,klp-15,-0.503312606684762,2.24105462188292e-06,228.913606519427,204.495279280621,204.415932760108,189.85854967618,269.754095908236,269.746574017232,298.811720928916,333.041837751416,WBGene00002225,WBGene00002225,History: N.A.
WBGene00000951,deg-3,1.84446225387438,2.29185124534968e-06,9.75454170142334,21.4200726262921,19.0054920587489,20.8480413457828,3.56079346200149,6.83988629698219,4.46241669697526,4.92494018943465,WBGene00000951,WBGene00000951,History: N.A.
WBGene00006381,tac-1,-0.760097613851072,2.31089699672007e-06,123.335061635038,137.666194210391,119.644571938798,99.0580001626267,185.311271278574,173.380248629579,211.695992691836,238.150759811157,WBGene00006381,WBGene00006381,History: N.A.
WBGene00016183,C28F5.1,0.860164817820981,2.3385567346652e-06,223.767859482121,220.488132196206,226.99962255312,302.339445112607,108.834804358108,154.766432950687,141.142698524774,130.044908074363,WBGene00016183,WBGene00016183,History: N.A.
WBGene00015937,C17H12.12,2.01020944407667,2.4712621133086e-06,9.19881968742567,18.4905480841075,13.3442930570632,20.6433318958759,3.52582959855031,2.25757487424942,4.78681632593711,4.30286612081933,WBGene00015937,WBGene00015937,History: N.A.
WBGene00000821,csp-3,0.671633316578849,2.56417336724583e-06,276.121800950469,270.230156442366,246.612575626472,310.47127433556,176.391908903811,218.228940188729,152.990625613068,147.402390941687,WBGene00000821,WBGene00000821,History: N.A.
WBGene00011669,T09F5.10,2.36635422101802,2.62291616232334e-06,18.7279721037914,15.4046436866683,18.7781785963811,28.8521552596812,2.34074117332852,5.59539829308479,2.60749935693949,5.07840557717926,WBGene00011669,WBGene00011669,History: N.A.
WBGene00018202,F39F10.2,-0.39305518200452,2.7663568160457e-06,713.377696344832,783.674753838142,790.512899610153,820.318988821332,1012.53365258536,962.315829006144,1023.07577333047,1077.34269699966,WBGene00018202,WBGene00018202,History: N.A.
WBGene00045098,VY10G11R.3,1.14074825698777,2.7663568160457e-06,332.664596924269,393.346546515077,318.185150544725,290.860537998931,202.852872200575,156.923371962997,134.890625107111,118.558583018303,WBGene00045098,WBGene00045098,History: N.A.
WBGene00006817,unc-85,-0.538538722557577,2.91441567322635e-06,468.936682913327,428.410374071124,370.362751348301,342.56735124619,537.659930159137,565.897240509063,596.039939299272,635.089934256931,WBGene00006817,WBGene00006817,History: Renamed on 2008-06-05
WBGene00206377,F44E5.15,0.681190684887625,3.20933338024551e-06,180.725086790027,193.531902868143,178.204125783041,234.602475345713,124.163913017914,112.976052974292,113.290102568101,136.640728451651,WBGene00206377,WBGene00206377,History: N.A.
WBGene00019819,R02D3.1,1.47516671247936,3.22598401038508e-06,12.7181204236677,13.7013396620091,11.9843401871884,11.0158609935582,4.06228977841865,4.16170916005649,3.84645487069647,5.4643256961437,WBGene00019819,WBGene00019819,History: N.A.
WBGene00017725,F22H10.1,0.593469160855703,3.37381238824666e-06,540.014724007451,644.659397863364,581.73619723721,742.081697697124,470.687451753379,422.058496152268,345.857254261407,422.293423208719,WBGene00017725,WBGene00017725,History: N.A.
WBGene00019589,K09F6.6,-0.871925999408008,3.47078793526664e-06,16.4972978443027,20.5332628652786,20.6698843300402,19.1434441098598,39.1044601024583,35.5155071680701,37.073129068421,29.7842293924031,WBGene00019589,WBGene00019589,"History: Split into K09F6.15(WBGene00271744). History of WBGene00019589: Split into ""WBGene00271744"" on 2017-06-29"
WBGene00020832,T26C12.2,0.996546510395126,3.97905709194856e-06,128.020088098032,135.361914428263,102.563222730317,165.746254018755,66.0544424790649,82.1719784104394,58.1430881849783,59.8830413660914,WBGene00020832,WBGene00020832,History: N.A.
WBGene00021884,Y54G2A.19,-0.605591010148734,4.0843260333493e-06,352.419056116683,365.371295102752,379.011206235571,469.034489351344,598.312922093307,522.704699614773,552.007987967299,699.212657928607,WBGene00021884,WBGene00021884,History: N.A.
WBGene00018615,F48G7.4,-0.780517532294618,4.31344798087827e-06,72.6060749045989,71.6894091417056,83.5259334457442,68.95883500165,136.277465507467,152.104344492218,120.447719979838,106.905776345773,WBGene00018615,WBGene00018615,History: N.A.
WBGene00010271,F58G1.9,1.02279908037129,4.33882600656713e-06,74.0842509985115,79.5298475436381,83.3948047440952,108.2266570168,37.3629806856235,44.0190009982346,49.1647859308589,38.909597692754,WBGene00010271,WBGene00010271,History: N.A.
WBGene00008086,C44C10.5,-0.38533139569059,4.37884996381865e-06,607.866121550695,620.163812111581,670.736902151783,659.564040759875,861.170916837095,820.385002832637,863.847068412611,801.162736057782,WBGene00008086,WBGene00008086,History: N.A.
WBGene00013056,Y50E8A.14,0.735420469446132,4.46695674453644e-06,49.9057460612206,68.4927555940849,67.954034204716,83.6803989671931,49.5290206748959,36.3061895205769,41.7368522944901,34.7381756666614,WBGene00013056,WBGene00013056,History: N.A.
WBGene00010785,top-2,-0.461886606263243,4.58472923690705e-06,96.5066911744228,99.1701672027269,94.9529456821563,83.2725047602889,116.515609603945,129.973602343593,126.22670999656,141.851153116344,WBGene00010785,WBGene00010785,History: Renamed on 2015-07-16
WBGene00001859,hil-8,0.322955600280463,4.61723098395504e-06,3275.14776151104,3655.87140404114,3516.88273249968,3737.52956430596,2991.78394202322,2719.4144915242,2789.30242089959,2837.43422508953,WBGene00001859,WBGene00001859,History: N.A.
WBGene00000115,alh-9,-0.488922257409407,4.70215098782392e-06,132.167177290533,141.875167770355,138.590958945994,131.064534582067,196.669318569669,206.796375797376,186.340388662138,175.551703629738,WBGene00000115,WBGene00000115,History: N.A.
WBGene00045255,nhr-146,-1.00104830448797,4.70215098782392e-06,28.1317352078815,30.9953438187261,29.9649286236607,30.9614854801746,63.1030413199595,47.073355405955,57.3275217814485,70.9787441567913,WBGene00045255,WBGene00045255,History: N.A.
WBGene00015630,C09B9.7,1.55101318161484,4.75647930709947e-06,10.0280090677007,15.8096484033131,12.226244668028,13.4893232514564,4.00380297722702,7.10977101242493,2.89905777486332,3.8220763852536,WBGene00015630,WBGene00015630,History: N.A.
WBGene00007013,mdt-8,0.568857133608122,5.18816245845623e-06,231.775728579351,252.598144539381,249.124547148581,290.31667896978,183.366012903291,177.327380275497,175.648551445291,154.843362933544,WBGene00007013,WBGene00007013,History: N.A.
WBGene00014814,R03D7.3,0.34921663373831,5.54911644100723e-06,362.841424186236,354.407352637611,379.779287667885,400.627456918571,319.622608195016,277.504884187206,290.15107203953,288.63968944623,WBGene00014814,WBGene00014814,History: N.A.
WBGene00009518,clec-166,-3.95660468119131,5.5515040036592e-06,0.0,0.0,0.800583110576299,1.9066146129886,14.436929235902,7.39512736921605,12.0616551269311,7.71862380923274,WBGene00009518,WBGene00009518,History: N.A.
WBGene00006504,kcc-1,1.36954492427554,5.58164810913635e-06,8.67432558244088,9.80077497062113,8.31725568159037,11.6114770820909,3.50950631337184,2.64923991091257,4.32098279834179,4.08758302055741,WBGene00006504,WBGene00006504,History: Renamed on 2006-02-02
WBGene00004467,rpn-11,-0.552903233062095,5.76744810903828e-06,177.513034493976,199.398832153867,178.876251377232,159.154208271528,235.817824492796,284.362330012778,264.199612427054,264.199100664088,WBGene00004467,WBGene00004467,History: N.A.
WBGene00002915,let-805,0.98185461812809,5.91138715015209e-06,4.97163616008459,7.29234286104242,6.03935850555871,6.39241241243461,3.01516770665166,2.96540170160212,3.87939742220663,2.62973213705568,WBGene00002915,WBGene00002915,History: N.A.
WBGene00011809,T16G12.8,0.685560015659477,5.96650931183231e-06,152.669501685834,141.419804516791,200.979902971932,182.813946080183,96.4046125560142,106.361223205942,102.509766221056,116.718219818019,WBGene00011809,WBGene00011809,"History: Split into T16G12.13(WBGene00306001). History of WBGene00011809: Split into ""WBGene00306001"" on 2020-01-21"
WBGene00012596,nhr-234,1.85620271508396,5.96650931183231e-06,25.6886033030833,20.5762794774266,26.5079478540072,44.0438627078652,7.9405031112603,12.2022552560688,5.3072566054653,7.2355458232772,WBGene00012596,WBGene00012596,History: N.A.
WBGene00017571,jmjd-3.1,-0.405242014048676,6.01457202904168e-06,188.27546436336,189.112680720217,171.326729874875,157.421749980675,245.073579700233,222.31020836035,233.975047363271,233.650506787286,WBGene00017571,WBGene00017571,History: Renamed on 2016-08-08
WBGene00007242,madf-5,-0.674115306496163,6.14620353705628e-06,62.0324207233701,69.7107822651128,75.1326035668088,59.9463357178249,94.3200037768873,102.667638924103,119.433909557351,110.310516536327,WBGene00007242,WBGene00007242,History: N.A.
WBGene00019716,M01G5.3,0.681330010061963,6.42399579340787e-06,127.81711025786,168.724598259428,154.955416104523,179.723056794252,103.685110534876,108.878238692144,96.3714722435422,85.6224582871549,WBGene00019716,WBGene00019716,History: N.A.
WBGene00007164,fbxa-139,0.628332976831368,6.47414741380761e-06,704.57209543376,650.398230862862,696.565682053193,817.584592191928,515.239395631903,467.176900539989,465.103643976871,414.37497173932,WBGene00007164,WBGene00007164,History: N.A.
WBGene00017391,F12A10.2,0.73825312586109,6.65006914076318e-06,135.454434771577,149.485394534991,148.539305813837,168.283638077192,87.4923484865743,102.438414361658,89.1628084785711,82.6033870409375,WBGene00017391,WBGene00017391,History: N.A.
WBGene00219317,F31E3.12,1.60714752124906,6.65006914076318e-06,71.290852577549,95.1719386682003,76.9863060984417,124.94648252767,26.4437219891273,27.090898490993,38.6627472479536,27.2514854318558,WBGene00219317,WBGene00219317,History: N.A.
WBGene00219451,F52D2.12,-1.82878131864032,6.65006914076318e-06,4.40587032058631,1.73651769281441,3.82390728310742,3.03558635714825,11.9618569146362,12.6150378183615,10.8756065897267,11.9074364432575,WBGene00219451,WBGene00219451,History: N.A.
WBGene00009602,F40G12.7,0.547276225278307,6.8854205336499e-06,527.228205582285,552.518541348948,575.176792609049,591.856203674097,446.289188855363,387.799895367829,379.01511809911,331.69970023601,WBGene00009602,WBGene00009602,History: N.A.
WBGene00020598,T20B6.2,1.09973005215648,7.07698724820233e-06,26.5172679257634,26.9451278871062,30.5149632272874,32.2988326524345,13.1018301335795,16.2696736747584,10.282809673089,14.7295039973857,WBGene00020598,WBGene00020598,History: N.A.
WBGene00017595,F19C7.5,1.17295714649995,7.13166596649725e-06,101.619005331534,106.589566669437,159.728862708111,164.549385168857,67.5337596103542,43.4427253426007,52.4861288606789,71.5559504069955,WBGene00017595,WBGene00044302,"History: Merged into ""WBGene00044302"" on 2018-11-14"
WBGene00013069,Y51A2B.5,1.29646425226539,7.36557064201245e-06,63.8745792888828,78.8827702180859,76.0285817163559,87.1792183061796,20.4021539270181,33.4423531611301,38.6363202163419,30.9847536451344,WBGene00013069,WBGene00013069,History: N.A.
WBGene00006876,vab-10,0.642117870949007,7.67384033518494e-06,8.24913554160473,9.34557349112688,8.16328325917086,10.5589318960564,6.47070900199546,5.42378567822778,5.31394902035191,5.95845674542325,WBGene00006876,WBGene00006876,History: Renamed on 2011-07-12
WBGene00016800,C50C3.2,1.61188851905574,7.7771302020812e-06,5.74016057012183,5.86170176343156,3.39678659273394,8.1666007135643,1.75012320112738,2.30522816974809,1.67106232608318,1.79002258148421,WBGene00016800,WBGene00016800,History: N.A.
WBGene00007948,C35A5.4,1.86603535394296,8.0012541431379e-06,21.7401112612747,12.8528820988767,21.227063941036,26.4801116555074,5.8590002346139,5.33545939746275,5.43892518537188,5.93204291160283,WBGene00007948,WBGene00007948,History: N.A.
WBGene00007108,gspd-1,0.506196621350783,8.10887533869576e-06,175.957078877742,177.297958866811,166.943370932094,170.477933386233,135.374429489611,118.159787057277,113.509901089326,119.602417377777,WBGene00007108,WBGene00007108,History: N.A.
WBGene00022198,Y71H2B.11,0.450784419314717,8.18435902924692e-06,492.507544933055,489.430558517479,501.659843475965,571.997433962378,409.76909238388,363.286445498442,375.26908545436,356.17924126392,WBGene00022198,WBGene00022198,History: N.A.
WBGene00013779,Y116A8B.1,-1.10745761212794,8.97886961165322e-06,51.2327354712914,51.9241639068518,46.8248947289536,34.578295722403,95.3800696088096,100.588327867462,111.327999888081,92.2073070528866,WBGene00013779,WBGene00013779,History: N.A.
WBGene00044200,H37A05.4,-1.66125353366139,8.97886961165322e-06,10.7462610892895,11.5513690652638,7.26764250764653,17.3081260696111,34.6366314638048,33.56624771867,39.8874414527657,35.3392363512297,WBGene00044200,WBGene00044200,History: N.A.
WBGene00010072,F54F12.1,1.85788274273389,9.19709299771395e-06,5.6136901804268,6.38239763370651,5.62175597662081,6.8854597595702,2.06892293583056,1.4836900374434,1.90138068707445,1.34660293446311,WBGene00010072,WBGene00010072,History: N.A.
WBGene00011491,T05F1.5,1.38603890704302,9.38609990308675e-06,35.1495183553884,27.4303955931299,33.4701918456417,49.8189663488649,10.7780099102604,16.5626820158204,11.2559115210698,16.6608607616559,WBGene00011491,WBGene00011491,History: N.A.
WBGene00003970,pek-1,0.783323315776968,9.46402805905034e-06,36.2818187145042,58.5258970572838,39.5032865471648,45.4073516181879,28.0893153796494,27.1256397890039,25.9685183324249,23.0779531199235,WBGene00003970,WBGene00003970,History: N.A.
WBGene00014660,B0457.3,0.676304494003387,9.93794305663077e-06,245.827281109746,279.903557728734,212.509770260993,240.615414326123,183.212385853059,150.827364840359,141.22426584268,137.702720638906,WBGene00014660,WBGene00014660,History: N.A.
WBGene00001840,hel-1,-0.526386978642552,1.01202525900407e-05,100.71656550041,99.6220737764538,110.947403478538,100.657080213898,154.508020332827,142.603070130771,139.553706062099,157.944215763503,WBGene00001840,WBGene00001840,History: N.A.
WBGene00219687,linc-12,-5.82098484734075,1.01701675650645e-05,0.0,0.0,0.0,0.0,39.3604631145857,53.7650139282785,62.1153148093497,37.0046486390462,WBGene00219687,WBGene00219687,History: N.A.
WBGene00219718,linc-42,-5.32185671059651,1.02110595373945e-05,5.11486094688755,0.0,0.0,0.0,53.9132780209363,57.7433159646382,42.9956413360864,51.0408946745465,WBGene00219718,WBGene00219718,History: N.A.
WBGene00021555,Y45G5AM.2,-0.402566225208787,1.07387282827032e-05,122.408632058953,131.273466319201,123.983994677409,116.763836163164,163.42012576459,162.084554202218,155.800929881173,171.734280976789,WBGene00021555,WBGene00021555,History: N.A.
WBGene00010621,egg-6,-0.498061262076479,1.07554049939795e-05,144.691750699716,146.822237277886,136.017484939517,128.329121623977,169.654493935122,213.061548322786,178.177452732493,223.143609883696,WBGene00010621,WBGene00010621,History: N.A.
WBGene00008517,F02C12.3,-0.322729435048083,1.08903750214797e-05,3212.84875517795,3146.46586831813,3023.50886150614,3220.11531524735,3854.70135435509,3998.54889002434,4073.12042257191,3826.28066927738,WBGene00008517,WBGene00008517,History: N.A.
WBGene00022446,Y110A2AL.10,-0.521528756032503,1.08903750214797e-05,714.60624911486,609.732221186969,636.767323558935,686.358829915744,907.991859888432,1012.44265198766,1024.7414954404,860.358080857825,WBGene00022446,WBGene00022446,History: N.A.
WBGene00013152,Y53F4B.5,0.393673204486035,1.09701321276954e-05,8529.54211502968,9357.26750367473,8626.85538737316,9402.6255612378,7357.69208772996,7330.89054855406,6812.14751682983,5849.28652970303,WBGene00013152,WBGene00013152,History: N.A.
WBGene00001829,hcp-1,-0.541297572152106,1.09950215333716e-05,94.4155536552561,92.9189552936901,88.5425017245345,70.7395155696034,109.662670486415,118.33833970069,131.932985036676,144.061174995344,WBGene00001829,WBGene00001829,History: N.A.
WBGene00022090,Y69A2AR.19,1.45266029932181,1.10517182647764e-05,9.7230787118547,8.17541905779484,9.16209935650793,13.7809493221405,2.6915587385146,5.51486243862531,3.11361631150932,3.63847601330753,WBGene00022090,WBGene00022090,History: N.A.
WBGene00019055,F58F9.1,-5.82404875259402,1.10638638749756e-05,0.0,0.0,0.0,0.0,6.40335179224772,3.57821765051683,7.78156122084605,7.57774374861015,WBGene00019055,WBGene00019055,History: N.A.
WBGene00017310,F09G2.1,0.558813772364784,1.11448404460502e-05,77.8336750312813,89.2739593704527,93.4678814885307,104.326104670225,66.761086852832,59.8098357530022,60.211199939469,60.9067669214567,WBGene00017310,WBGene00017310,History: N.A.
WBGene00020459,fbxa-23,1.2846480391377,1.14566963517131e-05,59.0960029720076,51.7081005422106,67.7029640084836,65.6115125208092,32.8439455382886,27.8464215564789,21.7629237497018,19.9028986704034,WBGene00020459,WBGene00020459,"History: Split into T12B5.18(WBGene00306000). History of WBGene00020459: Split into ""WBGene00306000"" on 2020-01-20"
WBGene00000123,ama-1,-0.391648647870873,1.23612447962628e-05,75.7528253309368,78.3096862486301,81.9700096805799,79.6086413207249,97.1591280262355,111.331818024847,102.874843228815,103.17315191015,WBGene00000123,WBGene00000123,History: Renamed on 2007-10-04
WBGene00015557,C06G4.1,-0.538208144689661,1.24796018233121e-05,64.109146952938,59.4536566014424,65.2263216287433,66.4411207637811,88.8343785572246,91.316990464343,87.0496903079682,102.899579107517,WBGene00015557,WBGene00015557,History: N.A.
WBGene00000219,asp-6,1.84369892604266,1.45616901543583e-05,16.05464588976,34.6649790725586,16.0976856516428,33.8026570889436,8.02644738022924,5.48192298876565,5.58822901398993,8.27162734284563,WBGene00000219,WBGene00000219,History: N.A.
WBGene00015306,C01G5.4,1.0940117872598,1.4978215039485e-05,16.1768914309813,27.0217383855315,21.0124193794362,16.6805858187703,10.5801591080272,8.82251923592279,7.60602145802006,10.7298533993772,WBGene00015306,WBGene00015306,History: N.A.
WBGene00008740,F13D12.5,-0.374477763316924,1.53937203940923e-05,467.182575408908,515.528104974191,489.423321424474,427.130494977435,635.58483677169,601.097565591341,596.309976759013,630.25100697567,WBGene00008740,WBGene00008740,History: N.A.
WBGene00020966,W03A5.1,1.81633758768747,1.54261150576063e-05,9.29070854499445,8.71259308943383,7.38824665437169,11.7302325013652,3.37685758662452,2.20150120026698,2.30831274065999,2.59751853297841,WBGene00020966,WBGene00020966,History: N.A.
WBGene00007479,C09F9.2,1.30578377269387,1.54514528516102e-05,8.49587072533864,8.20050435881963,9.41593667808333,9.21548968405362,5.1504210127859,3.91480108234835,2.35972849947851,3.13598717280053,WBGene00007479,WBGene00007479,History: N.A.
WBGene00013830,ZC15.1,0.719494191345672,1.57344740864768e-05,70.1016216076848,59.2636220826249,68.0221471691711,59.1988843661474,45.7557895034472,40.5590335284673,41.4811177665178,29.7811384595064,WBGene00013830,WBGene00013830,History: N.A.
WBGene00016144,mmab-1,0.675086692769598,1.69512789561064e-05,169.772173656526,203.234294621826,191.407659617263,239.131038474552,127.315242064951,136.642126630518,124.940617883874,114.433806810321,WBGene00016144,WBGene00016144,History: Renamed on 2006-01-16
WBGene00019063,F58F12.3,1.81454096366879,1.70513130270696e-05,17.6054490709376,20.8168908141339,17.1617495450005,19.3600717114245,6.39898388515888,8.93944211802038,2.43007912443287,4.1649161155816,WBGene00019063,WBGene00019063,History: N.A.
WBGene00002222,klp-11,-0.390283348394281,1.70928310406519e-05,128.331286453931,130.063224048324,136.02973636142,143.419448068522,173.391018179109,169.921464230926,170.405105446667,190.072031532822,WBGene00002222,WBGene00002222,"History: Split into F20C5.11(WBGene00303015). History of WBGene00002222: Split into ""WBGene00303015"" on 2018-03-06"
WBGene00002229,klp-19,-0.492419190047288,1.71985657662993e-05,136.330880851236,136.624403698043,122.955499381242,122.739972138905,152.685477340057,175.367813709627,187.9793550515,211.411045185544,WBGene00002229,WBGene00002229,History: N.A.
WBGene00018658,bath-22,0.502880379266824,1.76395039999101e-05,468.009776640211,535.236668869709,508.928152814555,536.162309534731,387.195360332179,384.118580112593,368.534068595026,310.232937943728,WBGene00018658,WBGene00018658,History: N.A.
WBGene00000405,cdk-1,-0.499953382568355,1.83938724798296e-05,423.560591162585,367.671119142765,377.792228963406,346.674936117767,483.142990775227,505.66544222137,510.672895486615,641.162177439801,WBGene00000405,WBGene00000405,History: N.A.
WBGene00012897,pisy-1,-0.412687160690984,1.83938724798296e-05,389.127992556718,364.443193712738,373.316929766968,345.842833060778,483.628201184267,505.865356968583,476.5416722482,497.400147291076,WBGene00012897,WBGene00012897,History: N.A.
WBGene00001666,gpa-4,0.572379749652413,1.99673398906645e-05,119.443099932262,98.7554633013464,124.599733956903,116.679940358946,79.6013402208027,72.7333216928338,84.8384515796958,73.0944497587619,WBGene00001666,WBGene00001666,History: N.A.
WBGene00008237,nstp-10,0.674377011198088,2.07726320057675e-05,114.685435277839,130.054313777443,103.777772681909,107.732106883725,80.3325201723207,73.7395066687768,66.5786742360067,65.6713998078025,WBGene00008237,WBGene00008237,History: N.A.
WBGene00012100,sipa-1,0.867646674121857,2.10921722022091e-05,22.268624059921,31.7165056911078,25.0375140504401,28.3941194331248,14.3064520940608,15.8986677524622,16.2069763840481,12.4681571331447,WBGene00012100,WBGene00012100,History: N.A.
WBGene00044789,T07A9.14,-0.486969878432677,2.10921722022091e-05,281.488203383931,298.782551505203,298.559002522892,239.203842809508,360.530338027651,412.217147498127,383.767835939872,413.115571184342,WBGene00044789,WBGene00044789,History: N.A.
WBGene00016440,gipc-1,1.4289822155397,2.18407642204908e-05,23.3019931989117,31.9965118128708,31.8738912579866,32.8493809362828,10.0839024308201,9.59278648002435,13.8407783644641,10.7826045443167,WBGene00016440,WBGene00016440,History: N.A.
WBGene00206493,Y38H8A.12,0.492299137066307,2.22765953469854e-05,740.945119751041,873.584721244973,717.519739948109,807.246031046644,585.541817705419,574.790444956924,547.158476004959,521.871779251621,WBGene00206493,WBGene00206493,History: N.A.
WBGene00007503,C09H10.9,2.16581026392269,2.3177395003195e-05,10.0159174168956,18.6103327014483,15.9666133226672,23.6600042756506,2.05661583798076,4.91621409512997,4.0092398673521,4.01577778639167,WBGene00007503,WBGene00007503,History: N.A.
WBGene00021608,Y46H3D.1,0.973786950377382,2.34562970222967e-05,248.245298656655,240.443289561145,220.039198914003,271.372927378669,174.610956546901,129.626331800375,99.369324529183,100.472562328568,WBGene00021608,WBGene00021608,History: N.A.
WBGene00013189,Y54E2A.4,-0.582570904106846,2.49977865806443e-05,74.8484071527965,105.620570608805,82.2014312537291,71.1434106465352,103.132950722789,119.199329720901,136.026550630593,140.556331156598,WBGene00013189,WBGene00013189,History: N.A.
WBGene00019405,K05F1.1,1.52726573877891,2.53215736547022e-05,24.5554629845867,21.9530426495366,20.9406897207202,33.9546763917432,9.18234222502672,12.9347190305246,4.31527105891888,8.96478701888065,WBGene00019405,WBGene00019405,History: N.A.
WBGene00002047,icp-1,-0.394681822036507,2.54899339458396e-05,239.953376746568,275.717392647117,237.694762480828,230.429894233021,310.223336245486,325.709119089999,313.391231258886,341.276823753829,WBGene00002047,WBGene00002047,History: N.A.
WBGene00003813,nrf-6,1.25575192280504,2.56774752693932e-05,16.3801068360448,18.9645310301917,16.7551485205044,28.617252104001,11.1179222243398,8.04001358590054,7.92272882639102,6.81067152865882,WBGene00003813,WBGene00003813,History: N.A.
WBGene00017226,fbxa-53,-3.71285669350274,2.5860752597808e-05,0.882047378353255,2.08588646550155,1.31235328532527,0.0,14.3684544901279,15.5859926402591,10.592158562196,16.5035598489304,WBGene00017226,WBGene00017226,History: N.A.
WBGene00019600,rga-3,-0.440606664962422,2.65234262636574e-05,172.164273013524,161.297896054547,154.672487706869,143.898345243082,191.792108631369,219.805699120103,201.473082249888,243.79648270915,WBGene00019600,WBGene00019600,History: N.A.
WBGene00001671,gpa-9,0.312967436256102,2.69431177487557e-05,791.756644943166,768.08980252286,815.576615786964,850.039221832064,672.598928763386,648.840541770344,614.495981634043,660.97321653937,WBGene00001671,WBGene00001671,History: N.A.
WBGene00010584,K05C4.8,0.530732286836986,2.7474431640469e-05,736.394873913598,726.430919099042,652.690995106931,770.368460727956,534.266333450542,565.930790817163,461.52430402775,440.906451869487,WBGene00010584,WBGene00010584,History: N.A.
WBGene00018204,F39F10.4,-1.05723016700659,2.78407222998515e-05,52.9753455213353,40.3671454147095,36.7823462470333,36.1516996547451,84.6041700544996,68.1841363806045,101.785599897674,89.5747447215008,WBGene00018204,WBGene00018204,History: N.A.
WBGene00007571,C14A6.7,1.36914569923583,2.81972897821455e-05,98.6063817772128,110.614203716718,94.0457716543465,104.520757524536,41.1868482401678,32.2666454328092,36.4346181451901,45.730176585185,WBGene00007571,WBGene00007571,History: N.A.
WBGene00003994,pgl-3,-0.503123507655572,3.1447127925388e-05,96.9756061423953,90.6224189287012,86.396495183058,81.2863415787103,116.905417686555,127.060003807877,122.089054358809,136.572516945513,WBGene00003994,WBGene00003994,History: Renamed on 2005-10-06
