gene_id,gene_name,chr,start,end,strand,mean of normalized counts for all samples,log2 fold change (MLE): group pid5 vs N2,BH adjusted p-values,WT_new_rep1_RppH.robustRPKM,WT_new_rep2_RppH.robustRPKM,WT_new_rep3_RppH.robustRPKM,WT_old_rep1_RppH.robustRPKM,WT_old_rep2_RppH.robustRPKM,WT_old_rep3_RppH.robustRPKM,Y45_xf181_sensorOFF_rep1_RppH.robustRPKM,Y45_xf181_sensorOFF_rep2_RppH.robustRPKM,Y45_xf181_sensorOFF_rep3_RppH.robustRPKM,Y45_xf181_sensorON_rep1_RppH.robustRPKM,Y45_xf181_sensorON_rep2_RppH.robustRPKM,Y45_xf181_sensorON_rep3_RppH.robustRPKM,WT_control_REP1_RppH.robustRPKM,WT_control_REP2_RppH.robustRPKM,WT_control_REP3_RppH.robustRPKM,WT_control_REP4_RppH.robustRPKM,Input,Suggested Match,History
WBGene00019577,K09E3.6,X,17113164.0,17115189.0,-,86.9807760428764,0.994209788879814,4.31368755233923e-05,24.3273670819627,37.0832171934172,40.8278900157329,62.3141086474562,66.7376150766694,52.2960017342478,84.9154027665276,93.925859427887,79.8629220633483,88.0541901163649,72.0531614859629,77.0999896379305,39.2518583987229,30.4663323373096,26.1206138040806,29.896465295241,WBGene00019577,WBGene00019577,History: N.A.
WBGene00020952,kel-8,V,2671464.0,2688500.0,+,115.415740572576,1.68389101889385,4.35766329283513e-05,29.2564927491432,21.9750142660064,19.2933417224577,21.3633057210044,35.0617901349893,19.079605794011,102.22963655751,87.6450797022974,95.3577341563428,26.0064195601743,33.6370549817352,40.8077778387135,21.9582493016339,14.3423191981258,6.35320735750862,9.94091042026161,WBGene00020952,WBGene00020952,History: N.A.
WBGene00015796,C15F1.5,II,6967900.0,6970615.0,-,131.699736506749,1.60206427780565,4.37225363242736e-05,10.9183540355952,51.7455359915157,88.6529952863163,35.1587222531974,25.1600808839044,33.6757017378766,175.437616644163,156.953796125738,168.137380463499,66.0541202694343,115.791422761255,113.602990122843,40.5181981161103,62.6338185616565,33.2156773552286,52.6521985993795,WBGene00015796,WBGene00015796,History: N.A.
WBGene00001566,acdh-13,IV,8496486.0,8498871.0,-,87.2113673491807,-0.71261960021468,4.4228738608949e-05,37.1733843624349,32.4535539574067,25.6677841066114,33.2994265415409,48.0929561642725,31.2694436016718,27.6616959113208,20.1474106000609,20.7680322443829,20.0673247750601,22.6949483827206,21.3396197735114,45.3439148262679,38.9251659170924,32.329976642964,42.0517057471886,WBGene00001566,WBGene00001566,History: Renamed on 2008-04-17
WBGene00015041,cyp-34A6,V,3958160.0,3961358.0,-,11.5451784259688,1.75146045573418,4.45765116201759e-05,0.871973511114274,1.95752770736811,1.2543488335043,1.5315732351131,3.44462031496694,1.83371295051447,5.81524119880655,4.9546398847913,8.11923831421397,9.73899004367455,10.8720149953908,10.0112397614009,5.06490038208278,0.63407286814304,7.02187065326467,4.39486912475913,WBGene00015041,WBGene00015041,History: N.A.
WBGene00009579,arrd-6,II,11142751.0,11150381.0,+,9.60430804904633,1.6195170986835,4.49239360750474e-05,1.22090220845313,1.6242082929908,1.1708591614127,1.07222359470977,2.00959112491249,0.684664281629789,7.71372628161855,5.69213318131507,8.16180661536165,4.92416232040512,4.89921398437226,5.2565005895774,4.72777974962253,4.14308208998043,3.93269624765909,2.96280536280132,WBGene00009579,WBGene00009579,History: N.A.
WBGene00006407,lim-9,I,9181819.0,9220766.0,-,40.8973869512786,2.03442502640477,4.49320906130396e-05,2.24955050034337,6.92051370166535,9.49231633317183,3.62194342564212,2.03650397147129,2.52303070081088,13.8179824078377,16.0596480135815,14.5012987924779,8.72396448908587,14.5076062167315,17.2182519516662,2.72221313765977,0.817902676861478,1.81152895587534,1.04981952629967,WBGene00006407,WBGene00006407,History: Renamed on 2007-02-02
WBGene00012678,Y39B6A.16,V,19099085.0,19101108.0,-,32.9611761089006,-0.948635294065729,4.49670005373716e-05,30.4397599054806,34.0651027262712,25.5627920941193,21.6753058220123,40.6244578319231,27.6813675113185,14.4384423283495,17.9793899934569,18.2671097006429,17.6115150507227,12.733586769777,18.3006190242804,23.893354062947,29.9119950983517,39.7502882298373,44.6901053009907,WBGene00012678,WBGene00012678,History: N.A.
WBGene00004317,rbg-1,X,14983533.0,14987365.0,+,24.4813813413958,1.28442425846941,4.66407209749399e-05,2.36457993895667,3.01461210929204,3.9306092219635,5.53767180712257,5.96784317975044,3.53605918432656,7.37755265619069,6.89014230481461,7.33913274225701,14.1830250043051,11.5218022146836,12.2543261710728,0.0,6.4957048963667,4.23146760232828,4.41400571542497,WBGene00004317,WBGene00004317,History: N.A.
WBGene00013380,memi-2,IV,13399068.0,13400506.0,-,82.380393754473,-0.737030485378254,4.66407209749399e-05,52.4451392766059,45.8597778701742,43.7401206109734,40.8833813822489,66.343466941367,59.4818591010367,33.0937558625424,40.1795700140592,31.6552060186609,30.1652764411746,30.4022156492492,31.713274567034,73.5904251929487,53.1340352713912,43.6568701417083,71.280236629478,WBGene00013380,WBGene00013380,History: N.A.
WBGene00009081,F23B12.4,V,14441057.0,14445346.0,+,95.1554005124323,-2.46313625318154,4.75262832571961e-05,6.87659830005351,23.0337996769161,27.6978924811103,52.627159624148,41.7178719026178,17.3533354363211,19.6544688075345,13.3107571316597,10.9062627968492,8.68617559406246,8.02486932566888,9.51642812393286,129.814926679144,132.154885284787,113.916764315225,104.527210752894,WBGene00009081,WBGene00009081,History: N.A.
WBGene00003060,lpd-3,I,3565012.0,3600729.0,-,101.023231117512,-0.647164260957029,4.78508336173792e-05,7.79629878513191,6.7909842366831,5.98139165904066,5.27101369154521,7.57735596568364,5.30891965397814,4.56087388898592,5.13850733119344,4.65345879927821,3.97371214753597,3.88400283339616,4.30679550950344,7.72723295622203,9.08877133446645,6.37789598713625,7.83116751272318,WBGene00003060,WBGene00003060,History: N.A.
WBGene00004927,snx-1,X,1128986.0,1132925.0,+,21.2672544174227,1.3064823261536,4.92096662523721e-05,1.31095159947112,3.05200717833862,4.77742671212439,5.37276591425752,9.49437014486958,6.61646408696781,15.6450305105745,15.6619093301493,11.8937181920009,17.0822108098814,12.7756518553515,11.2884026383377,5.0764839164043,10.1683680993002,7.03792981999597,5.87322704456089,WBGene00004927,WBGene00004927,History: Renamed on 2014-09-25
WBGene00006623,try-5,V,9345772.0,9348687.0,+,5.35157329996914,1.98686367558595,4.94221321497237e-05,3.54382433921945,1.17861791894773,1.0195704042348,2.59355475381883,1.74992834586661,1.98732538006297,4.97557202709244,5.16316949116582,3.38438348943457,9.89516009267475,7.1102966481075,5.08588774200224,0.0,0.0,0.0,0.992298502795305,WBGene00006623,WBGene00006623,History: N.A.
WBGene00016657,C44E12.1,X,7596927.0,7599824.0,+,4.66779496471807,2.03459019279988,4.94221321497237e-05,2.02907464378317,0.3374184927253,2.33508690810589,2.37597157624182,0.0,2.2757513644261,5.69769044518373,5.32126299947939,3.39112230611707,6.9246661140183,8.14223350677089,6.30935129763729,0.0,1.96730927053938,0.0,1.51508467565442,WBGene00016657,WBGene00016657,History: N.A.
WBGene00009109,degt-1,V,10540324.0,10545742.0,+,9.59673561050989,1.66709454321602,4.94488059024776e-05,0.876473374417043,0.874502056833921,0.672438380774631,1.02631799738274,1.44266518829727,1.47454073497792,2.46115833450215,3.5755343464052,3.76667910148653,6.79808930084157,4.52198092856378,5.4507392708946,3.39402537071526,2.54938013269438,2.82324294843417,1.4725163562123,WBGene00009109,WBGene00009109,History: N.A.
WBGene00015132,B0303.14,III,8713993.0,8716184.0,-,4.97783916879326,1.8841481717097,4.94488059024776e-05,1.45025575425363,0.723496957836033,1.11264946496296,1.69819600325949,1.43226266891296,0.813282429412235,6.10852960441899,2.95812708734851,3.80876933812553,3.59950443739437,3.74114551205656,4.85641694782377,1.40398013437557,2.8122194506129,0.0,0.541443922672201,WBGene00015132,WBGene00015132,History: N.A.
WBGene00020168,mct-5,II,7096349.0,7098593.0,-,106.850902439071,-0.712964131236774,4.98784288969055e-05,66.4595463036227,45.4917915267862,34.9062831451858,41.7386614486667,48.4630476075206,42.253270403715,33.6350010607998,34.4528015571281,25.1848264291506,25.1742388831165,28.2414245386878,24.3992336095922,37.032282887147,53.9468426865803,42.3172431421517,52.149015384349,WBGene00020168,WBGene00020168,History: N.A.
WBGene00011350,perm-1,II,7880812.0,7882767.0,+,76.0711042255374,-0.537666566473865,4.99756412674413e-05,37.0102899339603,33.590266869147,35.6643427320295,38.7689527762795,40.9548574481291,38.6339996069944,24.1032694299609,23.7776908177178,24.2731775003613,30.2967915426631,26.4564905202086,26.5574929631721,29.7858399219947,40.8555271206821,28.72657935863,42.9509710560376,WBGene00011350,WBGene00011350,History: N.A.
WBGene00001090,drh-1,IV,6607376.0,6613353.0,-,116.185793582134,-0.660037240954818,5.17357167282503e-05,34.9718188352245,23.6857557090351,24.3875061478392,25.2212982775003,34.7666572213951,23.9626274349684,18.0470028419039,21.4606357601899,18.4133537167214,15.7359699103408,18.7200875127533,20.773796521941,35.6496083029492,32.3354105557745,29.8408224367829,36.4458209894356,WBGene00001090,WBGene00001090,History: N.A.
WBGene00013532,Y73F8A.27,IV,15472809.0,15473682.0,+,76.0240101459053,-0.654976095944797,5.176119728592e-05,72.741576430106,77.0519543687566,93.4592910917043,84.8859988500215,53.1412399373209,95.5548535741101,53.863107956914,54.0066182447525,59.2388454257255,50.0821531678792,58.2649676532199,45.7619382053083,83.9257955423541,95.6466267254412,93.0823568187786,95.9817006389159,WBGene00013532,WBGene00013532,History: N.A.
WBGene00016438,C35B8.3,X,9213953.0,9216856.0,+,12.2379720169762,1.37335842666445,5.176119728592e-05,3.52385401763573,2.73461094001755,3.15412183113346,5.1578788700434,2.70677099673152,4.61096139667275,8.79561503149947,10.2681475229025,8.97416441665643,6.92402111903749,7.07022837806181,4.49531334573149,1.13713759859005,0.569431218163293,1.26120279253821,2.41194960532588,WBGene00016438,WBGene00016438,History: N.A.
WBGene00000222,atf-6,X,12480948.0,12484904.0,+,63.5567022035771,1.12332759463685,5.17894241973195e-05,7.63648408817647,6.82563054184943,11.9006476131264,11.7364291224435,11.3126092234041,11.5090298498609,23.2303837468079,23.9208223836343,24.1577631632392,38.7956371530592,31.1907493856972,32.1933306300054,18.4820365732538,17.1218152791947,22.5483316914076,18.8880976738017,WBGene00000222,WBGene00000222,History: N.A.
WBGene00044920,F20G2.7,V,13758090.0,13759945.0,+,6.05327901405284,3.25237629515635,5.25294205931453e-05,0.0,0.90637772610045,1.04542321955612,2.12745473942413,1.19620035898119,0.0,2.55086775081522,3.17645387713244,1.30132495106825,10.7097378956903,16.6642044150348,14.3408332249722,0.0,1.76153682702813,0.0,0.67830653070107,WBGene00044920,WBGene00044920,History: N.A.
WBGene00012522,Y32B12B.2,V,16538396.0,16549854.0,+,68.1709287222801,-0.603669684516466,5.50757043764017e-05,24.281810214768,22.8976555601846,19.4243765660726,21.8449459528161,26.0276698799011,23.6634937011954,14.5514436979863,17.6023870541132,15.6952259499369,12.402496280435,14.2591613524233,14.6615837831723,11.1801641618834,22.3942450090844,24.7999086117394,25.2064068084467,WBGene00012522,WBGene00012522,History: N.A.
WBGene00009797,F46G10.2,X,13322963.0,13327854.0,+,10.1654749935712,1.7299888619765,5.6181676264535e-05,1.26015627780983,1.10015675080673,1.81275639334958,0.55334869768204,1.24452172550228,1.59002413961345,5.75014239074945,2.4785767474904,2.93343461764573,6.15762298155042,8.12689070426137,7.23400795619775,0.91495984849455,3.66539072664385,2.02956953918763,2.46997522350093,WBGene00009797,WBGene00009797,History: N.A.
WBGene00006149,str-90,V,8102484.0,8106905.0,+,6.72358474583373,2.64554661739495,5.66028871289439e-05,0.0,0.846824867916911,1.70928534546711,0.745376979776029,2.51461108223364,2.14180930744155,3.87280550803947,4.08065266725454,2.12768917596463,10.2693801640431,8.39282338545948,7.00380302505417,0.0,0.0,0.0,0.237652093765894,WBGene00006149,WBGene00006149,History: N.A.
WBGene00006489,zhit-3,V,10210444.0,10212127.0,-,53.1974809162182,-0.679764636336864,5.82932268992083e-05,32.0145886283076,30.4215077217757,27.7783222058031,26.7770732827785,30.6136622457081,24.7926769322617,20.6907486578758,22.2112410956402,18.9268946340653,17.972990989842,17.0416142972736,17.1383821306013,36.8964859116985,30.3010101409872,22.916323081439,39.8414886450349,WBGene00006489,WBGene00006489,History: Renamed on 2011-09-30
WBGene00219451,F52D2.12,X,1978014.0,1980938.0,+,266.429490063271,-1.52160350028495,5.91030005573896e-05,72.2034716132799,68.7378819689276,76.5614372249293,61.7492860455009,53.8699751598448,92.5627130351402,48.6951954301662,50.1636848401601,49.9095340350434,27.8788969149364,24.671908047538,21.9461790979317,120.874349093691,203.138479319164,123.905890192335,196.878190706559,WBGene00219451,WBGene00219451,History: N.A.
WBGene00008390,D1086.3,V,14092792.0,14093986.0,+,15.9974868928883,2.5064461595646,5.91104011559019e-05,4.50108823611108,4.94006108901706,10.3598280571639,9.48709498640727,0.889048794484254,7.57243534099378,13.2711223266794,7.86942440703012,9.6718026398594,57.8130653078496,46.4448453440237,39.4041483144096,2.61447890747677,3.92766691821466,0.0,3.02481569521113,WBGene00008390,WBGene00008390,History: N.A.
WBGene00008196,C49C3.6,IV,17331527.0,17332447.0,+,168.379787268885,0.369627867333518,5.93195667708129e-05,125.674111615559,141.645899534439,129.093426245326,156.970399872541,119.518045611726,129.206407398674,181.676053232848,180.65936338468,166.694284231438,175.022067012049,184.110534923417,161.65606725868,148.700478178597,142.156665620887,140.935187574453,130.332344967227,WBGene00008196,WBGene00008196,History: N.A.
WBTransposon00000722,WBTransposon00000722,,,,,37.9303845017778,1.77638156657205,6.00584819431168e-05,0.640283258161124,1.65034484783123,2.70177141094258,2.90527381722113,2.31857768547569,1.5260117184664,3.52094782118249,2.23886333032178,3.89816049989083,12.3160647850555,9.17613182934845,10.6438877013285,1.85955816178256,2.63836994464266,2.7499222016583,1.55379739495696,,,
WBGene00014208,ZK1067.2,II,9213658.0,9222798.0,+,578.461773522814,-0.310363503160122,6.02745216876214e-05,69.9567119458093,58.4736270464397,59.5232693459401,56.6560641587448,66.248116198345,66.9687250469137,53.4369079353236,49.3901576191225,53.6387254629428,46.8497999429611,46.1096184360971,49.6828798108614,57.8790810396329,61.2536549086622,55.5905643782005,63.5113721294492,WBGene00014208,WBGene00014208,History: N.A.
WBGene00020482,T13C2.7,II,6779464.0,6781686.0,+,15.9569588982177,2.68260241786712,6.04067081751102e-05,3.86392711067574,5.39733119809328,5.7806583552537,5.42941937543631,3.05279040047374,7.15055345293639,6.51000020531609,4.72881589999798,6.64215202527048,43.1558380853425,43.1927669415226,48.7984672191843,0.0,1.12389255597042,2.48924959659716,2.59663147141987,WBGene00020482,WBGene00020482,History: N.A.
WBGene00000068,acy-1,III,4722126.0,4730919.0,+,85.1289554990715,1.40571777959172,6.10397536833659e-05,9.27397666121217,7.89236545796437,8.16141486559016,9.74159652333742,6.824290318261,7.64810564418715,13.7867027902733,15.7371637124741,10.1591896965147,24.8795511474397,40.1853443577943,40.1893633783503,14.7873881961784,8.46275317900356,14.0577750237521,6.61925823381022,WBGene00000068,WBGene00000068,History: N.A.
WBGene00012100,sipa-1,V,11631434.0,11637291.0,-,58.3811418749477,1.96577830756805,6.29848487591291e-05,3.04236194338449,6.93832965422056,7.87768159359577,6.29797981788865,9.87230924645665,6.21512421248583,9.458349743853,8.16858336159933,10.1173050645558,37.216030667322,33.6352064518705,38.204411687209,6.94245621749376,2.21231395080558,6.99990858980549,2.19056172183757,WBGene00012100,WBGene00012100,History: N.A.
WBTransposon00000100,WBTransposon00000100,,,,,38.9421095266357,0.988149570275196,6.34425320671469e-05,9.56851057892534,5.72819375443515,6.88223319290467,7.14278779023558,7.79608140064643,7.44516154512168,9.57194161643933,10.8738450304089,10.4516011875989,19.8154409186747,15.0157129884536,13.0455540975344,4.16843679332916,3.13106968409788,6.93483901699885,5.89436698540986,,,
WBGene00020163,T02G5.3,II,7094159.0,7099348.0,+,9.61798245428328,2.53807130596738,6.36333200848218e-05,1.38290370776537,1.60975891282094,1.32622044941679,3.6434907916736,0.910497498814392,2.71429331915115,2.58881793448235,3.22371113224056,3.30171308453584,15.0164790442715,15.4587381803978,14.8849639735017,0.0,0.670403943217581,0.0,1.54889537107011,WBGene00020163,WBGene00020163,History: N.A.
WBGene00010858,M04C9.3,I,9352882.0,9354541.0,-,71.8350787234795,0.820051588764398,6.57594471534024e-05,42.1178441964491,42.0231149676429,50.8341724304951,69.4668302583336,43.6243337906407,59.6237681062845,81.4894817367283,79.9222550563982,77.9932084920705,138.637163096517,103.349144770562,103.93599485655,50.7187823543175,65.7356296580765,56.2523568112743,70.7599526442233,WBGene00010858,WBGene00010858,History: N.A.
WBGene00000672,col-97,III,12992405.0,12993707.0,-,29.0258311026798,-0.944350347653378,6.58525394220851e-05,12.8884448986789,19.9321581790342,20.3942736563773,20.9400024457569,15.9106750952178,26.0195518563388,10.8573190608054,9.01334411004191,12.9240074398391,11.9958189618898,12.7449198290156,8.78594969258482,26.2021048012385,28.1162665561909,31.1366085712638,20.2096455049351,WBGene00000672,WBGene00000672,History: N.A.
WBTransposon00000113,WBTransposon00000113,,,,,2664.49105414928,0.349998273059691,6.58525394220851e-05,451.347880163255,389.359419965563,437.215490708716,504.033942306821,407.797121030322,443.564918523022,541.153490647281,524.102566426585,520.537048455431,533.182878840084,517.984354198867,529.02387746154,370.98214184765,345.671259258367,401.715401204667,382.779301441263,,,
WBGene00000765,coq-5,III,7857315.0,7858457.0,-,62.3460435555596,-0.60639515313366,6.67810707441103e-05,67.9013339816972,49.2359112576949,56.3347757513424,47.1512541111626,47.5650289437448,51.1397536721887,28.2677255816063,40.0316318854315,37.3243656420029,34.5387882527716,38.0195200935996,36.8262756525317,45.8614171993343,63.1550987417471,55.951542068968,58.8073543140763,WBGene00000765,WBGene00000765,History: N.A.
WBGene00008819,shw-1,II,8305745.0,8321471.0,-,396.366953198687,1.32415819067637,6.89506093893091e-05,67.5716316188932,50.2790633115942,56.125092963186,65.3777893137968,63.9056000472796,56.5186602593734,142.709073556784,155.181354372097,144.375568197637,66.2673126963395,95.1980134211795,97.1117916531175,24.9465950699675,25.5396443263329,31.972309753696,22.1274635665788,WBGene00008819,WBGene00008819,History: N.A.
WBGene00044637,rft-1,V,4438932.0,4443223.0,-,460.008312782934,0.999546439381335,6.89825360703025e-05,136.346921148391,181.387009147572,203.609282089382,80.6431857506591,96.1823480391975,81.1426882121829,293.660394577163,307.705477128067,276.36941290907,288.77095334369,307.860559204518,314.813776612599,156.240498012101,160.524318937761,221.090074000679,179.203810923507,WBGene00044637,WBGene00044637,History: N.A.
WBGene00011267,fbxb-85,III,10847619.0,10848670.0,-,1088.2543466246,0.686126875052491,6.98277464838144e-05,711.788453997285,618.14045386994,658.773617800465,896.305277496113,822.658402234328,761.738807079077,890.427197274719,977.201276124372,898.549543233402,1218.63949625287,1227.42701457734,1150.5913433619,547.075750057836,474.926342537938,554.541950283549,530.042426252052,WBGene00011267,WBGene00011267,History: N.A.
WBGene00017127,E04F6.8,II,7210731.0,7211380.0,-,5.01841510491657,2.0227406181561,7.05142148473946e-05,3.3594935494139,3.35193755410628,1.93307560890817,2.9503822869816,8.29453215952892,0.0,15.3295004834705,13.2154443723334,9.6250378798425,17.1975224370125,23.1101384305208,15.6693779479783,4.87844525812699,2.44292250077967,0.0,8.46615997329972,WBGene00017127,WBGene00017127,History: N.A.
WBGene00017261,acl-6,V,5433392.0,5437066.0,+,105.67013768873,-0.497930036744426,7.05142148473946e-05,38.5633035098011,35.3254706455209,35.771147930394,29.4877812088385,37.7565372116008,35.2350455923214,24.7379063913334,28.4798542633197,26.1925372926336,29.3947134066141,25.1557726935095,25.2863819865157,50.2061830392712,44.4805288745702,36.4086589539696,38.5377834365296,WBGene00017261,WBGene00017261,History: N.A.
WBGene00017681,slc-17.5,V,8282333.0,8284900.0,-,71.7795098949467,0.918247959186829,7.16493572705841e-05,13.3658706000132,14.5481550440543,29.1318694373747,31.3018830871074,16.8000540083304,21.1233625585178,33.2667220348764,30.0952311782368,39.1638812777773,40.7133137040417,49.1067478474451,45.0484236183267,18.8209228824401,17.6713789802027,27.3975754487156,20.1870781439541,WBGene00017681,WBGene00017681,History: N.A.
WBGene00000257,bmk-1,V,14453305.0,14456998.0,-,368.781838285069,-0.36310011206931,7.4040489664103e-05,98.158143633733,99.5572008257816,96.2905391136692,86.4240249325476,89.2936203918959,100.636923286186,86.2660125246282,77.0732969448923,81.0402239625709,68.3455905050256,65.7194561617936,72.5860890237232,85.5959888590974,96.6231732906415,107.807284979946,107.142728231451,WBGene00000257,WBGene00000257,History: N.A.
WBGene00206529,C04A2.15,II,6852319.0,6853491.0,+,19.0183241176709,2.11844578797156,7.54093330435514e-05,9.0716294657764,13.5768390544661,9.13478607473667,41.8262652108445,51.5147056673413,26.7080019178196,68.4596386576354,69.3887080875074,89.342200646535,97.0985013775753,91.6562148250534,68.3501055891043,19.7598747102176,3.29830782746216,0.0,5.08025425367804,WBGene00206529,WBGene00206529,History: N.A.
WBGene00021739,Y50D4A.5,V,1207307.0,1207792.0,+,67.0362786994432,0.62245837581652,7.58795060418757e-05,102.717089218697,99.0119595281849,110.194116430357,119.258618866716,70.4940762806432,93.725705395954,155.215557287076,150.668107251774,143.402650074817,123.149787921286,143.714528280915,147.41351008007,85.9562051745154,63.2989600145073,112.157988657612,77.0225563756666,WBGene00021739,WBGene00021739,History: N.A.
WBGene00006817,unc-85,II,4702069.0,4703219.0,+,427.585297482588,-0.5992655527872,7.66563480438654e-05,437.620931294718,331.735474660008,301.368449942092,260.307586446839,379.316955457848,298.279381244487,269.628016117895,271.315383616998,251.203717051828,218.099820772486,216.17364260326,216.587391636269,452.95249856041,419.785850235499,402.396674128497,382.820367298033,WBGene00006817,WBGene00006817,History: Renamed on 2008-06-05
WBGene00010769,asah-1,I,12505028.0,12508064.0,+,118.586826423553,1.27067550515415,7.66563480438654e-05,91.0382016234718,30.1871622985267,20.0753073221847,46.4390592852828,52.760797288644,42.6459898158949,83.8092875932963,98.1679823283256,85.120141521182,79.1518702230026,113.907473946618,129.479132330477,31.6646589507529,33.2983231026387,31.6074331801873,26.2546235342541,WBGene00010769,WBGene00010769,History: Renamed on 2004-08-25
WBGene00020172,thoc-1,II,702107.0,708608.0,+,80.2857448352903,-0.640147680589514,7.71622460721598e-05,41.5289338442628,30.6014687844037,28.2806263372046,28.1065830030999,37.6272396070355,37.4971445526887,23.8042841505537,19.6504156516723,25.1061867927597,21.2767317379879,24.5710828122359,16.6770298698573,33.1958014822699,29.9215383071567,33.1358085632772,40.1127353559354,WBGene00020172,WBGene00020172,History: N.A.
WBGene00013052,scrm-7,V,14778336.0,14779714.0,-,3.87825753920221,2.59176314164072,7.72689199171281e-05,0.669251123022471,1.33549175754672,0.0,0.587751287467876,0.660947834078048,0.0,2.34909158021658,3.51023186772429,4.3141998815625,7.47480277870468,5.75476849052483,5.76281850976436,5.83106635494163,0.973318509505034,0.0,0.749582173156524,WBGene00013052,WBGene00013052,History: N.A.
WBGene00015738,srsx-13,V,4981809.0,4983191.0,-,3.91131205641115,2.38533846545963,7.95831229868338e-05,0.872471212890024,1.30576334513558,0.502025914413937,1.53244742074958,0.0,0.733903836130562,4.28736029503456,4.57612419285518,4.99930620471271,10.5565945636082,9.00266522764296,5.63453659088262,0.0,0.0,5.62070285624336,2.93158507446832,WBGene00015738,WBGene00015738,History: N.A.
WBGene00001017,dnc-1,IV,10926730.0,10933203.0,-,184.579917017279,-0.419510196309438,7.96749444183067e-05,36.7376999863747,34.375090970009,30.0398082347982,31.0288882308995,34.5459252246801,28.6850399096992,26.5304717428969,26.8905181985855,26.8172305118714,22.9046202901584,26.1487256577514,24.2176218515213,35.7356213135567,39.8800917905568,37.9358661497971,37.2098245376628,WBGene00001017,WBGene00001017,History: N.A.
WBGene00020214,attf-5,X,788353.0,796142.0,+,17.3266629759926,0.985266376578422,8.10923586221188e-05,2.35164548458973,2.27303265387832,1.60686909990492,1.54895070066534,2.46762331745985,1.85451853976069,3.50809722602498,3.0836036868778,3.15821555432332,3.14636490040797,4.17065779488305,4.32414564525941,2.13431980043056,0.855022875272884,1.42030837559688,1.31695821806885,WBGene00020214,WBGene00020214,History: N.A.
WBTransposon00000638,WBTransposon00000638,,,,,1739.97608193488,0.410535421154151,8.16010416895091e-05,603.204240424644,561.033569138242,551.730656529223,633.239912069009,700.798259561663,567.6630164376,874.878313782094,834.494190580833,872.599368020912,854.569368595216,765.08673590463,824.619482303896,774.368630421327,591.212988687024,778.294328946044,571.394059922244,,,
WBGene00044312,K04C2.8,III,6870296.0,6871171.0,+,46.4868127646656,1.72486085943391,8.26283405665737e-05,10.6809985130822,39.6676305655784,72.3852768770505,40.6479298777085,14.0646414878969,33.9419128188085,77.4806274436281,79.8832114535372,68.8530223333842,138.072993874236,94.9054258237081,112.410754844192,20.680365768147,12.081844976682,15.2911046648111,18.6091922118424,WBGene00044312,WBGene00044312,History: N.A.
WBGene00019129,F59G1.8,II,5906545.0,5907613.0,+,77.1549374212622,-0.684339296254349,8.3766907604636e-05,59.7663455502958,73.636388833025,67.7378093998331,97.8188060965197,105.529249205002,80.7433348432932,47.0419505357685,42.746638787287,43.4566468849228,53.9413887727061,57.6213241228996,47.4351429586311,86.7889283776975,57.9470479450343,78.7564359928128,75.0541354136392,WBGene00019129,WBGene00019129,History: N.A.
WBGene00008178,C48D1.5,IV,13221961.0,13232974.0,+,103.959539555851,0.66927840314088,8.45265648030125e-05,31.0132235252314,35.606184913269,49.1354724326561,33.952356473728,40.6980741368325,36.0938720430726,51.8936397689469,48.6508901125894,46.5569074489463,67.6160105721238,65.7559872658302,54.8733079890292,25.9108084721531,33.3644279289363,31.474686255584,27.598290617674,WBGene00008178,WBGene00008178,History: N.A.
WBGene00017123,maoc-1,II,7196276.0,7197495.0,+,4.06765158322286,2.03902209990951,8.45265648030125e-05,0.718988506577292,1.79342848908556,2.06855456738762,1.89429530655216,2.13020440221204,0.0,5.55207684490701,5.65665775109286,5.14980272263445,2.67677164417709,8.03718654847899,6.70702442740371,0.0,1.04565356336289,0.0,1.61057919425165,WBGene00017123,WBGene00017123,History: N.A.
WBGene00021755,hpo-38,III,230429.0,235121.0,+,424.182382710111,2.83077943719832,8.46478971384405e-05,25.6799686917198,823.571057043913,1166.63432688339,106.319976093669,45.8919875322416,42.1742242855444,1032.71778857044,972.774176420384,1136.89022429124,1077.84064803958,1106.18988611531,1153.01550692404,60.3756385145796,67.5810080615687,43.3288741782088,49.9917339578934,WBGene00021755,WBGene00021755,History: N.A.
WBGene00004681,rsd-2,IV,13521970.0,13540271.0,-,94.910527158424,-0.618162539734717,8.72402229674028e-05,15.3132250431693,17.6821874688418,23.3648873125348,16.9238497686383,16.8224764126961,14.3284728240853,10.1460448945077,11.8822639442575,11.0914368859621,12.8113834208026,14.0552641498658,10.8648545879724,14.9911701426009,17.5162272962252,23.2774537918624,20.4273798345213,WBGene00004681,WBGene00004681,History: N.A.
WBGene00016255,C30E1.6,X,16913906.0,16916800.0,+,10.5567323440237,2.26766465460487,8.79583703861592e-05,2.01764726106563,2.61704205814924,1.62535528362527,3.89827437865441,3.98522928467334,1.35776084572412,6.23216228736658,5.99680055262226,8.6709191565371,11.267456142134,10.4096287479082,7.52858180182697,0.0,0.0,0.0,0.0,WBGene00016255,WBGene00016255,History: N.A.
