# Genes differentially targeted by endo siRNAs in zsp-1(-) animals relative to wild type (WT). Endo siRNA pools in WT and zsp-1(gg682) animals were analyzed with DEseq2. Genes with differential endo siRNA pools in zsp-1(gg682) vs WT animals (adjusted p-value < 0.05 and log2 fold change ≥ 1 or ≤ -1) were included sheet2.
gene,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Input,Suggested Match,History
WBGene00012345,W08E3.4,28.7863014413281,3.75548236021993,0.781836867991312,4.57164079683527,4.83919965050138e-06,0.0001654802555785,WBGene00012345,WBGene00012345,History: N.A.
WBGene00012366,maea-1,211.531047732232,1.57640904004968,0.500790673161863,3.14695003972142,0.0016498314939003,0.0246574815997474,WBGene00012366,WBGene00012366,"History: Split into W09G3.16(WBGene00303084). History of WBGene00012366: Split into ""WBGene00303084"" on 2018-03-02"
WBGene00012490,Y19D2B.2,13.8695477699977,-3.30631741247357,0.911166798612357,-3.46782793052128,0.0005246831332264,0.0095842119002691,WBGene00012490,WBGene00012490,History: N.A.
WBGene00012712,ttm-1,115.679960182687,4.43777978132721,0.592563973933159,7.33635477885598,2.19489726003746e-13,3.34112138472369e-11,WBGene00012712,WBGene00012712,History: N.A.
WBGene00012717,Y39E4B.6,26.0409841257981,-3.1590551903642,0.764601246291586,-4.04366916864427,5.2621156773056e-05,0.0013433102753867,WBGene00012717,WBGene00012717,History: N.A.
WBGene00012759,sup-1,11.6755793029106,-3.03380480265442,0.9410956506003,-3.10158641911327,0.0019248667878879,0.0279547791456523,WBGene00012759,WBGene00012759,History: N.A.
WBGene00012831,Y43F8C.9,34.4616600032942,-2.15871576791053,0.653188158869182,-3.29474430773452,0.0009851127148813,0.0162602942094875,WBGene00012831,WBGene00012831,History: N.A.
WBGene00012867,seld-1,508.251799643802,4.89425771914994,0.460536140245617,10.5627287876013,4.4357614335729e-26,9.115489745992311e-23,WBGene00012867,WBGene00012867,History: N.A.
WBGene00012890,lact-9,120.702185815199,1.93584493657295,0.492900721803367,3.92342821623687,8.72977846610685e-05,0.0021356779461725,WBGene00012890,WBGene00012890,History: N.A.
WBGene00012898,Y46G5A.6,377.096655062725,-2.02820335416247,0.411272358795243,-4.92987511196871,8.22822006462511e-07,3.5599045902503e-05,WBGene00012898,WBGene00012898,"History: Split into Y46G5A.42(WBGene00077635), Y46G5A.43(WBGene00077636). History of WBGene00012898: Renamed on 2005-03-17; Split into ""WBGene00077636"" on 2008-02-22"
WBGene00012922,Y47D3A.1,33.8413623868795,2.09563123333285,0.677373514658151,3.07761553226342,0.0020866393581011,0.0297780825062355,WBGene00012922,WBGene00012922,History: N.A.
WBGene00012944,Y47D3B.11,81.2069712392063,-2.10140129768161,0.585111353962813,-3.5904619586757,0.000330092406373,0.006522498991314,WBGene00012944,WBGene00023404,"History: Merged into ""WBGene00023404"" on 2014-01-20. Remark: All name identifiers for this gene were either transferred or lost when the gene was merged."
WBGene00012967,kvs-4,27.7609495092024,2.35947129464259,0.736609170325804,3.17497696026177,0.0014984839870698,0.0228102562476189,WBGene00012967,WBGene00012967,History: N.A.
WBGene00012985,Y48C3A.1,15.5188485514362,-5.08192587277336,1.04905194693712,-4.41581272016595,1.00631182202485e-05,0.0003206156270172,WBGene00012985,WBGene00012985,History: N.A.
WBGene00013031,Y49E10.7,31.1676593843842,3.28199298408745,0.760942141258052,4.20689845858791,2.58899398670416e-05,0.0007441094605142,WBGene00013031,WBGene00013031,History: N.A.
WBGene00013189,Y54E2A.4,130.732016599874,-2.27958057017204,0.494224326964229,-4.60637058252964,4.09757880587857e-06,0.00014644390341,WBGene00013189,WBGene00013189,History: N.A.
WBGene00013198,Y54E5A.2,109.037522641319,2.90341133403582,0.510090745945008,5.6690114828897,1.43623741864837e-08,9.36973935022984e-07,WBGene00013198,WBGene00013198,History: N.A.
WBGene00013310,Y57G11C.14,22.2435188831326,4.67335429437856,0.952891586045534,3.84810469539497,0.0001190351838037,0.0027797420763266,WBGene00013310,WBGene00013310,History: N.A.
WBGene00013500,Y71A12B.2,59.1739377975526,-2.0801653565751,0.56817906150569,-3.65219780352004,0.0002600054830604,0.0053431126768929,WBGene00013500,WBGene00013500,History: N.A.
WBGene00013531,Y73F8A.26,142.366571933101,1.81801239028683,0.487772779965676,3.72453547584135,0.0001956751954264,0.0042327634379095,WBGene00013531,WBGene00013531,History: N.A.
WBGene00013536,Y73F8A.32,46.8098033937141,1.93109061617558,0.595209399294885,3.23476902913678,0.0012174116922519,0.0194341588764613,WBGene00013536,WBGene00013536,History: N.A.
WBGene00013537,Y73F8A.33,58.4414120609703,-1.71845180532543,0.593259366481753,-2.88978320149168,0.0038550759091803,0.0484537063814417,WBGene00013537,WBGene00013537,History: N.A.
WBGene00013554,Y75B8A.19,339.106757925096,2.02539594898494,0.42097891548493,4.80921559082417,1.5152371552525e-06,6.29053000816946e-05,WBGene00013554,WBGene00013554,History: N.A.
WBGene00013561,Y75B8A.31,22.6180938903027,2.26710808845446,0.769377779536749,2.91704891031969,0.0035336035773965,0.0448244157503075,WBGene00013561,WBGene00013561,History: N.A.
WBGene00013569,bath-36,78.6786221046044,3.07732557992479,0.633029372685649,4.82888331546053,1.37300828990003e-06,5.75822864437665e-05,WBGene00013569,WBGene00013569,History: N.A.
WBGene00013575,acs-5,84.096279136831,1.71300002340756,0.537053187163876,3.18650095047423,0.001440050146073,0.0222503988735353,WBGene00013575,WBGene00013575,History: N.A.
WBGene00013584,nhr-243,61.6191902395122,3.8026262347282,0.650205913703936,5.72612880770847,1.02748219739995e-08,6.9228718546128e-07,WBGene00013584,WBGene00013584,History: N.A.
WBGene00013711,Y106G6G.2,31.1169466418098,3.66273798266309,0.758445737893737,4.6387555140691,3.50513398355326e-06,0.0001274876165699,WBGene00013711,WBGene00013711,History: N.A.
WBGene00013730,sql-1,67.7669261394504,2.29168930586267,0.557420859370606,4.09751327901548,4.17612218425993e-05,0.0011292014590334,WBGene00013730,WBGene00013730,History: N.A.
WBGene00013736,Y111B2A.13,46.2985021320464,-4.01856993000667,0.698568324330716,-5.59901670323863,2.15571028836574e-08,1.26570989788331e-06,WBGene00013736,WBGene00013736,History: N.A.
WBGene00014027,tpk-1,108.017969722293,2.80354959591532,0.531088231783318,5.26028976157618,1.43828568259789e-07,7.12211344033415e-06,WBGene00014027,WBGene00014027,History: N.A.
WBGene00014033,arrd-15,17.595047475736,-2.84799773492643,0.877644369495693,-3.16229143354744,0.0015653282124984,0.0235659302321194,WBGene00014033,WBGene00014033,History: N.A.
WBGene00014060,ZK673.4,140.458469952904,7.20405065566033,0.818561517993934,5.922526848741,3.17032025167696e-09,2.41296596933191e-07,WBGene00014060,WBGene00014060,History: N.A.
WBGene00014811,M162.9,105.971691266999,2.20200829158448,0.508959019467933,4.31900619474601,1.56733383228431e-05,0.000480727018708,WBGene00014811,WBGene00014811,History: N.A.
WBGene00015014,bath-24,199.513519765025,1.3632186146157,0.461732678484934,2.95171125473435,0.0031601829174051,0.0416293326619721,WBGene00015014,WBGene00015014,History: N.A.
WBGene00015096,B0261.8,159.37197134198,2.30223761932835,0.472430573878382,4.86690719241372,1.13358228269126e-06,4.80311668233102e-05,WBGene00015096,WBGene00015096,History: N.A.
WBGene00015156,B0361.2,28.7405914835426,2.54789032472625,0.708242655394442,3.55727343699947,0.0003747240479068,0.0072646973438551,WBGene00015156,WBGene00015156,History: N.A.
WBGene00015231,cutl-14,69.7313721357965,3.80617694164644,0.609361804687327,6.13101194728965,8.73218469060129e-10,7.17785581567426e-08,WBGene00015231,WBGene00015231,History: N.A.
WBGene00015236,B0511.11,49.5158618238905,3.74381514050163,0.660868504909183,5.52077886892153,3.37500296093969e-08,1.84950162259495e-06,WBGene00015236,WBGene00015236,History: N.A.
WBGene00015410,tbc-6,98.4725787098553,5.10857153649552,0.680822149878648,7.12018845763033,1.0777959015583099e-12,1.58205041264452e-10,WBGene00015410,WBGene00015410,History: N.A.
WBGene00015456,C04G6.6,181.73196120973,-1.33385512637779,0.455362746829549,-2.92894030131122,0.0034011973955938,0.0436841290496581,WBGene00015456,WBGene00015456,History: N.A.
WBGene00015478,C05D10.2,20.1610775243133,2.96096820737714,0.829867558843403,3.47156167785191,0.0005174404503779,0.0094941082636316,WBGene00015478,WBGene00015478,History: Renamed on 2018-05-24
WBGene00015492,lnp-1,75.8986046672882,1.7052394735697,0.528881306811705,3.22026173316748,0.0012807360737076,0.0200909361180849,WBGene00015492,WBGene00015492,History: N.A.
WBGene00015796,C15F1.5,207.886603435519,4.21435977907309,0.495370331529069,8.43706096550502,3.25416745460888e-17,1.11455235320354e-14,WBGene00015796,WBGene00015796,History: N.A.
WBGene00015797,C15F1.8,118.626786302913,3.70675607615152,0.53226161234063,6.9011772688013,5.1573326450490596e-12,6.83762489391988e-10,WBGene00015797,WBGene00015797,History: N.A.
WBGene00015814,C16A3.10,97.2313997426415,1.69939282305491,0.507817587818181,3.34341796854061,0.0008275315607874,0.013996521460233,WBGene00015814,WBGene00015814,History: N.A.
WBGene00016150,hint-3,25.8305663281027,-2.43880975866104,0.720360018295859,-3.3617245546168,0.0007745734751693,0.0133200710583512,WBGene00016150,WBGene00016150,History: N.A.
WBGene00016165,C27F2.1,89.0021940698711,1.52174986685687,0.505308339874356,3.00909779672744,0.0026202475682952,0.0360174498518182,WBGene00016165,WBGene00016165,History: N.A.
WBGene00016172,C27H5.2,23.0546505759689,3.40392145374734,0.814899803586622,4.00613770230014,6.17196758810343e-05,0.0015467552918966,WBGene00016172,WBGene00016172,History: N.A.
WBGene00016340,gba-2,118.347611948106,4.7623791275019,0.601862443665241,7.68843550915002,1.48945062310147e-14,2.78256457315775e-12,WBGene00016340,WBGene00016340,History: N.A.
WBGene00016540,C39F7.5,135.033631589457,4.78354483914321,0.564285084028307,8.26459429510932,1.4017062828512499e-16,3.8406752150124403e-14,WBGene00016540,WBGene00016540,History: N.A.
WBGene00016551,C40A11.8,17.3149960878931,-2.82044061480873,0.86174563332559,-3.212528709899,0.0013157199750907,0.0205612513217608,WBGene00016551,WBGene00016551,History: N.A.
WBGene00016611,bicd-1,51.0203580446147,-2.32459430263854,0.794068348471138,-2.92977690600875,0.0033920543858212,0.0436841290496581,WBGene00016611,WBGene00016611,History: N.A.
WBGene00016631,C44B7.11,136.553185499465,4.88559303497147,0.576789931921212,8.23738502554439,1.76015333255566e-16,4.52139387300234e-14,WBGene00016631,WBGene00016631,History: N.A.
WBGene00016700,C46A5.4,20.2894872555403,2.94804946542165,0.85959292501884,3.34015453350291,0.0008373178377815,0.0141040012839428,WBGene00016700,WBGene00016700,History: N.A.
WBGene00016703,C46A5.8,33.1859090797355,3.54773166148987,0.75162383533205,4.57023383508022,4.87180314477016e-06,0.0001654802555785,WBGene00016703,WBGene00016703,History: N.A.
WBGene00016799,C50C3.1,146.59419844018,1.64677761388297,0.468530577133776,3.5129080508127,0.0004432308351219,0.008394832867977,WBGene00016799,WBGene00016799,History: N.A.
WBGene00016890,lst-5,36.992686334458,4.59970601198312,0.821970449914127,5.05578948430034,4.28613928684089e-07,2.01630228395807e-05,WBGene00016890,WBGene00016890,History: N.A.
WBGene00016906,C53D5.5,47.4608970027279,4.4666749832972,0.74414774686299,5.6386250274902,1.71413340824187e-08,1.05150571759315e-06,WBGene00016906,WBGene00016906,History: N.A.
WBGene00017138,EEED8.10,100.0830832146,1.71981449666371,0.496806221314576,3.45808097838851,0.000544037833437,0.0098937853779923,WBGene00017138,WBGene00017138,History: N.A.
WBGene00017142,EEED8.14,48.3606402213959,2.55058237067328,0.604948798848364,4.18919880218773,2.79941075331092e-05,0.0007800225747141,WBGene00017142,WBGene00017142,History: N.A.
WBGene00017144,EEED8.16,92.1228293162754,2.55627130819179,0.53383525902946,4.77338308175303,1.81156736031069e-06,7.44554185087695e-05,WBGene00017144,WBGene00017144,History: N.A.
WBGene00017160,F01F1.3,232.579212083145,5.22031576525542,0.53969887203641,9.4709869452361,2.77211942091559e-21,2.8483527049907697e-18,WBGene00017160,WBGene00017160,History: N.A.
WBGene00017185,F07B7.1,68.6943003919503,-4.28230971753439,0.624340570508103,-6.69927439552578,2.0945696408901e-11,2.1146929004128603e-09,WBGene00017185,WBGene00017185,History: N.A.
WBGene00017186,F07B7.2,56.3283488076301,-1.9206702123741,0.565186876341594,-3.39266802180778,0.0006921546789288,0.0121570757709296,WBGene00017186,WBGene00017186,History: N.A.
WBGene00017240,calu-2,19.6671098339138,2.95835832600817,0.82123201727936,3.50089015992272,0.0004637069216948,0.0087024449687943,WBGene00017240,WBGene00017240,History: N.A.
WBGene00017354,F10E9.2,108.15062641236,2.00638733132698,0.550297767910841,3.64129544213936,0.0002712696179681,0.0055193966824217,WBGene00017354,WBGene00017354,History: N.A.
WBGene00017422,F13C5.1,33.8761736561046,-2.06174641463409,0.667992823610761,-3.07967447454003,0.0020722695364567,0.0296760550342761,WBGene00017422,WBGene00017422,History: N.A.
WBGene00017423,F13C5.2,87.4430378763217,-2.01383160976422,0.569301671040603,-3.53463388414167,0.0004083405103781,0.0077698124891402,WBGene00017423,WBGene00017423,History: N.A.
WBGene00017441,F13H8.8,67.3166663050559,3.50004191406754,0.593545668940923,5.81640082179654,6.01281900839035e-09,4.33555896920778e-07,WBGene00017441,WBGene00017441,History: N.A.
WBGene00017542,F17E9.5,37.1628677670181,-2.48558027972978,0.848441933584924,-2.91050791228834,0.0036084183022362,0.0456326129913573,WBGene00017542,WBGene00017542,History: N.A.
WBGene00017606,ets-6,64.2184100087237,2.37005763343772,0.555101291223433,4.25344131191919,2.10510128341241e-05,0.0006179975910589,WBGene00017606,WBGene00017606,History: N.A.
WBGene00017630,F20B6.6,26.7318204439473,4.94570094336122,0.932605319665763,4.07779401322008,4.54650183501956e-05,0.001190198888021,WBGene00017630,WBGene00017630,History: N.A.
WBGene00017667,ttr-37,11.4954783671769,3.23573942099196,0.991032697091662,3.01226740609886,0.0025930406635393,0.0357630776078746,WBGene00017667,WBGene00017667,History: N.A.
WBGene00017796,F25G6.1,381.342520327263,3.12609711834306,0.456116651351567,6.84480219129044,7.658161576991179e-12,9.835951275448051e-10,WBGene00017796,WBGene00017796,History: N.A.
WBGene00017828,F26F4.6,177.128737285011,1.84706044884845,0.448737123463072,4.1134103284222,3.89856519953231e-05,0.001061132647025,WBGene00017828,WBGene00017828,History: N.A.
WBGene00017900,F28E10.1,21.9325743533228,-2.71508992264846,0.769741150807627,-3.48186284777872,0.0004979386586873,0.0092185940865085,WBGene00017900,WBGene00017900,History: N.A.
WBGene00017979,F32B5.6,71.7494642638991,-2.09023588422424,0.562752215187914,-3.70974131866645,0.0002074711211321,0.0044411786867346,WBGene00017979,WBGene00017979,History: N.A.
WBGene00018005,F33D11.8,12.1999069453117,-2.87222779063977,0.942811212195606,-2.97748951077972,0.002906195887521,0.0392910036108933,WBGene00018005,WBGene00018005,History: N.A.
WBGene00018011,F33E11.3,74.5264457961619,3.10455890184197,0.566200114929452,5.44106226640995,5.29637964325605e-08,2.82702861477693e-06,WBGene00018011,WBGene00018011,History: N.A.
WBGene00018193,F39C12.1,149.7955244823,2.66305406708084,0.469369632386284,5.66130937511823,1.5022231767218e-08,9.64708946301033e-07,WBGene00018193,WBGene00018193,History: N.A.
WBGene00018204,F39F10.4,51.9398055918416,-1.84563857408192,0.626408015186746,-2.9430002376104,0.0032504816878062,0.0424110467837576,WBGene00018204,WBGene00018204,History: N.A.
WBGene00018356,islo-1,23.5635291302616,2.99344695023933,0.81200706437044,3.60056141138963,0.0003175308167571,0.0063045973761926,WBGene00018356,WBGene00018356,History: N.A.
WBGene00018363,F42G9.4,28.9605053774638,-2.49065013310601,0.698561901703198,-3.54335849891082,0.0003950652554574,0.0075874682239718,WBGene00018363,WBGene00018363,History: N.A.
WBGene00018615,F48G7.4,27.9724709143403,-2.03309773033394,0.693229150919922,-2.92437687390232,0.003451465924455,0.0440544253090379,WBGene00018615,WBGene00018615,History: N.A.
WBGene00018664,bath-11,321.592725063775,1.53904780522807,0.435283219901429,3.53508351384406,0.0004076462997781,0.0077698124891402,WBGene00018664,WBGene00018664,History: N.A.
WBGene00018990,klf-1,145.553591646171,1.55779841263014,0.499777943806052,3.11557424632671,0.0018358712550326,0.0269479673506584,WBGene00018990,WBGene00018990,History: N.A.
WBGene00019122,F59E12.6,66.566724000828,2.52434077212367,0.56000675943342,4.48746214424999,7.20766139408167e-06,0.0002351070502355,WBGene00019122,WBGene00019122,History: N.A.
WBGene00019139,bath-1,136.147523806313,2.780143587897,0.513390270441516,5.4009532685821,6.62876939487866e-08,3.36348669295695e-06,WBGene00019139,WBGene00019139,History: N.A.
WBGene00019316,K02E7.12,25.1483949969285,-4.00908877940182,0.815601563841179,-4.65960147734415,3.1682217675818e-06,0.0001194623070161,WBGene00019316,WBGene00019316,History: N.A.
WBGene00019327,zip-2,589.103705973907,-2.01695764963788,0.398964859476469,-5.0544139448185,4.31714357635791e-07,2.01630228395807e-05,WBGene00019327,WBGene00019327,History: N.A.
WBGene00019513,K08A2.4,102.769607548383,3.43220030666115,0.540473781304388,6.30093081965117,2.9586343472996e-10,2.6434754711742e-08,WBGene00019513,WBGene00019513,History: N.A.
WBGene00019636,gsto-3,26.4369569334303,2.10787452883395,0.713186301189186,2.9349673930965,0.0033358274015646,0.0433868690519965,WBGene00019636,WBGene00019636,History: N.A.
WBGene00019713,pqn-52,39.5804937446376,2.8406151969732,0.659857093674386,4.25668919447292,2.07476468844872e-05,0.0006134735877355,WBGene00019713,WBGene00019713,History: N.A.
WBGene00019769,M04F3.3,65.6038196344856,4.12397612892592,0.657679831368241,6.0950079012736,1.09432046166567e-09,8.81893548518806e-08,WBGene00019769,WBGene00019769,History: N.A.
WBGene00019820,cogc-8,54.6949207486774,2.39990042273994,0.583657475825209,4.09258199234886,4.26596327598503e-05,0.0011459548408038,WBGene00019820,WBGene00019820,History: N.A.
WBGene00020018,R12B2.2,66.4595483727382,2.6038246684844,0.565248404691616,4.58450513483108,4.55062905003559e-06,0.0001571687848373,WBGene00020018,WBGene00020018,History: N.A.
WBGene00020106,R151.1,34.6034044775836,3.61199236174097,0.746265696106955,4.68199262350269,2.8409970680031e-06,0.0001101556410329,WBGene00020106,WBGene00020106,History: N.A.
WBGene00020164,T02G5.4,201.086445945223,1.70388109210679,0.526627796637654,3.23417319560562,0.0012199544988143,0.0194341588764613,WBGene00020164,WBGene00020164,History: N.A.
WBGene00020235,T05A12.4,27.4298826927982,2.58862511619395,0.718003300992657,3.56058091790951,0.0003700352569297,0.0072077957629435,WBGene00020235,WBGene00020235,History: N.A.
WBGene00020401,T10B11.5,43.8176703347603,2.17880678546039,0.645166196946101,3.36288673158397,0.0007713200451524,0.0133200710583512,WBGene00020401,WBGene00020401,History: N.A.
WBGene00020511,immt-1,30.990109589015,2.44308545001492,0.706573179747302,3.42717442589911,0.0006098971723828,0.0109461894257364,WBGene00020511,WBGene00020511,History: N.A.
WBGene00020756,T24A6.20,17.5043289856804,-3.44432128947152,0.87457703424075,-3.77699933382387,0.0001587291559417,0.0036042918835388,WBGene00020756,WBGene00020756,History: N.A.
WBGene00020797,T25D3.3,30.1975404065856,2.05705833941837,0.679138276279197,3.0125927163274,0.0025902629711075,0.0357630776078746,WBGene00020797,WBGene00020797,History: N.A.
WBGene00020941,W02D7.5,22.7353672030882,4.29154386768701,0.893008341213735,4.2137099371932,2.51209867200288e-05,0.0007270933480233,WBGene00020941,WBGene00020941,History: N.A.
WBGene00020955,angl-1,76.3704265992716,2.51787989642188,0.54317915771992,4.6183278829866,3.86844657455838e-06,0.0001394676791353,WBGene00020955,WBGene00020955,History: N.A.
WBGene00021055,W06A11.4,131.371115335997,1.94242340436244,0.469292867527342,4.13485647317791,3.55176541722944e-05,0.0009731837243208,WBGene00021055,WBGene00021055,History: N.A.
WBGene00021096,W08F4.7,33.7307464378659,-2.20328696119706,0.6806358832663,-3.22543278395991,0.0012578236776992,0.0199600591326022,WBGene00021096,WBGene00021096,History: N.A.
WBGene00021106,W09B7.1,70.3400175842742,-4.20712722172279,0.606971632844665,-6.79238460061774,1.1029503480891799e-11,1.25920164740181e-09,WBGene00021106,WBGene00021106,History: N.A.
WBGene00021107,W09B7.2,62.7930216395734,-2.18394960213334,0.581742471137991,-3.74916632241893,0.0001774233924996,0.0038995194822106,WBGene00021107,WBGene00021107,History: N.A.
WBGene00021198,Y17G9B.1,13.0575464160958,4.56561176507233,1.08066986345648,4.02131624862554,5.78738442936678e-05,0.0014682808644875,WBGene00021198,WBGene00021198,History: N.A.
WBGene00021211,Y18H1A.7,85.1299136610467,3.25223981472986,0.555972927393089,5.80375872035742,6.48445701967262e-09,4.51713870353465e-07,WBGene00021211,WBGene00004332,"History: Merged into ""WBGene00004332"" on 2015-10-13. Remark: All name identifiers for this gene were either transferred or lost when the gene was merged."
WBGene00021239,Y20F4.4,369.155420982716,1.56915785695094,0.435514783220684,3.60239330792223,0.0003153008251966,0.0062907106386329,WBGene00021239,WBGene00021239,History: N.A.
WBGene00021246,Y22D7AL.7,157.473056745722,1.73965724686351,0.486900050402526,3.57106843911557,0.0003555279726303,0.0069581903214791,WBGene00021246,WBGene00021246,History: N.A.
WBGene00021369,siah-1,35.5714059354857,-2.03143138394779,0.653922008797017,-3.09322612057155,0.0019799321174714,0.0285527052730097,WBGene00021369,WBGene00021369,History: N.A.
WBGene00021387,Y37F4.6,68.669820836207,2.873754470494,0.565315031895872,5.05042638182529,4.40824979469559e-07,2.01766942743643e-05,WBGene00021387,WBGene00021387,History: N.A.
WBGene00021415,nsy-4,85.0008025043043,2.56880016540632,0.537547352743599,4.76220085619935,1.9149294038275e-06,7.7924354947832e-05,WBGene00021415,WBGene00021415,History: N.A.
WBGene00021482,Y39H10A.6,78.7069268051378,4.67416801851285,0.658417790680735,6.80288692852507,1.0254313246225e-11,1.2395655129995502e-09,WBGene00021482,WBGene00021482,History: N.A.
WBGene00021637,Y47G6A.7,67.994097889787,1.65327293497234,0.537674945191574,3.07094123366571,0.0021338514452864,0.0302107751314219,WBGene00021637,WBGene00021637,History: N.A.
WBGene00021676,Y48G1C.1,43.0174155369286,-3.65990162246978,0.683282462650512,-5.2476631758268,1.5404059515098e-07,7.53698626274437e-06,WBGene00021676,WBGene00021676,History: Renamed on 2021-03-11
WBGene00021755,hpo-38,217.622482252327,4.37077713510832,0.491993959747323,8.80110355859556,1.35477260465087e-18,6.186794894572301e-16,WBGene00021755,WBGene00021755,History: N.A.
WBGene00021808,Y53G8AM.8,183.196577366799,1.45624252992458,0.452062644250385,3.22033959838072,0.0012803882224261,0.0200909361180849,WBGene00021808,WBGene00021808,History: N.A.
WBGene00021819,Y53G8B.3,42.4952060966347,3.04878227168468,0.659975298889676,4.55788146606959,5.16721840363693e-06,0.0001726607125117,WBGene00021819,WBGene00021819,History: N.A.
WBGene00021835,Y54E10A.17,43.9316952787856,-2.41334643600544,0.6178034246711,-3.89078518322038,9.99203643242664e-05,0.0023738306206516,WBGene00021835,WBGene00021835,History: N.A.
WBGene00021863,Y54F10BM.9,253.639397461395,2.03687502566621,0.436016211199875,4.6688790194862,3.02847643008989e-06,0.000116327459137,WBGene00021863,WBGene00021863,History: N.A.
WBGene00021884,Y54G2A.19,87.6448425547172,-1.86720090922845,0.511408858974374,-3.64683448931475,0.0002654908102604,0.005428692687415,WBGene00021884,WBGene00021884,History: N.A.
WBGene00021927,Y55F3AM.10,36.2318313435986,-2.39972176292323,0.647498983323216,-3.68754284291035,0.000226429979061,0.0047970474945416,WBGene00021927,WBGene00021927,History: N.A.
WBGene00021939,Y55F3BR.2,266.577956809736,2.01555295904164,0.433367420938658,4.6485677887467,3.34247773780053e-06,0.0001237620135347,WBGene00021939,WBGene00021939,History: N.A.
WBGene00021976,Y58A7A.2,66.04274239315,-1.88888644658883,0.557326224422478,-3.38613923365983,0.0007088340955481,0.0123970558838428,WBGene00021976,WBGene00021976,History: N.A.
WBGene00022039,Y65B4BL.7,50.3266755819229,2.13120380015829,0.628435816235118,3.37975523989357,0.0007255040763059,0.0126348379390567,WBGene00022039,WBGene00022039,History: N.A.
WBGene00022100,Y69A2AR.31,156.781240115093,2.76697466086261,0.489998094802846,5.63412124603609,1.75953202762458e-08,1.06348185787309e-06,WBGene00022100,WBGene00022100,History: N.A.
WBGene00022110,Y71F9AL.4,101.514096343853,1.420533377129,0.485992524543149,2.92108481459342,0.0034881485357825,0.0443848002540754,WBGene00022110,WBGene00022110,History: N.A.
WBGene00022129,lron-11,52.1635077430997,-2.71879047758047,0.592646901005697,-4.56114828000975,5.08746373778566e-06,0.0001713891472319,WBGene00022129,WBGene00022129,History: N.A.
WBGene00022175,Y71H2AM.10,35.2051668250126,3.21685574529602,0.698422667078168,4.51270965861485,6.40046130113367e-06,0.0002104471675812,WBGene00022175,WBGene00022175,History: N.A.
WBGene00022181,pho-9,92.3318656329811,3.79060219426192,0.594605934712283,6.29255256765077,3.1228751955291005e-10,2.73085469226056e-08,WBGene00022181,WBGene00022181,History: N.A.
WBGene00022198,Y71H2B.11,246.468665974935,1.79130504110858,0.484562895839634,3.69533736918695,0.0002195950055851,0.0046763496008025,WBGene00022198,WBGene00022198,History: N.A.
WBGene00022354,Y82E9BR.22,33.6656470575424,-2.03517382671513,0.685420031680669,-2.95334148297807,0.0031435400983841,0.0416089455688324,WBGene00022354,WBGene00022354,History: N.A.
WBGene00022459,Y110A7A.9,84.7678285571654,1.690353640856,0.519883284328005,3.24792528098497,0.0011624979371424,0.0187367314574726,WBGene00022459,WBGene00022459,History: N.A.
WBGene00022542,ZC190.8,13.5364540393731,2.84919688807593,0.913385220120981,3.00341058733302,0.0026697198383805,0.0365751617858136,WBGene00022542,WBGene00022542,History: N.A.
WBGene00022608,madf-9,21.2986213713641,-3.30811301575949,0.813492993778461,-3.95809109709169,7.55511447501382e-05,0.0018593724845692,WBGene00022608,WBGene00022608,History: N.A.
WBGene00022721,ugtp-1,84.0651509526606,1.62530302443207,0.514521416580127,3.15581866724281,0.0016004832798696,0.0240072491980442,WBGene00022721,WBGene00022721,History: N.A.
WBGene00022848,ZK1055.7,163.06855938336,1.55195895294402,0.463577273722441,3.34635480574001,0.0008188154917653,0.0139063292196504,WBGene00022848,WBGene00022848,History: N.A.
WBGene00043952,ZC404.2,30.1336968657168,-2.31774184348237,0.69177760612255,-3.33523302148253,0.0008522794852045,0.0142974232007787,WBGene00043952,WBGene00043952,History: Killed on 2004-10-04; Resurrected on 2010-07-09
WBGene00044070,set-18,17.5007306437737,4.36078647595356,0.973556514384231,3.58697901233701,0.0003345312378177,0.0065785808011046,WBGene00044070,WBGene00044070,History: Renamed on 2005-10-05; Renamed on 2007-05-03
WBGene00044249,F55B11.6,130.744596499138,-2.46326078182784,0.486349661127059,-5.05850766783782,4.22550261574455e-07,2.01630228395807e-05,WBGene00044249,WBGene00044249,History: N.A.
WBGene00044258,Y57G11C.51,507.548705277804,-1.85969272718372,0.478547020930799,-3.88565348497475,0.000102054989926,0.0024106092448038,WBGene00044258,WBGene00044258,History: N.A.
WBGene00044413,B0205.12,14.8350917945046,-3.64069716324595,0.918670763034607,-3.71739434785279,0.0002012881207324,0.0043313831215201,WBGene00044413,WBGene00044413,History: N.A.
WBGene00044420,C50D2.10,23.413830895464,2.19826515106983,0.743517671850965,2.93147701098617,0.0033735433394343,0.0436014563681608,WBGene00044420,WBGene00044420,History: N.A.
WBGene00044502,C46G7.5,48.6926205436265,-3.10268726757291,0.624275162931814,-4.92986870470051,8.2284899288024e-07,3.5599045902503e-05,WBGene00044502,WBGene00044502,History: N.A.
WBGene00044585,C40H5.8,19.2089844245577,2.55611756379672,0.801564626686571,3.13432412044168,0.0017225047864398,0.0256503430154623,WBGene00044585,WBGene00044585,History: N.A.
