gene,Input,Suggested Match,History
WBGene00014002,WBGene00014002,WBGene00014002,History: N.A.
WBGene00018966,WBGene00018966,WBGene00018966,History: N.A.
WBGene00017815,WBGene00017815,WBGene00017815,"History: Split into F26B1.8(WBGene00194703). History of WBGene00017815: Split into ""WBGene00194703"" on 2009-07-23"
WBGene00007777,WBGene00007777,WBGene00007777,History: N.A.
WBGene00014158,WBGene00014158,WBGene00014158,History: N.A.
WBGene00001132,WBGene00001132,WBGene00001132,History: N.A.
WBGene00045394,WBGene00045394,WBGene00045394,History: N.A.
WBGene00013120,WBGene00013120,WBGene00013120,History: N.A.
WBGene00020414,WBGene00020414,WBGene00020414,History: N.A.
WBGene00007268,WBGene00007268,WBGene00007268,History: N.A.
WBGene00002091,WBGene00002091,WBGene00002091,History: N.A.
WBGene00003543,WBGene00003543,WBGene00003543,History: N.A.
WBGene00007750,WBGene00007750,WBGene00007750,History: N.A.
WBGene00009430,WBGene00009430,WBGene00009430,History: N.A.
WBGene00007179,WBGene00007179,WBGene00007179,History: N.A.
WBGene00017475,WBGene00017475,WBGene00017475,"History: Split into F14H12.17(WBGene00219368). History of WBGene00017475: Split into ""WBGene00219368"" on 2012-02-13"
WBGene00000118,WBGene00000118,WBGene00000118,History: N.A.
WBGene00000707,WBGene00000707,WBGene00000707,History: N.A.
WBGene00015300,WBGene00015300,WBGene00015300,History: N.A.
WBGene00008712,WBGene00008712,WBGene00008712,History: N.A.
WBGene00010613,WBGene00010613,WBGene00010613,History: N.A.
WBGene00018855,WBGene00018855,WBGene00018855,History: N.A.
WBGene00002026,WBGene00002026,WBGene00002026,History: N.A.
WBGene00019422,WBGene00019422,WBGene00019422,History: N.A.
WBGene00016765,WBGene00016765,WBGene00016765,History: N.A.
WBGene00044029,WBGene00044029,WBGene00044029,History: N.A.
WBGene00012256,WBGene00012256,WBGene00012256,History: N.A.
WBGene00012260,WBGene00012260,WBGene00012260,History: N.A.
WBGene00012177,WBGene00012177,WBGene00012177,History: N.A.
WBGene00017033,WBGene00017033,WBGene00017033,History: N.A.
WBGene00007097,WBGene00007097,WBGene00007097,History: N.A.
WBGene00022700,WBGene00022700,WBGene00022700,History: N.A.
WBGene00012300,WBGene00012300,WBGene00012300,History: N.A.
WBGene00014047,WBGene00014047,WBGene00014047,History: N.A.
WBGene00020223,WBGene00020223,WBGene00020223,History: N.A.
WBGene00044317,WBGene00044317,WBGene00044317,History: N.A.
WBGene00020445,WBGene00020445,WBGene00020445,History: N.A.
WBGene00003741,WBGene00003741,WBGene00003741,History: N.A.
WBGene00005195,WBGene00005195,WBGene00005195,History: N.A.
WBGene00008333,WBGene00008333,WBGene00008333,History: N.A.
WBGene00003522,WBGene00003522,WBGene00003522,History: N.A.
WBGene00018528,WBGene00018528,WBGene00018528,History: N.A.
WBGene00077673,WBGene00077673,WBGene00077673,History: N.A.
WBGene00017573,WBGene00017573,WBGene00017573,History: N.A.
WBGene00009573,WBGene00009573,WBGene00009573,History: N.A.
WBGene00044525,WBGene00044525,WBGene00044525,History: N.A.
WBGene00012324,WBGene00012324,WBGene00012324,History: Renamed on 2006-05-15
WBGene00009143,WBGene00009143,WBGene00009143,History: N.A.
WBGene00012075,WBGene00012075,WBGene00012075,History: N.A.
WBGene00010180,WBGene00010180,WBGene00010180,History: N.A.
WBGene00019779,WBGene00019779,WBGene00019779,History: N.A.
WBGene00014163,WBGene00014163,WBGene00014163,"History: Split into ZK938.11(WBGene00270290). History of WBGene00014163: Split into ""WBGene00270290"" on 2016-07-01"
WBGene00022680,WBGene00022680,WBGene00022680,History: N.A.
WBGene00022635,WBGene00022635,WBGene00022635,History: N.A.
WBGene00009979,WBGene00009979,WBGene00009979,History: N.A.
WBGene00011808,WBGene00011808,WBGene00011808,History: N.A.
WBGene00018698,WBGene00018698,WBGene00018698,History: N.A.
WBGene00015332,WBGene00015332,WBGene00015332,History: N.A.
WBGene00012301,WBGene00012301,WBGene00012301,History: N.A.
WBGene00007159,WBGene00007159,WBGene00007159,History: N.A.
WBGene00017604,WBGene00017604,WBGene00017603,"History: Merged into ""WBGene00017603"" on 2017-09-21"
WBGene00014085,WBGene00014085,WBGene00014085,History: N.A.
WBGene00011187,WBGene00011187,WBGene00011187,History: N.A.
WBGene00014142,WBGene00014142,WBGene00014142,History: N.A.
WBGene00016939,WBGene00016939,WBGene00016939,History: N.A.
WBGene00044474,WBGene00044474,WBGene00044474,History: N.A.
WBGene00005617,WBGene00005617,WBGene00005617,History: N.A.
WBGene00007342,WBGene00007342,WBGene00007342,History: N.A.
WBGene00017030,WBGene00017030,,History: Killed on 2020-01-21. Remark: No evidence for this gene.
WBGene00009626,WBGene00009626,WBGene00009626,History: N.A.
WBGene00015519,WBGene00015519,WBGene00015519,History: N.A.
WBGene00009308,WBGene00009308,WBGene00009308,History: Renamed on 2014-09-24
WBGene00044783,WBGene00044783,WBGene00044783,History: N.A.
WBGene00016146,WBGene00016146,WBGene00016146,History: N.A.
WBGene00015372,WBGene00015372,WBGene00015372,History: N.A.
WBGene00002265,WBGene00002265,WBGene00002265,History: N.A.
WBGene00004987,WBGene00004987,WBGene00004987,History: N.A.
WBGene00003430,WBGene00003430,WBGene00003430,History: N.A.
WBGene00020898,WBGene00020898,WBGene00020898,History: N.A.
WBGene00000583,WBGene00000583,WBGene00000583,History: N.A.
WBGene00017309,WBGene00017309,WBGene00017309,History: N.A.
WBGene00006981,WBGene00006981,WBGene00006981,History: N.A.
WBGene00003219,WBGene00003219,WBGene00003219,History: N.A.
WBGene00019576,WBGene00019576,WBGene00019576,History: N.A.
WBGene00005196,WBGene00005196,WBGene00005196,History: N.A.
WBGene00018213,WBGene00018213,WBGene00018213,History: N.A.
WBGene00001944,WBGene00001944,WBGene00001944,History: N.A.
WBGene00019404,WBGene00019404,WBGene00019404,History: N.A.
WBGene00010154,WBGene00010154,,History: Killed on 2009-08-27. Remark: [090824 pad] Gene prediction retired due to lack of evidence. Not supported by any of the nes RNAseq data.
WBGene00002050,WBGene00002050,WBGene00002050,History: N.A.
WBGene00007243,WBGene00007243,WBGene00007243,History: Split into C01G12.13(WBGene00044333). History of WBGene00007243: N.A.
WBGene00000998,WBGene00000998,WBGene00000998,History: N.A.
WBGene00008376,WBGene00008376,WBGene00008376,History: N.A.
WBGene00015055,WBGene00015055,WBGene00015055,History: N.A.
WBGene00018227,WBGene00018227,WBGene00018227,History: N.A.
WBGene00017111,WBGene00017111,WBGene00017111,History: N.A.
WBGene00015956,WBGene00015956,WBGene00015956,History: N.A.
WBGene00044351,WBGene00044351,WBGene00022505,"History: Merged into ""WBGene00022505"" on 2013-09-04"
WBGene00006853,WBGene00006853,WBGene00006853,History: N.A.
WBGene00008313,WBGene00008313,WBGene00008313,History: N.A.
WBGene00002254,WBGene00002254,WBGene00002254,History: N.A.
WBGene00010446,WBGene00010446,WBGene00010446,History: N.A.
WBGene00018000,WBGene00018000,WBGene00018000,History: N.A.
WBGene00001182,WBGene00001182,WBGene00001182,History: N.A.
WBGene00020071,WBGene00020071,WBGene00020071,History: N.A.
WBGene00001108,WBGene00001108,WBGene00001108,History: N.A.
WBGene00018965,WBGene00018965,WBGene00018965,History: N.A.
WBGene00000928,WBGene00000928,WBGene00000928,History: N.A.
WBGene00011462,WBGene00011462,WBGene00011462,History: Renamed on 2014-11-28
WBGene00005592,WBGene00005592,WBGene00005592,History: N.A.
WBGene00020714,WBGene00020714,WBGene00020714,History: N.A.
WBGene00003681,WBGene00003681,WBGene00003681,History: N.A.
WBGene00001616,WBGene00001616,WBGene00001616,History: N.A.
WBGene00008220,WBGene00008220,WBGene00008220,History: N.A.
WBGene00015048,WBGene00015048,WBGene00015048,History: N.A.
WBGene00003997,WBGene00003997,WBGene00003997,History: N.A.
WBGene00008249,WBGene00008249,WBGene00008249,History: N.A.
WBGene00020400,WBGene00020400,WBGene00020400,History: N.A.
WBGene00077514,WBGene00077514,WBGene00077514,History: N.A.
WBGene00017386,WBGene00017386,WBGene00017386,History: N.A.
WBGene00010971,WBGene00010971,WBGene00010971,History: N.A.
WBGene00077591,WBGene00077591,WBGene00018373,"History: Merged into ""WBGene00018373"" on 2017-01-13"
WBGene00007891,WBGene00007891,WBGene00007891,History: N.A.
WBGene00044575,WBGene00044575,WBGene00044575,History: N.A.
WBGene00001608,WBGene00001608,WBGene00001608,History: N.A.
WBGene00008661,WBGene00008661,WBGene00008661,History: N.A.
WBGene00011993,WBGene00011993,WBGene00011993,History: N.A.
WBGene00006980,WBGene00006980,WBGene00006980,History: N.A.
WBGene00011491,WBGene00011491,WBGene00011491,History: N.A.
WBGene00012261,WBGene00012261,WBGene00012261,History: N.A.
WBGene00011587,WBGene00011587,WBGene00011587,History: N.A.
WBGene00011379,WBGene00011379,WBGene00011379,History: N.A.
WBGene00020648,WBGene00020648,WBGene00020648,"History: Split into T21D12.14(WBGene00045177). History of WBGene00020648: Split into ""WBGene00045177"" on 2006-12-04"
WBGene00044448,WBGene00044448,WBGene00044448,History: N.A.
WBGene00007981,WBGene00007981,WBGene00007981,History: N.A.
WBGene00012638,WBGene00012638,WBGene00012638,History: N.A.
WBGene00005237,WBGene00005237,WBGene00005237,History: N.A.
WBGene00009514,WBGene00009514,WBGene00009514,History: N.A.
WBGene00022891,WBGene00022891,WBGene00022891,History: N.A.
WBGene00018877,WBGene00018877,WBGene00018877,History: N.A.
WBGene00018590,WBGene00018590,WBGene00018590,History: Renamed on 2008-04-18; Renamed on 2018-12-11
WBGene00018083,WBGene00018083,WBGene00018083,History: N.A.
WBGene00011120,WBGene00011120,WBGene00011120,History: N.A.
WBGene00044044,WBGene00044044,WBGene00044044,History: N.A.
WBGene00008795,WBGene00008795,WBGene00008795,History: N.A.
WBGene00010978,WBGene00010978,WBGene00010978,History: N.A.
WBGene00013916,WBGene00013916,WBGene00013916,History: N.A.
WBGene00005089,WBGene00005089,WBGene00005089,History: N.A.
WBGene00015857,WBGene00015857,WBGene00015857,History: N.A.
WBGene00003380,WBGene00003380,WBGene00003380,History: N.A.
WBGene00001414,WBGene00001414,WBGene00001414,History: N.A.
WBGene00017364,WBGene00017364,WBGene00017364,History: N.A.
WBGene00018711,WBGene00018711,WBGene00018711,History: N.A.
WBGene00044152,WBGene00044152,WBGene00044152,History: N.A.
WBGene00016541,WBGene00016541,WBGene00016541,History: N.A.
WBGene00020034,WBGene00020034,WBGene00020034,History: N.A.
WBGene00001069,WBGene00001069,WBGene00001069,History: N.A.
WBGene00021624,WBGene00021624,WBGene00021624,History: N.A.
WBGene00000706,WBGene00000706,WBGene00000706,History: N.A.
WBGene00017177,WBGene00017177,WBGene00017177,History: N.A.
WBGene00003058,WBGene00003058,WBGene00003058,History: N.A.
WBGene00013906,WBGene00013906,WBGene00013906,History: N.A.
WBGene00000690,WBGene00000690,WBGene00000690,History: N.A.
WBGene00011354,WBGene00011354,WBGene00011354,History: N.A.
WBGene00018257,WBGene00018257,WBGene00018257,History: N.A.
WBGene00015388,WBGene00015388,WBGene00015388,History: N.A.
WBGene00011938,WBGene00011938,WBGene00011938,History: N.A.
WBGene00007311,WBGene00007311,WBGene00007311,History: N.A.
WBGene00017633,WBGene00017633,WBGene00017633,History: N.A.
WBGene00004353,WBGene00004353,WBGene00004353,History: N.A.
WBGene00012169,WBGene00012169,WBGene00012169,History: N.A.
WBGene00016356,WBGene00016356,WBGene00016356,History: N.A.
WBGene00015030,WBGene00015030,WBGene00015030,History: N.A.
WBGene00013886,WBGene00013886,WBGene00013886,History: N.A.
WBGene00001172,WBGene00001172,WBGene00001172,History: N.A.
WBGene00008591,WBGene00008591,WBGene00008591,History: N.A.
WBGene00001697,WBGene00001697,WBGene00001697,History: N.A.
WBGene00018122,WBGene00018122,WBGene00018122,History: N.A.
WBGene00019669,WBGene00019669,WBGene00019669,History: N.A.
WBGene00013794,WBGene00013794,WBGene00013794,History: N.A.
WBGene00010253,WBGene00010253,WBGene00010253,History: N.A.
WBGene00022682,WBGene00022682,WBGene00022682,History: N.A.
WBGene00004816,WBGene00004816,WBGene00004816,History: N.A.
WBGene00016398,WBGene00016398,WBGene00016398,History: N.A.
WBGene00008152,WBGene00008152,WBGene00008152,History: N.A.
WBGene00009657,WBGene00009657,WBGene00009657,History: N.A.
WBGene00008985,WBGene00008985,WBGene00008985,History: N.A.
WBGene00010686,WBGene00010686,WBGene00010686,History: N.A.
WBGene00021322,WBGene00021322,WBGene00021322,History: N.A.
WBGene00044475,WBGene00044475,WBGene00044475,History: N.A.
WBGene00007367,WBGene00007367,WBGene00007367,History: N.A.
WBGene00014241,WBGene00014241,WBGene00014241,History: N.A.
WBGene00020982,WBGene00020982,WBGene00020982,History: N.A.
WBGene00001445,WBGene00001445,WBGene00001445,History: N.A.
WBGene00009683,WBGene00009683,WBGene00009683,History: N.A.
WBGene00000596,WBGene00000596,WBGene00000596,History: N.A.
WBGene00006591,WBGene00006591,WBGene00006591,History: N.A.
WBGene00009215,WBGene00009215,WBGene00009215,History: N.A.
WBGene00009343,WBGene00009343,WBGene00009343,History: Renamed on 2005-03-17
WBGene00010634,WBGene00010634,WBGene00010634,History: N.A.
WBGene00006534,WBGene00006534,WBGene00006534,History: N.A.
WBGene00008692,WBGene00008692,WBGene00008692,History: N.A.
WBGene00008753,WBGene00008753,WBGene00008753,History: N.A.
WBGene00022781,WBGene00022781,WBGene00022781,History: N.A.
WBGene00012061,WBGene00012061,WBGene00012061,History: N.A.
WBGene00018030,WBGene00018030,WBGene00018030,History: N.A.
WBGene00009775,WBGene00009775,WBGene00009775,History: N.A.
WBGene00015664,WBGene00015664,WBGene00015664,History: N.A.
WBGene00022585,WBGene00022585,WBGene00022584,"History: Merged into ""WBGene00022584"" on 2012-04-20"
WBGene00000702,WBGene00000702,WBGene00000702,History: N.A.
WBGene00019190,WBGene00019190,WBGene00019190,History: N.A.
WBGene00001263,WBGene00001263,WBGene00001263,History: N.A.
WBGene00005160,WBGene00005160,WBGene00005160,History: N.A.
WBGene00020435,WBGene00020435,WBGene00020435,History: N.A.
WBGene00006049,WBGene00006049,WBGene00006049,History: N.A.
WBGene00007049,WBGene00007049,WBGene00007049,History: N.A.
WBGene00019424,WBGene00019424,WBGene00019424,History: N.A.
WBGene00016954,WBGene00016954,WBGene00016954,History: N.A.
WBGene00020891,WBGene00020891,WBGene00020891,History: N.A.
WBGene00004964,WBGene00004964,WBGene00004964,History: N.A.
WBGene00012754,WBGene00012754,WBGene00012754,History: N.A.
WBGene00011297,WBGene00011297,WBGene00011297,History: N.A.
WBGene00001210,WBGene00001210,WBGene00001210,History: N.A.
WBGene00010453,WBGene00010453,WBGene00010453,History: N.A.
WBGene00017353,WBGene00017353,WBGene00017353,History: N.A.
WBGene00017437,WBGene00017437,WBGene00017437,History: N.A.
WBGene00016054,WBGene00016054,WBGene00016054,History: N.A.
WBGene00009723,WBGene00009723,WBGene00009723,History: N.A.
WBGene00013085,WBGene00013085,WBGene00013085,History: N.A.
WBGene00000173,WBGene00000173,WBGene00000173,History: N.A.
WBGene00009773,WBGene00009773,WBGene00009773,History: N.A.
WBGene00020734,WBGene00020734,WBGene00044623,"History: Merged into ""WBGene00044623"" on 2008-04-18"
WBGene00017215,WBGene00017215,WBGene00017215,History: N.A.
WBGene00012323,WBGene00012323,WBGene00012323,History: N.A.
WBGene00000530,WBGene00000530,WBGene00000530,History: N.A.
WBGene00008023,WBGene00008023,WBGene00008023,History: N.A.
WBGene00019489,WBGene00019489,WBGene00019489,History: N.A.
WBGene00003879,WBGene00003879,WBGene00003879,History: N.A.
WBGene00017681,WBGene00017681,WBGene00017681,History: N.A.
WBGene00000631,WBGene00000631,WBGene00000631,History: N.A.
WBGene00011172,WBGene00011172,WBGene00011172,History: N.A.
WBGene00044107,WBGene00044107,WBGene00044107,History: N.A.
WBGene00008043,WBGene00008043,WBGene00008043,History: N.A.
WBGene00017126,WBGene00017126,WBGene00017126,History: N.A.
WBGene00000733,WBGene00000733,WBGene00000733,History: N.A.
WBGene00021381,WBGene00021381,WBGene00021381,History: N.A.
WBGene00017093,WBGene00017093,WBGene00017093,History: N.A.
WBGene00012176,WBGene00012176,WBGene00012176,History: N.A.
WBGene00003956,WBGene00003956,WBGene00003956,History: N.A.
WBGene00011831,WBGene00011831,WBGene00011831,History: Renamed on 2005-03-17
WBGene00007729,WBGene00007729,WBGene00007729,"History: Split into C25G4.17(WBGene00255469). History of WBGene00007729: Split into ""WBGene00255469"" on 2014-05-28"
WBGene00002087,WBGene00002087,WBGene00002087,History: N.A.
WBGene00011382,WBGene00011382,WBGene00011382,History: N.A.
WBGene00002186,WBGene00002186,WBGene00002186,History: N.A.
WBGene00016801,WBGene00016801,WBGene00016801,History: N.A.
WBGene00004114,WBGene00004114,WBGene00004114,History: N.A.
WBGene00018882,WBGene00018882,WBGene00018882,History: N.A.
WBGene00013052,WBGene00013052,WBGene00013052,History: N.A.
WBGene00014048,WBGene00014048,WBGene00014048,History: N.A.
WBGene00022801,WBGene00022801,WBGene00022801,History: N.A.
WBGene00017638,WBGene00017638,WBGene00017638,History: N.A.
WBGene00009208,WBGene00009208,WBGene00009208,History: N.A.
WBGene00015389,WBGene00015389,WBGene00015389,History: N.A.
WBGene00002204,WBGene00002204,WBGene00002204,History: N.A.
WBGene00012007,WBGene00012007,WBGene00012007,History: N.A.
WBGene00003766,WBGene00003766,WBGene00003766,History: N.A.
WBGene00013705,WBGene00013705,WBGene00013705,History: N.A.
WBGene00010635,WBGene00010635,WBGene00010635,History: N.A.
WBGene00007610,WBGene00007610,WBGene00007610,History: N.A.
WBGene00015306,WBGene00015306,WBGene00015306,History: N.A.
WBGene00005013,WBGene00005013,WBGene00005013,History: N.A.
WBGene00000597,WBGene00000597,WBGene00000597,History: N.A.
WBGene00009038,WBGene00009038,WBGene00009038,History: N.A.
WBGene00019085,WBGene00019085,WBGene00019085,History: N.A.
WBGene00003745,WBGene00003745,WBGene00003745,History: N.A.
WBGene00018896,WBGene00018896,WBGene00018896,History: N.A.
WBGene00001603,WBGene00001603,WBGene00001603,History: N.A.
WBGene00015620,WBGene00015620,WBGene00015620,History: N.A.
WBGene00005197,WBGene00005197,WBGene00005197,History: N.A.
WBGene00015706,WBGene00015706,WBGene00015706,History: N.A.
WBGene00002272,WBGene00002272,WBGene00002272,History: N.A.
WBGene00017813,WBGene00017813,WBGene00017813,History: N.A.
WBGene00045067,WBGene00045067,WBGene00045067,History: N.A.
WBGene00013965,WBGene00013965,WBGene00013965,History: N.A.
WBGene00013474,WBGene00013474,WBGene00013474,History: N.A.
WBGene00019717,WBGene00019717,WBGene00019717,History: N.A.
WBGene00008091,WBGene00008091,WBGene00008091,History: N.A.
WBGene00006930,WBGene00006930,WBGene00006930,History: N.A.
WBGene00018563,WBGene00018563,WBGene00018563,History: N.A.
WBGene00000133,WBGene00000133,WBGene00000133,History: N.A.
WBGene00002067,WBGene00002067,WBGene00002067,History: N.A.
WBGene00003891,WBGene00003891,WBGene00003891,History: N.A.
WBGene00007517,WBGene00007517,WBGene00007517,History: N.A.
WBGene00020567,WBGene00020567,WBGene00020567,History: N.A.
WBGene00007938,WBGene00007938,WBGene00007938,History: N.A.
WBGene00005518,WBGene00005518,WBGene00005518,History: N.A.
WBGene00018279,WBGene00018279,WBGene00018279,History: N.A.
WBGene00017621,WBGene00017621,WBGene00017621,History: N.A.
WBGene00015058,WBGene00015058,WBGene00015058,History: N.A.
WBGene00015230,WBGene00015230,WBGene00015230,History: N.A.
WBGene00022849,WBGene00022849,WBGene00022849,History: N.A.
WBGene00011793,WBGene00011793,WBGene00011793,History: N.A.
WBGene00020224,WBGene00020224,WBGene00020224,History: N.A.
WBGene00006538,WBGene00006538,WBGene00006538,History: N.A.
WBGene00021496,WBGene00021496,WBGene00021496,History: N.A.
WBGene00003497,WBGene00003497,WBGene00003497,History: N.A.
WBGene00007496,WBGene00007496,WBGene00007496,History: N.A.
WBGene00009796,WBGene00009796,WBGene00009796,History: N.A.
WBGene00022816,WBGene00022816,WBGene00022816,History: Renamed on 2019-05-20
WBGene00020788,WBGene00020788,WBGene00020788,History: N.A.
WBGene00004017,WBGene00004017,WBGene00004017,History: N.A.
WBGene00015688,WBGene00015688,WBGene00015688,History: N.A.
WBGene00009926,WBGene00009926,WBGene00009926,History: Renamed on 2005-03-17
WBGene00002348,WBGene00002348,WBGene00002348,"History: Split into let-75(WBGene00202503). History of WBGene00002348: Split into ""WBGene00202503"" on 2010-10-20"
WBGene00011255,WBGene00011255,WBGene00011255,History: N.A.
WBGene00000754,WBGene00000754,WBGene00000754,History: N.A.
WBGene00019682,WBGene00019682,WBGene00019682,History: N.A.
WBGene00008630,WBGene00008630,WBGene00008630,History: N.A.
WBGene00000758,WBGene00000758,WBGene00000758,History: N.A.
WBGene00020711,WBGene00020711,WBGene00020711,"History: Split into T23B3.8(WBGene00255605). History of WBGene00020711: Split into ""WBGene00255605"" on 2014-12-15"
WBGene00007650,WBGene00007650,WBGene00007650,History: N.A.
WBGene00008252,WBGene00008252,WBGene00008252,History: N.A.
WBGene00008757,WBGene00008757,WBGene00008757,"History: Split into F13E9.14(WBGene00045207), F13E9.15(WBGene00045208), F13E9.16(WBGene00045209). History of WBGene00008757: Split into ""WBGene00045207"" on 2006-12-13; Split into ""WBGene00045208"" on 2006-12-13; Split into ""WBGene00045209"" on 2006-12-13"
WBGene00021175,WBGene00021175,WBGene00021175,History: N.A.
WBGene00015180,WBGene00015180,WBGene00015180,History: N.A.
WBGene00011791,WBGene00011791,WBGene00011791,History: N.A.
WBGene00010830,WBGene00010830,WBGene00010830,History: N.A.
WBGene00007687,WBGene00007687,WBGene00007687,History: N.A.
WBGene00015521,WBGene00015521,WBGene00015521,History: N.A.
WBGene00010387,WBGene00010387,WBGene00010387,History: N.A.
WBGene00008901,WBGene00008901,WBGene00008901,History: N.A.
WBGene00009431,WBGene00009431,WBGene00009431,History: N.A.
WBGene00017821,WBGene00017821,WBGene00017821,History: N.A.
WBGene00009043,WBGene00009043,WBGene00009043,History: N.A.
WBGene00009813,WBGene00009813,WBGene00009813,History: N.A.
WBGene00011902,WBGene00011902,WBGene00011902,"History: Split into T21E8.7(WBGene00164972). History of WBGene00011902: Split into ""WBGene00164972"" on 2008-10-10"
WBGene00019376,WBGene00019376,WBGene00019376,History: N.A.
WBGene00010235,WBGene00010235,WBGene00010235,History: N.A.
WBGene00020841,WBGene00020841,WBGene00020841,History: N.A.
WBGene00012257,WBGene00012257,WBGene00012257,History: N.A.
WBGene00016185,WBGene00016185,WBGene00016185,History: N.A.
WBGene00011005,WBGene00011005,WBGene00011005,History: N.A.
WBGene00011846,WBGene00011846,WBGene00011846,"History: Split into T19H5.5(WBGene00044806), T19H5.6(WBGene00044807). History of WBGene00011846: Split into ""WBGene00044807"" on 2006-05-16"
WBGene00044109,WBGene00044109,WBGene00044109,History: N.A.
WBGene00014169,WBGene00014169,WBGene00014169,History: N.A.
WBGene00004972,WBGene00004972,WBGene00004972,History: N.A.
WBGene00016673,WBGene00016673,WBGene00016673,History: N.A.
WBGene00017393,WBGene00017393,WBGene00017393,History: N.A.
WBGene00014040,WBGene00014040,WBGene00014040,History: N.A.
WBGene00003410,WBGene00003410,WBGene00003410,History: N.A.
WBGene00006056,WBGene00006056,WBGene00006056,History: N.A.
WBGene00020582,WBGene00020582,WBGene00020582,History: N.A.
WBGene00017666,WBGene00017666,WBGene00017666,History: N.A.
WBGene00003816,WBGene00003816,WBGene00003816,History: Renamed on 2010-01-29; Renamed on 2010-05-28
WBGene00000748,WBGene00000748,WBGene00000748,History: N.A.
WBGene00022541,WBGene00022541,WBGene00022541,History: N.A.
WBGene00011081,WBGene00011081,WBGene00011081,History: N.A.
WBGene00009815,WBGene00009815,WBGene00009815,History: N.A.
WBGene00000744,WBGene00000744,WBGene00000744,History: N.A.
WBGene00008336,WBGene00008336,WBGene00008336,History: N.A.
WBGene00044307,WBGene00044307,WBGene00044307,History: N.A.
WBGene00009447,WBGene00009447,WBGene00009447,History: N.A.
WBGene00001448,WBGene00001448,WBGene00001448,History: N.A.
WBGene00008950,WBGene00008950,WBGene00008950,History: N.A.
WBGene00009967,WBGene00009967,WBGene00009967,History: N.A.
WBGene00014131,WBGene00014131,WBGene00014131,History: N.A.
WBGene00009843,WBGene00009843,WBGene00009843,History: N.A.
WBGene00018405,WBGene00018405,WBGene00018405,History: N.A.
WBGene00045242,WBGene00045242,WBGene00045242,History: N.A.
WBGene00006047,WBGene00006047,WBGene00006047,History: N.A.
WBGene00010254,WBGene00010254,WBGene00010254,History: N.A.
WBGene00044339,WBGene00044339,WBGene00044339,History: N.A.
WBGene00006144,WBGene00006144,WBGene00006144,History: N.A.
WBGene00011295,WBGene00011295,WBGene00011295,History: N.A.
WBGene00012878,WBGene00012878,WBGene00012878,History: N.A.
WBGene00009903,WBGene00009903,WBGene00009903,History: N.A.
WBGene00016715,WBGene00016715,WBGene00001175,"History: Merged into ""WBGene00001175"" on 2008-11-05"
WBGene00001731,WBGene00001731,WBGene00001731,History: N.A.
WBGene00010832,WBGene00010832,WBGene00010832,History: N.A.
WBGene00018895,WBGene00018895,WBGene00018895,History: N.A.
WBGene00020670,WBGene00020670,WBGene00020670,History: N.A.
WBGene00008602,WBGene00008602,WBGene00008602,History: N.A.
WBGene00007795,WBGene00007795,WBGene00007795,History: N.A.
WBGene00004999,WBGene00004999,WBGene00004999,"History: Split into K09F5.6(WBGene00044698). History of WBGene00004999: Split into ""WBGene00044698"" on 2005-12-19"
WBGene00009079,WBGene00009079,WBGene00009079,History: N.A.
WBGene00016731,WBGene00016731,WBGene00016731,History: N.A.
WBGene00006754,WBGene00006754,WBGene00006754,History: N.A.
WBGene00006764,WBGene00006764,WBGene00006764,History: N.A.
WBGene00003097,WBGene00003097,WBGene00003097,History: N.A.
WBGene00019619,WBGene00019619,WBGene00019619,History: N.A.
WBGene00008559,WBGene00008559,WBGene00008559,History: N.A.
WBGene00010505,WBGene00010505,WBGene00010505,History: N.A.
WBGene00006865,WBGene00006865,WBGene00006865,History: N.A.
WBGene00015360,WBGene00015360,WBGene00015360,History: N.A.
WBGene00004994,WBGene00004994,WBGene00004994,"History: Split into spp-21(WBGene00044284). History of WBGene00004994: Split into ""WBGene00044284"" on 2005-04-11"
WBGene00015931,WBGene00015931,WBGene00015931,History: N.A.
WBGene00009389,WBGene00009389,WBGene00009389,History: N.A.
WBGene00001620,WBGene00001620,WBGene00001620,History: N.A.
WBGene00015573,WBGene00015573,WBGene00015573,History: N.A.
WBGene00015193,WBGene00015193,WBGene00015193,History: N.A.
WBGene00004146,WBGene00004146,WBGene00004146,History: N.A.
WBGene00000172,WBGene00000172,WBGene00000172,History: N.A.
WBGene00001531,WBGene00001531,WBGene00001531,History: N.A.
WBGene00019839,WBGene00019839,WBGene00019839,History: N.A.
WBGene00010862,WBGene00010862,WBGene00010862,History: N.A.
WBGene00019477,WBGene00019477,WBGene00019477,History: N.A.
WBGene00006881,WBGene00006881,WBGene00006881,History: N.A.
WBGene00016513,WBGene00016513,WBGene00016513,History: N.A.
WBGene00020890,WBGene00020890,WBGene00020890,History: N.A.
WBGene00010883,WBGene00010883,WBGene00010883,History: N.A.
WBGene00006237,WBGene00006237,WBGene00006237,History: N.A.
WBGene00000738,WBGene00000738,WBGene00000738,History: N.A.
WBGene00018899,WBGene00018899,WBGene00018899,History: N.A.
WBGene00010854,WBGene00010854,WBGene00010854,History: N.A.
WBGene00010314,WBGene00010314,WBGene00010314,History: N.A.
WBGene00008242,WBGene00008242,WBGene00008242,History: N.A.
WBGene00022679,WBGene00022679,WBGene00022679,History: N.A.
WBGene00011522,WBGene00011522,WBGene00011522,History: N.A.
WBGene00009110,WBGene00009110,WBGene00009110,History: N.A.
